Age,Ba138Ca,BaCa,BCa,CaCa,MgCa,SrCa,UCa,Distance
-3762.6023,0.004216186,0.004150368,0.372103996,1008.2099,2.522134997,9.311036679,0.001405263,35.78767123
-3762.5795,0.004035683,0.004078491,0.340250179,1003.0247,2.38762685,9.26129571,0.001366902,35.57077626
-3762.5568,0.003372469,0.003364293,0.312030285,990.9855462,2.084921046,9.213599889,0.001418012,35.35388128
-3762.5341,0.003703566,0.003639528,0.303958825,997.3332168,1.999030205,9.282273499,0.001442716,35.1369863
-3762.5114,0.004315558,0.004403362,0.349851722,1001.337517,2.484915572,9.23036788,0.001504529,34.92009132
-3762.4886,0.003771146,0.003911824,0.303054871,992.4633855,2.047678028,9.297788966,0.001483474,34.70319635
-3762.4659,0.003358963,0.003480972,0.298863364,1004.294406,1.824907283,9.311190579,0.001382866,34.48630137
-3762.4432,0.003177143,0.003292147,0.271560468,1007.86376,1.936048496,9.299685223,0.001444418,34.26940639
-3762.4205,0.004206159,0.004242666,0.394737277,1003.190449,2.765643795,9.180078229,0.00135146,34.05251142
-3762.3977,0.003855744,0.003635413,0.336254918,1008.355191,2.013255701,9.251488997,0.00151577,33.83561644
-3762.375,0.003413562,0.003149668,0.303403585,1002.066676,1.648993417,9.358148311,0.001575009,33.61872146
-3762.3512,0.003333715,0.003301035,0.344149949,1010.599682,1.955324756,9.128010893,0.001485779,33.40182648
-3762.3274,0.003228506,0.003289626,0.318454817,1008.005424,1.847573394,9.279939289,0.001500772,33.18493151
-3762.3036,0.003660615,0.003385118,0.328158815,1001.866699,1.908775937,9.352931176,0.001544413,32.96803653
-3762.2798,0.00315624,0.003095448,0.269824418,988.2398535,1.55809353,9.101546616,0.001487831,32.75114155
-3762.256,0.003005919,0.002873326,0.2030137,1002.949038,1.190567302,9.187025702,0.001528024,32.53424658
-3762.2321,0.002979373,0.002892674,0.275549035,998.3039796,1.576619831,9.188774562,0.001578367,32.3173516
-3762.2083,0.002956587,0.002968562,0.307138904,999.3776099,1.878282115,9.215644226,0.00157553,32.10045662
-3762.1845,0.002716844,0.002667538,0.269330028,989.7210871,1.41640938,9.207005027,0.001658679,31.88356164
-3762.1607,0.003027977,0.002793548,0.30845018,1008.915723,1.705921133,9.409406435,0.001607215,31.66666667
-3762.1369,0.002943249,0.002818493,0.308191424,1001.165014,1.854623613,9.202872484,0.001572469,31.44977169
-3762.1131,0.002943109,0.00289601,0.28102722,1000.040545,1.940233175,9.175764393,0.001601279,31.23287671
-3762.0893,0.002785398,0.00292013,0.25582544,1003.758095,1.774825406,9.122196766,0.001418105,31.01598174
-3762.0655,0.002915489,0.002767533,0.280187235,1010.119666,1.811800657,9.147214157,0.001463515,30.79908676
-3762.0417,0.003032497,0.002795681,0.296933506,1001.868955,1.924867711,9.228100216,0.001509069,30.58219178
-3762.0179,0.003175441,0.003193729,0.332506977,1002.432488,2.317769548,8.984031513,0.001360634,30.3652968
-3761.994,0.002798637,0.002630569,0.286216348,998.7964445,1.907085104,8.997825689,0.001471494,30.14840183
-3761.9702,0.002744757,0.002745481,0.333345159,1018.367339,2.124050126,9.111407569,0.001467921,29.93150685
-3761.9464,0.002618237,0.002634804,0.363913413,1006.888841,2.181777879,9.106232238,0.001442076,29.71461187
-3761.9226,0.002513775,0.002532679,0.375821648,986.4836691,2.407897543,8.964945222,0.001344532,29.49771689
-3761.8988,0.00275074,0.002670979,0.376321249,1002.101557,2.395829875,9.137892022,0.001423949,29.28082192
-3761.875,0.002920586,0.003087335,0.391231815,990.5577169,2.723000097,9.043148258,0.001410751,29.06392694
-3761.8512,0.003031412,0.003293358,0.453027507,1008.513946,3.47364002,8.95579358,0.001283731,28.84703196
-3761.8274,0.003702704,0.003707315,0.412324422,1003.470066,3.163299787,9.221175827,0.001378035,28.63013699
-3761.8036,0.003753251,0.003745392,0.386590327,1008.684849,2.716523011,9.315271331,0.001464471,28.41324201
-3761.7798,0.004029277,0.004058653,0.424595785,996.7746089,2.9811862,9.179057854,0.001412382,28.19634703
-3761.756,0.004263827,0.004148239,0.407612932,1010.575704,2.729558111,9.137060992,0.001317926,27.97945205
-3761.7321,0.003398836,0.003400809,0.418841439,994.8386601,2.810884923,9.001230935,0.001261843,27.76255708
-3761.7083,0.003473197,0.003719283,0.357858945,999.6484724,2.523223912,9.131459265,0.00135344,27.5456621
-3761.6845,0.003918055,0.003911344,0.321969577,1007.319513,2.172539997,9.207681906,0.001347622,27.32876712
-3761.6607,0.003992124,0.003958117,0.306708808,996.0934578,2.175768142,9.288669261,0.001301612,27.11187215
-3761.6369,0.003543751,0.00379574,0.297634043,1010.460655,2.114416923,9.468210513,0.001283676,26.89497717
-3761.6131,0.003764705,0.003455089,0.326164185,998.6345996,2.144516774,9.164323762,0.001356044,26.67808219
-3761.5893,0.003845068,0.003682221,0.301361478,1008.348352,1.903260236,9.353673078,0.001476454,26.46118721
-3761.5655,0.003359097,0.003509403,0.328205171,991.5387325,2.162269111,9.094116287,0.001413015,26.24429224
-3761.5417,0.00372123,0.003906544,0.354021718,986.1888366,2.334699652,9.020410673,0.001404531,26.02739726
-3761.5179,0.003220257,0.003262185,0.304072197,1001.217647,1.848320443,9.023148882,0.001507037,25.81050228
-3761.494,0.003099604,0.00300986,0.259293631,1017.814689,1.555511843,9.370068168,0.001645236,25.59360731
-3761.4702,0.003188331,0.003135874,0.286385482,991.9839295,1.660183603,9.183177289,0.001647008,25.37671233
-3761.4464,0.003373908,0.003327705,0.329954169,1008.05869,1.842563372,9.207960714,0.001614771,25.15981735
-3761.4226,0.003024146,0.002962973,0.291834529,1007.094081,1.588581739,9.269055256,0.001659511,24.94292237
-3761.3988,0.002811395,0.002781602,0.32714705,1013.370115,1.623447924,9.300788086,0.001687485,24.7260274
-3761.375,0.003261358,0.003289608,0.385890252,1003.095837,2.108209655,9.389879052,0.001599372,24.50913242
-3761.3405,0.003194524,0.003157524,0.397567205,1004.692611,2.400096846,9.047344571,0.001526677,24.29223744
-3761.306,0.003340423,0.003169094,0.378299684,995.4403863,2.499011144,9.1624133,0.001399874,24.07534247
-3761.2716,0.003333738,0.003322001,0.392393119,1015.233748,2.63682982,9.193481862,0.001409854,23.85844749
-3761.2371,0.003603868,0.003577406,0.435664029,999.2650241,3.317732645,9.046796067,0.001276636,23.64155251
-3761.2026,0.003555824,0.003134917,0.407246456,1015.053819,2.925423472,9.081445851,0.001333682,23.42465753
-3761.1681,0.002440496,0.002541532,0.312561861,1012.436067,1.983586071,9.036836414,0.001491701,23.20776256
-3761.1336,0.002477925,0.002644364,0.260565714,1003.221848,1.539448723,9.141662011,0.00159075,22.99086758
-3761.0991,0.002616007,0.002614189,0.280335029,994.8679735,1.873237466,8.845057794,0.001504171,22.7739726
-3761.0647,0.002488424,0.002605068,0.277338448,1003.738297,1.970299307,8.900875715,0.001487281,22.55707763
-3761.0302,0.00280482,0.002908273,0.320267822,999.1865466,2.423767392,8.79499741,0.001350082,22.34018265
-3760.9957,0.003540064,0.003448137,0.336211793,1009.399234,2.778857368,8.988275817,0.001345398,22.12328767
-3760.9612,0.002861229,0.002881832,0.286297209,1002.884679,2.206370143,9.002931093,0.001423328,21.90639269
-3760.9267,0.002630103,0.002831936,0.270728525,1013.670096,1.982663263,9.080940834,0.001471861,21.68949772
-3760.8922,0.003133676,0.003211846,0.305693672,1005.658984,2.454229611,9.133579111,0.001434803,21.47260274
-3760.8578,0.003507414,0.003504568,0.395896083,996.8037333,3.189890988,8.79338515,0.001234726,21.25570776
-3760.8233,0.002860598,0.003085619,0.309912144,1000.075933,2.459347258,8.825977168,0.001419379,21.03881279
-3760.7888,0.002657096,0.002706671,0.293212355,1000.561412,2.132438612,8.878588941,0.001450389,20.82191781
-3760.7543,0.002856449,0.002863712,0.30029516,982.9160211,2.182640715,8.82963642,0.001461602,20.60502283
-3760.7198,0.003468328,0.003404426,0.30346868,995.3068445,2.382425461,9.068849729,0.001461858,20.38812785
-3760.6853,0.00322969,0.003193688,0.294719401,995.3111914,2.543356361,8.904413641,0.001347848,20.17123288
-3760.6509,0.003207509,0.002950595,0.321704712,997.6489718,2.488729471,8.764212239,0.001362529,19.9543379
-3760.6164,0.003229052,0.003176034,0.345718194,1018.706328,2.614922352,8.98534041,0.001388855,19.73744292
-3760.5819,0.003998863,0.004007876,0.367247507,998.5787375,2.719254995,8.901574869,0.001342628,19.52054795
-3760.5474,0.004690814,0.004843976,0.39095078,1007.332611,2.616704151,9.158194506,0.001383442,19.30365297
-3760.5129,0.00697365,0.006648827,0.426160848,989.8078972,2.765614702,8.970136236,0.001320252,19.08675799
-3760.4784,0.006477591,0.006485918,0.357029071,1008.431449,2.316639716,9.210506327,0.001449363,18.86986301
-3760.444,0.004872228,0.004931226,0.389445989,1002.888055,2.413503658,9.290571541,0.001455324,18.65296804
-3760.4095,0.003688569,0.00381325,0.444174638,993.1055084,2.785180957,9.078883689,0.001433742,18.43607306
-3760.375,0.003938835,0.004012637,0.507085952,1008.922169,3.4116432,9.337639637,0.001397635,18.21917808
-3760.3487,0.003914732,0.003740629,0.448527072,1005.133109,3.090004383,9.139676103,0.001376994,18.00228311
-3760.3224,0.003363119,0.003300034,0.40684006,999.1540374,2.7048551,9.306000342,0.001426415,17.78538813
-3760.2961,0.003584392,0.003587628,0.453998065,1003.87978,3.328653134,9.130955637,0.001288748,17.56849315
-3760.2697,0.004250163,0.00413135,0.443017316,1002.63272,3.660297006,9.115385238,0.001219034,17.35159817
-3760.2434,0.00299847,0.003030815,0.302406145,1013.712607,2.119379526,9.175512216,0.001515617,17.1347032
-3760.2171,0.003556125,0.003514087,0.406420124,990.3934859,3.249497048,8.915895332,0.001290776,16.91780822
-3760.1908,0.00330251,0.00323968,0.331830564,999.6744697,2.634700916,9.10837199,0.001405879,16.70091324
-3760.1645,0.003041429,0.003026006,0.348436908,994.9372841,2.940387812,8.852601508,0.001290469,16.48401826
-3760.1382,0.002683181,0.002924404,0.311616273,1006.287837,2.662012491,8.968787606,0.001362553,16.26712329
-3760.1118,0.002552552,0.002654927,0.318546846,1001.612214,2.724414417,8.876624858,0.001261502,16.05022831
-3760.0855,0.003184437,0.003096465,0.340197585,1007.419768,2.924389576,8.915648738,0.001301203,15.83333333
-3760.0592,0.00245041,0.002663225,0.283762297,1014.404849,2.124858243,9.049078793,0.001414796,15.61643836
-3760.0329,0.003389898,0.003328696,0.361843553,994.7040388,3.004110535,8.706427597,0.001265804,15.39954338
-3760.0066,0.003329407,0.003035894,0.322054698,1005.000285,2.793473188,8.858872573,0.001295354,15.1826484
-3759.9803,0.003572477,0.003333306,0.351505291,986.8570699,3.075314572,8.768248032,0.001218987,14.96575342
-3759.9539,0.003358742,0.003227079,0.329930525,999.8745199,2.862498544,8.90637286,0.001316069,14.74885845
-3759.9276,0.003386112,0.003362943,0.367357757,1004.962351,3.390331357,8.788416586,0.001158597,14.53196347
-3759.9013,0.003346622,0.003319995,0.344981827,989.717509,3.116362906,8.633259123,0.001165802,14.31506849
-3759.875,0.003923149,0.003601498,0.406722816,1002.624813,3.757589304,8.752319538,0.001098802,14.09817352
-3759.8487,0.004021911,0.003988473,0.421799602,1013.53371,3.884313455,8.850990575,0.0011299,13.88127854
-3759.8224,0.003791964,0.003825194,0.361388583,1004.276982,3.250361109,8.847390815,0.001203938,13.66438356
-3759.7961,0.003596258,0.003632907,0.364417351,1007.68292,3.131324404,8.858012777,0.001149177,13.44748858
-3759.7697,0.005650465,0.005846403,0.393890438,1016.906639,3.728765423,8.879884801,0.001169659,13.23059361
-3759.7434,0.005261914,0.005321987,0.301477565,1001.766783,2.749061361,8.982439698,0.001189051,13.01369863
-3759.7171,0.006157125,0.006341701,0.348219537,989.972603,3.401552461,8.911423327,0.001114852,12.79680365
-3759.6908,0.005380695,0.005071616,0.348013508,1014.492672,3.327210987,9.044454503,0.001130263,12.57990868
-3759.6645,0.00495914,0.004507684,0.337528004,1003.278601,2.957239361,9.019489671,0.001215216,12.3630137
-3759.6382,0.003976163,0.003939497,0.336411732,1007.124952,2.914722331,9.115788877,0.001279562,12.14611872
-3759.6118,0.003988144,0.004092636,0.339822059,1006.069397,2.907465348,9.046213925,0.001249287,11.92922374
-3759.5855,0.003354998,0.003588397,0.335391732,1013.342289,2.662168194,9.154362953,0.001312508,11.71232877
-3759.5592,0.003157163,0.003166624,0.29604334,1008.557014,2.243560605,9.036627024,0.001346866,11.49543379
-3759.5329,0.002811136,0.002915356,0.306728374,1003.949195,2.06652429,9.019833685,0.00138431,11.27853881
-3759.5066,0.004382226,0.004195562,0.446088896,1004.306199,3.147415812,9.055676123,0.001224757,11.06164384
-3759.4803,0.004363357,0.004038963,0.41885927,988.7257926,2.922690646,9.03249077,0.001347661,10.84474886
-3759.4539,0.003191687,0.003283087,0.315657909,997.911117,2.142659947,9.126451829,0.001477834,10.62785388
-3759.4276,0.003337594,0.003064667,0.32418004,1008.188994,2.105350642,9.138159562,0.001554083,10.4109589
-3759.4013,0.002907173,0.002646826,0.3334175,999.3712713,2.111699432,9.031725675,0.001534268,10.19406393
-3759.375,0.002236072,0.002203654,0.265309204,1008.587748,1.738320055,9.181783942,0.001706315,9.97716895
