Age,Ba138Ca,BaCa,BCa,CaCa,MgCa,SrCa,UCa,Distance
1998.53,0.00343178,0.003217117,0.412556482,996.413932,1.858357706,9.289420709,0.001739205,23.39522546
1998.57,0.002659756,0.002486788,0.452849769,1008.691904,2.032295532,9.293408835,0.001721132,23.17241379
1998.65,0.0025359,0.002534413,0.460014304,1010.198618,2.249035329,9.094394064,0.001558816,22.94960212
1998.72,0.002863524,0.002738872,0.447403222,1004.551424,2.001760499,9.364672176,0.001696638,22.72679045
1998.8,0.003890589,0.003490167,0.470335776,1012.325205,2.316259524,9.193774199,0.001585757,22.50397878
1998.87,0.003840464,0.004014194,0.435536436,1005.178595,2.306322757,9.202853752,0.001558726,22.28116711
1998.94,0.003501344,0.003137626,0.404878132,999.926115,2.31153255,9.048065729,0.001562773,22.05835544
1999.02,0.002231079,0.002474029,0.407959027,1008.899707,2.245014638,9.045492603,0.001529872,21.83554377
1999.09,0.002135415,0.002276737,0.413944153,1006.522218,2.3634434,8.850676863,0.001385931,21.6127321
1999.17,0.002302036,0.002180441,0.421527175,990.8170868,2.479401542,8.624363901,0.001273565,21.38992042
1999.23,0.002766041,0.002979566,0.455040353,1014.78117,2.538740173,8.973934281,0.001418246,21.16710875
1999.29,0.002808354,0.002885733,0.496375342,1019.645296,2.612884117,9.083571424,0.001354929,20.94429708
1999.36,0.002799528,0.002898894,0.492916662,1009.710506,2.293836352,9.070982946,0.001503767,20.72148541
1999.42,0.003077793,0.002942746,0.524591635,1012.774633,2.318685252,9.286329722,0.001579725,20.49867374
1999.49,0.003247048,0.003233189,0.491708541,1014.655725,2.152683027,9.339731424,0.001706195,20.27586207
1999.55,0.003614778,0.003710223,0.462421909,1009.118688,2.055367683,9.604744916,0.001789145,20.0530504
1999.63,0.003837166,0.003829236,0.482475207,997.4425482,2.1945313,9.263780581,0.001624759,19.83023873
1999.72,0.003859559,0.003831683,0.517913912,1008.50081,2.761525144,9.024060566,0.001405296,19.60742706
1999.8,0.004076713,0.00405508,0.489750733,1000.412077,2.705139858,9.219890914,0.001524768,19.38461538
1999.88,0.003842031,0.003557116,0.477292549,1012.952504,2.928855183,8.914266734,0.001334288,19.16180371
1999.97,0.003716393,0.00377649,0.468156888,1001.633148,2.846019918,8.982384324,0.001387573,18.93899204
2000.05,0.0034965,0.003562386,0.46111282,994.9464248,2.868563371,8.761392674,0.001356353,18.71618037
2000.07,0.004015441,0.004235196,0.466950336,1011.526621,3.008386123,8.898967694,0.001396492,18.4933687
2000.1,0.004498832,0.004179063,0.454551871,1010.87,2.890283616,8.92303869,0.00147582,18.27055703
2000.12,0.004853448,0.004698134,0.455598588,1011.796879,2.564246149,9.18093944,0.001627525,18.04774536
2000.15,0.004656937,0.004559813,0.456452668,1023.374789,2.289947104,9.192667678,0.001623088,17.82493369
2000.17,0.004520431,0.004396113,0.441989683,986.2089667,2.294267198,8.979409146,0.001491373,17.60212202
2000.2,0.004051433,0.003995322,0.463760422,1005.462836,2.550091188,9.040487142,0.001562625,17.37931034
2000.22,0.003724116,0.00385877,0.464033761,1006.820546,2.908075165,8.965608809,0.001526946,17.15649867
2000.25,0.004040753,0.003824134,0.484356063,1000.277107,3.28718276,8.71175212,0.001322588,16.933687
2000.27,0.004343422,0.004161781,0.473195208,1000.504487,2.76384299,8.938514181,0.001435106,16.71087533
2000.3,0.003392229,0.003431645,0.46936274,1000.119021,2.301478588,9.127895487,0.001539819,16.48806366
2000.32,0.003938502,0.004014173,0.47715556,1008.36133,2.275568142,9.348444587,0.001644057,16.26525199
2000.35,0.003876129,0.003711591,0.466731538,1003.539728,2.101882485,9.4659733,0.001749975,16.04244032
2000.37,0.003937626,0.003827704,0.456051257,994.7566478,2.171983961,9.376006368,0.001808466,15.81962865
2000.4,0.003840333,0.003990007,0.430820169,991.5719196,2.042783795,9.326053131,0.001800851,15.59681698
2000.42,0.005290596,0.005478227,0.439314507,1003.128218,1.868081383,9.555657132,0.001968014,15.37400531
2000.45,0.005364767,0.00546605,0.494266693,993.2282292,2.323927744,9.401231271,0.001746121,15.15119363
2000.47,0.005089547,0.004862808,0.495352812,1003.796921,2.358117448,9.460029931,0.001781061,14.92838196
2000.5,0.004909171,0.004726824,0.481408034,1004.258634,2.366638781,9.214207708,0.001711565,14.70557029
2000.52,0.004455675,0.004511248,0.497617132,1008.614352,2.485003152,9.258458706,0.001647453,14.48275862
2000.55,0.005156711,0.005109791,0.51565281,1005.32846,2.458417586,9.538552809,0.001794893,14.25994695
2000.61,0.006761006,0.007024181,0.497251534,1028.761532,2.462475731,9.464721925,0.00168167,14.03713528
2000.68,0.00779916,0.008050573,0.482466281,1013.90376,2.913963319,8.965192032,0.001393532,13.81432361
2000.74,0.006558852,0.006525042,0.451572574,1001.30158,2.579109467,9.161794586,0.001613337,13.59151194
2000.81,0.007157136,0.007519933,0.449329303,999.5204426,2.474573478,9.453545601,0.001798985,13.36870027
2000.87,0.005919117,0.00571092,0.460079117,986.9773125,2.565008896,9.174369845,0.001618798,13.14588859
2000.94,0.004889776,0.00454671,0.456650052,1018.689071,2.50960623,9.42682996,0.001699787,12.92307692
2001,0.004696706,0.004553895,0.445203236,1002.026713,2.462886374,9.260022322,0.001753313,12.70026525
2001.07,0.005424353,0.005850775,0.441388507,996.1563026,2.530492584,9.038826855,0.001634961,12.47745358
2001.13,0.006377141,0.00595209,0.429059105,1009.58351,2.680428016,9.110143694,0.001598491,12.25464191
2001.2,0.005343295,0.005215807,0.468947592,1002.426107,3.250624814,8.922636574,0.001391253,12.03183024
2001.24,0.006164183,0.005918664,0.451064293,1008.568267,3.234295576,9.094602358,0.001504622,11.80901857
2001.27,0.004856202,0.004977949,0.439421149,992.4856612,3.390737187,8.962690407,0.001287339,11.5862069
2001.31,0.004781346,0.004769549,0.462622361,999.5962153,3.03633165,9.007792422,0.001464568,11.36339523
2001.35,0.004424688,0.004455307,0.46675773,1003.430926,2.985917588,9.117092293,0.001514116,11.14058355
2001.39,0.004398892,0.004365523,0.450913931,1001.322905,2.853711471,9.084947403,0.001436614,10.91777188
2001.43,0.004526004,0.004682441,0.439749075,1002.32086,2.693283574,9.164320485,0.001425868,10.69496021
2001.47,0.005431915,0.005096041,0.458650048,1000.386573,2.886668517,9.276342043,0.001321191,10.47214854
2001.5,0.004797633,0.004726947,0.464165175,1013.555754,2.84532431,9.215478481,0.00142355,10.24933687
2001.54,0.004097918,0.004338792,0.469051622,999.6445924,2.608400757,9.080097935,0.001501077,10.0265252
2001.58,0.004365377,0.004465331,0.466509477,996.2723604,2.42351116,9.501417011,0.001708894,9.803713528
2001.62,0.006830412,0.00657851,0.428699549,995.9266376,2.324769607,9.788329063,0.001707285,9.580901857
2001.65,0.00701715,0.007086646,0.384988564,1005.383671,2.238550964,9.622630245,0.001566253,9.358090186
2001.68,0.006263638,0.006345627,0.353092727,992.2194636,1.962025205,9.559103462,0.001473179,9.135278515
2001.72,0.005854536,0.006360895,0.38649856,1008.323632,2.121916464,9.662587357,0.001412399,8.912466844
2001.75,0.006962759,0.006894988,0.347104549,1007.219642,1.75508168,10.15209884,0.001352347,8.689655172
2001.78,0.007026685,0.006947699,0.359338066,1009.011463,1.76364861,9.770923198,0.001293121,8.466843501
2001.82,0.007686113,0.0074108,0.426546152,1014.029061,1.757698895,9.735420908,0.001240331,8.24403183
2001.85,0.00721502,0.007353342,0.408049587,1006.36218,1.782752282,8.705488288,0.001391488,8.021220159
2001.88,0.006473993,0.006500701,0.419754214,1016.154078,2.062906722,8.881600048,0.001405439,7.798408488
2001.92,0.005643003,0.005969961,0.50623078,1009.903198,2.851032824,9.351851206,0.001556428,7.575596817
2001.95,0.006331569,0.0065053,0.503608698,1006.77739,2.728126676,9.385935276,0.00154795,7.352785146
2001.98,0.006191681,0.006588852,0.532735541,1020.696739,3.07927038,9.157381249,0.001250837,7.129973475
2002.01,0.006308893,0.006535683,0.516930455,1007.029362,3.257201666,9.20062449,0.001323219,6.907161804
2002.05,0.007378776,0.007781754,0.53758247,986.7729736,3.396027474,9.057518925,0.001254305,6.684350133
2002.08,0.009284726,0.009252697,0.484587696,1006.7882,2.794140719,8.916413602,0.00137073,6.461538462
2002.15,0.009233301,0.00920231,0.478888922,993.4577036,2.387754709,9.069165418,0.00134212,6.23872679
2002.21,0.008442051,0.0081843,0.507473891,996.6196147,3.273410036,9.105667583,0.001430893,6.015915119
2002.28,0.008610697,0.008415619,0.521483296,1006.920363,3.232103148,9.079837945,0.001387873,5.793103448
2002.35,0.010564379,0.010244726,0.521092102,1002.828818,2.850716512,9.419184246,0.001359748,5.570291777
2002.42,0.011644522,0.011100393,0.567379038,1004.046023,2.843767822,9.315217939,0.001327792,5.347480106
2002.48,0.011353046,0.011480559,0.524870275,981.414045,2.932718242,9.324480613,0.00158438,5.124668435
2002.55,0.013626304,0.013510168,0.553957091,994.1050858,3.165019204,9.331270333,0.001599063,4.901856764
2002.62,0.015833541,0.015496349,0.551349143,1003.227864,3.273838688,9.609220922,0.00174954,4.679045093
2002.67,0.015065775,0.014678414,0.576700608,996.1916141,3.134810825,9.330105792,0.001647579,4.456233422
2002.72,0.016295677,0.0162613,0.576958728,1006.831449,3.423502824,9.32939603,0.001568376,4.233421751
2002.77,0.019402088,0.019429552,0.566409693,1019.458577,3.637274905,9.400222627,0.001585354,4.01061008
2002.82,0.018538246,0.019089043,0.535962853,996.6047802,3.542904787,9.263602448,0.001524585,3.787798408
2002.87,0.0202422,0.020371526,0.535566188,999.7384,3.57966922,9.207438597,0.001589464,3.564986737
2002.92,0.020690894,0.021610059,0.514250048,992.1234521,3.58905134,9.323857145,0.001593271,3.342175066
2002.97,0.016379061,0.016169944,0.52810709,1001.676303,3.772038031,9.169229676,0.00139781,3.119363395
2003.03,0.01665792,0.016783081,0.526865152,1004.484002,4.278917182,9.028998191,0.001227748,2.896551724
2003.08,0.015274898,0.015605652,0.537550579,1001.74906,4.537442924,9.030368493,0.001256924,2.673740053
2003.13,0.016601167,0.016855387,0.522017709,1009.526118,4.560523046,9.28427534,0.001439874,2.450928382
2003.18,0.014777683,0.014678719,0.513304662,997.9428226,4.567612428,8.866133961,0.0012093,2.228116711
2003.23,0.015852922,0.015896267,0.492996993,971.7077952,4.499198307,8.793627156,0.001244813,2.00530504
2003.3,0.019741823,0.01977087,0.50719326,990.6989465,4.627346507,8.928015424,0.001301727,1.782493369
2003.37,0.018865375,0.019411759,0.518958092,1009.110048,4.366996673,9.110790586,0.001433828,1.559681698
2003.44,0.020393743,0.01997311,0.533228602,1008.400802,4.6119783,9.174253055,0.001345132,1.336870027
2003.51,0.025386527,0.02504164,0.533761065,1017.184887,4.768252216,9.146274448,0.001389547,1.114058355
