Age,BaCa,BCa,MgCa,Mn,SrCa,UCa,Distance
1997.085,0.007372325,0.394504489,3.42116269,0.254265,8.84869292,0.001229952,21.65
1997.1102,0.007045345,0.424208752,3.356616452,0.258474,8.83027652,0.001187267,21.3
1997.135,0.006929615,0.440584424,3.4666435,0.268544,8.86096537,0.001172279,20.95
1997.1597,0.007127476,0.454519174,3.723702956,0.243046,8.73254394,0.001133473,20.59
1997.1845,0.006710541,0.461579604,3.546555759,0.228895,8.85586378,0.001190763,20.24
1997.2097,0.005820412,0.46860523,3.652966379,0.225483,8.93037604,0.001200867,19.89
1997.2344,0.004754535,0.501815531,3.476256211,0.251419,9.0516297,0.001288389,19.54
1997.2592,0.004093213,0.504520726,3.380103234,0.22591,8.96899898,0.00124932,19.18
1997.2711,0.003993698,0.488370695,3.482070713,0.212851,8.96825326,0.001212483,18.83
1997.283,0.004077302,0.503543668,3.605875879,0.192826,8.97692071,0.001179666,18.48
1997.327,0.004155239,0.487262895,3.552957332,0.199712,8.88884335,0.001181579,18.13
1997.371,0.004207178,0.488559922,3.282066103,0.211681,9.01444464,0.001263171,17.77
1997.415,0.004067518,0.472153675,3.081722405,0.19363,8.94756365,0.001334776,17.42
1997.459,0.004031456,0.476829716,2.718884572,0.179691,9.14744648,0.001430121,17.07
1997.503,0.004197298,0.506875019,3.00391667,0.181751,9.25235198,0.001474573,16.72
1997.547,0.004113983,0.488355504,2.904409008,0.167354,9.21695706,0.001587432,16.36
1997.595,0.004048688,0.498033949,3.06327867,0.151666,9.26023663,0.001538136,16.01
1997.645,0.003898916,0.494968716,3.261781985,0.157484,9.20490091,0.001480787,15.66
1997.6949,0.004011558,0.486836061,3.113752554,0.167357,9.07814499,0.001409898,15.3
1997.7449,0.003974328,0.473747783,2.940324875,0.16225,9.17289881,0.001380808,14.95
1997.7948,0.003998315,0.492866513,3.01870203,0.154117,9.07945309,0.001403303,14.6
1997.8448,0.003899664,0.469540262,3.36199734,0.172477,8.97701856,0.001314427,14.25
1997.8948,0.003854313,0.454764927,3.388673482,0.186872,8.94968957,0.001344299,13.89
1997.9447,0.003780473,0.403435453,3.623066146,0.22677,8.86170285,0.001308591,13.54
1997.962,0.003803647,0.407255733,4.134593916,0.26804,8.69458432,0.001166373,13.19
1997.9687,0.003852509,0.4421239,3.799312143,0.264277,9.04545485,0.001273387,12.84
1997.9754,0.003952903,0.442637271,3.547747149,0.260836,8.9907979,0.001355175,12.48
1997.9821,0.003848262,0.429636164,3.578154176,0.2653,8.96708421,0.001287442,12.13
1997.9896,0.003913664,0.42471752,3.824039221,0.288744,8.92678237,0.001258997,11.78
1997.9963,0.003977648,0.416089106,4.020857646,0.418055,8.78699901,0.00122317,11.43
1998.003,0.003962675,0.43065084,3.67104096,0.439316,8.99310922,0.00136313,11.07
1998.0097,0.003926724,0.428050688,3.750773449,0.342056,8.98889961,0.001342924,10.72
1998.0164,0.003719319,0.431567852,3.712827771,0.236757,8.86247741,0.001301771,10.37
1998.0231,0.003654262,0.407388365,3.513950019,0.237126,8.62921434,0.001265805,10.01
1998.0299,0.003780852,0.420313202,3.542069928,0.281806,8.68743406,0.00123775,9.66
1998.0366,0.003657714,0.420439403,3.699774606,0.345378,8.74675588,0.001254657,9.31
1998.0433,0.003842524,0.437587484,3.323898566,0.359285,8.97142669,0.001318876,8.96
1998.05,0.003786286,0.424472758,3.030240172,0.346655,8.97285324,0.001336052,8.6
1998.0574,0.004674631,0.441417187,3.072784008,0.326053,8.99247268,0.001407025,8.25
1998.0642,0.006096134,0.44657421,3.498468707,0.339066,8.90095409,0.001302783,7.9
1998.0709,0.008363699,0.389787535,3.587870212,0.289593,8.84554833,0.001249936,7.55
1998.0776,0.009268367,0.341994729,4.036979545,0.267073,8.59128974,0.001116611,7.19
1998.0843,0.009128503,0.325419665,4.162017563,0.318498,8.66724503,0.001158066,6.84
1998.097,0.006967185,0.351196902,3.958093238,0.323261,8.85541264,0.001196798,6.49
1998.1096,0.006745182,0.377794321,4.297245626,0.311486,8.84443078,0.001135438,6.14
1998.1223,0.006988773,0.381830227,4.474672088,0.27537,8.80293517,0.001081881,5.78
1998.135,0.006501841,0.373695575,4.786799542,0.259255,8.75207274,0.000992705,5.43
1998.154,0.005917836,0.388248113,4.564161957,0.240765,8.71562104,0.001061311,5.08
1998.173,0.005048188,0.399020816,4.085952562,0.248554,8.8095488,0.001111282,4.73
1998.1919,0.004694321,0.419963768,4.032500987,0.251808,8.73923894,0.001068483,4.37
1998.2109,0.004538241,0.392530818,3.85673834,0.239665,8.7951288,0.001078344,4.02
1998.2299,0.00444725,0.363438455,3.446351511,0.248948,8.70341451,0.001089205,3.67
1998.2879,0.004434954,0.405265372,3.511135635,0.260578,8.7566995,0.001132665,3.31
1998.346,0.004503535,0.496780836,3.228873988,0.262342,9.06141058,0.001342756,2.96
1998.4029,0.004514744,0.543369091,2.829741819,0.277683,9.18211525,0.001384651,2.61
1998.4609,0.004253162,0.594587965,2.897721302,0.282446,9.19093205,0.00137583,2.26
1998.519,0.004323398,0.547119109,2.615225082,0.270624,9.24363303,0.001454459,1.9
1998.577,0.004324299,0.560611707,2.686467962,0.258833,9.08769412,0.001433234,1.55
1998.6351,0.00449853,0.570479742,2.878507061,0.222017,9.15733036,0.001432939,1.2
1998.6931,0.004748332,0.557738504,2.940347096,0.185204,9.08759112,0.00143832,0.85
1998.75,0.004930337,0.529778645,3.081942801,0.187999,8.86525429,0.001309897,0.49
1998.788,0.004906693,0.526542645,3.41433122,0.1944,8.77718208,0.001287591,0.14
