Age,Ba138Ca,BaCa,BCa,CaCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1822.875874,0.004311655,0.004218872,0.498929444,1000.74814,0.000915828,8.15E-07,0.005489537,3.058220636,0.339370551,0.000618254,3.867588867,6.23E-05,0.012497074,9.026617059,0.001285378,130.718263,0.000147153,1861.342049
1822.898726,0.003658842,0.003727618,0.463305159,998.349872,0.010158367,9.04E-06,0.004771871,2.78841287,0.843621782,0.001536881,2.62375574,6.41E-05,0.008477962,8.662727559,0.001279129,134.526956,0.000151441,1861.129379
1822.921578,0.003811944,0.003793266,0.446487924,1013.587242,0.003759788,3.35E-06,0.005305837,2.47184285,0.195492365,0.000356141,2.739639311,7.07E-05,0.008852408,8.913810919,0.001348704,172.691635,0.000194404,1860.91671
1822.94443,0.00402192,0.003878757,0.461261183,998.3324374,0.00773355,6.89E-06,0.005009514,2.742229114,0.210695418,0.000383838,2.83887877,0.000157785,0.009173074,8.807406214,0.001255931,192.491975,0.000216694,1860.70404
1822.967283,0.004252779,0.004104268,0.471747154,1003.822228,0.019969526,1.78E-05,0.005425299,2.874560287,0.196237187,0.000357498,4.029717889,0.000164355,0.01302095,8.964340064,0.001309645,132.936207,0.00014965,1860.49137
1822.990135,0.004213251,0.004247477,0.468704886,1007.737301,0.015549111,1.38E-05,0.00536376,2.937062369,0.185391518,0.00033774,3.764450927,0.00010038,0.012163811,8.945876612,0.001329735,120.70068,0.000135876,1860.278701
1823.012987,0.003962478,0.003955434,0.463354279,993.1961369,0.008563838,7.62E-06,0.005210934,2.705906427,0.176416747,0.00032139,4.08293829,7.09E-05,0.013192918,9.003086301,0.001372838,141.347684,0.000159119,1860.066031
1823.035839,0.003981013,0.003913191,0.435004095,999.9569044,0.009298308,8.28E-06,0.004806209,2.480423229,0.138860559,0.000252971,3.249890013,5.88E-05,0.010501146,9.089369181,0.001422635,166.639788,0.000187591,1859.853361
1823.058691,0.003921615,0.003644532,0.433563005,998.196792,0.006341788,5.65E-06,0.004345009,2.521816163,0.174123132,0.000317212,3.722348385,9.11E-05,0.012027768,8.799561299,0.001314183,191.273351,0.000215322,1859.640692
1823.081543,0.003645224,0.003832365,0.380965764,1017.547191,0.013708619,1.22E-05,0.004047884,2.177203221,0.159265552,0.000290144,4.790062344,0.000106667,0.015477799,9.165097582,0.001464969,213.216115,0.000240024,1859.428022
1823.104396,0.003742766,0.003492246,0.389792731,998.127022,0.010038267,8.94E-06,0.004255057,2.398450597,0.162074198,0.000295261,3.182849004,8.63E-05,0.010284521,8.667610518,0.001294796,189.603242,0.000213442,1859.215352
1823.121542,0.003435769,0.00361508,0.370760852,1000.209808,0.00805682,7.17E-06,0.004243971,2.490037628,0.172917969,0.000315016,4.908772451,7.39E-05,0.015861379,8.739537404,0.001278939,203.926334,0.000229566,1859.002683
1823.138689,0.003844795,0.003658497,0.404805934,996.9218957,0.008072859,7.19E-06,0.004827939,2.679676895,0.165486995,0.000301479,2.809045049,6.70E-05,0.009076674,8.931613125,0.001313412,180.06934,0.000202709,1858.790013
1823.155835,0.003564912,0.003608359,0.371757846,1001.161193,0.022214466,1.98E-05,0.004568904,2.531483957,0.17457655,0.000318038,5.102486855,8.18E-05,0.016487315,8.835483301,0.001329743,209.571951,0.000235921,1858.577343
1823.172982,0.003762346,0.00367362,0.406762419,1001.085196,0.016168052,1.44E-05,0.004415755,2.477512444,0.162390724,0.000295838,2.552005615,0.000102895,0.00824612,8.916874519,0.001387782,195.823297,0.000220444,1858.364673
1823.190129,0.003467408,0.0034909,0.371902546,1006.16058,0.014043607,1.25E-05,0.003634209,2.055014332,0.128335297,0.000233797,4.940895368,9.34E-05,0.015965176,8.856555049,0.001394363,226.923018,0.000255454,1858.152004
1823.207275,0.00369065,0.003758865,0.40582247,1017.617022,0.024994905,2.23E-05,0.004091783,2.3725335,0.142353472,0.000259335,5.317668909,6.91E-05,0.017182618,9.127621622,0.001493269,198.483403,0.000223439,1857.939334
1823.224422,0.00376101,0.003888509,0.434811511,1008.864591,0.015736447,1.40E-05,0.005315427,2.563071428,0.160380896,0.000292176,4.849491465,8.08E-05,0.015669828,8.790519508,0.001321948,162.274821,0.000182678,1857.726664
1823.241569,0.003874711,0.003668846,0.384314114,993.8369886,0.011604549,1.03E-05,0.004740893,2.368115273,0.201386634,0.000366879,5.106259886,0.000161228,0.016499507,8.754621926,0.001396834,236.208856,0.000265907,1857.513995
1823.258715,0.004038033,0.003792188,0.436444546,1011.474985,0.014753642,1.31E-05,0.005257236,2.824469458,0.194229811,0.000353841,3.475604075,8.49E-05,0.011230481,8.938542391,0.001323326,175.648081,0.000197732,1857.301325
1823.275862,0.003541987,0.003674123,0.398174971,1011.575079,0.021495167,1.91E-05,0.004874511,2.721879536,0.248330104,0.000452399,5.375147218,0.000113316,0.017368344,8.94005027,0.00130961,214.928465,0.000241951,1857.088655
1823.293009,0.004181713,0.004165783,0.426653603,1005.58533,0.024121384,2.15E-05,0.005222824,3.193711066,0.489385002,0.000891545,6.204494663,0.000153794,0.020048157,8.738851033,0.001286669,177.24171,0.000199526,1856.875986
1823.310155,0.004026237,0.004048969,0.36077716,1013.065564,0.013815148,1.23E-05,0.004666933,2.994581716,0.280849461,0.000511642,6.052255103,0.000118158,0.019556236,9.021265153,0.001427146,163.369305,0.00018391,1856.663316
1823.327302,0.004029326,0.004001898,0.41456283,1001.419145,0.012154448,1.08E-05,0.005167122,2.625608842,0.164128664,0.000299004,3.307033437,8.41E-05,0.01068579,9.005579415,0.001406235,175.323925,0.000197367,1856.450646
1823.344448,0.004036533,0.004080729,0.4191666,1011.845115,0.012756631,1.14E-05,0.00458309,2.294232438,0.167425775,0.000305011,6.085632363,9.43E-05,0.019664085,9.252132563,0.001532294,225.329366,0.00025366,1856.237977
1823.361595,0.003934122,0.003727149,0.401943443,1001.757925,0.003681054,3.28E-06,0.004427643,2.111867919,0.148626573,0.000270763,5.98662362,0.000105425,0.019344165,9.046831764,0.001484163,268.550403,0.000302315,1856.025307
1823.378742,0.003675397,0.003603469,0.393050449,1013.524304,0.00550863,4.90E-06,0.004788709,2.32355006,0.120496575,0.000219517,5.37853372,9.04E-05,0.017379286,9.195130282,0.00147058,247.332221,0.000278429,1855.812637
1823.395888,0.00358334,0.003758035,0.423622787,1023.324575,0.008799259,7.83E-06,0.00532495,2.824869724,0.135230346,0.000246358,3.70743025,8.04E-05,0.011979564,8.998866409,0.001336048,211.632706,0.000238241,1855.599968
1823.413035,0.003682942,0.003679758,0.433580381,1026.498568,0.024482303,2.18E-05,0.004869233,2.829086238,0.15154071,0.000276072,5.674267761,9.06E-05,0.018334871,8.81680436,0.001367793,187.173758,0.000210707,1855.387298
1823.430182,0.00380463,0.00387387,0.382165429,996.4615929,0.025915289,2.31E-05,0.00543547,3.010402461,0.234713601,0.000427593,4.423488009,8.01E-05,0.014293313,8.766587777,0.001290486,145.366275,0.000163643,1855.174628
1823.447328,0.003779947,0.003725962,0.372314632,1005.29998,0.006277,5.59E-06,0.004006497,2.489985496,0.194080052,0.000353568,4.373183811,7.14E-05,0.014130768,9.101060024,0.001353882,251.481621,0.0002831,1854.961959
1823.464475,0.003654245,0.003845786,0.42550313,1011.32653,0.023703475,2.11E-05,0.005254967,2.883434634,0.173628098,0.00031631,5.714400476,9.00E-05,0.018464549,8.997037742,0.001218952,190.101246,0.000214003,1854.749289
1823.481621,0.00371226,0.003963608,0.442766626,1003.986229,0.021127303,1.88E-05,0.004936882,3.209929265,0.222991204,0.000406238,5.621581984,9.97E-05,0.018164631,8.934351925,0.0011681,175.653442,0.000197738,1854.536619
1823.498768,0.004258699,0.003989663,0.441792207,1010.499199,0.042536789,3.79E-05,0.005074284,2.840890274,0.212923901,0.000387897,8.525489744,0.000129769,0.027547829,9.129076758,0.001365201,215.601051,0.000242709,1854.323949
1823.515915,0.004044401,0.00398105,0.454645475,1054.21605,0.014563566,1.30E-05,0.005463183,3.010440839,0.19046418,0.000346981,5.762609434,0.000113697,0.018620324,9.042090187,0.001227845,177.07705,0.000199341,1854.11128
1823.533061,0.004378441,0.004166172,0.46211544,1036.187612,0.001151482,1.03E-06,0.004761938,2.963614111,0.181360863,0.000330397,5.088961948,8.90E-05,0.016443613,9.121754538,0.001336928,163.43184,0.00018398,1853.89861
