Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Distance
1993.809681,0.002934046,0.002914639,0.476673805,0.004598397,4.09E-06,13.84269863,9.89E-06,1.998386807,1.32E-06,7.743605036,4.93E-06,18.577138,1.34E-05,0.005676396,1.650312805,9.44E-07,3.248107497,0.278177068,0.000506773,3.04654789,0.000729189,0.009844101,3.945741426,2.80E-06,3.836101076,2.55E-06,9.067686937,0.001353814,106.761317,13.15541826,7.61E-06,0.000120184,0.004275784,164.3103448
1993.827018,0.003312908,0.00302338,0.464222282,0.017605784,1.57E-05,15.63929342,1.12E-05,1.886902655,1.24E-06,5.973824278,3.80E-06,24.98078784,1.80E-05,0.005729982,1.670917324,9.56E-07,3.289421012,0.299105282,0.0005449,3.104158494,0.000938099,0.010030254,3.914543991,2.78E-06,4.031833486,2.68E-06,9.038550423,0.001365787,128.197115,14.03739754,8.12E-06,0.000144315,0.005680773,164.0219436
1993.844354,0.002709944,0.002909462,0.470136445,0.008792541,7.83E-06,16.87355977,1.21E-05,2.493395755,1.64E-06,10.78555082,6.86E-06,23.27304982,1.68E-05,0.005618353,2.358782591,1.35E-06,3.508181202,0.32126858,0.000585276,2.54322116,0.000822145,0.008217736,5.263896118,3.74E-06,5.775271955,3.84E-06,8.927911339,0.001339233,138.279585,10.53052405,6.09E-06,0.000155665,0.004250648,163.7335423
1993.86169,0.003050708,0.002877292,0.466046792,0.004600373,4.10E-06,16.66231415,1.19E-05,2.119281052,1.40E-06,7.323570124,4.66E-06,20.49178144,1.48E-05,0.005346775,2.665449217,1.52E-06,3.470704049,0.293675703,0.000535008,2.168048459,0.000866891,0.007005466,3.748860917,2.66E-06,4.341473111,2.89E-06,8.89647527,0.001338921,123.100456,10.36907537,6.00E-06,0.000138578,0.005104849,163.4451411
1993.879026,0.00264531,0.002598793,0.463015249,0.002022369,1.80E-06,13.94125599,9.96E-06,1.191117193,7.84E-07,5.455559286,3.47E-06,19.71487883,1.42E-05,0.005704726,1.855713246,1.06E-06,3.785137122,0.330763741,0.000602574,2.122905457,0.000763003,0.006859598,3.109573873,2.21E-06,4.52534574,3.01E-06,8.949255054,0.001317765,121.909457,9.753399958,5.64E-06,0.000137237,0.004156389,163.1567398
1993.896362,0.002690782,0.00267428,0.437493712,0.006683326,5.95E-06,15.20927423,1.09E-05,1.634490832,1.08E-06,8.536119922,5.43E-06,19.5420868,1.41E-05,0.005734183,1.629487195,9.32E-07,3.825654957,0.298380654,0.00054358,2.560965857,0.001093194,0.008275073,3.707396211,2.63E-06,3.583971078,2.39E-06,9.010775046,0.001292294,116.878167,8.296203463,4.80E-06,0.000131573,0.005511331,162.8683386
1993.913698,0.00271103,0.002944154,0.410392497,0.00628074,5.59E-06,17.62164729,1.26E-05,1.909219254,1.26E-06,6.952878122,4.43E-06,22.35367918,1.61E-05,0.005643593,2.177935405,1.25E-06,3.784236125,0.310388883,0.000565456,2.427479996,0.000822571,0.007843749,3.680280012,2.61E-06,6.287906146,4.19E-06,8.804275484,0.001238783,135.33727,12.73077311,7.36E-06,0.000152353,0.004224203,162.5799373
1993.931034,0.003539314,0.003446938,0.426851878,0.007157786,6.37E-06,14.3465631,1.02E-05,1.627114232,1.07E-06,8.098668469,5.15E-06,22.46611291,1.62E-05,0.005595813,1.259400599,7.20E-07,3.931965085,0.353921946,0.000644763,2.359854553,0.000948269,0.007625236,3.775464905,2.68E-06,6.500734756,4.33E-06,8.934929669,0.001219087,123.527171,12.25444856,7.09E-06,0.000139058,0.007051432,162.2915361
1993.94837,0.002588756,0.002938746,0.406269477,0.006060807,5.40E-06,15.60609654,1.11E-05,1.939187675,1.28E-06,13.1657083,8.38E-06,19.16979348,1.38E-05,0.005475714,2.176826957,1.25E-06,3.945977732,0.299987635,0.000546507,3.88964184,0.000923569,0.012568332,3.200110942,2.27E-06,2.309927406,1.54E-06,8.709563356,0.001135692,124.756809,10.52214513,6.09E-06,0.000140442,0.005257839,162.0031348
1993.965707,0.002566035,0.00257053,0.416109608,0.001365595,1.22E-06,14.12614646,1.01E-05,1.373094799,9.04E-07,7.083633464,4.51E-06,20.38986699,1.47E-05,0.005245556,1.9147066,1.10E-06,3.52405428,0.297026632,0.000541113,2.694424269,0.000794004,0.008706308,3.599673049,2.56E-06,5.589901244,3.72E-06,8.940782669,0.001276183,124.000343,13.73484979,7.94E-06,0.000139591,0.003598081,161.7147335
1993.983043,0.002665989,0.002366147,0.425272764,0.002866983,2.55E-06,16.54099834,1.18E-05,0.95005263,6.26E-07,8.546916426,5.44E-06,17.75921853,1.28E-05,0.005367562,2.750649767,1.57E-06,3.629910936,0.31517337,0.000574172,1.615241812,0.000755776,0.00521922,2.22483412,1.58E-06,6.178093076,4.11E-06,8.87707019,0.001301306,128.530744,7.187893797,4.16E-06,0.000144691,0.002997253,161.4263323
1994.000379,0.002647003,0.002639895,0.39963424,0.002588791,2.30E-06,12.92127167,9.23E-06,1.869142187,1.23E-06,9.85533326,6.27E-06,17.6711056,1.27E-05,0.005492101,2.350601074,1.34E-06,3.956915517,0.386970229,0.000704969,5.157630141,0.000858689,0.016665496,3.667763922,2.61E-06,0.905324298,6.03E-07,8.911151165,0.001294566,112.542279,8.998601066,5.20E-06,0.000126692,0.004490016,161.137931
1994.017715,0.003117484,0.002871404,0.384676201,0.004156314,3.70E-06,17.27219419,1.23E-05,1.191553706,7.85E-07,10.99348267,7.00E-06,22.99241031,1.66E-05,0.005124091,3.561146682,2.04E-06,3.292136516,0.360430909,0.000656621,5.421051175,0.000783947,0.01751667,4.713986943,3.35E-06,6.858240095,4.57E-06,9.005913018,0.001486399,153.47261,16.80083644,9.72E-06,0.000172769,0.004839507,160.8495298
1994.035051,0.002936844,0.002917309,0.383586253,0.005185671,4.62E-06,18.76379959,1.34E-05,1.065776559,7.02E-07,14.586683,9.28E-06,25.38306604,1.83E-05,0.005172508,2.673751728,1.53E-06,3.330893817,0.357086599,0.000650528,3.468556827,0.000919511,0.011207709,4.821604596,3.42E-06,6.269020613,4.17E-06,8.86596017,0.001401663,160.225869,18.40863356,1.06E-05,0.000180371,0.004195741,160.5611285
1994.052387,0.003212801,0.003172241,0.369951962,0.013607974,1.21E-05,17.95057576,1.28E-05,1.349826589,8.89E-07,7.195234486,4.58E-06,23.0888811,1.66E-05,0.005352979,2.962205803,1.69E-06,3.436913617,0.388353951,0.00070749,3.061586464,0.000751812,0.009892694,3.867748831,2.75E-06,6.855559293,4.56E-06,8.888755081,0.001328797,132.24327,13.91123438,8.05E-06,0.00014887,0.005339388,160.2727273
1994.069723,0.00326625,0.003441668,0.371684478,0.00761051,6.78E-06,16.37494133,1.17E-05,1.196399326,7.88E-07,3.698815618,2.35E-06,19.95897728,1.44E-05,0.005646795,2.135629235,1.22E-06,3.816439061,0.391235231,0.000712739,2.972617342,0.000920983,0.009605214,3.38799749,2.41E-06,4.387374097,2.92E-06,8.994391188,0.001274351,120.634384,12.44457396,7.20E-06,0.000135802,0.0090612,159.984326
1994.087059,0.003741463,0.003423589,0.37916369,0.003969063,3.53E-06,19.1614155,1.37E-05,1.168321335,7.69E-07,9.289980386,5.91E-06,21.58704791,1.56E-05,0.005768484,1.666443421,9.53E-07,4.087912024,0.364798761,0.000664578,3.358424868,0.001021227,0.010851847,4.081197686,2.90E-06,4.156511481,2.77E-06,8.936155576,0.001220265,117.407377,12.68751985,7.34E-06,0.000132169,0.007097623,159.6959248
1994.104396,0.003083275,0.003236703,0.377298482,0.009377453,8.35E-06,19.21508426,1.37E-05,1.939380255,1.28E-06,6.448990486,4.10E-06,25.13889882,1.81E-05,0.005507637,1.264385962,7.23E-07,4.161302075,0.395087048,0.000719756,2.754219022,0.000868939,0.008899519,5.869889082,4.17E-06,8.200690496,5.46E-06,8.716705606,0.001235503,139.886861,7.817091891,4.52E-06,0.000157475,0.004569457,159.4075235
1994.130567,0.003152192,0.003311978,0.382276246,0.004049027,3.61E-06,18.16316292,1.30E-05,2.260347397,1.49E-06,7.088954157,4.51E-06,19.59271193,1.41E-05,0.005650668,1.096217724,6.27E-07,4.184616007,0.355957306,0.000648471,4.019226023,0.001160623,0.012987049,3.29271396,2.34E-06,4.778038031,3.18E-06,8.931741005,0.001219967,120.572977,8.916978067,5.16E-06,0.000135733,0.006322545,159.1191223
1994.156738,0.0029217,0.003121582,0.372772913,0.004765304,4.24E-06,15.84567103,1.13E-05,1.445325478,9.52E-07,7.24402204,4.61E-06,21.2313636,1.53E-05,0.005460463,2.909210965,1.66E-06,4.017613181,0.337716296,0.00061524,3.245776674,0.000988328,0.010487855,4.616011569,3.28E-06,5.819116587,3.87E-06,8.847908315,0.001319092,126.490196,9.246262038,5.35E-06,0.000142394,0.005986794,158.830721
1994.182909,0.002960475,0.003113798,0.390753971,0.006565796,5.85E-06,20.61290659,1.47E-05,1.665676313,1.10E-06,7.047474306,4.49E-06,26.42211465,1.90E-05,0.005318567,2.365772458,1.35E-06,3.707761751,0.334898156,0.000610106,3.274069652,0.00112669,0.010579276,5.684376606,4.04E-06,3.568389718,2.38E-06,8.85501398,0.001289609,152.110889,12.97723042,7.51E-06,0.000171236,0.004981723,158.5423197
1994.20908,0.003107933,0.003122732,0.393013836,0.017274655,1.54E-05,20.724601,1.48E-05,2.342767531,1.54E-06,10.56864046,6.73E-06,28.97429074,2.09E-05,0.005180595,3.065875514,1.75E-06,3.662616361,0.355641284,0.000647895,4.80320535,0.001001828,0.015520267,4.445216529,3.16E-06,8.115405267,5.40E-06,8.98506212,0.001361881,153.81185,15.29457147,8.85E-06,0.000173151,0.005770468,158.2539185
1994.235251,0.002961624,0.003063526,0.373756048,0.007073314,6.30E-06,30.71984423,2.19E-05,2.935783275,1.93E-06,14.64562936,9.32E-06,42.47192845,3.06E-05,0.00503135,3.817846897,2.18E-06,3.205403327,0.33898941,0.000617559,4.94350085,0.001100404,0.015973594,7.978528466,5.67E-06,12.53927909,8.35E-06,9.133901308,0.001413462,241.697247,21.44711656,1.24E-05,0.000272086,0.005301312,157.9655172
1994.261423,0.002934234,0.00268724,0.354142148,0.00530979,4.73E-06,30.08068775,2.15E-05,2.568286761,1.69E-06,18.9113504,1.20E-05,40.11393545,2.89E-05,0.004711735,5.740897177,3.28E-06,2.811134058,0.291863431,0.000531707,2.646249716,0.000925704,0.008550645,7.854427222,5.58E-06,9.903370237,6.59E-06,9.036331881,0.001479899,219.671611,20.3312373,1.18E-05,0.000247291,0.00440281,157.677116
1994.287594,0.002858607,0.003045962,0.361421437,0.013934589,1.24E-05,35.47576544,2.53E-05,4.165950275,2.74E-06,19.42318916,1.24E-05,41.77671666,3.01E-05,0.004918879,5.301846793,3.03E-06,3.169626233,0.321128057,0.00058502,4.750950901,0.001151507,0.015351421,9.239347057,6.56E-06,13.74334373,9.15E-06,8.919240812,0.00144272,247.565927,21.29834489,1.23E-05,0.000278692,0.00467386,157.3887147
1994.313765,0.003648834,0.003687061,0.35143863,0.002324203,2.07E-06,34.99262959,2.50E-05,4.542224574,2.99E-06,25.05732544,1.59E-05,43.21836159,3.11E-05,0.005100665,3.216620263,1.84E-06,3.49375863,0.396152238,0.000721697,8.19021373,0.001881,0.026464475,9.986545634,7.09E-06,7.727030033,5.14E-06,8.924201783,0.00126853,233.76467,23.41597441,1.35E-05,0.000263156,0.008138257,157.1003135
1994.339936,0.004024337,0.003854145,0.390702714,0.002289759,2.04E-06,25.99390676,1.86E-05,1.79498326,1.18E-06,9.767917452,6.22E-06,34.91795354,2.52E-05,0.00510395,3.503746719,2.00E-06,3.238131254,0.328607825,0.000598646,4.711018556,0.001395832,0.01522239,5.417957191,3.85E-06,8.969351448,5.97E-06,9.181163758,0.001441438,175.226385,18.96894276,1.10E-05,0.000197258,0.005277674,156.8119122
1994.366107,0.003933768,0.003655243,0.414164485,0.01986278,1.77E-05,32.74866049,2.34E-05,3.516226507,2.32E-06,18.96992283,1.21E-05,40.03387669,2.88E-05,0.005552232,3.921037894,2.24E-06,3.008837043,0.290323832,0.000528902,4.182122776,0.001152718,0.013513406,7.02252659,4.99E-06,11.55443453,7.69E-06,9.152627764,0.001443315,233.016297,19.71880821,1.14E-05,0.000262313,0.004664022,156.523511
1994.392278,0.003650821,0.003509226,0.395079608,0.06571585,5.85E-05,44.15442181,3.15E-05,5.944396528,3.92E-06,22.4056265,1.43E-05,58.13153065,4.19E-05,0.005013565,6.364940336,3.64E-06,2.587619021,0.330456515,0.000602014,4.776220591,0.001325871,0.015433073,12.20553903,8.67E-06,14.94431694,9.95E-06,9.293465393,0.001573697,312.569447,25.91617651,1.50E-05,0.000351869,0.005175221,156.2351097
1994.41845,0.003152933,0.003321564,0.416870818,0.009003205,8.02E-06,28.76517215,2.05E-05,4.522540011,2.98E-06,14.72426682,9.37E-06,32.11530919,2.31E-05,0.005648634,3.083512924,1.76E-06,3.107147255,0.289392607,0.000527205,3.266457346,0.001066038,0.010554679,6.249152014,4.44E-06,9.019057633,6.00E-06,9.148545793,0.001391431,188.144435,15.95633575,9.23E-06,0.0002118,0.005187746,155.9467085
1994.444621,0.004162817,0.003945133,0.423509369,0.005646471,5.03E-06,31.51322927,2.25E-05,2.7305761,1.80E-06,22.04848999,1.40E-05,37.31773474,2.69E-05,0.005651887,3.232340339,1.85E-06,3.199143954,0.342489977,0.000623936,2.680716282,0.000839972,0.008662014,7.995986157,5.68E-06,7.619380125,5.07E-06,9.378907661,0.001536203,212.867404,22.00786368,1.27E-05,0.000239631,0.005686646,155.6583072
1994.470792,0.004515026,0.004418373,0.429507464,0.027602064,2.46E-05,17.03979793,1.22E-05,1.404820268,9.25E-07,8.466863745,5.39E-06,22.15481423,1.60E-05,0.006519103,1.00283949,5.74E-07,4.087878259,0.455679253,0.000830141,4.073702604,0.001204686,0.013163075,4.116447303,2.92E-06,2.340447956,1.56E-06,9.065845653,0.001249962,125.741536,9.281501787,5.37E-06,0.000141551,0.011524656,155.369906
1994.496963,0.004371666,0.004123412,0.435753699,0.021562769,1.92E-05,27.00975041,1.93E-05,3.252529789,2.14E-06,13.41810112,8.54E-06,31.7839658,2.29E-05,0.005750117,3.196194605,1.83E-06,3.203048423,0.358287528,0.000652716,3.12599415,0.000939806,0.01010081,6.08149525,4.32E-06,7.121636542,4.74E-06,9.284504416,0.001588344,185.90246,17.48950333,1.01E-05,0.000209276,0.004848252,155.0815047
1994.523134,0.003723459,0.003675063,0.44355301,0.01516169,1.35E-05,29.18612056,2.08E-05,2.739784457,1.80E-06,14.06125944,8.95E-06,37.84794795,2.73E-05,0.005659991,3.219509736,1.84E-06,2.734607808,0.322838219,0.000588136,4.139336977,0.000881092,0.013375155,6.062986149,4.31E-06,7.749061109,5.16E-06,9.354608155,0.00162707,187.68286,13.46976345,7.79E-06,0.00021128,0.004849744,154.7931034
1994.549305,0.003507832,0.003453037,0.475091319,0.009006265,8.02E-06,23.38051438,1.67E-05,2.027097125,1.34E-06,7.420773091,4.72E-06,25.85511105,1.86E-05,0.0059202,2.036964564,1.17E-06,2.809389901,0.263243704,0.000479568,2.436977935,0.000820794,0.007874439,5.407153309,3.84E-06,7.75595997,5.16E-06,9.417485733,0.001660475,154.167749,12.82017343,7.42E-06,0.000173551,0.004328434,154.5047022
1994.575477,0.003209683,0.003285937,0.489956936,0.011405818,1.02E-05,19.50765783,1.39E-05,1.724260796,1.14E-06,10.26014004,6.53E-06,23.59030871,1.70E-05,0.005569394,3.211672797,1.84E-06,3.055648273,0.283407623,0.000516302,1.794362497,0.00093674,0.005798,5.204732903,3.70E-06,7.404269365,4.93E-06,9.261095938,0.001502216,122.592108,10.36009235,5.99E-06,0.000138006,0.004444928,154.2163009
1994.601648,0.00346617,0.003595213,0.447273973,0.005341345,4.76E-06,29.11513309,2.08E-05,2.592606461,1.71E-06,10.88373199,6.93E-06,40.58077073,2.92E-05,0.005578621,1.97698378,1.13E-06,2.425038829,0.285697191,0.000520473,2.778820651,0.000977304,0.008979012,7.380081889,5.24E-06,10.22509558,6.81E-06,9.476972389,0.001779684,199.426189,18.14822622,1.05E-05,0.0002245,0.004526143,153.9278997
1994.615613,0.00378602,0.003781561,0.450581854,0.010306743,9.18E-06,26.08768671,1.86E-05,2.281287536,1.50E-06,16.28703943,1.04E-05,35.54363316,2.56E-05,0.005811739,2.931939477,1.68E-06,3.170623648,0.351423787,0.000640212,2.929916283,0.001077823,0.009467237,6.587840309,4.68E-06,9.443910964,6.29E-06,9.410158874,0.001475855,164.754767,19.41689242,1.12E-05,0.000185469,0.005211994,153.6394984
1994.629578,0.00363983,0.003767126,0.498741684,0.019770041,1.76E-05,19.02834612,1.36E-05,1.948121859,1.28E-06,9.604155004,6.11E-06,21.73052922,1.57E-05,0.006339806,1.481221122,8.47E-07,3.929111,0.413956181,0.000754131,2.065508877,0.001097146,0.006674137,4.649382999,3.30E-06,7.06573914,4.70E-06,9.125613991,0.001214022,114.411559,9.847465701,5.70E-06,0.000128797,0.008070618,153.3510972
1994.643543,0.003604817,0.003406291,0.452713059,0.016473104,1.47E-05,24.04867549,1.72E-05,2.348072109,1.55E-06,15.93273178,1.01E-05,31.91068145,2.30E-05,0.005460797,2.32465263,1.33E-06,2.907242939,0.3304196,0.000601947,2.386365004,0.000782801,0.007710897,5.711650281,4.06E-06,5.776765563,3.85E-06,9.233009046,0.001478688,166.16401,13.11066212,7.58E-06,0.000187056,0.004737385,153.0626959
1994.657509,0.003476802,0.003406596,0.460685501,0.022342676,1.99E-05,37.91434595,2.71E-05,1.968383285,1.30E-06,17.49526624,1.11E-05,35.88325122,2.59E-05,0.005654064,3.423285461,1.96E-06,2.806149522,0.366306222,0.000667324,2.530028399,0.000779586,0.008175107,6.160516791,4.38E-06,5.335855364,3.55E-06,9.301789441,0.001609035,183.59574,16.62708038,9.62E-06,0.000206679,0.005741965,152.7742947
1994.671474,0.004028938,0.003912789,0.502903368,0.02682654,2.39E-05,20.09378681,1.44E-05,1.716865352,1.13E-06,12.06866074,7.68E-06,26.51530442,1.91E-05,0.006454258,2.596168562,1.49E-06,3.507536843,0.436875408,0.000795885,2.74971159,0.001141674,0.008884954,5.032702319,3.57E-06,9.14412039,6.09E-06,9.402979676,0.001415689,150.707897,11.50172205,6.65E-06,0.000169656,0.007112941,152.4858934
1994.685439,0.003874276,0.003813156,0.487161948,0.023024413,2.05E-05,18.03922044,1.29E-05,1.924586771,1.27E-06,14.43053955,9.18E-06,23.95229374,1.73E-05,0.006625489,1.989319638,1.14E-06,3.432331031,0.387514608,0.000705961,3.513119141,0.001040662,0.0113517,4.585404961,3.26E-06,4.90475544,3.26E-06,9.426532391,0.001407774,129.185016,13.69421496,7.92E-06,0.000145427,0.006501011,152.1974922
1994.699404,0.003824448,0.003709642,0.491405288,0.022495029,2.00E-05,20.43490765,1.46E-05,2.247617945,1.48E-06,6.989178698,4.45E-06,26.94326099,1.94E-05,0.005720241,3.144314342,1.80E-06,2.558370079,0.315882953,0.000575465,3.451209522,0.000808623,0.011151656,5.662079473,4.02E-06,7.343432432,4.89E-06,9.456682161,0.00160462,150.909158,14.78707649,8.55E-06,0.000169883,0.004045639,151.9090909
1994.71337,0.003908755,0.003848793,0.483530015,0.075969005,6.76E-05,18.06825847,1.29E-05,1.85672758,1.22E-06,14.99779945,9.55E-06,26.78338242,1.93E-05,0.005123212,3.845157296,2.20E-06,2.266829273,0.332698942,0.000606099,2.329462398,0.000679508,0.007527032,5.243399961,3.72E-06,6.495604303,4.32E-06,9.275917132,0.001695438,144.962273,14.74620877,8.53E-06,0.000163188,0.004540613,151.6206897
1994.727335,0.004187799,0.003831847,0.521052121,0.318721386,0.000283771,17.56998277,1.26E-05,1.07834735,7.10E-07,5.411066031,3.44E-06,21.92949299,1.58E-05,0.005995985,2.257521703,1.29E-06,2.589541128,0.350665118,0.00063883,1.766672097,0.000928649,0.005708526,3.776701573,2.68E-06,4.851028999,3.23E-06,9.342678938,0.001530113,119.901298,10.60384195,6.13E-06,0.000134976,0.006104301,151.3322884
1994.7413,0.003882696,0.003639622,0.482642665,0.03561391,3.17E-05,19.20173046,1.37E-05,2.329586993,1.53E-06,9.892005597,6.30E-06,27.91502271,2.01E-05,0.005307163,3.409586594,1.95E-06,2.404098399,0.303497945,0.000552902,2.393692257,0.000865262,0.007734573,5.570702385,3.96E-06,8.353594584,5.56E-06,9.355500424,0.001632144,158.376493,13.74261405,7.95E-06,0.000178289,0.003136608,151.0438871
1994.755265,0.004046597,0.003723164,0.483367209,0.024234583,2.16E-05,18.78935238,1.34E-05,1.926529043,1.27E-06,8.930295818,5.68E-06,29.81786806,2.15E-05,0.005746195,2.806934273,1.61E-06,3.09179025,0.437759993,0.000797496,2.529853469,0.000942954,0.008174542,3.994373575,2.84E-06,5.135077178,3.42E-06,9.273693791,0.001544876,147.521368,16.44401934,9.51E-06,0.000166069,0.004342691,150.7554859
1994.76923,0.003381832,0.003374989,0.456773129,0.016186546,1.44E-05,17.34030395,1.24E-05,0.947423795,6.24E-07,11.62862016,7.40E-06,24.32842816,1.75E-05,0.005182455,3.801747821,2.17E-06,2.979629322,0.403516754,0.000735113,1.624070194,0.000852814,0.005247746,3.869828323,2.75E-06,5.611000494,3.73E-06,8.987500175,0.001412581,146.366719,13.3145247,7.70E-06,0.000164769,0.004112747,150.4670846
1994.783196,0.003169743,0.003070099,0.459891066,0.022328466,1.99E-05,13.00056997,9.29E-06,1.497623671,9.86E-07,4.290371038,2.73E-06,17.57306474,1.27E-05,0.005263961,2.630349459,1.50E-06,3.066395744,0.352768647,0.000642662,0.497840175,0.000820839,0.001608637,3.068698401,2.18E-06,4.262806787,2.84E-06,8.89324284,0.001272922,104.481311,9.413782459,5.44E-06,0.000117618,0.004016214,150.1786834
1994.797161,0.003326287,0.003420808,0.468269678,0.049274966,4.39E-05,11.00262141,7.86E-06,0.996065928,6.56E-07,5.262884622,3.35E-06,17.9406866,1.29E-05,0.005933409,2.025548042,1.16E-06,3.887582997,0.453908848,0.000826916,1.34446557,0.000991989,0.004344279,3.886381034,2.76E-06,3.345490818,2.23E-06,8.803821748,0.001149552,89.554934,7.339200293,4.24E-06,0.000100815,0.006758072,149.8902821
1994.811126,0.003269542,0.00310223,0.448417517,0.030516367,2.72E-05,11.478035,8.20E-06,1.59122139,1.05E-06,7.103462431,4.52E-06,16.85040228,1.21E-05,0.005519168,2.338924696,1.34E-06,3.61588554,0.408073192,0.000743414,0.550480285,0.000794196,0.001778729,3.677285035,2.61E-06,1.885298074,1.25E-06,8.889133724,0.001199314,96.319961,9.840068656,5.69E-06,0.00010843,0.00456274,149.6018809
1994.825091,0.003131972,0.002954451,0.414430339,0.014316619,1.27E-05,14.05105147,1.00E-05,1.247338363,8.22E-07,10.21096415,6.50E-06,20.30128617,1.46E-05,0.00515914,2.262003128,1.29E-06,3.363925245,0.435446917,0.000793282,0.44652328,0.000548533,0.00144282,4.330617665,3.08E-06,5.913895832,3.94E-06,8.95131218,0.001334097,117.515255,11.68176718,6.76E-06,0.00013229,0.002275559,149.3134796
1994.839056,0.002711929,0.002868491,0.395439625,0.135782661,0.000120893,11.55038769,8.25E-06,1.400898904,9.23E-07,9.297238517,5.92E-06,18.28018808,1.32E-05,0.005332424,1.854595968,1.06E-06,3.560444154,0.468667865,0.000853803,1.590046956,0.000781803,0.005137809,2.828476858,2.01E-06,2.429922025,1.62E-06,8.713013367,0.001229059,106.556233,10.1482381,5.87E-06,0.000119954,0.003944188,149.0250784
1994.853022,0.002680937,0.002786545,0.397790466,0.055907218,4.98E-05,13.48518494,9.63E-06,1.455114988,9.58E-07,6.828862537,4.35E-06,19.5065203,1.41E-05,0.004997608,2.52185611,1.44E-06,3.403372756,0.423556769,0.000771621,1.764001895,0.000688437,0.005699898,3.467023969,2.46E-06,5.249832682,3.49E-06,8.953848129,0.001288399,119.483169,7.508022684,4.34E-06,0.000134506,0.003470212,148.7366771
1994.866987,0.002603283,0.002649855,0.413777578,0.015140484,1.35E-05,14.26852389,1.02E-05,2.252614578,1.48E-06,6.925517791,4.41E-06,21.82536176,1.57E-05,0.005236867,2.070411402,1.18E-06,3.23189437,0.362470307,0.000660336,0.632061108,0.000682754,0.002042336,3.820041362,2.71E-06,6.390402606,4.25E-06,9.108203104,0.001403962,119.388528,11.61657493,6.72E-06,0.000134399,0.003525585,148.4482759
1994.880952,0.002682673,0.002621535,0.394299929,0.0194751,1.73E-05,17.41649662,1.24E-05,1.740518546,1.15E-06,6.766305602,4.31E-06,19.22833125,1.39E-05,0.005211966,2.532892404,1.45E-06,3.293303487,0.382979818,0.000697699,1.497304249,0.00107968,0.004838136,3.302763994,2.35E-06,3.27742105,2.18E-06,8.873140377,0.001322971,106.178802,9.775996871,5.65E-06,0.000119529,0.004596414,148.1598746
1994.894917,0.002651409,0.002748989,0.405790454,0.02494839,2.22E-05,13.39899233,9.57E-06,1.067253296,7.03E-07,10.34704482,6.59E-06,18.5631481,1.34E-05,0.005648715,2.825998543,1.62E-06,3.840912433,0.4283962,0.000780437,1.426464739,0.000920966,0.004609237,3.893822713,2.77E-06,0.829147598,5.52E-07,8.86733855,0.001239126,108.054308,9.650263306,5.58E-06,0.00012164,0.004322095,147.8714734
1994.908883,0.003261544,0.003046441,0.401916849,0.032793181,2.92E-05,14.17315889,1.01E-05,1.780888545,1.17E-06,11.99429061,7.63E-06,19.55703707,1.41E-05,0.005575756,2.513132678,1.44E-06,3.961486241,0.539469213,0.000982786,2.203234488,0.000982617,0.00711916,2.879424864,2.05E-06,3.807376459,2.53E-06,8.865056991,0.001199972,115.382935,10.95406131,6.34E-06,0.00012989,0.006013507,147.5830721
1994.922848,0.002895895,0.002922808,0.386655384,0.014040135,1.25E-05,14.37418634,1.03E-05,0.784747231,5.17E-07,1.938357115,1.23E-06,17.02731607,1.23E-05,0.005141447,2.901751289,1.66E-06,3.505944327,0.36032401,0.000656426,1.417667474,0.000742002,0.004580811,3.357668463,2.38E-06,4.623203508,3.08E-06,8.928873443,0.00127307,110.859945,7.14751251,4.13E-06,0.000124798,0.003711479,147.2946708
1994.936813,0.002777164,0.002834433,0.387172741,0.024572732,2.19E-05,20.23027961,1.45E-05,0.80307155,5.29E-07,7.063446037,4.50E-06,19.07736068,1.37E-05,0.005644983,1.900251345,1.09E-06,3.857356255,0.350436217,0.000638413,1.653685704,0.00088889,0.005343441,3.968973865,2.82E-06,2.790813475,1.86E-06,8.904938523,0.001244947,117.457205,11.24854029,6.51E-06,0.000132225,0.004517465,147.0062696
1994.950778,0.003314012,0.003286539,0.380916133,0.034050223,3.03E-05,12.30717307,8.79E-06,1.874264638,1.23E-06,6.960219862,4.43E-06,18.23906024,1.31E-05,0.005845772,2.021789154,1.16E-06,4.187656426,0.494313817,0.000900524,2.656309038,0.001025515,0.008583149,3.081341469,2.19E-06,2.738011145,1.82E-06,8.786260806,0.001181494,108.232781,12.99737016,7.52E-06,0.000121841,0.008964135,146.7178683
1994.964743,0.003142925,0.003076235,0.373222384,0.020373614,1.81E-05,13.64373582,9.75E-06,0.73434181,4.84E-07,7.405763078,4.71E-06,17.96941273,1.29E-05,0.005946862,1.548296416,8.86E-07,4.473991973,0.491022253,0.000894527,2.822703156,0.000874009,0.009120807,3.28315941,2.33E-06,4.361255389,2.90E-06,8.711353195,0.001067281,97.636412,10.38369779,6.01E-06,0.000109912,0.007360238,146.4294671
