Age,Lumin
2002.673,0.341336
2002.692,0.340811
2002.712,0.347328
2002.731,0.350304
2002.75,0.357347
2002.769,0.359718
2002.789,0.35358
2002.808,0.350851
2002.827,0.341482
2002.846,0.33105
2002.865,0.327509
2002.885,0.322613
2002.904,0.328233
2002.923,0.330481
2002.942,0.334481
2002.962,0.33699
2002.981,0.338605
2003,0.345365
2003.019,0.343431
2003.039,0.349065
2003.058,0.353483
2003.077,0.354702
2003.096,0.354384
2003.115,0.35371
2003.135,0.353956
2003.154,0.361602
2003.173,0.36773
2003.192,0.37834
2003.212,0.389608
2003.231,0.400174
2003.25,0.404581
2003.269,0.411853
2003.289,0.416695
2003.308,0.419721
2003.327,0.42449
2003.346,0.435904
2003.365,0.445589
2003.385,0.452649
2003.404,0.458465
2003.423,0.462126
2003.442,0.467249
2003.462,0.473628
2003.481,0.483938
2003.5,0.488708
2003.519,0.486288
2003.539,0.48614
2003.558,0.480104
2003.577,0.473407
2003.596,0.46672
2003.615,0.467099
2003.635,0.464942
2003.654,0.45734
