Age,BaCa,Ce,Dy,Er,Eu,Gd,Ho,La,Lu,MgCa,MnCa,Nd,Pr,Sm,SrCa,Tb,Tm,UCa,VCa,Y,Yb,YCa
1992.583333,0.00416,9.4,4.1,3.3,0.7,3.9,1.2,10,0.7,4.09,0.00043,8.5,2.1,1.8,9.19,0.5,0.6,0.00117,8.58E-05,89.6,2.8,8.81E-05
1992.668033,0.00412,7.9,3.6,2.9,0.6,3.7,1.1,8.9,0.5,4.45,0.00053,8.5,1.9,1.9,9.11,0.5,0.5,0.00109,8.44E-05,76.5,3.1,8.15E-05
1992.75,0.00409,7.1,3.8,2.6,0.7,3.5,0.9,9.5,0.5,4.86,0.00061,7.7,1.7,2.1,8.96,0.6,0.5,0.00104,8.22E-05,66.5,3.1,7.44E-05
1992.834699,0.00417,6.8,3.1,2.2,0.6,3,0.7,8.2,0.4,5.04,0.00068,6.9,1.6,1.9,8.86,0.5,0.3,0.00102,9.10E-05,54.9,3,7.17E-05
1992.916667,0.00429,7.1,3.2,2.6,0.6,3.4,0.8,8.2,0.4,4.84,0.00071,7.1,1.7,2.2,8.85,0.5,0.3,0.00102,9.45E-05,56.6,3.3,7.22E-05
1993.00137,0.0045,6.9,3.6,2.7,0.6,3.5,0.8,8.4,0.4,4.93,0.00074,7.8,1.7,2.1,8.72,0.5,0.4,0.00102,9.70E-05,58.7,3.6,7.52E-05
1993.086301,0.00485,8.3,3.9,2.8,0.8,3.4,1,9.8,0.5,4.84,0.00071,8,1.9,2.3,8.8,0.6,0.4,0.00105,9.97E-05,68.3,3.8,8.08E-05
1993.163014,0.00515,8.7,3.9,3,0.8,3.5,1,9.9,0.5,4.6,0.00065,8.1,2,2.2,8.85,0.6,0.4,0.00107,0.00010235,70.6,3.8,8.19E-05
1993.247945,0.00515,8,3.6,3,0.7,3.4,0.9,9,0.4,4.33,6.00E-04,8,1.9,2,9.01,0.6,0.5,0.00113,0.00010123,67.1,3.5,8.02E-05
1993.330137,0.00487,7.7,3.6,2.9,0.8,3.3,0.9,8.7,0.5,4.18,0.00055,7.3,1.9,2.2,9,0.6,0.4,0.00122,9.59E-05,67.6,3,8.22E-05
1993.415068,0.00475,9,4.4,3.1,0.8,3.5,1.1,8.7,0.5,4.29,5.00E-04,7,2,2.3,9.07,0.4,0.5,0.00123,9.42E-05,77.3,2.7,8.65E-05
1993.49726,0.0045,6.5,3.3,3,0.7,2.5,0.9,7.7,0.5,3.55,0.00042,6.7,1.7,1.8,9.29,0.5,0.5,0.00139,8.42E-05,65.4,2.6,8.23E-05
1993.582192,0.00448,7.4,3.3,3,0.7,2.7,1,8.1,0.5,3.59,0.00041,6.9,1.7,2,9.13,0.5,0.5,0.00136,8.15E-05,71,2.7,8.21E-05
1993.667123,0.00446,8,3.4,3,0.7,2.9,1,8.6,0.5,3.62,0.00043,7.2,1.8,2.2,9.1,0.5,0.5,0.00134,7.88E-05,73.9,2.8,8.19E-05
1993.749315,0.00444,8.4,3.5,3.1,0.7,3.1,1.1,9.1,0.5,3.66,0.00052,7.5,1.9,2.4,8.95,0.6,0.5,0.00131,7.62E-05,80.2,2.9,8.17E-05
1993.834247,0.00448,8.3,3.5,3.1,0.7,3.3,1.2,9,0.6,3.72,0.00057,7.3,1.8,2.3,8.88,0.5,0.5,0.00128,8.21E-05,87.1,2.9,8.30E-05
1993.916438,0.00453,8.1,3.6,3.1,0.8,3.4,1.3,8.9,0.6,3.79,0.00061,7.1,1.8,2.3,8.95,0.5,0.5,0.00125,8.80E-05,95.2,3,8.44E-05
1994.00137,0.00456,8.3,3.7,3.1,0.8,3.6,1.3,8.9,0.6,3.87,6.00E-04,7,1.7,2.3,8.98,0.5,0.5,0.00122,9.34E-05,94.8,3.2,8.57E-05
1994.086301,0.00423,7.1,3.1,2.7,0.7,3.1,1,8.3,0.5,4.51,0.00058,7.6,1.7,2.1,8.88,0.4,0.4,0.00111,7.81E-05,75.3,3.5,7.66E-05
1994.163014,0.00414,6.8,3.1,2.5,0.6,2.3,0.8,7.5,0.4,4.37,0.00055,6,1.5,1.2,8.92,0.4,0.4,0.00107,9.23E-05,62.5,2.6,7.75E-05
1994.247945,0.0043,5.3,2.8,2.4,0.5,2.9,0.7,7.2,0.4,4.38,0.00051,6.2,1.4,1.6,8.97,0.4,0.3,0.00107,8.32E-05,56.1,2.6,7.67E-05
1994.330137,0.00412,7.3,2.7,2.5,0.5,2.5,0.6,7.3,0.4,4.61,0.00047,5.4,1.5,1.8,9.07,0.5,0.3,0.00113,7.88E-05,49.1,2.2,7.21E-05
1994.415068,0.00425,7,3.6,2.5,0.7,2.9,0.7,7.6,0.4,3.83,0.00045,5.7,1.5,2.2,9.17,0.6,0.4,0.00129,7.41E-05,55.7,2.4,7.89E-05
1994.49726,0.00434,9.6,4,3.5,0.8,3.3,1,9.2,0.6,3.49,0.00042,7.2,1.8,2.9,9.24,0.6,0.5,0.00141,8.63E-05,82.2,3,9.20E-05
1994.582192,0.00422,10.5,3.9,3.1,0.7,3.4,1,9.3,0.5,3.88,4.00E-04,7.5,1.9,2.5,9.31,0.6,0.5,0.00128,8.28E-05,83.9,3.2,8.73E-05
1994.667123,0.0041,10.7,3.9,2.7,0.6,3.5,1,9.5,0.5,4.27,0.00038,7.9,1.9,2,9.3,0.6,0.4,0.00115,7.94E-05,84,3.2,8.25E-05
1994.749315,0.0041,9.6,3.6,2.5,0.6,3.2,1,9,0.5,4.4,0.00038,7.1,1.8,2.3,9.01,0.5,0.4,0.00114,7.61E-05,77,2.6,7.91E-05
1994.834247,0.0041,8.4,3.2,2.3,0.6,2.9,0.9,8.6,0.5,4.53,4.00E-04,6.4,1.6,2.6,8.97,0.4,0.3,0.00113,7.29E-05,66.2,2.2,7.57E-05
1994.916438,0.00401,7.9,3.2,2.5,0.6,3,0.9,8.3,0.5,4.56,0.00042,6.8,1.7,2.2,8.89,0.4,0.4,0.00112,7.41E-05,59.2,2.4,7.48E-05
1995.00137,0.00392,8,3.3,2.7,0.6,3.1,0.8,8,0.5,4.58,5.00E-04,7.3,1.8,1.9,8.83,0.5,0.4,0.00111,7.55E-05,55.2,2.9,7.41E-05
1995.086301,0.00385,7.3,3.2,2.5,0.6,2.8,0.7,8,0.4,4.65,0.00062,6.7,1.6,1.8,8.79,0.4,0.4,0.00109,7.44E-05,47.1,3,7.28E-05
1995.163014,0.00378,6.9,3,2.3,0.5,2.6,0.6,8,0.4,4.72,0.00077,6.2,1.4,1.6,8.88,0.4,0.4,0.00107,7.34E-05,43.4,2.9,7.14E-05
1995.247945,0.0039,8.8,3.8,2.8,0.7,3.6,0.9,9.6,0.5,4.34,0.00071,8.3,1.8,2.5,8.99,0.6,0.4,0.00114,0.00010032,62.3,4,7.84E-05
1995.330137,0.00416,9,3.8,3.2,0.7,3.1,1,9.2,0.6,3.95,8.00E-04,9.5,2,2.2,9.1,0.6,0.5,0.00125,7.74E-05,71.6,4.5,8.14E-05
1995.415068,0.00432,10.3,4.3,3.6,0.8,3.8,1.2,10.1,0.6,3.55,0.00072,8.9,2.1,2.7,9.15,0.6,0.5,0.00138,7.72E-05,90.2,4.2,8.74E-05
1995.49726,0.00419,8.4,4,3.2,0.7,3.3,1.1,8.7,0.7,3.58,0.00069,7.9,1.9,2.1,9.21,0.5,0.5,0.00134,7.51E-05,84.7,3.6,8.88E-05
1995.582192,0.00407,8,3.7,3.1,0.6,2.8,1,8.4,0.6,3.74,0.00046,7.5,1.8,2,9.3,0.5,0.5,0.00126,7.57E-05,82.7,3.4,8.86E-05
1995.667123,0.00397,7.6,3.6,3.1,0.6,2.7,1,8.5,0.5,4.04,0.00043,7.1,1.8,2,9.18,0.6,0.4,0.00116,7.55E-05,80.6,3.1,8.63E-05
1995.749315,0.00391,6.6,3.9,3,0.6,3.4,0.9,8.4,0.6,4.52,0.00054,6.6,1.7,1.8,9.13,0.6,0.5,0.0011,7.08E-05,74.6,2.8,8.17E-05
1995.834247,0.00391,7.2,3.5,2.8,0.6,3.1,0.9,8.4,0.5,4.65,0.00068,6.8,1.8,1.9,8.94,0.5,0.5,0.00108,7.18E-05,71.8,2.8,7.90E-05
1995.916438,0.00393,6.5,3.3,2.6,0.7,3.1,0.9,7.9,0.5,4.52,0.00071,6.4,1.6,1.8,8.89,0.5,0.4,0.00107,7.09E-05,65.4,2.6,7.79E-05
1996.001366,0.00393,5.3,3.3,2.5,0.7,3.1,0.8,7.4,0.4,4.38,0.00066,6,1.4,1.6,8.92,0.5,0.4,0.00107,7.01E-05,61.1,2.2,7.74E-05
1996.086066,0.00387,7.3,2.9,2.9,0.6,3,0.9,7.9,0.5,4.69,0.00056,6.3,1.7,2,8.87,0.6,0.4,0.00107,7.49E-05,65.8,2.3,7.57E-05
1996.165301,0.00376,6.6,3.5,2.3,0.7,2.9,0.8,8.6,0.4,4.65,0.00049,6.3,1.6,1.8,8.95,0.6,0.4,0.00108,7.37E-05,63.9,2.4,7.56E-05
1996.25,0.00369,7.8,3.4,2.5,0.5,2.8,0.7,7.7,0.4,4.58,0.00046,6,1.7,1.8,8.95,0.4,0.4,0.00109,7.34E-05,57.2,2.5,7.06E-05
1996.331967,0.00378,6.4,3.6,2.9,0.6,3,0.8,8,0.4,4.3,0.00043,7.1,1.6,1.7,9.01,0.5,0.4,0.00116,7.74E-05,60.6,3.1,7.45E-05
1996.416667,0.00388,6.9,3,2.6,0.6,3,0.8,7.4,0.4,3.91,0.00047,7,1.6,1.9,9.09,0.6,0.4,0.00125,7.42E-05,62.4,3.4,7.63E-05
1996.498634,0.00417,7.7,3.5,3.3,0.7,3.1,1,8.4,0.5,3.46,0.00045,7.9,1.8,2.4,9.21,0.6,0.5,0.00141,7.75E-05,75.9,3.6,8.06E-05
1996.583333,0.00422,6.6,3,2.7,0.6,3.3,0.8,7.9,0.5,3.75,0.00046,6.3,1.6,1.9,9.36,0.4,0.4,0.00128,7.19E-05,63.9,2.7,7.50E-05
1996.668033,0.00405,7.3,3,2.4,0.6,2.9,0.8,7.6,0.5,3.97,0.00043,6,1.7,1.8,9.28,0.4,0.4,0.00119,7.17E-05,61.7,2.3,7.33E-05
1996.75,0.00402,6.6,3.1,2.4,0.6,2.7,0.9,7.9,0.5,4.57,0.00052,6.4,1.6,1.8,9.23,0.5,0.4,0.00109,7.19E-05,62.4,2.4,7.40E-05
1996.834699,0.00511,5.9,2.8,2.3,0.6,2.5,0.9,7.5,0.5,4.8,0.00061,7.3,1.6,2.1,9.22,0.5,0.4,0.00106,7.25E-05,62.1,2.8,7.61E-05
1996.916667,0.00495,7.2,3.4,2.4,0.7,3.1,0.9,7.8,0.5,4.72,0.00067,6.7,1.6,2,9.03,0.5,0.3,0.00107,7.25E-05,63.4,2.7,7.48E-05
1997.00137,0.0045,6.8,3.5,2.4,0.6,3.1,0.8,7.7,0.4,4.67,0.00067,6.3,1.4,1.9,8.89,0.5,0.3,0.00108,7.10E-05,61.4,2.6,7.37E-05
1997.086301,0.00396,5.6,3.5,2.3,0.4,2.7,0.8,7.5,0.4,4.61,0.00061,6.1,1.3,1.8,8.86,0.4,0.4,0.00109,6.91E-05,56.5,2.5,7.38E-05
1997.163014,0.00383,9.5,4.2,2.6,0.7,2.6,0.9,8.3,0.5,4.24,0.00054,6.1,1.8,2.1,8.88,0.6,0.4,0.00113,7.26E-05,67,2.3,7.67E-05
1997.247945,0.00406,8.4,4.2,2.9,0.8,3.2,1,8.7,0.5,3.91,0.00047,7.3,1.8,2.1,8.91,0.7,0.4,0.00123,7.48E-05,71.3,2.8,8.03E-05
1997.330137,0.00427,7.6,3.9,3,0.8,3.4,1,8.7,0.5,3.69,0.00045,7.7,1.7,2.1,8.91,0.6,0.4,0.00131,7.57E-05,72.1,3.2,8.23E-05
1997.415068,0.00427,6.9,3.5,2.7,0.8,2.9,1,8.1,0.5,3.6,0.00044,6.4,1.4,2.1,8.9,0.5,0.4,0.00134,7.56E-05,65.7,3,8.20E-05
1997.49726,0.00426,7.4,3.6,2.7,0.7,2.8,1,8.2,0.5,3.56,0.00044,6.4,1.6,2,9.25,0.6,0.4,0.00135,7.53E-05,67,2.7,8.16E-05
1997.582192,0.00425,7.7,3.7,2.7,0.7,2.7,1,8.3,0.5,3.53,0.00041,6.5,1.7,1.9,9.36,0.6,0.4,0.00136,7.51E-05,69.9,2.6,8.12E-05
1997.667123,0.00423,7.8,3.7,2.7,0.7,2.7,1,8.3,0.5,3.53,0.00039,6.6,1.8,2,9.34,0.6,0.4,0.00136,7.48E-05,73,2.4,8.06E-05
1997.749315,0.00418,7.6,3.6,2.9,0.8,2.9,1.1,8.3,0.5,3.61,0.00042,6.7,1.8,2.1,9.32,0.6,0.4,0.00131,7.43E-05,77.3,2.8,7.97E-05
1997.834247,0.00414,7.5,3.5,3,0.8,3.2,1,8.4,0.5,3.68,0.00046,6.9,1.9,2.2,9.27,0.5,0.4,0.00127,7.38E-05,79.4,2.9,7.89E-05
1997.916438,0.00412,7.5,3.4,3,0.8,3.2,1,8.5,0.5,3.87,5.00E-04,6.7,1.9,2.1,9.21,0.5,0.4,0.00122,7.40E-05,77.5,2.8,7.95E-05
1998.00137,0.00414,7.6,3.3,2.9,0.7,2.9,0.9,8.6,0.5,4.15,0.00052,6.4,1.8,1.9,9.08,0.5,0.4,0.00117,7.45E-05,72.1,2.6,8.12E-05
1998.086301,0.00416,9.4,3.1,2.8,0.6,2.7,1,8.7,0.5,4.44,5.00E-04,6,1.8,1.8,8.95,0.5,0.4,0.00113,7.50E-05,72.1,2.6,8.29E-05
1998.163014,0.00412,5.4,2.7,2,0.6,2.6,0.7,6.9,0.4,4.35,0.00044,5.8,1.3,1.4,9.07,0.4,0.4,0.00108,6.85E-05,47.9,2.9,6.83E-05
1998.247945,0.00395,7.1,3,2.4,0.6,2.5,0.8,8.6,0.4,4.37,0.00037,5.9,1.5,2,9.03,0.5,0.3,0.00108,6.92E-05,55.6,3.4,6.52E-05
1998.330137,0.00386,7.5,3.1,2.6,0.6,2.9,0.8,7.5,0.4,4.17,0.00034,6.5,1.7,1.9,9.02,0.4,0.3,0.00116,7.68E-05,58.8,3.7,6.44E-05
1998.415068,0.0041,7.1,2.6,2.4,0.6,2.9,0.9,7.4,0.4,3.6,0.00034,5.9,1.6,2.3,9.15,0.4,0.4,0.00132,9.38E-05,63.9,2.9,7.26E-05
1998.49726,0.0046,5.6,1.6,2.1,0.3,2.2,0.7,7.2,0.4,3.72,0.00033,5.4,1.4,1.2,9.29,0.4,0.5,0.00139,0.0001048,57.2,2.1,7.88E-05
1998.582192,0.00421,6.1,1.8,2.3,0.4,2.8,0.7,7.6,0.4,3.98,0.00032,5.3,1.6,1.4,9.31,0.4,0.4,0.00119,0.0001014,56.4,1.8,7.42E-05
1998.667123,0.00399,6.4,1.8,2.4,0.5,2.9,0.7,8,0.5,4.21,0.00033,5.6,1.7,1.5,9.19,0.4,0.4,0.00106,9.93E-05,53.9,1.8,7.07E-05
1998.749315,0.00409,6,1.7,2.2,0.6,2.5,0.7,8.6,0.5,4.37,0.00035,6.4,1.7,1.3,9.05,0.4,0.4,0.00104,9.98E-05,49.1,2.4,6.96E-05
1998.834247,0.00398,6.5,1.6,2.3,0.6,2.4,0.6,8.7,0.5,4.5,0.00037,6.8,1.7,1.5,8.94,0.5,0.4,0.00101,0.00010566,46.2,2.6,6.75E-05
1998.916438,0.00377,6.8,1.6,2.5,0.6,2.5,0.6,8.5,0.3,4.61,4.00E-04,6.9,1.8,2.1,9,0.6,0.3,0.00096,0.00011444,44,2.4,6.50E-05
1999.00137,0.00376,6.9,2.1,2.6,0.6,3.2,0.7,9.2,0.4,4.5,0.00042,6.8,1.8,1.8,8.9,0.5,0.4,0.001,0.00011237,48.3,2.1,6.78E-05
1999.086301,0.00425,8.6,3.4,3,0.8,3.2,0.9,10.6,0.5,3.83,0.00046,7.6,2.1,2,8.8,0.6,0.5,0.00105,0.00013068,60,2.4,7.34E-05
1999.163014,0.00482,8.9,2.3,2.9,0.7,3.5,1.1,10.6,0.5,3.68,0.00051,7.9,2.1,2.3,8.81,0.7,0.5,0.00105,0.00014256,69,2.9,8.36E-05
1999.247945,0.00455,10,2.8,2.9,0.5,3.4,0.9,11.1,0.4,4.22,0.00057,9.5,2.3,2.1,8.87,0.6,0.4,0.00106,0.00012867,67.3,3.7,7.32E-05
1999.330137,0.00412,11.1,2.9,2.8,0.7,3.2,0.9,10.6,0.6,4.07,0.00053,8.3,2.1,2.3,8.87,0.6,0.5,0.00106,0.00013022,60.6,3.3,6.76E-05
1999.415068,0.0043,8.4,2.5,2.6,0.7,3.1,0.9,8.6,0.6,3.48,0.00046,7.5,1.7,1.9,8.83,0.6,0.5,0.00135,0.00014726,63.7,3.3,8.52E-05
1999.49726,0.00425,12,4,3.9,1,4.4,1.3,12.2,0.8,3.05,0.00035,9.3,2.3,2.2,8.95,0.7,0.6,0.00145,0.000155,85.2,4.4,8.52E-05
1999.582192,0.00407,10.3,3.2,3.6,0.8,3.8,1.2,10.9,0.8,3.36,0.00033,8.4,2.1,2.2,9.36,0.6,0.6,0.00132,0.00014031,78.4,4.2,8.50E-05
1999.667123,0.00394,9,2.6,3.2,0.6,3.4,1,9.6,0.7,3.63,0.00049,7.1,1.8,2,9.38,0.5,0.6,0.00122,0.00013802,69.8,3.7,8.29E-05
1999.749315,0.00386,7.6,2.3,2.7,0.5,3.2,0.8,8.5,0.6,3.86,0.00062,5.7,1.5,1.5,9.19,0.5,0.4,0.00114,0.00015088,56.2,2.8,7.87E-05
1999.834247,0.00398,8.9,2.3,2.9,0.6,3.3,0.9,9.5,0.6,3.93,0.00075,7.3,1.8,2.1,8.99,0.5,0.5,0.00113,0.00014898,68.3,3.5,7.88E-05
1999.916438,0.00403,8.7,2.2,2.7,0.6,3.2,0.9,9.2,0.6,3.95,0.00073,7.3,1.9,2,8.92,0.5,0.5,0.00112,0.00014442,66.2,3.3,7.71E-05
2000.001366,0.00398,8.6,2.3,2.2,0.4,2.9,0.8,7.5,0.5,3.92,0.00074,5.7,1.7,1.3,8.96,0.4,0.4,0.00111,0.00013655,55.6,2.6,7.33E-05
2000.086066,0.00402,7.8,2.1,2.9,0.6,3.6,0.9,9.4,0.5,3.85,0.00075,7.2,1.9,1.9,8.88,0.6,0.4,0.00116,0.00013099,62.8,3.2,7.38E-05
2000.165301,0.00389,11.7,3.3,2.7,0.7,3.4,0.9,9.1,0.5,3.92,0.00072,6.3,2,1.8,8.95,1.1,0.4,0.00116,0.00014105,62.4,2.7,7.34E-05
2000.25,0.00395,9.2,3.8,3.2,0.6,3.8,0.9,10.2,0.6,3.94,0.00063,8.5,2,2.5,9,1.1,0.5,0.00119,0.0001454,69.3,3.5,8.13E-05
2000.331967,0.00416,11.3,3.2,3.6,0.6,4.5,1,10.8,0.6,3.62,0.00058,9.1,2.3,2.3,9.05,0.6,0.5,0.00135,0.00015221,76,3.7,8.91E-05
2000.416667,0.00419,9,2.1,2.9,0.6,3.5,0.7,8.3,0.6,3.14,0.00056,5.7,1.7,1.9,9.27,0.5,0.4,0.00146,0.00015724,55.3,2.5,8.67E-05
2000.498634,0.00411,8.4,2.7,3,0.6,3.7,0.8,9.2,0.7,3.36,0.00056,6.2,1.8,1.9,9.36,0.6,0.5,0.00137,0.00014847,60.8,3.2,8.49E-05
2000.583333,0.00404,8.5,3.2,3.1,0.6,4,0.9,10.2,0.7,3.59,0.00049,6.7,1.9,2,9.25,0.6,0.5,0.00127,0.00013921,68.9,3.7,8.32E-05
2000.668033,0.00404,8.2,2.9,3.1,0.7,3.8,1,9.8,0.7,3.79,4.00E-04,6.6,1.9,1.8,9.15,0.6,0.5,0.00121,0.00013817,71.1,3.7,8.18E-05
2000.75,0.00409,7.8,2.4,3.1,0.7,3.3,1,9,0.6,3.96,0.00039,6.3,1.8,1.5,9.06,0.5,0.5,0.00116,0.00014088,68,3.4,8.05E-05
2000.834699,0.00413,7.5,1.9,2.9,0.7,2.9,0.9,8.3,0.6,4.09,0.00044,5.9,1.8,1.4,9.02,0.5,0.5,0.00112,0.00014034,65.7,3.3,7.95E-05
2000.916667,0.0042,6.9,1.6,2.4,0.5,2.6,0.8,7.7,0.5,4.14,0.00053,5.6,1.6,1.5,8.97,0.5,0.4,0.0011,0.00013507,62.6,3.2,7.89E-05
2001.00137,0.00421,6.6,1.4,2.1,0.5,2.4,0.7,7.4,0.5,4.17,0.00059,5.3,1.5,1.6,8.94,0.5,0.4,0.00108,0.00013164,60.3,3.1,7.78E-05
2001.086301,0.0041,7,1.7,2.4,0.5,2.6,0.8,7.5,0.6,4.15,0.00061,5,1.5,1.5,8.91,0.5,0.4,0.00107,0.00013382,59.7,3,7.47E-05
2001.163014,0.00399,7,2,2.7,0.6,2.8,0.7,7.6,0.6,4.14,0.00059,4.8,1.5,1.5,8.89,0.5,0.4,0.00107,0.00013601,57.4,2.7,7.17E-05
2001.247945,0.0039,7.5,2.2,2.4,0.5,3,0.8,6.9,0.6,4.2,0.00057,5.3,1.6,1.3,9.13,0.5,0.4,0.00112,0.00015935,57.6,2.8,7.11E-05
2001.330137,0.00392,5.5,1.6,2.4,0.4,3.2,0.7,7.5,0.6,4.07,0.00055,5.9,1.4,1.9,8.98,0.5,0.4,0.00115,0.00013527,56.3,3,6.97E-05
2001.415068,0.00376,6.8,2.4,2.6,0.4,3.2,0.9,7.5,0.5,3.86,0.00053,5.5,1.4,1.6,9.07,0.4,0.4,0.00126,0.0001449,65.2,2.7,7.51E-05
2001.49726,0.00427,7.7,2.4,3,0.6,3.5,0.9,8,0.5,3.29,5.00E-04,5.2,1.6,1.9,9.16,0.5,0.4,0.00144,0.00014385,67.8,2.6,7.47E-05
2001.582192,0.00414,8,2.3,2.7,0.6,3.2,0.9,8.4,0.6,3.57,0.00046,5.1,1.7,2,9.32,0.6,0.4,0.00129,0.00012945,65.6,2.5,7.51E-05
2001.667123,0.00407,6.5,2.6,2.7,0.6,3,0.9,8.4,0.6,3.82,0.00049,6,1.7,1.8,9.21,0.6,0.5,0.00118,0.0001281,61.5,3,7.46E-05
2001.749315,0.00398,6.1,2.8,2.8,0.5,3,0.9,8.4,0.6,4.04,0.00058,6,1.7,1.8,9.11,0.5,0.4,0.00112,0.000131,61,3,7.55E-05
2001.834247,0.00383,6.9,2.4,2.8,0.5,2.9,0.9,8.3,0.5,4.2,0.00069,5.2,1.7,1.9,9.02,0.5,0.4,0.00109,0.00013137,61.3,2.6,7.71E-05
2001.916438,0.00369,6.2,1.9,2.5,0.4,3.3,0.7,7.5,0.5,4.29,0.00073,5.4,1.6,1.2,8.92,0.5,0.4,0.00107,0.00012801,53.5,2.7,7.23E-05
2002.00137,0.00399,6,2.2,2.6,0.5,3.1,0.8,8.1,0.5,4.39,0.00073,6.9,1.7,1.8,8.84,0.5,0.5,0.00114,0.00013399,61.7,3.6,7.55E-05
2002.086301,0.00402,7.3,2.4,2.2,0.5,2.8,0.7,7,0.4,4.39,0.00073,5.6,1.6,1.3,8.81,0.4,0.4,0.00108,0.00011642,55,3,7.19E-05
2002.163014,0.00392,5.2,2.7,2.1,0.3,2.9,0.6,6.8,0.4,4.16,0.00073,6.1,1.3,1.4,9.06,0.4,0.3,0.00114,9.89E-05,52.5,3.3,7.26E-05
2002.247945,0.00406,7.3,3.2,2.9,0.6,3,0.9,8.2,0.5,3.77,0.00073,6.7,1.6,1.9,9,0.5,0.3,0.00124,0.0001049,70.4,3.2,7.92E-05
2002.330137,0.00401,8.3,4.4,3.4,0.6,3.7,1.3,8.5,0.6,3.46,0.00071,8,2.1,2.3,9.15,0.6,0.5,0.00138,0.00011338,101.3,3.4,9.25E-05
2002.415068,0.00424,7.5,3.2,2.9,0.5,3.6,1.3,9,0.6,3.19,0.00067,8,2.1,2,9.31,0.6,0.5,0.00146,0.00010855,101,3,9.33E-05
2002.49726,0.00417,7.2,3.4,3.1,0.5,3.2,1.1,8.7,0.6,3.33,6.00E-04,7.4,1.9,2.1,9.35,0.5,0.5,0.00138,0.00010584,92,2.7,9.18E-05
2002.582192,0.00409,6.5,3.6,3.2,0.4,2.8,0.9,8.4,0.6,3.48,0.00056,6.8,1.7,2.3,9.19,0.5,0.5,0.00129,0.00010333,76.3,2.6,9.03E-05
2002.667123,0.00401,6,3.6,3,0.5,2.9,0.8,8.1,0.5,3.73,0.00055,6.6,1.7,1.9,9.06,0.5,0.5,0.00121,9.80E-05,65.8,2.9,8.69E-05
2002.749315,0.00393,5.3,3.6,2.7,0.6,3.1,0.7,7.9,0.5,3.99,0.00062,6.5,1.6,1.6,8.97,0.5,0.5,0.00114,9.25E-05,59.7,3,8.34E-05
2002.834247,0.00392,5,3.7,2.7,0.6,3.3,0.8,7.7,0.5,4.04,0.00069,6.8,1.7,1.6,8.91,0.4,0.4,0.00112,9.42E-05,62.6,3.2,8.36E-05
2002.916438,0.00391,5.3,3.7,2.6,0.6,3.6,0.9,7.6,0.5,4.09,0.00075,7,1.7,1.7,8.89,0.4,0.4,0.00111,9.59E-05,68.5,3.2,8.38E-05
2003.00137,0.00405,6.4,3.5,3,0.4,3.1,1,8.3,0.5,4.13,0.00077,6.2,1.6,1.9,8.89,0.5,0.5,0.00116,9.67E-05,77.1,2.7,8.98E-05
2003.086301,0.00419,5.7,3.8,2.7,0.4,3.4,1.1,8.4,0.5,4.06,0.00077,7.6,1.5,2.3,8.91,0.7,0.5,0.00116,0.00010218,81.5,3.3,8.96E-05
2003.163014,0.00446,7.3,4.3,3,0.6,3.5,1.2,9.7,0.6,4.14,0.00079,8.9,1.8,2.2,8.96,0.7,0.5,0.00113,0.00010245,89.3,3.9,9.18E-05
2003.247945,0.00441,8,4.8,3.1,0.6,3.6,1.1,9.3,0.6,4.19,0.00073,8.4,1.8,2.2,8.92,0.6,0.5,0.00114,0.0001111,83.6,3.6,9.19E-05
2003.330137,0.00435,8.3,4.9,3.1,0.6,3.6,1.1,9.5,0.6,3.99,0.00063,8.6,1.9,2,8.93,0.6,0.5,0.00119,0.00013331,79.6,3.4,9.11E-05
2003.415068,0.00432,9.1,4.4,3.1,0.6,3.3,1.1,9.2,0.6,3.58,5.00E-04,8.2,2.1,2.1,9.02,0.6,0.6,0.00132,0.00011753,80.3,3.3,9.44E-05
2003.49726,0.00422,8.4,3.7,2.9,0.6,3.1,1,9.2,0.6,3.21,0.00045,7.6,2,1.7,9.26,0.6,0.6,0.00148,0.00011485,79.3,3.4,9.76E-05
2003.582192,0.004,6.4,3.3,3.1,0.6,3.7,1,8.5,0.6,3.63,0.00046,7.7,1.9,1.9,9.44,0.5,0.5,0.00127,9.78E-05,80.2,3.6,0.0001001
2003.667123,0.00392,5.8,3.8,2.6,0.8,3,0.9,8.4,0.6,4,0.00051,6.9,1.7,1.6,9.1,0.6,0.5,0.00115,8.87E-05,75.5,3.3,9.39E-05
2003.749315,0.00398,5.9,3.2,2.6,0.6,3,0.9,7.8,0.5,4.09,0.00061,6.7,1.7,1.7,9.04,0.5,0.5,0.00114,9.31E-05,72.7,3.3,9.00E-05
2003.834247,0.0039,5.2,3,2.9,0.7,3.3,0.9,8,0.5,4.24,0.00071,7.1,1.6,2,8.97,0.5,0.5,0.0011,9.42E-05,73.1,3.4,8.63E-05
2003.916438,0.00388,6.6,3.6,2.5,0.5,3.2,0.8,7.5,0.6,4.3,0.00079,6.1,1.6,1.6,8.93,0.4,0.4,0.00108,0.00010007,68,2.8,8.21E-05
2004.001366,0.00385,5.3,3.3,2.8,0.3,2.5,0.8,7.6,0.4,4.31,8.00E-04,7.4,1.5,1.8,8.84,0.4,0.4,0.00108,0.00010061,69.2,3.2,8.45E-05
