Age,BCa,LiCa,MgCa,SrCa,UCa
1939.12755,0.591047,0.00622,3.968078,8.795143,0.00129
1939.2109,0.583109,0.00623,3.892163,8.763398,0.00127
1939.29425,0.584289,0.00641,3.910239,8.778031,0.00125
1939.3776,0.598623,0.00636,3.701999,8.95491,0.00137
1939.46095,0.644691,0.00626,3.7219,9.053967,0.00144
1939.5443,0.690892,0.00621,3.698606,9.202647,0.00152
1939.62765,0.705012,0.00624,3.475337,9.432645,0.00166
1939.711,0.678519,0.00629,3.685608,9.230008,0.0016
1939.79435,0.685207,0.00692,3.935589,9.00627,0.00145
1939.8777,0.671042,0.00709,4.112362,8.852209,0.00135
1939.96105,0.641057,0.00703,4.136074,8.740487,0.00128
1940.0444,0.619278,0.00705,4.111895,8.664385,0.0012
1940.12775,0.601661,0.00677,4.350107,8.658986,0.00114
1940.2111,0.573807,0.00646,4.590117,8.678493,0.00113
1940.29445,0.542461,0.00626,4.08605,8.702666,0.00118
1940.3778,0.552248,0.00638,3.58242,8.759877,0.00128
1940.46115,0.59724,0.00658,3.181925,9.021057,0.00147
1940.5445,0.643703,0.00645,2.859437,9.379453,0.00169
1940.62785,0.65958,0.00587,2.89176,9.369522,0.00172
1940.7112,0.661577,0.00592,3.071379,9.299674,0.00164
1940.79455,0.652312,0.006,3.246582,9.148478,0.00155
1940.8779,0.635496,0.0061,3.375359,8.959991,0.00148
1940.96125,0.622426,0.00647,3.367913,8.92107,0.00141
1941.0446,0.601597,0.0065,3.450661,8.942556,0.00136
1941.12795,0.571531,0.00622,3.560668,8.9798,0.00134
1941.2113,0.53107,0.00615,3.312793,8.922804,0.00142
1941.29465,0.53055,0.00612,3.269818,8.999,0.00149
1941.378,0.565465,0.00609,3.404896,9.160559,0.00151
1941.46135,0.597134,0.00604,3.304926,9.101664,0.00153
1941.5447,0.622101,0.00594,3.233301,9.211998,0.00161
1941.62805,0.638804,0.00583,3.209345,9.411796,0.00171
1941.7114,0.642114,0.0059,3.193803,9.175532,0.00164
1941.79475,0.660948,0.00621,3.69597,8.9516,0.00144
1941.8781,0.648946,0.00642,4.304175,8.936483,0.00127
1941.96145,0.60877,0.00647,4.533567,8.924183,0.00118
1942.0448,0.569848,0.00651,4.579085,8.762789,0.00113
1942.12815,0.554261,0.00665,5.113548,8.648715,0.00112
1942.2115,0.542309,0.00665,4.883988,8.892783,0.00128
1942.29485,0.573221,0.00665,5.288139,8.983314,0.00137
1942.3782,0.625453,0.00675,4.994458,8.986782,0.00137
1942.46155,0.665268,0.00681,4.645371,9.06186,0.00137
1942.5449,0.680773,0.00687,4.774037,9.271756,0.00148
1942.62825,0.679235,0.0072,4.604403,9.432069,0.00164
1942.7116,0.61946,0.00738,4.94638,9.003784,0.00142
1942.79495,0.564652,0.00756,5.292459,8.562261,0.00119
1942.8783,0.577722,0.00787,5.271534,8.484787,0.0012
1942.96165,0.598765,0.00815,5.234848,8.484327,0.00124
1943.045,0.611359,0.00812,5.38434,8.614448,0.00126
1943.12835,0.626907,0.00796,5.582806,8.748362,0.00127
1943.2117,0.663728,0.00737,5.897369,8.806996,0.00131
1943.29505,0.695566,0.00681,6.019463,8.845365,0.00134
1943.3784,0.686504,0.0067,5.072033,8.8344,0.00138
1943.46175,0.674042,0.0067,4.180975,8.834338,0.00141
1943.5451,0.673675,0.00695,4.349073,8.925574,0.00146
1943.62845,0.677758,0.00725,4.644248,8.99805,0.00148
1943.7118,0.690312,0.00751,4.720411,8.904515,0.0014
1943.79516,0.661954,0.00678,4.061887,8.757755,0.00137
1943.87851,0.605428,0.00719,4.001858,8.643291,0.00131
1943.96186,0.581205,0.00726,4.278238,8.507118,0.0012
1944.04521,0.57787,0.0066,4.546395,8.472847,0.00118
1944.128555,0.570723,0.00619,4.676876,8.611834,0.00123
1944.211905,0.584245,0.0061,4.875446,8.743,0.00127
1944.295255,0.605054,0.0061,4.758093,8.695725,0.00126
1944.378605,0.625558,0.00617,4.228608,8.689038,0.00125
1944.461955,0.679359,0.00619,4.191731,8.934755,0.00135
1944.545306,0.690175,0.00636,4.111681,9.042397,0.00152
1944.628656,0.702232,0.00604,3.7119,9.230434,0.00165
1944.712006,0.67224,0.00646,3.472959,9.065109,0.00163
1944.795356,0.646269,0.00679,3.601644,8.759634,0.00139
1944.878706,0.614493,0.00674,3.899189,8.622511,0.00128
1944.962056,0.59438,0.00645,3.875404,8.605981,0.00125
1945.045406,0.585659,0.00616,3.940818,8.611001,0.00122
1945.128756,0.569835,0.00599,4.158852,8.543803,0.0012
1945.212106,0.557152,0.0058,4.291754,8.590334,0.00122
1945.295457,0.548999,0.00569,4.143057,8.651132,0.00127
1945.378807,0.562204,0.00584,3.820203,8.662171,0.00133
1945.462157,0.62207,0.00603,3.485304,8.970299,0.00151
1945.545507,0.650481,0.00617,2.986826,9.195712,0.0017
1945.628857,0.666977,0.00609,3.252269,9.188639,0.00169
1945.712207,0.7002,0.00609,3.834417,9.011511,0.00146
1945.795557,0.666166,0.0064,4.175418,8.807944,0.00136
1945.878907,0.629375,0.00652,4.482488,8.674602,0.00128
1945.962257,0.601528,0.00656,4.73626,8.602796,0.00117
1946.045607,0.577418,0.00663,4.950653,8.557148,0.0011
1946.128958,0.572901,0.0065,5.320088,8.538908,0.0011
1946.212308,0.594193,0.00645,5.648139,8.615713,0.00113
1946.295658,0.587046,0.0066,5.051442,8.546254,0.00114
1946.379008,0.614516,0.00661,4.819177,8.739098,0.00124
1946.462358,0.660688,0.00687,4.77279,8.943071,0.00138
1946.545708,0.677812,0.00713,4.310066,9.022014,0.00154
1946.629058,0.6564,0.00645,3.603505,9.214341,0.0017
1946.712408,0.677197,0.00676,3.933491,8.984265,0.00153
1946.795758,0.654788,0.00692,4.135954,8.689097,0.00126
1946.879109,0.627567,0.00661,4.029503,8.550988,0.00119
1946.962459,0.586982,0.00659,3.865157,8.607358,0.00123
1947.045809,0.568364,0.00647,3.98484,8.492147,0.00116
1947.129159,0.566643,0.00637,4.136377,8.550296,0.00113
1947.212509,0.571032,0.0062,4.188389,8.878829,0.00123
1947.295859,0.563538,0.00601,4.693689,8.712287,0.00126
1947.379209,0.539742,0.00642,4.2964,8.47438,0.00123
1947.462559,0.58211,0.00636,3.588839,8.894713,0.00144
1947.545909,0.659176,0.00674,3.744587,8.951262,0.00155
1947.62926,0.682469,0.0064,3.938377,9.056035,0.00156
1947.71261,0.678953,0.00637,4.373937,8.784637,0.00134
1947.79596,0.657704,0.00684,4.592362,8.652113,0.00122
1947.87931,0.630086,0.00711,4.660275,8.590386,0.00118
1947.96266,0.605593,0.00682,4.709575,8.523629,0.0012
1948.04601,0.591439,0.00679,4.90505,8.576505,0.00122
1948.12936,0.592826,0.00671,4.726092,8.616959,0.00118
1948.21271,0.589001,0.00661,4.31888,8.612199,0.00118
1948.29606,0.570488,0.00657,3.871488,8.603874,0.00128
1948.37941,0.568386,0.00661,3.58947,8.816556,0.00133
1948.462761,0.593083,0.00669,3.375636,8.997469,0.00145
1948.546111,0.61852,0.00657,3.191057,9.128094,0.0016
1948.629461,0.629451,0.00621,3.091267,9.187667,0.00172
1948.712811,0.647372,0.00616,3.342848,9.066802,0.00161
1948.796161,0.648852,0.00628,3.5442,9.029599,0.00151
1948.879511,0.634416,0.00648,3.661419,9.067593,0.00144
1948.962861,0.611345,0.00647,3.753164,9.04528,0.00136
1949.046211,0.589978,0.00652,3.820717,8.894461,0.0013
1949.129561,0.574952,0.0066,3.854667,8.697992,0.00125
1949.212912,0.579538,0.00656,3.807253,8.754329,0.00127
1949.296262,0.610751,0.00645,3.703485,8.870856,0.00135
1949.379612,0.653135,0.0063,3.533742,9.012349,0.00147
1949.462962,0.655484,0.00615,3.223309,9.170075,0.0016
1949.546312,0.659999,0.00615,3.012774,9.228366,0.00167
1949.629662,0.6729,0.00625,3.063572,9.230979,0.00167
1949.713012,0.6925,0.00623,3.847766,9.251626,0.00149
1949.796362,0.680379,0.0063,4.270222,8.615715,0.00123
1949.879712,0.655287,0.00636,4.577713,8.678769,0.0012
1949.963063,0.636412,0.00666,4.868269,8.637198,0.00116
1950.046413,0.621632,0.00663,4.885686,8.566493,0.00111
1950.129763,0.629769,0.00649,5.174351,8.634227,0.00113
1950.213113,0.633707,0.00666,4.758229,8.766551,0.00122
1950.296463,0.629026,0.00661,3.988131,8.790571,0.00131
1950.379813,0.635676,0.00633,3.989199,8.702817,0.0013
1950.463163,0.643645,0.00654,4.019789,8.765125,0.0013
1950.546513,0.66244,0.00627,4.008472,8.992309,0.00141
1950.629863,0.668383,0.00641,3.420893,9.054955,0.00157
1950.713214,0.647959,0.0066,3.112233,9.020021,0.00153
1950.796564,0.635943,0.00676,3.343962,8.938984,0.00145
1950.879914,0.633663,0.00664,3.587557,8.818336,0.00136
1950.963264,0.598531,0.00628,3.52969,8.781223,0.00136
1951.046614,0.560205,0.0062,3.629439,8.815304,0.00141
1951.129964,0.552756,0.00609,3.72474,8.83214,0.00144
1951.213314,0.560696,0.00601,3.93025,8.671432,0.00136
1951.296664,0.574121,0.00608,4.069276,8.665556,0.00131
1951.380014,0.602141,0.00599,4.095684,8.867333,0.00135
1951.463364,0.641312,0.0059,4.276896,8.843555,0.00136
1951.546715,0.675243,0.00624,3.796631,9.127209,0.00159
1951.630065,0.664408,0.00612,3.400024,9.307568,0.00172
1951.713415,0.649421,0.00631,3.509042,9.061572,0.00156
1951.796765,0.640593,0.00652,3.659148,8.861118,0.00143
1951.880115,0.642438,0.00669,3.764989,8.836435,0.00141
1951.963465,0.628403,0.00669,3.742427,8.78459,0.0014
1952.046815,0.605179,0.00659,3.651629,8.726295,0.00138
1952.130165,0.587374,0.0065,3.643379,8.770958,0.00135
1952.213515,0.573577,0.00643,3.828016,8.800511,0.00133
1952.296866,0.567694,0.00642,4.508768,8.720417,0.00137
1952.380216,0.578023,0.00631,4.892508,8.822763,0.00148
1952.463566,0.60403,0.0061,4.895713,9.117906,0.00168
1952.546916,0.618788,0.00598,4.14775,9.354226,0.00183
1952.630266,0.633512,0.00595,3.305198,9.488421,0.00191
1952.713616,0.663404,0.00629,3.321518,9.254678,0.00176
1952.796966,0.665462,0.00688,3.401987,9.029953,0.00158
1952.880316,0.655472,0.0067,3.974164,8.789317,0.00139
1952.963666,0.651304,0.00676,4.810528,8.832856,0.00126
1953.047017,0.638978,0.00647,4.660574,8.652841,0.00117
1953.130367,0.633354,0.00633,4.585876,8.558412,0.00117
1953.213717,0.624345,0.00657,4.695844,8.499835,0.00114
1953.297067,0.610763,0.00661,4.503071,8.481745,0.00114
1953.380417,0.608938,0.00644,4.1752,8.577139,0.00128
1953.463767,0.612218,0.00658,3.833143,8.728553,0.00148
1953.547117,0.611339,0.00662,3.369935,9.299653,0.00175
1953.630467,0.615465,0.00653,2.958662,9.368796,0.00191
1953.713817,0.63658,0.00656,3.097277,9.201377,0.00178
1953.797168,0.650069,0.00659,3.309269,9.032638,0.00164
1953.880518,0.646554,0.0066,3.525234,8.904989,0.00153
1953.963868,0.632907,0.00656,3.644715,8.799152,0.00144
1954.047218,0.613655,0.00647,3.706031,8.714769,0.00137
1954.130568,0.596919,0.00634,3.766232,8.703144,0.00135
1954.213918,0.577023,0.00625,3.754022,8.699695,0.00136
1954.297268,0.546701,0.00632,3.539589,8.673672,0.0014
1954.380618,0.539036,0.00628,3.456445,8.747522,0.00146
1954.463968,0.554721,0.00612,3.508328,8.929827,0.00156
1954.547318,0.564826,0.00611,3.371221,9.210421,0.00177
1954.630669,0.57354,0.00612,3.189962,9.438397,0.00194
1954.714019,0.585296,0.00595,3.125174,9.256583,0.00184
1954.797369,0.593109,0.00581,3.173924,9.052774,0.00172
1954.880719,0.580975,0.00591,3.679232,8.98417,0.00164
1954.964069,0.567168,0.00605,4.120265,8.962431,0.00159
1955.047419,0.557134,0.00622,4.002378,9.07876,0.00161
1955.130769,0.549482,0.00636,3.892255,9.161524,0.00163
1955.214119,0.550626,0.00632,4.138539,9.010673,0.00157
1955.297469,0.554818,0.00629,4.270726,8.885542,0.00152
1955.38082,0.567979,0.00648,3.675019,9.012155,0.00159
1955.46417,0.586082,0.00666,3.101114,9.159625,0.00168
1955.54752,0.621738,0.00662,3.042113,9.259252,0.00175
1955.63087,0.649721,0.00657,3.11657,9.271858,0.00175
1955.71422,0.632599,0.00653,3.508791,8.914091,0.00147
1955.79757,0.612218,0.00633,3.744583,8.725649,0.00131
1955.88092,0.594531,0.00609,3.813323,8.716288,0.00128
1955.96427,0.581056,0.00632,3.803151,8.773935,0.00131
1956.04762,0.574131,0.00631,4.062383,8.754098,0.00134
1956.130971,0.572491,0.00609,4.442875,8.67094,0.00136
1956.214321,0.57401,0.00595,4.405658,8.597995,0.00137
1956.297671,0.57726,0.00597,4.138081,8.741922,0.00141
1956.381021,0.583334,0.00602,3.720818,9.03442,0.00148
1956.464371,0.597594,0.00577,3.241795,9.25661,0.00159
1956.547721,0.606701,0.00592,2.841856,9.373739,0.00169
1956.631071,0.610488,0.00631,2.680079,9.368235,0.00175
1956.714421,0.61127,0.00626,3.29959,9.138821,0.00162
1956.797771,0.601008,0.00615,3.74409,9.028048,0.00154
1956.881121,0.585775,0.00605,3.884234,9.010568,0.00151
1956.964472,0.584635,0.00608,3.575498,8.915205,0.00151
1957.047822,0.585764,0.0063,3.509344,8.884635,0.00148
1957.131172,0.588939,0.00658,3.649868,8.900979,0.00146
1957.214522,0.599479,0.00664,3.708597,8.876817,0.00152
1957.297872,0.608825,0.0065,3.626564,9.076971,0.0016
1957.381222,0.615751,0.00628,3.419345,9.386424,0.00169
1957.464572,0.618854,0.00632,3.093119,9.409271,0.00171
1957.547922,0.616403,0.00633,2.956309,9.305862,0.0017
1957.631272,0.606353,0.00641,2.954667,9.16806,0.00168
1957.714623,0.619428,0.00638,3.198363,9.055772,0.00148
1957.797973,0.619082,0.00602,3.866431,8.784656,0.00129
1957.881323,0.586929,0.00607,3.775264,8.649061,0.00128
1957.964673,0.569942,0.00631,4.068339,8.613482,0.00119
1958.048023,0.535634,0.00599,3.755188,8.623319,0.00117
1958.131373,0.556168,0.00599,3.738406,8.872819,0.00134
1958.214723,0.566778,0.0061,3.862941,8.724235,0.00131
1958.298073,0.560435,0.00617,3.552503,8.643712,0.00125
1958.381423,0.568659,0.00615,3.703687,8.744942,0.00126
1958.464774,0.62134,0.0059,3.363071,8.999582,0.00142
1958.548124,0.645273,0.00631,3.285168,9.179296,0.00159
1958.631474,0.630835,0.00658,2.93444,9.15224,0.00172
1958.714824,0.634435,0.00671,3.651648,8.889388,0.00139
1958.798174,0.613464,0.00625,3.910534,8.578268,0.00124
1958.881524,0.586263,0.00639,3.909392,8.776711,0.00127
1958.964874,0.542292,0.00632,3.71573,8.601847,0.00125
1959.048224,0.526054,0.00599,4.381937,8.594429,0.00122
1959.131574,0.563997,0.00606,4.012844,8.734999,0.00122
1959.214925,0.565996,NA,3.957291,8.873319,0.00133
1959.298275,0.565708,0.00597,4.087952,8.829565,0.00136
1959.381625,0.579026,0.0063,4.285371,9.127172,0.00147
1959.464975,0.574111,0.00654,4.053407,8.969874,0.00146
1959.548325,0.612476,0.00671,3.417704,9.132928,0.00155
1959.631675,0.617708,0.0068,3.397809,9.166765,0.00159
1959.715025,0.636771,0.00673,3.598632,8.866997,0.00139
1959.798375,0.60473,0.00632,3.637456,8.756563,0.00134
1959.881725,0.555614,0.00619,4.224118,8.802013,0.00132
1959.965075,0.537882,0.00643,4.054584,8.780953,0.00136
1960.048426,0.554246,0.00652,3.709833,8.92541,0.00143
1960.131776,0.567776,0.00632,3.795394,8.87376,0.00143
1960.215126,0.574303,0.0063,4.318387,8.807934,0.00128
1960.298476,0.527728,0.00626,3.915347,8.721583,0.0012
1960.381826,0.564416,0.00645,3.913512,8.88578,0.0013
1960.465176,0.59174,0.00616,3.468308,9.035025,0.0015
1960.548526,0.636398,0.00645,3.164223,9.355822,0.0017
1960.631876,0.650636,0.00651,3.238876,9.276422,0.0017
1960.715226,0.573248,0.00665,3.811349,8.637235,0.00134
1960.798577,0.529666,0.00643,3.63524,8.696705,0.00127
1960.881927,0.499895,0.00626,3.559461,8.59767,0.00123
1960.965277,0.505157,0.00592,4.156669,8.692145,0.00123
1961.048627,0.510485,0.00581,4.490819,8.653275,0.00117
1961.131977,0.505245,0.00618,4.072956,8.713492,0.00116
1961.215327,0.527831,0.00624,3.775242,8.750387,0.00119
1961.298677,0.580416,0.00596,3.657786,8.926082,0.00129
1961.382027,0.596614,0.00592,3.495247,9.052827,0.00138
1961.465377,0.59348,0.00632,3.267456,9.171467,0.00155
1961.548728,0.605136,0.00649,3.139971,9.37699,0.00166
1961.632078,0.620948,0.00648,3.355018,9.343056,0.00171
1961.715428,0.593478,0.00671,3.930138,8.969819,0.00143
1961.798778,0.582248,0.00682,4.141019,8.850528,0.00128
1961.882128,0.568134,0.00672,3.994017,8.575053,0.00122
1961.965478,0.55815,0.00677,4.012139,8.77315,0.00124
1962.048828,0.571522,0.0066,4.062471,9.04081,0.00127
1962.132178,0.537334,0.00628,3.864842,8.992335,0.00128
1962.215528,0.515124,0.00637,3.879253,8.896204,0.0013
1962.298879,0.508924,0.00633,4.00826,8.678777,0.0012
1962.382229,0.532089,0.00615,3.805128,8.756889,0.00124
1962.465579,0.564893,0.00618,3.373691,8.996979,0.00143
1962.548929,0.63249,0.00586,3.101432,9.175233,0.00163
1962.632279,0.646392,0.00578,3.275383,9.331206,0.00175
1962.715629,0.640003,0.00597,3.903909,9.104977,0.00157
1962.798979,0.604658,0.00634,3.836841,8.897993,0.00146
1962.882329,0.588499,0.00669,3.717833,8.902565,0.00142
1962.965679,0.575757,0.00633,3.571951,8.729925,0.00131
1963.049029,0.561476,0.00599,4.131755,8.561424,0.00117
1963.13238,0.540882,0.00589,4.097786,8.596579,0.00114
1963.21573,0.526975,0.00605,4.007453,8.527011,0.00112
1963.29908,0.534874,0.0061,3.578206,8.816562,0.00128
1963.38243,0.540454,0.00607,3.160682,8.93961,0.00144
1963.46578,0.562753,0.00591,3.405153,8.904654,0.00137
1963.54913,0.626278,0.00603,3.551587,9.208348,0.00157
1963.63248,0.6419,0.00625,3.407378,9.267294,0.00165
1963.71583,0.636178,0.00665,3.334779,8.966398,0.00142
1963.79918,0.618803,0.00685,3.455247,8.950331,0.00133
1963.882531,0.573035,0.00647,3.444121,8.897287,0.00132
1963.965881,0.540226,0.00617,4.024113,8.832998,0.00124
1964.049231,0.531216,0.00601,3.805019,8.785206,0.00124
1964.132581,0.543516,0.00603,3.685826,8.831145,0.00126
1964.215931,0.567003,0.00596,3.757853,9.025446,0.00133
1964.299281,0.573171,0.00584,3.832207,8.853904,0.00127
1964.382631,0.581744,0.00601,4.11081,9.134605,0.00135
1964.465981,0.56958,0.0062,4.643251,9.00513,0.00137
1964.549331,0.575256,0.00647,4.178873,9.338152,0.00152
1964.632682,0.602029,0.00654,3.590851,9.285518,0.00157
1964.716032,0.66182,0.00699,3.278883,8.83568,0.00143
1964.799382,0.658581,0.00671,3.411993,8.656275,0.0013
1964.882732,0.62173,0.00613,3.918607,8.71353,0.00123
1964.966082,0.596149,0.00603,3.88434,8.462718,0.00119
1965.049432,0.606909,0.00641,3.726474,8.569036,0.00123
1965.132782,0.589303,0.00643,3.736288,8.593552,0.00124
1965.216132,0.579475,0.0063,3.983225,8.473706,0.00114
1965.299482,0.595182,0.0062,4.021328,8.470243,0.00114
1965.382832,0.613054,0.00594,3.985428,8.547966,0.0012
1965.466183,0.620737,0.00599,3.837402,8.840725,0.00135
1965.549533,0.638855,0.00604,3.701329,9.125049,0.00147
1965.632883,0.634961,0.00632,3.191644,9.0844,0.00156
1965.716233,0.64428,0.00674,2.730271,9.135119,0.00167
1965.799583,0.667785,0.00651,2.920329,8.902841,0.00155
1965.882933,0.658405,0.00628,3.208433,8.614098,0.00138
1965.966283,0.62413,0.00593,3.319493,8.705019,0.00132
1966.049633,0.612167,0.00613,3.461888,8.799729,0.00127
1966.132983,0.601883,0.00602,3.674533,8.455833,0.00117
1966.216334,0.599115,0.00598,3.60951,8.538887,0.0012
1966.299684,0.615121,0.00596,3.968475,8.560564,0.00122
1966.383034,0.572174,0.0058,3.772794,8.544669,0.00121
1966.466384,0.578964,0.00602,3.801086,8.476753,0.00118
1966.549734,0.591747,0.0063,4.025496,8.648595,0.00124
1966.633084,0.591322,0.00598,3.740983,8.912155,0.00141
1966.716434,0.622932,0.00621,3.80267,9.221955,0.00155
1966.799784,0.635152,0.00642,3.843079,9.200458,0.00159
1966.883134,0.631037,0.00655,3.799802,8.958995,0.00153
1966.966485,0.625544,0.00653,3.618661,8.778165,0.00142
1967.049835,0.613707,0.00683,3.529343,8.759761,0.00135
1967.133185,0.602239,0.00727,3.555737,8.867094,0.00132
1967.216535,0.610015,0.00733,3.752445,9.046827,0.00137
1967.299885,0.61676,0.00712,3.690307,9.038812,0.00139
1967.383235,0.624614,0.00682,3.456461,8.944448,0.00142
1967.466585,0.645797,0.00679,3.304479,9.051283,0.00151
1967.549935,0.647217,0.0069,3.115793,9.148963,0.0016
1967.633285,0.636662,0.00702,2.858714,9.173298,0.00168
1967.716636,0.653584,0.00713,3.070488,8.943903,0.00148
1967.799986,0.663243,0.00702,3.738936,8.659275,0.00122
1967.883336,0.625275,0.00628,3.865026,8.617828,0.0012
1967.966686,0.572851,0.00651,3.924218,8.528678,0.00115
1968.050036,0.546465,0.00638,3.780496,8.54709,0.00117
1968.133386,0.532954,0.00639,3.766523,8.640579,0.00118
1968.216736,0.547833,0.0063,3.777181,8.567427,0.00117
1968.300086,0.566568,0.00617,3.590842,8.627609,0.00125
1968.383436,0.566225,0.00606,3.801327,8.543256,0.00114
1968.466786,0.58159,0.00583,3.680438,8.69516,0.00125
1968.550137,0.607411,0.00597,3.211191,8.9501,0.00149
1968.633487,0.621318,0.00618,2.735154,9.136743,0.00167
1968.716837,0.642547,0.00647,3.099912,8.903237,0.00147
1968.800187,0.58975,0.00648,3.764676,8.664917,0.00124
1968.883537,0.554599,0.00644,3.593629,8.618778,0.00118
1968.966887,0.55637,0.00633,3.536301,8.660787,0.00121
1969.050237,0.507084,0.00615,3.574444,8.46685,0.00114
1969.133587,0.538166,0.00594,3.977373,8.667207,0.00112
1969.216937,0.576973,0.00609,3.462683,8.697771,0.00121
1969.300288,0.585879,0.00625,3.265206,8.971059,0.00142
1969.383638,0.586552,0.00629,3.218096,8.806364,0.00136
1969.466988,0.572438,0.0063,3.159378,8.97148,0.00147
1969.550338,0.607925,0.00647,2.858372,8.960896,0.00155
1969.633688,0.652031,0.00633,2.703753,9.140209,0.00157
1969.717038,0.659443,0.0062,2.970194,8.804784,0.0014
1969.800388,0.600762,0.00619,3.455036,8.729537,0.00127
1969.883738,0.571721,0.00622,3.83652,8.747704,0.00117
1969.967088,0.541745,0.0062,3.513407,8.585741,0.00118
1970.050439,0.528817,0.00602,3.918041,8.472217,0.00108
1970.133789,0.542257,0.00557,3.830314,8.60306,0.00106
1970.217139,0.533528,0.00593,3.649406,8.543638,0.00106
1970.300489,0.540765,0.00587,3.583317,8.648857,0.00113
1970.383839,0.595996,0.00572,3.633353,8.809262,0.00122
1970.467189,0.609768,0.00602,3.452911,8.913241,0.0013
1970.550539,0.637064,0.00619,3.111651,9.090935,0.00144
1970.633889,0.642159,0.00664,2.618739,9.185207,0.00161
1970.717239,0.653283,0.00661,2.963318,8.801128,0.00142
1970.80059,0.613718,0.00629,3.456551,8.660617,0.00122
1970.88394,0.582756,0.00618,3.441379,8.734723,0.00121
1970.96729,0.576468,0.00633,3.381243,8.7148,0.0012
1971.05064,0.522302,0.00617,3.542747,8.630064,0.00111
1971.13399,0.522966,0.00604,3.933692,8.603232,0.00104
1971.21734,0.556899,0.00575,3.381613,8.84692,0.00122
1971.30069,0.578984,0.00572,3.036983,8.935174,0.00135
1971.38404,0.565746,0.00593,3.173196,8.868313,0.00128
1971.46739,0.563871,0.00599,3.384051,8.773024,0.0012
1971.55074,0.591262,0.00614,3.18942,8.96741,0.00138
1971.634091,0.612198,0.00612,2.755412,9.299597,0.00172
1971.717441,0.633335,0.00633,2.860339,9.043038,0.00151
1971.800791,0.639177,0.00635,3.367385,8.826243,0.00134
1971.884141,0.607772,0.0061,3.414366,8.788865,0.00133
1971.967491,0.551635,0.00621,3.570333,8.641209,0.0012
1972.050841,0.535903,0.00619,3.834632,8.756287,0.00117
1972.134191,0.552174,0.00588,3.651862,8.776475,0.00116
1972.217541,0.549792,0.00611,3.404552,8.918513,0.00135
1972.300891,0.527189,0.00609,3.181829,8.898619,0.0014
1972.384242,0.51743,0.00577,3.306868,8.698408,0.00134
1972.467592,0.543557,0.00571,3.479713,8.822641,0.00134
1972.550942,0.58219,0.00601,3.106265,9.040724,0.00156
1972.634292,0.628658,0.00634,2.734723,9.296922,0.00177
1972.717642,0.671622,0.0065,3.338921,9.023112,0.00147
1972.800992,0.60569,0.00641,3.784606,8.699219,0.00123
1972.884342,0.555697,0.00638,3.580074,8.659461,0.00121
1972.967692,0.537034,0.00625,3.822038,8.632649,0.00114
1973.051042,0.521411,0.00618,3.853982,8.672379,0.00115
1973.134393,0.514221,0.00628,3.887053,8.603532,0.00113
1973.217743,0.518951,0.00617,3.644548,8.681826,0.00125
1973.301093,0.573629,0.00586,3.511307,8.671987,0.00123
1973.384443,0.604782,0.00577,3.555279,8.811327,0.00124
1973.467793,0.623379,0.0058,3.338506,8.950623,0.00132
1973.551143,0.679526,0.00614,3.21289,9.400851,0.00153
1973.634493,0.646886,0.00617,2.994052,9.16928,0.00166
1973.717843,0.649346,0.00669,3.238499,9.274762,0.0016
1973.801193,0.628807,0.0068,3.457194,9.015651,0.00138
1973.884543,0.624743,0.00635,3.850536,8.818176,0.00127
1973.967894,0.604561,0.00629,3.900466,8.794349,0.00123
1974.051244,0.549082,0.00635,3.740764,8.696071,0.00116
1974.134594,0.513615,0.00633,3.911008,8.687434,0.00118
1974.217944,0.494792,0.00594,4.272584,8.593424,0.00117
1974.301294,0.498375,0.00579,4.05229,8.579281,0.00117
1974.384644,0.590044,0.00595,4.65207,8.825166,0.0012
1974.467994,0.589738,0.00596,4.216826,8.745502,0.00123
1974.551344,0.610465,0.00587,3.729488,9.149027,0.00151
1974.634694,0.647387,0.00667,3.335014,9.359011,0.0016
1974.718045,0.667846,0.00652,3.32962,9.276982,0.00156
1974.801395,0.652037,0.0065,3.534009,9.024813,0.00139
1974.884745,0.632584,0.00682,3.936164,8.893569,0.00129
1974.968095,0.590731,0.0065,4.150785,8.711394,0.00117
1975.051445,0.571964,0.0063,4.233594,8.564972,0.00114
1975.134795,0.576369,0.00613,4.10569,8.535084,0.00112
1975.218145,0.589789,0.00604,4.039053,8.497936,0.00112
1975.301495,0.639818,0.00643,3.840061,8.876429,0.00137
1975.384845,0.656589,0.00655,3.594391,9.014819,0.00155
1975.468196,0.675293,0.00689,3.828112,8.965654,0.00145
1975.551546,0.684944,0.00726,3.74418,8.989888,0.0015
1975.634896,0.686667,0.00707,3.247319,9.300783,0.00169
1975.718246,0.656884,0.00659,3.14575,9.106585,0.0016
1975.801596,0.670181,0.00663,3.658607,8.729953,0.00136
1975.884946,0.665728,0.00704,4.373849,8.770907,0.00127
1975.968296,0.623056,0.00661,4.187366,8.772505,0.00124
1976.051646,0.603111,0.00642,3.966223,8.694272,0.00123
1976.134996,0.577882,0.0062,4.012274,8.676145,0.00123
1976.218347,0.566157,0.00637,4.355495,8.503446,0.00111
1976.301697,0.577913,0.00625,3.989242,8.66494,0.00119
1976.385047,0.554937,0.00562,3.661185,8.796552,0.00126
1976.468397,0.610437,0.00605,3.479751,8.721206,0.0013
1976.551747,0.660601,0.00641,3.028072,8.963212,0.00145
1976.635097,0.678931,0.00646,2.857764,9.159101,0.00165
