Age,BaCa,SrCa,UCa
1889.384,0.00451131,9.198,0.00172257
1889.415,0.00507916,9.29127,0.00171951
1889.446,0.0050213,9.20096,0.0016614
1889.476,0.00485986,8.85501,0.00152632
1889.507,0.00528197,9.08294,0.00150337
1889.538,0.0049756,8.72593,0.00137369
1889.569,0.00515532,8.68105,0.00137153
1889.6,0.00477249,8.79261,0.00137165
1889.631,0.00439032,8.72849,0.00138666
1889.662,0.0043374,8.60381,0.00125089
1889.693,0.00445177,8.72477,0.00132752
1889.724,0.00432736,8.93016,0.00138281
1889.755,0.004246,8.68075,0.00127016
1889.786,0.00417776,8.96428,0.0013773
1889.817,0.00408003,8.89691,0.00142732
1889.848,0.0042637,8.94841,0.00134953
1889.879,0.00416426,8.73892,0.00124393
1889.909,0.0041875,8.68232,0.00123284
1889.94,0.00437763,8.84402,0.00132956
1889.971,0.0043658,8.77337,0.00134692
1890.002,0.00453213,8.84087,0.00140242
1890.033,0.00455772,8.91452,0.00140358
1890.064,0.00457715,8.76838,0.00131338
1890.095,0.00507991,8.97402,0.00133588
1890.126,0.00542165,9.06522,0.00152576
1890.164,0.00472171,9.3419,0.0017322
1890.202,0.0040383,9.46377,0.00182688
1890.241,0.00337381,9.38364,0.00181277
1890.279,0.00325186,9.5536,0.00183887
1890.317,0.00327254,9.18002,0.00167257
1890.355,0.00359725,9.21701,0.00164771
1890.394,0.00359294,8.89229,0.00139692
1890.432,0.00402459,8.9055,0.00147901
1890.47,0.00418701,9.00778,0.00147653
1890.508,0.00412455,9.17078,0.00153733
1890.547,0.00388348,9.04246,0.00156407
1890.585,0.0040145,8.90409,0.0013078
1890.623,0.00401186,8.93542,0.00138673
1890.661,0.00359436,8.81666,0.00132464
1890.7,0.0031996,8.2454,0.00124658
1890.738,0.0031559,8.69225,0.00135822
1890.776,0.00321417,9.0624,0.00143615
1890.814,0.0034284,8.74688,0.00136002
1890.853,0.00339611,8.8289,0.00140253
1890.891,0.00390997,9.38324,0.00174864
1890.929,0.00406037,9.48313,0.00183765
1890.967,0.00405967,9.32332,0.00179147
1891.006,0.00401712,9.32502,0.00167476
1891.044,0.0039889,9.19803,0.0017062
1891.082,0.00370665,9.41385,0.00185478
1891.12,0.00372485,9.58874,0.00187407
1891.159,0.00368939,9.28116,0.00165192
1891.197,0.0035352,9.05541,0.00147767
1891.235,0.00351445,8.89346,0.00141025
1891.273,0.00360647,8.89405,0.00134472
1891.312,0.00374453,8.81907,0.00132472
1891.35,0.00389443,8.84285,0.00132419
1891.388,0.00360227,8.86536,0.00139387
1891.426,0.00364762,8.86157,0.00138484
1891.465,0.00359014,8.8658,0.0013941
1891.503,0.00366276,8.87438,0.00139034
1891.541,0.00349968,8.78353,0.00129464
1891.579,0.00348976,8.66757,0.00127986
1891.618,0.00360556,8.72118,0.00123618
1891.656,0.00354171,8.67709,0.00129065
1891.694,0.00349108,8.7785,0.00131195
1891.732,0.00355517,8.7739,0.00132423
1891.771,0.0035947,8.68188,0.00128247
1891.809,0.00371559,8.75849,0.00117233
1891.847,0.00371446,8.63958,0.00121895
1891.886,0.00371906,8.77888,0.00125582
1891.924,0.00369031,8.76954,0.00120595
1891.962,0.0038085,8.81854,0.001204
1892,0.00371937,8.70286,0.00123971
1892.039,0.00357718,8.72107,0.001306
1892.077,0.00354612,8.59726,0.00119478
1892.115,0.00353594,8.69644,0.00128169
1892.153,0.00374824,8.77766,0.00133602
1892.192,0.00387504,8.92582,0.00139317
1892.23,0.00382077,8.84162,0.00128965
1892.268,0.00380483,8.76242,0.00115827
1892.306,0.00369752,8.66128,0.00125856
1892.345,0.00384692,8.90118,0.00143329
1892.383,0.00388004,8.90031,0.00143765
1892.421,0.00378651,9.07964,0.00154194
1892.459,0.00374919,8.82985,0.00124342
1892.498,0.00383995,8.81606,0.00124021
1892.536,0.00396183,8.87859,0.00125835
1892.574,0.00382416,8.90123,0.00125968
1892.612,0.00379091,8.91759,0.00135707
1892.651,0.00374585,8.8512,0.00133673
1892.689,0.00388565,9.05905,0.00145396
1892.727,0.00381887,8.90369,0.00137517
1892.765,0.00391901,8.95409,0.00134897
1892.804,0.00403819,9.11147,0.00142267
1892.842,0.0040244,8.98571,0.00142369
1892.88,0.00415211,9.39519,0.0015014
1892.918,0.00376221,9.19828,0.00160642
1892.957,0.00370557,9.12791,0.00152134
1892.995,0.00377435,9.08694,0.00147376
1893.033,0.00374058,8.8307,0.00130327
1893.071,0.00381709,8.77066,0.00129376
1893.11,0.00386743,8.66902,0.00124266
1893.148,0.00389063,8.80477,0.00130461
1893.186,0.00390101,8.69837,0.00130292
1893.224,0.0042657,8.79527,0.00125294
1893.263,0.00421879,8.89348,0.00129576
1893.301,0.00416593,8.7015,0.00130139
1893.339,0.00441364,8.72186,0.00126635
1893.377,0.0044207,8.81657,0.00130675
1893.416,0.00465128,8.77991,0.00122991
1893.454,0.00449167,8.76889,0.00134736
1893.492,0.00446412,8.97586,0.00143724
1893.53,0.00480531,9.03795,0.00147012
1893.569,0.00502067,8.87013,0.00134408
1893.607,0.0055872,9.18835,0.00146689
1893.645,0.00531286,9.16275,0.00155601
1893.683,0.00465902,9.38141,0.00160989
1893.722,0.00451514,9.3848,0.00170405
1893.76,0.00429665,9.20871,0.00170722
1893.798,0.00449098,9.07339,0.00162744
1893.836,0.0045772,9.239,0.00163739
1893.875,0.00412601,9.12112,0.00170684
1893.913,0.00418674,8.76845,0.00138413
1893.951,0.00385941,8.60116,0.00129856
1893.989,0.00398415,8.54,0.00134064
1894.028,0.00403246,8.62461,0.00129349
1894.066,0.00361139,8.4918,0.00126111
1894.104,0.00392939,8.80249,0.00139754
1894.142,0.00404963,8.71898,0.00135516
1894.181,0.00411019,8.69411,0.00137395
1894.219,0.00424275,8.82238,0.001416
1894.257,0.00412417,8.80096,0.00138717
1894.295,0.00403205,8.85422,0.00135942
1894.334,0.0041309,8.80279,0.00133702
1894.372,0.0043407,8.87436,0.00147058
1894.41,0.00427734,8.78522,0.00156004
1894.448,0.00416931,8.83603,0.00147809
1894.487,0.00403546,8.84055,0.00144021
1894.525,0.00414418,8.86705,0.00137744
1894.563,0.00433103,8.93032,0.00144033
1894.601,0.00442297,8.6535,0.00135083
1894.64,0.00453065,8.74648,0.00135743
1894.678,0.00440544,8.70242,0.00132098
1894.716,0.00421102,8.85653,0.00139146
1894.754,0.00386833,8.88909,0.00141048
1894.793,0.00383672,8.82505,0.00144069
1894.831,0.00410077,9.0459,0.00146006
1894.869,0.00392958,8.73412,0.00143126
1894.907,0.00395564,8.90584,0.00159918
1894.946,0.0039968,8.83618,0.00150334
1894.984,0.00410558,8.97016,0.00145859
1895.022,0.00412478,9.11527,0.00154469
1895.06,0.00406541,9.20884,0.00160003
1895.099,0.00428449,9.36509,0.00172698
1895.137,0.00432405,9.45154,0.00190981
1895.175,0.00350039,9.00982,0.00154616
1895.213,0.00358062,8.7441,0.00132936
1895.252,0.00360482,8.66422,0.00122521
1895.29,0.0037961,8.57258,0.00118098
1895.328,0.00405904,8.58194,0.00114497
1895.366,0.00402504,8.66196,0.00120964
1895.405,0.00397087,8.59931,0.00121142
1895.443,0.00389976,8.72804,0.00124329
1895.481,0.00380104,8.80967,0.00125061
1895.519,0.00391206,8.62169,0.00127378
1895.558,0.00382109,8.81587,0.00125331
1895.596,0.00396549,8.71117,0.00124088
1895.634,0.00400057,8.75316,0.00126123
1895.672,0.00377814,8.72952,0.00128689
1895.711,0.00388166,8.6532,0.00123311
1895.749,0.00404288,8.78548,0.00127328
1895.787,0.00376763,8.79538,0.00127741
1895.825,0.00356552,8.79596,0.00126695
1895.864,0.00357491,8.73089,0.00123505
1895.902,0.00374654,8.63421,0.00124135
1895.94,0.00376316,8.77149,0.00129206
1895.978,0.00366997,8.81206,0.00127868
1896.017,0.00356357,8.67578,0.00126411
1896.055,0.00379336,8.91066,0.00136062
1896.093,0.00390071,9.05923,0.00147462
1896.131,0.00399403,8.97814,0.00149757
1896.17,0.00419604,9.22167,0.00156703
1896.208,0.0042092,9.23903,0.00159751
1896.246,0.00428053,9.30891,0.00164113
1896.284,0.00434548,9.33628,0.00166939
1896.323,0.004055,9.5476,0.00186721
1896.361,0.00386865,9.43492,0.00179089
1896.399,0.00392364,9.0193,0.00150457
1896.437,0.00394707,8.96107,0.00140991
1896.476,0.00363273,8.86866,0.00129636
1896.514,0.00347415,8.92415,0.00133662
1896.552,0.00348475,8.9077,0.00135502
1896.59,0.00342359,8.84509,0.00134206
1896.629,0.00363193,8.6539,0.00123894
1896.667,0.00349738,8.69907,0.00131093
1896.705,0.00334053,8.80183,0.00132437
1896.743,0.0033635,8.79055,0.00133263
1896.782,0.0035984,8.76382,0.00138417
1896.82,0.00405899,8.71498,0.00126902
1896.858,0.00398794,8.60148,0.00117364
1896.896,0.00413995,8.57506,0.00114449
1896.935,0.00423246,8.76619,0.00119953
1896.973,0.00429079,8.69314,0.00117686
1897.011,0.00481365,8.95245,0.00138232
1897.049,0.00548789,8.90211,0.00140745
1897.088,0.00621834,8.25136,0.00132955
1897.126,0.00692198,8.82694,0.00139566
1897.151,0.00601445,9.02669,0.00142835
1897.175,0.00446009,8.98119,0.00145973
1897.2,0.00403063,9.18713,0.00154209
1897.225,0.00429836,9.23614,0.00167093
1897.249,0.00472967,9.12176,0.00142829
1897.274,0.00444164,8.79588,0.0012916
1897.299,0.00405088,8.67883,0.00127255
1897.323,0.00395505,8.79962,0.00129304
1897.348,0.00407383,8.84653,0.00128232
1897.373,0.00428594,8.81457,0.00122778
1897.398,0.00419175,8.75551,0.00132659
1897.422,0.00421837,8.86845,0.00128736
1897.447,0.00450638,9.0566,0.00138857
1897.472,0.00432617,8.83351,0.0012947
1897.496,0.00422435,8.90801,0.00126742
1897.521,0.00415967,8.9441,0.00141178
1897.546,0.00480732,9.12571,0.00163875
1897.57,0.00486812,9.3458,0.00174995
1897.595,0.00463915,9.34275,0.00173026
1897.62,0.00474287,9.37363,0.00171388
1897.644,0.00467499,9.36126,0.00170874
1897.669,0.00464974,9.32888,0.00166655
1897.694,0.004409,9.46882,0.00181893
1897.719,0.00439009,9.52211,0.00193945
1897.743,0.0041501,9.39675,0.00187873
1897.768,0.0039807,8.93942,0.00150481
1897.793,0.00371075,8.78666,0.00135074
1897.817,0.00357144,8.67099,0.00132113
1897.842,0.0037101,8.69629,0.00126958
1897.867,0.00372502,8.73165,0.00123915
1897.891,0.00397012,8.67052,0.0011998
1897.916,0.00377486,8.60461,0.00118418
1897.941,0.00343421,8.59334,0.00118464
1897.965,0.00313723,8.63864,0.00126181
1897.99,0.00331982,8.78585,0.00125924
1898.015,0.00378256,8.7057,0.00124475
1898.04,0.00464453,8.83467,0.00127517
1898.064,0.00524508,8.8076,0.00128478
1898.089,0.00549485,8.90409,0.00128935
1898.114,0.00528981,8.9522,0.00137265
1898.138,0.0051712,8.86004,0.00128951
1898.163,0.00486899,8.74386,0.00137797
1898.188,0.00458753,8.92163,0.00148363
1898.212,0.00443383,9.00919,0.00147667
1898.237,0.00446421,9.03309,0.00142552
1898.262,0.00427792,9.00716,0.00145616
1898.286,0.00418121,8.98196,0.00142082
1898.311,0.00407511,8.86994,0.00147899
1898.336,0.00434505,9.14854,0.00160098
1898.361,0.00437222,9.2613,0.00165298
1898.385,0.00426061,9.51082,0.00185585
1898.41,0.00418701,9.49469,0.00197026
1898.435,0.00406583,9.60397,0.00209538
1898.459,0.00391421,9.33008,0.00178689
1898.484,0.00358212,9.00156,0.00160374
1898.509,0.00345144,8.91392,0.0015683
1898.533,0.00341852,9.16835,0.00156939
1898.558,0.00328609,8.81229,0.00144818
1898.583,0.00340803,9.04484,0.00152569
1898.607,0.00358197,8.93786,0.00144957
1898.632,0.0036364,9.06088,0.0015156
1898.657,0.00380231,8.99764,0.00145778
1898.681,0.00394968,8.99817,0.00147077
1898.706,0.00394036,8.97095,0.00147203
1898.731,0.00379676,8.86515,0.00141245
1898.756,0.00386089,9.01613,0.00139703
1898.78,0.0038914,8.83098,0.00141738
1898.805,0.00368653,8.84943,0.00140374
1898.83,0.00372066,8.82091,0.00133973
1898.854,0.00375342,8.96203,0.00136036
1898.879,0.00370032,8.68741,0.00134306
1898.904,0.00383448,8.82212,0.00130828
1898.928,0.00394884,8.90218,0.00130942
1898.953,0.00388957,8.51173,0.00118896
1898.978,0.00407491,8.76145,0.00124669
1899.002,0.00423632,8.9048,0.00135476
1899.027,0.00459878,8.85029,0.00136364
1899.052,0.00511831,8.88976,0.00138916
1899.077,0.00575444,9.05334,0.00147036
1899.101,0.00596483,8.90878,0.0014108
1899.126,0.00613002,9.05341,0.00139621
1899.152,0.00577237,8.99468,0.00145935
1899.177,0.00488196,9.28915,0.00161941
1899.203,0.00461726,9.47117,0.00168207
1899.229,0.00482164,9.27591,0.00158172
1899.254,0.00490251,9.19826,0.00154482
1899.28,0.0041835,9.37914,0.00168085
1899.305,0.00361288,9.691,0.00183729
1899.331,0.00357071,9.81149,0.0019833
1899.357,0.00361336,9.60811,0.00194527
1899.382,0.00382062,9.6121,0.00196249
1899.408,0.0036627,9.22253,0.00160029
1899.434,0.003185,9.1504,0.00140968
1899.459,0.00282504,8.93081,0.00132394
1899.485,0.00260276,8.98162,0.00139543
1899.511,0.00263094,8.88214,0.00136168
1899.536,0.00230573,8.78634,0.00137531
1899.562,0.00244839,8.77926,0.00128647
1899.587,0.00257551,8.92674,0.00127892
1899.613,0.00248191,9.00282,0.00136103
1899.639,0.00226684,8.79766,0.00136949
1899.664,0.00255694,8.75233,0.0012614
1899.69,0.00285875,9.02626,0.001358
1899.716,0.00374239,9.01362,0.00150691
1899.741,0.0037909,8.89083,0.00136242
1899.767,0.00409453,9.02984,0.00156009
1899.793,0.00420648,9.09464,0.00151742
1899.818,0.00414907,8.87072,0.00126821
1899.844,0.00420822,8.90176,0.00137107
1899.87,0.00427865,9.13181,0.00135287
1899.895,0.0041842,8.95428,0.00139631
1899.921,0.00390855,9.13851,0.00143985
1899.946,0.00381431,8.90254,0.00144887
1899.972,0.00388726,9.05975,0.00156602
1899.998,0.00389149,9.13893,0.00155783
1900.023,0.00389495,9.05316,0.00145946
1900.049,0.00402606,9.46867,0.00173484
1900.075,0.0040769,9.36466,0.00192369
1900.1,0.00411828,9.38748,0.00186014
1900.126,0.00407985,9.12526,0.00155792
1900.152,0.0038842,9.03556,0.00147772
1900.177,0.00362649,8.83738,0.0013728
1900.203,0.00372588,8.82121,0.00132329
1900.229,0.00356139,8.83109,0.00127803
1900.254,0.00383727,8.93847,0.00130905
1900.28,0.00382968,8.83759,0.00136966
1900.305,0.0035927,8.85016,0.0013961
1900.331,0.0036622,9.00669,0.00135506
1900.357,0.00364909,8.76419,0.00127124
1900.382,0.00330563,8.86629,0.00141522
1900.408,0.00331298,8.90766,0.00135668
1900.434,0.00345823,8.82228,0.00132594
1900.459,0.00341528,8.91629,0.00127165
1900.485,0.00335678,8.94947,0.00137312
1900.511,0.00350573,8.78976,0.00135545
1900.536,0.00352029,8.64149,0.00122328
1900.562,0.00339972,8.70526,0.00122044
1900.587,0.00336105,8.41388,0.00133466
1900.613,0.00372436,8.42445,0.001208
1900.639,0.00376667,8.56625,0.00131472
1900.664,0.00383746,8.62671,0.00129847
1900.69,0.00375637,8.66234,0.00134703
1900.716,0.00377582,8.72916,0.00128637
1900.741,0.00359989,8.74629,0.0012538
1900.767,0.00355505,8.74063,0.00130595
1900.793,0.0038294,8.89264,0.00141469
1900.818,0.0040185,8.65568,0.00135861
1900.844,0.00395582,8.77132,0.00129773
1900.87,0.00404614,8.54928,0.00111835
1900.895,0.00422381,8.78414,0.00125544
1900.921,0.00389544,8.51942,0.00129972
1900.946,0.00400575,8.68846,0.00134595
1900.972,0.00412322,8.81436,0.00143122
1900.998,0.00446785,9.29967,0.00160679
1901.023,0.00447887,8.80144,0.00144168
1901.049,0.00477864,8.88661,0.00135754
1901.075,0.00495791,9.15425,0.00136886
1901.1,0.00474064,8.75346,0.0013751
1901.126,0.00406045,8.80942,0.00147965
1901.152,0.00378772,9.00289,0.00166716
1901.177,0.0039222,8.93722,0.0016455
1901.203,0.00381213,9.23041,0.00183219
1901.229,0.00374327,9.0849,0.00165054
1901.254,0.00387573,9.07667,0.00150536
1901.28,0.00375055,8.8015,0.00147001
1901.305,0.00362895,8.71747,0.00130724
1901.331,0.00364945,8.6494,0.00122295
1901.357,0.00381279,8.43833,0.0012343
1901.382,0.00392882,8.69695,0.00130253
1901.408,0.00370646,8.68683,0.00130638
1901.434,0.00373735,8.64793,0.00129297
1901.459,0.0037132,8.56737,0.00120958
1901.485,0.00402725,8.75743,0.00116738
1901.511,0.00390889,8.67531,0.00125928
1901.536,0.0036576,8.76155,0.00124112
1901.562,0.00320279,8.53259,0.00129662
1901.587,0.0031343,8.65213,0.00141236
1901.613,0.0032875,8.64886,0.00136613
1901.639,0.00327578,8.97166,0.00144163
1901.664,0.00346781,8.78749,0.00136513
1901.69,0.00338177,9.29931,0.00168644
1901.716,0.00324456,9.07494,0.0017327
1901.741,0.00277989,8.71676,0.00148326
1901.767,0.00311458,8.9742,0.00139347
1901.793,0.00308307,8.69849,0.00131542
1901.818,0.00330309,8.69313,0.00128113
1901.844,0.00354869,8.72916,0.00136131
1901.87,0.00339538,8.74616,0.00142189
1901.895,0.00333944,8.853,0.00141851
1901.921,0.00345991,8.81534,0.00141827
1901.946,0.00366985,8.86543,0.00133556
1901.972,0.00367235,8.61203,0.00124759
1901.998,0.00372193,8.67039,0.00130636
1902.023,0.00339278,8.8854,0.00143973
1902.049,0.00316106,9.10173,0.00156239
1902.075,0.00306969,8.80801,0.0014838
1902.1,0.00323356,8.95674,0.00148358
1902.126,0.00336379,8.95451,0.00147488
1902.152,0.00357335,9.04496,0.00148181
1902.177,0.0036517,9.08629,0.00156872
1902.203,0.00371735,9.26674,0.00175858
1902.229,0.00367331,8.85935,0.00169717
1902.254,0.00305611,7.76492,0.00151719
1902.28,0.00391675,9.23877,0.00169421
1902.305,0.00372762,8.99941,0.00149623
1902.331,0.00325138,8.55133,0.00131111
1902.357,0.0031566,8.20734,0.00119691
1902.382,0.00332371,8.50705,0.00122717
1902.408,0.0032401,8.64895,0.00116855
1902.434,0.00308259,8.63293,0.00122262
1902.459,0.00301107,8.65849,0.00129077
1902.485,0.00291405,8.61378,0.00123903
1902.511,0.00294951,8.5777,0.00118217
1902.536,0.00282368,8.6365,0.00125136
1902.562,0.00277721,8.62498,0.00132097
1902.587,0.00301466,8.56049,0.00126692
1902.613,0.00326848,8.53732,0.0012682
1902.639,0.00325078,8.42605,0.00123435
1902.664,0.00351729,8.70937,0.00141582
1902.69,0.0034913,8.70823,0.00133134
1902.716,0.00358989,8.57915,0.00128062
1902.741,0.00364984,8.6133,0.00133331
1902.767,0.00353623,8.58573,0.0013579
1902.793,0.00362084,8.67518,0.00132782
1902.818,0.00359109,8.62981,0.0012996
1902.844,0.0033831,8.72523,0.00141903
1902.87,0.00340332,8.69291,0.00143375
1902.895,0.00335708,8.56248,0.00124547
1902.921,0.00358666,8.35432,0.00117223
1902.946,0.00355534,8.82269,0.0013049
1902.972,0.00347533,8.74773,0.00132248
1902.998,0.0037385,8.71807,0.00125722
1903.023,0.00353299,8.81034,0.00147419
1903.049,0.00359284,9.02982,0.0014764
1903.075,0.0035189,8.90739,0.00154329
1903.1,0.00362056,9.02111,0.0015361
1903.126,0.00377412,8.93995,0.0014513
1903.152,0.00364273,8.82905,0.00143531
1903.177,0.00385767,9.11184,0.00132417
1903.203,0.00361488,8.86709,0.0013897
1903.229,0.00338135,9.01245,0.00151138
1903.254,0.00338828,8.90859,0.00157638
1903.28,0.0035132,9.02402,0.00147463
1903.305,0.00374072,8.93844,0.00135686
1903.331,0.00392625,9.03589,0.00147916
1903.357,0.00390215,9.13052,0.00155686
1903.382,0.0038804,9.26684,0.00166011
1903.408,0.00393245,9.59168,0.00184351
1903.434,0.00391887,9.38215,0.00170492
1903.459,0.00365136,9.2546,0.00158298
1903.485,0.00355807,8.9097,0.00149658
1903.511,0.00352446,8.90545,0.00133967
1903.536,0.00338947,8.81249,0.00133588
1903.562,0.00322788,8.69134,0.00131156
1903.587,0.00336097,8.65214,0.00131596
1903.613,0.00330286,8.50041,0.00127818
1903.639,0.00332107,8.74797,0.00118794
1903.664,0.00328851,8.60711,0.00119142
1903.69,0.00336871,8.47446,0.00110785
1903.716,0.00330738,8.50143,0.00111763
1903.741,0.00340601,8.69713,0.00120353
1903.767,0.00344832,8.60152,0.00114968
1903.793,0.00345021,8.43728,0.00112208
1903.818,0.00309359,7.63283,0.00103845
1903.844,0.00309823,7.98194,0.00101037
1903.87,0.00331113,8.42435,0.00099044
1903.895,0.00325443,8.30722,0.00111535
1903.921,0.00359786,8.61394,0.00115136
1903.946,0.00354519,8.92033,0.0013844
1903.972,0.00376333,8.86499,0.00126265
1903.998,0.00377566,8.77365,0.00130577
1904.023,0.00382593,8.91785,0.00121201
1904.049,0.00373733,8.71023,0.00122029
1904.075,0.00363917,8.64298,0.00128623
1904.1,0.00353519,8.83171,0.00137857
1904.126,0.00357502,8.8474,0.00140536
1904.152,0.00360291,8.79341,0.00121835
1904.177,0.00352218,9.06585,0.00155321
1904.203,0.00348275,9.21259,0.00159556
1904.229,0.00368785,9.01617,0.00145436
1904.254,0.00387717,9.104,0.0013915
1904.28,0.00353672,9.35977,0.00174898
1904.305,0.00347154,9.13707,0.00160431
1904.331,0.00356183,8.90157,0.001439
1904.357,0.0036463,8.91573,0.00136836
1904.382,0.00379591,8.87757,0.00128813
1904.408,0.00386009,8.75,0.00120988
1904.434,0.00352661,8.68444,0.00129126
1904.459,0.00360491,8.78451,0.00131754
1904.485,0.00360283,8.64454,0.00124392
1904.511,0.00359001,8.25488,0.00121494
1904.536,0.00424888,8.22856,0.00115269
1904.562,0.00355401,8.5759,0.00122676
1904.587,0.00347769,8.28061,0.00126631
1904.613,0.00356311,8.01055,0.00121684
1904.639,0.0043197,8.35152,0.00115702
1904.664,0.00372446,8.64918,0.00134853
1904.69,0.00374263,8.72818,0.001434
1904.716,0.00355986,8.50669,0.00141406
1904.741,0.0036661,9.12965,0.00158833
1904.767,0.00387781,8.88161,0.00145788
1904.793,0.00370479,8.85391,0.00148334
1904.818,0.00387266,8.63377,0.00131973
1904.844,0.00395033,8.848,0.00123289
1904.87,0.00386175,8.66957,0.00132649
1904.895,0.00407228,9.28494,0.00150102
1904.921,0.00367396,9.26462,0.00173203
1904.946,0.00346056,9.33139,0.00183744
1904.972,0.00337283,9.04351,0.00153489
1904.998,0.00339144,8.73897,0.001425
1905.023,0.0035037,8.68798,0.00136246
1905.049,0.00334053,8.60796,0.00132643
1905.075,0.00347878,8.71721,0.0013023
1905.1,0.00356992,8.48588,0.00123534
1905.126,0.00351156,8.42311,0.00116797
1905.152,0.00373667,8.4608,0.00114818
1905.177,0.00383775,8.87356,0.00129998
1905.203,0.00350982,8.79597,0.00146328
1905.229,0.00372986,8.88072,0.00143193
1905.254,0.00405866,8.73873,0.00153708
1905.28,0.00433352,9.14062,0.00145491
1905.305,0.00462405,9.11232,0.00151484
1905.331,0.00467299,9.14539,0.00166867
1905.357,0.00466972,9.23525,0.00155906
1905.382,0.00426356,9.09205,0.00166566
1905.408,0.00423468,9.22197,0.00164046
1905.434,0.00405867,9.18022,0.00155719
1905.459,0.00421407,8.92941,0.00144151
1905.485,0.00439245,8.89616,0.00135694
1905.511,0.00408007,9.18937,0.00151693
1905.536,0.0041824,9.13851,0.0015979
1905.562,0.00390976,9.41432,0.00178487
1905.587,0.00373629,9.24105,0.00169839
1905.613,0.00346975,8.85177,0.00138244
1905.639,0.00360852,8.69997,0.00123405
1905.664,0.00365035,8.6906,0.00131219
1905.69,0.00336462,8.67749,0.00130021
1905.716,0.00338446,8.78032,0.00132473
1905.741,0.00351304,8.45656,0.00126079
1905.767,0.00338763,8.53401,0.00124125
1905.793,0.00340883,8.4884,0.00123933
1905.818,0.00342109,8.80352,0.0012506
1905.844,0.00357661,8.6806,0.0012582
1905.87,0.00362824,8.59156,0.00128346
1905.895,0.00372756,8.68474,0.00124187
1905.921,0.00377168,8.83438,0.00133868
1905.946,0.00368655,8.5512,0.00133883
1905.972,0.00390978,8.52461,0.00135959
1905.998,0.00419747,8.58669,0.00128049
1906.023,0.00423222,8.77252,0.0013049
1906.049,0.00439465,8.747,0.00127222
1906.075,0.004442,8.8203,0.00147271
1906.1,0.00462575,9.06761,0.00147554
1906.126,0.00484143,8.8582,0.00146122
1906.144,0.00437137,8.61875,0.00152449
1906.161,0.00468749,9.00832,0.00159966
1906.179,0.00471208,8.7911,0.00145533
1906.197,0.00427653,8.7498,0.00145457
1906.215,0.0038978,8.9904,0.00154773
1906.233,0.00364539,9.21478,0.00168488
1906.25,0.00365061,9.31386,0.00173477
1906.268,0.00368798,9.23073,0.00177492
1906.286,0.00360381,9.23284,0.00174549
1906.304,0.00333011,9.20031,0.00169564
1906.321,0.00298216,8.94158,0.00159571
1906.339,0.00295812,9.18719,0.00155652
1906.357,0.00254949,8.65767,0.0014869
1906.375,0.00257284,8.80668,0.00137779
1906.393,0.00289478,8.65091,0.00127208
1906.41,0.00289592,8.67393,0.00132375
1906.428,0.00315956,8.69344,0.00128364
1906.446,0.0033413,8.69147,0.0013685
1906.464,0.00369654,8.77365,0.00135528
1906.481,0.00381421,8.74952,0.00130527
1906.499,0.00375129,8.61237,0.00128451
1906.517,0.00349952,8.612,0.00137615
1906.535,0.00366121,8.57789,0.00127255
1906.553,0.00377307,8.58156,0.00129527
1906.57,0.00377769,8.53702,0.00125568
1906.588,0.00376107,8.63507,0.00132322
1906.606,0.00390928,8.89795,0.00135791
1906.624,0.00375679,8.6938,0.00130771
1906.641,0.00372143,8.41966,0.00129718
1906.659,0.00396867,8.62839,0.00129521
1906.677,0.00370325,8.52443,0.00124773
1906.695,0.00375687,8.77794,0.00129022
1906.713,0.00349112,8.80331,0.00132759
1906.73,0.00367822,8.59926,0.00125794
1906.748,0.00365089,8.81271,0.00144046
1906.766,0.00355301,8.82073,0.00140704
1906.784,0.00338574,8.57311,0.00138049
1906.801,0.00345152,8.62509,0.00132398
1906.819,0.00357294,8.75372,0.00139011
1906.837,0.0033039,8.88638,0.00141808
1906.855,0.00342415,8.73615,0.00139228
1906.873,0.0033255,8.59723,0.00138575
1906.89,0.00365552,8.64053,0.00129537
1906.908,0.0037665,8.56133,0.00126259
1906.926,0.0034629,8.44549,0.00115581
1906.944,0.00333192,8.46991,0.00122386
1906.961,0.00337499,8.56641,0.00125991
1906.979,0.00347178,8.60928,0.00126774
1906.997,0.00349036,8.62843,0.00128566
1907.015,0.00325276,8.6667,0.00139076
1907.033,0.00308224,8.73522,0.00144654
1907.05,0.00325514,8.92761,0.00146568
1907.068,0.00341741,9.15471,0.0016913
1907.086,0.00351652,9.06001,0.00165649
1907.104,0.00354429,9.22067,0.00163314
1907.121,0.00341069,9.14449,0.0016321
1907.139,0.00344074,8.99009,0.00157762
1907.157,0.00337397,8.80272,0.00141355
1907.175,0.00334964,8.65509,0.00128238
1907.193,0.003458,8.58667,0.00126344
1907.21,0.00350383,8.56143,0.00124511
1907.228,0.00349993,8.49399,0.00113578
1907.246,0.00354214,8.52683,0.00119315
1907.264,0.00375141,8.30778,0.00112807
1907.281,0.00348999,8.55409,0.00121402
1907.299,0.00336532,8.3977,0.00117957
1907.317,0.00345057,8.59767,0.00128053
1907.335,0.00335589,8.46162,0.00130332
1907.353,0.00347764,8.62176,0.0013838
1907.37,0.00352284,8.58387,0.00125524
1907.388,0.00363052,8.72263,0.00126431
1907.406,0.00353669,8.69559,0.00141163
1907.424,0.00363317,8.53625,0.00128887
1907.441,0.00372414,8.62473,0.00126812
