Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Dist
1996.574769,0.004192055,0.003660826,0.35010444,0.001418205,1.26E-06,29.893023,2.14E-05,1.850468,1.22E-06,23.573572,1.50E-05,45.339245,3.27E-05,0.006243489,2.442527,1.40E-06,1.774990572,0.333281829,0.000607161,119.0245661,0.001344174,0.384595898,4.814163,3.42E-06,9.960562,6.63E-06,9.675595622,0.002346731,187.370762,14.972781,8.66E-06,0.000210929,0.004372931,191
1996.588209,0.003978595,0.004046165,0.273645483,-0.001808844,-1.61E-06,41.370027,2.96E-05,3.610329,2.38E-06,19.519904,1.24E-05,29.819154,2.15E-05,0.006266023,4.71932,2.70E-06,1.214677359,0.38404387,0.000699638,161.2085531,0.00135628,0.520902115,6.62799,4.71E-06,11.209199,7.46E-06,9.802144497,0.002926148,260.25143,14.693727,8.50E-06,0.000292973,0.004370626,190.709375
1996.601648,0.004342882,0.004039848,0.233953657,0.01769829,1.58E-05,39.638983,2.83E-05,3.259109,2.15E-06,20.156175,1.28E-05,24.332219,1.75E-05,0.006504129,2.678844,1.53E-06,0.912671772,0.477400653,0.000869712,169.5037408,0.001397228,0.547705785,4.575637,3.25E-06,12.06319,8.03E-06,9.932683633,0.003079832,252.836762,15.127122,8.75E-06,0.000284626,0.004675443,190.41875
1996.637558,0.004273538,0.004425675,0.245063235,0.000577935,5.15E-07,35.375732,2.53E-05,1.950418,1.28E-06,17.466751,1.11E-05,21.481435,1.55E-05,0.006757594,2.80946,1.61E-06,1.027256087,0.500265295,0.000911366,179.7749012,0.0014297,0.580894279,5.101189,3.62E-06,7.905337,5.26E-06,10.04281389,0.002791034,289.190978,18.690267,1.08E-05,0.000325551,0.006208019,190.128125
1996.673469,0.00414506,0.004305859,0.354489794,0.011563537,1.03E-05,30.046751,2.15E-05,4.065785,2.68E-06,19.658671,1.25E-05,20.554707,1.48E-05,0.007392929,5.968122,3.41E-06,1.805830757,0.552764743,0.001007008,155.5743965,0.001240774,0.502696852,3.579781,2.54E-06,7.554701,5.03E-06,9.805902102,0.002314532,232.911187,17.964631,1.04E-05,0.000262195,0.00512785,189.8375
1996.709379,0.004255589,0.004159039,0.308102212,0.00373496,3.33E-06,28.328117,2.02E-05,2.781823,1.83E-06,19.060434,1.21E-05,20.137847,1.45E-05,0.007322721,5.036654,2.88E-06,1.458666063,0.426077686,0.000776214,168.9858082,0.001037159,0.546032225,2.995312,2.13E-06,8.428921,5.61E-06,10.2302594,0.002119117,241.505057,24.154773,1.40E-05,0.00027187,0.00335678,189.546875
1996.74529,0.004487025,0.00449672,0.334703296,0.008213412,7.31E-06,31.632556,2.26E-05,3.920718,2.58E-06,11.206413,7.13E-06,19.316781,1.39E-05,0.007633599,3.297582,1.89E-06,1.54527906,0.44901984,0.000818009,161.332999,0.00118973,0.521304228,4.493791,3.19E-06,9.458901,6.30E-06,10.15581681,0.002094232,234.441639,22.721176,1.31E-05,0.000263918,0.004069382,189.25625
1996.781201,0.004720893,0.004406466,0.335072429,0.007466475,6.65E-06,29.638816,2.12E-05,3.668439,2.42E-06,25.328094,1.61E-05,20.973263,1.51E-05,0.007546831,4.79243,2.74E-06,1.540429756,0.449899243,0.000819611,157.2196451,0.001199296,0.508013031,4.905031,3.48E-06,5.50158,3.66E-06,10.04516198,0.002134879,261.779719,27.662421,1.60E-05,0.000294693,0.00468714,188.965625
1996.817111,0.004808329,0.004568163,0.371337259,0.006311885,5.62E-06,35.400658,2.53E-05,2.654688,1.75E-06,10.333943,6.58E-06,23.145807,1.67E-05,0.007154762,3.024691,1.73E-06,1.87014619,0.428777918,0.000781133,145.1048982,0.00134595,0.468867482,4.261945,3.03E-06,6.874147,4.58E-06,10.21598157,0.001998866,239.016419,22.662461,1.31E-05,0.000269068,0.006315621,188.675
1996.853022,0.005019853,0.004892133,0.304814737,0.012954541,1.15E-05,56.370795,4.03E-05,4.369225,2.88E-06,29.743974,1.89E-05,35.893199,2.59E-05,0.007681476,5.586908,3.20E-06,1.433071889,0.531168897,0.000967665,192.1465442,0.001262367,0.620869919,7.352184,5.22E-06,13.921666,9.27E-06,10.22045869,0.002330991,341.9752,31.634594,1.83E-05,0.000384972,0.005244586,188.384375
1996.888932,0.004079868,0.003926118,0.358607673,0.003423078,3.05E-06,53.383541,3.81E-05,2.454929,1.62E-06,25.416123,1.62E-05,38.423319,2.77E-05,0.006885412,3.733805,2.14E-06,1.795061308,0.45813693,0.000834618,145.0454529,0.001100864,0.4686754,10.143011,7.20E-06,13.237509,8.81E-06,9.752418759,0.002045149,247.269052,19.250225,1.11E-05,0.000278358,0.005687547,188.09375
1996.924843,0.004675267,0.004432046,0.3431841,0.015125183,1.35E-05,90.7964,6.49E-05,5.725111,3.77E-06,21.475104,1.37E-05,65.137563,4.69E-05,0.007015573,5.952115,3.40E-06,1.534597871,0.61546081,0.001121225,177.5499941,0.001298911,0.57370509,10.860413,7.71E-06,16.650479,1.11E-05,9.949511107,0.002223786,390.973767,32.483722,1.88E-05,0.000440131,0.004922069,187.803125
1996.960753,0.005391397,0.004959878,0.365615399,0.013344907,1.19E-05,89.667634,6.40E-05,7.392151,4.87E-06,35.139113,2.24E-05,63.891473,4.60E-05,0.007468692,7.632694,4.37E-06,1.785478233,0.840102097,0.001530469,180.6415464,0.001439862,0.58369461,15.404466,1.09E-05,30.994857,2.06E-05,10.03694075,0.002038436,495.374233,35.427526,2.05E-05,0.000557658,0.005295004,187.5125
1996.996664,0.005257108,0.004838518,0.368260392,0.024097143,2.15E-05,109.693422,7.84E-05,5.481797,3.61E-06,53.675631,3.42E-05,83.43796,6.01E-05,0.007103824,9.463844,5.41E-06,1.833266682,0.996431835,0.001815265,167.233184,0.001558911,0.54036909,19.884025,1.41E-05,33.193164,2.21E-05,10.06370001,0.001928772,560.737392,38.977462,2.25E-05,0.000631239,0.006607433,187.221875
1997.032574,0.004863479,0.004756136,0.335459962,0.013969168,1.24E-05,141.333512,0.000100954,10.372394,6.83E-06,56.843655,3.62E-05,105.761973,7.62E-05,0.006930427,4.591882,2.63E-06,1.661203697,1.11196032,0.002025731,180.7645583,0.001494933,0.58409209,24.195866,1.72E-05,36.665912,2.44E-05,10.15947829,0.001948612,587.391608,32.105652,1.86E-05,0.000661244,0.005120855,186.93125
1997.068485,0.004766538,0.004462695,0.255062107,0.006764613,6.02E-06,148.81391,0.000106297,10.813561,7.12E-06,39.949184,2.54E-05,97.955666,7.06E-05,0.006586223,4.821546,2.76E-06,1.148450481,1.043201476,0.001900469,189.1429268,0.001558931,0.611164536,22.535825,1.60E-05,34.946747,2.33E-05,10.10995699,0.00230078,489.950028,26.789008,1.55E-05,0.000551551,0.005573632,186.640625
1997.104396,0.004403797,0.004350872,0.300725808,0.01678922,1.49E-05,115.074565,8.22E-05,7.672338,5.05E-06,40.405713,2.57E-05,104.766819,7.55E-05,0.007058485,5.626645,3.22E-06,1.313406515,0.942666106,0.001717317,184.2792383,0.001646175,0.595448834,21.544637,1.53E-05,24.820656,1.65E-05,10.02911281,0.002140287,595.866727,34.153379,1.98E-05,0.000670785,0.004971914,186.35
1997.139914,0.004273164,0.003888137,0.365665166,0.029862476,2.66E-05,84.451036,6.03E-05,4.52147,2.98E-06,31.430882,2.00E-05,78.271875,5.64E-05,0.00664587,5.3056,3.03E-06,1.909817884,0.748579955,0.001363737,143.7372494,0.00129336,0.464448292,16.02455,1.14E-05,25.986862,1.73E-05,9.830635118,0.001896694,455.661128,23.170341,1.34E-05,0.000512951,0.003662686,186.059375
1997.175432,0.003339198,0.003394275,0.408650498,0.011107165,9.89E-06,79.00732,5.64E-05,6.195031,4.08E-06,27.299376,1.74E-05,78.179996,5.63E-05,0.006481689,3.225879,1.85E-06,2.411454482,0.639725424,0.00116543,109.3232905,0.000928695,0.353248833,12.466274,8.85E-06,18.422392,1.23E-05,9.483145854,0.001706601,386.724382,19.273722,1.11E-05,0.000435347,0.003170265,185.76875
1997.21095,0.00311703,0.003050454,0.473572968,0.019000345,1.69E-05,72.895017,5.21E-05,4.306606,2.84E-06,20.577132,1.31E-05,61.251446,4.41E-05,0.00725519,1.997714,1.14E-06,2.789859343,0.552139408,0.001005869,78.65593072,0.000683873,0.254155501,15.489888,1.10E-05,17.426203,1.16E-05,9.63148753,0.001645264,293.25185,16.886708,9.77E-06,0.000330122,0.003952101,185.478125
1997.246468,0.00327578,0.003124545,0.392205558,0.003154793,2.81E-06,118.799907,8.49E-05,5.610707,3.70E-06,37.643023,2.40E-05,120.511393,8.68E-05,0.006161506,4.24022,2.43E-06,2.017567424,0.844469762,0.001538426,99.22632872,0.000859346,0.320623214,23.133917,1.64E-05,26.024296,1.73E-05,9.801170511,0.00171819,437.761523,23.056662,1.33E-05,0.000492801,0.004070519,185.1875
1997.281986,0.002905623,0.003331719,0.337099225,0.000788495,7.02E-07,104.446961,7.46E-05,7.779203,5.12E-06,31.838952,2.03E-05,95.373322,6.87E-05,0.005976179,4.238351,2.42E-06,1.712663541,0.947230966,0.001725633,113.6699037,0.000849683,0.367293745,17.846998,1.27E-05,33.259371,2.21E-05,9.910775348,0.001931291,437.49816,35.529103,2.05E-05,0.000492505,0.004377406,184.896875
1997.317504,0.003257551,0.003107182,0.32866205,0.001385334,1.23E-06,63.698035,4.55E-05,5.426294,3.57E-06,37.958853,2.42E-05,67.108361,4.84E-05,0.006127067,3.881736,2.22E-06,1.569611928,0.445244577,0.000811131,105.7818841,0.001118439,0.34180573,15.444853,1.10E-05,20.342617,1.35E-05,9.716266312,0.001941728,419.862147,24.926156,1.44E-05,0.000472651,0.004233036,184.60625
1997.353022,0.003119319,0.002950361,0.367370541,0.017369548,1.55E-05,52.828576,3.77E-05,3.696407,2.43E-06,31.069786,1.98E-05,69.086743,4.98E-05,0.006480903,3.874902,2.22E-06,1.865122398,0.414474473,0.000755075,87.84376866,0.001168914,0.283843531,11.894737,8.45E-06,17.386668,1.16E-05,9.839893575,0.00177669,391.684954,24.846596,1.44E-05,0.000440932,0.004556391,184.315625
1997.38854,0.002896719,0.002998704,0.369779378,0.006589408,5.87E-06,59.427246,4.24E-05,6.949954,4.58E-06,32.987163,2.10E-05,75.959158,5.47E-05,0.005821508,2.620699,1.50E-06,2.082686358,0.36460949,0.000664233,78.67173429,0.001273853,0.254206566,14.16758,1.01E-05,19.807231,1.32E-05,9.577124304,0.001779433,355.199506,25.506717,1.48E-05,0.000399859,0.004104854,184.025
1997.424058,0.003040359,0.003021533,0.474142118,0.013756074,1.22E-05,16.86143,1.20E-05,1.514669,9.98E-07,12.123789,7.72E-06,16.703764,1.20E-05,0.006602241,1.358427,7.77E-07,3.428505301,0.312330154,0.000568992,49.49716946,0.000876818,0.159936801,3.522416,2.50E-06,3.735948,2.49E-06,9.036790905,0.001496321,145.123612,12.634257,7.31E-06,0.00016337,0.004735273,183.734375
1997.459576,0.003211841,0.003364693,0.251791834,0.010131955,9.02E-06,26.965104,1.93E-05,2.852642,1.88E-06,12.963396,8.25E-06,21.997496,1.58E-05,0.005752854,3.694401,2.11E-06,1.258091848,0.330360387,0.000601839,135.666614,0.001047698,0.438370203,5.015222,3.56E-06,11.168784,7.43E-06,9.284461899,0.002697871,328.184204,20.627681,1.19E-05,0.000369447,0.003712486,183.44375
1997.495094,0.003595998,0.003401414,0.246741045,0.003743152,3.33E-06,27.353053,1.95E-05,3.260954,2.15E-06,18.715845,1.19E-05,23.112277,1.67E-05,0.00583955,3.534447,2.02E-06,1.27467526,0.363567303,0.000662334,146.6517844,0.001225907,0.473865829,4.390878,3.12E-06,1.91028,1.27E-06,9.496493538,0.002962181,331.412921,21.00274,1.21E-05,0.000373081,0.005122862,183.153125
1997.530612,0.003413756,0.003088395,0.332891447,0.014525569,1.29E-05,24.228697,1.73E-05,1.923989,1.27E-06,16.701378,1.06E-05,21.199181,1.53E-05,0.006297874,3.469752,1.98E-06,1.963679719,0.363657824,0.000662499,107.6704252,0.000899277,0.347908043,4.64604,3.30E-06,6.113446,4.07E-06,9.340758631,0.002387801,256.024284,19.200487,1.11E-05,0.000288214,0.003864201,182.8625
1997.56613,0.002736768,0.002689945,0.310381401,0.012518749,1.11E-05,17.909154,1.28E-05,2.26549,1.49E-06,9.610845,6.12E-06,24.335565,1.75E-05,0.005561457,2.827365,1.62E-06,1.809959352,0.314408124,0.000572778,101.0273797,0.000785765,0.326442827,4.289183,3.05E-06,6.798837,4.53E-06,9.191545323,0.002216456,238.257,17.621377,1.02E-05,0.000268213,0.003338282,182.571875
1997.601648,0.002375358,0.002371115,0.225901432,0.013884871,1.24E-05,7.160498,5.11E-06,-0.280915,-1.85E-07,2.772125,1.76E-06,4.739877,3.42E-06,0.004782376,4.411827,2.52E-06,1.206508231,0.113339464,0.000206478,111.0088691,0.000686955,0.358695327,2.471484,1.76E-06,-0.885985,-5.90E-07,9.077363127,0.00319691,225.731885,20.043642,1.16E-05,0.000254113,0.002678798,182.28125
1997.613074,0.00264432,0.002425341,0.300193381,0.000724414,6.45E-07,4.844881,3.46E-06,0.157134,1.03E-07,4.149796,2.64E-06,3.710785,2.67E-06,0.005751253,2.607559,1.49E-06,1.892137089,0.128184333,0.000233522,91.33087597,0.000604481,0.295111181,3.010519,2.14E-06,5.531797,3.68E-06,9.010188341,0.00282162,210.491155,18.581269,1.07E-05,0.000236956,0.002775424,181.990625
1997.6245,0.002604783,0.002613217,0.335694451,0.008711888,7.76E-06,4.84283,3.46E-06,-0.270331,-1.78E-07,2.640167,1.68E-06,4.655845,3.35E-06,0.006132636,2.017886,1.15E-06,2.303144436,0.154617581,0.000281677,89.98023593,0.000609348,0.29074695,0.55569,3.95E-07,1.599682,1.06E-06,9.089332963,0.002488156,166.160534,18.395413,1.06E-05,0.000187052,0.002651352,181.7
1997.635926,0.00242682,0.0024599,0.301727574,0.019077822,1.70E-05,8.34236,5.96E-06,-0.0293,-1.93E-08,0.543889,3.46E-07,5.087144,3.67E-06,0.006276534,2.441819,1.40E-06,1.812862917,0.138466308,0.000252253,112.0489834,0.000559348,0.362056177,0.540693,3.84E-07,-0.14987,-9.98E-08,9.408288441,0.002421122,177.494582,19.165401,1.11E-05,0.000199811,0.002260445,181.409375
1997.647352,0.002812728,0.002767007,0.329030298,0.009235381,8.22E-06,7.816373,5.58E-06,-0.0478,-3.15E-08,3.793584,2.41E-06,4.830134,3.48E-06,0.006713927,2.848124,1.63E-06,2.06748565,0.173006079,0.000315177,120.8616488,0.000679458,0.390531937,1.579719,1.12E-06,1.437848,9.57E-07,9.865856735,0.002127965,198.792025,22.331052,1.29E-05,0.000223786,0.002875491,181.11875
1997.658778,0.003015647,0.002968512,0.280271317,0.021574879,1.92E-05,8.429089,6.02E-06,1.347197,8.87E-07,16.409047,1.04E-05,7.692902,5.54E-06,0.006898898,4.688916,2.68E-06,1.483956441,0.152367023,0.000277577,155.1983761,0.000734883,0.501481843,0.77518,5.51E-07,2.270982,1.51E-06,10.13998265,0.002032955,317.540756,21.514441,1.24E-05,0.000357465,0.003086866,180.828125
1997.670204,0.003076868,0.003135449,0.269362733,0.010789615,9.61E-06,27.499033,1.96E-05,2.668484,1.76E-06,21.963967,1.40E-05,16.646396,1.20E-05,0.006484045,3.467903,1.98E-06,1.516414569,0.320352738,0.000583608,141.1706819,0.001055104,0.456155119,4.332539,3.08E-06,12.183597,8.11E-06,9.52328799,0.002379384,292.722583,25.627445,1.48E-05,0.000329527,0.003997906,180.5375
1997.68163,0.00352746,0.003221663,0.273206547,0.007557591,6.73E-06,33.348907,2.38E-05,2.728318,1.80E-06,14.975953,9.53E-06,24.180253,1.74E-05,0.006382641,2.045358,1.17E-06,1.566401153,0.448239252,0.000816587,125.680676,0.001167239,0.406103328,4.411069,3.13E-06,9.98571,6.65E-06,9.397230141,0.002594989,205.616029,17.4164,1.01E-05,0.000231468,0.004036368,180.246875
1997.693056,0.00345005,0.003297635,0.321275572,0.02438817,2.17E-05,30.528646,2.18E-05,2.812977,1.85E-06,9.265205,5.90E-06,20.08286,1.45E-05,0.006158828,2.298748,1.31E-06,2.165673806,0.426056651,0.000776175,106.7729708,0.00091785,0.34500816,4.238717,3.01E-06,10.115106,6.73E-06,9.470318567,0.002733624,194.401777,11.09045,6.41E-06,0.000218844,0.004370995,179.95625
1997.704483,0.002547372,0.002566866,0.398550112,0.010041517,8.94E-06,26.367219,1.88E-05,2.059233,1.36E-06,14.006413,8.91E-06,23.557871,1.70E-05,0.005550895,0.273276,1.56E-07,2.873728116,0.40481057,0.00073747,64.35483967,0.000730653,0.207945369,4.535209,3.22E-06,2.826766,1.88E-06,8.970315936,0.00152068,146.385697,6.388621,3.70E-06,0.000164791,0.003782538,179.665625
1997.715909,0.003419332,0.003317451,0.3049469,0.010492942,9.34E-06,36.830327,2.63E-05,2.755973,1.82E-06,22.301702,1.42E-05,38.781488,2.79E-05,0.00581409,2.872052,1.64E-06,1.865397221,0.484760614,0.00088312,120.6500501,0.001281416,0.389848212,7.592437,5.39E-06,15.089139,1.00E-05,9.340557169,0.002252421,262.163844,20.452746,1.18E-05,0.000295126,0.00443352,179.375
1997.727335,0.003373369,0.003203056,0.302707458,0.007934276,7.06E-06,46.470695,3.32E-05,4.449044,2.93E-06,24.883598,1.58E-05,44.821801,3.23E-05,0.005383622,2.195006,1.26E-06,1.9177918,0.468952105,0.000854321,102.0602232,0.001310925,0.329780183,7.439517,5.28E-06,15.482083,1.03E-05,9.330794289,0.0021612,263.546974,16.797121,9.72E-06,0.000296683,0.004706309,179.084375
1997.738761,0.002474532,0.002671796,0.402273929,0.004433754,3.95E-06,21.893565,1.56E-05,2.157007,1.42E-06,10.201262,6.49E-06,26.811999,1.93E-05,0.00580537,1.527252,8.74E-07,2.881089931,0.532201495,0.000969546,59.17935816,0.000848146,0.191222192,3.987121,2.83E-06,7.007702,4.66E-06,9.021352651,0.001611128,158.912367,4.79694,2.77E-06,0.000178892,0.003963719,178.79375
1997.750187,0.003082971,0.003202524,0.355425584,0.016554208,1.47E-05,43.525889,3.11E-05,2.553877,1.68E-06,21.91499,1.39E-05,54.19821,3.91E-05,0.005961421,2.060387,1.18E-06,2.255147744,0.821457193,0.001496502,87.11853513,0.001343535,0.281500133,8.938812,6.35E-06,10.249238,6.82E-06,9.141412171,0.00175279,287.754045,13.423126,7.76E-06,0.000323933,0.00532098,178.503125
1997.761613,0.003782723,0.003581245,0.375919627,0.015772024,1.40E-05,24.4779,1.75E-05,3.357032,2.21E-06,16.716648,1.06E-05,33.381062,2.41E-05,0.005925602,2.199474,1.26E-06,2.764851337,0.580728104,0.00105795,73.94633865,0.001055301,0.23893772,7.338709,5.21E-06,5.718413,3.81E-06,9.250638266,0.001803628,212.784679,15.191041,8.79E-06,0.000239538,0.009072553,178.2125
1997.773039,0.003429012,0.003252419,0.419891266,0.02996314,2.67E-05,8.91414,6.37E-06,0.55427,3.65E-07,1.638787,1.04E-06,8.232356,5.93E-06,0.006384168,1.365194,7.81E-07,2.904656137,0.46995383,0.000856146,73.04532787,0.001013881,0.236026346,1.698741,1.21E-06,5.647555,3.76E-06,9.185559451,0.001718921,143.140646,9.241384,5.35E-06,0.000161138,0.006881881,177.921875
1997.784465,0.003634333,0.00321437,0.260329873,0.004510919,4.02E-06,14.211539,1.02E-05,0.645194,4.25E-07,8.932321,5.69E-06,8.413357,6.06E-06,0.006236795,3.110713,1.78E-06,1.370906767,0.212133038,0.000386457,131.5034161,0.000997748,0.424917948,1.805426,1.28E-06,4.611189,3.07E-06,9.751822038,0.002549964,258.793868,18.555002,1.07E-05,0.000291332,0.003611227,177.63125
1997.795891,0.003091183,0.003372451,0.269935555,0.004141542,3.69E-06,14.844851,1.06E-05,0.178064,1.17E-07,9.278389,5.91E-06,11.950739,8.61E-06,0.006568348,3.240942,1.85E-06,1.415327856,0.282501443,0.000514651,138.281417,0.001020618,0.446819236,2.26278,1.61E-06,3.819247,2.54E-06,9.994294652,0.002600251,259.966048,18.432275,1.07E-05,0.000292652,0.00349837,177.340625
1997.807317,0.003873959,0.003761503,0.294747225,0.013867992,1.23E-05,29.206332,2.09E-05,0.399116,2.63E-07,17.120035,1.09E-05,23.898465,1.72E-05,0.006262833,3.980524,2.28E-06,1.558454155,0.309457913,0.00056376,127.0318193,0.001101766,0.410469185,5.213479,3.70E-06,7.364087,4.90E-06,9.817896468,0.00249515,304.182046,19.515559,1.13E-05,0.000342427,0.005480462,177.05
1997.818743,0.004513311,0.003968457,0.280272641,0.004242007,3.78E-06,38.214893,2.73E-05,1.352723,8.91E-07,16.104081,1.02E-05,27.705013,2.00E-05,0.006508281,3.229963,1.85E-06,1.355785175,0.425151424,0.000774526,149.864929,0.001369571,0.484248242,5.437521,3.86E-06,11.00875,7.33E-06,10.01892785,0.002406253,290.370103,20.787286,1.20E-05,0.000326878,0.004577014,176.759375
1997.83017,0.004432073,0.004108012,0.232146009,0.014107615,1.26E-05,36.466496,2.60E-05,3.920157,2.58E-06,17.903792,1.14E-05,23.144716,1.67E-05,0.006767052,4.358181,2.49E-06,0.979185746,0.524603342,0.000955704,162.9175666,0.001555614,0.526424333,4.882082,3.47E-06,13.026688,8.67E-06,9.910132918,0.002713597,323.989014,22.967853,1.33E-05,0.000364724,0.003890042,176.46875
1997.841596,0.003635839,0.003597966,0.322490659,0.003925298,3.49E-06,28.556456,2.04E-05,1.60593,1.06E-06,8.224191,5.23E-06,27.926386,2.01E-05,0.006313295,2.965462,1.70E-06,1.841563957,0.384841928,0.000701092,112.8942844,0.001411521,0.36478754,4.234001,3.01E-06,5.339683,3.55E-06,9.668794296,0.002334173,273.805181,15.582425,9.01E-06,0.000308231,0.00396749,176.178125
1997.853022,0.004208314,0.003638654,0.317973171,0.006266049,5.58E-06,34.631484,2.47E-05,4.126922,2.72E-06,12.787385,8.14E-06,32.260701,2.32E-05,0.006212167,2.953838,1.69E-06,1.809050154,0.349977801,0.000637578,105.5744033,0.00164351,0.341135311,7.044786,5.00E-06,7.787976,5.18E-06,9.541368047,0.002510391,289.635541,17.039145,9.86E-06,0.000326051,0.003937254,175.8875
1997.864448,0.003545323,0.00342441,0.297744224,0.007967071,7.09E-06,42.629882,3.05E-05,3.039131,2.00E-06,17.20752,1.10E-05,40.655708,2.93E-05,0.005796701,3.732586,2.14E-06,1.421351967,0.444118459,0.00080908,104.9556045,0.00171248,0.339135829,7.920037,5.63E-06,13.003725,8.66E-06,9.558663632,0.002417868,303.294857,17.322871,1.00E-05,0.000341428,0.004028663,175.596875
1997.875874,0.003677971,0.003578241,0.312571319,0.01054442,9.39E-06,43.270817,3.09E-05,3.643925,2.40E-06,11.056623,7.04E-06,37.846585,2.73E-05,0.005913147,3.853703,2.20E-06,1.454113261,0.608185218,0.001107971,112.2987138,0.001617691,0.362863114,8.260383,5.87E-06,9.719368,6.47E-06,9.52628295,0.002475894,306.096896,20.058699,1.16E-05,0.000344582,0.00553023,175.30625
1997.8873,0.003426754,0.003544951,0.318843748,0.001249113,1.11E-06,43.196518,3.09E-05,3.583586,2.36E-06,15.537999,9.89E-06,45.944438,3.31E-05,0.006200976,2.868689,1.64E-06,1.37696189,0.518006323,0.000943686,114.6545295,0.00155957,0.370475299,7.296237,5.18E-06,14.473699,9.63E-06,9.748006088,0.002381696,350.083937,21.602705,1.25E-05,0.0003941,0.005651685,175.015625
1997.898726,0.003992456,0.003997616,0.306307276,0.013927893,1.24E-05,49.269853,3.52E-05,1.327789,8.75E-07,34.924596,2.22E-05,49.860539,3.59E-05,0.006199474,5.824135,3.33E-06,1.284107241,0.526295914,0.000958788,118.8340941,0.001650224,0.383980439,11.217562,7.97E-06,13.810848,9.19E-06,9.788895624,0.002696939,411.369619,20.149382,1.17E-05,0.000463091,0.006127008,174.725
1997.910152,0.00368519,0.003465819,0.319610309,0.003798544,3.38E-06,40.146123,2.87E-05,3.31067,2.18E-06,24.540853,1.56E-05,37.426102,2.70E-05,0.006120201,2.556363,1.46E-06,1.590323514,0.299501279,0.000545621,106.9008359,0.001353091,0.345421322,8.656655,6.15E-06,14.569155,9.70E-06,9.581001609,0.002257156,306.200206,18.448558,1.07E-05,0.000344699,0.004174983,174.434375
1997.921578,0.00347561,0.003577849,0.286405528,0.023008257,2.05E-05,38.331833,2.74E-05,2.491607,1.64E-06,22.647253,1.44E-05,30.190797,2.18E-05,0.00621091,3.883235,2.22E-06,1.356189045,0.356459263,0.000649385,115.554675,0.00163815,0.373383877,7.682415,5.46E-06,7.262037,4.83E-06,9.566604861,0.002849317,347.805436,20.639856,1.19E-05,0.000391535,0.005395379,174.14375
1997.933004,0.003970965,0.0036177,0.283452934,0.009482523,8.44E-06,51.134856,3.65E-05,3.888973,2.56E-06,28.544519,1.82E-05,44.729609,3.22E-05,0.006029201,3.942813,2.26E-06,1.201511309,0.50917659,0.0009276,114.8189693,0.00155411,0.371006642,9.982609,7.09E-06,10.119662,6.74E-06,9.550451579,0.002609677,369.386493,23.343636,1.35E-05,0.000415829,0.006484309,173.853125
1997.94443,0.004055964,0.003812283,0.350793398,0.014454492,1.29E-05,25.608081,1.83E-05,0.777608,5.12E-07,14.842804,9.45E-06,26.220052,1.89E-05,0.006001022,2.620783,1.50E-06,1.57039941,0.376650531,0.000686169,98.13087098,0.00148159,0.317083537,5.672332,4.03E-06,6.976992,4.64E-06,9.678004506,0.002452321,298.610305,17.251256,9.98E-06,0.000336155,0.006998034,173.5625
1997.955856,0.0036126,0.003699492,0.351919471,-0.004989742,-4.44E-06,25.276768,1.81E-05,3.937764,2.59E-06,13.780151,8.77E-06,30.359256,2.19E-05,0.006060094,3.535864,2.02E-06,1.498196144,0.374890401,0.000682962,99.01576693,0.001308929,0.319942841,6.66199,4.73E-06,5.672852,3.78E-06,9.711334604,0.002587643,289.160098,15.225274,8.81E-06,0.000325516,0.006263325,173.271875
1997.967283,0.003554319,0.00336295,0.38803582,0.005687327,5.06E-06,45.437683,3.25E-05,2.707274,1.78E-06,24.16157,1.54E-05,44.665634,3.22E-05,0.006658323,3.288542,1.88E-06,1.653808802,0.40927426,0.000745602,83.84900046,0.001450699,0.270935511,10.47981,7.44E-06,12.868817,8.57E-06,9.594405364,0.002172058,300.669395,20.195879,1.17E-05,0.000338473,0.005800538,172.98125
1997.978709,0.00322423,0.003375759,0.419973173,0.012937811,1.15E-05,30.268884,2.16E-05,3.802125,2.50E-06,22.556748,1.44E-05,33.858713,2.44E-05,0.006535237,4.038227,2.31E-06,1.894525301,0.506148991,0.000922085,71.69075599,0.001465027,0.231649411,8.556412,6.08E-06,5.865604,3.90E-06,9.450832623,0.002167878,260.114654,18.546179,1.07E-05,0.000292819,0.005784687,172.690625
1997.990135,0.00366286,0.003664054,0.381365148,0.0012204,1.09E-06,59.992824,4.29E-05,2.952479,1.94E-06,28.475022,1.81E-05,55.387111,3.99E-05,0.00641881,2.057835,1.18E-06,1.501432305,0.564370797,0.001028151,99.70021909,0.001704384,0.322154464,10.231873,7.27E-06,14.501184,9.65E-06,9.828949585,0.0023144,381.904118,23.563499,1.36E-05,0.000429921,0.006151926,172.4
1998.001561,0.003397869,0.003484473,0.315781016,0.007629939,6.79E-06,53.415707,3.82E-05,4.278783,2.82E-06,25.939759,1.65E-05,58.841756,4.24E-05,0.005646641,2.913946,1.67E-06,1.212966011,0.502890292,0.000916148,98.63346737,0.001441794,0.318707542,15.360986,1.09E-05,13.629056,9.07E-06,9.716721236,0.002341253,403.907097,26.701509,1.54E-05,0.00045469,0.004988609,172.109375
