Age,LuminGB
1997.668,0.884821522
1997.751,0.846938776
1997.835,0.908745974
1997.918,0.924907019
1998.001,0.966135389
1998.085,0.955933846
1998.168,0.924852423
1998.251,0.958062133
1998.335,0.939590366
1998.418,0.958333333
1998.501,0.945675162
1998.585,0.929065124
1998.668,0.962438601
1998.751,0.929448844
1998.835,0.93019505
1998.918,0.926424308
1999.001,0.958943671
1999.085,0.926829268
1999.168,0.915821913
1999.251,0.950554899
1999.335,0.930624552
1999.418,0.904827012
1999.501,0.934047902
1999.585,0.904296518
1999.668,0.934210526
1999.751,0.917640773
1999.835,0.935440751
1999.918,0.95616169
2000.001,0.944940129
2000.084,0.955942026
2000.168,0.93001866
2000.251,0.970231528
2000.334,0.962713339
2000.418,0.961691484
2000.501,0.919675323
2000.584,0.900729064
2000.668,0.92686812
2000.751,0.924031997
2000.834,0.930983108
2000.918,0.918798838
2001.001,0.897978682
2001.084,0.900316073
2001.168,0.90787812
2001.251,0.898047981
2001.334,0.924727405
2001.418,0.919288122
2001.501,0.928128012
2001.584,0.867222156
2001.668,0.892176275
2001.751,0.878046325
2001.834,0.909090909
2001.918,0.915662651
2002.001,0.907955186
2002.084,0.889838304
2002.168,0.921817225
2002.251,0.928733411
2002.334,0.952770893
2002.418,0.935168723
2002.501,0.928870404
2002.584,0.915662651
2002.668,0.938536474
2002.751,0.930642794
2002.834,0.947368421
2002.918,0.959158088
2003.001,0.950153583
2003.084,0.98630137
2003.167,1.017432486
2003.251,0.976951591
2003.334,0.971855549
2003.417,0.969434269
2003.501,0.971501714
2003.584,0.945205479
2003.667,0.98652385
2003.751,0.985294118
2003.834,0.99696871
2003.917,0.974210158
2004.001,0.932714137
2004.084,0.958826575
2004.167,0.943029243
2004.251,0.935897436
2004.334,0.925925926
2004.417,0.92981678
2004.501,0.913688926
2004.584,0.900929009
2004.667,0.944487471
2004.751,0.962299506
2004.834,0.939096016
2004.917,0.943386131
2005.001,0.935075608
2005.084,0.935198794
2005.167,0.931506849
2005.251,0.951719536
2005.334,0.9257387
2005.417,0.898099358
2005.501,0.91448845
2005.584,0.888294054
2005.667,0.93038772
2005.751,0.913188678
2005.834,0.941454422
2005.917,0.942102558
2006,0.918747725
2006.084,0.939393939
2006.167,0.953838139
2006.25,0.950284906
2006.334,0.938219989
2006.417,0.920073092
2006.5,0.928898471
2006.584,0.871634395
2006.667,0.917808219
2006.75,0.949799123
2006.834,0.954522411
2006.917,0.954545455
2007,0.96875
2007.084,0.944250769
2007.167,0.950793096
2007.25,0.95343285
2007.334,0.942857143
2007.417,0.94489347
2007.5,0.946516448
2007.584,0.946555019
2007.667,0.970941381
2007.75,0.955882353
2007.834,0.958808164
2007.917,0.99020107
2008,1.042318327
2008.084,1.050571597
2008.167,0.998465393
2008.25,0.992831756
2008.334,0.988769458
2008.417,0.968629224
2008.5,0.944876695
2008.584,0.921911199
2008.667,0.929731504
2008.75,0.937021793
2008.833,0.935064935
2008.917,0.95890411
2009,0.959334383
2009.083,0.955463251
2009.167,0.965867979
2009.25,0.973684211
2009.333,0.986111111
2009.417,0.985915493
2009.5,0.960128385
2009.583,0.930878712
2009.667,0.94329128
2009.75,0.946591313
2009.833,0.953275583
2009.917,1
2010,1.001538462
2010.083,1.018812389
2010.167,1.065538543
