Age,Ba138Ca,BaCa,BCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1986.330419,0.003500821,0.003318194,0.372248032,0.041462865,3.69E-05,0.006102797,2.394261707,0.686319332,0.001250313,11.16616289,0.000656945,0.036080454,8.928731996,0.001252499,365.781116,0.000411771,323.5252977
1986.353022,0.002883522,0.00321104,0.36468193,0.020218724,1.80E-05,0.004749915,2.300151113,0.350798232,0.000639072,13.23767222,0.000486542,0.04277398,8.863628039,0.001264335,296.046152,0.000333268,323.3005381
1986.375624,0.003051193,0.002968314,0.377352331,0.037129093,3.31E-05,0.00580329,2.249638037,0.35915314,0.000654293,11.03436555,0.000546236,0.035654587,9.286169887,0.001359744,327.196137,0.000368335,323.0757785
1986.398226,0.003127193,0.003044609,0.357013822,0.00867615,7.72E-06,0.004847112,1.899863113,0.276157664,0.000503095,12.29350041,0.000616565,0.039723143,9.328412507,0.001341583,381.289771,0.000429229,322.8510189
1986.420829,0.003587537,0.0034625,0.381558773,0.018982269,1.69E-05,0.005521367,2.269108439,0.307569451,0.000560319,13.81919354,0.000681921,0.04465301,9.073417109,0.001279795,328.579747,0.000369892,322.6262592
1986.443431,0.00345625,0.003442591,0.418613424,0.01089446,9.70E-06,0.005683751,2.415751346,0.295033048,0.000537481,13.64896942,0.000950977,0.044102977,9.198049951,0.00135564,279.055541,0.000314141,322.4014996
1986.466034,0.00275026,0.002641315,0.422137596,0.018672025,1.66E-05,0.00561211,1.991275631,0.231851093,0.000422378,10.57652063,0.00078772,0.034175184,9.218262009,0.001470491,387.328818,0.000436028,322.17674
1986.488636,0.002574744,0.00258039,0.431129403,0.033826654,3.01E-05,0.005045374,2.095853251,0.239202122,0.00043577,10.77406,0.000858118,0.034813479,9.436841599,0.001442387,310.659904,0.000349719,321.9519804
1986.511238,0.00267227,0.002738947,0.437416657,0.015324748,1.36E-05,0.006027203,2.241624139,0.389439024,0.000709467,12.34119477,0.000923449,0.039877254,9.12960416,0.001317255,271.102891,0.000305189,321.7272208
1986.533841,0.003082373,0.002875138,0.356477013,0.014391441,1.28E-05,0.004666025,1.798084058,0.283036976,0.000515627,13.86272679,0.000979307,0.044793676,8.910028631,0.001170064,271.659294,0.000305815,321.5024612
1986.556443,0.003224705,0.003315337,0.367981696,0.025227098,2.25E-05,0.005545265,1.957800871,0.356055621,0.00064865,12.03197597,0.00090672,0.038878097,9.01542937,0.001217159,235.050487,0.000264603,321.2777016
1986.579045,0.003935547,0.003755374,0.483952206,0.033009789,2.94E-05,0.007053366,2.964637975,0.650690937,0.001185406,13.27715603,0.000897464,0.042901562,9.257435287,0.001274279,217.521531,0.000244871,321.0529419
1986.601648,0.003513706,0.003595287,0.444690455,0.022684033,2.02E-05,0.005666599,2.331927796,1.845692344,0.003362419,17.4908397,0.000868741,0.056516948,9.397534587,0.001317934,434.355933,0.000488968,320.8281823
1986.60883,0.003680036,0.003763374,0.399564247,0.007840287,6.98E-06,0.005607922,1.969317869,0.549529846,0.001001115,21.11163577,0.000889564,0.068216577,9.129279107,0.001239967,442.710779,0.000498373,320.6034227
1986.616012,0.003568401,0.003740117,0.400360198,0.012097515,1.08E-05,0.005778931,1.757126734,0.293490309,0.000534671,21.07915267,0.000771552,0.068111617,9.304176576,0.001488777,445.219423,0.000501197,320.3786631
1986.623194,0.003568526,0.003418806,0.465605302,0.032473819,2.89E-05,0.006512977,2.005924232,0.324287607,0.000590776,14.82863978,0.000894318,0.047914764,9.406077334,0.001683006,406.141624,0.000457206,320.1539035
1986.630376,0.002894023,0.003031744,0.488757931,0.008886123,7.91E-06,0.00665815,2.588762363,0.343900814,0.000626507,11.32590476,0.000709493,0.036596617,9.226799601,0.001469831,240.736299,0.000271004,319.9291439
1986.637558,0.003579397,0.003456822,0.44096275,0.03298414,2.94E-05,0.005894868,2.363308139,0.463728813,0.000844805,12.31618253,0.000687865,0.039796434,9.200538021,0.001487228,217.739926,0.000245116,319.7043842
1986.64474,0.003173597,0.002955436,0.44866085,-0.001828095,-1.63E-06,0.005664838,2.197729327,0.329241758,0.000599801,10.53760951,0.000653826,0.034049453,9.418264452,0.001544804,343.647575,0.000386854,319.4796246
1986.651923,0.002602793,0.002899326,0.478008605,0.011570273,1.03E-05,0.005539251,2.3679053,0.497172496,0.000905732,10.92331924,0.000640665,0.03529577,9.14423704,0.001394972,280.101004,0.000315318,319.254865
1986.659105,0.003920894,0.003761469,0.441101424,0.010789284,9.61E-06,0.00627033,2.21819385,4.791229556,0.008728497,14.54998715,0.000627953,0.047014373,9.244372647,0.001521251,337.404389,0.000379826,319.0301054
1986.666287,0.004025393,0.004143404,0.456773185,0.015962988,1.42E-05,0.006261545,2.318640239,2.043333927,0.003722475,16.46066061,0.000539346,0.053188201,9.080895844,0.001394815,407.402792,0.000458626,318.8053458
1986.673469,0.003077727,0.003270917,0.463104955,0.011728599,1.04E-05,0.005464589,2.442101674,0.630883381,0.001149322,12.22308743,0.00050368,0.039495622,9.051813309,0.001389386,279.437127,0.000314571,318.5805862
1986.680651,0.003220644,0.003233921,0.451187188,0.042286675,3.76E-05,0.005877783,2.551347543,0.786802981,0.001433371,11.91727818,0.000475162,0.038507482,9.065676011,0.001439772,278.847367,0.000313907,318.3558266
1986.687833,0.003068446,0.002957615,0.449933423,0.016282048,1.45E-05,0.005501425,2.467650043,0.483773247,0.000881321,8.557432985,0.000561289,0.027651045,9.022828722,0.001425792,296.882032,0.000334209,318.1310669
1986.695015,0.002511834,0.002584349,0.421409661,0.019727681,1.76E-05,0.005703671,2.398188567,0.43643218,0.000795077,12.39759911,0.000615544,0.04005951,8.893103716,0.001342834,425.923436,0.000479475,317.9063073
1986.702197,0.00260745,0.002404304,0.387818392,-0.002594578,-2.31E-06,0.004890707,2.25675029,0.375440041,0.000683964,11.06353016,0.000698967,0.035748824,9.055227441,0.001333318,473.022153,0.000532495,317.6815477
1986.709379,0.002995955,0.00293499,0.425880902,0.029285844,2.61E-05,0.006262838,2.888900848,0.451043791,0.000821696,10.76729786,0.000769926,0.034791629,8.901478092,0.001248334,370.444674,0.000417021,317.4567881
1986.716562,0.002583801,0.002643812,0.420529573,0.046534782,4.14E-05,0.005295637,2.577151957,0.445476546,0.000811554,9.974137748,0.000681586,0.032228746,9.064802578,0.001344131,394.472479,0.00044407,317.2320285
1986.723744,0.003250902,0.003201176,0.44623754,0.019212489,1.71E-05,0.006145852,3.00084334,0.491473744,0.00089535,11.50978607,0.000785649,0.03719078,9.119975082,0.001242824,308.891758,0.000347729,317.0072689
1986.730926,0.003341188,0.003510757,0.392689735,0.011027379,9.82E-06,0.005417889,2.227967925,0.391162972,0.000712607,13.3876191,0.000706031,0.043258493,9.185020422,0.001521466,442.265034,0.000497871,316.7825092
1986.738108,0.003376589,0.003605711,0.421066603,0.018270492,1.63E-05,0.005955658,3.027149784,0.591202477,0.001077032,10.38525566,0.000775036,0.033557163,8.963073729,0.001228397,307.592555,0.000346266,316.5577496
1986.74529,0.003243232,0.003461156,0.428994343,0.031890281,2.84E-05,0.005859911,3.123116896,0.513252721,0.000935026,10.10483034,0.000642111,0.032651044,8.892699116,0.001210902,275.607706,0.00031026,316.33299
1986.752472,0.003648532,0.003263336,0.38365036,0.020302191,1.81E-05,0.005145132,2.647361895,0.455391918,0.000829617,13.63247077,0.00064845,0.044049666,8.912748318,0.001257475,407.273966,0.000458481,316.1082304
1986.759654,0.004124218,0.003871532,0.421529068,0.022688127,2.02E-05,0.006270588,3.004741351,0.575427741,0.001048294,20.80677021,0.000738732,0.067231486,9.182033918,0.001315894,343.379635,0.000386553,315.8834708
1986.766836,0.003885058,0.003876329,0.461546719,0.024753671,2.20E-05,0.006713432,3.363599818,0.692322814,0.00126125,17.78646797,0.000523039,0.057472191,9.094413006,0.001275672,224.578652,0.000252815,315.6587112
1986.774018,0.003586872,0.003809679,0.457193889,0.040778631,3.63E-05,0.00652061,3.331873107,0.848270982,0.001545351,15.31764761,0.000602263,0.049494862,8.979296227,0.001269473,272.417027,0.000306668,315.4339516
1986.781201,0.003763568,0.003759962,0.453208572,0.009571465,8.52E-06,0.005864778,2.989744051,0.827105945,0.001506793,13.38818701,0.000684699,0.043260328,8.985693628,0.001382352,350.578569,0.000394657,315.2091919
1986.788383,0.004352624,0.004269573,0.466154213,0.033853928,3.01E-05,0.00621057,3.762354696,0.622228579,0.001133555,13.38742166,0.000648266,0.043257855,8.952967717,0.00116566,208.330315,0.000234524,314.9844323
1986.795565,0.005521066,0.003588478,0.439859394,0.032341036,2.88E-05,0.0056989,3.055719977,0.572154573,0.001042332,10.00621158,0.000632027,0.032332384,8.822851066,0.001325822,260.055921,0.000292753,314.7596727
1986.802747,0.003199783,0.003230277,0.435508239,0.009917648,8.83E-06,0.006202956,3.01000507,0.442948212,0.000806948,9.847554251,0.000615636,0.031819725,9.015621326,0.00138412,302.621799,0.00034067,314.5349131
1986.809929,0.003587205,0.003470282,0.435008623,0.004190555,3.73E-06,0.00599607,3.155013969,0.42394491,0.000772328,11.8251218,0.000654703,0.038209703,8.958597109,0.001325654,243.650701,0.000274285,314.3101535
1986.817111,0.003428554,0.003563024,0.441345308,0.002836842,2.53E-06,0.006221763,3.43619441,0.553907991,0.001009091,9.967140044,0.000658238,0.032206134,8.690727962,0.001192061,228.480603,0.000257207,314.0853939
1986.824293,0.003553827,0.003301543,0.423872707,0.025457489,2.27E-05,0.005526846,2.721068453,0.373097734,0.000679697,11.05845044,0.000674173,0.035732411,8.950271564,0.001481879,304.028056,0.000342254,313.8606342
1986.831475,0.003891552,0.003812977,0.423081178,0.02636855,2.35E-05,0.005833218,3.151337922,0.564136889,0.001027725,11.44308966,0.000733816,0.036975269,8.844122087,0.001306082,262.601848,0.000295619,313.6358746
1986.838657,0.003659407,0.003867419,0.423862117,0.02747966,2.45E-05,0.005554967,3.24565699,0.555242235,0.001011521,10.96631752,0.000674902,0.035434708,8.975977005,0.001273004,210.550332,0.000237023,313.411115
1986.84584,0.003040552,0.003324136,0.424382464,0.025280306,2.25E-05,0.005526102,2.762702939,0.446826194,0.000814013,9.928888588,0.000616413,0.032082535,8.885390714,0.00136197,219.023695,0.000246562,313.1863554
1986.853022,0.003602901,0.003446886,0.406792631,0.015379708,1.37E-05,0.005672728,3.030218552,0.55675166,0.001014271,12.1769766,0.00054738,0.039346627,8.795437474,0.001270846,278.534528,0.000313555,312.9615958
1986.860204,0.004238032,0.0042706,0.427738531,0.014853193,1.32E-05,0.006658779,3.919562876,0.615425741,0.001121161,11.74760772,0.000608362,0.037959237,8.902475119,0.001072322,181.04238,0.000203805,312.7368362
1986.867386,0.003839132,0.003564104,0.391442552,0.008628194,7.68E-06,0.005000377,2.81477302,0.364512748,0.000664057,10.74172424,0.000573844,0.034708995,9.034988513,0.001269855,267.035517,0.00030061,312.5120766
1986.874568,0.00326363,0.003211982,0.389481758,0.000465855,4.15E-07,0.005128926,2.79379794,0.336774263,0.000613524,10.13429118,0.000684607,0.032746238,8.993006393,0.001328535,306.422713,0.000344949,312.2873169
1986.88175,0.003298463,0.003206745,0.424664912,0.014342522,1.28E-05,0.005117552,2.907457767,0.311637142,0.00056773,9.869005112,0.000522599,0.031889038,9.304319599,0.001397993,344.498275,0.000387812,312.0625573
1986.888932,0.003096778,0.003065671,0.42857368,0.011604576,1.03E-05,0.004779765,2.741252264,0.346752669,0.000631702,11.91517021,0.000628115,0.03850067,9.136068542,0.001380038,323.566416,0.000364248,311.8377977
1986.896114,0.003356869,0.003215438,0.372000214,0.012585214,1.12E-05,0.00450004,2.1083331,0.262309394,0.000477866,11.5497478,0.000750155,0.037319906,9.157260892,0.001409972,474.89542,0.000534604,311.6130381
1986.903296,0.003047877,0.003053327,0.343487931,0.004816716,4.29E-06,0.004703557,2.220605949,0.281265475,0.0005124,10.71842269,0.00077311,0.034633702,9.025095768,0.001296687,398.262667,0.000448336,311.3882785
1986.910479,0.003138661,0.003264737,0.3539284,0.014038954,1.25E-05,0.005264037,2.365690418,0.325314212,0.000592646,10.25720885,0.000850804,0.033143414,9.099384462,0.001238125,303.641468,0.000341818,311.1635189
1986.917661,0.003671495,0.003532034,0.368182288,0.026356115,2.35E-05,0.005425196,2.57292069,0.334618738,0.000609597,11.0492316,0.000870418,0.035702622,9.052350086,0.001266395,279.16048,0.000314259,310.9387592
1986.924843,0.003602149,0.003796383,0.406476667,0.029931007,2.66E-05,0.00590906,3.203797674,0.426242886,0.000776515,10.60738575,0.000722094,0.034274916,8.651661005,0.001171126,207.794458,0.00023392,310.7139996
1986.932025,0.004033149,0.003901696,0.44751786,0.020065635,1.79E-05,0.005996847,3.868388544,0.575142672,0.001047775,12.46164166,0.000700829,0.040266446,8.750009711,0.001124488,152.33316,0.000171486,310.48924
1986.939207,0.003225243,0.003145107,0.444878482,0.014580768,1.30E-05,0.006060925,3.142306028,0.516785699,0.000941462,10.32303927,0.000729078,0.033356127,8.887203998,0.001315263,197.274931,0.000222078,310.2644804
1986.946389,0.002640241,0.002758827,0.434381499,0.006493004,5.78E-06,0.005208322,2.355163292,0.297076408,0.000541204,8.208243678,0.000493873,0.026522733,9.116388574,0.001532643,244.623469,0.00027538,310.0397208
1986.953571,0.003075779,0.002801305,0.463810339,0.011392338,1.01E-05,0.005653032,2.767997223,0.281639491,0.000513081,10.46642502,0.000552657,0.03381944,9.166662826,0.00141083,267.475924,0.000301106,309.8149612
1986.960753,0.003197742,0.003284923,0.517428348,0.015587655,1.39E-05,0.006323054,2.89278378,0.278026337,0.000506499,13.18299803,0.000664405,0.042597315,9.183288236,0.001411341,255.059172,0.000287128,309.5902016
1986.967935,0.0029849,0.002853032,0.491965101,0.013411542,1.19E-05,0.005798531,2.692104343,0.249233074,0.000454044,15.18628823,0.00053066,0.049070409,9.156493765,0.001386814,235.295319,0.000264879,309.3654419
1986.975118,0.003199962,0.003157667,0.484186228,0.014315106,1.27E-05,0.005725477,2.581722507,0.324100888,0.000590436,17.19537809,0.00054783,0.055562243,9.210192486,0.001490885,200.868271,0.000226123,309.1406823
1986.9823,0.004445604,0.004097829,0.448590254,0.030312489,2.70E-05,0.005831748,2.431360519,0.362162498,0.000659775,18.1528011,0.000785306,0.058655898,9.512272127,0.001562842,161.681991,0.00018201,308.9159227
1986.989482,0.004070673,0.003870509,0.389472678,0.011104409,9.89E-06,0.004732409,2.109435685,0.307883872,0.000560892,18.34415822,0.000852286,0.059274217,9.17064909,0.001389237,172.221753,0.000193875,308.6911631
1986.996664,0.00400101,0.004088363,0.468942914,0.033550949,2.99E-05,0.006294813,3.044484056,0.604780186,0.001101768,17.57454113,0.001044537,0.056787407,9.215975259,0.001206252,159.216157,0.000179234,308.4664035
1987.003846,0.003041872,0.003052725,0.374938794,0.024302023,2.16E-05,0.004936396,1.932101977,0.564716406,0.001028781,16.12276191,0.000962094,0.052096372,9.278324731,0.001321583,372.027927,0.000418803,308.2416439
1987.011028,0.003284132,0.003128881,0.391711573,0.005835086,5.20E-06,0.005619452,2.138607574,0.438100281,0.000798116,16.58626184,0.000925833,0.053594048,9.241559923,0.00129367,361.3958,0.000406834,308.0168842
1987.01821,0.002869851,0.002946723,0.410103987,0.014906245,1.33E-05,0.004483104,2.102749538,0.442901725,0.000806863,13.51059837,0.000779538,0.043655868,9.349383304,0.001407975,338.551558,0.000381118,307.7921246
1987.025392,0.003443608,0.003517051,0.362678395,0.013691558,1.22E-05,0.005058181,1.937565729,0.356223613,0.000648956,16.25062301,0.000884037,0.052509521,9.224880883,0.001338962,259.283728,0.000291883,307.567365
1987.032574,0.003863856,0.003787303,0.362421119,0.008513076,7.58E-06,0.00494647,1.871856025,0.347023404,0.000632195,17.48111532,0.000959338,0.056485526,9.110653454,0.00129305,316.962761,0.000356815,307.3426054
1987.039757,0.004105795,0.003771481,0.351252751,0.005349901,4.76E-06,0.005218932,1.822156369,0.618327273,0.001126447,21.16990473,0.001116047,0.068404858,9.24613307,0.001249424,415.745491,0.000468017,307.1178458
1987.046939,0.00410634,0.00385906,0.474869919,0.020842428,1.86E-05,0.006380296,3.213323591,0.640481124,0.001166806,15.7164035,0.000802774,0.050783334,9.048571324,0.00113777,189.671289,0.000213519,306.8930862
1987.054121,0.004381716,0.004066854,0.455366517,0.032181032,2.87E-05,0.005989037,2.8472917,0.416540062,0.000758838,16.05287118,0.000665068,0.051870539,9.023866835,0.001228156,253.700303,0.000285598,306.6683266
1987.061303,0.005981306,0.005554246,0.460754489,0.017859218,1.59E-05,0.006397812,3.004085597,0.424283426,0.000772945,12.23978736,0.000433457,0.039549583,9.036108051,0.001316576,222.596975,0.000250584,306.4435669
1987.068485,0.005298985,0.005190891,0.49916783,0.010086802,8.98E-06,0.006663653,3.313064798,0.381062554,0.000694207,14.20643282,0.00055456,0.04590427,9.15384938,0.001203855,209.017662,0.000235297,306.2188073
1987.075667,0.006178731,0.006077071,0.432627851,0.023129373,2.06E-05,0.00525027,2.304361086,0.374446859,0.000682154,20.65124744,0.000706095,0.066728956,9.117073739,0.001247922,283.320039,0.000318942,305.9940477
1987.082849,0.005447408,0.005697309,0.421194022,0.030569238,2.72E-05,0.005787392,2.323893417,0.472153473,0.000860153,16.19753497,0.00076382,0.052337981,8.954153094,0.001160019,207.239332,0.000233296,305.7692881
1987.090031,0.005041123,0.004856592,0.497543997,0.028624651,2.55E-05,0.006472836,3.05425404,0.660905304,0.001204015,14.27362259,0.000730808,0.046121375,8.930679242,0.001046031,123.984023,0.000139573,305.5445285
1987.097213,0.005619055,0.005184103,0.38664976,0.034309226,3.05E-05,0.004985227,2.132400571,0.383991193,0.000699542,17.35644527,0.000751714,0.056082688,8.866937757,0.001061682,131.472932,0.000148003,305.3197689
1987.104396,0.00539668,0.005366015,0.351471493,-6.61E-05,-5.89E-08,0.004269314,1.643845341,0.30313828,0.000552247,19.6149057,0.000646009,0.063380296,8.860997755,0.001025378,161.746582,0.000182083,305.0950092
1987.125114,0.005581268,0.005566171,0.356591922,0.026160598,2.33E-05,0.004538224,1.599867594,0.305641697,0.000556808,21.58631202,0.000702265,0.069750366,8.87404623,0.00102598,125.037502,0.000140758,304.8702496
1987.145833,0.005266838,0.005446089,0.382588433,0.017200482,1.53E-05,0.004424226,1.652613942,0.285098692,0.000519383,25.11590137,0.00071018,0.081155285,9.153123706,0.001147534,170.6988,0.000192161,304.64549
1987.166552,0.006403629,0.006549333,0.371482288,0.010462951,9.32E-06,0.004694294,1.659444758,0.335035212,0.000610356,37.65537756,0.000769817,0.121673233,9.086193882,0.001260244,294.186829,0.000331175,304.4207304
1987.187271,0.003712496,0.003504936,0.4941584,0.028227555,2.51E-05,0.006184598,2.301729906,0.36791891,0.000670262,15.19005513,0.000555121,0.049082581,9.324156246,0.001433617,272.614519,0.00030689,304.1959708
1987.20799,0.003086501,0.003067249,0.540408575,0.009420403,8.39E-06,0.005853009,2.577167435,0.356123911,0.000648774,13.77599599,0.000534337,0.044513429,9.281589515,0.001484682,203.272988,0.000228831,303.9712112
1987.228709,0.002468036,0.00260908,0.517703686,0.007509606,6.69E-06,0.005679182,2.373167442,0.27991107,0.000509932,11.88521086,0.000573521,0.038403865,9.211315557,0.001438303,212.60742,0.000239339,303.7464516
1987.249427,0.003013359,0.00290879,0.514877995,0.028204188,2.51E-05,0.006444104,2.605629615,0.318146294,0.000579588,10.71724575,0.00059964,0.034629899,9.294931795,0.001329176,247.137258,0.00027821,303.5216919
1987.270146,0.003385637,0.002894186,0.484866807,0.02424711,2.16E-05,0.005991565,2.335497032,0.335829512,0.000611803,12.56889966,0.000691705,0.040613021,8.998433975,0.001271109,310.870404,0.000349956,303.2969323
1987.290865,0.002974448,0.002730635,0.490409229,0.025303762,2.25E-05,0.00641703,2.493658908,0.424126972,0.00077266,13.39626228,0.00064923,0.043286421,8.893702362,0.001214209,278.142654,0.000313114,303.0721727
1987.311584,0.003121081,0.003053394,0.492627849,0.028211945,2.51E-05,0.007123673,2.692113931,0.536899856,0.000978106,13.03049509,0.000657469,0.042104543,9.063797781,0.001249492,243.625556,0.000274257,302.8474131
1987.332303,0.002893886,0.002749747,0.376987912,0.004056997,3.61E-06,0.004656809,1.905029063,0.745986364,0.001359012,18.78388571,0.000668145,0.060695079,9.117795057,0.001276458,311.484623,0.000350648,302.6226535
1987.353022,0.002687675,0.00278608,0.383613216,0.027493284,2.45E-05,0.004600669,2.076425644,0.427625084,0.000779033,18.19631957,0.000638725,0.058796516,8.917616186,0.001328171,267.13015,0.000300716,302.3978939
1987.373741,0.002540277,0.002630307,0.467189735,0.015443377,1.37E-05,0.005687932,2.459822394,0.463418637,0.00084424,11.73816683,0.000458757,0.037928732,9.110754125,0.001448161,235.079489,0.000264636,302.1731342
1987.394459,0.002513875,0.002433323,0.464237565,0.014024025,1.25E-05,0.005327679,2.189264477,0.32091608,0.000584634,10.32396574,0.000520175,0.033359121,9.261557134,0.001566932,322.930723,0.000363533,301.9483746
1987.415178,0.002318135,0.002578375,0.461176108,0.013977921,1.24E-05,0.004935731,2.423366036,0.427581921,0.000778954,10.42730604,0.000649036,0.033693037,9.196957519,0.001486752,312.574905,0.000351875,301.723615
1987.435897,0.003020968,0.003107773,0.431502275,0.014067173,1.25E-05,0.005086532,2.421211876,0.561151395,0.001022286,15.7427636,0.000668624,0.05086851,9.094454037,0.001433997,360.664473,0.000406011,301.4988554
1987.456616,0.002874247,0.003032229,0.432312751,0.001977657,1.76E-06,0.005782441,2.690835374,0.487116611,0.000887412,14.08813717,0.000589896,0.045522029,8.831447292,0.001277958,378.45633,0.00042604,301.2740958
1987.477335,0.00286588,0.003010238,0.465349535,0.015149227,1.35E-05,0.005481174,2.853193605,0.482964941,0.000879849,16.38868298,0.000646229,0.052955625,8.923550888,0.001295303,312.724153,0.000352043,301.0493362
1987.498054,0.003118474,0.003186437,0.447411355,0.019546748,1.74E-05,0.005786524,2.707887994,0.682663837,0.001243653,14.69194282,0.000656895,0.047473065,9.134719245,0.001440773,342.204107,0.000385229,300.8245766
1987.518772,0.003533345,0.003518098,0.440029121,0.023505189,2.09E-05,0.006145077,3.039633964,0.712644094,0.00129827,17.44810781,0.00058225,0.056378871,9.009211417,0.001285318,356.64939,0.000401491,300.5998169
1987.539491,0.003535341,0.003284598,0.420075225,0.019752875,1.76E-05,0.0058706,2.68632043,0.806427225,0.001469121,14.26145555,0.000762215,0.046082061,9.075711751,0.001302697,350.935543,0.000395059,300.3750573
1987.56021,0.00332759,0.003623885,0.413685397,0.011444156,1.02E-05,0.006220775,2.853117396,0.872165769,0.001588882,17.42625586,0.000821565,0.056308263,9.264120244,0.001345445,388.933584,0.000437834,300.1502977
1987.580929,0.003574366,0.003285202,0.395104485,0.020979514,1.87E-05,0.004707338,2.169292067,0.513245699,0.000935013,13.25119667,0.000602342,0.042817681,9.362415134,0.001524422,458.565868,0.000516221,299.9255381
1987.601648,0.003605716,0.003646384,0.37482812,0.022700621,2.02E-05,0.004911729,2.131702796,0.689468801,0.001256051,13.33975745,0.000409855,0.043103841,9.373393023,0.001543824,487.026736,0.000548261,299.7007785
1987.6245,0.003430986,0.003393209,0.397211287,0.009948617,8.86E-06,0.004988808,2.291225617,0.52890356,0.000963538,13.43418178,0.000509001,0.043408948,9.235309712,0.001486445,418.026954,0.000470586,299.4760189
1987.647352,0.003977934,0.003996224,0.423819677,0.024121234,2.15E-05,0.006356233,3.08423311,0.61636729,0.001122877,11.36815624,0.000605625,0.036733142,9.071776112,0.001233333,337.354629,0.00037977,299.2512592
1987.670204,0.003363207,0.00368338,0.416139269,0.022014157,1.96E-05,0.005779508,2.821808786,0.631200668,0.0011499,10.6529375,0.00054132,0.034422105,9.105229039,0.001370095,342.794641,0.000385894,299.0264996
1987.693056,0.004583927,0.004644357,0.476107076,0.04328375,3.85E-05,0.006567207,3.791331512,0.535280692,0.000975156,8.90987417,0.000471552,0.028789864,8.619877377,0.00106902,153.146259,0.000172401,298.80174
1987.715909,0.003145993,0.002670228,0.44128807,0.039338324,3.50E-05,0.004955165,2.573245381,0.427299315,0.000778439,8.579657444,0.000479615,0.027722857,8.891847533,0.001358269,312.321665,0.00035159,298.5769804
1987.738761,0.002518005,0.002331005,0.383671694,0.015611645,1.39E-05,0.005180398,2.473034925,0.475419464,0.000866103,12.27292053,0.000643094,0.039656644,8.980808489,0.001369497,409.268261,0.000460726,298.3522208
1987.761613,0.002610764,0.002473038,0.388356031,0.017825907,1.59E-05,0.005301885,2.485571366,0.447789484,0.000815767,16.33588248,0.000755519,0.052785014,9.150184989,0.001418217,451.929917,0.000508751,298.1274612
1987.784465,0.002558228,0.002471896,0.40680942,0.019765953,1.76E-05,0.005148313,2.581564593,0.605502777,0.001103084,16.51018416,0.000788665,0.053348223,9.147375155,0.001364507,410.378792,0.000461976,297.9027016
1987.807317,0.00258742,0.002436248,0.36866099,0.013246765,1.18E-05,0.005262769,2.30350526,0.627380458,0.00114294,16.20648101,0.000610383,0.052366888,8.858851367,0.001261135,377.078022,0.000424488,297.6779419
1987.83017,0.002781801,0.002626607,0.43114931,0.014227227,1.27E-05,0.005738021,2.920507644,0.475249651,0.000865793,15.01668113,0.00050941,0.048522369,8.933885957,0.001311255,270.724502,0.000304763,297.4531823
1987.853022,0.002873963,0.002892743,0.441051395,0.027071719,2.41E-05,0.005609901,3.185688111,0.548445497,0.000999139,16.06301967,0.000598949,0.051903331,8.741365763,0.001210624,300.191463,0.000337935,297.2284227
1987.875874,0.003429334,0.003145936,0.41775108,0.034298624,3.05E-05,0.005861714,3.189196761,0.500182024,0.000911214,14.06965474,0.000594624,0.045462308,9.045897391,0.001285312,265.725331,0.000299135,297.0036631
1987.898726,0.00303231,0.003016671,0.409942625,0.035950258,3.20E-05,0.005986529,3.524459041,0.446109589,0.000812707,8.972977661,0.000358942,0.028993766,9.014086706,0.001128055,199.092483,0.000224124,296.7789035
1987.921578,0.002732667,0.003078602,0.396661639,0.023025223,2.05E-05,0.005613785,2.867782222,0.415978651,0.000757816,13.95194574,0.000508846,0.045081963,9.281801007,0.001438867,371.435776,0.000418136,296.5541439
1987.94443,0.002344615,0.002732028,0.416038793,0.006764827,6.02E-06,0.005449182,2.776921601,0.351067259,0.000639562,12.23199491,0.00046838,0.039524404,9.266053394,0.001421681,396.131538,0.000445937,296.3293842
1987.967283,0.002551011,0.002705911,0.392279381,0.011874977,1.06E-05,0.005154849,2.25514286,0.342717913,0.000624352,12.40485416,0.000493971,0.040082952,9.265465167,0.001501843,444.060615,0.000499892,296.1046246
1987.990135,0.003023617,0.003351989,0.304370295,0.038313716,3.41E-05,0.00442386,1.411218538,0.663162305,0.001208126,16.97137905,0.000681452,0.05483845,9.311306528,0.001320605,523.124025,0.000588896,295.879865
1988.012987,0.003132719,0.003112148,0.364591938,0.041159843,3.66E-05,0.005286675,1.987339643,0.606629586,0.001105137,17.40554826,0.000906123,0.056241351,9.313753019,0.001337877,497.604091,0.000560168,295.6551054
1988.035839,0.002612193,0.00267559,0.431318553,0.01434695,1.28E-05,0.005946711,2.534916553,0.532140275,0.000969435,12.74958534,0.001072839,0.041196859,9.028998688,0.001347695,353.501822,0.000397948,295.4303458
1988.058691,0.002599411,0.002824081,0.441012503,0.013845319,1.23E-05,0.005239867,2.312173853,0.462387494,0.000842362,13.96210353,0.000721808,0.045114785,9.38145632,0.001544195,349.796338,0.000393776,295.2055862
1988.081543,0.003061997,0.00305346,0.432320766,0.047810485,4.26E-05,0.005593245,2.672609233,0.562096321,0.001024008,15.23273657,0.000976274,0.049220494,9.118894659,0.001233656,404.07219,0.000454876,294.9808266
