Age,BaCa,Lumin
1966.327,NA,0.714178
1966.346,NA,0.711572
1966.365,NA,0.706844
1966.385,NA,0.697448
1966.404,NA,0.696699
1966.423,NA,0.694863
1966.442,NA,0.686865
1966.462,NA,0.685476
1966.481,NA,0.680468
1966.5,NA,0.670466
1966.519,NA,0.678436
1966.538,NA,0.685854
1966.558,NA,0.692901
1966.577,NA,0.699949
1966.596,NA,0.705922
1966.615,NA,0.711402
1966.635,NA,0.723898
1966.654,NA,0.737998
1966.673,NA,0.735356
1966.692,NA,0.733277
1966.712,NA,0.736013
1966.731,NA,0.74012
1966.75,NA,0.748347
1966.769,NA,0.757182
1966.788,NA,0.767017
1966.808,NA,0.767636
1966.827,NA,0.76095
1966.846,NA,0.753712
1966.865,NA,0.746221
1966.885,NA,0.755127
1966.904,NA,0.767785
1966.923,NA,0.764915
1966.942,NA,0.761512
1966.962,NA,0.75496
1966.981,NA,0.748897
1967,NA,0.744304
1967.019,NA,0.738639
1967.038,NA,0.731208
1967.058,NA,0.725908
1967.077,NA,0.722296
1967.096,NA,0.715719
1967.115,NA,0.707783
1967.135,NA,0.700771
1967.154,NA,0.693969
1967.173,NA,0.701561
1967.192,NA,0.708307
1967.212,NA,0.708307
1967.231,NA,0.708748
1967.25,NA,0.710514
1967.269,NA,0.711332
1967.288,NA,0.710591
1967.308,NA,0.711238
1967.327,NA,0.712984
1967.346,NA,0.717123
1967.365,NA,0.722359
1967.385,NA,0.732868
1967.404,NA,0.744582
1967.423,NA,0.742852
1967.442,NA,0.740838
1967.462,NA,0.737386
1967.481,NA,0.737191
1967.5,NA,0.746777
1967.519,NA,0.75304
1967.538,NA,0.753833
1967.558,NA,0.75219
1967.577,NA,0.748617
1967.596,NA,0.76019
1967.615,NA,0.778701
1967.635,NA,0.786529
1967.654,NA,0.791915
1967.673,NA,0.80017
1967.692,NA,0.807703
1967.712,NA,0.809902
1967.731,NA,0.812767
1967.75,NA,0.817629
1967.769,NA,0.818085
1967.788,NA,0.811289
1967.808,NA,0.812753
1967.827,NA,0.820762
1967.846,NA,0.817784
1967.865,NA,0.809775
1967.885,NA,0.803902
1967.904,NA,0.798516
1967.923,NA,0.811278
1967.942,NA,0.822142
1967.962,NA,0.818529
1967.981,NA,0.815031
1968,NA,0.811873
1968.019,NA,0.809031
1968.038,NA,0.806706
1968.058,NA,0.804671
1968.077,NA,0.802865
1968.096,NA,0.799444
1968.115,NA,0.795282
1968.135,NA,0.785512
1968.154,NA,0.77446
1968.173,NA,0.770884
1968.192,0.00486,0.76886
1968.212,0.004959,0.777686
1968.231,0.004905,0.786071
1968.25,0.004842,0.793131
1968.269,0.004894,0.794562
1968.288,0.004883,0.786728
1968.308,0.004962,0.784879
1968.327,0.00499,0.787772
1968.346,0.005073,0.782695
1968.365,0.005213,0.773968
1968.385,0.004976,0.763577
1968.404,0.005115,0.752805
1968.423,0.005217,0.743213
1968.442,0.005335,0.734165
1968.462,0.005442,0.728987
1968.481,0.005531,0.722514
1968.5,0.005657,0.712157
1968.519,0.005756,0.703702
1968.538,0.00597,0.698376
1968.558,0.006112,0.694727
1968.577,0.006255,0.692407
1968.596,0.006177,0.686314
1968.615,0.005987,0.679602
1968.635,0.00596,0.675097
1968.654,0.005973,0.665561
1968.673,0.005654,0.65551
1968.692,0.005389,0.647252
1968.712,0.0054,0.645475
1968.731,0.00548,0.651216
1968.75,0.005301,0.652947
1968.769,0.005074,0.649392
1968.789,0.004962,0.653847
1968.808,0.005006,0.658826
1968.827,0.00525,0.661096
1968.846,0.005118,0.658231
1968.865,0.005244,0.65643
1968.885,0.005101,0.656955
1968.904,0.004639,0.658979
1968.923,0.004439,0.661855
1968.942,0.004482,0.66692
1968.962,0.00417,0.669306
1968.981,0.00389,0.66845
1969,0.003696,0.662584
1969.019,0.00365,0.669787
1969.039,0.003901,0.673686
1969.058,0.003816,0.669126
1969.077,0.003705,0.664399
1969.096,0.003834,0.655476
1969.115,0.003982,0.651557
1969.135,0.004064,0.661445
1969.154,0.004186,0.659963
1969.173,0.004221,0.658976
1969.192,0.004258,0.659866
1969.212,0.004244,0.663803
1969.231,0.004209,0.660701
1969.25,0.00446,0.668759
1969.269,0.0047,0.689116
1969.289,0.00478,0.694486
1969.308,0.0048,0.691483
1969.327,0.004602,0.690594
1969.346,0.004346,0.699118
1969.365,0.004367,0.685696
1969.385,0.004343,0.686582
1969.404,0.004284,0.69138
1969.423,0.004328,0.68583
1969.442,0.004193,0.677357
1969.462,0.004269,0.661781
1969.481,0.004244,0.642358
1969.5,0.004357,0.632902
1969.519,0.004365,0.621418
1969.539,0.004414,0.61173
1969.558,0.004314,0.603927
1969.577,0.004247,0.569624
1969.596,0.004114,0.563393
1969.615,0.00418,0.562174
1969.635,0.004235,0.549903
1969.654,0.004039,0.556471
1969.673,0.00397,0.562723
1969.692,0.004171,0.570552
1969.712,0.004182,0.587136
1969.731,0.004289,0.599218
1969.75,0.004098,0.599531
1969.769,0.003828,0.620788
1969.789,0.003639,0.644051
1969.808,0.003629,0.672872
1969.827,0.003722,0.686752
1969.846,0.003658,0.719394
1969.865,0.003808,0.741507
1969.885,0.003879,0.76025
1969.904,0.003737,0.76847
1969.923,0.003733,0.778515
1969.942,0.003707,0.782834
1969.962,0.003591,0.781056
1969.981,0.003504,0.787933
1970,0.003547,0.771456
1970.019,0.003576,0.768846
1970.039,0.003568,0.756551
1970.058,0.003648,0.749383
1970.077,0.003836,0.73468
1970.096,0.004049,0.728334
1970.115,0.004202,0.725402
1970.135,0.004255,0.728272
1970.154,0.004437,0.731749
1970.173,0.004791,0.733605
1970.192,0.004997,0.727959
1970.212,0.005179,0.705754
1970.231,0.005077,0.683568
1970.25,0.004771,0.672318
1970.269,0.004591,0.660841
1970.289,0.004746,0.649693
1970.308,0.004723,0.635986
1970.327,0.004839,0.648351
1970.346,0.004887,0.647282
1970.365,0.004963,0.65554
1970.385,0.005018,0.670296
1970.404,0.004904,0.680827
1970.423,0.004717,0.684368
1970.442,0.004555,0.690681
1970.462,0.004263,0.685444
1970.481,0.004279,0.703477
1970.5,0.004297,0.722817
1970.519,0.004223,0.73147
1970.539,0.004214,0.76554
1970.558,0.004124,0.783914
1970.577,0.004122,0.797692
1970.596,0.004021,0.812634
1970.615,0.00394,0.827181
1970.635,0.003857,0.842853
1970.654,0.003935,0.859642
1970.673,0.004015,0.875289
1970.692,0.004001,0.888992
1970.712,0.003994,0.901536
1970.731,0.003885,0.909015
1970.75,0.003687,0.916487
1970.769,0.003617,0.921137
1970.789,0.003869,0.925786
1970.808,0.004179,0.932972
1970.827,0.004224,0.940537
1970.846,0.004231,0.948374
1970.865,0.004343,0.956337
1970.885,0.004337,0.952851
1970.904,0.004342,0.938015
1970.923,0.004423,0.928203
1970.942,0.004288,0.926939
1970.962,0.00416,0.922565
1970.981,0.004115,0.904595
1971,0.004069,0.886649
1971.019,0.004176,0.879071
1971.039,0.004191,0.871493
1971.058,0.004281,0.854246
1971.077,0.004239,0.835555
1971.096,0.004186,0.820751
1971.115,0.004265,0.807723
1971.135,0.004404,0.794815
1971.154,0.00451,0.782025
1971.173,0.004599,0.770788
1971.192,0.004695,0.762196
1971.212,0.004794,0.753737
1971.231,0.005007,0.745857
1971.25,0.005245,0.737978
1971.269,0.005165,0.730721
1971.289,0.005071,0.723463
1971.308,0.005098,0.714652
1971.327,0.005148,0.70561
1971.346,0.005408,0.701199
1971.365,0.005654,0.698907
1971.385,0.005835,0.694617
1971.404,0.005949,0.688348
1971.423,0.005871,0.685091
1971.442,0.005772,0.686961
1971.462,0.00563,0.68769
1971.481,0.00558,0.68344
1971.5,0.005639,0.679202
1971.519,0.005613,0.681112
1971.539,0.005514,0.683021
1971.558,0.005482,0.678504
1971.577,0.005494,0.673028
1971.596,0.005516,0.678741
1971.615,0.005845,0.683275
1971.635,0.006102,0.679157
1971.654,0.00584,0.689389
1971.673,0.005478,0.699062
1971.692,0.005124,0.710255
1971.712,0.005338,0.721248
1971.731,0.005276,0.723654
1971.75,0.004966,0.721796
1971.769,0.004725,0.72018
1971.789,0.004679,0.723518
1971.808,0.004514,0.737813
1971.827,0.004295,0.735612
1971.846,0.004065,0.735679
1971.865,0.003907,0.735015
1971.885,0.003927,0.731789
1971.904,0.003996,0.732972
1971.923,0.004041,0.738084
1971.942,0.004011,0.741887
1971.962,0.003549,0.742004
1971.981,0.003584,0.736991
1972,0.003641,0.739719
1972.019,0.003751,0.736195
1972.039,0.003786,0.737615
1972.058,0.003796,0.764116
1972.077,0.003958,0.754217
1972.096,0.004365,0.758093
1972.115,0.004571,0.767055
1972.135,0.004916,0.773062
1972.154,0.004995,0.772081
1972.173,0.004883,0.7686
1972.192,0.00487,0.758962
1972.212,0.005012,0.741898
1972.231,0.005062,0.717671
1972.25,0.004867,0.705905
1972.269,0.004847,0.698719
1972.289,0.004868,0.69218
1972.308,0.004843,0.682013
1972.327,0.004817,0.672519
1972.346,0.004751,0.658267
1972.365,0.00464,0.652545
1972.385,0.004688,0.662416
1972.404,0.004739,0.657275
1972.423,0.004804,0.645738
1972.442,0.005016,0.636446
1972.462,0.00517,0.63037
1972.481,0.005237,0.619962
1972.5,0.005184,0.618778
1972.519,0.004933,0.6219
1972.539,0.004658,0.626429
1972.558,0.004672,0.62897
1972.577,0.004408,0.623725
1972.596,0.004145,0.615237
1972.615,0.004205,0.612414
1972.635,0.004156,0.610227
1972.654,0.003877,0.604522
1972.673,0.003936,0.600084
1972.692,0.003887,0.620111
1972.712,0.003902,0.637981
1972.731,0.003702,0.641836
1972.75,0.003588,0.64838
1972.769,0.003706,0.663472
1972.789,0.003811,0.68054
1972.808,0.003766,0.687017
1972.827,0.003752,0.688871
1972.846,0.003841,0.714059
1972.865,0.003603,0.731836
1972.885,0.003533,0.739255
1972.904,0.003371,0.749318
1972.923,0.003343,0.753094
1972.942,0.003339,0.759163
1972.962,0.003425,0.760404
1972.981,0.003572,0.75527
1973,0.003736,0.750799
1973.019,0.00391,0.758121
1973.039,0.003977,0.755898
1973.058,0.003945,0.75435
1973.077,0.003947,0.746847
1973.096,0.004059,0.74539
1973.115,0.004063,0.729065
1973.135,0.004301,0.725102
1973.154,0.004592,0.716815
1973.173,0.004681,0.725479
1973.192,0.004479,0.722444
1973.212,0.004465,0.719863
1973.231,0.00458,0.729003
1973.25,0.004663,0.739866
1973.269,0.004544,0.742938
1973.289,0.004485,0.74754
1973.308,0.004543,0.735259
1973.327,0.00443,0.710091
1973.346,0.00439,0.688776
1973.365,0.004473,0.676895
1973.385,0.004499,0.665396
1973.404,0.004495,0.657308
1973.423,0.004674,0.645529
1973.442,0.00496,0.639187
1973.462,0.004913,0.638382
1973.481,0.004896,0.636179
1973.5,0.004899,0.641845
1973.519,0.004704,0.642634
1973.539,0.004627,0.650963
1973.558,0.004465,0.657654
1973.577,0.00434,0.653766
1973.596,0.00438,0.657077
1973.615,0.004414,0.671509
1973.635,0.004482,0.685511
1973.654,0.004557,0.689172
1973.673,0.004465,0.708083
1973.692,0.004417,0.733463
1973.712,0.004388,0.73967
1973.731,0.004257,0.777469
1973.75,0.004245,0.816086
1973.769,0.004188,0.831655
1973.789,0.004169,0.877528
1973.808,0.004125,0.907013
1973.827,0.003988,0.93847
1973.846,0.004038,0.945647
1973.865,0.003823,0.955922
1973.885,0.003943,0.972359
1973.904,0.004115,0.970639
1973.923,0.004279,0.9592
1973.942,0.004374,0.955949
1973.962,0.004389,0.934537
1973.981,0.004417,0.924495
1974,0.00449,0.918909
1974.019,0.004354,0.903154
1974.039,0.004576,0.883278
1974.058,0.004661,0.877367
1974.077,0.004751,0.874178
1974.096,0.004929,0.871352
1974.115,0.005101,0.862959
1974.135,0.005185,0.852629
1974.154,0.005211,0.846409
1974.173,0.005253,0.822446
1974.192,0.005317,0.801273
1974.212,0.00559,0.788347
1974.231,0.005735,0.771917
1974.25,0.005938,0.756822
1974.269,0.006085,0.749792
1974.289,0.005929,0.745677
1974.308,0.005741,0.733159
1974.327,0.005861,0.724689
1974.346,0.005875,0.723026
1974.365,0.005897,0.719527
1974.385,0.00591,0.714975
1974.404,0.005728,0.718233
1974.423,0.00574,0.724804
1974.442,0.005899,0.726298
1974.462,0.005946,0.729807
1974.481,0.005866,0.727274
1974.5,0.005872,0.724392
1974.519,0.005734,0.728223
1974.539,0.005738,0.736621
1974.558,0.00577,0.745573
1974.577,0.005988,0.739069
1974.596,0.006004,0.740227
1974.615,0.005993,0.742538
1974.635,0.006132,0.72972
1974.654,0.005824,0.727485
1974.673,0.005739,0.730612
1974.692,0.005624,0.724343
1974.712,0.005235,0.724509
1974.731,0.004886,0.730466
1974.75,0.004749,0.748494
1974.769,0.004707,0.759229
1974.789,0.004656,0.763614
1974.808,0.004689,0.759016
1974.827,0.004733,0.75903
1974.846,0.004854,0.76459
1974.865,0.005081,0.777989
1974.885,0.004693,0.788303
1974.904,0.004471,0.792739
1974.923,0.004263,0.79538
1974.942,0.003943,0.797676
1974.962,0.003864,0.799971
1974.981,0.003932,0.796728
1975,0.00403,0.793456
1975.019,0.004056,0.793456
1975.039,0.004299,0.793965
1975.058,0.004416,0.792743
1975.077,0.004565,0.783671
1975.096,0.004884,0.780274
1975.115,0.0049,0.775632
1975.135,0.005134,0.753333
1975.154,0.005381,0.738622
1975.173,0.005492,0.72795
1975.192,0.005218,0.712119
1975.212,0.005046,0.705965
1975.231,0.004986,0.707485
1975.25,0.005052,0.703853
1975.269,0.005392,0.687026
1975.289,0.00544,0.658708
1975.308,0.005348,0.664881
1975.327,0.005223,0.669921
1975.346,0.005235,0.672633
1975.365,0.005151,0.681584
1975.385,0.005054,0.684026
1975.404,0.005015,0.675672
1975.423,0.005179,0.687708
1975.442,0.005296,0.710054
1975.462,0.005492,0.745328
1975.481,0.005857,0.767005
1975.5,0.005665,0.783388
1975.519,0.005485,0.793142
1975.539,0.005387,0.814616
1975.558,0.005431,0.839427
1975.577,0.005187,0.862267
1975.596,0.005132,0.869478
1975.615,0.005173,0.869553
1975.635,0.005239,0.872854
1975.654,0.005303,0.879347
1975.673,0.005325,0.88114
1975.692,0.005292,0.874948
1975.712,0.005066,0.871355
1975.731,0.004952,0.879095
1975.75,0.004941,0.886848
1975.769,0.005022,0.899872
1975.789,0.004905,0.912895
1975.808,0.004758,0.914436
1975.827,0.004739,0.914268
1975.846,0.004718,0.908742
1975.865,0.004669,0.900768
1975.885,0.004587,0.900026
1975.904,0.004567,0.906442
1975.923,0.004541,0.911054
1975.942,0.004515,0.912601
1975.962,0.004517,0.91386
1975.981,0.004576,0.91386
1976,0.004642,0.91384
1976.019,0.00468,0.905911
1976.039,0.00489,0.897982
1976.058,0.005021,0.897019
1976.077,0.005022,0.897092
1976.096,0.004898,0.8875
1976.115,0.004831,0.873496
1976.135,0.004796,0.857421
1976.154,0.004736,0.839297
1976.173,0.004841,0.82554
1976.192,0.004892,0.8192
1976.212,0.004848,0.811598
1976.231,0.004976,0.798489
1976.25,0.005192,0.785386
1976.269,0.005348,0.774658
1976.289,0.005234,0.76393
1976.308,0.005366,0.756634
1976.327,0.005543,0.749848
1976.346,0.005768,0.739145
1976.365,0.006179,0.726654
1976.385,0.00619,0.715167
1976.404,0.00619,0.704674
1976.423,0.006391,0.697174
1976.442,0.006303,0.694756
1976.462,0.006131,0.690373
1976.481,0.005913,0.677422
1976.5,0.005732,0.664493
1976.519,0.005819,0.660417
1976.539,0.005794,0.656341
1976.558,0.005558,0.650773
1976.577,0.005235,0.644983
1976.596,0.005201,0.641181
1976.615,0.005299,0.638286
1976.635,0.005165,0.636101
1976.654,0.004957,0.634617
1976.673,0.004761,0.634306
1976.692,0.004567,0.635983
1976.712,0.004568,0.637391
1976.731,0.004599,0.637625
1976.75,0.004476,0.637881
1976.769,0.004344,0.646127
1976.789,0.004312,0.654372
1976.808,0.004286,0.651244
1976.827,0.004305,0.646427
1976.846,0.004307,0.646147
1976.865,0.004174,0.647939
1976.885,0.004071,0.652534
1976.904,0.004097,0.659903
1976.923,0.004127,0.668197
1976.942,0.004168,0.678065
1976.962,0.004186,0.68517
1976.981,0.004159,0.680241
1977,0.004195,0.675324
1977.019,0.004321,0.674594
1977.039,0.004395,0.673863
1977.058,0.004404,0.673973
1977.077,0.004574,0.674207
1977.096,0.004895,0.667754
1977.115,0.004991,0.658251
1977.135,0.004935,0.650031
1977.154,0.004932,0.643081
1977.173,0.005049,0.634843
1977.192,0.005154,0.62442
1977.212,0.005089,NA
1977.231,0.005025,NA
1977.25,0.005079,NA
1977.269,0.005166,NA
1977.289,0.005134,NA
1977.308,0.005005,NA
1977.327,0.004903,NA
1977.346,0.004879,NA
1977.365,0.004861,NA
1977.385,0.005054,NA
1977.404,0.005247,NA
1977.423,0.005429,NA
1977.442,0.005608,NA
1977.462,0.005712,NA
1977.481,0.005741,NA
1977.5,0.005725,NA
1977.519,0.005537,NA
1977.539,0.005349,NA
1977.558,0.005292,NA
1977.577,0.005238,NA
1977.596,0.005221,0.71588
1977.615,0.00522,0.732472
1977.635,0.005264,0.745797
1977.654,0.005337,0.763769
1977.673,0.005461,0.779699
1977.692,0.005631,0.789764
1977.712,0.005716,0.795576
1977.731,0.005695,0.794819
1977.75,0.005675,0.786717
1977.769,0.005653,0.791724
1977.789,0.00558,0.788851
1977.808,0.005378,0.779991
1977.827,0.005221,0.767171
1977.846,0.005234,0.763121
1977.865,0.005243,0.761889
1977.885,0.005205,0.756488
1977.904,0.005167,0.753859
1977.923,0.005102,0.757333
1977.942,0.005038,0.769883
1977.962,0.00495,0.782747
1977.981,0.00486,0.794755
1978,0.004901,0.805705
1978.019,0.004969,0.795597
1978.039,0.005338,0.80082
1978.058,0.005805,0.816491
1978.077,0.005661,0.83253
1978.096,0.005222,0.832167
1978.115,0.004778,0.826041
1978.135,0.004509,0.826041
1978.154,0.00442,0.817391
1978.173,0.004271,0.803597
1978.192,0.004201,0.785357
1978.212,0.004009,0.778893
1978.231,0.004083,0.767486
1978.25,0.004304,0.748833
1978.269,0.004244,0.735014
1978.289,0.004119,0.726256
1978.308,0.004225,0.720369
1978.327,0.004543,0.711059
1978.346,0.004762,0.705372
1978.365,0.00494,0.701665
1978.385,0.005229,0.698999
1978.404,0.005271,0.694124
1978.423,0.005091,0.694046
1978.442,0.005156,0.703319
1978.462,0.00529,0.706597
1978.481,0.005352,0.71053
1978.5,0.005535,0.715932
1978.519,0.005642,0.715932
1978.539,0.005655,0.720762
1978.558,0.005913,0.72752
1978.577,0.006188,0.726025
1978.596,0.006402,0.743168
1978.615,0.006586,0.768916
1978.635,0.006783,0.784593
1978.654,0.006864,0.790202
1978.673,0.006683,0.796435
1978.692,0.006425,0.803736
1978.712,0.006113,0.809795
1978.731,0.005712,0.810355
1978.75,0.005433,0.810918
1978.769,0.00564,0.838303
1978.789,0.005757,0.865688
1978.808,0.005798,0.869155
1978.827,0.005852,0.868989
1978.846,0.005917,0.872336
1978.865,0.006052,0.877303
1978.885,0.006053,0.879714
1978.904,0.005889,0.87957
1978.923,0.005812,0.877589
1978.942,0.005748,0.872455
1978.962,0.005451,0.866739
1978.981,0.005178,0.858442
1979,0.004948,0.850147
1979.019,0.004776,0.850147
1979.039,0.004629,0.850147
1979.058,0.004755,0.84323
1979.077,0.004873,0.835262
1979.096,0.004959,0.822189
1979.115,0.005095,0.806758
1979.135,0.00517,0.802839
1979.154,0.005058,0.810423
1979.173,0.004894,0.811912
1979.192,0.004798,0.802941
1979.212,0.00474,0.795334
1979.231,0.004711,0.793766
1979.25,0.004716,0.792198
1979.269,0.004838,0.785036
1979.289,0.004746,0.777875
1979.308,0.0046,0.779258
1979.327,0.004541,0.781938
1979.346,0.004655,0.777086
1979.365,0.004741,0.768758
1979.385,0.004883,0.765136
1979.404,0.005224,0.766214
1979.423,0.005504,0.762822
1979.442,0.005544,0.751757
1979.462,0.00547,0.74318
1979.481,0.005551,0.745621
1979.5,0.005663,0.748059
1979.519,0.005632,0.734013
1979.539,0.00541,0.719967
1979.558,0.005237,0.711089
1979.577,0.00498,0.702995
1979.596,0.004919,0.69678
1979.615,0.004951,0.698137
1979.635,0.005001,0.701381
1979.654,0.005057,0.697167
1979.673,0.005103,0.706394
1979.692,0.005148,0.710668
1979.712,0.005179,0.723847
1979.731,0.005208,0.720675
1979.75,0.005075,0.712877
1979.769,0.004931,0.717326
1979.789,0.004796,0.727006
1979.808,0.004671,0.721021
1979.827,0.00464,0.727863
1979.846,0.004587,0.737651
1979.865,0.004363,0.74497
1979.885,0.004198,0.751311
1979.904,0.004283,0.759981
1979.923,0.004456,0.758055
1979.942,0.004876,0.768071
1979.962,0.005008,0.767665
1979.981,0.004586,0.764335
1980,0.004329,0.753853
1980.019,0.004301,0.737801
1980.039,0.004303,0.739553
1980.058,0.004343,0.742581
1980.077,0.004309,0.749687
1980.096,0.004204,0.743705
1980.115,0.004389,0.735119
1980.135,0.004654,0.732594
1980.154,0.004715,0.733574
1980.173,0.004892,0.730711
1980.192,0.00507,0.720954
1980.212,0.005127,0.709544
1980.231,0.005138,0.703225
1980.25,0.005199,0.69404
1980.269,0.005182,0.676642
1980.289,0.005056,0.661965
1980.308,0.005029,0.657097
1980.327,0.00498,0.638147
1980.346,0.004784,0.628211
1980.365,0.004784,0.621227
1980.385,0.004854,0.616329
1980.404,0.004952,0.618684
1980.423,0.00497,0.615919
1980.442,0.004888,0.610521
1980.462,0.00492,0.611723
1980.481,0.005113,0.611319
1980.5,0.005328,0.612224
1980.519,0.005514,0.618225
1980.539,0.005574,0.623962
1980.558,0.005267,0.632835
1980.577,0.004849,0.64386
1980.596,0.004694,0.663982
1980.615,0.004592,0.685328
1980.635,0.00438,0.697085
1980.654,0.004196,0.714828
1980.673,0.003981,0.732899
1980.692,0.003848,0.748504
1980.712,0.003775,0.761378
1980.731,0.003657,0.778563
1980.75,0.003665,0.801195
1980.769,0.003545,0.813681
1980.789,0.003486,0.821594
1980.808,0.003644,0.826041
1980.827,0.003828,0.828228
1980.846,0.003898,0.822247
1980.865,0.003958,0.813054
1980.885,0.004018,0.805742
1980.904,0.003994,0.801752
1980.923,0.004007,0.789546
1980.942,0.004075,0.761571
1980.962,0.004232,0.754724
1980.981,0.004495,0.751007
1981,0.004512,0.7486
1981.019,0.004676,0.7486
1981.039,0.004804,0.7486
1981.058,0.004833,0.750423
1981.077,0.004904,0.763414
1981.096,0.005007,0.758625
1981.115,0.004994,0.748952
1981.135,0.0049,0.750493
1981.154,0.004833,0.736969
1981.173,0.00479,0.722116
1981.192,0.004784,0.712599
1981.212,0.004825,0.699953
1981.231,0.004874,0.687144
1981.25,0.004938,0.6745
1981.269,0.005019,0.66727
1981.289,0.005145,0.659771
1981.308,0.005219,0.65317
1981.327,0.00508,0.65317
1981.346,0.004963,0.648034
1981.365,0.005019,0.644156
1981.385,0.005064,0.652539
1981.404,0.00499,0.659844
1981.423,0.004916,0.665911
1981.442,0.004809,0.670402
1981.462,0.004702,0.682807
1981.481,0.004664,0.687443
1981.5,0.004631,0.681925
1981.519,0.004816,0.685269
1981.539,0.00504,0.680632
1981.558,0.005106,0.671918
1981.577,0.005124,0.671311
1981.596,0.00504,0.661438
1981.615,0.00491,0.6542
1981.635,0.00478,0.656475
1981.654,0.00469,0.662952
1981.673,0.004605,0.668676
1981.692,0.004519,0.672365
1981.712,0.004421,0.698712
1981.731,0.004323,0.724182
1981.75,0.00423,0.744885
1981.769,0.004147,0.760627
1981.789,0.004063,0.757414
1981.808,0.004011,0.782481
1981.827,0.003989,0.775658
1981.846,0.003967,0.762681
1981.865,0.003938,0.751122
1981.885,0.003907,0.743684
1981.904,0.003876,0.73753
1981.923,0.003823,0.71955
1981.942,0.003769,0.721688
1981.962,0.003706,0.694771
1981.981,0.003609,0.675264
1982,0.003512,0.661416
1982.019,0.00344,0.64246
1982.039,0.003408,0.630623
1982.058,0.003377,0.603324
1982.077,0.003332,0.587605
1982.096,0.003276,0.573447
1982.115,0.00322,0.5691
1982.135,0.003299,0.570078
1982.154,0.003409,0.56412
1982.173,0.003517,0.572494
1982.192,0.003463,0.57545
1982.212,0.003645,0.582995
1982.231,0.003733,0.59367
1982.25,0.003716,0.600627
1982.269,0.003851,0.596359
1982.289,0.003763,0.575665
1982.308,0.003826,0.552275
1982.327,0.003876,0.571639
1982.346,0.003964,0.585491
1982.365,0.004293,0.589784
1982.385,0.004456,0.594573
1982.404,0.004497,0.608927
1982.423,0.004556,0.623073
1982.442,0.004637,0.632481
1982.462,0.00459,0.636977
1982.481,0.00452,0.648022
1982.5,0.004465,0.65622
1982.519,0.004427,0.654581
1982.539,0.004471,0.657366
1982.558,0.00475,0.654301
1982.577,0.004562,0.656516
1982.596,0.004669,0.673841
1982.615,0.004803,0.689624
1982.635,0.004738,0.693709
1982.654,0.004302,0.706567
1982.673,0.004233,0.726994
1982.692,0.004107,0.740531
1982.712,0.004023,0.761228
1982.731,0.00384,0.790326
1982.75,0.003637,0.830411
1982.769,0.003582,0.837904
1982.789,0.003663,0.84754
1982.808,0.003891,0.83643
1982.827,0.004108,0.793506
1982.846,0.003861,0.758432
1982.865,0.003764,0.720973
1982.885,0.003773,0.687953
1982.904,0.003923,0.656502
1982.923,0.004149,0.620529
1982.942,0.004022,0.607165
1982.962,0.003769,0.600934
1982.981,0.003587,0.596719
1983,0.00363,0.605789
1983.019,0.003632,0.61315
1983.039,0.003634,0.622967
1983.058,0.003718,0.644595
1983.077,0.003867,0.649825
1983.096,0.003954,0.651372
1983.115,0.003845,0.658863
1983.135,0.003932,0.661991
1983.154,0.003804,0.658001
1983.173,0.00392,0.655146
1983.192,0.004012,0.651342
1983.212,0.003935,0.658531
1983.231,0.003857,0.66756
1983.25,0.003989,0.673382
1983.269,0.004032,0.663811
1983.289,0.004452,0.662585
1983.308,0.004776,0.657219
1983.327,0.004881,0.642437
1983.346,0.005209,0.650039
1983.365,0.005648,0.638769
1983.385,0.005924,0.627934
1983.404,0.00615,0.628071
1983.423,0.006475,0.623397
1983.442,0.006753,0.620602
1983.462,0.006609,0.632895
1983.481,0.006421,0.637992
1983.5,0.006426,0.638374
1983.519,0.006173,0.630307
1983.539,0.005375,0.620657
1983.558,0.004602,0.608344
1983.577,0.004364,0.599777
1983.596,0.004364,0.593296
1983.615,0.00436,0.580691
1983.635,0.004318,0.57091
1983.654,0.004293,0.570858
1983.673,0.00436,0.559056
1983.692,0.004429,0.55307
1983.712,0.004509,0.560707
1983.731,0.004636,0.556112
1983.75,0.004872,0.544243
1983.769,0.005047,0.539777
1983.789,0.005122,0.546804
1983.808,0.005177,0.55112
1983.827,0.005209,0.562798
1983.846,0.005262,0.554604
1983.865,0.005329,0.562212
1983.885,0.005358,0.569926
1983.904,0.005366,0.574169
1983.923,0.00505,0.577989
1983.942,0.004616,0.585039
1983.962,0.004418,0.599417
1983.981,0.004275,0.605199
1984,0.004472,0.606233
1984.019,0.004713,0.597471
1984.039,0.004492,0.590989
1984.058,0.00428,0.592036
1984.077,0.004721,0.595451
1984.096,0.003795,0.590241
1984.115,0.0033,0.593199
1984.135,0.002864,0.593025
1984.154,0.003129,0.609598
1984.173,0.003979,0.62512
1984.192,0.004766,0.639992
1984.212,0.005224,0.65833
1984.231,0.005439,0.674227
1984.25,0.005268,0.67712
1984.269,0.005236,0.674091
1984.289,0.005101,0.668469
1984.308,0.004991,0.662412
1984.327,0.004964,0.652756
1984.346,0.00503,0.652878
1984.365,0.005073,0.664378
1984.385,0.004971,0.645311
1984.404,0.004876,0.649177
1984.423,0.004954,0.646558
1984.442,0.005038,0.643635
1984.462,0.004955,0.640659
1984.481,0.004893,0.630465
1984.5,0.00535,0.614113
1984.519,0.005376,0.600875
1984.539,0.005103,0.5773
1984.558,0.00483,0.564891
1984.577,0.004687,0.55548
