Age,BCa,LiCa,MgCa,SrCa,UCa
2013.04758,0.503276,0.00617,4.113883,8.757391,0.00112
2013.13085,0.511544,0.00658,4.150381,8.743893,0.00113
2013.21411,0.506459,0.00641,3.83994,8.734766,0.00115
2013.29737,0.542759,0.00656,3.627682,8.721134,0.00119
2013.38063,0.571989,0.00689,3.524803,8.872646,0.00128
2013.46389,0.558712,0.00683,3.437907,8.91191,0.00132
2013.54715,0.555961,0.00718,3.557886,8.850476,0.00132
2013.63041,0.53384,0.00661,3.684035,8.798454,0.0013
2013.71367,0.524733,0.00676,4.103035,8.654957,0.00118
2013.79694,0.507234,0.00671,4.058871,8.670756,0.00115
2013.8802,0.490238,0.00655,4.224528,8.669866,0.00113
2013.96346,0.486718,0.00687,4.356295,8.580895,0.00108
2014.04672,0.519651,0.00678,4.082644,8.809541,0.00116
2014.12998,0.500705,0.00658,3.763431,8.640072,0.00117
2014.21324,0.526759,0.00654,3.688637,8.709029,0.0012
2014.2965,0.512432,0.00642,3.806073,8.688156,0.00114
2014.37976,0.529069,0.00652,3.627706,8.718502,0.00119
2014.46303,0.532048,0.00669,3.60972,8.7604,0.00123
2014.54629,0.560876,0.00695,3.506321,8.917466,0.00127
2014.62955,0.568039,0.00695,3.470238,8.865687,0.00131
2014.71281,0.533263,0.00676,3.591489,8.831886,0.00125
2014.79607,0.51149,0.00665,3.730135,8.787235,0.00126
2014.87933,0.495277,0.00661,4.021817,8.639295,0.00111
2014.96259,0.480214,0.00637,4.027949,8.610286,0.00112
2015.04586,0.484493,0.00643,4.01356,8.573355,0.00115
2015.12912,0.473308,0.00623,4.000648,8.459051,0.00107
2015.21238,0.482217,0.00644,4.057597,8.519966,0.00108
2015.29564,0.522683,0.00676,3.95071,8.673533,0.00112
2015.3789,0.531785,0.00699,3.805636,8.730354,0.00123
2015.46216,0.563151,0.00715,3.653526,8.827858,0.00124
2015.54542,0.514199,0.00697,3.517293,8.818382,0.00133
2015.62868,0.514877,0.00699,3.636614,8.830292,0.00138
2015.71195,0.509167,0.00721,3.945079,8.755275,0.00124
2015.79521,0.493371,0.00749,4.278811,8.696873,0.00116
2015.87847,0.469663,0.00713,4.237323,8.597454,0.00116
2015.96173,0.457668,0.00684,4.367578,8.57354,0.00114
2016.04499,0.470877,0.00674,4.538643,8.613908,0.00111
2016.12825,0.480122,0.00687,4.338208,8.561323,0.00111
2016.21151,0.459124,0.00669,4.297505,8.542698,0.00109
2016.29477,0.494766,0.00677,3.973754,8.751322,0.00115
2016.37804,0.518445,0.00692,3.944486,8.64121,0.00115
2016.4613,0.528713,0.00691,4.035735,8.691179,0.00109
2016.54456,0.575661,0.00699,3.744201,8.853324,0.00122
2016.62782,0.550188,0.00765,4.033036,8.832404,0.00121
2016.71108,0.529169,0.00769,4.190903,8.783698,0.0012
2016.79434,0.517867,0.00697,4.07654,8.674918,0.00119
2016.8776,0.484335,0.00711,4.338299,8.543599,0.00117
2016.96086,0.492992,0.00719,4.471579,8.606809,0.00112
2017.04413,0.49599,0.00747,4.694527,8.590103,0.00108
2017.12739,0.479316,0.00753,4.723049,8.538297,0.00104
2017.21065,0.474182,0.00762,4.540453,8.521477,0.00109
2017.29391,0.481672,0.00797,4.325715,8.578421,0.00114
2017.37717,0.519042,0.00726,3.717077,8.782304,0.00125
2017.46043,0.52753,0.00777,4.181329,8.784389,0.00131
2017.54369,0.533254,0.00762,4.408576,8.758905,0.00129
2017.62696,0.545242,0.00798,5.202075,8.791045,0.0013
2017.71022,0.534217,0.00746,5.831473,8.640882,0.0012
2017.79348,0.482299,0.00719,5.066067,8.485674,0.00108
2017.87674,0.459203,0.00668,4.816042,8.40455,0.000971
2017.96,0.55239,0.00695,6.798409,8.411834,0.00103
