Age,BCa,LiCa,MgCa,SrCa,UCa
1944.53658,0.420935,0.00513,2.905581,8.963109,0.00143
1944.619902,0.411755,0.0049,2.932096,9.072857,0.0015
1944.703224,0.427817,0.00511,3.224365,9.00252,0.00139
1944.786546,0.425467,0.00533,3.368505,8.940046,0.00132
1944.869868,0.396988,0.00541,3.294433,8.925205,0.00136
1944.95319,0.406306,0.00553,3.541785,8.801115,0.00131
1945.036512,0.422789,0.00566,3.668175,8.768357,0.00127
1945.119834,0.437248,0.00571,3.554136,8.868203,0.0013
1945.203156,0.444283,0.00555,3.433637,8.87122,0.00133
1945.286478,0.453336,0.0056,3.435518,8.835151,0.00133
1945.3698,0.463917,0.00593,3.529508,8.816741,0.00131
1945.453122,0.450915,0.00576,3.119127,9.118774,0.00148
1945.536444,0.436524,0.0055,2.781272,9.366073,0.00161
1945.619766,0.430808,0.00551,2.719629,9.420907,0.00163
1945.703088,0.456976,0.00589,3.032643,9.190496,0.00153
1945.78641,0.488518,0.00628,3.339438,9.03126,0.00143
1945.869732,0.512316,0.00639,3.477456,9.022923,0.00137
1945.953055,0.489389,0.00608,3.147539,8.884442,0.00139
1946.036377,0.470082,0.00576,2.834506,8.858204,0.00141
1946.119699,0.472226,0.00573,2.710347,8.985031,0.00142
1946.203021,0.507089,0.00604,2.904439,8.912331,0.00139
1946.286343,0.521289,0.00618,3.129612,8.795199,0.00135
1946.369665,0.499024,0.00596,3.274569,8.719994,0.00132
1946.452987,0.467318,0.00544,3.156418,8.991993,0.00138
1946.536309,0.430164,0.00493,2.916559,9.200586,0.00144
1946.619631,0.39646,0.005,2.697255,9.187879,0.00148
1946.702953,0.419686,0.00549,3.217136,8.86758,0.00135
1946.786275,0.432668,0.00544,3.391522,8.745273,0.00129
1946.869597,0.453709,0.00531,3.321245,8.621405,0.00124
1946.952919,0.452262,0.0056,3.530558,8.563943,0.00124
1947.036241,0.450853,0.00571,3.894774,8.652498,0.00121
1947.119563,0.443745,0.00577,3.724207,8.891412,0.00131
1947.202885,0.466083,0.00627,3.736601,8.846812,0.00129
1947.286207,0.504345,0.00656,4.006165,8.743256,0.00123
1947.369529,0.51591,0.00635,3.546787,8.917914,0.00136
1947.452851,0.500301,0.00609,3.119758,9.030098,0.00147
1947.536173,0.502687,0.00592,2.960904,8.973711,0.00149
1947.619495,0.504355,0.00582,2.873718,9.000102,0.00151
1947.702817,0.501662,0.00595,2.954521,8.990801,0.00148
1947.786139,0.517692,0.00648,3.429336,8.990611,0.00139
1947.869461,0.476071,0.00646,3.626815,8.94373,0.00132
1947.952783,0.464322,0.00652,4.007503,8.839097,0.00123
1948.036105,0.467566,0.00679,4.348608,8.642614,0.0012
1948.119427,0.457224,0.00703,4.058724,8.727078,0.00123
1948.202749,0.440386,0.00669,4.092573,8.694041,0.00123
1948.286071,0.462611,0.00628,3.808136,8.68587,0.00127
1948.369393,0.482334,0.00612,3.391094,9.070569,0.00139
1948.452715,0.479283,0.00639,3.30785,9.20358,0.00142
1948.536037,0.5085,0.00681,3.3218,9.043827,0.00139
1948.619359,0.490499,0.00703,3.051519,9.164617,0.00151
1948.702681,0.472156,0.00689,2.973577,9.016488,0.00147
1948.786004,0.463372,0.00675,3.122673,9.160944,0.0014
1948.869326,0.460643,0.00699,3.640477,8.926876,0.00129
1948.952648,0.467442,0.00777,4.436598,8.941366,0.00126
1949.03597,0.479446,0.00757,4.110177,8.820928,0.00127
1949.119292,0.499695,0.00711,3.878032,8.934118,0.0013
1949.202614,0.49876,0.00734,3.889558,8.954538,0.00133
1949.285936,0.484779,0.00719,3.766308,8.764061,0.00127
1949.369258,0.495393,0.00699,3.435719,8.718968,0.0013
1949.45258,0.523127,0.0071,3.362776,9.007346,0.00141
1949.535902,0.518419,0.00704,3.287104,9.122678,0.00147
1949.619224,0.522584,0.00684,3.084616,9.284797,0.00154
1949.702546,0.559564,0.00731,3.546523,8.905669,0.0014
1949.785868,0.529462,0.00722,3.418077,8.86746,0.00136
1949.86919,0.511229,0.00687,3.553479,8.904723,0.00131
1949.952512,0.507133,0.00691,3.763344,8.789647,0.00126
1950.035834,0.487901,0.00662,3.400914,8.847692,0.00137
1950.119156,0.48042,0.00651,3.687021,8.879973,0.00134
1950.202478,0.497326,0.0069,3.82291,8.889621,0.00132
1950.2858,0.519866,0.00715,4.033838,8.797685,0.00128
1950.369122,0.510656,0.00696,4.009697,8.889291,0.0013
1950.452444,0.542758,0.00736,3.974886,8.966074,0.00132
1950.535766,0.53338,0.00725,3.804338,9.142403,0.00137
1950.619088,0.533181,0.00721,3.557808,9.331116,0.0015
1950.70241,0.528697,0.00734,3.26848,9.200987,0.00143
1950.785732,0.476757,0.00675,3.226688,9.201517,0.00139
1950.869054,0.47797,0.00639,3.564112,8.689975,0.00119
1950.952376,0.453854,0.00617,3.389109,8.834176,0.00127
1951.035698,0.460182,0.00632,3.447169,8.958544,0.00131
1951.11902,0.470762,0.00668,4.042502,8.653045,0.00115
1951.202342,0.481827,0.00683,3.990451,8.797354,0.0012
1951.285664,0.498515,0.00678,3.980464,8.796169,0.0012
1951.368986,0.507706,0.00689,3.568054,8.918398,0.00127
1951.452308,0.509693,0.00701,3.711328,8.77957,0.00125
1951.53563,0.525584,0.00753,3.697951,9.017688,0.00134
1951.618953,0.557283,0.00732,3.403257,9.262107,0.00145
1951.702275,0.552768,0.0072,3.591967,8.934565,0.00132
1951.785597,0.525525,0.00715,3.711708,9.022821,0.00131
1951.868919,0.463087,0.00689,3.678798,8.872615,0.00135
1951.952241,0.480527,0.00724,4.20028,8.792601,0.00116
1952.035563,0.465835,0.0067,3.979063,8.784625,0.00118
1952.118885,0.466727,0.00686,3.921384,8.808505,0.00124
1952.202207,0.476834,0.00714,4.351874,9.002952,0.00125
1952.285529,0.438355,0.00715,4.186173,8.78226,0.0012
1952.368851,0.463479,0.00714,3.414781,8.948559,0.00142
1952.452173,0.478909,0.00707,3.130788,9.017752,0.00149
1952.535495,0.518694,0.00724,3.366578,9.180645,0.00149
1952.618817,0.525266,0.00682,3.13489,9.213186,0.00154
1952.702139,0.516259,0.00698,3.52254,8.979343,0.00136
1952.785461,0.476596,0.00711,3.836023,8.853135,0.00127
1952.868783,0.440103,0.00685,3.508101,8.89088,0.00132
1952.952105,0.454416,0.00667,3.639659,8.948887,0.00126
1953.035427,0.445162,0.00642,3.689028,8.901539,0.00129
1953.118749,0.457225,0.007,3.748279,8.812818,0.0013
1953.202071,0.474956,0.00719,3.729904,8.735612,0.00124
1953.285393,0.504893,0.00688,3.39352,9.068505,0.00139
1953.368715,0.537641,0.0071,3.32439,8.96883,0.0014
1953.452037,0.550596,0.0071,3.085296,9.121821,0.00148
1953.535359,0.56131,0.00707,3.126316,9.350236,0.00158
1953.618681,0.548067,0.00694,3.004181,9.284558,0.00162
1953.702003,0.547255,0.00668,2.704604,9.126635,0.00156
1953.785325,0.524386,0.00672,2.796667,9.142578,0.00153
1953.868647,0.518676,0.00662,2.891066,9.07749,0.00152
1953.951969,0.508635,0.00649,3.137787,8.935603,0.0014
1954.035291,0.500745,0.00648,3.792941,8.889622,0.00121
1954.118613,0.441464,0.00661,3.127233,8.93317,0.00133
1954.201935,0.443283,0.00639,3.234379,8.898378,0.00134
1954.285257,0.420468,0.00626,2.841922,8.898831,0.00145
1954.36858,0.457571,0.00608,3.08857,8.969209,0.00137
1954.451902,0.515718,0.00673,2.99448,9.313738,0.00157
1954.535224,0.55352,0.00738,3.055265,9.004224,0.00154
1954.618546,0.550536,0.00735,2.910063,9.312436,0.00162
1954.701868,0.538039,0.00699,3.096192,9.305365,0.0015
1954.78519,0.552981,0.00737,3.787579,9.070969,0.00135
1954.868512,0.505486,0.0069,3.733469,9.009748,0.00133
1954.951834,0.489338,0.00687,3.849944,8.988891,0.00128
1955.035156,0.421846,0.00645,3.322925,8.829724,0.00138
1955.118478,0.421501,0.00614,3.374333,8.898718,0.00135
1955.2018,0.445373,0.00646,3.575135,9.040358,0.00131
1955.285122,0.473093,0.00661,3.858615,8.990056,0.00127
1955.368444,0.45402,0.00728,3.889761,8.861455,0.00131
1955.451766,0.485012,0.00724,3.926359,8.974579,0.00133
1955.535088,0.510049,0.00718,3.270765,9.095507,0.0015
1955.61841,0.510821,0.00747,3.258447,9.323249,0.0016
1955.701732,0.445626,0.00701,2.957253,9.181179,0.00149
1955.785054,0.427158,0.00685,3.200754,8.907863,0.00135
1955.868376,0.385513,0.00603,2.974295,9.000846,0.00139
1955.951698,0.387233,0.00598,3.303834,8.941593,0.00138
1956.03502,0.378609,0.00593,3.42567,8.927465,0.00134
1956.118342,0.374343,0.00529,3.201881,8.771782,0.00133
1956.201664,0.375052,0.00539,3.077377,8.825911,0.0014
1956.284986,0.418303,0.00625,3.331786,8.989968,0.00134
1956.368308,0.414293,0.00679,3.624566,8.912507,0.0013
1956.45163,0.418582,0.00661,3.043598,8.954862,0.00143
1956.534952,0.465465,0.00674,2.796814,9.103697,0.00152
1956.618274,0.489598,0.0067,2.91818,9.366284,0.00156
1956.701596,0.459401,0.00654,2.719725,9.051635,0.00152
1956.784918,0.443571,0.00662,3.263746,8.811178,0.00136
1956.86824,0.434135,0.00678,3.131285,9.083344,0.00142
1956.951562,0.431373,0.00678,3.654757,8.918394,0.00128
1957.034884,0.456566,0.00641,3.789389,8.802459,0.00129
1957.118206,0.471742,0.00614,3.91623,8.897052,0.00131
1957.201529,0.500113,0.00638,3.826091,9.098593,0.00142
1957.284851,0.505202,0.00661,4.0489,8.959941,0.0014
1957.368173,0.532876,0.00683,3.73111,8.953683,0.00145
1957.451495,0.524792,0.00661,3.493978,9.262118,0.00152
1957.534817,0.566936,0.00658,3.734666,9.05891,0.00141
1957.618139,0.581696,0.0062,3.220526,9.314179,0.00162
1957.701461,0.566498,0.00653,3.465944,9.160674,0.00155
1957.784783,0.573948,0.00651,3.71851,9.146185,0.00142
1957.868105,0.479458,0.00685,3.535838,9.120708,0.0014
1957.951427,0.476125,0.00811,3.705108,9.189533,0.00139
1958.034749,0.438389,0.00868,3.517857,8.97901,0.00135
1958.118071,0.480304,0.00682,3.987132,8.8508,0.00129
1958.201393,0.474184,0.00658,3.802555,8.710439,0.00128
1958.284715,0.47814,0.0071,3.539815,9.032564,0.00148
1958.368037,0.544932,0.00798,3.834895,8.893614,0.00139
1958.451359,0.586028,0.00893,3.895474,9.287586,0.00146
1958.534681,0.588239,0.00815,3.392448,9.183402,0.0015
1958.618003,0.559512,0.00763,3.568296,9.319594,0.00149
1958.701325,0.507789,0.00763,3.666617,8.980928,0.00141
1958.784647,0.490125,0.00726,3.583766,8.836619,0.00133
1958.867969,0.484485,0.00645,4.154872,8.892281,0.00125
1958.951291,0.447047,0.00652,3.950872,8.958554,0.00126
1959.034613,0.42733,0.00772,3.887425,8.87289,0.00129
1959.117935,0.443078,0.00769,3.524078,8.776494,0.00131
1959.201257,0.466814,0.00712,3.645645,8.79164,0.00134
1959.284579,0.437716,0.00727,3.707217,9.095502,0.00146
1959.367901,0.456313,0.00768,4.124231,8.88077,0.00141
1959.451223,0.502093,0.00784,4.009224,8.982564,0.00142
1959.534545,0.548273,0.00791,3.91216,9.097352,0.00149
1959.617867,0.555661,0.00751,3.287739,9.182192,0.00164
1959.701189,0.571786,0.00819,3.222429,9.191275,0.00162
1959.784511,0.556055,0.00725,3.233855,9.239889,0.00161
1959.867833,0.514694,0.00666,3.211493,9.11052,0.00155
1959.951155,0.487812,0.0063,3.370273,9.055727,0.00144
1960.034478,0.426975,0.00653,3.224199,8.940562,0.00145
1960.1178,0.415265,0.00676,2.943107,9.062966,0.00143
1960.201122,0.431786,0.00691,3.114781,9.036308,0.00145
1960.284444,0.454974,0.00713,3.497905,8.738674,0.00137
1960.367766,0.489147,0.00731,3.299566,9.120727,0.00144
1960.451088,0.50128,0.00732,3.289643,9.063338,0.00152
1960.53441,0.510967,0.00737,3.18656,9.256698,0.0016
1960.617732,0.518577,0.00742,3.135996,9.302874,0.00167
1960.701054,0.548133,0.0073,3.55719,9.185494,0.00151
1960.784376,0.513114,0.00686,3.833356,9.00423,0.00139
1960.867698,0.444201,0.00642,3.650957,8.945596,0.00144
1960.95102,0.413411,0.00609,3.568549,8.736991,0.00134
1961.034342,0.404019,0.00606,3.441324,8.808475,0.00131
1961.117664,0.364837,0.00552,3.003424,8.856045,0.00135
1961.200986,0.376103,0.0057,3.148984,8.73622,0.00131
1961.284308,0.410601,0.00607,3.074719,8.923956,0.00138
1961.36763,0.40871,0.00631,2.838425,9.087264,0.00154
1961.450952,0.411618,0.00691,3.127442,9.186415,0.00158
1961.534274,0.490019,0.00688,3.238176,9.045307,0.00156
1961.617596,0.501036,0.00651,3.14516,9.175117,0.00164
1961.700918,0.533835,0.00715,3.409646,9.200952,0.00155
1961.78424,0.501169,0.00715,3.044298,9.264534,0.0016
1961.867562,0.463142,0.0071,3.442947,9.046882,0.00147
1961.950884,0.420332,0.0063,3.335073,8.953814,0.00138
1962.034206,0.43064,0.0064,3.200651,9.066978,0.00142
1962.117528,0.42348,0.00638,3.549544,8.910699,0.00139
1962.20085,0.417214,0.00632,3.66473,8.872871,0.00135
1962.284172,0.407554,0.0071,3.409885,8.87408,0.00142
1962.367494,0.457779,0.00678,3.618178,9.12752,0.0014
1962.450816,0.468988,0.00674,3.369507,9.023352,0.00147
1962.534138,0.520748,0.00658,3.198408,9.264993,0.0016
1962.61746,0.536217,0.00672,2.8159,9.231996,0.00169
1962.700782,0.550397,0.00682,2.779623,9.365206,0.0017
1962.784104,0.53823,0.00633,2.81236,9.240979,0.00159
1962.867427,0.502592,0.00598,2.829202,8.957502,0.00145
1962.950749,0.501217,0.00584,2.93579,8.918988,0.00142
1963.034071,0.486742,0.00545,3.109286,8.980099,0.00139
1963.117393,0.46215,0.00549,3.180747,8.905569,0.00136
1963.200715,0.442316,0.00534,3.201212,8.794247,0.00134
1963.284037,0.444351,0.00528,3.300477,8.895162,0.00132
1963.367359,0.424553,0.00523,3.283154,9.089829,0.00132
1963.450681,0.400173,0.0051,3.139927,9.203339,0.00138
1963.534003,0.372452,0.00484,2.865885,9.302927,0.00153
1963.617325,0.340602,0.00488,2.494839,9.532494,0.00175
1963.700647,0.359622,0.00494,2.548867,9.526646,0.00174
1963.783969,0.37625,0.00507,2.776599,9.329889,0.00153
1963.867291,0.418377,0.00523,2.949734,9.00304,0.00142
1963.950613,0.429561,0.00524,2.952543,8.981315,0.00142
1964.033935,0.435992,0.00527,3.12032,8.946264,0.0014
1964.117257,0.457385,0.0055,3.17669,9.015617,0.00144
1964.200579,0.47216,0.00577,2.957276,9.307512,0.00156
1964.283901,0.490967,0.00597,3.084106,9.274345,0.00155
1964.367223,0.520551,0.00619,3.427547,9.126093,0.00147
1964.450545,0.53205,0.00626,3.277525,9.303623,0.00149
1964.533867,0.533136,0.00612,3.060231,9.17723,0.00152
1964.617189,0.550718,0.00588,2.854519,9.326866,0.00162
1964.700511,0.550149,0.00592,3.044747,9.270945,0.0015
1964.783833,0.530876,0.00571,2.95773,9.002848,0.00139
1964.867155,0.469527,0.00539,3.022926,8.735904,0.00133
1964.950477,0.443437,0.0052,3.172099,8.914666,0.00136
1965.033799,0.418566,0.0051,2.988661,8.790485,0.00134
1965.117121,0.400423,0.00525,3.223553,8.814412,0.00132
1965.200443,0.383733,0.00553,3.14614,8.823242,0.00136
1965.283765,0.419286,0.00612,3.498674,8.843843,0.00132
1965.367087,0.437142,0.00608,3.258842,8.88074,0.00138
1965.450409,0.491236,0.00672,3.500118,9.002632,0.00145
1965.533731,0.530724,0.00773,3.670648,9.218282,0.00162
1965.617054,0.554423,0.00776,3.708527,9.31817,0.00179
1965.700376,0.576617,0.00771,3.732634,9.371884,0.00173
1965.783698,0.54644,0.00729,3.879011,9.308537,0.00156
1965.86702,0.452006,0.00652,3.445319,9.189366,0.00154
1965.950342,0.436234,0.00675,3.544584,9.005248,0.00149
1966.033664,0.419512,0.00655,3.526988,9.105119,0.00155
1966.116986,0.433648,0.00642,4.047693,8.913106,0.0014
1966.200308,0.43736,0.0064,3.867119,8.95081,0.00145
1966.28363,0.452047,0.00602,3.820316,9.163747,0.0015
1966.366952,0.47546,0.00587,3.701538,9.038041,0.0014
1966.450274,0.45382,0.00655,3.573959,9.050217,0.00155
1966.533596,0.460056,0.0069,4.097043,9.052444,0.00161
1966.616918,0.495735,0.00629,3.771862,9.201018,0.00168
1966.70024,0.551474,0.00605,3.550131,9.269955,0.00164
1966.783562,0.549774,0.00605,3.12696,9.165226,0.00167
1966.866884,0.563874,0.00615,3.256323,9.200364,0.00157
1966.950206,0.530634,0.0058,3.295356,9.162184,0.00154
1967.033528,0.480585,0.00527,3.289984,9.282821,0.0015
1967.11685,0.480906,0.00519,3.984127,9.038826,0.00145
1967.200172,0.447935,0.00497,4.251591,9.137952,0.00158
1967.283494,0.443796,0.00508,4.72031,9.075843,0.00158
1967.366816,0.482483,0.00542,4.699004,8.916443,0.00144
1967.450138,0.501062,0.00566,4.565172,8.936343,0.00143
1967.53346,0.504208,0.00575,4.109687,8.855474,0.00142
1967.616782,0.510273,0.00568,3.14785,9.202304,0.00169
1967.700104,0.552487,0.00578,3.145103,9.34081,0.00167
1967.783426,0.510306,0.00559,3.222248,9.065963,0.00154
1967.866748,0.51774,0.00563,3.972154,8.877974,0.0014
1967.95007,0.455939,0.00546,3.861936,9.099591,0.0015
1968.033392,0.480656,0.00557,4.018181,9.136312,0.00145
1968.116714,0.474168,0.00568,4.029372,9.06877,0.00142
1968.200036,0.488877,0.00582,4.010524,8.78834,0.00135
1968.283358,0.459262,0.0061,3.690068,8.871098,0.00145
1968.36668,0.498258,0.00667,4.211547,8.847876,0.00134
1968.450003,0.524615,0.00708,3.910187,8.949085,0.00145
1968.533325,0.542105,0.00651,3.543065,9.214437,0.00162
1968.616647,0.507268,0.00683,3.541736,9.277502,0.00168
1968.699969,0.504212,0.00756,4.970116,9.297793,0.00165
1968.783291,0.520696,0.00807,4.258776,9.114485,0.00155
1968.866613,0.547257,0.00819,3.705093,9.203991,0.00166
1968.949935,0.50221,0.00715,3.364111,9.171052,0.00161
1969.033257,0.472371,0.00627,4.081879,9.040817,0.00155
1969.116579,0.473827,0.00626,4.410569,8.92517,0.00145
1969.199901,0.471958,0.00642,4.170727,8.733245,0.00138
1969.283223,0.455351,0.00662,3.896156,8.881394,0.00148
1969.366545,0.432264,0.00648,3.68919,8.868531,0.00154
1969.449867,0.429971,0.00681,3.202847,8.870919,0.0015
1969.533189,0.50523,0.00688,3.414683,9.263495,0.00158
1969.616511,0.533348,0.00685,3.190506,9.360263,0.00165
1969.699833,0.56469,0.00618,3.512781,9.242534,0.00148
1969.783155,0.511037,0.00564,3.176416,9.077404,0.00148
1969.866477,0.463201,0.00573,3.371509,9.030208,0.00144
1969.949799,0.425773,0.00594,3.956217,9.109109,0.00152
1970.033121,0.42452,0.0059,4.026245,8.846604,0.00141
1970.116443,0.427247,0.00573,3.68515,8.962886,0.00144
1970.199765,0.443606,0.00577,3.733232,9.05669,0.00141
1970.283087,0.454765,0.0064,3.750486,8.92069,0.00144
1970.366409,0.455458,0.00718,4.150696,9.096057,0.0014
1970.449731,0.492789,0.00705,3.826124,8.963865,0.0014
1970.533053,0.485023,0.00635,3.196,9.141919,0.00158
1970.616375,0.475377,0.00566,2.490344,9.287814,0.00172
1970.699697,0.485362,0.00551,2.714726,9.209752,0.00158
1970.783019,0.492721,0.00548,2.888683,8.962129,0.00149
1970.866341,0.47975,0.00553,3.218533,8.977233,0.00145
1970.949663,0.433492,0.00551,3.270382,8.993238,0.00149
1971.032985,0.418919,0.00547,3.669891,8.902855,0.00139
1971.116307,0.431161,0.00542,3.785068,8.908377,0.00136
1971.199629,0.439657,0.00534,3.727125,8.72734,0.00134
1971.282952,0.435724,0.00556,3.52517,8.843426,0.00147
1971.366274,0.454702,0.00584,3.707961,8.795159,0.0014
1971.449596,0.473167,0.0057,3.633667,8.773025,0.00129
1971.532918,0.488523,0.00576,2.950269,9.069574,0.00147
1971.61624,0.487579,0.0064,2.544645,9.211758,0.00165
1971.699562,0.52648,0.00677,2.882936,9.036033,0.00154
1971.782884,0.507157,0.00636,3.440962,8.960076,0.00136
1971.866206,0.461289,0.00646,3.78198,9.125773,0.00144
1971.949528,0.446301,0.00685,3.927393,8.983466,0.00148
1972.03285,0.460041,0.00622,3.82571,8.886741,0.00145
1972.116172,0.457239,0.00536,3.772555,8.842604,0.00146
1972.199494,0.481565,0.00536,3.733895,8.809445,0.00145
1972.282816,0.503384,0.00562,3.781789,8.948509,0.00146
1972.366138,0.545245,0.00578,3.620186,9.129089,0.00159
1972.44946,0.519929,0.00577,3.470484,9.098516,0.00156
1972.532782,0.517715,0.00555,3.136097,9.268358,0.00166
1972.616104,0.505502,0.00549,3.137024,9.338242,0.00174
1972.699426,0.512235,0.00573,3.158007,9.182521,0.0017
1972.782748,0.445761,0.00575,3.168704,9.243817,0.00163
1972.86607,0.447758,0.00576,3.587257,9.243197,0.00158
1972.949392,0.449174,0.00629,3.94555,8.994855,0.00141
1973.032714,0.445067,0.00644,3.904468,8.88354,0.00143
1973.116036,0.489658,0.00612,3.923953,8.804818,0.00144
1973.199358,0.477758,0.00593,3.92606,8.756897,0.0014
1973.28268,0.477682,0.00574,3.62231,8.939128,0.00149
1973.366002,0.492541,0.006,3.704323,8.889516,0.00145
1973.449324,0.526146,0.00629,3.582439,9.218444,0.00157
1973.532646,0.529475,0.00625,3.584024,8.998544,0.00148
1973.615968,0.531625,0.00624,3.379774,9.117331,0.00156
1973.69929,0.557164,0.00659,3.727598,8.976402,0.00149
1973.782612,0.556824,0.00643,3.755251,9.003146,0.00143
1973.865934,0.538398,0.00619,4.034377,8.920704,0.00135
1973.949256,0.488258,0.0062,4.092645,9.218923,0.00144
1974.032578,0.466575,0.00641,4.567424,9.013912,0.00141
1974.115901,0.438891,0.00654,3.837269,8.690265,0.00141
1974.199223,0.438687,0.00697,3.790848,8.948041,0.00143
1974.282545,0.46646,0.0071,3.943123,8.853666,0.00138
1974.365867,0.478459,0.00744,4.276912,8.936822,0.00138
1974.449189,0.51153,0.00743,4.056867,8.982524,0.00161
1974.532511,0.560816,0.0075,4.202716,9.209501,0.00154
1974.615833,0.544321,0.00719,3.411353,9.235802,0.00169
1974.699155,0.51753,0.00689,3.326136,9.04402,0.00164
1974.782477,0.492353,0.00601,3.210674,9.209789,0.00156
1974.865799,0.442941,0.00548,3.479989,9.034437,0.00148
1974.949121,0.439232,0.00523,3.77435,8.992023,0.00147
1975.032443,0.469538,0.00525,3.837035,8.97803,0.0014
1975.115765,0.432469,0.00507,3.659826,8.867464,0.00145
1975.199087,0.40929,0.00501,3.588996,8.888402,0.00145
1975.282409,0.45,0.00531,3.682251,8.804994,0.00139
1975.365731,0.457702,0.00556,3.455194,8.947915,0.00149
1975.449053,0.498663,0.006,3.782782,8.891358,0.00141
1975.532375,0.518564,0.00597,3.452722,9.219482,0.00155
1975.615697,0.523586,0.00612,3.240943,9.224596,0.00161
1975.699019,0.528895,0.00607,3.35005,9.191781,0.00156
1975.782341,0.52869,0.00579,3.399438,8.858068,0.00148
1975.865663,0.511162,0.00595,3.7351,8.849631,0.00139
1975.948985,0.452581,0.00523,3.479672,8.92797,0.00148
1976.032307,0.414692,0.00508,3.168798,8.931238,0.00143
1976.115629,0.421347,0.00524,3.646662,9.038449,0.00148
1976.198951,0.441929,0.00548,3.876589,8.804657,0.00145
1976.282273,0.453144,0.00573,4.157542,8.864113,0.00144
1976.365595,0.510903,0.00611,4.126432,9.216284,0.00153
1976.448917,0.526336,0.00642,4.204651,8.99439,0.00147
1976.532239,0.516732,0.00617,3.678758,9.192812,0.00158
1976.615561,0.499576,0.00578,3.20932,9.307628,0.00177
1976.698883,0.585978,0.00652,4.110078,9.009292,0.00149
1976.782205,0.510911,0.00633,4.375463,8.998304,0.0014
1976.865528,0.4448,0.0063,4.865556,8.757037,0.00139
1976.94885,0.445236,0.00696,4.732393,8.685879,0.00135
1977.032172,0.396298,0.00766,4.045863,8.862954,0.00143
1977.115494,0.406551,0.00775,4.280278,8.930425,0.00144
1977.198816,0.418549,0.00771,4.815477,8.954476,0.00142
1977.282138,0.45747,0.00701,4.755679,8.972102,0.0014
1977.36546,0.478243,0.00689,4.351836,8.988019,0.00149
1977.448782,0.500142,0.00655,3.995544,9.101068,0.00154
1977.532104,0.514803,0.00635,3.889739,9.064434,0.00162
1977.615426,0.508944,0.0065,3.528768,9.318486,0.00168
1977.698748,0.55276,0.00691,4.0471,9.049256,0.00149
1977.78207,0.47018,0.00656,4.010999,8.890386,0.00144
1977.865392,0.417526,0.00629,3.730428,8.829297,0.0014
1977.948714,0.428208,0.00649,3.683517,8.890716,0.00141
1978.032036,0.43441,0.00672,3.726397,8.938134,0.00141
1978.115358,0.45501,0.00703,3.738245,8.832001,0.00141
1978.19868,0.47879,0.00697,3.919726,8.724614,0.00129
1978.282002,0.476927,0.00755,4.119285,8.858337,0.0013
1978.365324,0.488815,0.00775,4.491517,8.933511,0.00135
1978.448646,0.513287,0.00714,4.387963,9.027245,0.00142
1978.531968,0.503369,0.00654,3.77503,9.29803,0.00159
1978.61529,0.51725,0.00643,3.56561,9.296364,0.00165
1978.698612,0.533123,0.00683,3.847265,9.181491,0.00153
1978.781934,0.567024,0.00672,3.85813,9.242229,0.00152
1978.865256,0.535903,0.00598,3.606371,9.206719,0.00157
1978.948578,0.495153,0.00616,3.382923,9.038883,0.00157
1979.0319,0.472293,0.00583,3.65278,8.987847,0.00146
1979.115222,0.446679,0.00569,3.593603,8.798637,0.00138
1979.198544,0.426455,0.00555,3.490613,8.852648,0.00138
1979.281866,0.427127,0.00562,3.973266,8.839293,0.00137
1979.365188,0.440464,0.00611,3.651055,8.851858,0.00144
1979.44851,0.445717,0.00639,3.752539,8.889237,0.00144
1979.531832,0.467115,0.00639,3.609957,9.009733,0.00151
1979.615154,0.507631,0.00639,3.25542,9.178084,0.0016
1979.698477,0.522881,0.00645,3.283434,9.105236,0.00157
1979.781799,0.500801,0.00619,3.32703,8.965198,0.00151
1979.865121,0.475235,0.00672,4.077676,8.873204,0.00145
1979.948443,0.462568,0.00699,4.577992,8.866403,0.00138
1980.031765,0.428559,0.00674,4.245164,8.777947,0.00135
1980.115087,0.474873,0.00699,3.904267,8.76535,0.00136
1980.198409,0.485107,0.00662,3.721384,8.848797,0.00134
1980.281731,0.473276,0.0061,3.286938,9.01679,0.00147
1980.365053,0.499225,0.00612,3.541886,9.071504,0.00144
1980.448375,0.516587,0.0063,3.367855,9.210321,0.00157
1980.531697,0.528681,0.00615,3.277121,9.202117,0.00159
1980.615019,0.541356,0.00602,2.960258,9.403338,0.0017
1980.698341,0.568053,0.00649,3.041143,9.024341,0.00153
1980.781663,0.542371,0.00652,3.537461,9.058803,0.00141
1980.864985,0.487239,0.00636,3.42903,8.840258,0.00135
1980.948307,0.460807,0.00632,3.42904,8.981637,0.00137
1981.031629,0.45327,0.0063,3.305064,8.864836,0.00135
1981.114951,0.462883,0.00669,3.449433,8.908936,0.00129
1981.198273,0.498405,0.00697,3.88675,8.713731,0.00125
1981.281595,0.488314,0.00684,3.604085,8.877481,0.00129
1981.364917,0.509307,0.00689,3.556672,8.994376,0.00139
1981.448239,0.549304,0.0074,3.479744,9.058278,0.00143
1981.531561,0.576082,0.00745,3.405031,9.241342,0.0015
1981.614883,0.570727,0.00689,3.116468,9.20969,0.00156
1981.698205,0.563467,0.00685,3.143443,9.012164,0.00147
1981.781527,0.54916,0.00698,3.189001,9.021245,0.0014
1981.864849,0.547997,0.00627,3.504284,9.101215,0.00136
1981.948171,0.496316,0.006,3.411367,9.019767,0.00141
1982.031493,0.43782,0.0057,3.534391,8.804735,0.00132
