Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Distance
1964.219146,0.001616355,0.001622264,0.436228969,0.025804759,2.30E-05,47.325617,3.38E-05,3.12235,2.06E-06,14.630318,9.31E-06,49.242938,3.55E-05,0.004894553,3.277298,1.87E-06,2.319584705,0.52654246,0.000959237,8.924995611,0.000276128,0.028838725,9.376487,6.66E-06,10.095765,6.72E-06,9.252858353,0.001637661,176.468845,15.656798,9.06E-06,0.000198656,0.001767888,332.5165431
1964.257396,0.00231632,0.002310206,0.429096501,0.006292972,5.60E-06,32.291408,2.31E-05,3.117892,2.05E-06,15.073169,9.59E-06,39.113551,2.82E-05,0.004705828,3.168638,1.81E-06,2.461115978,0.451174266,0.000821934,13.29267597,0.000336482,0.04295171,8.082934,5.74E-06,5.616634,3.74E-06,9.238267065,0.001548986,182.111189,15.444995,8.93E-06,0.000205008,0.002469813,332.2268235
1964.295646,0.00247031,0.002234579,0.399150637,0.012274988,1.09E-05,32.480444,2.32E-05,2.641568,1.74E-06,13.885975,8.84E-06,37.117044,2.67E-05,0.004306134,3.003424,1.72E-06,2.287789345,0.395085641,0.000719753,13.72137078,0.000380094,0.044336922,7.170272,5.09E-06,7.604886,5.06E-06,9.21615235,0.001583089,203.278779,18.372653,1.06E-05,0.000228837,0.001947104,331.9371039
1964.333897,0.001832952,0.001895715,0.399694383,0.012085781,1.08E-05,37.207321,2.66E-05,2.252997,1.48E-06,14.493971,9.22E-06,42.832469,3.09E-05,0.004484226,3.491569,2.00E-06,2.210414234,0.346904897,0.000631979,11.76753606,0.000370761,0.03802363,6.90637,4.91E-06,10.803178,7.19E-06,9.201085871,0.001569651,187.976773,20.620701,1.19E-05,0.000211611,0.002204444,331.6473842
1964.372147,0.001650303,0.001735259,0.385033934,0.010620683,9.46E-06,33.254699,2.38E-05,4.200817,2.77E-06,13.62745,8.67E-06,38.400127,2.77E-05,0.004344884,2.482075,1.42E-06,1.851160264,0.265644121,0.000483941,10.07972751,0.000283109,0.032569931,8.151187,5.79E-06,7.147477,4.76E-06,9.31520871,0.001576443,180.09683,18.18643,1.05E-05,0.00020274,0.001794826,331.3576646
1964.410397,0.001874566,0.001864916,0.418755818,0.011885215,1.06E-05,29.55854,2.11E-05,3.241028,2.13E-06,11.310048,7.20E-06,36.172131,2.61E-05,0.004423083,2.283381,1.31E-06,1.919875598,0.276228216,0.000503223,8.554536896,0.000306952,0.027641687,6.451056,4.58E-06,12.005833,7.99E-06,9.225823083,0.001580042,152.097455,14.043487,8.12E-06,0.000171221,0.001894979,331.067945
1964.448647,0.001762057,0.001793911,0.490548233,0.00905747,8.06E-06,31.288832,2.23E-05,1.528921,1.01E-06,10.763762,6.85E-06,35.486866,2.56E-05,0.005031425,3.198725,1.83E-06,2.183798912,0.207490638,0.000377999,6.308510726,0.00034006,0.020384257,6.422685,4.56E-06,5.411358,3.60E-06,9.240048256,0.001641054,162.425185,11.48946,6.65E-06,0.000182847,0.001209077,330.7782254
1964.486897,0.002111542,0.002019679,0.455784546,0.01190793,1.06E-05,36.237821,2.59E-05,2.140217,1.41E-06,19.716231,1.25E-05,38.68221,2.79E-05,0.004549263,2.757012,1.58E-06,1.968083957,0.241976835,0.000440825,8.911067224,0.000426985,0.028793719,8.782152,6.24E-06,5.690015,3.79E-06,9.320238463,0.001470014,195.558771,17.211952,9.96E-06,0.000220146,0.001875829,330.4885057
1964.525147,0.002354736,0.002124364,0.415264662,0.022300036,1.99E-05,36.142325,2.58E-05,3.799617,2.50E-06,13.882911,8.84E-06,40.572776,2.92E-05,0.004216239,3.209528,1.84E-06,1.947968991,0.280572034,0.000511136,12.30182316,0.000521879,0.039750035,8.943869,6.35E-06,10.189513,6.78E-06,9.446224835,0.00144329,191.74838,10.39494,6.01E-06,0.000215857,0.003027078,330.1987861
1964.563398,0.002074654,0.001919387,0.456891322,0.004534883,4.04E-06,40.058944,2.86E-05,3.252781,2.14E-06,13.578729,8.64E-06,48.186173,3.47E-05,0.00454524,4.501887,2.58E-06,2.046075114,0.242239138,0.000441303,10.24779461,0.000430772,0.033112994,7.773132,5.52E-06,15.898747,1.06E-05,9.452972995,0.001771235,263.994461,19.031071,1.10E-05,0.000297187,0.00222493,329.9090665
1964.601648,0.001787488,0.001735848,0.447517012,0.013037509,1.16E-05,35.744978,2.55E-05,2.876095,1.89E-06,18.319821,1.17E-05,49.26957,3.55E-05,0.004548534,4.168414,2.38E-06,1.858853295,0.203635276,0.000370976,7.567597874,0.000538939,0.024452659,9.718038,6.90E-06,8.944347,5.95E-06,9.48962213,0.001798479,255.843733,24.045849,1.39E-05,0.000288011,0.001382124,329.6193469
1964.647352,0.001701154,0.00172389,0.446692725,0.011242319,1.00E-05,39.008647,2.79E-05,2.219407,1.46E-06,18.569692,1.18E-05,44.438264,3.20E-05,0.004450596,5.060593,2.89E-06,2.015020393,0.231860415,0.000422395,7.339358345,0.000637926,0.023715164,9.697899,6.89E-06,5.867201,3.91E-06,9.369335514,0.001669184,256.190014,22.462062,1.30E-05,0.000288401,0.001704783,329.3296272
1964.693056,0.002244669,0.002157865,0.43621808,0.021918546,1.95E-05,26.117548,1.87E-05,2.392063,1.58E-06,18.882385,1.20E-05,35.203271,2.54E-05,0.004726472,3.356405,1.92E-06,2.393150414,0.284258267,0.000517852,9.808848191,0.002965051,0.031694657,6.897344,4.90E-06,9.096051,6.05E-06,9.360394492,0.00150012,186.701843,24.117091,1.39E-05,0.000210176,0.00447751,329.0399076
1964.738761,0.002334802,0.002236376,0.420696409,0.022737154,2.02E-05,27.465981,1.96E-05,2.420508,1.59E-06,12.000826,7.64E-06,32.140545,2.32E-05,0.005047469,3.373354,1.93E-06,2.363203507,0.284613267,0.000518499,10.12825746,0.002796772,0.032726742,7.175978,5.10E-06,9.730732,6.48E-06,9.207770699,0.001551453,205.447993,20.280218,1.17E-05,0.000231279,0.004236465,328.750188
1964.784465,0.002105342,0.002121995,0.456055294,0.018414994,1.64E-05,24.404961,1.74E-05,2.030356,1.34E-06,8.346335,5.31E-06,30.512064,2.20E-05,0.005021323,3.479596,1.99E-06,2.62135483,0.309029281,0.000562979,7.531984406,0.002003991,0.024337583,5.179969,3.68E-06,7.555295,5.03E-06,9.266146624,0.001545947,184.368901,22.371056,1.29E-05,0.00020755,0.005072745,328.4604683
1964.83017,0.002308379,0.002092419,0.449975463,0.042352885,3.77E-05,25.99461,1.86E-05,2.777109,1.83E-06,7.549392,4.80E-06,33.292492,2.40E-05,0.005145767,2.703135,1.55E-06,2.784665816,0.284418173,0.000518143,8.761207634,0.002165524,0.028309488,5.388964,3.83E-06,11.255494,7.49E-06,9.136204037,0.001352624,189.78958,21.132131,1.22E-05,0.000213652,0.004932549,328.1707487
1964.875874,0.001866453,0.001815305,0.434966861,0.056302493,5.01E-05,26.133583,1.87E-05,2.005983,1.32E-06,15.160822,9.65E-06,31.602728,2.28E-05,0.00490713,2.841446,1.63E-06,2.625859843,0.248379778,0.00045249,9.220213199,0.002573406,0.029792641,6.397794,4.54E-06,3.777081,2.51E-06,9.230318558,0.001388577,163.814723,14.669918,8.48E-06,0.000184411,0.00406256,327.8810291
1964.921578,0.001599351,0.001585486,0.440212742,0.018898531,1.68E-05,32.00488,2.29E-05,2.194382,1.45E-06,13.474628,8.58E-06,36.525192,2.63E-05,0.004738927,2.746745,1.57E-06,2.615617515,0.257282654,0.000468709,6.801651485,0.000832444,0.021977709,6.629291,4.71E-06,7.277809,4.84E-06,9.226863132,0.00143268,205.24702,15.834,9.16E-06,0.000231053,0.002834588,327.5913095
1964.967283,0.002146451,0.001999722,0.435493574,0.018232708,1.62E-05,44.128908,3.15E-05,3.723617,2.45E-06,20.979768,1.34E-05,42.04659,3.03E-05,0.005703201,2.963182,1.69E-06,2.742440698,0.495399342,0.000902501,8.547563418,0.00141529,0.027619154,8.082113,5.74E-06,11.198776,7.45E-06,9.244538248,0.001408218,190.441056,21.565704,1.25E-05,0.000214385,0.006262516,327.3015898
1965.012987,0.002112902,0.00220571,0.47402862,0.068628742,6.11E-05,25.22182,1.80E-05,3.26111,2.15E-06,9.018281,5.74E-06,26.803547,1.93E-05,0.005827341,1.296935,7.42E-07,3.418225257,0.420143151,0.000765402,8.686323066,0.001408589,0.028067519,5.132938,3.65E-06,6.419025,4.27E-06,9.164986432,0.001280108,113.368079,7.74337,4.48E-06,0.000127622,0.008109269,327.0118702
1965.058691,0.001964545,0.001996561,0.458733241,0.027986556,2.49E-05,15.960261,1.14E-05,0.481236,3.17E-07,7.857928,5.00E-06,20.114911,1.45E-05,0.005376232,1.257558,7.19E-07,3.34407965,0.318068441,0.000579446,6.956867074,0.00126509,0.022479246,3.140107,2.23E-06,4.358303,2.90E-06,9.049577663,0.001290786,96.275853,7.780982,4.50E-06,0.000108381,0.004460825,326.7221506
1965.104396,0.001679266,0.001510039,0.446511548,0.009283697,8.27E-06,21.559384,1.54E-05,1.556645,1.03E-06,6.535232,4.16E-06,30.46001,2.19E-05,0.005030326,2.024551,1.16E-06,2.943017289,0.257301897,0.000468744,5.070012624,0.000567581,0.016382383,5.371135,3.82E-06,6.288649,4.19E-06,9.001573572,0.001365733,143.413205,11.171162,6.46E-06,0.000161445,0.002429972,326.432431
1965.1496,0.002490266,0.002583665,0.427810243,0.007567132,6.74E-06,29.07944,2.08E-05,1.963965,1.29E-06,13.351648,8.50E-06,38.134092,2.75E-05,0.004927483,2.602009,1.49E-06,2.645991947,0.288220837,0.000525071,11.13560421,0.000797827,0.035981712,7.514748,5.34E-06,6.524204,4.34E-06,9.234644983,0.00145479,166.753798,13.420346,7.76E-06,0.00018772,0.00338369,326.1427113
1965.194805,0.001865524,0.001721184,0.456663802,0.008960402,7.98E-06,22.661485,1.62E-05,1.357127,8.94E-07,12.777518,8.13E-06,26.513992,1.91E-05,0.004813322,2.007569,1.15E-06,2.798767379,0.23317006,0.000424781,7.557340836,0.001228859,0.024419516,5.603081,3.98E-06,4.856877,3.23E-06,9.117401278,0.001368989,136.473915,7.672141,4.44E-06,0.000153633,0.002706146,325.8529917
1965.24001,0.002188032,0.002225082,0.476469658,0.004485926,3.99E-06,29.390716,2.10E-05,2.825495,1.86E-06,12.733306,8.10E-06,33.215011,2.39E-05,0.005185776,2.158118,1.23E-06,2.917149362,0.298890304,0.000544508,9.735913862,0.000809411,0.031458989,7.100518,5.04E-06,5.337549,3.55E-06,9.222603446,0.001439377,150.042102,7.756025,4.49E-06,0.000168907,0.002597323,325.5632721
1965.285215,0.001586864,0.00152833,0.460730185,0.012107374,1.08E-05,19.497524,1.39E-05,1.582442,1.04E-06,7.157061,4.56E-06,24.271748,1.75E-05,0.004940973,1.349709,7.72E-07,2.859382316,0.251720092,0.000458575,8.471254131,0.000926614,0.027372581,4.051171,2.88E-06,4.23097,2.82E-06,9.060091826,0.001414662,128.105414,8.749876,5.06E-06,0.000144212,0.002734599,325.2735525
1965.330419,0.001667098,0.00184657,0.441343981,0.010809882,9.62E-06,23.775702,1.70E-05,3.017776,1.99E-06,8.166672,5.20E-06,25.834238,1.86E-05,0.005010589,2.284897,1.31E-06,2.646136533,0.248492727,0.000452695,7.479353978,0.000331269,0.024167522,5.66574,4.02E-06,1.046095,6.96E-07,9.216664316,0.001541798,141.617416,10.897334,6.30E-06,0.000159423,0.001498071,324.9838328
1965.375624,0.001511418,0.001488768,0.435240814,0.005866664,5.22E-06,31.092268,2.22E-05,2.981786,1.96E-06,11.385949,7.25E-06,40.498874,2.92E-05,0.004962974,3.137862,1.79E-06,2.3365231,0.20956165,0.000381772,7.396829897,0.001481131,0.023900868,7.089046,5.04E-06,9.548362,6.36E-06,9.361801097,0.00163535,184.509071,13.327174,7.71E-06,0.000207707,0.001244765,324.6941132
1965.420829,0.00201922,0.001954797,0.463824285,0.006421811,5.72E-06,27.810319,1.99E-05,3.006055,1.98E-06,14.306036,9.11E-06,32.630739,2.35E-05,0.004812008,1.997009,1.14E-06,2.442717587,0.216569186,0.000394538,7.637926025,0.000868287,0.024679905,7.729043,5.49E-06,7.691957,5.12E-06,9.229985268,0.001490767,155.990188,12.244916,7.08E-06,0.000175603,0.001692619,324.4043936
1965.466034,0.002548048,0.002364203,0.483695775,0.014469564,1.29E-05,25.587658,1.83E-05,1.572441,1.04E-06,14.966571,9.53E-06,29.662512,2.14E-05,0.004841007,1.434682,8.21E-07,2.639521797,0.263157989,0.000479412,9.101917094,0.001445536,0.029410399,5.945549,4.22E-06,4.522092,3.01E-06,9.332724098,0.001570873,132.560696,7.232386,4.18E-06,0.000149228,0.002694996,324.114674
1965.511238,0.001688337,0.001658252,0.465893955,0.004546356,4.05E-06,27.785697,1.98E-05,1.725756,1.14E-06,10.674041,6.79E-06,27.611918,1.99E-05,0.004851034,1.458131,8.34E-07,2.318936564,0.181929816,0.000331433,6.25752809,0.000796118,0.02021952,6.483264,4.60E-06,8.503712,5.66E-06,9.206479226,0.001603201,151.297469,10.079872,5.83E-06,0.00017032,0.001928047,323.8249543
1965.556443,0.002020247,0.001885475,0.508003153,-0.000503011,-4.48E-07,21.391092,1.53E-05,2.165421,1.43E-06,14.754283,9.39E-06,30.357263,2.19E-05,0.005104477,1.822961,1.04E-06,2.487368833,0.178838457,0.000325802,7.596184025,0.000796617,0.024545027,5.630952,4.00E-06,5.627996,3.75E-06,9.424590735,0.001637176,138.382936,7.06224,4.08E-06,0.000155782,0.002169946,323.5352347
1965.601648,0.00231856,0.002398488,0.468977382,0.005399935,4.81E-06,32.854262,2.35E-05,1.980952,1.30E-06,15.428015,9.82E-06,38.608608,2.78E-05,0.004979721,3.216072,1.84E-06,2.056352284,0.27189974,0.000495338,11.2956896,0.00053892,0.036498985,7.522771,5.34E-06,5.400776,3.59E-06,9.653195632,0.001859725,183.090079,17.293051,1.00E-05,0.00020611,0.001618541,323.2455151
1965.626785,0.003424225,0.003432891,0.465182142,0.012218705,1.09E-05,36.219485,2.59E-05,3.728338,2.46E-06,14.463802,9.21E-06,39.198704,2.82E-05,0.00515432,1.631293,9.33E-07,2.068614689,0.345724339,0.000629829,14.12796514,0.000787783,0.045650722,6.942037,4.93E-06,11.649083,7.75E-06,9.618098994,0.001858422,186.940925,10.589295,6.12E-06,0.000210445,0.002540776,322.9557955
1965.651923,0.002882193,0.003005524,0.478172982,0.015161861,1.35E-05,31.433626,2.25E-05,2.3897,1.57E-06,15.436618,9.82E-06,37.686889,2.72E-05,0.00508336,2.88676,1.65E-06,2.199921001,0.240694845,0.00043849,10.05137151,0.000509559,0.032478306,6.628593,4.71E-06,9.869421,6.57E-06,9.548627685,0.001699789,172.267364,12.060398,6.98E-06,0.000193927,0.002449819,322.6660758
1965.67706,0.002491945,0.002437252,0.476607852,0.009142819,8.14E-06,26.466258,1.89E-05,1.47664,9.73E-07,10.241703,6.52E-06,30.094175,2.17E-05,0.005225255,1.481756,8.48E-07,2.200792282,0.242867801,0.000442448,7.423217019,0.0003587,0.023986131,5.948437,4.23E-06,5.252701,3.50E-06,9.40291897,0.001676845,130.582126,8.252646,4.77E-06,0.000147,0.001822874,322.3763562
1965.702197,0.002691704,0.002892555,0.44758272,0.012388333,1.10E-05,28.775014,2.06E-05,2.1205,1.40E-06,10.703857,6.81E-06,32.995735,2.38E-05,0.004894249,3.146735,1.80E-06,2.079571495,0.263949565,0.000480854,16.42667443,0.000874967,0.053078384,6.595942,4.68E-06,5.60957,3.73E-06,9.242619421,0.001462831,153.425045,12.758308,7.38E-06,0.000172715,0.002800336,322.0866366
1965.727335,0.00340408,0.003231229,0.393448165,0.018402026,1.64E-05,20.835529,1.49E-05,1.532619,1.01E-06,7.574248,4.82E-06,21.782955,1.57E-05,0.004538865,1.855355,1.06E-06,1.935604215,0.34346446,0.000625712,23.78728741,0.001119505,0.076862226,4.74168,3.37E-06,6.948665,4.63E-06,9.039783433,0.001145801,103.393139,7.797349,4.51E-06,0.000116393,0.004966468,321.7969169
1965.752472,0.002677951,0.002511278,0.470702033,0.003571915,3.18E-06,28.276183,2.02E-05,0.954242,6.28E-07,12.847246,8.18E-06,37.669559,2.71E-05,0.004817565,2.602214,1.49E-06,2.552365913,0.307642712,0.000560453,8.054543381,0.000561405,0.026026092,6.540343,4.65E-06,8.679915,5.78E-06,9.297164304,0.00160876,167.632404,10.118326,5.85E-06,0.000188709,0.001947435,321.5071973
1965.77761,0.002570351,0.002452691,0.466802375,0.019250269,1.71E-05,25.220958,1.80E-05,2.917942,1.92E-06,10.582191,6.74E-06,26.59839,1.92E-05,0.005101591,1.601521,9.16E-07,2.613972775,0.291704935,0.000531418,7.804930498,0.000686431,0.025219535,6.03784,4.29E-06,8.331671,5.55E-06,9.229611973,0.001505256,145.132928,11.174638,6.46E-06,0.00016338,0.004135623,321.2174777
1965.802747,0.002030179,0.002109842,0.451848594,0.009744741,8.68E-06,26.170586,1.87E-05,2.542405,1.67E-06,9.363669,5.96E-06,35.09848,2.53E-05,0.004902837,3.438515,1.97E-06,2.422777979,0.293824722,0.00053528,7.25276478,0.000644001,0.02343536,6.958377,4.94E-06,7.198461,4.79E-06,9.1058875,0.001446639,174.401993,13.524505,7.82E-06,0.00019633,0.002420739,320.9277581
1965.827884,0.001955017,0.00192742,0.422379484,0.008486093,7.56E-06,31.8056,2.27E-05,2.221851,1.46E-06,16.954169,1.08E-05,40.044571,2.89E-05,0.004448762,3.279085,1.88E-06,2.141540272,0.261883422,0.00047709,8.734257544,0.000381745,0.028222406,7.220135,5.13E-06,8.640902,5.75E-06,9.192438064,0.001552223,219.42645,23.170729,1.34E-05,0.000247015,0.001549455,320.6380384
1965.853022,0.002342279,0.002233864,0.375286787,0.004156726,3.70E-06,36.059578,2.58E-05,2.673525,1.76E-06,13.055338,8.31E-06,42.832726,3.09E-05,0.004136217,4.31013,2.47E-06,1.93092144,0.255517582,0.000465493,10.92433029,0.000305959,0.035299037,8.265088,5.87E-06,9.367984,6.24E-06,9.124948874,0.001508155,249.164504,25.259046,1.46E-05,0.000280492,0.001640843,320.3483188
1965.878159,0.002121988,0.002114193,0.341015565,0.003931392,3.50E-06,29.46603,2.10E-05,2.322195,1.53E-06,15.235144,9.70E-06,44.335059,3.19E-05,0.004021991,3.860616,2.21E-06,1.759975611,0.217245332,0.00039577,10.07848883,0.00040713,0.032565928,7.878556,5.60E-06,6.732085,4.48E-06,9.135153898,0.001531776,225.556993,20.21527,1.17E-05,0.000253916,0.001536019,320.0585992
1965.903296,0.002094735,0.002024919,0.380365634,0.005631668,5.01E-06,34.543734,2.47E-05,2.514042,1.66E-06,16.105627,1.03E-05,44.313573,3.19E-05,0.004499902,3.931419,2.25E-06,1.893506047,0.239268375,0.000435891,9.066624207,0.000758607,0.029296359,9.154823,6.50E-06,8.372718,5.57E-06,9.401128735,0.001712596,240.853132,18.377879,1.06E-05,0.000271136,0.00181245,319.7688796
1965.928434,0.002209675,0.002228154,0.401109331,0.030510662,2.72E-05,34.611879,2.47E-05,2.994084,1.97E-06,20.989087,1.34E-05,45.864574,3.30E-05,0.004777353,3.936926,2.25E-06,2.243899852,0.280839254,0.000511623,10.45595872,0.002180454,0.033785621,9.528703,6.77E-06,6.713967,4.47E-06,9.303541159,0.001613623,234.560568,13.989823,8.09E-06,0.000264052,0.002724752,319.4791599
1965.953571,0.002321747,0.002231512,0.36508218,0.016499437,1.47E-05,32.450084,2.32E-05,2.496498,1.64E-06,15.671286,9.97E-06,42.771087,3.08E-05,0.004412944,3.260037,1.86E-06,2.191616599,0.307987655,0.000561081,8.956747014,0.000985592,0.028941321,6.869764,4.88E-06,15.281199,1.02E-05,9.24244897,0.001450255,211.326352,14.323583,8.28E-06,0.000237896,0.003726973,319.1894403
1965.978709,0.002417652,0.002194352,0.39858806,0.018226672,1.62E-05,20.506479,1.46E-05,2.206761,1.45E-06,7.875676,5.01E-06,25.253674,1.82E-05,0.004910179,1.287916,7.37E-07,2.773109169,0.348691267,0.000635234,9.316622468,0.00092423,0.030104162,4.075664,2.89E-06,4.57533,3.05E-06,9.016022518,0.001299887,107.716885,8.767957,5.07E-06,0.00012126,0.004383901,318.8997207
1966.003846,0.001734981,0.001786772,0.395478368,0.036664167,3.26E-05,34.78367,2.48E-05,2.544388,1.68E-06,16.013879,1.02E-05,48.203373,3.47E-05,0.004716282,2.773304,1.59E-06,2.301690763,0.291626334,0.000531275,8.111513084,0.000503069,0.026210175,10.272573,7.30E-06,9.888906,6.58E-06,9.413455338,0.001655436,221.280837,14.556615,8.42E-06,0.000249102,0.002108325,318.6100011
1966.028983,0.001689585,0.001927901,0.37387975,0.015300879,1.36E-05,32.221076,2.30E-05,3.00793,1.98E-06,10.849148,6.91E-06,43.366348,3.12E-05,0.004362264,2.22918,1.28E-06,2.162669974,0.297591204,0.000542141,8.531721417,0.000720114,0.027567965,6.76602,4.81E-06,9.956495,6.63E-06,9.227981442,0.001586332,176.66892,12.930905,7.48E-06,0.000198882,0.002650496,318.3202814
1966.054121,0.001922943,0.002044049,0.432719961,0.018438292,1.64E-05,30.498744,2.18E-05,1.879885,1.24E-06,11.977957,7.62E-06,39.897511,2.87E-05,0.005235201,2.984267,1.71E-06,2.807242274,0.302679019,0.00055141,9.152409649,0.001168442,0.029573552,7.270922,5.16E-06,6.384845,4.25E-06,9.376826663,0.001484153,175.277394,12.380956,7.16E-06,0.000197315,0.003962733,318.0305618
1966.079258,0.001986114,0.002118819,0.44437395,0.018221417,1.62E-05,24.084129,1.72E-05,1.885117,1.24E-06,10.392099,6.61E-06,27.841824,2.01E-05,0.00519116,2.575961,1.47E-06,2.987960985,0.30995713,0.000564669,8.580595534,0.001161645,0.027725888,6.681734,4.75E-06,3.849365,2.56E-06,9.10391039,0.001405214,141.932379,10.413889,6.02E-06,0.000159778,0.003670962,317.7408422
1966.104396,0.001708037,0.001748372,0.42756042,0.019244982,1.71E-05,22.145465,1.58E-05,2.084263,1.37E-06,8.71219,5.55E-06,26.024929,1.88E-05,0.004931428,2.022147,1.16E-06,2.80917829,0.271435246,0.000494491,7.40603738,0.001416108,0.023930619,5.956921,4.23E-06,4.049636,2.70E-06,9.053922225,0.001318912,135.107919,10.471825,6.06E-06,0.000152095,0.00266338,317.4511226
1966.154121,0.001676496,0.001519482,0.423831862,0.009479483,8.44E-06,26.848354,1.92E-05,1.539043,1.01E-06,14.21778,9.05E-06,34.857905,2.51E-05,0.005040198,2.537738,1.45E-06,2.643960644,0.234397441,0.000427017,7.270346479,0.000645856,0.023492171,6.676185,4.74E-06,7.899953,5.26E-06,9.224393985,0.0014277,181.917693,11.438886,6.62E-06,0.00020479,0.001855973,317.1614029
1966.203846,0.002077517,0.001939754,0.467868082,0.017038475,1.52E-05,23.630794,1.69E-05,1.878529,1.24E-06,17.48337,1.11E-05,29.118129,2.10E-05,0.005589335,1.325797,7.58E-07,2.982447483,0.269509921,0.000490984,7.955754078,0.001018063,0.025706881,6.236163,4.43E-06,6.602218,4.39E-06,9.402052805,0.001559059,162.061644,11.39825,6.59E-06,0.000182438,0.002661966,316.8716833
1966.253571,0.002214521,0.002329342,0.459625174,0.012807761,1.14E-05,20.648144,1.47E-05,1.292954,8.52E-07,7.199601,4.58E-06,21.966727,1.58E-05,0.005655723,0.859747,4.92E-07,3.194340054,0.276152752,0.000503086,10.20266618,0.001358281,0.032967174,4.447172,3.16E-06,2.911848,1.94E-06,9.433327971,0.001490406,126.207249,7.809198,4.52E-06,0.000142075,0.003580628,316.5819637
1966.303296,0.002372128,0.0023575,0.426213953,0.018114413,1.61E-05,25.015406,1.79E-05,1.839595,1.21E-06,14.630169,9.31E-06,33.465259,2.41E-05,0.005112794,2.170877,1.24E-06,2.677368694,0.255506752,0.000465473,11.00842158,0.000461794,0.035570756,5.941265,4.22E-06,7.20764,4.80E-06,9.296664066,0.001506127,161.343884,13.858271,8.02E-06,0.00018163,0.002887535,316.292244
1966.353022,0.002630564,0.002405967,0.478248511,0.015271586,1.36E-05,19.576404,1.40E-05,1.640405,1.08E-06,9.45048,6.01E-06,29.077133,2.10E-05,0.005389095,2.262466,1.29E-06,2.881024,0.258030917,0.000470072,9.515448263,0.000556832,0.030746614,6.06146,4.31E-06,6.35911,4.23E-06,9.344556547,0.001535402,136.808766,7.035281,4.07E-06,0.00015401,0.003062198,316.0025244
1966.402747,0.001837405,0.001803228,0.486552337,0.013845841,1.23E-05,24.749739,1.77E-05,1.59793,1.05E-06,12.628171,8.04E-06,31.222065,2.25E-05,0.005528772,2.775743,1.59E-06,2.581446536,0.173782882,0.000316592,7.629593362,0.000385567,0.024652981,6.267195,4.45E-06,9.092231,6.05E-06,9.513366779,0.001710886,176.14464,12.816352,7.41E-06,0.000198291,0.001749094,315.7128048
1966.452472,0.002172997,0.002076887,0.494810404,0.01679466,1.50E-05,29.557261,2.11E-05,2.961349,1.95E-06,17.250902,1.10E-05,36.026858,2.60E-05,0.005745787,3.027751,1.73E-06,2.652316963,0.228060531,0.000415473,10.04380053,0.001233513,0.032453842,7.032325,4.99E-06,10.947679,7.29E-06,9.667471511,0.001741061,193.618384,14.439016,8.35E-06,0.000217962,0.00415886,315.4230852
1966.502197,0.002129883,0.002173092,0.477741284,0.028901718,2.57E-05,40.876735,2.92E-05,3.295841,2.17E-06,16.056694,1.02E-05,48.821636,3.52E-05,0.005668217,3.525951,2.02E-06,2.357579519,0.209619668,0.000381878,11.17000013,0.000724434,0.036092854,8.635365,6.13E-06,10.500763,6.99E-06,9.744648043,0.001772758,253.135396,17.242458,9.97E-06,0.000284962,0.002298565,315.1333655
1966.551923,0.002007999,0.002076915,0.492673137,0.014772719,1.32E-05,41.015075,2.93E-05,3.568431,2.35E-06,23.895346,1.52E-05,52.535381,3.79E-05,0.005382045,3.212572,1.84E-06,2.429859722,0.189824964,0.000345817,10.00025011,0.000349666,0.032313121,8.963661,6.37E-06,9.534101,6.35E-06,9.615054404,0.001739252,237.965875,19.143897,1.11E-05,0.000267885,0.001802137,314.8436459
1966.601648,0.001894149,0.001940232,0.464918726,0.011554873,1.03E-05,43.337854,3.10E-05,3.445327,2.27E-06,24.288676,1.55E-05,60.692917,4.37E-05,0.00547632,3.068872,1.76E-06,2.068083277,0.205680596,0.000374702,10.13942368,0.000408619,0.032762823,10.630213,7.55E-06,8.113411,5.40E-06,9.822724511,0.001904974,282.45633,21.770632,1.26E-05,0.00031797,0.001244513,314.5539263
1966.657509,0.001931022,0.002048996,0.497953392,0.008978061,7.99E-06,23.939853,1.71E-05,1.946452,1.28E-06,10.870224,6.92E-06,33.568262,2.42E-05,0.005257301,2.259857,1.29E-06,2.466375856,0.221443354,0.000403418,8.440430687,0.000640823,0.027272983,6.428941,4.57E-06,6.560325,4.37E-06,9.711363543,0.001776536,163.770505,13.036749,7.54E-06,0.000184361,0.001648698,314.2642067
1966.71337,0.002108232,0.001919314,0.462920517,0.007386885,6.58E-06,27.389186,1.96E-05,3.106995,2.05E-06,10.97513,6.99E-06,34.475269,2.48E-05,0.005282664,2.701038,1.55E-06,2.456038629,0.261195105,0.000475836,9.232389571,0.000815489,0.029831986,6.522036,4.63E-06,4.482252,2.98E-06,9.583592937,0.001697774,198.448239,13.849525,8.01E-06,0.000223399,0.001367129,313.974487
