Age,BaCa,Lumin
1971.942,0.0033091,0.406143
1971.962,0.0032035,0.410051
1971.981,0.0032514,0.41187
1972,0.0034341,0.416889
1972.019,0.0039596,0.42203
1972.039,0.0043529,0.422628
1972.058,0.0038245,0.419332
1972.077,0.0028957,0.412106
1972.096,0.00241,0.402495
1972.115,0.0030229,0.392206
1972.135,0.0034107,0.380927
1972.154,0.0027825,0.373347
1972.173,0.002605,0.362179
1972.192,0.0028385,0.35523
1972.212,0.0032386,0.353384
1972.231,0.0036395,0.355917
1972.25,0.0039762,0.359684
1972.269,0.0032719,0.359218
1972.289,0.0028319,0.354216
1972.308,0.0030755,0.349658
1972.327,0.0031707,0.348783
1972.346,0.0028694,0.346024
1972.365,0.0025224,0.342022
1972.385,0.0027342,0.337974
1972.404,0.0029176,0.333991
1972.423,0.002885,0.330967
1972.442,0.0026856,0.328979
1972.462,0.002932,0.327042
1972.481,0.0029653,0.324661
1972.5,0.0028771,0.321486
1972.519,0.003327,0.319261
1972.539,0.0030249,0.318856
1972.558,0.0028207,0.317914
1972.577,0.0024354,0.314439
1972.596,0.002491,0.310075
1972.615,0.0027629,0.308613
1972.635,0.0029373,0.309586
1972.654,0.0029811,0.310308
1972.673,0.0030019,0.308743
1972.692,0.0031423,0.305974
1972.712,0.0032085,0.30746
1972.731,0.0032173,0.309254
1972.75,0.0032346,0.31372
1972.769,0.0031404,0.315581
1972.789,0.0029365,0.317861
1972.808,0.0028228,0.318912
1972.827,0.0029817,0.320817
1972.846,0.0028955,0.325729
1972.865,0.0028377,0.330878
1972.885,0.0028274,0.328576
1972.904,0.0028944,0.326704
1972.923,0.0031931,0.32747
1972.942,0.0032087,0.327908
1972.962,0.0031981,0.32807
1972.981,0.0032709,0.328914
1973,0.0034648,0.332896
1973.019,0.0034812,0.333459
1973.039,0.0033618,0.333686
1973.058,0.0031308,0.338615
1973.077,0.0028293,0.348805
1973.096,0.0027874,0.357552
1973.115,0.0030883,0.356087
1973.135,0.0034132,0.346019
1973.154,0.0032564,0.332587
1973.173,0.0035776,0.321487
1973.192,0.0029355,0.315556
1973.212,0.0026818,0.309358
1973.231,0.0028171,0.306562
1973.25,0.0030023,0.304887
1973.269,0.0030093,0.302651
1973.289,0.0033214,0.299033
1973.308,0.0027911,0.303791
1973.327,0.0026246,0.312589
1973.346,0.0026362,0.322371
1973.365,0.0026316,0.324738
1973.385,0.0027945,0.329222
1973.404,0.0033742,0.33118
1973.423,0.0030462,0.326731
1973.442,0.0029901,0.316612
1973.462,0.00307,0.306004
1973.481,0.0033898,0.292906
1973.5,0.0032074,0.285689
1973.519,0.0029593,0.283312
1973.539,0.0029432,0.288563
1973.558,0.0029842,0.295362
1973.577,0.0035701,0.303498
1973.596,0.0036075,0.314002
1973.615,0.0032187,0.326415
1973.635,0.0030937,0.334646
1973.654,0.0028471,0.336857
1973.673,0.0030677,0.336744
1973.692,0.0032773,0.331464
1973.712,0.0032599,0.32618
1973.731,0.0028302,0.326194
1973.75,0.0030417,0.330191
1973.769,0.0030949,0.33652
1973.789,0.0036952,0.342652
1973.808,0.0046987,0.351538
1973.827,0.0040629,0.359434
1973.846,0.0041376,0.363292
1973.865,0.0042296,0.368165
1973.885,0.0038629,0.373568
1973.904,0.0039749,0.378683
1973.923,0.003868,0.389717
1973.942,0.0050144,0.405201
1973.962,0.0039553,0.418467
1973.981,0.0032752,0.420876
1974,0.0029826,0.424608
1974.019,0.0030047,0.428845
1974.039,0.0027808,0.427275
1974.058,0.0028546,0.422118
1974.077,0.0025936,0.413087
1974.096,0.0027476,0.400035
1974.115,0.0031089,0.386519
1974.135,0.0032443,0.372013
1974.154,0.0033125,0.359082
1974.173,0.0036474,0.358011
1974.192,0.0035787,0.366606
1974.212,0.0036334,0.380573
1974.231,0.0032818,0.396554
1974.25,0.0031229,0.403614
1974.269,0.003018,0.408138
1974.289,0.0029646,0.40243
1974.308,0.0033141,0.390882
1974.327,0.00336,0.370289
1974.346,0.0034261,0.3455
1974.365,0.0034902,0.325619
1974.385,0.0036279,0.312912
1974.404,0.0039624,0.303783
1974.423,0.003351,0.298345
1974.442,0.0035868,0.296118
1974.462,0.0033563,0.296764
1974.481,0.0032145,0.298996
1974.5,0.0034186,0.302135
1974.519,0.0030626,0.305043
1974.539,0.0032186,0.307335
1974.558,0.0028969,0.313845
1974.577,0.002559,0.316033
1974.596,0.0022906,0.322573
1974.615,0.0025048,0.331863
1974.635,0.0028322,0.338569
1974.654,0.0031117,0.343548
1974.673,0.0033549,0.346141
1974.692,0.0036338,0.34659
1974.712,0.004022,0.343233
1974.731,0.0039187,0.333487
1974.75,0.0035715,0.323851
1974.769,0.003651,0.318767
1974.789,0.0035698,0.317875
1974.808,0.0036391,0.319506
1974.827,0.0033762,0.320397
1974.846,0.003092,0.320513
1974.865,0.00319,0.31983
1974.885,0.0030525,0.322942
1974.904,0.003268,0.332007
1974.923,0.0034485,0.345519
1974.942,0.0035504,0.350949
1974.962,0.0037753,0.356562
1974.981,0.0039283,0.360654
1975,0.0037501,0.36077
1975.019,0.0038517,0.361688
1975.039,0.0036759,0.355343
1975.058,0.003221,0.337457
1975.077,0.0029895,0.328646
1975.096,0.0026402,0.325633
1975.115,0.0025038,0.317414
1975.135,0.0032492,0.311855
1975.154,0.0033411,0.305643
1975.173,0.0037581,0.297214
1975.192,0.0036423,0.295189
1975.212,0.0038449,0.305102
1975.231,0.0033579,0.311213
1975.25,0.0031514,0.319885
1975.269,0.002912,0.323691
1975.289,0.0031211,0.33583
1975.308,0.0035046,0.336975
1975.327,0.0028652,0.326458
1975.346,0.0033669,0.334802
1975.365,0.0040235,0.347504
1975.385,0.0042127,0.344538
1975.404,0.0033073,0.344016
1975.423,0.0032364,0.360036
1975.442,0.0029629,0.370825
1975.462,0.0036109,0.367835
1975.481,0.0038405,0.366929
1975.5,0.003866,0.373047
1975.519,0.0036758,0.383774
1975.539,0.0040853,0.389974
1975.558,0.0035478,0.377619
1975.577,0.0034204,0.362485
1975.596,0.003459,0.358637
1975.615,0.0040998,0.361535
1975.635,0.0040782,0.362236
1975.654,0.0035179,0.363562
1975.673,0.0041051,0.354087
1975.692,0.0040634,0.334529
1975.712,0.0037952,0.331976
1975.731,0.003263,0.346413
1975.75,0.0033679,0.36072
1975.769,0.0036129,0.369092
1975.789,0.0034887,0.365766
1975.808,0.003556,0.373668
1975.827,0.0034684,0.381759
1975.846,0.0034425,0.385303
1975.865,0.0042943,0.384636
1975.885,0.006194,0.383573
1975.904,0.0057882,0.378162
1975.923,0.0038625,0.379089
1975.942,0.0040411,0.38091
1975.962,0.0046387,0.391749
1975.981,0.0041791,0.403531
1976,0.0042245,0.410129
1976.019,0.0039744,0.41606
1976.039,0.0038361,0.413824
1976.058,0.00342,0.417816
1976.077,0.0029762,0.434808
1976.096,0.0027396,0.454497
1976.115,0.002286,0.463372
1976.135,0.0025206,0.458909
1976.154,0.0026808,0.444308
1976.173,0.0026828,0.424047
1976.192,0.003131,0.404833
1976.212,0.0037874,0.394225
1976.231,0.0038392,0.391966
1976.25,0.0035678,0.396055
1976.269,0.0027983,0.397186
1976.289,0.0031421,0.403121
1976.308,0.0039698,0.404814
1976.327,0.0034498,0.403122
1976.346,0.0037033,0.405233
1976.365,0.0035852,0.402955
1976.385,0.0037278,0.402279
1976.404,0.0042163,0.396103
1976.423,0.0038427,0.391581
1976.442,0.0039579,0.386734
1976.462,0.0033884,0.385389
1976.481,0.0032573,0.382582
1976.5,0.0036856,0.377728
1976.519,0.0033523,0.373819
1976.539,0.0035288,0.37605
1976.558,0.0033281,0.374641
1976.577,0.0038444,0.371676
1976.596,0.0041092,0.372082
1976.615,0.0045331,0.371161
1976.635,0.0045075,0.370541
1976.654,0.004117,0.367133
1976.673,0.0042356,0.365001
1976.692,0.0043133,0.365869
1976.712,0.0039959,0.368148
1976.731,0.0039947,0.367773
1976.75,0.0035337,0.361124
1976.769,0.0034819,0.358309
1976.789,0.0032775,0.360601
1976.808,0.0030564,0.366587
1976.827,0.0031767,0.373392
1976.846,0.0040048,0.378985
1976.865,0.0049529,0.385715
1976.885,0.004819,0.393134
1976.904,0.0044957,0.394933
1976.923,0.0044679,0.39086
1976.942,0.0046228,0.391077
1976.962,0.0048369,0.398969
1976.981,0.0049511,0.401493
1977,0.0046976,0.412499
1977.019,0.0048124,0.420472
1977.039,0.0039147,0.4283
1977.058,0.0037848,0.436695
1977.077,0.0037204,0.444925
1977.096,0.0039627,0.44802
1977.115,0.0046973,0.451685
1977.135,0.0049048,0.453831
1977.154,0.0052683,0.456354
1977.173,0.0051774,0.460746
1977.192,0.0047894,0.464128
1977.212,0.0042201,0.462748
1977.231,0.0040997,0.459602
1977.25,0.0042241,0.455035
1977.269,0.0036643,0.451989
1977.289,0.0032145,0.448239
1977.308,0.0038281,0.442173
1977.327,0.0039367,0.434117
1977.346,0.0037078,0.425119
1977.365,0.0036639,0.417105
1977.385,0.0035442,0.410099
1977.404,0.003706,0.404671
1977.423,0.0040349,0.402333
1977.442,0.0036453,0.40094
1977.462,0.0032421,0.399877
1977.481,0.0041506,0.399251
1977.5,0.0043697,0.398977
1977.519,0.004193,0.398263
1977.539,0.0038977,0.39678
1977.558,0.0037037,0.393439
1977.577,0.0034341,0.390872
1977.596,0.0036594,0.388628
1977.615,0.0031529,0.385275
1977.635,0.00391,0.382266
1977.654,0.0049955,0.379796
1977.673,0.0049724,0.376154
1977.692,0.0051635,0.373052
1977.712,0.0040157,0.374285
1977.731,0.0037557,0.375855
1977.75,0.003665,0.379382
1977.769,0.003821,0.384288
1977.789,0.0037007,0.390527
1977.808,0.0036056,0.395753
1977.827,0.0033688,0.395126
1977.846,0.0036682,0.393941
1977.865,0.0032699,0.392038
1977.885,0.00307,0.385839
1977.904,0.0032422,0.381542
1977.923,0.0036145,0.382282
1977.942,0.003172,0.386491
1977.962,0.0031632,0.391708
1977.981,0.0031432,0.393512
1978,0.0035241,0.394958
1978.019,0.0040991,0.397638
1978.039,0.0044922,0.398959
1978.058,0.0032143,0.401769
1978.077,0.0027472,0.407669
1978.096,0.0028594,0.412254
1978.115,0.0028513,0.403232
1978.135,0.0033796,0.393797
1978.154,0.0032902,0.37255
1978.173,0.0028079,0.380172
1978.192,0.0031835,0.395019
1978.212,0.0031872,0.383923
1978.231,0.0031291,0.373377
1978.25,0.0029945,0.362281
1978.269,0.0029092,0.351187
1978.289,0.0027707,0.340091
1978.308,0.0030202,0.329545
1978.327,0.0031849,0.31845
1978.346,0.0031667,0.307355
1978.365,0.003314,0.3039
1978.385,0.0033959,0.308108
1978.404,0.0035321,0.312441
1978.423,0.0036128,0.316604
1978.442,0.0035301,0.320766
1978.462,0.0035697,0.324928
1978.481,0.0028791,0.32909
1978.5,0.0030117,0.333253
1978.519,0.0034662,0.337415
1978.539,0.0031189,0.341577
1978.558,0.0034025,0.34574
1978.577,0.0031616,0.350118
1978.596,0.0033038,0.354281
1978.615,0.0030792,0.358444
1978.635,0.0031066,0.362605
1978.654,0.0032845,0.366768
1978.673,0.0036977,0.37093
1978.692,0.0035483,0.375093
1978.712,0.0040171,0.379255
1978.731,0.0033051,0.383417
1978.75,0.0035246,0.387579
1978.769,0.0040971,0.388903
1978.789,0.0045051,0.385599
1978.808,0.0040037,0.385626
1978.827,0.0038352,0.387932
1978.846,0.0042922,0.390968
1978.865,0.0047971,0.394378
1978.885,0.0054427,0.397331
1978.904,0.0045868,0.396985
1978.923,0.0035901,0.396139
1978.942,0.0031037,0.394453
1978.962,0.0026965,0.392665
1978.981,0.0026781,0.395509
1979,0.0032496,0.396589
1979.019,0.0037989,0.401562
1979.039,0.0039893,0.405054
1979.058,0.0032942,0.423999
1979.077,0.0028754,0.447005
1979.096,0.0029926,0.460356
1979.115,0.0035116,0.460236
1979.135,0.0034632,0.457315
1979.154,0.003053,0.448918
1979.173,0.002668,0.434287
1979.192,0.0026119,0.422048
1979.212,0.0030482,0.409586
1979.231,0.0032716,0.410274
1979.25,0.0034242,0.414612
1979.269,0.003862,0.416393
1979.289,0.0036575,0.422552
1979.308,0.0036336,0.435912
1979.327,0.0035946,0.452738
1979.346,0.0032318,0.448749
1979.365,0.0034274,0.438383
1979.385,0.0030354,0.431264
1979.404,0.0033508,0.419684
1979.423,0.0037517,0.405464
1979.442,0.0034229,0.399906
1979.462,0.0031245,0.396872
1979.481,0.0028834,0.389024
1979.5,0.0032127,0.377557
1979.519,0.003343,0.362932
1979.539,0.003035,0.356103
1979.558,0.0031566,0.365991
1979.577,0.0036205,0.373922
1979.596,0.0029472,0.377616
1979.615,0.0028069,0.374365
1979.635,0.0028637,0.359536
1979.654,0.0028048,0.356506
1979.673,0.0040981,0.353566
1979.692,0.0056145,0.349049
1979.712,0.0049452,0.352249
1979.731,0.0046626,0.356232
1979.75,0.0045631,0.361256
1979.769,0.0034227,0.371619
1979.789,0.0041131,0.386115
1979.808,0.0045554,0.389656
1979.827,0.0047112,0.389637
1979.846,0.0051338,0.407412
1979.865,0.0055198,0.432658
1979.885,0.0056845,0.44148
1979.904,0.004639,0.447317
1979.923,0.0045902,0.44747
1979.942,0.0040955,0.451187
1979.962,0.003558,0.450266
1979.981,0.0037137,0.447513
1980,0.0032463,0.448579
1980.019,0.0032221,0.454397
1980.039,0.0029483,0.449023
1980.058,0.0028405,0.442261
1980.077,0.0031344,0.43357
1980.096,0.0032306,0.423343
1980.115,0.0039176,0.414802
1980.135,0.0035229,0.407471
1980.154,0.0030978,0.406245
1980.173,0.0034768,0.407261
1980.192,0.0036061,0.408013
1980.212,0.004196,0.405415
1980.231,0.0039081,0.398172
1980.25,0.0030395,0.389363
1980.269,0.0028188,0.381315
1980.289,0.0035646,0.371942
1980.308,0.0038718,0.366582
1980.327,0.0038811,0.364777
1980.346,0.0035691,0.364623
1980.365,0.0033552,0.364774
1980.385,0.0032332,0.364999
1980.404,0.0033838,0.363054
1980.423,0.0034133,0.358261
1980.442,0.003029,0.351935
1980.462,0.0029677,0.346266
1980.481,0.0031774,0.342676
1980.5,0.0036729,0.340914
1980.519,0.0036554,0.340322
1980.539,0.0034649,0.347015
1980.558,0.0033017,0.36497
1980.577,0.003661,0.373373
1980.596,0.0035565,0.379414
1980.615,0.0035421,0.380949
1980.635,0.004052,0.390065
1980.654,0.0043393,0.391035
1980.673,0.004346,0.392336
1980.692,0.0039287,0.392946
1980.712,0.0040491,0.400197
1980.731,0.003984,0.40695
1980.75,0.0037974,0.419043
1980.769,0.0039679,0.422235
1980.789,0.0041244,0.411051
1980.808,0.0044467,0.395648
1980.827,0.0043719,0.393575
1980.846,0.0041404,0.392129
1980.865,0.003777,0.396685
1980.885,0.0033207,0.404813
1980.904,0.0032575,0.403701
1980.923,0.0034099,0.403311
1980.942,0.0037422,0.404668
1980.962,0.0037687,0.41071
1980.981,0.0034114,0.414165
1981,0.0035429,0.412255
1981.019,0.0039989,0.409542
1981.039,0.0037238,0.415182
1981.058,0.0041997,0.426271
1981.077,0.0044113,0.433269
1981.096,0.0044865,0.43366
1981.115,0.0045648,0.429986
1981.135,0.0034769,0.417053
1981.154,0.0031536,0.401708
1981.173,0.0036638,0.392097
1981.192,0.0039062,0.38385
1981.212,0.0030551,0.375394
1981.231,0.0028247,0.369301
1981.25,0.0029443,0.368877
1981.269,0.0031177,0.371158
1981.289,0.0040122,0.370556
1981.308,0.0045689,0.368873
1981.327,0.0052673,0.367976
1981.346,0.0037518,0.370528
1981.365,0.0040662,0.375702
1981.385,0.0040168,0.382632
1981.404,0.0035984,0.382777
1981.423,0.0033893,0.383866
1981.442,0.0034977,0.383663
1981.462,0.0040184,0.375437
1981.481,0.0035129,0.366067
1981.5,0.0043855,0.36066
1981.519,0.0037488,0.355744
1981.539,0.0038985,0.353529
1981.558,0.0037328,0.353296
1981.577,0.0041728,0.353766
1981.596,0.004314,0.353867
1981.615,0.0044731,0.354133
1981.635,0.0036693,0.357871
1981.654,0.0032241,0.359358
1981.673,0.0033325,0.35824
1981.692,0.0032714,0.356192
1981.712,0.003204,0.35419
1981.731,0.0029708,0.346649
1981.75,0.0032526,0.341032
1981.769,0.003542,0.339343
1981.789,0.0036357,0.341431
1981.808,0.0036126,0.347263
1981.827,0.0037395,0.350643
1981.846,0.0041893,0.357613
1981.865,0.0040815,0.365427
1981.885,0.0041443,0.36872
1981.904,0.004268,0.370054
1981.923,0.0035055,0.37411
1981.942,0.0031666,0.373635
1981.962,0.0036465,0.373331
1981.981,0.0036272,0.37431
1982,0.0033873,0.379417
1982.019,0.0036035,0.390807
1982.039,0.00356,0.401409
1982.058,0.0035443,0.408535
1982.077,0.0037207,0.411103
1982.096,0.0038848,0.408604
1982.115,0.0040713,0.403524
1982.135,0.0040793,0.398087
1982.154,0.0038286,0.39443
1982.173,0.0031842,0.393877
1982.192,0.0033427,0.398063
1982.212,0.0033447,0.407183
1982.231,0.0032765,0.413739
1982.25,0.003335,0.421663
1982.269,0.0035462,0.428989
1982.289,0.0035225,0.426299
1982.308,0.0033858,0.41939
1982.327,0.003294,0.40625
1982.346,0.00309,0.392676
1982.365,0.0032333,0.380277
1982.385,0.0032753,0.368675
1982.404,0.0032467,0.359531
1982.423,0.004015,0.353557
1982.442,0.0041009,0.352899
1982.462,0.0035148,0.353487
1982.481,0.0033614,0.355141
1982.5,0.0032864,0.356498
1982.519,0.003096,0.365275
1982.539,0.0028859,0.380037
1982.558,0.0027711,0.399443
1982.577,0.0029803,0.422205
1982.596,0.0031329,0.437396
1982.615,0.0029942,0.440063
1982.635,0.0032739,0.431131
1982.654,0.0034849,0.411345
1982.673,0.0036612,0.388762
1982.692,0.0034225,0.370759
1982.712,0.0032716,0.363492
1982.731,0.0032582,0.361048
1982.75,0.003458,0.360439
1982.769,0.0037546,0.358076
1982.789,0.0034935,0.355496
1982.808,0.0034912,0.35515
1982.827,0.00336,0.356425
1982.846,0.0032444,0.352948
1982.865,0.0029392,0.350528
1982.885,0.0031947,0.344354
1982.904,0.003528,0.340282
1982.923,0.0036027,0.330126
1982.942,0.0033721,0.324157
1982.962,0.0035668,0.325209
1982.981,0.0042539,0.328779
1983,0.0047141,0.33424
1983.019,0.0043804,0.341247
1983.039,0.003768,0.348357
1983.058,0.0035222,0.353884
1983.077,0.0035552,0.360997
1983.096,0.0040055,0.371172
1983.115,0.0038418,0.381539
1983.135,0.0038731,0.392246
1983.154,0.004468,0.402735
1983.173,0.0041404,0.412553
1983.192,0.003669,0.424207
1983.212,0.0037592,0.437588
1983.231,0.0037612,0.450777
1983.25,0.0035997,0.461251
1983.269,0.0035968,0.471521
1983.289,0.0037793,0.480922
1983.308,0.0038637,0.489485
1983.327,0.0036567,0.497547
1983.346,0.0034477,0.5005
1983.365,0.0037456,0.497545
1983.385,0.0035654,0.47966
1983.404,0.0034783,0.453223
1983.423,0.0033001,0.432725
1983.442,0.003199,0.40845
1983.462,0.0031256,0.383977
1983.481,0.0030476,0.374252
1983.5,0.0032148,0.359139
1983.519,0.0035954,0.345848
1983.539,0.0038413,0.345872
1983.558,0.00424,0.341912
1983.577,0.0044202,0.336708
1983.596,0.0040536,0.336173
1983.615,0.003736,0.335791
1983.635,0.0035171,0.33442
1983.654,0.0032496,0.333915
1983.673,0.0029596,0.331451
1983.692,0.0026839,0.332773
1983.712,0.0025371,0.333734
1983.731,0.0026173,0.328676
1983.75,0.0027031,0.326108
1983.769,0.0027955,0.323027
1983.789,0.002979,0.32555
1983.808,0.0031184,0.325652
1983.827,0.0031875,0.327819
1983.846,0.0032088,0.333944
1983.865,0.0032089,0.341123
1983.885,0.0031622,0.330789
1983.904,0.0030917,0.334019
1983.923,0.002987,0.329663
1983.942,0.0031947,0.322066
1983.962,0.0034286,0.326058
1983.981,0.0028944,0.338672
1984,0.0026067,0.352918
1984.019,0.002642,0.357752
1984.039,0.0027433,0.368508
1984.058,0.002849,0.369803
1984.077,0.0028411,0.372609
1984.096,0.002857,0.378913
1984.115,0.0029017,0.380722
1984.135,0.0029897,0.376508
1984.154,0.0030696,0.370479
1984.173,0.0030244,0.358785
1984.192,0.0029301,0.350546
1984.212,0.0027815,0.340968
1984.231,0.0029039,0.335998
1984.25,0.0030678,0.331845
1984.269,0.0031264,0.327563
1984.289,0.0031238,0.325496
1984.308,0.0030598,0.32268
1984.327,0.0031535,0.319399
1984.346,0.0032418,0.317119
1984.365,0.0031691,0.318194
1984.385,0.0033269,0.324535
1984.404,0.0036958,0.330359
1984.423,0.0038617,0.340414
1984.442,0.0039188,0.341009
1984.462,0.0036776,0.341509
1984.481,0.0035389,0.339763
1984.5,0.0034855,0.342911
1984.519,0.0035012,0.339236
1984.539,0.0035115,0.334887
1984.558,0.0034735,0.330693
1984.577,0.0034881,0.328474
1984.596,0.0030736,0.328469
1984.615,0.0031652,0.327819
1984.635,0.0034322,0.324286
1984.654,0.0028098,0.320206
1984.673,0.0029665,0.319088
1984.692,0.0030138,0.324018
1984.712,0.0029861,0.327162
1984.731,0.0030034,0.329217
1984.75,0.0031287,0.330266
1984.769,0.0034721,0.330074
1984.789,0.0033074,0.329689
1984.808,0.0027888,0.332998
1984.827,0.0023801,0.337786
1984.846,0.0025738,0.341258
1984.865,0.003153,0.342697
1984.885,0.0032477,0.344422
1984.904,0.0035376,0.344362
1984.923,0.0040801,0.347143
1984.942,0.0045232,0.352251
1984.962,0.0042174,0.353794
1984.981,0.0035994,0.355599
1985,0.0037722,0.358635
1985.019,0.0038488,0.36114
1985.039,0.0048757,0.359479
1985.058,0.0050148,0.35695
1985.077,0.0047096,0.36262
1985.096,0.0034524,0.373997
1985.115,0.0033872,0.383794
1985.135,0.0033976,0.394544
1985.154,0.0030561,0.402167
1985.173,0.0033508,0.403701
1985.192,0.0029833,0.404052
1985.212,0.003049,0.401921
1985.231,0.0027183,0.397402
1985.25,0.0032456,0.390455
1985.269,0.0029808,0.379033
1985.289,0.003129,0.372677
1985.308,0.0030388,0.367506
1985.327,0.0029806,0.365166
1985.346,0.0031576,0.365079
1985.365,0.0035617,0.363987
1985.385,0.0030234,0.362398
1985.404,0.0029372,0.361656
1985.423,0.0026295,0.358023
1985.442,0.0027968,0.353794
1985.462,0.0030713,0.351291
1985.481,0.002769,0.350502
1985.5,0.0032783,0.351451
1985.519,0.0029362,0.353596
1985.539,0.0026838,0.356545
1985.558,0.0033783,0.358079
1985.577,0.00339,0.35635
1985.596,0.0039021,0.353211
1985.615,0.0032672,0.351713
1985.635,0.0029735,0.351018
1985.654,0.0026598,0.350569
1985.673,0.0032335,0.349726
1985.692,0.0030661,0.348155
1985.712,0.0031336,0.348659
1985.731,0.0029832,0.348758
1985.75,0.0025174,0.348693
1985.769,0.0030968,0.351118
1985.789,0.0035158,0.353167
1985.808,0.0036115,0.356216
1985.827,0.0031705,0.356246
1985.846,0.0034852,0.355057
1985.865,0.0043389,0.348362
1985.885,0.0048173,0.344065
1985.904,0.004412,0.34065
1985.923,0.0044167,0.332183
1985.942,0.0037508,0.330727
1985.962,0.0032734,0.331865
1985.981,0.0037739,0.332413
1986,0.0034026,0.332255
1986.019,0.0031919,0.332784
1986.039,0.0033385,0.331745
1986.058,0.0037867,0.329931
1986.077,0.0039529,0.328509
1986.096,0.003695,0.327894
1986.115,0.0039311,0.327827
1986.135,0.0037237,0.328815
1986.154,0.0029521,0.327697
1986.173,0.0028892,0.326675
1986.192,0.0028,0.32558
1986.212,0.0030882,0.327242
1986.231,0.0029624,0.333156
1986.25,0.0032775,0.34086
1986.269,0.0031421,0.355406
1986.289,0.003066,0.365451
1986.308,0.003069,0.371324
1986.327,0.0030875,0.378359
1986.346,0.0031684,0.379196
1986.365,0.003375,0.382565
1986.385,0.0039395,0.379991
1986.404,0.0034535,0.373249
1986.423,0.0031263,0.36645
1986.442,0.0031524,0.363042
1986.462,0.0033897,0.35977
1986.481,0.0031726,0.353354
1986.5,0.0029154,0.346329
1986.519,0.0029885,0.340398
1986.539,0.0031876,0.336021
1986.558,0.0032662,0.33118
1986.577,0.0032427,0.326614
1986.596,0.0029293,0.3237
1986.615,0.0029613,0.323727
1986.635,0.0031416,0.325488
1986.654,0.0028062,0.325683
1986.673,0.0026899,0.326811
1986.692,0.0025671,0.329776
1986.712,0.0026953,0.331915
1986.731,0.0028489,0.333359
1986.75,0.0033422,0.334871
1986.769,0.0038187,0.335776
1986.789,0.0038797,0.336772
1986.808,0.0037699,0.33745
1986.827,0.0042326,0.339946
1986.846,0.0047149,0.344107
1986.865,0.0049694,0.346674
1986.885,0.0056473,0.346834
1986.904,0.0063408,0.342816
1986.923,0.007654,0.339441
1986.942,0.0073508,0.339104
1986.962,0.0052772,0.336178
1986.981,0.0052214,0.333324
1987,0.005106,0.330614
1987.019,0.0052017,0.325739
1987.039,0.0046452,0.321445
1987.058,0.004276,0.320518
1987.077,0.0046355,0.319269
1987.096,0.004114,0.316599
1987.115,0.0037904,0.314701
1987.135,0.003206,0.31639
1987.154,0.0034242,0.319503
1987.173,0.0035353,0.329743
1987.192,0.0037663,0.342225
1987.212,0.0037742,0.35419
1987.231,0.0040374,0.364029
1987.25,0.0038734,0.370878
1987.269,0.0040385,0.374413
1987.289,0.0039195,0.378597
1987.308,0.0039428,0.377699
1987.327,0.0033354,0.383174
1987.346,0.0034037,0.39455
1987.365,0.0033,0.40055
1987.385,0.0035225,0.40395
1987.404,0.0034521,0.403936
1987.423,0.0035781,0.402701
1987.442,0.003742,0.404892
1987.462,0.0042908,0.38858
1987.481,0.0038617,0.382535
1987.5,0.0041518,0.375012
1987.519,0.003847,0.363331
1987.539,0.0036036,0.353191
1987.558,0.003646,0.342316
1987.577,0.0040341,0.336321
1987.596,0.0046202,0.336422
1987.615,0.0040533,0.341734
1987.635,0.0030523,0.339045
1987.654,0.0032273,0.334718
1987.673,0.0028091,0.337644
1987.692,0.0029734,0.335092
1987.712,0.0028938,0.341107
1987.731,0.0024188,0.341914
1987.75,0.0030183,0.34064
1987.769,0.0033919,0.350641
1987.789,0.0032218,0.356353
1987.808,0.002936,0.364353
1987.827,0.0032808,0.371361
1987.846,0.0034358,0.379267
1987.865,0.0036739,0.382656
1987.885,0.0034627,0.380324
1987.904,0.0035717,0.376558
1987.923,0.0033061,0.374499
1987.942,0.0035851,0.366724
1987.962,0.0034971,0.36647
1987.981,0.0032559,0.36688
1988,0.0030303,0.369767
1988.019,0.0027396,0.373684
1988.039,0.0028787,0.374792
1988.058,0.0036354,0.377433
1988.077,0.0037127,0.373678
1988.096,0.0035316,0.368857
1988.115,0.0033445,0.365522
1988.135,0.0033269,0.370981
1988.154,0.002931,0.377302
1988.173,0.0027282,0.388202
1988.192,0.0029885,0.391497
1988.212,0.0030383,0.390537
1988.231,0.0032606,0.388085
1988.25,0.0036196,0.386546
1988.269,0.0036233,0.381679
1988.289,0.0032904,0.375416
1988.308,0.0030766,0.372145
1988.327,0.0032205,0.370826
1988.346,0.0032076,0.37014
1988.365,0.0029011,0.369961
1988.385,0.0027719,0.368128
1988.404,0.0028218,0.368424
1988.423,0.0027672,0.367319
1988.442,0.0029373,0.361808
1988.462,0.0032313,0.356558
1988.481,0.0030226,0.353208
1988.5,0.0031038,0.349034
1988.519,0.0031663,0.342553
1988.539,0.0029833,0.336377
1988.558,0.0029854,0.332401
1988.577,0.0029838,0.328692
1988.596,0.003087,0.326393
1988.615,0.0029027,0.326942
1988.635,0.0025386,0.330031
1988.654,0.0025037,0.331823
1988.673,0.0027172,0.333419
1988.692,0.002902,0.337403
1988.712,0.0032442,0.344458
1988.731,0.0034752,0.352397
1988.75,0.0034446,0.358196
1988.769,0.0029322,0.365958
1988.789,0.0028756,0.364266
1988.808,0.0023195,0.359166
1988.827,0.0026067,0.355488
1988.846,0.0025621,0.351182
1988.865,0.0026294,0.351315
1988.885,0.0028121,0.350421
