Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Distance
1980.660795,0.002085399,0.002063318,0.582468852,0.010846298,9.66E-06,89.0711202,6.36E-05,123.89552,8.93E-05,0.007965704,3.945950263,2.26E-06,6.619711445,0.341413393,0.000621975,1.575847585,0.000180471,0.005091928,23.06416399,1.64E-05,9.048717675,0.001378556,233.092098,18.65555498,1.08E-05,0.000262399,0.00138302,311.221785
1980.690368,0.002485471,0.002771448,0.594847287,0.009078061,8.08E-06,62.18976514,4.44E-05,79.87050089,5.75E-05,0.009621185,2.581315698,1.48E-06,11.37267279,0.703860217,0.001282268,6.644982929,0.000252957,0.021471477,11.87927154,8.44E-06,8.909382462,0.001232636,161.040185,12.60119021,7.29E-06,0.000181288,0.00285883,310.967774
1980.719941,0.002136677,0.001937057,0.5115028,0.00459418,4.09E-06,125.4569336,8.96E-05,183.1378927,0.000131954,0.008319764,5.146215976,2.94E-06,7.918942132,6.701108508,0.012207849,3.724698882,0.00022592,0.012035363,31.70387741,2.25E-05,8.922591369,0.001298191,408.741699,37.53034117,2.17E-05,0.000460133,0.00195265,310.713763
1980.749515,0.001708444,0.001740626,0.487468733,0.023729739,2.11E-05,148.3116682,0.000105938,210.3356755,0.00015155,0.009053355,7.323998749,4.19E-06,9.993501101,1.968070382,0.003585363,5.868311167,0.000259387,0.01896187,39.80035204,2.83E-05,9.068843611,0.001389268,478.087035,35.08554816,2.03E-05,0.000538197,0.00205375,310.459752
1980.779088,0.00107914,0.001159777,0.469367041,0.008865434,7.89E-06,108.8140011,7.77E-05,160.9674709,0.00011598,0.007315403,4.749953348,2.72E-06,5.516976053,0.871211187,0.001587143,4.23233781,0.000185179,0.013675662,29.18671543,2.07E-05,9.138575686,0.001463665,373.511225,33.62236262,1.94E-05,0.000420473,0.00089435,310.205741
1980.808662,0.001006935,0.000999088,0.468322602,0.013893681,1.24E-05,106.9751866,7.64E-05,141.9939163,0.000102309,0.0065735,6.90734205,3.95E-06,4.327218998,0.406730407,0.000740967,4.23829396,0.000149446,0.013694908,28.06722822,1.99E-05,9.034874009,0.001448763,366.295962,33.7127427,1.95E-05,0.00041235,0.00055125,309.95173
1980.838235,0.001673382,0.00155553,0.52207889,0.018181353,1.62E-05,95.47766107,6.82E-05,131.1925462,9.45E-05,0.007715773,4.798871201,2.75E-06,8.011611787,0.459889019,0.00083781,2.769532826,0.000270905,0.008949001,22.47331315,1.60E-05,9.147317846,0.001310843,316.758065,31.26824299,1.81E-05,0.000356584,0.00141105,309.697719
1980.867808,0.001142912,0.001098541,0.428715976,0.008181614,7.28E-06,145.204372,0.000103719,220.8405556,0.000159119,0.006160962,9.069804834,5.19E-06,4.663711393,0.328183404,0.000597873,3.348581882,0.000156534,0.010820042,42.18296647,3.00E-05,9.068352944,0.001451413,534.311426,46.58844203,2.69E-05,0.00060149,0.00115925,309.443708
1980.897382,0.001839308,0.001745336,0.451548709,0.013422503,1.20E-05,138.868213,9.92E-05,207.9042083,0.000149799,0.007291297,8.331645386,4.77E-06,7.104676609,0.588383992,0.001071898,4.868458252,0.00020677,0.015731114,38.58975456,2.74E-05,9.292359451,0.00152129,490.910942,48.74422834,2.82E-05,0.000552633,0.00161012,309.189697
1980.926955,0.001447904,0.001432781,0.44276388,0.00935282,8.33E-06,122.625214,8.76E-05,196.339665,0.000141466,0.006870825,8.296180087,4.75E-06,5.896830902,0.330413328,0.000601936,4.380934163,0.000186196,0.014155811,35.90500947,2.55E-05,9.047655399,0.001547028,444.720999,42.6336993,2.47E-05,0.000500636,0.00110501,308.935686
1980.956529,0.002109978,0.001976752,0.499969935,0.015905578,1.42E-05,74.8714869,5.35E-05,116.6943126,8.41E-05,0.008336368,4.759171133,2.72E-06,11.18584728,0.505165262,0.000920293,6.792350411,0.00024199,0.021947655,22.72813653,1.61E-05,8.919821814,0.001247253,271.148534,23.5742628,1.36E-05,0.00030524,0.00225558,308.681675
1980.986102,0.002044022,0.002123881,0.488013454,0.08504022,7.57E-05,68.8204854,4.92E-05,111.3273708,8.02E-05,0.008074015,4.373223659,2.50E-06,11.1332695,0.513212328,0.000934953,5.306382081,0.000240488,0.017146148,17.42588596,1.24E-05,8.96021994,0.001249311,247.846855,22.7592699,1.32E-05,0.000279009,0.00205028,308.427664
1981.015675,0.001615084,0.001472376,0.403575542,0.008305858,7.40E-06,129.2045201,9.23E-05,189.2781425,0.000136378,0.006183411,8.164601344,4.67E-06,4.313047779,0.452826465,0.000824944,4.34390633,0.000194187,0.014036166,36.63318956,2.60E-05,9.018600987,0.001472004,442.709285,46.16594026,2.67E-05,0.000498371,0.00097034,308.173653
1981.045249,0.001768562,0.00164997,0.419080812,0.006777697,6.03E-06,106.3580033,7.60E-05,162.0466366,0.000116757,0.006634919,7.305179481,4.18E-06,5.896138928,0.499609987,0.000910172,4.410827717,0.000223735,0.014252404,28.00056659,1.99E-05,8.931682789,0.001303122,362.449933,35.58785664,2.06E-05,0.000408021,0.00120744,307.919642
1981.074822,0.001702856,0.001866634,0.425677661,0.00986167,8.78E-06,121.1322573,8.65E-05,170.7274146,0.000123012,0.007154994,6.711176592,3.84E-06,6.643338714,0.457587095,0.000833616,3.72063851,0.000232159,0.012022243,30.52046546,2.17E-05,9.006121187,0.001364303,387.273147,34.88764819,2.02E-05,0.000435965,0.00146061,307.665631
1981.104396,0.001450454,0.001764035,0.436428368,0.01462727,1.30E-05,94.8999626,6.78E-05,145.7988867,0.000105051,0.006995247,5.134433133,2.94E-06,6.592624479,0.692607273,0.001261768,3.835048086,0.000230093,0.012391927,26.35050238,1.87E-05,8.956040827,0.001254913,337.744149,34.02125093,1.97E-05,0.000380209,0.00248247,307.41162
1981.154121,0.001855063,0.001880433,0.445748759,0.007261869,6.47E-06,118.6402173,8.47E-05,154.130125,0.000111053,0.00774039,5.597674638,3.20E-06,8.583741257,0.926116174,0.001687167,7.050496265,0.000270973,0.022781784,27.99532107,1.99E-05,9.19496557,0.0014097,336.74669,31.29382055,1.81E-05,0.000379086,0.00358635,307.157609
1981.203846,0.001627107,0.001523078,0.418039118,0.007871111,7.01E-06,140.9055477,0.000100648,201.6585257,0.000145298,0.00646581,7.574108267,4.33E-06,4.910182943,0.337979576,0.00061572,3.834233089,0.000195196,0.012389294,36.16281989,2.57E-05,9.145312641,0.001522643,452.666805,37.8053362,2.19E-05,0.000509581,0.00087908,306.903598
1981.253571,0.001454178,0.001459668,0.440006568,0.002792082,2.49E-06,136.5603037,9.75E-05,203.5919979,0.000146692,0.006567799,7.931300998,4.54E-06,4.756422474,0.334814902,0.000609954,4.395852457,0.000166451,0.014204016,37.35344007,2.65E-05,9.17309115,0.001492692,458.316636,34.1979914,1.98E-05,0.000515941,0.0007969,306.649587
1981.303296,0.001788612,0.001701393,0.445000808,0.012201661,1.09E-05,146.6544473,0.000104755,209.9498455,0.000151272,0.0070149,8.16863817,4.67E-06,6.759516992,0.352024974,0.000641307,3.966642902,0.000187707,0.012817141,39.78716897,2.83E-05,9.15740398,0.001519085,449.403907,40.07749629,2.32E-05,0.000505907,0.00126562,306.395576
1981.353022,0.001602826,0.001507476,0.442887424,0.006220974,5.54E-06,157.7035126,0.000112647,230.1480038,0.000165826,0.006231747,7.292138928,4.17E-06,4.633231954,0.315554153,0.000574866,3.361628568,0.000192685,0.010862199,41.19747867,2.93E-05,9.076349089,0.001463468,460.902809,41.01888496,2.37E-05,0.000518852,0.00115594,306.141565
1981.402747,0.00162553,0.001679134,0.451599614,0.009531599,8.49E-06,143.2252822,0.000102305,211.7119248,0.000152542,0.007136131,7.56451149,4.33E-06,6.603368002,0.314577055,0.000573086,4.106942462,0.000177541,0.013270481,35.14548875,2.50E-05,9.03022739,0.001413489,432.014698,42.8083127,2.48E-05,0.000486332,0.00078155,305.887554
1981.452472,0.001649299,0.00178827,0.43641307,0.006372922,5.67E-06,226.9804116,0.000162131,315.3548895,0.000227219,0.006362044,9.297356909,5.32E-06,4.066247352,0.237260687,0.000432233,4.424915401,0.000185527,0.014297925,55.37820457,3.93E-05,9.308520636,0.001519514,617.279631,51.34354385,2.97E-05,0.00069489,0.00082406,305.633543
1981.502197,0.001972269,0.001812103,0.432522721,0.045834843,4.08E-05,224.6347415,0.000160455,329.2397417,0.000237223,0.006238191,10.580435,6.05E-06,3.356393877,0.222971519,0.000406202,4.745331121,0.000158335,0.015333262,58.3549359,4.14E-05,9.541466947,0.001704646,668.26894,56.36245096,3.26E-05,0.00075229,0.0006562,305.379532
1981.551923,0.001621554,0.001895096,0.465648037,0.00455665,4.06E-06,177.9357327,0.000127099,248.7972641,0.000179263,0.007012136,10.24866374,5.86E-06,4.95930126,0.227123172,0.000413765,4.630373188,0.000168424,0.014961807,44.9844714,3.20E-05,9.324400081,0.001566641,482.606787,34.94787934,2.02E-05,0.000543285,0.00078276,305.125521
1981.601648,0.002022417,0.00204906,0.456980885,0.012276755,1.09E-05,186.8253916,0.000133448,255.9787421,0.000184437,0.006934261,8.187801278,4.68E-06,4.949421352,0.252236666,0.000459516,3.790774856,0.000165989,0.01224887,45.29905313,3.22E-05,9.41683073,0.001690936,487.331189,44.34694126,2.56E-05,0.000548603,0.0010026,304.87151
1981.626785,0.001798116,0.001792883,0.4632656,0.008527288,7.59E-06,148.3675561,0.000105978,201.0784501,0.00014488,0.00698077,8.295198784,4.75E-06,3.641595282,0.217136993,0.000395573,1.888753956,0.000149045,0.006103001,35.75311228,2.54E-05,9.31543925,0.001605459,392.092338,34.04712078,1.97E-05,0.00044139,0.00085723,304.617499
1981.651923,0.001495115,0.001552952,0.444824117,0.008382682,7.46E-06,182.5301089,0.00013038,250.1914699,0.000180267,0.006753611,8.384962313,4.80E-06,3.182779872,0.232708357,0.00042394,3.600768937,0.000167581,0.011634917,39.90512204,2.83E-05,9.447792388,0.001658261,467.35945,39.94275022,2.31E-05,0.000526121,0.00092494,304.363488
1981.67706,0.001654434,0.001806915,0.484840049,0.009968122,8.88E-06,210.2817266,0.000150203,298.6092318,0.000215153,0.007556631,11.49812181,6.58E-06,5.73261324,0.270640213,0.000493043,3.331552167,0.000318051,0.010765015,55.41787284,3.94E-05,9.424080317,0.00163405,590.337768,53.59695602,3.10E-05,0.000664561,0.00117858,304.109477
1981.702197,0.001891911,0.002005318,0.520428589,0.005609818,4.99E-06,111.4372633,7.96E-05,154.9836465,0.000111668,0.007559983,4.356824874,2.49E-06,5.686921084,0.294624604,0.000536737,3.726253234,0.000281498,0.012040386,29.33316448,2.08E-05,9.375674146,0.001532607,317.818804,31.42848784,1.82E-05,0.000357778,0.00166142,303.855466
1981.727335,0.00240288,0.00225249,0.559935114,0.008762943,7.80E-06,116.7837865,8.34E-05,157.5982486,0.000113552,0.00783407,5.235137699,2.99E-06,7.731810433,0.334381508,0.000609165,3.093524182,0.000275671,0.009995892,26.21846408,1.86E-05,9.439633656,0.001532473,303.173591,28.57108199,1.65E-05,0.000341292,0.0022489,303.601455
1981.752472,0.001893616,0.002009166,0.550648586,0.005456616,4.86E-06,67.25944495,4.80E-05,85.01569468,6.13E-05,0.00747956,4.08978705,2.34E-06,7.113034289,0.330675461,0.000602413,1.219250941,0.00039699,0.003939682,17.88751393,1.27E-05,9.064281271,0.001397899,187.065565,16.47339142,9.53E-06,0.000210585,0.00260419,303.347444
1981.77761,0.002010034,0.001886576,0.547921052,0.006365502,5.67E-06,79.57907675,5.68E-05,111.8796138,8.06E-05,0.00722648,3.712279762,2.12E-06,5.785105419,0.302821988,0.000551671,0.868362825,0.000332411,0.002805881,20.6868616,1.47E-05,9.21540347,0.001335848,218.844076,17.26494342,9.99E-06,0.000246359,0.0018576,303.093433
1981.802747,0.002104839,0.002137118,0.554320981,0.008294873,7.39E-06,85.62371781,6.12E-05,113.8168421,8.20E-05,0.0080566,4.304936359,2.46E-06,6.821633431,0.30564881,0.00055682,3.028086178,0.000381333,0.009784447,20.15044801,1.43E-05,9.078518749,0.00132976,216.431308,20.18113892,1.17E-05,0.000243643,0.00209261,302.839422
1981.827884,0.002123481,0.002147893,0.558995166,0.015739011,1.40E-05,79.80313088,5.70E-05,110.5054583,7.96E-05,0.007946263,3.263914251,1.87E-06,7.018272517,0.354436924,0.000645701,3.176936031,0.000526035,0.010265415,20.41844052,1.45E-05,9.000894542,0.001354041,206.009149,22.26429735,1.29E-05,0.000231911,0.00294579,302.585411
1981.853022,0.001622371,0.001603125,0.510019009,0.004207557,3.75E-06,98.78678531,7.06E-05,138.0972301,9.95E-05,0.007000816,4.438589189,2.54E-06,4.436787348,0.30536248,0.000556299,0.534649842,0.000237557,0.001727577,23.15539967,1.64E-05,9.236554068,0.001412619,274.367482,26.31124811,1.52E-05,0.000308864,0.00121229,302.3314
1981.878159,0.001562224,0.001674103,0.486955337,0.014611807,1.30E-05,125.9468857,9.00E-05,167.1659894,0.000120446,0.006913453,6.500571066,3.72E-06,4.585857406,0.326963855,0.000595651,1.603207138,0.000393277,0.005180333,28.36841633,2.01E-05,9.387613272,0.001616731,357.581934,35.40481127,2.05E-05,0.000402541,0.00092939,302.077389
1981.903296,0.001730211,0.001691935,0.45600775,0.019171647,1.71E-05,120.310067,8.59E-05,166.1662267,0.000119726,0.006481052,6.270704831,3.59E-06,5.061660917,0.377338488,0.000687422,3.593142109,0.000400466,0.011610273,28.60207901,2.03E-05,9.173029023,0.001498223,365.99197,35.38484294,2.05E-05,0.000412008,0.00153063,301.823378
1981.928434,0.001654271,0.001532325,0.447005269,0.002069248,1.84E-06,121.9510892,8.71E-05,162.3622324,0.000116985,0.006093461,5.858680753,3.35E-06,4.604481833,0.328909918,0.000599197,4.87787099,0.000182821,0.015761529,26.36863758,1.87E-05,9.228316257,0.001586331,371.227914,28.47630038,1.65E-05,0.000417902,0.00080623,301.569367
1981.953571,0.00223508,0.002155594,0.459701702,0.003945701,3.51E-06,99.59173145,7.11E-05,128.3711461,9.25E-05,0.006936001,6.557497018,3.75E-06,6.368492793,0.393585045,0.00071702,6.370908514,0.00032392,0.020585879,22.80515792,1.62E-05,9.000628693,0.001396905,298.114334,24.50031195,1.42E-05,0.000335596,0.00141971,301.315356
1981.978709,0.001707862,0.001705755,0.441156137,0.017122292,1.52E-05,101.7108547,7.27E-05,136.838403,9.86E-05,0.005862495,5.204509686,2.98E-06,4.045325688,0.429102643,0.000781724,4.15063038,0.000326025,0.013411647,24.2565332,1.72E-05,9.04648678,0.001366148,308.460951,25.49647413,1.47E-05,0.000347244,0.00095161,301.061345
1982.003846,0.002533541,0.002555613,0.45108785,0.012246018,1.09E-05,98.76689569,7.05E-05,142.1466485,0.000102419,0.006724432,6.310343653,3.61E-06,4.91322934,0.426847065,0.000777615,3.939197635,0.000657827,0.012728459,25.51171814,1.81E-05,9.068297903,0.001375916,332.596035,28.82985564,1.67E-05,0.000374413,0.00193003,300.807334
1982.028983,0.001798479,0.001703646,0.420006632,0.014760676,1.31E-05,128.9033021,9.21E-05,192.9234833,0.000139005,0.006077186,7.356038111,4.21E-06,4.050161614,0.415557891,0.000757049,2.057945587,0.000529059,0.006649698,29.51373696,2.10E-05,9.053079129,0.001492022,409.775147,33.1592318,1.92E-05,0.000461296,0.00131409,300.553323
1982.054121,0.00206791,0.001986349,0.432323394,0.00175039,1.56E-06,106.3053663,7.59E-05,144.7972829,0.000104329,0.006676728,6.311814879,3.61E-06,6.004204998,0.475412963,0.000866091,4.952003568,0.000668943,0.016001069,27.71785276,1.97E-05,8.996599974,0.00139321,319.274382,32.6455942,1.89E-05,0.000359417,0.00142152,300.299312
1982.079258,0.002346248,0.002269955,0.491241102,0.017625854,1.57E-05,91.69467847,6.55E-05,123.2734949,8.88E-05,0.007682371,4.676881405,2.68E-06,8.962302401,0.60448731,0.001101234,4.557321764,0.00061244,0.014725761,23.78277488,1.69E-05,9.025791381,0.001171991,283.220278,25.58419786,1.48E-05,0.00031883,0.00310563,300.045301
1982.104396,0.002361523,0.002380447,0.475571194,0.059663542,5.31E-05,91.09747756,6.51E-05,128.8619063,9.28E-05,0.007420094,3.946604758,2.26E-06,9.232777519,0.539862862,0.000983504,6.755051024,0.000910004,0.021827132,20.34334009,1.44E-05,8.871028702,0.001145697,282.373739,20.62268156,1.19E-05,0.000317877,0.00328022,299.79129
1982.118603,0.002082465,0.002222527,0.477800952,0.033154678,2.95E-05,95.5080711,6.82E-05,127.5352257,9.19E-05,0.007743292,5.820564171,3.33E-06,7.494123876,0.40920589,0.000745477,3.711541889,0.000590666,0.01199285,23.19334707,1.65E-05,8.97657,0.001171974,269.377351,23.68843012,1.37E-05,0.000303246,0.00180248,299.537279
1982.13281,0.001608991,0.001669999,0.463343461,0.01389094,1.24E-05,116.452859,8.32E-05,167.3202713,0.000120557,0.006813048,7.258462151,4.15E-06,6.112852634,0.325593088,0.000593154,2.612434819,0.000478285,0.008441381,31.65749567,2.25E-05,9.178553878,0.001269655,344.137096,34.07698824,1.97E-05,0.000387405,0.00150414,299.283268
1982.147017,0.001381724,0.001385285,0.41457168,0.002090754,1.86E-06,122.6589865,8.76E-05,182.2777148,0.000131334,0.006460159,8.263305277,4.73E-06,4.859051135,0.371965718,0.000677634,5.29219565,0.000371656,0.017100308,30.27909622,2.15E-05,8.951373781,0.001276376,393.268193,36.46265307,2.11E-05,0.000442714,0.00120432,299.029257
1982.161224,0.001589294,0.001579803,0.373896872,0.0108688,9.68E-06,199.2626794,0.000142332,280.0397335,0.000201773,0.006485545,11.30876701,6.47E-06,4.477819643,0.301738616,0.000549697,6.158761009,0.000401636,0.019900381,48.31401567,3.43E-05,9.414208994,0.00150775,605.907294,46.72307615,2.70E-05,0.000682088,0.00106436,298.775246
1982.175432,0.001802135,0.001722443,0.381406281,0.019210128,1.71E-05,208.3202071,0.000148802,311.5923721,0.000224508,0.00657504,8.7437785,5.00E-06,4.720983337,0.287338462,0.000523463,5.767511471,0.000334455,0.018636163,52.32590178,3.72E-05,9.352577125,0.001440174,590.022179,58.72485108,3.40E-05,0.000664206,0.0012897,298.521235
1982.189639,0.002027018,0.002075382,0.436459166,0.069568091,6.19E-05,93.53835602,6.68E-05,130.0381549,9.37E-05,0.007544572,4.665712782,2.67E-06,7.578133365,0.355296965,0.000647268,3.862770468,0.000463909,0.012481505,21.51100041,1.53E-05,8.927001865,0.001181754,251.965497,24.65404888,1.43E-05,0.000283645,0.00156041,298.267224
1982.203846,0.00176692,0.001861806,0.419739298,0.004515525,4.02E-06,138.026799,9.86E-05,200.9571652,0.000144793,0.006471226,6.122894914,3.50E-06,5.611982283,0.288543848,0.000525659,3.80933015,0.000503898,0.012308827,36.00512109,2.56E-05,9.050792233,0.001343745,403.384186,35.32591584,2.04E-05,0.000454102,0.00156799,298.013213
1982.218053,0.002307206,0.002280484,0.46026468,0.013043445,1.16E-05,110.8575645,7.92E-05,155.5726089,0.000112093,0.007992472,4.912787434,2.81E-06,9.62814979,0.323316614,0.000589007,5.487040855,0.000558332,0.017729898,27.64365974,1.96E-05,8.904974727,0.001253652,296.283528,28.79493147,1.67E-05,0.000333535,0.00343668,297.759202
1982.23226,0.00197104,0.002132684,0.471537989,0.009083422,8.09E-06,107.9591804,7.71E-05,158.58284,0.000114262,0.007276627,4.79773803,2.74E-06,7.159865605,0.292520544,0.000532904,5.566250693,0.000519622,0.017985843,27.63673854,1.96E-05,8.978007852,0.001227975,326.882813,25.43853462,1.47E-05,0.000367982,0.00266242,297.505191
1982.246468,0.001831283,0.001870384,0.45674564,0.004562762,4.06E-06,191.9208064,0.000137088,270.3914733,0.000194822,0.006645913,7.120843778,4.07E-06,5.178579028,0.210780671,0.000383993,4.658212492,0.000351754,0.015051762,47.46727137,3.37E-05,9.316102153,0.001386349,484.55339,45.02747569,2.60E-05,0.000545476,0.00141885,297.25118
1982.260675,0.001835887,0.001903645,0.489186877,0.004302404,3.83E-06,171.7147619,0.000122655,253.5418793,0.000182681,0.007079124,7.666522648,4.39E-06,5.498272148,0.22459587,0.000409161,4.606589775,0.000333309,0.014884957,42.54248235,3.02E-05,9.233429056,0.001384811,467.30022,41.62018141,2.41E-05,0.000526054,0.00112152,296.997169
1982.274882,0.001938824,0.001869172,0.455077026,0.008269577,7.36E-06,263.2767256,0.000188057,337.5225047,0.000243191,0.00712654,9.016863517,5.16E-06,4.284439671,0.173104156,0.000315355,5.849765313,0.000304401,0.018901944,62.43324664,4.43E-05,9.494765525,0.001678917,658.627523,51.04971938,2.95E-05,0.000741437,0.00097465,296.743158
1982.289089,0.001913164,0.002017419,0.498081375,0.017580091,1.57E-05,186.3484271,0.000133108,262.3706689,0.000189043,0.007358377,6.689866924,3.83E-06,4.929897597,0.19521685,0.000355639,6.526813412,0.000350399,0.021089643,49.852127,3.54E-05,9.49727592,0.00166427,530.775654,45.34265195,2.62E-05,0.00059751,0.00118679,296.489147
1982.303296,0.002103025,0.002136655,0.50081102,0.016776016,1.49E-05,192.1060797,0.00013722,263.4265539,0.000189803,0.007392458,7.977370917,4.56E-06,5.279775338,0.231235235,0.000421256,8.139500386,0.000383923,0.026300608,45.46477212,3.23E-05,9.705921927,0.001658534,505.509287,45.78956207,2.65E-05,0.000569067,0.00094688,296.235136
1982.317504,0.001747764,0.001630256,0.445046647,0.011535552,1.03E-05,248.4058496,0.000177435,336.6784972,0.000242583,0.006678336,11.92560292,6.82E-06,3.511094308,0.235645072,0.00042929,5.931489149,0.000263041,0.019166013,58.45313466,4.15E-05,9.62807596,0.001762036,692.978172,59.9679464,3.47E-05,0.000780106,0.00081754,295.981125
1982.331711,0.001541527,0.001491729,0.480833993,0.018320327,1.63E-05,209.6909238,0.000149781,279.5597414,0.000201428,0.007142344,8.394904006,4.80E-06,3.976732904,0.270321825,0.000492463,5.762180824,0.000281293,0.018618939,49.80221564,3.54E-05,9.356124839,0.001585073,534.513059,48.49204495,2.80E-05,0.000601717,0.00098103,295.727114
1982.345918,0.001634972,0.00163951,0.469528863,0.013388381,1.19E-05,127.4808832,9.11E-05,182.7251524,0.000131657,0.007186107,7.185262885,4.11E-06,4.147163691,0.283181774,0.000515891,3.534760025,0.00030259,0.011421627,30.10121798,2.14E-05,9.295440502,0.001595854,384.076501,34.16109348,1.98E-05,0.000432366,0.00110678,295.473103
1982.360125,0.001720759,0.001868345,0.468825165,0.013549729,1.21E-05,149.6223017,0.000106874,223.6632738,0.000161153,0.006758713,7.792255847,4.46E-06,4.107258558,0.273818949,0.000498834,5.209689776,0.000283922,0.016833712,35.82294111,2.54E-05,9.280629437,0.001577312,432.597867,37.71030656,2.18E-05,0.000486988,0.00154396,295.219092
1982.374333,0.005186446,0.005224705,0.46718585,0.021174683,1.89E-05,149.1546775,0.00010654,204.3195195,0.000147216,0.008364097,6.600196435,3.78E-06,10.86071129,0.325641004,0.000593242,13.7209423,0.000693139,0.044335538,34.7983461,2.47E-05,9.438600216,0.001571235,447.576526,36.23281597,2.10E-05,0.00050385,0.00577784,294.965081
1982.38854,0.00792928,0.007516145,0.533477804,0.01868488,1.66E-05,104.2477969,7.45E-05,141.6249977,0.000102043,0.010451756,4.214052821,2.41E-06,13.72552922,0.456913541,0.000832389,17.31480639,0.000990325,0.055948144,24.43508773,1.74E-05,9.28450316,0.001380942,332.506001,28.31947986,1.64E-05,0.000374312,0.01143441,294.71107
1982.402747,0.004911187,0.005001608,0.520638886,0.342709997,0.000305129,77.71333523,5.55E-05,107.8641155,7.77E-05,0.00959247,3.127628269,1.79E-06,15.57095162,0.505979574,0.000921776,16.09277601,0.001619854,0.051999481,19.77155385,1.40E-05,9.14889695,0.001381655,252.182918,20.94871114,1.21E-05,0.00028389,0.01281369,294.457059
1982.416954,0.002691393,0.002586212,0.448683201,0.007066812,6.29E-06,180.8185743,0.000129158,243.132222,0.000175181,0.00714527,8.927728801,5.11E-06,5.326166058,0.320869491,0.000584549,7.383848704,0.000864251,0.023858923,40.3080445,2.86E-05,9.380268219,0.001683204,520.549663,46.12091018,2.67E-05,0.000585998,0.00165785,294.203048
1982.431161,0.001288344,0.001273997,0.455327869,0.00781338,6.96E-06,141.731953,0.000101238,205.3120749,0.000147931,0.006131181,9.14368485,5.23E-06,3.486632345,0.338091283,0.000615923,5.38863204,0.000525223,0.017411916,37.57343299,2.67E-05,9.150423401,0.001521672,440.043081,38.43798543,2.22E-05,0.00049537,0.0016781,293.949037
1982.445369,0.001344509,0.001338731,0.47960935,0.009565443,8.52E-06,106.2758265,7.59E-05,148.3664111,0.000106901,0.005968705,5.864734202,3.35E-06,3.991427246,0.335217313,0.000610687,1.944294482,0.000581139,0.006282465,24.90504924,1.77E-05,9.056098264,0.001392015,332.979967,24.8258382,1.44E-05,0.000374846,0.00143571,293.695026
1982.459576,0.001414872,0.001380051,0.48193094,0.012019868,1.07E-05,115.5584452,8.25E-05,155.2928533,0.000111891,0.006154017,7.621861938,4.36E-06,4.089874193,0.36382482,0.000662804,5.156378361,0.000647509,0.016661451,26.7269351,1.90E-05,9.125651033,0.001417151,355.422763,35.1985105,2.04E-05,0.00040011,0.00166041,293.441015
1982.473783,0.001601518,0.001582919,0.484550637,0.016274696,1.45E-05,90.28644977,6.45E-05,119.3905287,8.60E-05,0.005822383,5.511139276,3.15E-06,4.380316994,0.38764662,0.000706201,3.786357669,0.000739233,0.012234597,23.6938341,1.68E-05,8.966690808,0.001339499,287.449942,27.33942674,1.58E-05,0.000323591,0.00182134,293.187004
1982.48799,0.001426043,0.001396272,0.488565747,0.008206761,7.31E-06,80.69475447,5.76E-05,105.414982,7.60E-05,0.005737223,5.068270339,2.90E-06,3.64835103,0.373537516,0.000680498,1.589380628,0.000383209,0.005135656,17.38929953,1.24E-05,8.908456885,0.001273986,276.941577,22.06271959,1.28E-05,0.000311761,0.0014028,292.932993
1982.502197,0.001093713,0.001251111,0.43649483,0.005629386,5.01E-06,102.9822599,7.36E-05,134.1136159,9.66E-05,0.005125223,6.939494219,3.97E-06,2.639885158,0.316815782,0.000577164,1.187609938,0.000241488,0.003837442,26.14891116,1.86E-05,9.069619791,0.001503602,350.94862,36.32919567,2.10E-05,0.000395073,0.00068968,292.678982
1982.516405,0.001435113,0.001482185,0.467925322,0.015933371,1.42E-05,83.93886675,6.00E-05,114.5981033,8.26E-05,0.005597176,6.362484892,3.64E-06,3.033789435,0.37503129,0.000683219,3.098325489,0.00027881,0.010011406,21.31622244,1.51E-05,9.004821177,0.0014999,306.706297,32.6700504,1.89E-05,0.000345268,0.00101401,292.424971
1982.530612,0.002108452,0.001985698,0.443905952,0.011044526,9.83E-06,79.54322553,5.68E-05,104.4628477,7.53E-05,0.006248313,7.024851578,4.02E-06,3.222076063,0.384274954,0.000700059,3.445743052,0.000350655,0.011133993,21.61668521,1.54E-05,9.159231965,0.001651488,309.178033,31.47607643,1.82E-05,0.000348051,0.00126503,292.17096
1982.544819,0.001936346,0.001933937,0.428130903,0.002392299,2.13E-06,76.36959602,5.46E-05,103.0468064,7.42E-05,0.005839183,7.463563135,4.27E-06,2.72036064,0.326076946,0.000594036,2.8328539,0.000300187,0.009153606,21.46765168,1.52E-05,9.453575165,0.00184007,343.363065,38.13967182,2.21E-05,0.000386534,0.00097425,291.916949
1982.559026,0.002331029,0.002301907,0.431844576,0.003087109,2.75E-06,91.61424995,6.54E-05,122.8305845,8.85E-05,0.006449541,7.424385583,4.25E-06,3.198128734,0.297660221,0.000542267,5.240466063,0.00047679,0.016933158,23.22530683,1.65E-05,9.701015936,0.00198288,365.025735,44.04225592,2.55E-05,0.00041092,0.00146045,291.662938
