Age,BaCa,BCa,MgCa,Mn,SrCa,UCa,Distance
1997.2281,0.005982506,0.375324717,2.456859003,0.253103,9.332978918,0.001593778,20.97
1997.245,0.005883185,0.3821868,2.762114883,0.278365,9.148882801,0.001508292,20.67
1997.2619,0.005565096,0.397042279,2.727487969,0.295816,9.422582243,0.001615181,20.37
1997.2789,0.005596313,0.412491504,2.786518294,0.289958,9.185898557,0.001546489,20.07
1997.2958,0.005383972,0.405284262,2.665025936,0.264381,9.255432495,0.001565619,19.77
1997.3128,0.004683181,0.417027799,2.820336059,0.232556,9.184980337,0.00152102,19.46
1997.3297,0.004001065,0.406292476,2.814880827,0.200196,9.057540901,0.001421374,19.16
1997.3467,0.003643153,0.440595286,2.702646482,0.181961,9.105475163,0.001488321,18.86
1997.3636,0.00370915,0.440815694,3.183890188,0.193599,9.033416318,0.00143591,18.56
1997.3806,0.0038106,0.440867083,3.269416857,0.217483,9.020441411,0.001422244,18.25
1997.3975,0.003934792,0.419589682,2.785500539,0.220677,9.142957796,0.0015049,17.95
1997.4144,0.004047373,0.432314755,2.969543272,0.213056,9.140370218,0.001553739,17.65
1997.4314,0.004009755,0.438180482,3.072526806,0.215337,9.019984634,0.001461313,17.35
1997.4483,0.004058173,0.422934595,2.669624379,0.219184,9.318440848,0.001571202,17.05
1997.4653,0.003979617,0.448755774,2.796855438,0.194849,9.157670792,0.001601908,16.74
1997.4822,0.003910015,0.449768502,2.968424069,0.201791,9.091761071,0.001492549,16.44
1997.4992,0.00399232,0.456904895,2.503055967,0.175108,9.483175976,0.001725186,16.14
1997.5161,0.003843487,0.448026465,2.49351923,0.188566,9.241687101,0.001613301,15.84
1997.5331,0.003922955,0.42561473,2.218985554,0.196475,9.544128796,0.001810307,15.53
1997.55,0.003778017,0.424033397,2.118266016,0.205991,9.475481405,0.001737876,15.23
1997.5649,0.003834852,0.405617419,2.284605741,0.217664,9.423582663,0.001684134,14.93
1997.5797,0.003763908,0.418751156,2.213825488,0.232269,9.322407364,0.001653636,14.63
1997.5946,0.003763838,0.397924349,2.15084146,0.25968,9.366472561,0.001687739,14.33
1997.6095,0.003736932,0.411988295,2.475901189,0.265677,9.203594474,0.001527952,14.02
1997.6244,0.003803547,0.397449336,2.245524832,0.272275,9.329468425,0.001608179,13.72
1997.6392,0.003650397,0.418547622,2.352404004,0.293428,9.09496842,0.001559519,13.42
1997.6541,0.003740691,0.404946438,2.324538094,0.306437,9.218479426,0.001593489,13.12
1997.669,0.003750902,0.410986477,2.484257533,0.328856,9.077729738,0.001580832,12.81
1997.6838,0.003714517,0.402578575,2.617680593,0.361373,9.034305552,0.001511055,12.51
1997.6987,0.003644991,0.40685955,2.743372463,0.384637,9.005571036,0.001439415,12.21
1997.7136,0.003658184,0.408293414,2.756915804,0.382663,9.008423414,0.001478829,11.91
1997.7285,0.003648381,0.403661891,2.569708957,0.365211,9.04543143,0.001450317,11.61
1997.7433,0.003709889,0.397110685,2.483515336,0.340272,9.108881846,0.001451238,11.3
1997.7582,0.003706528,0.388169107,2.715490519,0.33273,9.257343443,0.001464034,11
1997.7731,0.003691236,0.380052472,2.518399246,0.349043,9.241304005,0.00153599,10.7
1997.7879,0.003902064,0.345385198,2.204771293,0.418785,9.505169513,0.001778058,10.4
1997.8028,0.003709372,0.357642222,2.573685146,0.470652,9.291328758,0.001577989,10.09
1997.8177,0.003673663,0.378452748,2.44042314,0.442298,9.364312542,0.001548935,9.79
1997.8326,0.003705553,0.378694822,2.598833035,0.391392,9.370745762,0.001497842,9.49
1997.8474,0.003794355,0.38591322,2.808398804,0.375138,9.388474272,0.001586502,9.19
1997.8623,0.003638881,0.391120341,2.901868225,0.393421,9.317741828,0.001590014,8.89
1997.8772,0.003553325,0.405863307,3.022052342,0.429465,9.005337237,0.001437244,8.58
1997.8921,0.003555491,0.393303035,3.319969936,0.459347,8.876477469,0.001280844,8.28
1997.9069,0.003716956,0.416590678,2.845725329,0.477081,9.121133826,0.001491647,7.98
1997.9218,0.003693715,0.404603392,2.955130803,0.466592,8.95936968,0.001452337,7.68
1997.9367,0.003497652,0.388661294,2.95754685,0.425958,8.880089161,0.001400145,7.37
1997.9515,0.003681273,0.393622102,3.159094426,0.383719,9.095847481,0.001381275,7.07
1997.9664,0.003576937,0.39042011,3.07346095,0.347288,8.877440602,0.001294982,6.77
1997.9813,0.00374005,0.411305671,3.033198499,0.300251,8.915151564,0.001270911,6.47
1997.9962,0.003972134,0.41327992,3.225289991,0.308892,8.877283371,0.001247742,6.17
1998.011,0.004519045,0.401659265,3.582749537,0.338818,8.656173868,0.001095848,5.86
1998.0259,0.006950929,0.355970276,2.944951458,0.38879,8.675895733,0.001175415,5.56
1998.0408,0.007778054,0.343777823,2.96071766,0.455585,8.77241197,0.001262176,5.26
1998.0556,0.008044061,0.32563494,3.083919237,0.524146,8.538921455,0.001140931,4.96
1998.0705,0.007792677,0.354188271,3.128049349,0.571237,8.783077016,0.001286526,4.65
1998.0854,0.005844233,0.416784299,3.472812777,0.450719,8.862677644,0.001323654,4.35
1998.1003,0.005396547,0.416179188,3.846415835,0.377422,8.761751509,0.001211605,4.05
1998.1151,0.005315797,0.41726259,4.026129209,0.378342,8.792575955,0.001140062,3.75
1998.13,0.004931385,0.42921781,4.058899371,0.393702,8.704925992,0.001150825,3.45
1998.1882,0.004658939,0.437214136,3.749819809,0.398511,8.897762515,0.001263592,3.14
1998.2464,0.004330674,0.440579263,3.339275223,0.384307,8.992965586,0.001301992,2.84
1998.3045,0.004113318,0.443104793,3.047756067,0.323863,8.941585284,0.001328342,2.54
1998.3627,0.004232662,0.451604623,2.974734946,0.325407,9.057952719,0.001403574,2.24
1998.4209,0.004072175,0.415229916,2.42609807,0.249495,9.061681002,0.001445035,1.93
1998.4791,0.004128819,0.416263949,2.104108156,0.211408,9.23242929,0.001564194,1.63
1998.5373,0.004001585,0.42175668,2.463295688,0.222993,9.026853562,0.001444094,1.33
1998.5955,0.004006375,0.436240562,2.726189041,0.243067,8.589699995,0.001247502,1.03
1998.6536,0.004002869,0.432633713,2.931753711,0.252465,8.579208702,0.001172671,0.73
1998.7118,0.004181329,0.455576749,3.105994445,0.284522,8.533187967,0.001118436,0.42
