Age,Ba138Ca,BaCa,BCa,CaCa,MgCa,SrCa,UCa,Dist
1998.6,0.002624352,0.002646227,0.500365984,1006.603021,2.557958722,9.431922521,0.001503321,22.9787234
1998.63,0.002593084,0.002622088,0.472436411,1011.1334,2.123406612,9.519060286,0.001528848,22.76595745
1998.66,0.002494134,0.002730947,0.504993163,1011.949411,2.586460215,9.337720441,0.001464547,22.55319149
1998.69,0.00307599,0.003244851,0.517353781,1006.480716,2.451307891,9.568900644,0.001480716,22.34042553
1998.72,0.002761651,0.002842026,0.513444223,997.8886237,2.355331129,9.488350994,0.001356926,22.12765957
1998.75,0.002773198,0.002877414,0.498062908,1000.67829,2.300923597,9.2972003,0.001300474,21.91489362
1998.78,0.002929703,0.003137537,0.49807281,993.7368612,2.689041252,9.283397807,0.001385965,21.70212766
1998.81,0.003076599,0.003166772,0.51725517,988.56533,3.303239236,9.075888196,0.001295389,21.4893617
1998.84,0.003095592,0.002977281,0.510399177,1012.460988,2.985301841,9.310807935,0.00127264,21.27659574
1998.87,0.002862043,0.003002388,0.50626028,1010.947641,2.986386061,9.296734687,0.001242326,21.06382979
1998.9,0.002935137,0.003091296,0.521622645,1010.247899,2.81719692,9.147188367,0.001254764,20.85106383
1998.93,0.002638081,0.002787988,0.489084147,1013.301233,2.855261792,9.264829785,0.001414902,20.63829787
1998.96,0.003044562,0.003041423,0.52654298,1004.947666,2.919475594,9.24300999,0.001200648,20.42553191
1998.99,0.002825142,0.002921706,0.517661438,1002.077637,3.752851904,8.770475781,0.001058079,20.21276596
1999.02,0.00356634,0.003929347,0.529580767,1008.289078,4.202753112,9.161666885,0.001068929,20
1999.05,0.00303336,0.003020162,0.485981187,1013.199998,3.455457323,9.048595009,0.001104193,19.78723404
1999.08,0.002700227,0.002795288,0.481933621,994.3432238,3.246279049,9.0698518,0.00121199,19.57446809
1999.11,0.002752307,0.002849284,0.485373968,1008.403779,3.519620293,9.023395188,0.001234776,19.36170213
1999.14,0.00386237,0.004146211,0.517397074,994.5640747,3.803307465,9.093848528,0.001273907,19.14893617
1999.17,0.003570951,0.003525826,0.484718709,995.5940101,4.08222674,8.799821225,0.001097173,18.93617021
1999.2,0.003731092,0.003823796,0.498657889,1004.08654,3.761546283,9.179439344,0.001207473,18.72340426
1999.24,0.00414308,0.003871702,0.495729195,994.7137837,4.501767798,8.912679936,0.001130323,18.5106383
1999.27,0.003549082,0.003415988,0.456536219,1004.828547,3.922195464,9.064683198,0.001065974,18.29787234
1999.31,0.00368457,0.003419626,0.463554076,1003.319779,3.680462245,9.111876483,0.001167162,18.08510638
1999.34,0.003389874,0.003339794,0.470729974,997.450278,3.951956427,8.960889174,0.00112188,17.87234043
1999.38,0.003937486,0.003741737,0.448385611,993.7295281,3.548735229,8.996220082,0.001210547,17.65957447
1999.41,0.003420438,0.003411082,0.472287019,988.1042388,3.569600762,8.993346307,0.001109779,17.44680851
1999.45,0.003525537,0.003482121,0.487598054,997.3151561,3.392566335,9.048417954,0.001176178,17.23404255
1999.48,0.003742879,0.00393954,0.545314639,996.7693807,3.702661458,9.283782799,0.0013689,17.0212766
1999.52,0.003650087,0.003875602,0.546029119,1007.899375,3.517793868,9.255138351,0.001472984,16.80851064
1999.55,0.003933346,0.003671719,0.552254416,1013.98661,3.389730402,9.381870887,0.001362542,16.59574468
1999.61,0.00391682,0.003610436,0.555232073,1010.367824,3.188525915,9.26615689,0.001278079,16.38297872
1999.68,0.003698221,0.003583657,0.603565461,1015.555885,3.783504479,9.258829885,0.00122846,16.17021277
1999.74,0.003418051,0.003419239,0.554888753,992.7415325,3.400451036,9.094387427,0.001190966,15.95744681
1999.8,0.00385933,0.003879369,0.55582708,999.539536,3.886440349,9.123787034,0.001182874,15.74468085
1999.86,0.003753397,0.003862778,0.552120998,1001.629807,3.827210594,9.010127831,0.001326592,15.53191489
1999.92,0.004792085,0.004622629,0.577236756,1005.490451,4.345581779,9.076333643,0.00125444,15.31914894
1999.99,0.004441476,0.004568886,0.56995794,995.8753561,4.382109626,9.075027509,0.001213322,15.10638298
2000.05,0.004006345,0.004200762,0.547830348,1015.83845,4.56129466,9.008014204,0.001115749,14.89361702
2000.1,0.003960984,0.004108784,0.503125384,1002.969423,4.174942839,9.145796681,0.001193448,14.68085106
2000.16,0.004281611,0.004225539,0.503781017,1003.257535,4.219398767,9.024975291,0.001283513,14.46808511
2000.21,0.003890853,0.003926612,0.47511118,1013.87727,3.778309181,9.170081591,0.001177255,14.25531915
2000.26,0.004347838,0.004136689,0.496120657,992.6123866,4.064107443,9.013195306,0.00115048,14.04255319
2000.32,0.003811962,0.004052947,0.532495751,991.305817,4.915858094,8.808403744,0.001082472,13.82978723
2000.37,0.004450665,0.004373345,0.510220962,1011.266194,4.369215073,9.158732528,0.001414688,13.61702128
2000.42,0.004270498,0.004315285,0.502714758,1009.291271,4.34174454,9.146102145,0.001221259,13.40425532
2000.48,0.004335092,0.004091419,0.520691028,997.6107246,4.048987254,9.067055374,0.001218662,13.19148936
2000.53,0.003975237,0.00391925,0.508480586,993.2273175,3.621745977,9.404936022,0.001442908,12.9787234
2000.58,0.00327844,0.003331962,0.518125247,1005.140986,3.38664912,9.466211117,0.001531628,12.76595745
2000.62,0.003908352,0.004029446,0.52383203,1001.532859,4.190835547,9.372255553,0.001457411,12.55319149
2000.66,0.005190959,0.005317138,0.55954915,1005.027961,5.125317282,9.35110774,0.00144727,12.34042553
2000.7,0.00387388,0.003994851,0.506908384,998.0822289,3.95573767,9.175677258,0.001310389,12.12765957
2000.74,0.004631794,0.004640323,0.576676756,1001.746604,4.691659668,9.404834385,0.001394067,11.91489362
2000.78,0.004488175,0.00459909,0.53526847,986.7810281,4.40461051,9.236182804,0.001325822,11.70212766
2000.81,0.004145326,0.003914925,0.529663862,1009.171909,4.014219535,9.280161013,0.001373529,11.4893617
2000.85,0.004522057,0.004566843,0.535558744,994.6593925,4.588695705,9.273069838,0.001370464,11.27659574
2000.89,0.004865145,0.005037872,0.548460815,997.014535,5.231831774,8.95542164,0.001268988,11.06382979
2000.93,0.006724471,0.00668,0.540172277,996.1938839,5.957252016,9.319729674,0.001326031,10.85106383
2000.97,0.008819252,0.00898517,0.576713873,1006.628796,7.296764834,9.311227526,0.001135883,10.63829787
2001.01,0.005947374,0.00587701,0.515767402,994.1475421,5.072807176,9.054139305,0.001298279,10.42553191
2001.04,0.006332245,0.006476399,0.50344681,1003.931284,5.286998949,9.207797187,0.00121504,10.21276596
2001.08,0.00748813,0.007258246,0.500108058,1003.863725,6.22009455,9.12699412,0.001124945,10
2001.12,0.00640304,0.006483174,0.490848068,1012.096156,5.695719309,9.063050011,0.001139725,9.787234043
2001.16,0.005627594,0.005641729,0.505801378,979.8561093,4.83902903,9.121494888,0.001292554,9.574468085
2001.2,0.005481451,0.005655662,0.509140808,986.7323778,5.368989343,8.887875957,0.001193657,9.361702128
2001.25,0.007665503,0.007520679,0.556873845,993.8777241,6.122220743,9.0099695,0.001255263,9.14893617
2001.29,0.008158576,0.008435939,0.526002844,997.4116811,5.731742711,9.151785108,0.001299968,8.936170213
2001.34,0.00746603,0.007476178,0.497023935,994.2348869,4.966215248,8.986834767,0.001252669,8.723404255
2001.39,0.008048823,0.007721079,0.518589178,1010.198714,5.522969968,9.120627192,0.001254217,8.510638298
2001.44,0.010405038,0.009812887,0.552019564,1005.529876,5.631998797,9.338899842,0.001329716,8.29787234
2001.48,0.008771269,0.00892482,0.560556049,986.9750256,4.905924173,9.309897238,0.001380684,8.085106383
2001.53,0.009285963,0.009430496,0.558564528,999.7621809,4.726435348,9.448721578,0.001380409,7.872340426
2001.58,0.009192661,0.009346777,0.577834801,1005.754294,4.714427271,9.586241602,0.00144806,7.659574468
2001.64,0.008139621,0.008329903,0.543073843,996.4388514,3.971817815,9.45021995,0.001485177,7.446808511
2001.7,0.009211257,0.008629686,0.534766885,998.6161366,3.95495413,9.458329691,0.00147674,7.234042553
2001.76,0.009633068,0.009701106,0.532052631,998.4201794,3.983180566,9.435071001,0.001467698,7.021276596
2001.82,0.009426682,0.009614905,0.490437101,1002.350348,3.766787586,9.53423376,0.001488989,6.808510638
2001.88,0.010726038,0.010674148,0.499290293,1013.251961,4.161360512,9.623055208,0.001357287,6.595744681
2001.94,0.015562867,0.015989932,0.564845801,997.8912518,5.132001876,9.274176906,0.001215549,6.382978723
2002,0.01123292,0.011492906,0.548227574,1006.38478,5.160706615,8.983987415,0.001050944,6.170212766
2002.07,0.011508803,0.011766891,0.587082821,1015.948269,4.760080929,9.265053993,0.000974161,5.957446809
2002.14,0.013162977,0.013502467,0.655355864,1008.558826,5.736060283,9.136544047,0.000928066,5.744680851
2002.2,0.010294349,0.00998778,0.593755154,1010.754272,5.201258652,9.189815439,0.001323446,5.531914894
2002.27,0.015112084,0.014865854,0.615695727,1004.203977,5.941950245,9.186001325,0.001222228,5.319148936
2002.34,0.020920682,0.020354775,0.625505615,1019.501425,6.053732898,9.544435393,0.001397781,5.106382979
2002.41,0.022757449,0.023181027,0.712244952,996.4646553,6.997065126,9.178541439,0.001147892,4.893617021
2002.47,0.020833532,0.021006816,0.652509225,1009.24215,6.069914725,9.006813121,0.001132114,4.680851064
2002.54,0.017788431,0.017900831,0.624727423,1021.701335,4.876166134,9.407036631,0.001343575,4.468085106
2002.61,0.01798502,0.018209702,0.646589138,997.3783276,4.303993195,9.346410269,0.001472047,4.255319149
2002.68,0.014956257,0.015891601,0.655145148,996.5055675,3.700810786,9.167896036,0.00134391,4.042553191
2002.75,0.017169634,0.016944322,0.647311461,990.2493578,3.364472824,9.064324531,0.001324957,3.829787234
2002.82,0.025286658,0.024875278,0.628742952,1007.071147,3.570461667,9.327267022,0.001338015,3.617021277
2002.88,0.024445227,0.025428705,0.592066729,1011.767323,3.104156089,9.340911482,0.001509637,3.404255319
2002.95,0.036829409,0.03718315,0.551450992,987.3481448,3.430276495,9.070213668,0.001396591,3.191489362
2003.02,0.072421076,0.071554302,0.577985002,1001.340361,4.773502019,9.092826762,0.00124538,2.978723404
2003.09,0.110656433,0.112475697,0.642407561,1009.801738,6.179107206,9.187421153,0.001221822,2.765957447
2003.16,0.096452766,0.096298537,0.528945826,1009.572994,4.965351406,9.137889455,0.00135578,2.553191489
2003.23,0.072619353,0.071814659,0.480248847,1003.415193,4.458622955,8.827185842,0.001149585,2.340425532
