Age,BaCa,SrCa,UCa
1980.55,0.00317358,9.45543,0.00158619
1980.562,0.00318534,9.52073,0.00153782
1980.575,0.00312285,9.55779,0.0016783
1980.588,0.00292096,9.5219,0.00180129
1980.6,0.0032465,9.56055,0.0018874
1980.613,0.00335164,9.80324,0.00199791
1980.626,0.0033857,9.75368,0.00189357
1980.638,0.00304265,9.65741,0.00175842
1980.651,0.00280236,9.42197,0.00169937
1980.664,0.00265395,9.5038,0.00175888
1980.676,0.00331518,9.50976,0.00165481
1980.689,0.00359881,9.31956,0.00151851
1980.702,0.00376973,9.43327,0.001559
1980.714,0.00309902,8.75053,0.00152591
1980.727,0.00388901,9.03063,0.00143811
1980.74,0.00405845,9.16708,0.00140103
1980.752,0.00349035,9.18771,0.00145948
1980.765,0.00289895,9.09575,0.00157716
1980.778,0.00332553,9.13392,0.00161086
1980.79,0.0030332,9.11424,0.00159266
1980.803,0.00276169,8.99079,0.00159393
1980.816,0.00295367,9.02458,0.00155849
1980.828,0.00249909,8.97534,0.00138336
1980.841,0.00253939,9.02716,0.0013573
1980.854,0.00310579,9.26917,0.00136831
1980.866,0.00268598,8.91334,0.0012553
1980.879,0.00269649,8.8849,0.00130169
1980.892,0.00308352,9.212,0.00137487
1980.904,0.00327274,8.77587,0.00124316
1980.917,0.00324355,8.5907,0.00132974
1980.93,0.00284645,8.69765,0.00126032
1980.942,0.00276736,8.56949,0.00122616
1980.955,0.00332039,8.69987,0.00126486
1980.968,0.00326062,8.39855,0.00117672
1980.98,0.003144,9.01521,0.0013174
1980.993,0.00355794,8.41495,0.0012874
1981.006,0.0043415,8.5447,0.00133804
1981.018,0.00359276,8.75405,0.00126077
1981.031,0.00297104,8.72956,0.00125198
1981.044,0.00298827,8.67042,0.00142224
1981.056,0.00286219,9.04713,0.0014979
1981.069,0.00277411,8.65206,0.00141428
1981.082,0.00316356,8.67083,0.00137377
1981.094,0.00425145,8.65011,0.00115071
1981.107,0.00436233,8.41784,0.00113298
1981.119,0.00292333,8.59099,0.00128868
1981.13,0.00284152,8.64881,0.00124639
1981.141,0.00306891,8.41993,0.00120661
1981.153,0.00306404,8.5581,0.00121272
1981.165,0.00320597,8.71463,0.0011767
1981.176,0.00328848,8.47504,0.0011921
1981.188,0.00332929,8.54821,0.00121962
1981.199,0.00268138,8.64679,0.00145449
1981.21,0.00345757,8.91596,0.00157817
1981.222,0.0032247,8.69105,0.00151176
1981.234,0.00354576,8.84516,0.00145824
1981.245,0.0035158,8.63348,0.00128808
1981.256,0.00338329,8.46749,0.00132512
1981.268,0.00404154,9.10791,0.00138967
1981.28,0.00379624,8.99981,0.00137571
1981.291,0.00325839,8.95931,0.00148297
1981.303,0.00268115,9.22504,0.00157979
1981.314,0.00302357,9.09371,0.00155749
1981.325,0.00327542,9.01528,0.00153332
1981.337,0.00341547,9.2066,0.00163039
1981.349,0.00316736,9.26672,0.00169126
1981.36,0.00334593,9.22573,0.00151236
1981.371,0.00313178,8.98281,0.00150208
1981.383,0.00339146,8.97355,0.00150533
1981.395,0.00338971,8.86143,0.00151209
1981.406,0.00340467,8.74712,0.00143226
1981.418,0.00295415,8.83444,0.00146143
1981.429,0.00341038,9.17341,0.00152707
1981.44,0.00378429,8.75805,0.00142939
1981.452,0.00332194,9.02411,0.00157956
1981.464,0.00256541,8.99129,0.00159857
1981.475,0.00323142,8.84647,0.00140034
1981.486,0.00298959,9.09654,0.00162253
1981.498,0.00326075,8.83527,0.00147403
1981.509,0.00318021,9.31709,0.00163332
1981.521,0.00287325,9.3801,0.00174746
1981.533,0.002632,9.10093,0.00173443
1981.544,0.00280086,9.19264,0.00173423
1981.555,0.00294309,9.02105,0.00173904
1981.567,0.00314768,9.22699,0.00176453
1981.579,0.00296712,8.83445,0.00155205
1981.59,0.00337516,9.47419,0.00173481
1981.601,0.00331079,9.15728,0.00175208
1981.613,0.00330367,9.58375,0.00190136
1981.629,0.00351307,9.47051,0.0017491
1981.645,0.00409229,8.84104,0.00150464
1981.661,0.00332701,9.3666,0.00169539
1981.677,0.0034813,9.19563,0.00162606
1981.693,0.00276264,8.90964,0.00154233
1981.709,0.00304848,9.01665,0.00140948
1981.725,0.00324685,9.10153,0.0014128
1981.74,0.00347725,8.60974,0.00142673
1981.756,0.00356025,8.81559,0.00160685
1981.772,0.00365692,8.87552,0.00141622
1981.788,0.00394828,8.99493,0.00140684
1981.804,0.00451114,8.61908,0.0013163
1981.82,0.00449249,8.7554,0.00128462
1981.836,0.00383511,8.70161,0.00133238
1981.852,0.00325276,8.84408,0.00127321
1981.868,0.00375694,8.47205,0.00115564
1981.884,0.0028685,8.93871,0.00146916
1981.9,0.00279437,8.50654,0.0013945
1981.916,0.00270015,8.9578,0.0014392
1981.932,0.00270764,8.5431,0.00147857
1981.948,0.00304581,8.81085,0.00136173
1981.964,0.00380292,8.67671,0.00135206
1981.98,0.00301636,8.68267,0.00139352
1981.995,0.0027221,8.58136,0.00135208
1982.011,0.00303147,8.69496,0.00146552
1982.027,0.0029544,8.85613,0.00148441
1982.043,0.00304013,8.96694,0.00148621
1982.059,0.00319359,8.70216,0.00139549
1982.075,0.00278736,9.04852,0.00171064
1982.091,0.00317929,8.9817,0.00141731
1982.107,0.00255679,9.17634,0.00163133
1982.119,0.00275402,8.70857,0.00144853
1982.131,0.00282111,8.61098,0.0013855
1982.142,0.0036991,8.85084,0.00137243
1982.154,0.00350467,8.73693,0.00131791
1982.166,0.00369368,8.94332,0.00131426
1982.178,0.00301351,8.78411,0.00140083
1982.189,0.00351422,9.01305,0.00143767
1982.201,0.00319275,8.81132,0.00135365
1982.213,0.00357127,8.92381,0.00135385
1982.225,0.00400865,8.75355,0.00137119
1982.236,0.00399968,8.90446,0.00142811
1982.248,0.00400167,8.83933,0.00141562
1982.26,0.00380562,8.81396,0.00137476
1982.272,0.00381355,8.77945,0.00144403
1982.284,0.00390093,8.69323,0.00139814
1982.295,0.00337913,8.65792,0.00135122
1982.307,0.00278394,8.75566,0.00127244
1982.319,0.00258013,8.74086,0.00134165
1982.331,0.00343722,9.1726,0.00157741
1982.342,0.00310397,9.38065,0.00170456
1982.354,0.00283034,9.2289,0.00154722
1982.366,0.00294607,8.80289,0.00147028
1982.378,0.00311011,9.04037,0.00146262
1982.389,0.00383008,8.98184,0.001522
1982.401,0.00313985,9.34585,0.00160599
1982.413,0.0030006,9.386,0.00162323
1982.425,0.00298324,9.04703,0.00155401
1982.436,0.00344649,9.52635,0.00174413
1982.448,0.00333264,9.18382,0.00156713
1982.46,0.00297578,9.12636,0.00172164
1982.472,0.00259114,9.49095,0.00173859
1982.484,0.00252942,9.15165,0.0017381
1982.495,0.00252027,9.23042,0.00181341
1982.507,0.00233437,9.14408,0.00176638
1982.519,0.00259616,8.76245,0.00159313
1982.531,0.00273683,8.77524,0.00142455
1982.542,0.002649,9.19894,0.00162419
1982.554,0.0029758,9.26453,0.00180029
1982.566,0.0028738,9.21337,0.00173814
1982.578,0.00331837,9.41121,0.00181557
1982.589,0.00326708,9.30935,0.00183744
1982.601,0.0029867,9.39672,0.00173347
1982.613,0.00306837,9.64386,0.00184427
1982.629,0.00323652,9.55708,0.00169888
1982.645,0.00262145,9.38344,0.00187281
1982.661,0.00305778,9.33814,0.00171143
1982.677,0.00288497,9.43157,0.00182702
1982.693,0.00263921,9.33667,0.00168447
1982.709,0.00306994,9.27272,0.00170244
1982.725,0.00377488,9.45262,0.00176919
1982.74,0.00415844,9.47885,0.00178048
1982.756,0.00437323,9.20402,0.00159971
1982.772,0.00531729,9.33646,0.00173488
1982.788,0.0058528,9.05009,0.00172905
1982.804,0.00565855,9.14317,0.00172805
1982.82,0.00563347,9.0488,0.00155818
1982.836,0.00571561,9.02532,0.00135731
1982.852,0.00323936,8.83359,0.00152483
1982.868,0.00263777,9.31378,0.00176859
1982.884,0.00318841,9.03972,0.00144508
1982.9,0.00291985,9.04702,0.0016169
1982.916,0.00230565,9.00859,0.00163871
1982.932,0.00244701,9.0916,0.00162632
1982.948,0.00237132,8.99592,0.00151977
1982.964,0.00247082,8.87972,0.00155991
1982.98,0.00239924,9.02985,0.00158638
1982.995,0.00250801,8.77216,0.00160195
1983.011,0.00252142,8.83223,0.00160931
1983.027,0.00253081,8.93075,0.00145929
1983.043,0.0029564,9.18524,0.00164611
1983.059,0.00298699,9.23077,0.0017135
1983.075,0.00298816,8.99809,0.00164036
1983.091,0.00283759,9.28119,0.00171436
1983.107,0.00266766,8.80833,0.00154937
1983.126,0.00339979,9.01259,0.00170613
1983.144,0.00286922,8.86995,0.0016123
1983.163,0.00323935,9.20974,0.00180877
1983.182,0.003216,9.05652,0.00162105
1983.201,0.00279324,9.31234,0.0018271
1983.219,0.00273366,8.79489,0.00155267
1983.238,0.00267039,8.82264,0.00157443
1983.257,0.0030821,8.91202,0.00164699
1983.276,0.00294106,9.17636,0.00174201
1983.294,0.00289344,9.07973,0.00172654
1983.313,0.00298766,8.81943,0.00155988
1983.332,0.00296787,8.94569,0.00176767
1983.351,0.00270973,8.92708,0.00166126
1983.369,0.0027228,9.14725,0.00183608
1983.388,0.00286197,9.23439,0.00177735
1983.407,0.00265384,8.89548,0.00171494
1983.426,0.00254982,9.23617,0.00177034
1983.444,0.00280665,8.86061,0.00162534
1983.463,0.00269544,9.05533,0.00165266
1983.482,0.00254056,8.88044,0.00174527
1983.501,0.00241019,9.00227,0.00165194
1983.519,0.00275787,9.03054,0.0014533
1983.538,0.00234733,8.97582,0.00166185
1983.557,0.00230265,9.26962,0.00167778
1983.576,0.00281575,9.09368,0.00165331
1983.594,0.0027908,9.28564,0.0019305
1983.613,0.00264362,9.49127,0.00183
1983.629,0.00278987,8.99971,0.00170497
1983.646,0.00260766,9.11751,0.00175978
1983.662,0.00271847,9.38163,0.00185302
1983.679,0.00268888,8.94996,0.00177492
1983.695,0.00225551,9.16041,0.00187004
1983.712,0.00233262,9.57681,0.00189409
1983.728,0.00242782,9.457,0.00202997
1983.745,0.00213855,8.60476,0.00130126
1983.761,0.00261867,8.90685,0.00144527
1983.778,0.0023823,8.89107,0.00139214
1983.794,0.00229924,8.91736,0.00148911
1983.811,0.00209968,8.61375,0.00147432
1983.827,0.00219887,8.92433,0.00147977
1983.844,0.0024464,8.87784,0.00145961
1983.86,0.00191585,8.72372,0.00153735
1983.876,0.00218553,8.95214,0.00148081
1983.893,0.00229943,8.7702,0.00143708
1983.909,0.00253426,8.61038,0.00131317
1983.926,0.00294995,8.81643,0.0015173
1983.942,0.0028864,8.72017,0.00142618
1983.959,0.0029271,9.06755,0.0016462
1983.975,0.00223271,8.9946,0.00178065
1983.992,0.00253132,9.1698,0.00167862
1984.008,0.00306788,9.04479,0.00158049
1984.025,0.00288021,8.67616,0.00155307
1984.041,0.00361435,8.88909,0.00140254
1984.058,0.00303558,8.62566,0.00127049
1984.074,0.00336383,8.58712,0.00131818
1984.091,0.00280448,8.61958,0.00144742
1984.107,0.00289572,8.4579,0.00139806
1984.132,0.00364199,8.86265,0.00134554
1984.158,0.00288514,8.76625,0.00138593
1984.183,0.00314801,8.85394,0.00131253
1984.208,0.0025453,8.85062,0.00137589
1984.234,0.00326471,8.90048,0.00134339
1984.259,0.00431216,8.72175,0.00132932
1984.284,0.00533761,8.82505,0.00147683
1984.309,0.00548314,8.65137,0.00141684
1984.335,0.00437762,8.70106,0.00141827
1984.36,0.00363609,8.40979,0.00133742
1984.385,0.00303915,8.33322,0.00121697
1984.411,0.00380346,8.53086,0.00130994
1984.436,0.00399802,8.79168,0.00140772
1984.461,0.00380835,8.75022,0.00150742
1984.486,0.00332176,8.67651,0.00147969
1984.512,0.0032008,8.84906,0.00151311
1984.537,0.00317281,8.94867,0.00149066
1984.562,0.00334707,8.78927,0.00141629
1984.588,0.003554,8.70644,0.00136617
1984.613,0.00381178,8.94858,0.00141901
1984.638,0.00352125,8.78059,0.00140739
1984.662,0.00318772,8.37995,0.00123165
1984.687,0.0036202,8.50354,0.00128333
1984.712,0.00360461,8.82754,0.0013928
1984.736,0.00315434,8.95795,0.00144042
1984.761,0.00313363,8.86188,0.00145103
1984.786,0.0037583,8.85737,0.00149557
1984.811,0.00312728,8.84734,0.00136133
1984.835,0.00318657,8.48267,0.00131077
1984.86,0.00351573,8.52156,0.00138085
1984.885,0.00369288,8.81639,0.00135642
1984.909,0.0039039,8.82896,0.00132078
1984.934,0.00396597,8.56218,0.00135387
1984.959,0.00421185,8.71565,0.00141578
1984.984,0.00356472,8.67147,0.00130143
1985.008,0.00376103,8.42447,0.00132645
1985.033,0.0039616,8.36696,0.00123
1985.058,0.00406239,8.83307,0.00129777
1985.082,0.00404114,8.70917,0.00133901
1985.107,0.00339998,8.38954,0.0013234
1985.13,0.00346783,8.46523,0.00129745
1985.153,0.00287903,8.51556,0.00126401
1985.176,0.00317067,8.59918,0.00124144
1985.199,0.00268272,8.41547,0.00120921
1985.222,0.00248007,8.60014,0.00127508
1985.245,0.00256699,8.75717,0.00132353
1985.268,0.00245864,8.32651,0.00123652
1985.291,0.00301299,8.4496,0.00117626
1985.314,0.00299723,8.55028,0.00129986
1985.337,0.00282387,8.49716,0.00128432
1985.36,0.00290222,8.65581,0.00123154
1985.383,0.00245955,8.30945,0.00119448
1985.406,0.00233713,8.8337,0.00133473
1985.429,0.0026205,8.86208,0.00139839
1985.452,0.00249749,8.93836,0.00139237
1985.475,0.0026433,8.7986,0.00143791
1985.498,0.00283554,8.6794,0.00150865
1985.521,0.00318461,8.77499,0.00155382
1985.544,0.00327544,9.13881,0.0014404
1985.567,0.00304493,8.50534,0.00140064
1985.59,0.00245213,8.98919,0.00159525
1985.613,0.00233667,9.13228,0.0017088
1985.629,0.00234573,8.77184,0.00160369
1985.646,0.00210761,8.7731,0.00152545
1985.662,0.00237083,8.84587,0.00146619
1985.679,0.00221967,9.02841,0.00154599
1985.695,0.00231624,8.96231,0.00142212
1985.712,0.00204101,9.08381,0.00148171
1985.728,0.00251666,8.89047,0.00139295
1985.745,0.00244629,8.65656,0.00133283
1985.761,0.0025828,8.56338,0.00130512
1985.778,0.00301025,8.77838,0.00136276
1985.794,0.00315224,8.79709,0.00130559
1985.811,0.00322192,8.83966,0.00141027
1985.827,0.00306239,8.80796,0.00135233
1985.844,0.00286468,8.85151,0.00142534
1985.86,0.0030853,8.96907,0.00135703
1985.876,0.00272589,8.66853,0.00129635
1985.893,0.00296188,8.44149,0.00118695
1985.909,0.00371366,8.69484,0.00124356
1985.926,0.0035059,8.73876,0.00126157
1985.942,0.00406115,8.60228,0.00139844
1985.959,0.00421458,8.66591,0.00139671
1985.975,0.00518749,9.06689,0.00144959
1985.992,0.007701,8.98648,0.00138509
1986.008,0.00899548,8.58064,0.00119167
1986.025,0.00814416,8.71332,0.00130199
1986.041,0.00865154,8.49961,0.00116239
1986.058,0.00426022,8.56504,0.00133647
1986.074,0.00347223,8.60181,0.00131755
1986.091,0.00278999,8.5726,0.00127519
1986.107,0.00324664,8.37854,0.00128779
1986.119,0.00329253,8.74303,0.00136815
1986.13,0.00317066,8.72736,0.00134329
1986.141,0.00284231,8.5636,0.00132566
1986.153,0.00311379,8.64143,0.0013841
1986.165,0.00339373,8.62761,0.00137458
1986.176,0.00307222,8.46737,0.0013026
1986.188,0.00308801,8.42656,0.00141442
1986.199,0.00304621,8.92839,0.00149595
1986.21,0.00305017,8.53542,0.00135269
1986.222,0.00305488,8.66454,0.0013608
1986.234,0.00274463,8.62647,0.00138476
1986.245,0.00320187,8.50624,0.00139712
1986.256,0.00354375,8.84074,0.00144397
1986.268,0.00371092,8.84407,0.00150894
1986.28,0.0034889,8.71953,0.00145213
1986.291,0.00360364,8.51991,0.00140477
1986.303,0.00407687,8.6931,0.00129409
1986.314,0.00339969,8.60256,0.00133423
1986.325,0.00298367,8.83449,0.00150959
1986.337,0.00306286,8.78543,0.00134976
1986.349,0.00342656,8.55388,0.00129801
1986.36,0.00392483,8.66899,0.00131339
1986.371,0.00326727,8.65526,0.00125706
1986.383,0.00323992,9.01263,0.00135372
1986.395,0.00335096,8.52662,0.0012554
1986.406,0.00351421,8.88261,0.00137897
1986.418,0.00334747,8.8072,0.00136595
1986.429,0.0027256,8.75664,0.00131241
1986.44,0.00261673,8.81449,0.00135583
1986.452,0.0026086,8.6455,0.00125486
1986.464,0.00316734,8.85888,0.00138716
1986.475,0.00328541,8.70384,0.00140825
1986.486,0.00303165,8.62486,0.00148821
1986.498,0.00316123,8.97318,0.00148485
1986.509,0.00277063,8.91254,0.00143877
1986.521,0.00314888,8.79051,0.00136608
1986.533,0.00277746,8.83363,0.00136916
1986.544,0.00238516,8.4164,0.00131581
1986.555,0.0025337,8.75119,0.00140421
1986.567,0.00284141,8.69559,0.00135593
1986.579,0.00335613,8.58895,0.00144687
1986.59,0.00258077,8.84413,0.00151679
1986.601,0.00247985,8.90073,0.00141997
1986.613,0.00261592,9.10927,0.0015623
1986.629,0.00240148,8.95624,0.00147481
1986.645,0.00243314,9.00198,0.00141488
1986.661,0.00268104,8.73491,0.00147516
1986.677,0.00294126,8.75444,0.00137424
1986.693,0.00265496,8.59382,0.0014358
1986.709,0.00318708,8.87858,0.00141114
1986.725,0.0028814,8.405,0.00134564
1986.74,0.00281573,8.68467,0.00139174
1986.756,0.00250454,8.52616,0.00131447
1986.772,0.00241398,8.63907,0.00132297
1986.788,0.00310956,8.85704,0.00123554
1986.804,0.00318296,8.67947,0.00122542
1986.82,0.00327569,8.60471,0.00124022
1986.836,0.00359769,8.60086,0.00131151
1986.852,0.00376853,8.32769,0.00127968
1986.868,0.00418122,8.50294,0.00142647
1986.884,0.00420339,8.70822,0.00141962
1986.9,0.0046316,8.85813,0.00146662
1986.916,0.00483868,8.5199,0.0012673
1986.932,0.00485569,8.41983,0.00125924
1986.948,0.00477695,8.48404,0.00116444
1986.964,0.00334473,8.49803,0.00125808
1986.98,0.00300002,8.18121,0.00121687
1986.995,0.00322869,8.79722,0.00145434
1987.011,0.00314101,8.64493,0.00149006
1987.027,0.00317768,8.74325,0.00148042
1987.043,0.00331357,8.63753,0.00146817
1987.059,0.00337384,8.74298,0.00146213
1987.075,0.00351087,8.63273,0.00134046
1987.091,0.00401016,8.62444,0.00138651
1987.107,0.00396748,8.53628,0.00121764
1987.12,0.0040767,8.6555,0.00136114
1987.133,0.00430051,8.65965,0.00133971
1987.146,0.00402641,8.44905,0.00125251
1987.159,0.00399121,8.46791,0.00129596
1987.172,0.00404703,8.52656,0.00119695
1987.185,0.0043935,8.3915,0.00129169
1987.198,0.00385616,8.34151,0.0011458
1987.211,0.00364865,8.64119,0.00123503
1987.224,0.00411282,8.8601,0.00125157
1987.237,0.00394235,8.49381,0.00128538
1987.25,0.00364399,8.67607,0.00138133
1987.263,0.00343381,8.53263,0.0012969
1987.276,0.00312907,8.80337,0.00139046
1987.289,0.0031603,8.49977,0.00133051
1987.302,0.00314227,8.7977,0.00137666
1987.315,0.00256069,8.52738,0.00128695
1987.328,0.00246622,8.42528,0.00120104
1987.341,0.00262394,8.5375,0.00123475
1987.354,0.00275041,8.44701,0.0012308
1987.366,0.00283815,8.88,0.00132982
1987.379,0.00312911,8.73834,0.00137976
1987.392,0.0029966,8.76117,0.00136982
1987.405,0.00270474,8.86671,0.00159119
1987.418,0.00290571,8.91097,0.00158496
1987.431,0.00285281,8.59831,0.0016578
1987.444,0.00309899,8.73168,0.00158041
1987.457,0.00378088,8.77138,0.00143324
1987.47,0.00394691,8.66406,0.00152828
1987.483,0.0033331,8.77691,0.00154703
1987.496,0.00380489,8.86042,0.00132127
1987.509,0.00339913,8.9712,0.00145226
1987.522,0.00292725,8.69439,0.00152062
1987.535,0.00314288,8.89434,0.00161635
1987.548,0.00320992,9.09062,0.00150293
1987.561,0.00281776,8.94086,0.00146131
1987.574,0.00299513,8.76866,0.00154021
1987.587,0.00284077,9.13954,0.001616
1987.6,0.0027983,8.87523,0.001471
1987.613,0.00299279,9.24027,0.00169201
1987.634,0.0028962,9.10668,0.00162667
1987.654,0.00310595,9.00021,0.00153787
1987.675,0.00285793,8.93006,0.00153102
1987.695,0.00285494,8.83758,0.00148036
1987.716,0.00304517,8.82546,0.00150756
1987.736,0.00347375,9.07944,0.00152868
1987.757,0.0037208,8.85048,0.00143168
1987.778,0.00353901,8.6309,0.00147953
1987.798,0.00411111,8.63908,0.00139349
1987.819,0.00426512,8.48547,0.00136826
1987.839,0.0033788,8.78076,0.001449
1987.86,0.0032034,8.6655,0.00138802
1987.881,0.00277368,8.50969,0.00137078
1987.901,0.00297791,8.54318,0.00135803
1987.922,0.0039433,8.46214,0.00135058
1987.942,0.00417953,8.67729,0.00134793
1987.963,0.00501348,8.59066,0.00127586
1987.984,0.00639942,8.59553,0.00135329
1988.004,0.0068263,8.72086,0.00129271
1988.025,0.00598701,8.61181,0.00125357
1988.045,0.0035328,8.2844,0.00122732
1988.066,0.00278222,8.48943,0.00139472
1988.086,0.00289191,8.48601,0.00137847
1988.107,0.00261261,8.30535,0.00144811
1988.119,0.00263841,8.71878,0.00149326
1988.132,0.00280673,8.54839,0.00156657
1988.144,0.00291301,8.51461,0.00140765
1988.156,0.00282333,8.94059,0.001316
1988.169,0.00277123,8.43725,0.00130553
1988.181,0.00309703,8.62611,0.00137603
1988.193,0.00307843,8.50811,0.0014363
1988.206,0.00287275,8.79913,0.00149442
1988.218,0.00288526,8.59607,0.00138666
1988.23,0.00275095,8.61006,0.001453
1988.243,0.00253884,8.81369,0.00145524
1988.255,0.00286777,8.48237,0.00139688
1988.267,0.00337195,8.86391,0.00149657
1988.28,0.00305668,8.44879,0.00129768
1988.292,0.00368812,8.81371,0.00118209
1988.304,0.00304658,8.48002,0.00125248
1988.317,0.00297069,8.66488,0.00125424
1988.329,0.00294591,8.41509,0.00136199
1988.341,0.00342633,8.39976,0.00121646
1988.354,0.00374702,8.71301,0.00131932
1988.366,0.00263081,8.41918,0.00125058
1988.379,0.00263237,8.44269,0.00132374
1988.391,0.00250406,8.45757,0.00122165
1988.403,0.00251788,8.66732,0.00135286
1988.416,0.00289049,8.75838,0.00142006
1988.428,0.00327308,8.78444,0.00143574
1988.44,0.00333532,8.86542,0.00144159
1988.453,0.00300727,8.92746,0.00143955
1988.465,0.00296544,8.94883,0.00143356
1988.477,0.00275677,8.76961,0.00142775
1988.49,0.00290596,8.64504,0.0013603
1988.502,0.00310847,9.03501,0.00146631
1988.514,0.00270299,8.88275,0.00143427
1988.527,0.00261212,9.12575,0.00134377
1988.539,0.00261991,8.78104,0.00136861
1988.551,0.00264878,8.7756,0.00142951
1988.564,0.00275409,8.77916,0.00148059
1988.576,0.00275312,8.86046,0.00140953
1988.588,0.0027124,8.78857,0.00137891
1988.601,0.00290696,8.77659,0.00146314
1988.613,0.00287142,9.12698,0.00139947
1988.628,0.00259063,8.76388,0.00149361
1988.642,0.00234947,8.98315,0.00147206
1988.657,0.00253426,8.80345,0.00148276
1988.671,0.00267141,9.00788,0.00154143
1988.686,0.00254853,8.668,0.00140126
1988.7,0.00243566,8.64968,0.00140682
1988.715,0.00277389,8.91259,0.00141868
1988.729,0.00271295,8.97839,0.00141007
1988.744,0.00241218,8.94015,0.00135424
1988.758,0.00265477,8.82233,0.00132572
1988.773,0.00270234,8.35176,0.00127273
1988.787,0.0029717,8.66606,0.00126832
1988.802,0.00297916,8.48722,0.00125355
1988.816,0.00280368,8.71893,0.00128909
1988.831,0.00313127,8.54784,0.00125508
1988.845,0.00355994,8.91028,0.0012696
1988.86,0.00371712,8.69667,0.00134726
1988.875,0.00438218,8.51011,0.00138088
1988.889,0.00409076,8.45305,0.0013741
1988.904,0.00439156,8.5251,0.00143301
1988.918,0.00469747,8.77694,0.00138743
1988.933,0.00546471,8.6495,0.00124655
1988.947,0.00413318,8.43755,0.00121697
1988.962,0.00325793,8.59606,0.0012331
1988.976,0.00309209,8.30069,0.0012441
1988.991,0.00326024,8.76738,0.00130824
1989.005,0.00280522,8.51545,0.00130847
1989.02,0.00289412,8.6077,0.00134732
1989.034,0.00291385,8.53974,0.00120853
1989.049,0.00293961,8.54867,0.00130279
1989.063,0.00299846,8.69816,0.00133389
1989.078,0.00276243,8.75314,0.00130567
1989.092,0.00238656,8.40728,0.00124935
1989.107,0.00208672,8.36102,0.00118245
1989.121,0.0022942,8.65354,0.00126462
1989.134,0.00236714,8.339,0.00125906
1989.148,0.00249667,8.32279,0.00120877
1989.162,0.00282097,8.72742,0.00122189
1989.175,0.00294702,8.57102,0.00119587
1989.189,0.00303129,8.28985,0.00116539
1989.203,0.00266133,8.40963,0.00126972
1989.216,0.00266237,8.38362,0.00124989
1989.23,0.00230491,8.25345,0.00125544
1989.244,0.002242,8.31737,0.0011954
1989.257,0.00235183,8.33576,0.001261
1989.271,0.00261734,8.63437,0.00127153
1989.285,0.00264672,8.68299,0.0012911
1989.298,0.0027786,8.65328,0.00122352
1989.312,0.00293387,8.4337,0.00110672
1989.326,0.00301585,8.58008,0.00122184
1989.339,0.00315989,8.50851,0.00124785
1989.353,0.00291948,8.80269,0.00133148
1989.367,0.00279945,8.61623,0.00123852
1989.381,0.00247681,8.59776,0.00133837
1989.394,0.00248931,8.69123,0.00134722
1989.408,0.00228245,8.65995,0.00124399
1989.422,0.00248823,8.69254,0.00133218
1989.435,0.00252653,8.89423,0.00127856
1989.449,0.00230434,8.45708,0.00124596
1989.463,0.00228231,8.41857,0.00126847
1989.476,0.00244746,8.91276,0.00136957
1989.49,0.00205314,8.78468,0.00146924
1989.504,0.00203882,8.98225,0.00146756
1989.517,0.0020154,8.75504,0.00146904
1989.531,0.0023148,8.96127,0.00143698
1989.545,0.00222243,8.92699,0.0014933
1989.558,0.00233158,8.99242,0.00149438
1989.572,0.00263479,8.96561,0.00149578
1989.586,0.00261634,8.65679,0.00146998
1989.599,0.00277112,8.75978,0.0014104
1989.613,0.00260172,8.79566,0.00135464
1989.64,0.00268388,8.70106,0.00139628
1989.668,0.00313464,8.60746,0.00143627
1989.695,0.00226113,8.70873,0.00141822
1989.723,0.00206183,8.4159,0.00139277
1989.75,0.00189012,8.92406,0.00145514
1989.778,0.00204733,9.0195,0.00155704
1989.805,0.00225734,9.22386,0.00162157
1989.833,0.00274195,8.86222,0.00143748
1989.86,0.00263438,9.06299,0.00149765
1989.887,0.00283258,8.6102,0.00143868
1989.915,0.00248107,8.85933,0.00152661
1989.942,0.00232356,8.66991,0.00142667
1989.97,0.00263801,8.43159,0.00147793
1989.997,0.00256742,8.75903,0.00127439
1990.025,0.0028811,8.56041,0.00128565
1990.052,0.00322204,8.58378,0.00117725
1990.08,0.00283547,8.48699,0.00132839
1990.107,0.00439157,8.25755,0.00101751
1990.117,0.00695141,8.57231,0.00114622
1990.128,0.0070082,8.62157,0.00110382
1990.138,0.00642272,8.49421,0.00111952
1990.148,0.00646452,8.50032,0.00103064
1990.159,0.00339487,8.5443,0.00106909
1990.169,0.00275461,8.58689,0.00131947
1990.179,0.00236736,8.85864,0.00125185
1990.19,0.00259112,8.66454,0.00126296
1990.2,0.00249327,8.55764,0.001227
1990.21,0.00269529,8.683,0.00118779
1990.221,0.00279292,8.56812,0.00113653
1990.231,0.00350706,8.84813,0.001128
1990.241,0.00324976,8.53088,0.0011701
1990.252,0.00280511,8.58308,0.00118302
1990.262,0.00289895,8.41592,0.00108555
1990.272,0.00293548,9.01524,0.0012721
1990.283,0.00303545,8.97386,0.00128932
1990.293,0.00359596,8.97131,0.00127326
1990.303,0.00378668,9.15386,0.00124926
1990.314,0.00411791,9.12487,0.00134935
1990.324,0.00408201,8.93133,0.0013676
1990.334,0.00465169,8.82411,0.00137012
1990.345,0.00436559,9.07535,0.00146952
1990.355,0.00423089,9.13513,0.00140983
1990.365,0.00315865,8.67401,0.00145568
