Age,BCa,LiCa,MgCa,SrCa,UCa
1934.54011,0.667813,0.00709,2.834665,9.453098,0.00165
1934.62344,0.667681,0.0069,2.638977,9.478832,0.00172
1934.70677,0.684268,0.00702,2.756723,9.497037,0.00161
1934.7901,0.657693,0.00718,3.213327,9.206484,0.00146
1934.87343,0.661541,0.00693,3.434454,9.189738,0.00133
1934.95676,0.619529,0.00634,3.52406,8.908605,0.00123
1935.04009,0.559544,0.00634,3.328653,8.887511,0.00128
1935.12342,0.576102,0.0066,3.670679,8.977207,0.00122
1935.20675,0.592659,0.00671,3.833182,8.908463,0.00121
1935.29008,0.581933,0.00668,3.738963,8.875609,0.0012
1935.37341,0.606817,0.00669,3.614184,9.148713,0.00125
1935.45674,0.618162,0.00672,3.38099,9.026389,0.00134
1935.54007,0.598506,0.00676,3.36913,9.213553,0.00151
1935.6234,0.641061,0.00686,3.369773,9.2705,0.00155
1935.70673,0.643402,0.00701,3.542079,9.154431,0.0014
1935.79006,0.624681,0.0069,3.740418,8.954759,0.00133
1935.87339,0.600623,0.00683,3.927504,8.947776,0.00124
1935.95672,0.60873,0.00692,3.84372,8.960907,0.00127
1936.04005,0.619769,0.00718,4.014276,9.183343,0.00129
1936.12338,0.618009,0.00704,4.135719,8.925871,0.00118
1936.20671,0.63202,0.00704,4.20609,9.130854,0.0013
1936.29004,0.642784,0.00696,3.873199,9.154126,0.00139
1936.37337,0.667929,0.00712,3.772736,9.056645,0.0013
1936.4567,0.728909,0.00731,3.468531,9.330746,0.00145
1936.54003,0.716025,0.00716,3.143464,9.506137,0.0016
1936.62336,0.679746,0.0069,2.748859,9.447359,0.00163
1936.70669,0.689794,0.00705,3.226286,9.377635,0.00146
1936.79002,0.657755,0.0071,3.634924,8.960496,0.00131
1936.87335,0.601357,0.00684,3.591541,8.834976,0.00129
1936.95668,0.605117,0.00665,3.675949,8.763095,0.00122
1937.04001,0.586796,0.00659,3.739329,8.826937,0.00117
1937.12334,0.609742,0.00639,3.838555,8.85128,0.0012
1937.20667,0.60984,0.0066,3.539535,9.038089,0.00134
1937.29,0.608148,0.0066,3.413489,9.089355,0.00135
1937.37333,0.653008,0.00664,3.360266,9.061935,0.00136
1937.45666,0.682619,0.007,3.490529,9.234733,0.00137
1937.53999,0.685142,0.00727,3.391761,9.199687,0.00146
1937.62332,0.685179,0.00729,3.653569,9.268811,0.00137
1937.70665,0.674942,0.00726,3.926873,9.033679,0.00123
1937.78998,0.655021,0.00719,3.859544,9.035749,0.00122
1937.87331,0.587379,0.00699,3.646935,8.79747,0.00126
1937.95664,0.59694,0.00678,4.003285,8.823987,0.00119
1938.03997,0.593233,0.00671,3.909342,8.986301,0.00123
1938.1233,0.605329,0.00668,4.045786,9.08969,0.00119
1938.20663,0.610504,0.00673,3.987705,9.132042,0.00122
1938.28996,0.636159,0.0069,3.830919,9.106964,0.00127
1938.37329,0.639421,0.00699,3.81041,9.002823,0.00129
1938.45662,0.648779,0.00708,4.05392,9.155228,0.00125
1938.53995,0.671823,0.00737,3.64865,9.336076,0.00141
1938.62328,0.68789,0.00753,3.87008,9.210831,0.0014
1938.70661,0.689659,0.00735,4.292394,9.117268,0.00129
1938.78994,0.667429,0.00678,4.050536,9.082842,0.00126
1938.87327,0.669486,0.00646,4.317472,8.807182,0.0012
1938.9566,0.662204,0.00671,4.109132,9.066426,0.00127
1939.03993,0.675838,0.00677,3.963954,9.086528,0.00124
1939.12326,0.680476,0.0067,4.074709,8.928822,0.00123
1939.20659,0.670104,0.00663,3.788724,8.962732,0.0013
1939.28992,0.675357,0.00672,3.807516,8.972434,0.00123
1939.37325,0.685831,0.00677,3.707401,9.112278,0.00128
1939.45658,0.725858,0.00709,3.746464,9.213402,0.00139
1939.5399,0.714272,0.00704,3.373413,9.233007,0.00156
1939.62323,0.734215,0.00702,3.13825,9.415798,0.00169
1939.70656,0.731713,0.00727,3.639372,9.235691,0.00147
1939.78989,0.700565,0.00715,3.900248,9.004722,0.00132
1939.87322,0.653928,0.00701,4.276616,8.938165,0.00124
1939.95655,0.645771,0.00676,4.284923,8.832798,0.00123
1940.03988,0.625141,0.00658,4.055637,9.10288,0.00124
1940.12321,0.62259,0.00665,4.144082,9.158584,0.00125
1940.20654,0.657264,0.00675,3.840155,9.197,0.00125
1940.28987,0.66839,0.00671,3.466562,9.093327,0.00134
1940.3732,0.687976,0.00672,3.888282,9.007177,0.00127
1940.45653,0.74195,0.00694,3.267845,9.281964,0.00152
1940.53986,0.759731,0.00708,3.021893,9.426187,0.00163
1940.62319,0.716932,0.00709,2.963898,9.265817,0.00156
1940.70652,0.661443,0.0067,3.328331,9.37611,0.00142
1940.78985,0.611235,0.00649,3.398057,9.091559,0.00135
1940.87318,0.584462,0.00657,3.493153,9.122182,0.00134
1940.95651,0.637661,0.00666,3.728797,9.032979,0.00128
1941.03984,0.613254,0.0065,3.646131,8.929888,0.00125
1941.12317,0.636275,0.0064,3.48192,9.079929,0.00132
1941.2065,0.633036,0.0064,3.452533,8.954302,0.00128
1941.28983,0.597126,0.00664,3.681775,8.813566,0.00121
1941.37316,0.600738,0.00695,3.449836,8.937677,0.00124
1941.45649,0.676078,0.00695,3.45822,9.115167,0.0013
1941.53982,0.673006,0.00683,3.176419,9.251429,0.00145
1941.62315,0.633281,0.00665,2.829883,9.28456,0.00167
1941.70648,0.629346,0.00687,3.359997,8.94546,0.00139
1941.78981,0.634923,0.00674,3.480518,9.086944,0.00135
1941.87314,0.642092,0.00664,3.506122,8.904218,0.00128
1941.95647,0.656601,0.00681,3.681777,8.839376,0.00129
1942.0398,0.639359,0.0067,3.667639,8.952141,0.00132
1942.12313,0.60158,0.00647,3.581156,8.995006,0.00125
1942.20646,0.651811,0.00657,3.600949,8.737718,0.00123
1942.28979,0.66637,0.00688,3.722354,8.841055,0.00125
1942.37312,0.675603,0.00714,3.644129,9.00486,0.00131
1942.45645,0.688959,0.00716,3.471188,9.006594,0.00136
1942.53978,0.735641,0.00721,3.098425,9.241863,0.00155
1942.62311,0.724059,0.00702,3.023386,9.156321,0.00152
1942.70644,0.703155,0.00692,3.273373,9.084944,0.00143
1942.78977,0.676827,0.00686,3.399974,8.960851,0.00133
1942.8731,0.661052,0.00678,3.613721,8.874539,0.00128
1942.95643,0.636168,0.00674,3.747296,8.835862,0.00124
1943.03976,0.613977,0.00649,3.538017,8.843116,0.00126
1943.12309,0.590063,0.00654,3.385583,9.047646,0.00136
1943.20642,0.617442,0.00665,3.260927,9.058467,0.0014
1943.28975,0.63922,0.00657,3.370677,8.890579,0.00139
1943.37308,0.67013,0.00673,3.582224,8.922774,0.00133
1943.45641,0.698005,0.00724,3.299747,9.262838,0.00147
1943.53974,0.712957,0.00721,3.103458,9.341223,0.0016
1943.62307,0.674109,0.00703,3.098655,9.170918,0.00156
1943.7064,0.605579,0.00701,3.613516,8.936511,0.00129
1943.78973,0.582397,0.00693,3.921108,8.967454,0.00125
1943.87306,0.582327,0.00672,3.968357,8.944166,0.00123
1943.95639,0.574244,0.00652,3.930422,8.856527,0.00121
1944.03972,0.551084,0.00657,3.7807,8.828017,0.00118
1944.123048,0.529123,0.00665,3.502757,8.872185,0.00124
1944.206378,0.583744,0.00646,3.310755,8.985764,0.00129
1944.289707,0.620054,0.00651,3.32158,8.95287,0.00131
1944.373037,0.632105,0.00669,3.435145,8.892212,0.00126
1944.456367,0.647069,0.00728,3.41604,9.041742,0.00134
1944.539697,0.6405,0.00731,3.042876,9.062218,0.00147
1944.623027,0.655247,0.00732,3.07807,9.366139,0.00154
1944.706357,0.648121,0.00743,3.463878,9.146085,0.00138
1944.789687,0.623741,0.00713,3.796684,8.888884,0.00132
1944.873017,0.585162,0.00689,4.05341,8.919373,0.00125
1944.956346,0.569898,0.00649,3.794768,8.768433,0.00121
1945.039676,0.584399,0.00636,3.75183,8.804061,0.00124
1945.123006,0.580794,0.00627,3.567084,9.00993,0.0013
1945.206336,0.60848,0.00647,3.534344,8.870247,0.00127
1945.289666,0.61413,0.00676,3.72073,8.868994,0.0012
1945.372996,0.615226,0.00691,3.809022,8.963946,0.00125
1945.456326,0.624086,0.00698,3.425974,8.944222,0.00143
1945.539656,0.629503,0.0069,2.8142,9.217016,0.00157
1945.622985,0.648853,0.00675,2.804178,9.193746,0.00154
1945.706315,0.614527,0.00668,3.04158,8.964292,0.00148
1945.789645,0.627462,0.00665,3.521531,8.848169,0.00132
1945.872975,0.644436,0.00676,3.941373,8.868032,0.00125
1945.956305,0.638142,0.00668,3.694335,8.928822,0.00128
1946.039635,0.633763,0.00646,3.575411,8.946869,0.00127
1946.122965,0.662795,0.00663,3.953726,8.841037,0.0012
1946.206295,0.669749,0.00673,4.002085,8.792131,0.00119
1946.289625,0.693458,0.00676,3.977433,9.046265,0.00127
1946.372954,0.703674,0.00705,3.613802,8.943749,0.00131
1946.456284,0.73866,0.00743,3.477852,9.068319,0.00141
1946.539614,0.761994,0.00739,3.455577,9.214896,0.00153
1946.622944,0.750676,0.00682,3.151121,9.321227,0.00172
1946.706274,0.68415,0.00679,3.162503,9.161992,0.00149
1946.789604,0.645309,0.00707,3.464059,8.97707,0.00133
1946.872934,0.649109,0.0069,3.946353,9.086945,0.00129
1946.956264,0.639867,0.00686,3.776968,9.123217,0.00138
1947.039593,0.652122,0.00673,3.995784,8.832375,0.00126
1947.122923,0.643453,0.00653,3.728108,8.942896,0.00127
1947.206253,0.649056,0.00643,3.743218,8.829478,0.00124
1947.289583,0.669889,0.00642,3.578985,9.145207,0.00135
1947.372913,0.688691,0.0067,3.498494,9.073122,0.00131
1947.456243,0.696429,0.00686,3.448832,8.977196,0.00138
1947.539573,0.726601,0.0069,2.965544,9.348905,0.00163
1947.622903,0.754731,0.00704,2.967031,9.343201,0.00163
1947.706232,0.714563,0.00696,3.280069,9.341164,0.00158
1947.789562,0.67064,0.00663,3.323054,9.211958,0.00143
1947.872892,0.633428,0.00646,3.461923,8.90766,0.00126
1947.956222,0.638068,0.00656,3.497747,8.865625,0.00126
1948.039552,0.633552,0.00666,3.617046,8.920107,0.00128
1948.122882,0.598501,0.00646,3.651843,8.958709,0.00123
1948.206212,0.60678,0.00633,3.572941,8.751303,0.00119
1948.289542,0.618514,0.0065,3.491973,8.873477,0.00121
1948.372871,0.647698,0.00671,3.450029,8.94425,0.00128
1948.456201,0.680037,0.00677,3.200451,9.028178,0.00139
1948.539531,0.702845,0.00677,2.668442,9.32831,0.00164
1948.622861,0.703626,0.00673,2.825598,9.433452,0.00167
1948.706191,0.640783,0.00682,3.230051,9.257518,0.00149
1948.789521,0.616349,0.00667,3.353859,8.843454,0.00137
1948.872851,0.634894,0.0066,3.522338,8.975289,0.00133
1948.956181,0.648195,0.0065,3.493978,8.968049,0.0013
1949.03951,0.649801,0.0066,3.463919,8.788221,0.00126
1949.12284,0.642476,0.00659,3.614728,8.731484,0.00121
1949.20617,0.60044,0.00644,3.44446,8.898918,0.00129
1949.2895,0.617589,0.00624,3.19886,8.966621,0.00138
1949.37283,0.688629,0.00662,3.158428,9.039803,0.00139
1949.45616,0.699292,0.0071,3.041608,9.193957,0.00156
1949.53949,0.703315,0.00715,2.75528,9.341295,0.00165
1949.62282,0.717566,0.00696,2.761088,9.346667,0.00166
1949.70615,0.640096,0.00677,2.829619,9.154669,0.00155
1949.789479,0.617467,0.0066,3.278669,9.039086,0.00134
1949.872809,0.615992,0.00651,3.542483,8.877316,0.00125
1949.956139,0.631252,0.00646,3.509654,8.919156,0.00131
1950.039469,0.64556,0.00663,3.743342,8.950183,0.00124
1950.122799,0.612437,0.00684,3.572671,8.939661,0.00125
1950.206129,0.58711,0.00671,3.420192,8.924202,0.00128
1950.289459,0.613601,0.00664,3.486262,8.938471,0.0013
1950.372789,0.680972,0.00681,3.524823,9.120284,0.00133
1950.456118,0.6884,0.00704,3.419621,9.050346,0.00133
1950.539448,0.722269,0.00723,3.191804,9.277137,0.00152
1950.622778,0.704682,0.00712,3.071602,9.323109,0.00152
1950.706108,0.688971,0.00701,3.576442,9.143692,0.00137
1950.789438,0.613056,0.00697,3.663014,8.989197,0.00132
1950.872768,0.615486,0.00702,3.797051,9.086496,0.00134
1950.956098,0.606861,0.00684,3.83112,8.88403,0.00125
1951.039428,0.552685,0.00659,3.75188,8.810863,0.00125
1951.122757,0.575938,0.00656,3.53369,8.795567,0.00128
1951.206087,0.587966,0.00707,3.818743,9.138479,0.00135
1951.289417,0.610669,0.00731,3.81425,9.058785,0.0013
1951.372747,0.621311,0.00718,3.769109,8.975175,0.00129
1951.456077,0.704025,0.0072,3.708974,9.266643,0.00141
1951.539407,0.684273,0.00699,3.22094,9.329212,0.00158
1951.622737,0.689393,0.0072,2.984504,9.382484,0.00165
1951.706067,0.675671,0.00736,3.439594,9.304178,0.00155
1951.789396,0.607892,0.00713,3.591832,9.162103,0.00146
1951.872726,0.571031,0.00695,3.631158,9.055285,0.00139
1951.956056,0.591375,0.00672,3.709416,9.118439,0.00136
1952.039386,0.611995,0.00672,3.857481,9.031439,0.00131
1952.122716,0.598439,0.00671,3.872168,8.774893,0.00121
1952.206046,0.609348,0.00687,3.825339,9.142642,0.00134
1952.289376,0.608345,0.00683,3.551324,9.078084,0.00132
1952.372706,0.598445,0.00687,3.728707,9.038271,0.00132
1952.456035,0.597601,0.00702,3.575488,9.062034,0.00134
1952.539365,0.617806,0.00722,3.47823,9.243298,0.00145
1952.622695,0.664273,0.00727,3.200903,9.365404,0.00154
1952.706025,0.66542,0.00739,3.450194,9.280008,0.00147
1952.789355,0.620881,0.0074,3.638686,9.229487,0.0014
1952.872685,0.571333,0.00718,3.803024,9.066465,0.00127
1952.956015,0.579974,0.0069,3.894855,9.000535,0.00132
1953.039345,0.597307,0.00701,3.92756,9.125515,0.00139
1953.122674,0.59247,0.00707,3.91311,9.123315,0.00139
1953.206004,0.613385,0.00688,3.999156,9.064322,0.00139
1953.289334,0.655245,0.00661,4.023711,9.300111,0.00144
1953.372664,0.665604,0.00647,3.813514,9.086538,0.0014
1953.455994,0.667015,0.0066,3.838036,9.035304,0.00138
1953.539324,0.712853,0.00669,3.575691,9.311369,0.00158
1953.622654,0.759836,0.00676,3.387986,9.479294,0.00164
1953.705984,0.744905,0.00686,3.695988,9.359058,0.0015
1953.789314,0.711639,0.00691,3.74281,9.202588,0.00142
1953.872643,0.6823,0.0068,4.028952,8.972469,0.00131
1953.955973,0.665886,0.00672,4.44134,9.016123,0.00127
1954.039303,0.684902,0.00672,4.228839,9.164382,0.00129
1954.122633,0.678621,0.0068,3.915905,9.30956,0.00138
1954.205963,0.645111,0.0068,3.926548,9.165753,0.00138
1954.289293,0.663632,0.00644,3.820111,9.21129,0.0014
1954.372623,0.69224,0.00637,3.482278,9.215909,0.0015
1954.455953,0.752516,0.00663,3.38345,9.504736,0.00156
1954.539282,0.778499,0.00695,3.053119,9.622428,0.00169
1954.622612,0.743419,0.00704,2.825219,9.509161,0.00173
1954.705942,0.714706,0.00681,3.054263,9.356029,0.00153
1954.789272,0.645466,0.00648,3.324744,8.984759,0.00139
1954.872602,0.641145,0.00641,3.522299,9.000065,0.00133
1954.955932,0.645477,0.00648,3.576222,9.051665,0.0013
1955.039262,0.628229,0.00652,3.637006,9.038112,0.00138
1955.122592,0.597148,0.00672,3.439015,9.384592,0.00154
1955.205921,0.596784,0.00675,3.290764,9.22191,0.00148
1955.289251,0.621544,0.00683,3.519944,9.29219,0.00136
1955.372581,0.649048,0.00689,3.361956,9.129802,0.00139
1955.455911,0.702477,0.00705,3.179297,9.253816,0.00151
1955.539241,0.743393,0.00711,2.886372,9.466289,0.00176
1955.622571,0.737566,0.0071,3.035429,9.468149,0.0017
1955.705901,0.670638,0.00705,3.399699,9.027219,0.00146
1955.789231,0.634941,0.00677,3.696797,9.032924,0.00136
1955.87256,0.61315,0.00664,3.438202,9.122858,0.00141
1955.95589,0.586338,0.00645,3.554211,8.952138,0.00128
1956.03922,0.58577,0.00633,3.786139,8.845516,0.00132
1956.12255,0.616747,0.00644,3.615308,9.189541,0.00147
1956.20588,0.614261,0.00665,3.547425,9.194757,0.00143
1956.28921,0.630747,0.00658,3.386985,9.144553,0.00147
1956.37254,0.60798,0.00667,3.243678,9.269761,0.00149
1956.45587,0.661795,0.00679,2.985492,9.479918,0.0016
1956.539199,0.64323,0.00699,2.851303,9.388786,0.00168
1956.622529,0.650057,0.0068,3.123107,9.293183,0.00161
1956.705859,0.626252,0.00672,3.498571,9.114627,0.00143
1956.789189,0.572736,0.00659,3.307851,9.043999,0.00145
1956.872519,0.561517,0.00627,3.399804,9.007458,0.00135
1956.955849,0.557362,0.00625,3.406153,9.294994,0.00147
1957.039179,0.581037,0.0066,3.688022,9.134369,0.00144
1957.122509,0.578172,0.00681,3.443265,9.301485,0.00155
1957.205839,0.643309,0.00673,3.685436,9.056869,0.00141
1957.289168,0.63616,0.00672,3.414234,8.982735,0.0014
1957.372498,0.657912,0.0066,3.129543,9.211293,0.00147
1957.455828,0.730532,0.00698,3.051266,9.408317,0.0016
1957.539158,0.717662,0.00738,2.928235,9.467873,0.00168
1957.622488,0.662567,0.0073,3.057936,9.431376,0.00168
1957.705818,0.625447,0.00731,3.353555,9.252388,0.00149
1957.789148,0.605218,0.00702,3.396675,9.141619,0.00139
1957.872478,0.550869,0.00652,3.353308,9.318992,0.00146
1957.955807,0.604486,0.00633,3.511064,9.008056,0.00141
1958.039137,0.561596,0.00635,3.612453,8.816316,0.00128
1958.122467,0.582142,0.00638,3.612538,8.779473,0.00121
1958.205797,0.586352,0.00642,3.557179,8.861164,0.00124
1958.289127,0.596493,0.0067,3.538839,8.993661,0.00136
1958.372457,0.616313,0.00672,3.244515,9.04292,0.00136
1958.455787,0.647505,0.00682,3.168183,9.301045,0.00153
1958.539117,0.636216,0.00678,2.975647,9.226583,0.00153
1958.622446,0.667794,0.00699,3.179439,9.249233,0.00154
1958.705776,0.634172,0.00706,3.48961,9.12992,0.00139
1958.789106,0.588975,0.00672,3.627148,8.998171,0.00131
1958.872436,0.590935,0.00659,3.506366,9.137294,0.00133
1958.955766,0.575091,0.0065,3.427448,8.863099,0.00131
1959.039096,0.562813,0.00663,3.448689,8.993549,0.00136
1959.122426,0.559661,0.00692,3.495015,9.142388,0.00143
1959.205756,0.572295,0.00683,3.752292,9.004731,0.00127
1959.289085,0.583059,0.00679,3.533617,8.941545,0.00129
1959.372415,0.603331,0.00691,3.718279,8.973435,0.0013
1959.455745,0.622649,0.00711,3.53886,8.920916,0.00131
1959.539075,0.664832,0.00732,3.250887,9.153466,0.0015
1959.622405,0.669893,0.00725,3.271704,9.20013,0.00155
1959.705735,0.654484,0.00756,3.996885,8.888041,0.00134
1959.789065,0.593972,0.00753,4.067822,8.870278,0.00119
1959.872395,0.556011,0.00739,4.111004,8.76673,0.00116
1959.955724,0.548524,0.00726,4.146742,8.841463,0.0012
1960.039054,0.5243,0.00707,4.046941,8.675471,0.00117
1960.122384,0.534833,0.00681,4.21359,8.763594,0.0012
1960.205714,0.656845,0.00688,3.878493,9.118412,0.00128
1960.289044,0.67635,0.00689,3.491489,9.155498,0.00139
1960.372374,0.705665,0.00687,3.497974,9.114629,0.00142
1960.455704,0.72571,0.00688,3.295411,9.243659,0.00155
1960.539034,0.709988,0.00703,3.449138,9.458798,0.00163
1960.622364,0.648284,0.00676,3.515422,9.389387,0.00163
1960.705693,0.631612,0.00648,3.55615,9.305915,0.0015
1960.789023,0.642742,0.00651,3.457432,9.291735,0.00147
1960.872353,0.641518,0.00659,3.653285,9.121794,0.00143
1960.955683,0.648728,0.00683,3.987904,9.064924,0.00133
1961.039013,0.685726,0.00693,3.891988,9.196779,0.00133
1961.122343,0.700863,0.00683,3.668023,9.341323,0.00136
1961.205673,0.685515,0.00678,3.768566,9.111757,0.00133
1961.289003,0.661994,0.00661,3.715661,8.937477,0.00134
1961.372332,0.65168,0.0064,3.75561,9.2443,0.00147
1961.455662,0.670235,0.00654,3.547391,9.623682,0.00172
1961.538992,0.683684,0.00672,2.909855,9.724475,0.00187
1961.622322,0.70969,0.00685,2.843236,9.659318,0.00187
1961.705652,0.668287,0.00726,3.938808,9.437141,0.00163
1961.788982,0.612498,0.00674,4.040045,9.121971,0.00134
1961.872312,0.645446,0.00664,3.719871,9.152756,0.00134
1961.955642,0.655655,0.00652,3.678242,9.101413,0.00139
1962.038971,0.655438,0.00622,3.635673,8.955844,0.00133
1962.122301,0.61823,0.00648,3.543387,8.800223,0.00124
1962.205631,0.61149,0.0068,3.918539,8.780697,0.00123
1962.288961,0.662612,0.00685,3.840771,9.017321,0.0013
1962.372291,0.702919,0.00679,3.386602,9.323945,0.00143
1962.455621,0.722246,0.00679,3.110183,9.299657,0.0015
1962.538951,0.722475,0.00679,2.808925,9.40615,0.00166
1962.622281,0.716711,0.00674,2.785107,9.424339,0.0017
1962.70561,0.691759,0.00661,3.268493,9.24072,0.00145
1962.78894,0.65958,0.00654,3.368062,8.995981,0.00131
1962.87227,0.650516,0.0066,3.503908,8.865666,0.00128
1962.9556,0.633297,0.00665,3.600132,8.948969,0.00128
1963.03893,0.618414,0.00648,3.4742,8.896544,0.00126
1963.12226,0.634446,0.00628,3.643019,8.792156,0.00123
1963.20559,0.640748,0.00622,3.524867,8.788375,0.00122
1963.28892,0.634679,0.00629,3.516,9.052662,0.00124
1963.372249,0.671618,0.00646,3.266202,9.101457,0.0013
1963.455579,0.719212,0.00662,3.134577,9.259212,0.00137
1963.538909,0.727898,0.00679,2.783475,9.538177,0.00162
1963.622239,0.739899,0.0069,3.007959,9.431158,0.0016
1963.705569,0.719923,0.00695,3.269265,9.081829,0.00137
1963.788899,0.699592,0.00688,3.287172,9.113554,0.00137
1963.872229,0.667377,0.00655,3.376154,8.840477,0.00127
1963.955559,0.621147,0.00631,3.312414,8.854906,0.00132
1964.038889,0.611462,0.00636,3.418508,8.792903,0.00127
1964.122218,0.643695,0.00646,3.687989,8.762592,0.00122
1964.205548,0.660518,0.00685,3.619477,8.939493,0.00129
1964.288878,0.662796,0.00677,3.233036,9.093541,0.00137
1964.372208,0.694431,0.00679,3.402737,9.040978,0.00135
1964.455538,0.715523,0.00702,3.044031,9.115199,0.00145
1964.538868,0.726193,0.00703,2.839783,9.429425,0.00157
1964.622198,0.728498,0.00706,2.953108,9.439762,0.00155
1964.705528,0.672689,0.00704,3.246352,9.130237,0.00143
1964.788857,0.647902,0.00689,3.497115,9.058713,0.00127
1964.872187,0.638079,0.00657,3.549211,8.987548,0.0013
1964.955517,0.621052,0.00668,3.415258,9.029427,0.00137
1965.038847,0.618912,0.00684,3.728234,8.917585,0.00128
1965.122177,0.645064,0.00681,3.724684,8.929527,0.00126
1965.205507,0.637131,0.00701,3.652255,8.886259,0.00123
1965.288837,0.663518,0.00712,3.942946,8.88133,0.0012
1965.372167,0.658641,0.00712,3.807316,8.868188,0.00124
1965.455496,0.671765,0.00712,3.469253,9.014386,0.00135
1965.538826,0.72823,0.00717,3.268575,9.20178,0.00155
1965.622156,0.701945,0.00725,3.532391,9.313217,0.00153
1965.705486,0.682628,0.00724,3.935296,8.932447,0.00132
1965.788816,0.670935,0.00712,3.92741,8.941764,0.00132
1965.872146,0.667949,0.00703,3.630687,9.006284,0.00138
1965.955476,0.67681,0.00677,3.46655,9.093776,0.00139
1966.038806,0.692428,0.00661,3.515561,9.151161,0.00135
1966.122135,0.655752,0.00663,3.567264,9.042315,0.0013
1966.205465,0.657512,0.00663,3.735039,8.936111,0.00132
1966.288795,0.655917,0.00675,3.814999,8.806667,0.00124
1966.372125,0.664859,0.007,3.705295,9.027749,0.00128
1966.455455,0.690714,0.00709,3.557245,9.07923,0.00134
1966.538785,0.701372,0.0071,2.983665,9.26262,0.00158
1966.622115,0.723602,0.00714,2.937625,9.371775,0.00161
1966.705445,0.702035,0.00716,3.30589,9.297765,0.00147
1966.788774,0.657727,0.00728,3.720045,8.950882,0.00133
1966.872104,0.645461,0.0074,3.727794,9.156645,0.00136
1966.955434,0.653937,0.00718,3.717319,9.087982,0.00132
1967.038764,0.621402,0.00698,3.451376,9.051387,0.00143
1967.122094,0.646636,0.0071,3.770798,9.187676,0.00139
1967.205424,0.638667,0.00699,3.410882,9.129665,0.0014
1967.288754,0.650737,0.00668,3.559273,8.989309,0.00136
1967.372084,0.672428,0.00701,3.457744,9.198484,0.00139
1967.455413,0.732839,0.00722,3.307305,9.247979,0.00147
1967.538743,0.707336,0.00728,2.882329,9.469513,0.00163
1967.622073,0.689697,0.00705,3.042233,9.279716,0.00162
1967.705403,0.650587,0.00709,3.517808,9.129683,0.00132
1967.788733,0.607062,0.00709,3.717947,8.923118,0.00122
1967.872063,0.588975,0.00712,3.940695,8.910239,0.00121
1967.955393,0.596243,0.00709,3.942425,8.955416,0.00127
1968.038723,0.604578,0.00679,3.75386,8.899742,0.00126
1968.122053,0.60297,0.00681,3.827766,8.871482,0.00124
1968.205382,0.60644,0.00678,3.863131,8.850949,0.00127
1968.288712,0.612219,0.00651,3.67123,8.748485,0.00121
1968.372042,0.620727,0.00668,3.410338,8.867713,0.00122
1968.455372,0.647532,0.00705,3.193116,9.12922,0.00143
1968.538702,0.688572,0.00762,3.008561,9.336822,0.00169
1968.622032,0.688701,0.00728,3.289342,9.40044,0.00169
1968.705362,0.678821,0.00709,3.692857,9.049107,0.00149
1968.788692,0.643291,0.0068,3.974188,9.036417,0.00142
1968.872021,0.673394,0.0067,3.987941,9.064017,0.0014
1968.955351,0.70693,0.00707,4.240555,9.17525,0.00138
1969.038681,0.723266,0.00701,4.067839,9.101207,0.00135
1969.122011,0.6934,0.00699,3.856428,8.970896,0.00131
1969.205341,0.685584,0.0071,3.716778,9.035821,0.00139
1969.288671,0.695122,0.00751,3.796972,9.210591,0.00148
1969.372001,0.70555,0.00764,3.716372,9.227578,0.00153
1969.455331,0.709236,0.00734,3.182289,9.444355,0.00167
1969.53866,0.749588,0.00696,3.040287,9.622064,0.00182
1969.62199,0.713868,0.0069,3.373142,9.56882,0.0017
1969.70532,0.667786,0.00693,3.727053,9.137581,0.00139
1969.78865,0.633213,0.00699,3.85743,9.084951,0.00138
1969.87198,0.649909,0.00705,4.215171,9.175309,0.00138
1969.95531,0.64234,0.007,4.047533,9.084515,0.00132
1970.03864,0.638516,0.00677,3.73187,8.995802,0.0013
1970.12197,0.670793,0.00661,3.735738,9.12662,0.00133
1970.205299,0.658671,0.00675,3.806031,9.108116,0.00132
1970.288629,0.658313,0.00684,3.572242,9.197194,0.00142
1970.371959,0.714327,0.00701,3.262848,9.39014,0.0016
1970.455289,0.713334,0.00722,3.273166,9.386348,0.00164
1970.538619,0.708524,0.00709,2.959316,9.470196,0.00166
1970.621949,0.688816,0.00685,2.698799,9.5891,0.00177
1970.705279,0.674715,0.007,3.110366,9.363359,0.00161
1970.788609,0.658769,0.0068,3.326015,9.203382,0.00147
1970.871938,0.629524,0.00686,3.398206,8.984352,0.00138
1970.955268,0.648031,0.00688,3.6479,9.267767,0.0015
1971.038598,0.633737,0.00666,3.71337,8.847825,0.00136
1971.121928,0.598368,0.00638,3.646785,9.114987,0.00136
1971.205258,0.583359,0.00676,3.419716,8.965054,0.00132
1971.288588,0.618392,0.0067,3.437425,9.183612,0.00141
1971.371918,0.644234,0.00675,3.048505,9.259885,0.00162
1971.455248,0.671515,0.00709,3.089796,9.279739,0.00154
1971.538578,0.712126,0.00697,3.157305,9.45309,0.00165
1971.621907,0.711261,0.00673,2.741725,9.55818,0.00182
1971.705237,0.69542,0.00661,3.061547,9.366553,0.00161
1971.788567,0.636157,0.00677,3.228471,9.12198,0.00148
1971.871897,0.62686,0.0068,3.513386,9.106236,0.00137
1971.955227,0.658595,0.00654,3.566798,9.155104,0.00141
1972.038557,0.643904,0.00663,3.376894,8.944251,0.00137
