Age,LuminGB
2003.501,0.976192726
2003.584,0.940266588
2003.667,0.984945736
2003.751,0.966195861
2003.834,0.975943134
2003.917,0.972059703
2004.001,1.005428406
2004.084,0.991769088
2004.167,0.973792663
2004.251,0.989305341
2004.334,0.979278248
2004.417,0.987116053
2004.501,1.009470778
2004.584,0.927477723
2004.667,0.981709411
2004.751,0.975901897
2004.834,0.951616254
2004.917,0.956820069
2005.001,0.990592596
2005.084,0.972439267
2005.167,0.956334658
2005.251,0.923810569
2005.334,0.941444052
2005.417,0.92686135
2005.501,0.928525193
2005.584,0.926641024
2005.667,0.939269746
2005.751,0.990560252
2005.834,0.969589438
2005.917,0.983748175
2006,0.98433876
2006.084,0.976680957
2006.167,0.979338484
2006.25,0.981865594
2006.334,0.969330419
2006.417,0.968494569
2006.5,0.963344435
2006.584,0.938060976
2006.667,0.964324463
2006.75,0.966947441
2006.834,0.991370903
2006.917,0.991100669
2007,1.025319457
2007.084,1.010386481
2007.167,1.018432308
2007.25,1.023988649
2007.334,1.008915708
2007.417,1.024134388
2007.5,1.014343835
2007.584,1
2007.667,1.018776696
2007.75,1.048132309
2007.834,1.043572294
2007.917,1.05451151
2008,1.061369246
2008.084,1.071253321
2008.167,1.065140723
2008.25,1.046906999
2008.334,1.042720329
2008.417,1.032721094
2008.5,1.030757353
2008.584,1.010823855
2008.667,1.059789057
2008.75,1.051526422
2008.833,1.028679585
2008.917,1.011639548
2009,1.037205178
2009.083,1.026857043
2009.167,1.034482759
2009.25,1.027016056
2009.333,1.026927045
2009.417,1.034639353
2009.5,0.99350881
2009.583,0.977122214
2009.667,0.997337631
2009.75,1.009100889
2009.833,0.99920582
2009.917,1.026509913
2010,1.048026457
2010.083,1.070288326
2010.167,1.06656418
2010.25,1.057833392
2010.333,1.067540703
2010.417,1.052629045
2010.5,1.056919532
2010.583,1.03750396
2010.667,1.048387097
2010.75,1.060028383
2010.833,1.04808028
2010.917,1.066051542
2011,1.082785657
2011.083,1.068181818
2011.167,1.042619323
2011.25,1.009604767
2011.333,0.97642285
2011.417,0.977006746
2011.5,0.935079401
2011.583,0.944582798
