Age,Ba138Ca,BaCa,BCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Distance
1930.678994,0.004076564,0.004155521,0.534270889,-0.001506398,-1.34E-06,0.005724728,4.384959118,0.446064569,0.000812625,25.41987798,0.000185423,0.082137504,9.524260566,0.001663626,394.465124,0.000444061,929.9811569
1930.717667,0.004126481,0.004029083,0.534539943,0.01075179,9.57E-06,0.00487272,4.478059729,1.199936639,0.002186003,23.57076758,0.000210424,0.076162601,9.318572815,0.001526913,348.991274,0.00039287,929.7545382
1930.756339,0.004049975,0.003912087,0.486022905,0.015617015,1.39E-05,0.005033256,4.187077034,2.68856931,0.004897943,25.67372712,0.000201016,0.082957749,9.471819474,0.001585345,502.304676,0.000565459,929.5279195
1930.795012,0.004205216,0.004329068,0.515138184,0.026411347,2.35E-05,0.005113317,4.783618865,0.693741412,0.001263834,20.41834273,0.000224922,0.065976387,9.423689998,0.001452789,394.165346,0.000443724,929.3013008
1930.833685,0.003597624,0.003760084,0.447593735,0.009003768,8.02E-06,0.004651091,3.280774678,0.54698893,0.000996486,26.94669536,0.000180258,0.087071004,9.561421787,0.001622717,667.17909,0.000751064,929.0746821
1930.872358,0.004167991,0.00391813,0.509597351,0.015698188,1.40E-05,0.005368729,3.489591667,0.822619718,0.00149862,21.40699648,0.000205481,0.069170956,9.364770937,0.00151529,468.852286,0.000527801,928.8480634
1930.911031,0.00345199,0.003912496,0.505761006,0.00198953,1.77E-06,0.004774307,3.515359017,0.808546652,0.001472982,23.79164198,0.000141108,0.076876297,9.678230354,0.001625687,462.83913,0.000521032,928.6214447
1930.949704,0.003935163,0.003864241,0.461509331,0.005306917,4.72E-06,0.004705759,3.411364969,0.464273005,0.000845797,24.18195491,0.000132415,0.078137488,9.675614663,0.001694947,564.460636,0.00063543,928.394826
1930.988377,0.003560853,0.003684784,0.458593689,0.027910627,2.49E-05,0.004807318,5.454681974,0.572398935,0.001042777,20.65810029,0.000183444,0.066751099,8.784394589,0.001280872,274.85066,0.000309408,928.1682073
1931.02705,0.004099415,0.003822353,0.520378047,-0.003849901,-3.43E-06,0.005245759,4.560090886,0.405725942,0.000739138,19.17027949,0.00015078,0.061943606,8.89561545,0.001298029,335.982685,0.000378226,927.9415886
1931.065723,0.00383472,0.003748344,0.493890326,0.006724603,5.99E-06,0.004996914,5.314033738,0.468817336,0.000854075,17.70028952,0.000158816,0.057193729,9.05394979,0.001313532,368.724218,0.000415084,927.7149699
1931.104396,0.004170135,0.003950749,0.560819828,0.009444612,8.41E-06,0.005460719,6.351793529,0.37102597,0.000675922,16.87492353,0.000140259,0.05452678,8.666968405,0.001238866,175.965829,0.00019809,927.4883512
1931.120436,0.003760702,0.003694369,0.488881426,0.01599796,1.42E-05,0.005254689,4.712884377,0.381881528,0.000695699,19.46235111,0.00015246,0.062887357,9.012443189,0.001469813,429.84457,0.000483889,927.2617325
1931.136476,0.003771823,0.003541331,0.477902013,-0.007447397,-6.63E-06,0.004619969,4.533520784,0.423763518,0.000771998,19.98691613,0.000172439,0.064582348,9.127890137,0.001463341,446.892164,0.00050308,927.0351138
1931.152517,0.003865631,0.003918952,0.468925227,0.010100807,8.99E-06,0.004861954,5.711386429,0.437625263,0.000797251,20.31733532,0.000246878,0.065650009,9.058348328,0.001531472,267.845907,0.000301522,926.8084951
1931.168557,0.003615882,0.003819986,0.498404901,0.014977376,1.33E-05,0.005058241,5.031226168,0.471865849,0.000859629,27.67277714,0.000164358,0.089417142,9.300653282,0.001770148,335.139396,0.000377276,926.5818764
1931.184598,0.003909932,0.003913223,0.515176308,0.006872414,6.12E-06,0.0054481,5.231648554,0.398734281,0.0007264,23.93754978,0.000170912,0.077347759,9.174218921,0.001638778,414.9579,0.000467131,926.3552577
1931.200638,0.003861399,0.003750268,0.498897564,0.008584286,7.64E-06,0.004273536,3.355552101,0.360291896,0.000656367,18.54475985,0.000109527,0.059922408,9.171305677,0.00167509,517.403715,0.000582457,926.128639
1931.216678,0.004081233,0.003949928,0.485701169,0.016696681,1.49E-05,0.004527937,3.756960019,0.367966569,0.000670349,16.24431182,0.000116983,0.052489128,9.389520197,0.001583463,490.615827,0.000552301,925.9020203
1931.232719,0.003831006,0.003798567,0.519734749,-0.001243489,-1.11E-06,0.00467207,4.430202135,0.472002203,0.000859877,14.47643547,8.83E-05,0.046776711,8.946803901,0.001431763,337.238721,0.00037964,925.6754015
1931.248759,0.003895337,0.004236782,0.562827562,0.015858922,1.41E-05,0.00498358,5.799307184,0.437589325,0.000797185,17.90120172,0.000194688,0.057842922,9.18639935,0.001438162,329.80999,0.000371277,925.4487828
1931.2648,0.003866881,0.003997076,0.488511428,0.010287154,9.16E-06,0.005208845,6.022889144,0.39709525,0.000723414,19.74934864,0.000136999,0.063814713,9.055959267,0.001613133,391.431024,0.000440646,925.2221641
1931.28084,0.003944144,0.004250303,0.538379572,-0.000947731,-8.44E-07,0.005135307,5.926062249,0.387979743,0.000706808,15.88255456,0.00012966,0.051320207,9.123723187,0.001537633,323.930299,0.000364658,924.9955454
1931.29688,0.004146122,0.00414283,0.565370713,0.001982251,1.76E-06,0.005039284,5.85410371,0.388139299,0.000707099,19.34909138,0.00016651,0.062521389,9.353775487,0.001492957,456.547974,0.00051395,924.7689267
1931.312921,0.004400167,0.00407391,0.542732328,0.026147671,2.33E-05,0.005152918,4.819039145,0.417217497,0.000760072,21.45912754,0.000165293,0.069339404,9.385661678,0.001523356,511.576499,0.000575897,924.542308
1931.328961,0.004308448,0.003923534,0.511333682,0.022907874,2.04E-05,0.004747608,3.932516582,0.405444481,0.000738625,22.12109859,0.000175072,0.071478385,9.594638402,0.001758396,591.586435,0.000665967,924.3156893
1931.345001,0.004482998,0.004342103,0.547497739,0.004016528,3.58E-06,0.00510433,5.917473875,0.431954226,0.000786919,17.37927743,0.000157483,0.056156464,9.439404515,0.001464901,503.929512,0.000567289,924.0890706
1931.361042,0.003738336,0.003729137,0.516032004,0.028160536,2.51E-05,0.00449157,4.367616616,0.407464774,0.000742305,15.83928266,0.000129899,0.051180385,8.819081752,0.001279421,323.234466,0.000363875,923.8624519
1931.377082,0.003410944,0.003671734,0.461102913,0.004919713,4.38E-06,0.004175195,3.714634857,0.499670177,0.000910282,20.23300451,0.000174598,0.065377517,9.479567838,0.001536016,616.327208,0.000693818,923.6358332
1931.393123,0.004680322,0.004231174,0.513863718,0.00296838,2.64E-06,0.004794389,5.486801194,0.547938785,0.000998216,21.28750603,0.00024328,0.068784855,9.402761178,0.00143329,473.889572,0.000533472,923.4092145
1931.409163,0.003889254,0.004063526,0.523785306,0.023044979,2.05E-05,0.004916675,4.994956169,0.559636368,0.001019526,21.47204711,0.000278769,0.06938115,9.318223141,0.001456124,469.017834,0.000527987,923.1825958
1931.425203,0.004042054,0.003975591,0.535826445,0.012470834,1.11E-05,0.004931689,5.398702232,0.486053824,0.000885476,19.27154883,0.000203795,0.062270831,9.15143054,0.001627176,496.820082,0.000559285,922.9559771
1931.441244,0.004274361,0.003964061,0.522392618,0.006182094,5.50E-06,0.005145512,4.891405166,0.516772126,0.000941438,19.24154484,0.000217902,0.062173881,9.417740917,0.001633456,421.645539,0.000474659,922.7293584
1931.457284,0.003385985,0.00355576,0.449353767,0.013796068,1.23E-05,0.00453096,4.165765318,0.506191086,0.000922161,16.88168276,0.00017342,0.054548621,9.155590463,0.001307084,491.773575,0.000553604,922.5027397
1931.473325,0.004379295,0.00435567,0.610519053,0.015557165,1.39E-05,0.005943391,7.883438675,0.599515688,0.001092177,15.4376114,0.000292118,0.049882492,8.65261101,0.001135997,114.559661,0.000128963,922.276121
1931.489365,0.004681888,0.004620038,0.563120085,0.00800655,7.13E-06,0.005874432,8.504927288,0.543369658,0.000989892,23.69679211,0.000917323,0.076569815,8.945006515,0.001422387,353.558603,0.000398012,922.0495023
1931.505405,0.003832713,0.003955671,0.50315756,0.02331383,2.08E-05,0.004991511,4.136351432,0.38444613,0.000700371,21.63219573,0.000263059,0.069898627,9.508411209,0.001714391,546.307316,0.000614995,921.8228836
1931.521446,0.00436697,0.004093986,0.5639017,0.010959147,9.76E-06,0.005333554,4.949719131,0.395437426,0.000720394,22.66891633,0.000322151,0.073248511,9.429460486,0.001574903,512.367773,0.000576788,921.5962649
1931.537486,0.003885688,0.00360548,0.468310905,0.008626062,7.68E-06,0.004686149,3.889592169,0.393250757,0.000716411,19.91780082,0.000309388,0.06435902,9.492375878,0.001439832,554.062051,0.000623724,921.3696462
1931.553527,0.003527705,0.003752271,0.524399313,0.00338935,3.02E-06,0.004097871,4.107537304,0.428922036,0.000781395,20.25310899,0.000303865,0.065442479,9.067975671,0.001310367,440.489976,0.000495873,921.1430274
1931.569567,0.003720892,0.003866009,0.530924617,0.020565302,1.83E-05,0.005078616,5.738197451,0.478907251,0.000872457,22.80954197,0.000740018,0.073702905,9.010298101,0.001364858,316.155193,0.000355905,920.9164087
1931.585607,0.004602825,0.004500928,0.59281291,0.012645632,1.13E-05,0.006037019,6.861910764,0.422052324,0.00076888,23.45038982,0.000928739,0.075773632,9.18336173,0.001404479,278.743784,0.00031379,920.68979
1931.601648,0.003848868,0.003966485,0.580888693,0.018738567,1.67E-05,0.004915867,4.088259625,0.300054717,0.000546629,20.01036028,0.000358528,0.064658102,9.460673349,0.001439515,447.495996,0.00050376,920.4631713
1931.621758,0.003863476,0.004313951,0.606912573,-0.004875163,-4.34E-06,0.006127289,4.625001165,0.261377316,0.000476168,21.18718474,0.000185546,0.068460693,9.460170548,0.00157912,415.241989,0.00046745,920.2365526
1931.641868,0.004284622,0.004552739,0.640706312,0.017512592,1.56E-05,0.005698605,5.137823615,0.283281729,0.000516073,18.47292471,0.000228687,0.059690292,9.451427849,0.001728606,201.117613,0.000226404,920.0099339
1931.661978,0.004661217,0.004613556,0.641994265,0.02679136,2.39E-05,0.006571296,6.417482134,0.330250241,0.000601639,19.912838,0.000215801,0.064342984,9.341135947,0.001500919,257.935091,0.000290365,919.7833152
1931.682087,0.004650684,0.004573027,0.641740238,0.002245098,2.00E-06,0.005833901,6.414166562,0.398942254,0.000726779,20.99313622,0.000304297,0.067833678,9.320429313,0.001635221,288.742875,0.000325047,919.5566965
1931.702197,0.004403085,0.004435393,0.627038616,0.010283062,9.16E-06,0.005644063,5.090223077,0.354670498,0.000646127,18.1099142,0.000300765,0.058517321,9.42151117,0.001693459,266.041737,0.000299491,919.3300778
1931.722307,0.003807969,0.004160861,0.554893832,0.017664419,1.57E-05,0.005073688,4.593620758,0.283544756,0.000516552,21.60355395,0.000219532,0.069806079,9.613034731,0.001767938,632.308448,0.000711809,919.1034591
1931.742417,0.004312138,0.004046118,0.549415932,0.018504246,1.65E-05,0.005567711,5.891514458,0.324984987,0.000592046,20.07651045,0.000209788,0.064871848,9.127078179,0.001705818,286.939193,0.000323016,918.8768404
1931.762527,0.003953564,0.004206462,0.58145851,0.001890478,1.68E-06,0.005282608,5.743944694,0.342341542,0.000623666,20.62529953,0.000184429,0.066645112,9.417145518,0.001792046,324.32235,0.000365099,918.6502217
1931.782637,0.003894358,0.003733419,0.534886279,0.00909867,8.10E-06,0.004794877,4.242179095,0.355575977,0.000647776,20.66965285,0.000159618,0.066788428,9.317290042,0.001616466,430.090117,0.000484165,918.423603
1931.802747,0.003479252,0.003737616,0.526038863,-0.007951392,-7.08E-06,0.004543271,4.242352567,0.335978937,0.000612075,18.67190884,0.000163151,0.060333255,9.042823191,0.001554555,318.174286,0.000358178,918.1969843
1931.822857,0.004252232,0.00419918,0.583835392,0.012091821,1.08E-05,0.006226121,8.487348534,0.375868889,0.000684745,16.51296072,0.000477209,0.053357195,8.738223327,0.001162728,131.673531,0.000148229,917.9703656
1931.842967,0.004222777,0.004268344,0.56344489,0.007930241,7.06E-06,0.005295916,6.62052286,0.426623383,0.000777208,18.91079365,0.00048217,0.061105147,9.076812156,0.001491109,231.258391,0.000260335,917.7437469
1931.863077,0.003973059,0.003836885,0.507315709,0.012231473,1.09E-05,0.005188056,4.255713001,0.37936708,0.000691118,21.6420261,0.00026509,0.069930391,9.520573637,0.00182871,505.183468,0.0005687,917.5171282
1931.883187,0.003999425,0.003788812,0.478601572,0.011662972,1.04E-05,0.004436276,4.074281515,0.518683853,0.00094492,21.00161869,0.000499199,0.067861087,9.067066427,0.00180414,369.957915,0.000416473,917.2905095
1931.903296,0.003942018,0.003716341,0.504433012,0.003292617,2.93E-06,0.004203994,3.826199901,0.424890188,0.00077405,17.19538844,0.000305752,0.055562277,9.361343017,0.001715796,400.005928,0.000450299,917.0638908
1931.923406,0.003894881,0.003843726,0.544110658,0.021969965,1.96E-05,0.004814125,5.207218569,0.522393043,0.000951678,17.73118633,0.000334291,0.057293563,8.997053045,0.00143482,263.437905,0.00029656,916.8372721
1931.943516,0.004061173,0.003608334,0.459152457,0.020708018,1.84E-05,0.004686056,5.288200364,0.507239556,0.000924072,19.82571939,0.000225241,0.064061484,9.010009114,0.001627854,526.79956,0.000593034,916.6106533
1931.963626,0.003811135,0.003679476,0.467956208,0.005076521,4.52E-06,0.004617882,4.646351361,0.441883893,0.000805009,18.54473694,0.000336276,0.059922334,9.165058676,0.001546013,434.821119,0.000489491,916.3840346
1931.983736,0.00386201,0.003793576,0.47704917,0.014907302,1.33E-05,0.004979181,4.48142724,0.449999909,0.000819794,17.83735196,0.00037894,0.057636609,8.968615423,0.001531695,166.670362,0.000187626,916.1574159
1932.003846,0.003608419,0.003697991,0.459204303,0.005648576,5.03E-06,0.004736016,4.328543766,0.339797111,0.000619031,18.6384581,0.000182493,0.060225168,9.163863905,0.001574147,284.657706,0.000320448,915.9307972
1932.023956,0.003909242,0.004001177,0.484467578,-0.006874192,-6.12E-06,0.005000267,4.755674865,0.346523123,0.000631284,19.56309538,0.000170925,0.063212885,9.211435278,0.001481481,308.199502,0.000346949,915.7041785
1932.044066,0.003902379,0.003720913,0.454312134,-0.006099626,-5.43E-06,0.004507522,4.517560429,0.355959308,0.000648474,20.33945951,0.000171335,0.065721497,9.187599353,0.001342855,410.811129,0.000462462,915.4775598
1932.064176,0.004429312,0.004138112,0.533466143,0.006797272,6.05E-06,0.004878278,5.689332062,0.327450085,0.000596537,21.30062417,0.000249877,0.068827242,9.279275247,0.001477177,283.823215,0.000319508,915.2509411
1932.084286,0.004538685,0.004200083,0.493934731,0.001836092,1.63E-06,0.005289353,5.200507859,0.374125785,0.000681569,22.46379431,0.000171181,0.072585714,9.218345999,0.002024864,237.788095,0.000267685,915.0243224
1932.104396,0.004125977,0.003719025,0.473972603,-0.001741852,-1.55E-06,0.00482657,4.691973525,0.308832514,0.00056262,17.17974039,0.000109654,0.055511714,8.749984436,0.001443773,204.949215,0.000230717,914.7977037
1932.1496,0.004526013,0.00391279,0.443433552,-0.003703053,-3.30E-06,0.004763963,3.878329447,0.398892615,0.000726689,21.88666589,0.000128867,0.070720879,9.208058678,0.00182128,298.282032,0.000335785,914.571085
1932.194805,0.004438356,0.004036642,0.500066356,0.020636174,1.84E-05,0.005330113,4.861461424,0.359139538,0.000654268,20.68079994,0.000199109,0.066824447,8.910631333,0.001451218,132.5517,0.000149217,914.3444663
1932.24001,0.003959057,0.00397254,0.497290722,-0.003261288,-2.90E-06,0.005350095,5.055305045,0.376637065,0.000686144,18.98940376,0.00014956,0.061359155,9.080759788,0.001581638,248.34601,0.000279571,914.1178476
1932.285215,0.004357341,0.004306192,0.544863186,0.030213872,2.69E-05,0.005516569,5.625716679,0.346226024,0.000630743,18.96612724,0.000200099,0.061283943,8.852660688,0.001354399,217.051059,0.000244341,913.8912289
1932.330419,0.004264832,0.004064929,0.489122894,0.007846785,6.99E-06,0.005161887,4.923961776,0.285048328,0.000519291,22.65257956,0.000179314,0.073195723,8.782358218,0.001184768,181.885361,0.000204754,913.6646102
1932.375624,0.003917264,0.003873561,0.525219931,0.01484831,1.32E-05,0.004196162,4.504197308,0.274216548,0.000499558,22.36513317,9.99E-05,0.072266917,8.995221063,0.001175416,126.965766,0.000142929,913.4379915
1932.420829,0.003378546,0.00368688,0.447087296,0.017267714,1.54E-05,0.004181882,3.788060624,0.430275381,0.000783861,25.93157163,0.000152037,0.083790905,8.976181298,0.001188645,183.258417,0.0002063,913.2113728
1932.466034,0.004460724,0.003997734,0.533612074,0.017613497,1.57E-05,0.004894792,4.216788795,4.10956112,0.007486657,24.4745567,0.000166041,0.079082952,9.127348583,0.001360409,212.567589,0.000239294,912.9847541
1932.511238,0.004003004,0.004033126,0.540359291,0.007152843,6.37E-06,0.005166895,3.552387689,5.798132911,0.010562839,22.84621361,0.000178072,0.073821399,9.415811735,0.00146633,383.561432,0.000431787,912.7581354
1932.556443,0.004385941,0.005052397,0.590817974,0.020619243,1.84E-05,0.005747377,3.945702921,0.309143091,0.000563186,16.55738418,0.000127632,0.053500737,9.506223917,0.001498566,299.570242,0.000337235,912.5315167
1932.601648,0.004352883,0.004001298,0.507570191,0.008720037,7.76E-06,0.004722178,2.874553296,0.278894933,0.000508081,22.815155,0.000179914,0.073721042,9.586973913,0.002003327,516.171467,0.00058107,912.304898
1932.643543,0.004385605,0.00435795,0.592375943,0.009119339,8.12E-06,0.00549975,3.881514015,0.286914809,0.000522692,20.11064744,0.00014419,0.064982153,9.584970939,0.001567244,366.117153,0.000412149,912.0782792
1932.685439,0.003871404,0.003919131,0.53988662,0.002564218,2.28E-06,0.004989364,3.953023184,0.310046653,0.000564832,25.05386805,0.000119268,0.080954841,9.576263321,0.001748118,490.513555,0.000552186,911.8516605
1932.727335,0.004012837,0.003969198,0.515605307,-0.002893518,-2.58E-06,0.005017143,3.990916354,0.369009184,0.000672248,25.97821994,0.00014869,0.083941636,9.251076786,0.00159354,307.249773,0.00034588,911.6250418
1932.76923,0.004302288,0.003756909,0.488673219,0.008288045,7.38E-06,0.004536861,4.259613373,0.553475703,0.001008303,25.32520569,0.000210995,0.081831596,9.104525081,0.001403671,262.523104,0.00029553,911.3984231
1932.811126,0.004149932,0.004099277,0.548672519,0.036417089,3.24E-05,0.005679496,6.182314371,0.396417625,0.00072218,23.0373137,0.000211028,0.074438888,9.062842816,0.001369701,195.23238,0.000219779,911.1718044
1932.853022,0.0038333,0.003764029,0.466464791,0.010881271,9.69E-06,0.004327686,4.237941972,0.43032645,0.000783954,20.32172074,0.000193197,0.065664179,9.29127985,0.001505638,246.155245,0.000277104,910.9451857
1932.894917,0.004167299,0.004027634,0.502413079,0.018330946,1.63E-05,0.004770408,3.938117608,0.448334565,0.00081676,25.97821029,0.000325921,0.083941605,9.235029635,0.001602067,301.82319,0.000339771,910.718567
1932.936813,0.003618323,0.003678582,0.442796735,0.025369046,2.26E-05,0.004396508,3.045988136,0.392225909,0.000714544,25.21625598,0.000183505,0.081479554,9.437578254,0.001557762,510.765158,0.000574984,910.4919483
1932.978709,0.003608769,0.003525942,0.449784026,0.013506011,1.20E-05,0.00455118,3.875571382,0.364549859,0.000664124,22.43118821,0.000217636,0.072480356,9.142355905,0.00153395,454.859428,0.000512049,910.2653296
1933.020604,0.004043971,0.004028722,0.489843193,0.015743017,1.40E-05,0.005230699,5.396468968,0.542340241,0.000988017,23.15671591,0.000241119,0.074824704,9.310473627,0.001483318,347.253085,0.000390913,910.0387109
1933.0625,0.003879337,0.003947492,0.524072136,0.001226555,1.09E-06,0.004949717,4.865387403,0.390945782,0.000712212,21.7409686,0.000259576,0.070250097,8.970002357,0.001304243,436.559874,0.000491449,909.8120922
1933.104396,0.00354106,0.003908541,0.521808835,0.005685288,5.06E-06,0.005151641,4.770811531,0.35964341,0.000655186,19.60799151,0.000291414,0.063357955,9.008886793,0.001304594,405.654998,0.000456658,909.5854735
1933.126015,0.003942276,0.003782025,0.515995009,0.005710935,5.08E-06,0.004732205,3.590000305,0.392918136,0.000715805,20.38576434,0.000267948,0.065871119,9.424405776,0.001503184,513.267486,0.000577801,909.3588548
1933.147635,0.003368932,0.00347469,0.47812278,0.006985977,6.22E-06,0.004309883,3.583179274,0.393921706,0.000717633,21.20941566,0.000196929,0.068532527,9.112585463,0.001480311,472.950404,0.000532414,909.1322361
1933.169255,0.00364175,0.003519452,0.455994611,0.01482381,1.32E-05,0.004617417,4.578124574,0.376229135,0.000685401,18.85591988,0.000191207,0.060927838,8.765631105,0.001269869,441.472967,0.000496979,908.9056174
1933.190874,0.00381662,0.003684996,0.470186526,0.004872737,4.34E-06,0.004371906,3.779406239,0.37031887,0.000674634,20.93944141,0.000206032,0.067660177,9.040723932,0.00137539,591.483321,0.000665851,908.6789987
1933.212494,0.004198075,0.004188386,0.491356657,0.012187886,1.09E-05,0.005370521,5.568924116,0.420493006,0.00076604,22.60328734,0.000307891,0.073036448,9.028263824,0.001322327,417.914498,0.000470459,908.45238
1933.234114,0.004125572,0.003765391,0.530797902,0.015033667,1.34E-05,0.004901009,4.729856907,0.41206122,0.000750679,14.27306717,0.00019474,0.046119581,8.920125254,0.001275935,277.03592,0.000311868,908.2257613
1933.255733,0.004523483,0.004204049,0.563626528,0.008142408,7.25E-06,0.00565346,5.487487785,0.37559179,0.00068424,15.02637366,0.000231337,0.048553688,8.970822068,0.001209129,199.023242,0.000224046,907.9991426
1933.277353,0.004199486,0.004340883,0.544535309,0.017595025,1.57E-05,0.006118598,6.115089115,0.488606227,0.000890126,20.11003652,0.000258365,0.064980178,9.220591109,0.001380837,249.400848,0.000280758,907.7725239
1933.298973,0.003958677,0.004106198,0.487623803,0.005822113,5.18E-06,0.005175152,4.600334434,0.384375691,0.000700242,22.88299475,0.000227581,0.073940248,9.234120947,0.001566223,276.051557,0.00031076,907.5459051
1933.320592,0.00403282,0.003916943,0.493820075,0.011170141,9.95E-06,0.004036203,3.873944897,0.353346745,0.000643715,23.71290234,0.000273474,0.076621871,9.304351135,0.001487768,421.34789,0.000474324,907.3192864
1933.342212,0.003919223,0.003768493,0.49242463,0.009017476,8.03E-06,0.00513211,3.951581721,0.328572392,0.000598582,23.25560782,0.000178046,0.075144247,9.426890816,0.001596524,535.853505,0.000603226,907.0926677
1933.363832,0.004332679,0.0042879,0.534693125,0.021933883,1.95E-05,0.00603625,4.842234275,0.309779616,0.000564346,21.05927862,0.000297169,0.068047399,9.132794393,0.001467562,374.552566,0.000421645,906.866049
1933.385451,0.003678848,0.003787643,0.451459816,0.007916277,7.05E-06,0.004322187,4.242496788,0.355540696,0.000647712,17.56498604,0.00012367,0.056756532,9.03798155,0.001547581,280.059681,0.000315272,906.6394303
1933.407071,0.004163269,0.004300171,0.53080814,0.017070319,1.52E-05,0.005750176,6.264917348,0.313482781,0.000571092,19.27309044,0.000193747,0.062275812,8.971684906,0.001335223,268.413195,0.000302161,906.4128116
1933.428691,0.003961952,0.00416355,0.527945856,-0.003215002,-2.86E-06,0.004923626,4.484592049,0.340740858,0.00062075,21.17321225,0.000266652,0.068415545,9.076449441,0.00154525,279.443485,0.000314578,906.1861929
1933.45031,0.004451311,0.004278743,0.526184371,0.01387059,1.23E-05,0.005075232,5.77847788,0.405363422,0.000738477,23.62396356,0.000229859,0.076334489,9.196045538,0.001549077,407.601001,0.000458849,905.9595742
1933.47193,0.00468892,0.004462526,0.610228045,0.008298192,7.39E-06,0.006173378,5.731768127,0.317611515,0.000578614,23.27450179,0.000293545,0.075205298,9.236534541,0.001474392,403.644958,0.000454395,905.7329555
1933.493549,0.003960788,0.004136828,0.554036636,0.031465062,2.80E-05,0.00522089,3.899123837,0.297548977,0.000542064,18.13228835,0.000135269,0.058589617,9.299963411,0.00143782,396.092922,0.000445894,905.5063368
1933.515169,0.004316633,0.004189941,0.554452605,0.019306031,1.72E-05,0.005547542,4.00297884,0.324394048,0.00059097,20.56138108,0.000213246,0.066438577,9.313697976,0.001404295,406.727004,0.000457865,905.2797181
1933.536789,0.003795837,0.003867191,0.486513937,0.006681499,5.95E-06,0.004230759,2.493968923,0.291684739,0.000531381,24.49546089,0.000153932,0.079150499,9.858777032,0.001733454,714.952606,0.000804844,905.0530994
1933.558408,0.004523132,0.004353975,0.566900883,0.019399835,1.73E-05,0.005161917,3.761108324,0.321775674,0.0005862,22.26272873,0.000141398,0.071936025,9.4126643,0.001578792,373.728973,0.000420718,904.8264807
1933.580028,0.004263393,0.003914976,0.529164057,0.009796256,8.72E-06,0.005204557,3.209491729,0.326281384,0.000594408,26.17883858,0.00017964,0.084589881,9.39789826,0.001577282,457.204663,0.000514689,904.599862
1933.601648,0.003761759,0.003531775,0.473778329,0.013192634,1.17E-05,0.004551683,2.689166793,0.328567042,0.000598572,26.46063315,0.000151635,0.085500425,9.609043657,0.001635652,745.23791,0.000838937,904.3732433
1933.626785,0.004255821,0.00392548,0.570927643,0.01615503,1.44E-05,0.005469229,3.895128518,0.334844861,0.000610009,21.70147464,0.000165948,0.070122483,9.319264396,0.001586975,402.998293,0.000453667,904.1466246
1933.651923,0.004382812,0.004280884,0.54265427,0.005974836,5.32E-06,0.005533921,3.871398476,0.350216536,0.000638012,21.18861226,0.000210993,0.068465306,9.244637511,0.001601488,346.604778,0.000390183,903.9200059
1933.67706,0.004048494,0.004146785,0.564264323,-0.000727314,-6.48E-07,0.00528407,3.64472565,0.324286357,0.000590774,22.06817283,0.000242304,0.07130737,9.393321354,0.001611905,453.794993,0.000510851,903.6933872
1933.702197,0.004100172,0.004117596,0.569021624,0.020773347,1.85E-05,0.004897753,3.728995389,0.351831774,0.000640955,21.62986795,0.000250406,0.069891105,9.46306084,0.001696048,451.804638,0.00050861,903.4667685
1933.727335,0.003993435,0.003711785,0.542566262,0.004833912,4.30E-06,0.005133777,3.772485127,0.37772678,0.00068813,22.46699787,0.000337,0.072596066,9.383035565,0.00159365,515.683545,0.00058052,903.2401498
1933.752472,0.003999332,0.004099543,0.57046253,0.006398865,5.70E-06,0.005048821,4.17608235,0.458087408,0.000834528,24.58591625,0.000832266,0.079442781,9.723090141,0.001563566,452.183065,0.000509036,903.013531
1933.77761,0.004033626,0.003863005,0.503135122,0.026325812,2.34E-05,0.005064041,3.701113713,0.420561791,0.000766165,25.08766838,0.000347609,0.081064058,9.474298094,0.001667392,576.667267,0.000649172,902.7869123
1933.802747,0.004068649,0.003711003,0.487110091,0.000673851,6.00E-07,0.004613313,3.120770548,0.457999027,0.000834367,25.71093615,0.000281653,0.08307798,9.461665587,0.00158052,622.963871,0.000701289,902.5602936
1933.827884,0.003951891,0.00353784,0.445189928,0.027174324,2.42E-05,0.004639518,3.263651162,0.613061763,0.001116855,27.83516341,0.000265872,0.08994185,9.536930427,0.001762817,658.902522,0.000741746,902.3336749
1933.853022,0.003897066,0.003774059,0.513980734,-0.005425017,-4.83E-06,0.00488545,3.364173547,0.387538921,0.000706005,19.94929912,0.000155977,0.064460799,9.617240241,0.001626702,452.611863,0.000509519,902.1070562
1933.878159,0.003797304,0.003849705,0.539720627,0.01794971,1.60E-05,0.004964164,4.283954493,0.381912061,0.000695754,16.05871237,0.000136385,0.051889413,9.247193263,0.001334194,375.178143,0.000422349,901.8804375
1933.903296,0.003384467,0.003604335,0.499686323,0.005384046,4.79E-06,0.005102027,4.318105349,0.392390428,0.000714843,19.58143123,0.0001899,0.063272133,9.01925737,0.001377679,490.843671,0.000552557,901.6538188
1933.928434,0.003708865,0.003807775,0.485392607,0.010250198,9.13E-06,0.005473537,4.775561916,0.429978471,0.00078332,22.49945506,0.00021888,0.072700942,9.313822548,0.001543749,466.497943,0.000525151,901.4272001
1933.953571,0.003872164,0.003941486,0.497724103,0.008610171,7.67E-06,0.005348942,5.62676348,0.526039712,0.000958321,27.09041697,0.000157275,0.087535402,9.294956253,0.001648477,439.522058,0.000494783,901.2005814
