Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,La,LaCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1982.903296,0.004516363,0.004590109,0.413811528,0.007481729,6.66E-06,81.62774185,5.83E-05,121.6802795,8.77E-05,2.075419425,0.172180016,0.000313672,16.3701133,0.000114901,0.052895622,9.346600511,0.001585261,470.813059,0.000530008,232.3820244
1982.928434,0.00413481,0.004052775,0.384302483,0.006962792,6.20E-06,89.54219784,6.40E-05,130.9215724,9.43E-05,1.802617263,0.146720403,0.00026729,19.14537174,0.000106174,0.061863124,9.625306544,0.001661121,518.007696,0.000583137,232.1327491
1982.953571,0.004475658,0.004592143,0.459770733,0.015227675,1.36E-05,70.37469945,5.03E-05,92.96703684,6.70E-05,2.321467181,0.204344706,0.000372268,11.38293547,0.000103405,0.036780897,9.373734401,0.001550673,359.622343,0.000404838,231.8834737
1982.978709,0.004136521,0.004168611,0.418581559,0.010124217,9.01E-06,84.8224701,6.06E-05,124.3365262,8.96E-05,2.303669816,0.179714204,0.000327397,17.03839422,0.000104843,0.055054992,9.543408201,0.00142017,481.034094,0.000541515,231.6341983
1983.003846,0.004004655,0.003874838,0.374681087,0.007666453,6.83E-06,87.34241799,6.24E-05,124.2601698,8.95E-05,2.117756051,0.191634386,0.000349113,18.20662284,0.000130171,0.058829809,9.601871037,0.001513041,512.791114,0.000577264,231.384923
1983.028983,0.003996013,0.003815506,0.358172532,0.011041613,9.83E-06,88.41619302,6.32E-05,132.265025,9.53E-05,1.684487289,0.149043929,0.000271523,22.74592756,0.000192276,0.073497352,9.608147245,0.001665893,544.11787,0.00061253,231.1356476
1983.054121,0.004159389,0.004244808,0.407086866,0.013334227,1.19E-05,60.13465294,4.30E-05,89.26210829,6.43E-05,2.414008474,0.202875393,0.000369591,13.89527052,0.000112639,0.044898832,9.213780029,0.001452729,341.687328,0.000384648,230.8863723
1983.079258,0.003627185,0.00409842,0.402264447,0.00237243,2.11E-06,81.44153169,5.82E-05,112.3187757,8.09E-05,2.301089438,0.210265291,0.000383054,15.79514031,9.99E-05,0.051037751,9.271651649,0.00153114,409.511107,0.000460999,230.6370969
1983.104396,0.003971895,0.004130559,0.441837266,0.008345781,7.43E-06,64.44144515,4.60E-05,87.13471433,6.28E-05,2.556152491,0.183443704,0.000334191,14.35696452,9.74E-05,0.046390672,9.329880948,0.001567821,334.262824,0.00037629,230.3878215
1983.132021,0.004093066,0.004092033,0.414616073,0.014579667,1.30E-05,63.41384496,4.53E-05,92.07995849,6.63E-05,2.537138473,0.186110044,0.000339049,17.13676721,9.80E-05,0.055372858,9.457774624,0.001544997,369.99923,0.000416519,230.1385462
1983.159646,0.004478219,0.00453333,0.447529642,0.01029307,9.16E-06,43.17006895,3.08E-05,59.66844167,4.30E-05,3.076488986,0.258440932,0.000470819,12.78128074,0.000138229,0.041299274,9.232130264,0.00132187,261.088318,0.000293915,229.8892708
1983.187271,0.004111827,0.003986088,0.445175238,0.017300434,1.54E-05,62.291213,4.45E-05,89.51257807,6.45E-05,2.393641066,0.217189083,0.000395668,15.36677441,8.74E-05,0.049653602,9.483863409,0.001558591,355.315917,0.00039999,229.6399954
1983.214896,0.004235852,0.004359545,0.44664505,0.008970119,7.99E-06,51.50834939,3.68E-05,68.27843544,4.92E-05,2.9009731,0.298655635,0.000544081,14.65228189,9.43E-05,0.047344911,9.357901369,0.001427238,277.996926,0.000312949,229.3907201
1983.242521,0.004144407,0.004244883,0.46226523,0.010179091,9.06E-06,55.32902098,3.95E-05,74.2674633,5.35E-05,2.710680331,0.245974458,0.000448108,12.5685024,7.58E-05,0.040611738,9.282342538,0.001468693,284.148805,0.000319875,229.1414447
1983.270146,0.004044179,0.004044678,0.4586986,0.014291107,1.27E-05,62.26705982,4.45E-05,84.89644287,6.12E-05,2.98720802,0.210488549,0.000383461,11.31314237,6.68E-05,0.036555379,9.026363843,0.001276982,300.597023,0.000338391,228.8921694
1983.297771,0.003900648,0.003757367,0.39009472,0.012240592,1.09E-05,79.49085721,5.68E-05,108.6215788,7.83E-05,2.173090482,0.202061092,0.000368108,18.48744631,8.36E-05,0.059737214,9.399025854,0.001537547,456.817836,0.000514254,228.642894
1983.325397,0.004580072,0.00471157,0.444348077,0.022726777,2.02E-05,47.73851625,3.41E-05,63.32767223,4.56E-05,3.469388451,0.259731625,0.00047317,10.34093908,7.44E-05,0.033413966,8.884311324,0.001157588,232.079269,0.000261259,228.3936186
1983.353022,0.004465648,0.004623772,0.44153243,0.011590068,1.03E-05,30.46657806,2.18E-05,44.77314335,3.23E-05,3.075752267,0.247353858,0.000450621,11.38181421,6.57E-05,0.036777274,9.216212468,0.001281444,189.004903,0.000212769,228.1443433
1983.380647,0.004443436,0.004341546,0.44837929,0.011700806,1.04E-05,52.86678299,3.78E-05,72.35282924,5.21E-05,2.079525971,0.169413553,0.000308632,18.03437885,7.75E-05,0.058273249,9.652322823,0.001671284,335.680543,0.000377886,227.8950679
1983.408272,0.004427657,0.004327539,0.370386803,0.018047972,1.61E-05,61.31902171,4.38E-05,87.92950357,6.34E-05,1.448025281,0.099102182,0.000180541,25.41280062,7.46E-05,0.082114636,9.609235916,0.001740737,379.885808,0.000427649,227.6457925
1983.435897,0.004124796,0.004268531,0.413398615,0.01728808,1.54E-05,68.90270266,4.92E-05,96.13955477,6.93E-05,1.570765373,0.08197123,0.000149332,22.12245277,8.93E-05,0.071482761,9.566420714,0.001782923,430.79233,0.000484956,227.3965172
1983.463522,0.004024895,0.004139159,0.40200248,0.002411874,2.15E-06,77.35184672,5.53E-05,105.7765244,7.62E-05,1.80296953,0.137388243,0.000250289,22.59128067,0.000128199,0.072997652,9.490843559,0.001625167,433.78808,0.000488328,227.1472418
1983.491147,0.004586845,0.004610964,0.42851372,0.015937906,1.42E-05,59.59906179,4.26E-05,80.28458945,5.78E-05,2.100176328,0.134422897,0.000244887,20.09591015,0.00016341,0.064934533,9.472400567,0.001651585,338.152647,0.000380669,226.8979665
1983.518772,0.004211663,0.004249523,0.377937372,0.012632787,1.12E-05,104.104847,7.44E-05,145.2420388,0.000104649,1.771466519,0.102800258,0.000187278,22.32533155,0.000119252,0.072138309,9.571370304,0.001664495,531.7355,0.000598591,226.6486911
1983.546398,0.004099092,0.003938059,0.351815022,0.010932586,9.73E-06,130.9205752,9.35E-05,170.086988,0.000122551,1.417879259,0.078416166,0.000142856,22.90110552,0.000114196,0.073998768,9.618528864,0.001675451,599.479864,0.000674853,226.3994157
1983.574023,0.00417775,0.004450924,0.380316148,0.011699259,1.04E-05,112.0933737,8.01E-05,151.9834209,0.000109507,1.583300999,0.098392839,0.000179249,23.15819066,0.000107933,0.074829469,9.690336332,0.001681123,512.510796,0.000576949,226.1501404
1983.601648,0.004531934,0.004564469,0.383539311,0.014119369,1.26E-05,80.77623144,5.77E-05,115.1378074,8.30E-05,1.540667602,0.151729592,0.000276416,26.76715529,0.000127463,0.086490869,9.883018283,0.001739582,483.935329,0.000544781,225.900865
1983.637558,0.004523229,0.004479571,0.369119874,0.014133422,1.26E-05,66.58741585,4.76E-05,105.2609253,7.58E-05,1.273056681,0.152481525,0.000277786,24.54920325,0.000155013,0.079324153,9.825852623,0.001939722,467.221074,0.000525965,225.6515897
1983.673469,0.004580255,0.004602549,0.391414256,0.010281922,9.15E-06,74.50596979,5.32E-05,105.0837551,7.57E-05,1.275870036,0.091739002,0.000167127,21.56586322,0.000149359,0.069684291,9.857695723,0.001977208,462.303478,0.000520429,225.4023143
1983.709379,0.004325043,0.004357845,0.401450569,0.01153514,1.03E-05,54.21796977,3.87E-05,81.54714964,5.88E-05,1.482307908,0.092679676,0.000168841,22.78094661,8.18E-05,0.073610507,9.78712167,0.001821758,409.564655,0.000461059,225.1530389
1983.74529,0.004546186,0.004407906,0.388486764,0.017159495,1.53E-05,52.26552794,3.73E-05,80.48282823,5.80E-05,1.591538199,0.165048367,0.000300679,26.2549382,0.000114962,0.084835777,9.898469357,0.001823593,359.411008,0.0004046,224.9037636
1983.781201,0.004378674,0.004382228,0.391775557,0.013811859,1.23E-05,48.52136366,3.47E-05,67.5996422,4.87E-05,1.778145809,0.170761322,0.000311087,26.12037823,0.000117154,0.084400982,9.721317527,0.001686655,333.04721,0.000374921,224.6544882
1983.817111,0.004150571,0.004256078,0.371275126,0.008562037,7.62E-06,46.93760361,3.35E-05,69.67413997,5.02E-05,1.53269944,0.12922035,0.000235409,28.03549678,0.000106736,0.090589173,9.809884606,0.001812353,331.823545,0.000373544,224.4052128
1983.853022,0.003972812,0.003974297,0.382685482,0.011989401,1.07E-05,72.96823955,5.21E-05,108.5624606,7.82E-05,1.691356898,0.162858,0.000296689,24.25989504,9.73E-05,0.078389331,9.711459734,0.001659123,465.013317,0.000523479,224.1559375
1983.888932,0.004456181,0.004603054,0.388875777,0.013731199,1.22E-05,79.89731687,5.71E-05,118.4963831,8.54E-05,1.872858184,0.188665131,0.000343704,21.42576468,0.000108405,0.0692316,9.559335219,0.001534684,456.637135,0.00051405,223.9066621
1983.924843,0.004447171,0.004470298,0.362960655,0.012997496,1.16E-05,74.13344237,5.30E-05,116.0304558,8.36E-05,1.651354078,0.176237398,0.000321063,25.10683853,0.000118094,0.081126001,9.632235877,0.001582514,467.51471,0.000526295,223.6573868
1983.960753,0.003754223,0.003894413,0.332333722,0.015583094,1.39E-05,90.38563949,6.46E-05,135.6516645,9.77E-05,1.326545008,0.126637056,0.000230703,27.3918091,9.71E-05,0.08850927,9.646824491,0.001694295,533.739108,0.000600846,223.4081114
1983.996664,0.003877943,0.004154187,0.412544597,0.008847518,7.88E-06,65.84708033,4.70E-05,92.06716733,6.63E-05,2.166510124,0.162448199,0.000295943,20.76576786,9.67E-05,0.067098998,9.388929953,0.001533634,392.740311,0.00044212,223.158836
1984.032574,0.004199717,0.004250222,0.428829449,0.018061177,1.61E-05,61.14299041,4.37E-05,89.739294,6.47E-05,1.894918344,0.189579818,0.00034537,20.01616018,9.42E-05,0.064676842,9.498873059,0.001655569,345.537428,0.000388982,222.9095607
1984.068485,0.00387421,0.003965544,0.44223149,0.006642674,5.91E-06,56.09185262,4.01E-05,78.96149443,5.69E-05,2.280078071,0.212403403,0.000386949,16.18722983,7.37E-05,0.052304683,9.213483521,0.00164565,327.782044,0.000368994,222.6602853
1984.104396,0.003952159,0.004044119,0.45142739,0.006665522,5.93E-06,50.49030632,3.61E-05,72.98535523,5.26E-05,2.359769816,0.235596318,0.000429201,13.20405686,8.28E-05,0.042665361,8.986571724,0.001467001,310.764919,0.000349837,222.4110099
1984.145833,0.003755273,0.003920756,0.425672978,0.009647594,8.59E-06,89.98572245,6.43E-05,129.8009909,9.35E-05,1.98473003,0.264907641,0.0004826,18.47856209,9.70E-05,0.059708507,9.503734244,0.001711301,473.946891,0.000533536,222.1617346
1984.187271,0.003951533,0.003905854,0.456586757,0.013271032,1.18E-05,78.13004,5.58E-05,103.2507292,7.44E-05,2.720458861,0.223101263,0.000406438,14.7326301,8.22E-05,0.047604535,9.10612063,0.001392058,367.902944,0.000414159,221.9124592
1984.228709,0.003894386,0.004103844,0.404965786,0.005582109,4.97E-06,98.82208526,7.06E-05,137.5579139,9.91E-05,2.148650834,0.255325958,0.000465144,20.93502683,0.000135771,0.067645913,9.329288678,0.001567585,494.081125,0.000556202,221.6631839
1984.270146,0.00392017,0.003884986,0.386031132,0.015211661,1.35E-05,103.8551676,7.42E-05,144.7299335,0.00010428,2.117154615,0.224401427,0.000408807,20.66788067,0.000124171,0.066782702,9.189411387,0.001437743,538.864034,0.000606615,221.4139085
1984.311584,0.003747902,0.003954321,0.4096479,0.013054408,1.16E-05,97.81944597,6.99E-05,133.3042131,9.60E-05,2.101010811,0.149510739,0.000272374,20.11651392,0.000121198,0.065001108,9.256549609,0.001437194,499.161581,0.000561921,221.1646331
1984.353022,0.003669904,0.003569677,0.378008445,0.012617328,1.12E-05,114.1825678,8.16E-05,156.4168466,0.000112701,1.994638699,0.164875936,0.000300365,19.72171363,0.000123333,0.063725417,9.281278157,0.001489007,560.11443,0.000630538,220.9153578
1984.394459,0.00329621,0.003437471,0.369352323,0.015134575,1.35E-05,111.1076627,7.94E-05,147.998525,0.000106635,1.95717515,0.161743358,0.000294658,18.18631627,0.000141827,0.058764194,9.236317912,0.001500258,541.316617,0.000609376,220.6660824
1984.435897,0.003397227,0.003515386,0.41332386,0.008253667,7.35E-06,92.20426958,6.59E-05,137.0451492,9.87E-05,2.138756684,0.142653276,0.000259881,15.94175783,0.000107085,0.051511506,9.231954606,0.00146187,458.23119,0.000515845,220.416807
1984.477335,0.00343761,0.003591196,0.391561018,0.013147685,1.17E-05,89.84410968,6.42E-05,120.2303972,8.66E-05,2.075165509,0.123983569,0.000225869,17.97890848,9.54E-05,0.058094011,9.264700356,0.001512392,442.986165,0.000498683,220.1675317
1984.518772,0.00352516,0.00388571,0.376038775,0.016792022,1.50E-05,104.0216876,7.43E-05,134.3990941,9.68E-05,1.744250818,0.175122392,0.000319032,20.20305005,0.000163912,0.065280727,9.556732617,0.001661354,476.697711,0.000536633,219.9182563
1984.56021,0.004088171,0.004165779,0.40337966,0.006205444,5.52E-06,89.39080266,6.39E-05,126.4481052,9.11E-05,1.834676592,0.139265953,0.00025371,21.88083898,0.000103188,0.070702051,9.549193202,0.001770113,449.022577,0.000505478,219.668981
1984.601648,0.004134797,0.004458421,0.482165075,0.013516673,1.20E-05,64.37286175,4.60E-05,84.60198078,6.10E-05,2.408174957,0.141143902,0.000257131,15.60655564,6.99E-05,0.05042839,9.61575482,0.001793718,318.529224,0.000358578,219.4197056
1984.620984,0.004614879,0.004427516,0.487839253,0.01728404,1.54E-05,59.30567288,4.24E-05,74.50784982,5.37E-05,2.31532049,0.197370413,0.000359563,14.79783304,8.50E-05,0.047815221,9.439702722,0.001616412,327.974056,0.00036921,219.1704302
1984.640321,0.004097296,0.004167855,0.477955022,0.008080156,7.19E-06,67.77532483,4.84E-05,97.23176786,7.01E-05,2.306745111,0.264112735,0.000481151,14.05447089,9.50E-05,0.045413246,9.481962091,0.001621098,363.362805,0.000409048,218.9211549
1984.659657,0.003905015,0.003882667,0.418686468,0.013046703,1.16E-05,67.53230051,4.82E-05,93.09204726,6.71E-05,1.882478919,0.133205673,0.00024267,17.15916212,0.000139884,0.055445221,9.20174825,0.001478305,375.875237,0.000423134,218.6718795
1984.678994,0.003434498,0.003575826,0.357974388,0.012165981,1.08E-05,91.04309689,6.50E-05,117.96384,8.50E-05,1.349846197,0.09755706,0.000177726,20.33303781,0.000105099,0.065700747,9.251895755,0.001555412,449.36059,0.000505859,218.4226041
1984.69833,0.004423795,0.004555796,0.529247268,0.016418422,1.46E-05,37.31227743,2.67E-05,54.92017963,3.96E-05,2.950708046,0.164355033,0.000299416,10.89619929,7.03E-05,0.03520814,9.14773065,0.001322884,209.375877,0.000235701,218.1733288
1984.717667,0.004725597,0.004696088,0.521873592,0.009570287,8.52E-06,42.44133507,3.03E-05,53.00795538,3.82E-05,2.579966783,0.184935119,0.000336908,17.01780983,0.000116961,0.054988479,9.229355745,0.001493708,210.186204,0.000236613,217.9240534
1984.737003,0.004548982,0.004799745,0.514703831,0.021770046,1.94E-05,64.81695314,4.63E-05,76.46729268,5.51E-05,2.454052937,0.233753334,0.000425844,28.01249573,0.000181915,0.090514852,9.474029711,0.001450651,260.968508,0.00029378,217.6747781
1984.756339,0.004066717,0.004517406,0.462887291,0.022118448,1.97E-05,63.88652313,4.56E-05,85.10180264,6.13E-05,2.033292711,0.232830136,0.000424162,19.67289949,0.00012418,0.063567688,9.412005634,0.001579039,255.31934,0.000287421,217.4255027
1984.775676,0.004195838,0.00435682,0.43503994,0.006871421,6.12E-06,90.0073847,6.43E-05,121.7444924,8.77E-05,1.755719826,0.15699398,0.000286006,20.42775997,9.15E-05,0.066006816,9.396401209,0.001668804,397.433745,0.000447403,217.1762273
1984.795012,0.003957647,0.004108418,0.420008961,0.007170159,6.38E-06,69.57827555,4.97E-05,99.19224301,7.15E-05,1.565096901,0.131738026,0.000239996,17.84769493,7.59E-05,0.05767003,9.375218812,0.001588147,349.739347,0.000393712,216.926952
1984.814349,0.004116234,0.004103064,0.447531207,0.002317546,2.06E-06,64.37333772,4.60E-05,82.48574892,5.94E-05,1.751503106,0.143994391,0.000262324,14.71924557,7.75E-05,0.047561286,9.252040582,0.001524274,303.114201,0.000341225,216.6776766
1984.833685,0.003601605,0.00380658,0.447113604,0.012818597,1.14E-05,58.27479524,4.16E-05,78.31034057,5.64E-05,1.715790279,0.12454687,0.000226895,14.30240594,0.000104463,0.046214381,9.290047923,0.001657206,331.533832,0.000373218,216.4284012
1984.853022,0.004115929,0.004046303,0.493526724,0.010386378,9.25E-06,44.45873659,3.18E-05,63.94588001,4.61E-05,2.130207003,0.149617633,0.000272568,12.84564533,0.00010872,0.041507251,9.239417381,0.001576617,312.464221,0.00035175,216.1791259
1984.872358,0.003595092,0.003654174,0.428003871,0.014410046,1.28E-05,64.30730498,4.59E-05,84.18174025,6.07E-05,1.692612484,0.159712274,0.000290958,16.35091477,8.74E-05,0.052833587,9.367892966,0.001722267,453.728738,0.000510776,215.9298505
1984.891695,0.003636053,0.003814411,0.460361918,0.022581096,2.01E-05,56.16214515,4.01E-05,80.97221155,5.83E-05,1.947391043,0.145120521,0.000264376,14.8391143,0.000133252,0.04794861,9.392058383,0.001613996,376.983599,0.000424382,215.6805752
1984.911031,0.003764588,0.003698894,0.447769295,0.022318385,1.99E-05,64.01342316,4.57E-05,88.25813451,6.36E-05,1.992085939,0.153636833,0.00027989,15.47650863,0.000100442,0.050008178,9.272477879,0.001481836,379.403385,0.000427106,215.4312998
1984.930368,0.003752599,0.00398318,0.470561861,0.012932596,1.15E-05,58.7341686,4.20E-05,78.09026166,5.63E-05,2.059513227,0.191183897,0.000348292,13.94685975,7.13E-05,0.045065529,9.395698808,0.001544875,322.527683,0.000363079,215.1820244
1984.949704,0.00379703,0.003756984,0.463232212,0.00546402,4.86E-06,64.01315846,4.57E-05,89.5061707,6.45E-05,2.082086781,0.157467569,0.000286869,16.35471604,8.34E-05,0.05284587,9.163906343,0.001507539,333.828189,0.0003758,214.9327491
1984.96904,0.003820947,0.003924169,0.479426954,0.010509262,9.36E-06,62.07632928,4.43E-05,86.71776152,6.25E-05,2.504459093,0.18352944,0.000334348,13.92840479,7.77E-05,0.045005897,9.246766811,0.001505569,342.080677,0.000385091,214.6834737
1984.988377,0.004222933,0.004310865,0.470119072,0.018042061,1.61E-05,47.52595973,3.39E-05,66.41177742,4.79E-05,2.395359926,0.240171785,0.000437537,13.97145051,0.000147006,0.045144988,9.331236406,0.001484997,263.049072,0.000296122,214.4341983
1985.007713,0.003934594,0.003954179,0.419142522,0.014354205,1.28E-05,93.18939436,6.66E-05,134.9017772,9.72E-05,1.951425695,0.211757374,0.000385772,20.06091294,0.00017774,0.064821449,9.720542748,0.00177162,500.685507,0.000563637,214.184923
1985.02705,0.003730516,0.003510515,0.382707937,0.010318719,9.19E-06,109.9750688,7.86E-05,153.0625299,0.000110284,1.92474368,0.184157391,0.000335492,19.41452014,0.000230724,0.062732804,9.387198257,0.001497113,516.204402,0.000581107,213.9356476
1985.046386,0.003553859,0.003802233,0.400217969,0.008376919,7.46E-06,78.70082302,5.62E-05,103.9388478,7.49E-05,2.165351721,0.2093946,0.000381468,17.8537423,0.000408631,0.05768957,9.091203142,0.001472053,425.45113,0.000478943,213.6863723
1985.065723,0.003564796,0.003696985,0.399852974,0.023544274,2.10E-05,82.50572606,5.89E-05,103.9373818,7.49E-05,2.174076214,0.189055428,0.000344415,15.31932954,0.000130064,0.049500296,9.095911443,0.001472956,409.755319,0.000461274,213.4370969
1985.085059,0.003525847,0.003818705,0.430614925,0.011517284,1.03E-05,74.848409,5.35E-05,101.1979804,7.29E-05,2.248469121,0.21286709,0.000387794,15.17154688,0.000180869,0.049022776,9.191638569,0.001446782,363.933154,0.00040969,213.1878215
1985.104396,0.003429348,0.003535972,0.384351313,0.021111237,1.88E-05,81.00615434,5.79E-05,104.334655,7.52E-05,1.850012243,0.17180029,0.00031298,13.47373098,0.00011514,0.043536741,8.996358483,0.001437735,347.054505,0.00039069,212.9385462
1985.122812,0.003883718,0.0039489,0.453677155,0.020488988,1.82E-05,71.18568249,5.08E-05,80.26372861,5.78E-05,2.42449139,0.216293565,0.000394036,13.6934496,0.000104919,0.044246702,9.216014822,0.001541849,333.140003,0.000375026,212.6892708
1985.141229,0.004093905,0.004042305,0.44797208,0.00839246,7.47E-06,64.74662409,4.62E-05,90.23905032,6.50E-05,2.710353383,0.237005854,0.000431769,13.43108203,0.000113409,0.043398932,9.205702817,0.001469171,303.757168,0.000341949,212.4399954
1985.159646,0.004409816,0.004477525,0.473413058,0.016916931,1.51E-05,57.84269716,4.13E-05,69.82972974,5.03E-05,3.242409794,0.249806754,0.000455089,8.282218226,0.000116365,0.026761762,9.010972342,0.001394691,251.743136,0.000283395,212.1907201
1985.178063,0.004521992,0.004553207,0.471351346,0.012720908,1.13E-05,27.75224409,1.98E-05,36.88384362,2.66E-05,3.805089218,0.275383428,0.000501684,5.323897879,8.42E-05,0.017202745,8.952711836,0.001148224,132.195586,0.000148817,211.9414447
1985.196479,0.004557146,0.004536887,0.471634661,0.019710626,1.75E-05,35.10266322,2.51E-05,39.46983835,2.84E-05,3.490480697,0.28876936,0.00052607,7.18574937,0.000109045,0.023218818,8.969028479,0.001227336,147.297676,0.000165817,211.6921694
1985.214896,0.004337612,0.004375909,0.404099276,0.021973338,1.96E-05,63.08820268,4.51E-05,80.24887926,5.78E-05,2.66817728,0.322210585,0.000586992,11.49029316,0.000137151,0.037127794,8.861340277,0.001292408,291.506248,0.000328157,211.442894
1985.233313,0.004266969,0.004147578,0.450797983,0.013848748,1.23E-05,60.1076306,4.29E-05,75.66611522,5.45E-05,2.794215558,0.23114612,0.000421094,13.55023381,0.000141667,0.043783939,8.999414101,0.001378725,297.550675,0.000334962,211.1936186
1985.25173,0.00394115,0.00407223,0.442376403,0.016347061,1.46E-05,76.34015098,5.45E-05,102.6562239,7.40E-05,2.529270363,0.243682828,0.000443933,15.32961954,0.000135969,0.049533546,9.230740555,0.001489039,402.040024,0.000452589,210.9443433
1985.270146,0.003717663,0.003711695,0.416034808,0.007778516,6.93E-06,80.69582251,5.76E-05,102.6878668,7.40E-05,2.226158361,0.128730421,0.000234517,17.34485464,0.000168554,0.056045236,9.124236439,0.001570613,413.252642,0.000465211,210.6950679
1985.288563,0.004061831,0.004039642,0.436688844,0.019152495,1.71E-05,80.50233861,5.75E-05,98.90896553,7.13E-05,2.3142118,0.161826756,0.00029481,15.64295352,0.000159781,0.050546,9.476465838,0.001551515,401.124934,0.000451558,210.4457925
1985.30698,0.004491352,0.004567209,0.437881408,0.019554716,1.74E-05,72.65529143,5.19E-05,88.88593031,6.40E-05,2.710277461,0.272704746,0.000496804,13.88707366,0.000182688,0.044872346,9.031266047,0.001318135,316.720231,0.000356541,210.1965172
1985.325397,0.003927873,0.004011943,0.412673153,0.024000544,2.14E-05,77.48190115,5.53E-05,106.3950849,7.67E-05,2.503517517,0.189756752,0.000345692,14.05674244,0.000203087,0.045420585,8.951607888,0.001307839,324.86662,0.000365712,209.9472418
1985.343813,0.003742568,0.003920917,0.413824131,0.016406068,1.46E-05,93.94904145,6.71E-05,130.2488733,9.38E-05,2.324423973,0.172321125,0.000313929,14.29937806,0.000259505,0.046204597,9.067317047,0.001404072,397.428879,0.000447398,209.6979665
1985.36223,0.004070505,0.004024999,0.430835824,0.016264098,1.45E-05,94.11857727,6.72E-05,126.9790758,9.15E-05,2.509774475,0.17647901,0.000321503,13.92156087,0.000186465,0.044983783,9.073167742,0.001332068,366.501925,0.000412582,209.4486911
1985.380647,0.004651092,0.004550457,0.483236987,0.011193147,9.97E-06,70.15200888,5.01E-05,87.88863216,6.33E-05,2.85685016,0.237676888,0.000432992,10.79715738,0.000187793,0.034888112,8.991796569,0.001265477,246.591837,0.000277596,209.1994157
1985.399064,0.003903149,0.003931427,0.444546493,0.025118647,2.24E-05,94.47329252,6.75E-05,126.1997882,9.09E-05,2.056440247,0.160681513,0.000292724,14.53857514,0.000208029,0.046977498,9.262611246,0.001488153,367.614472,0.000413835,208.9501404
1985.41748,0.003970957,0.004104031,0.504019038,0.015622951,1.39E-05,62.56654856,4.47E-05,80.10577628,5.77E-05,2.396112556,0.157180996,0.000286347,13.44530582,0.000183802,0.043444892,9.278825266,0.001480378,247.302026,0.000278395,208.700865
1985.435897,0.004530876,0.004532816,0.539763685,0.035668158,3.18E-05,60.75682525,4.34E-05,74.29775759,5.35E-05,2.209995775,0.24850134,0.000452711,13.56638965,0.000244582,0.043836142,9.417408955,0.001649297,254.354479,0.000286334,208.4515897
1985.454314,0.003997197,0.004124008,0.445838418,0.017481106,1.56E-05,88.21879038,6.30E-05,126.2888274,9.10E-05,1.587306491,0.188238944,0.000342927,21.26053196,0.000224787,0.068697695,9.58947206,0.001860265,486.604664,0.000547785,208.2023143
1985.472731,0.004363976,0.004433813,0.504979543,0.02375701,2.12E-05,72.67967125,5.19E-05,114.3911948,8.24E-05,1.90496839,0.205166915,0.000373766,16.95695364,0.000203597,0.054791839,9.517024355,0.001731415,400.914077,0.000451321,207.9530389
1985.491147,0.004759358,0.004606897,0.514589259,0.023557436,2.10E-05,58.47400329,4.18E-05,86.26478445,6.22E-05,2.175712938,0.216685611,0.00039475,15.2989034,0.000184418,0.049434295,9.294694979,0.001552538,287.776517,0.000323959,207.7037636
1985.509564,0.003544009,0.003618387,0.395423546,0.017353285,1.55E-05,82.81838358,5.92E-05,115.2646269,8.31E-05,1.776000975,0.213176853,0.000388358,20.11908841,0.000216965,0.065009427,9.176868236,0.001507877,381.074825,0.000428987,207.4544882
1985.527981,0.00385256,0.003968266,0.455692391,0.01846398,1.64E-05,64.98047866,4.64E-05,95.32110534,6.87E-05,2.298763039,0.225911348,0.000411558,18.73495592,0.000182617,0.060536975,9.213820802,0.001439628,306.248378,0.000344753,207.2052128
1985.546398,0.003888768,0.004092097,0.428108887,0.027488289,2.45E-05,89.76906932,6.41E-05,128.5992847,9.27E-05,2.010775955,0.215136632,0.000391929,20.07390295,0.000215884,0.064863423,9.27608055,0.001574578,373.337879,0.000420278,206.9559375
1985.564814,0.004465981,0.004509527,0.452410106,0.01397932,1.24E-05,71.07699484,5.08E-05,102.8930996,7.41E-05,2.072600089,0.235834771,0.000429636,22.09603164,0.000211097,0.071397388,9.493625425,0.001584964,332.766355,0.000374605,206.7066621
1985.583231,0.003848436,0.004126303,0.389717594,0.011059491,9.85E-06,73.68624403,5.26E-05,121.3585629,8.74E-05,1.715788075,0.188237584,0.000342925,25.80901331,0.000198117,0.08339489,9.68535391,0.001806786,407.719272,0.000458982,206.4573868
1985.601648,0.004287765,0.004201432,0.414375391,0.005146782,4.58E-06,58.44308758,4.17E-05,83.74216057,6.03E-05,1.943855431,0.175724518,0.000320129,24.31379593,0.000173158,0.078563497,9.608097255,0.001739927,315.629008,0.000355313,206.2081114
1985.629578,0.004371571,0.004604894,0.44236163,0.014009054,1.25E-05,51.57301411,3.68E-05,65.65235759,4.73E-05,2.029034931,0.293697383,0.000535048,21.8736974,0.000249347,0.070678975,9.488919848,0.001720895,266.054905,0.000299506,205.958836
1985.657509,0.004274174,0.00448115,0.373979981,0.021420537,1.91E-05,55.35959067,3.95E-05,68.63196019,4.95E-05,1.457676857,0.260392951,0.000474375,29.65878879,0.000303814,0.095834405,9.474409326,0.001780017,280.640835,0.000315926,205.7095607
