Age,BaCa,Lumin
1986.115,0.004043,0.54493
1986.135,0.0038838,0.534931
1986.154,0.0037046,0.522484
1986.173,0.0039654,0.508315
1986.192,0.0043073,0.51127
1986.212,0.0040895,0.521225
1986.231,0.003788,0.542212
1986.25,0.0038854,0.575455
1986.269,0.0039964,0.595734
1986.289,0.0042251,0.618359
1986.308,0.004259,0.630995
1986.327,0.003964,0.626215
1986.346,0.0040866,0.610827
1986.365,0.0036472,0.601785
1986.385,0.0037036,0.600999
1986.404,0.0039099,0.60009
1986.423,0.0036658,0.596195
1986.442,0.0038992,0.595574
1986.462,0.0038944,0.59578
1986.481,0.0039932,0.592317
1986.5,0.0041166,0.58079
1986.519,0.0040127,0.567086
1986.539,0.0039777,0.553058
1986.558,0.0038938,0.546147
1986.577,0.0043631,0.539837
1986.596,0.0041369,0.53556
1986.615,0.0040001,0.533669
1986.635,0.0038285,0.536297
1986.654,0.0039883,0.546544
1986.673,0.0040844,0.560783
1986.692,0.0048475,0.571807
1986.712,0.004287,0.573978
1986.731,0.0038873,0.578523
1986.75,0.0041907,0.589342
1986.769,0.0041861,0.590611
1986.789,0.0041843,0.586431
1986.808,0.004079,0.585186
1986.827,0.0041628,0.585286
1986.846,0.0041677,0.583272
1986.865,0.0040573,0.581187
1986.885,0.0041286,0.58267
1986.904,0.0047137,0.587357
1986.923,0.0047435,0.596122
1986.942,0.0040204,0.595526
1986.962,0.0039836,0.594248
1986.981,0.0039164,0.590442
1987,0.0038893,0.58185
1987.019,0.0040643,0.571085
1987.039,0.0039569,0.564263
1987.058,0.0038844,0.559787
1987.077,0.0038602,0.551129
1987.096,0.0037856,0.546303
1987.115,0.0037087,0.543159
1987.135,0.0037471,0.550288
1987.154,0.0036488,0.554068
1987.173,0.0036708,0.56424
1987.192,0.0038633,0.572464
1987.212,0.0037252,0.574225
1987.231,0.0036719,0.573086
1987.25,0.003766,0.575936
1987.269,0.0041318,0.583873
1987.289,0.0041788,0.588675
1987.308,0.0041121,0.592251
1987.327,0.0039808,0.590373
1987.346,0.0039214,0.586396
1987.365,0.0041386,0.586953
1987.385,0.004366,0.582553
1987.404,0.0044259,0.5777
1987.423,0.0043074,0.57636
1987.442,0.0043567,0.583169
1987.462,0.0045424,0.593232
1987.481,0.0047596,0.59395
1987.5,0.0046517,0.590665
1987.519,0.0044619,0.591921
1987.539,0.0042779,0.581568
1987.558,0.0043041,0.572127
1987.577,0.0043577,0.56024
1987.596,0.0047066,0.556061
1987.615,0.0042997,0.563675
1987.635,0.0038591,0.573426
1987.654,0.0046052,0.580945
1987.673,0.0051181,0.586651
1987.692,0.0047145,0.590037
1987.712,0.0040122,0.591254
1987.731,0.003884,0.589966
1987.75,0.0040324,0.599854
1987.769,0.0040036,0.625318
1987.789,0.0038527,NA
1987.808,0.0040162,NA
1987.827,0.0040103,NA
1987.846,0.0039651,NA
1987.865,0.0040219,NA
1987.885,0.0037106,NA
1987.904,0.0036144,NA
1987.923,0.0036893,NA
1987.942,0.0035519,NA
1987.962,0.0036506,NA
1987.981,0.0037185,NA
1988,0.0037213,NA
1988.019,0.0038213,NA
1988.039,0.0039529,NA
1988.058,0.0038051,NA
1988.077,0.0041179,NA
1988.096,0.0040652,NA
1988.115,0.0039849,NA
1988.135,0.0038773,NA
1988.154,0.0039189,NA
1988.173,0.0040062,0.658088
1988.192,0.0041386,0.642131
1988.212,0.0041657,0.638386
1988.231,0.0041246,0.641099
1988.25,0.0040151,0.640293
1988.269,0.0037864,0.63796
1988.289,0.0036381,0.639811
1988.308,0.0035694,0.645654
1988.327,0.0038311,0.656162
1988.346,0.003897,0.673544
1988.365,0.0037725,0.686196
1988.385,0.0038163,0.700326
1988.404,0.003827,0.702183
1988.423,0.0038054,0.687662
1988.442,0.0038107,0.669732
1988.462,0.0037769,0.645696
1988.481,0.0037067,0.608946
1988.5,0.003795,0.585546
1988.519,0.0037723,0.570167
1988.539,0.0036459,0.564999
1988.558,0.0037666,0.570126
1988.577,0.0038515,0.576375
1988.596,0.0039029,0.584424
1988.615,0.0040485,0.59482
1988.635,0.0041941,0.602816
1988.654,0.0043152,0.605122
1988.673,0.0042807,0.606565
1988.692,0.0042462,0.602211
1988.712,0.0042549,0.607133
1988.731,0.0043894,0.613183
1988.75,0.004524,0.614528
1988.769,0.0046146,0.611915
1988.789,0.0046335,0.609141
1988.808,0.0046523,0.607541
1988.827,0.0046894,0.607647
1988.846,0.0047446,0.601317
1988.865,0.0047998,0.594069
1988.885,0.0047565,0.58635
1988.904,0.0046537,0.581306
1988.923,0.0045508,0.578693
1988.942,0.0045744,0.57705
1988.962,0.0046407,0.5822
1988.981,0.0047069,0.592522
1989,0.0047967,0.601871
1989.019,0.0048899,0.614956
1989.039,0.0049831,0.633869
1989.058,0.0050285,0.652258
1989.077,0.0050735,0.664927
1989.096,0.005081,0.675476
1989.115,0.0048013,0.678247
1989.135,0.0045216,0.683633
1989.154,0.0044379,0.682936
1989.173,0.0045308,0.679141
1989.192,0.0046237,0.673835
1989.212,0.0048766,0.6729
1989.231,0.0051403,0.681297
1989.25,0.0052629,0.686772
1989.269,0.0051133,0.695031
1989.289,0.0049638,0.709108
1989.308,0.0049564,0.72582
1989.327,0.0049959,0.739309
1989.346,0.0050091,0.746505
1989.365,0.0048869,0.746773
1989.385,0.0047647,0.743499
1989.404,0.0047626,0.74971
1989.423,0.0048502,0.760427
1989.442,0.0049378,0.761091
1989.462,0.0048297,0.756007
1989.481,0.0047183,0.741706
1989.5,0.0045954,0.717045
1989.519,0.0044547,0.688858
1989.539,0.0043141,0.66319
1989.558,0.0041683,0.641531
1989.577,0.0040211,0.617204
1989.596,0.0039212,0.60229
1989.615,0.004,0.596269
1989.635,0.0040789,0.594993
1989.654,0.0042409,0.594407
1989.673,0.0043283,0.594961
1989.692,0.0044224,0.590855
1989.712,0.0045743,0.590624
1989.731,0.0043626,0.593094
1989.75,0.0044863,0.597726
1989.769,0.0042398,0.603337
1989.789,0.0044611,0.606079
1989.808,0.004396,0.611402
1989.827,0.0042961,0.609955
1989.846,0.0041098,0.613419
1989.865,0.0039652,0.615988
1989.885,0.0039504,0.614686
1989.904,0.0038532,0.613386
1989.923,0.0037414,0.61326
1989.942,0.0037817,0.618148
1989.962,0.0036021,0.623634
1989.981,0.0037134,0.626014
1990,0.0038768,0.625235
1990.019,0.0039885,0.621961
1990.039,0.0039523,0.615504
1990.058,0.0038913,0.612151
1990.077,0.0039833,0.618837
1990.096,0.0040949,0.626004
1990.115,0.0043094,0.637019
1990.135,0.0042303,0.653455
1990.154,0.0041669,0.670649
1990.173,0.0041223,0.681736
1990.192,0.003867,0.692355
1990.212,0.0036413,0.701289
1990.231,0.0035484,0.704243
1990.25,0.0036647,0.705001
1990.269,0.0038236,0.707182
1990.289,0.0038151,0.708513
1990.308,0.0038632,0.722972
1990.327,0.0039527,0.741832
1990.346,0.004146,0.758795
1990.365,0.0042689,0.772818
1990.385,0.0043056,0.784157
1990.404,0.0043198,0.79219
1990.423,0.0043989,0.790093
1990.442,0.0046343,0.780841
1990.462,0.0047596,0.770002
1990.481,0.0048326,0.75488
1990.5,0.0048397,0.732444
1990.519,0.0048533,0.704732
1990.539,0.0051462,0.682392
1990.558,0.0056004,0.658513
1990.577,0.0058431,0.644945
1990.596,0.0046449,0.63481
1990.615,0.0054308,0.625582
1990.635,0.0054202,0.616279
1990.654,0.0041896,0.605758
1990.673,0.0043689,0.599878
1990.692,0.0041511,0.599993
1990.712,0.0043128,0.608488
1990.731,0.0041821,0.620517
1990.75,0.0038966,0.63632
1990.769,0.0040091,0.657778
1990.789,0.0040287,0.697197
1990.808,0.0043134,0.740646
1990.827,0.0043409,0.784937
1990.846,0.0047926,0.821621
1990.865,0.004855,0.849322
1990.885,0.005313,0.869518
1990.904,0.0058137,0.881662
1990.923,0.0055922,0.881808
1990.942,0.0051706,0.877403
1990.962,0.0053771,0.869956
1990.981,0.0053969,0.857377
1991,0.0054747,0.843022
1991.019,0.0054655,0.829123
1991.039,0.0045763,0.820625
1991.058,0.0048859,0.818892
1991.077,0.0050614,0.816914
1991.096,0.0042367,0.812414
1991.115,0.0041337,0.810134
1991.135,0.0040306,0.798271
1991.154,0.0040099,0.778993
1991.173,0.0041811,0.762214
1991.192,0.0046814,0.748799
1991.212,0.0047143,0.73582
1991.231,0.005065,0.721447
1991.25,0.004373,0.7055
1991.269,0.0042848,0.694644
1991.289,0.0041722,0.68841
1991.308,0.0042916,0.682536
1991.327,0.0041607,0.676358
1991.346,0.004499,0.673914
1991.365,0.0044455,0.679641
1991.385,0.0046259,0.683955
1991.404,0.0048097,0.687295
1991.423,0.0056279,0.68983
1991.442,0.0051076,0.692365
1991.462,0.0044469,0.694007
1991.481,0.0046032,0.693352
1991.5,0.0046464,0.688222
1991.519,0.0046511,0.68656
1991.539,0.004621,0.683391
1991.558,0.0045042,0.678091
1991.577,0.0041069,0.671124
1991.596,0.0042463,0.665626
1991.615,0.0042812,0.660806
1991.635,0.0043652,0.655986
1991.654,0.0043328,0.651201
1991.673,0.0046397,0.646556
1991.692,0.0045299,0.641911
1991.712,0.0045945,0.637266
1991.731,0.0046412,0.630606
1991.75,0.00419,0.623338
1991.769,0.0041561,0.61607
1991.789,0.0041998,0.60815
1991.808,0.0041409,0.598589
1991.827,0.0042476,0.589028
1991.846,0.0041972,0.579467
1991.865,0.0041538,0.573475
1991.885,0.0037964,0.568374
1991.904,0.0032924,0.563273
1991.923,0.0031692,0.559
1991.942,0.0031848,0.556148
1991.962,0.0033752,0.553295
1991.981,0.003774,0.550443
1992,0.0040212,0.548083
1992.019,0.0040105,0.545788
1992.039,0.0039819,0.543492
1992.058,0.0042911,0.541521
1992.077,0.0042772,0.540035
1992.096,0.0044329,0.53855
1992.115,0.0046764,0.537064
1992.135,0.0044243,0.535991
1992.154,0.0042864,0.534931
1992.173,0.0041485,0.533871
1992.192,0.0041026,0.533617
1992.212,0.0040768,0.53422
1992.231,0.0041441,0.534823
1992.25,0.0043058,0.535426
1992.269,0.0044454,0.535598
1992.289,0.0044821,0.535769
1992.308,0.0045188,0.535941
1992.327,0.0043763,0.537392
1992.346,0.0042041,0.539813
1992.365,0.0041817,0.542235
1992.385,0.0042904,0.544676
1992.404,0.0043946,0.54732
1992.423,0.0044822,0.549965
1992.442,0.0045698,0.552609
1992.462,0.0046313,0.55497
1992.481,0.0046894,0.557143
1992.5,0.0047392,0.559315
1992.519,0.0047826,0.561413
1992.539,0.0047905,0.563143
1992.558,0.0046929,0.564873
1992.577,0.0045954,0.566603
1992.596,0.0045531,0.565608
1992.615,0.0045152,0.563355
1992.635,0.0045517,0.559162
1992.654,0.0046467,0.554922
1992.673,0.0047624,0.550744
1992.692,0.004509,0.546328
1992.712,0.0042782,0.541657
1992.731,0.0041203,0.540322
1992.75,0.0040265,0.539992
1992.769,0.0036979,0.539443
1992.789,0.0037782,0.539723
1992.808,0.0038996,0.54209
1992.827,0.0039544,0.543423
1992.846,0.0039628,0.543971
1992.865,0.0040266,0.545794
1992.885,0.0040383,0.548421
1992.904,0.0039988,0.556335
1992.923,0.0039308,0.563879
1992.942,0.0042238,0.570788
1992.962,0.0041758,0.581026
1992.981,0.004071,0.593479
1993,0.0041398,0.605097
1993.019,0.0046354,0.615612
1993.039,0.0043731,0.621224
1993.058,0.0042472,0.628275
1993.077,0.0043867,0.637482
1993.096,0.0043687,0.648395
1993.115,0.0047335,0.660096
1993.135,0.0048294,0.66907
1993.154,0.0049171,0.677243
1993.173,0.0054274,0.682572
1993.192,0.0052213,0.683729
1993.212,0.0050152,0.680445
1993.231,0.004846,0.684562
1993.25,0.0047183,0.690905
1993.269,0.0045905,0.689889
1993.289,0.0043059,0.688767
1993.308,0.0040108,0.687373
1993.327,0.0038379,0.686917
1993.346,0.0038481,0.687175
1993.365,0.0038584,0.679748
1993.385,0.0038026,0.670199
1993.404,0.0037368,0.658409
1993.423,0.0037057,0.647829
1993.442,0.0037447,0.639322
1993.462,0.0037838,0.629243
1993.481,0.0038237,0.618118
1993.5,0.0038638,0.604868
1993.519,0.0038821,0.592099
1993.539,0.0038382,0.583085
1993.558,0.0037944,0.576603
1993.577,0.0037677,0.573913
1993.596,0.0037474,0.569772
1993.615,0.0037241,0.566452
1993.635,0.0036882,0.564398
1993.654,0.0036523,0.558197
1993.673,0.00368,0.552562
1993.692,0.0037408,0.545845
1993.712,0.003796,0.539747
1993.731,0.003811,0.536207
1993.75,0.0038259,0.530682
1993.769,0.0038332,0.526365
1993.789,0.0038351,0.524066
1993.808,0.0038395,0.526026
1993.827,0.0038901,0.536751
1993.846,0.0039407,0.546126
1993.865,0.0040425,0.557393
1993.885,0.004192,0.569403
1993.904,0.0043415,0.581523
1993.923,0.0042422,0.593551
1993.942,0.004138,0.609851
1993.962,0.004108,0.61946
1993.981,0.0041694,0.625039
1994,0.0042308,0.629743
1994.019,0.0042295,0.631412
1994.039,0.004222,0.624527
1994.058,0.0041534,0.612865
1994.077,0.0039842,0.599799
1994.096,0.003815,0.588028
1994.115,0.0038821,0.570347
1994.135,0.0039942,0.559507
1994.154,0.0040904,0.551757
1994.173,0.004151,0.544685
1994.192,0.0042116,0.537021
1994.212,0.0043051,0.540992
1994.231,0.0044084,0.547915
1994.25,0.0045157,0.556034
1994.269,0.0046355,0.565233
1994.289,0.0047554,0.578387
1994.308,0.0046702,0.588549
1994.327,0.0044972,0.603044
1994.346,0.0043307,0.618767
1994.365,0.0041965,0.629994
1994.385,0.0040622,0.628304
1994.404,0.0040677,0.620115
1994.423,0.0041551,0.609552
1994.442,0.0042348,0.600242
1994.462,0.0042429,0.595916
1994.481,0.0042509,0.584736
1994.5,0.004276,0.582272
1994.519,0.0043143,0.57809
1994.539,0.004412,0.570686
1994.558,0.0046705,0.56753
1994.577,0.0041132,0.563458
1994.596,0.0042854,0.562943
1994.615,0.004229,0.568232
1994.635,0.0042111,0.57138
1994.654,0.0042606,0.572317
1994.673,0.0044595,0.578447
1994.692,0.004686,0.589225
1994.712,0.0044667,0.596277
1994.731,0.0043383,0.595436
1994.75,0.0043363,0.590245
1994.769,0.0040822,0.587407
1994.789,0.0038093,0.586989
1994.808,0.0039447,0.583034
1994.827,0.0038726,0.578187
1994.846,0.0035698,0.579671
1994.865,0.0034667,0.585809
1994.885,0.003444,0.58908
1994.904,0.0036046,0.585957
1994.923,0.0036468,0.580206
1994.942,0.0035808,0.576441
1994.962,0.0038399,0.574687
1994.981,0.0040297,0.573788
1995,0.0038219,0.568185
1995.019,0.0037115,0.567896
1995.039,0.0036722,0.577207
1995.058,0.0036702,0.588867
1995.077,0.0037572,0.599011
1995.096,0.004065,0.608881
1995.115,0.0041306,0.613682
1995.135,0.0040553,0.624939
1995.154,0.0038825,0.648458
1995.173,0.0038606,0.662438
1995.192,0.0040212,0.665376
1995.212,0.0039968,0.663097
1995.231,0.0040383,0.667073
1995.25,0.0042021,0.668242
1995.269,0.0040932,0.648771
1995.289,0.0040082,0.647779
1995.308,0.0040526,0.625005
1995.327,0.0040706,0.606345
1995.346,0.0040746,0.594621
1995.365,0.0040587,0.580077
1995.385,0.0039478,0.569992
1995.404,0.0038525,0.569025
1995.423,0.003926,0.568618
1995.442,0.0043641,0.565437
1995.462,0.0047866,0.568684
1995.481,0.0042843,0.571461
1995.5,0.0041214,0.576926
1995.519,0.0041196,0.575951
1995.539,0.003795,0.581551
1995.558,0.0038201,0.579337
1995.577,0.0041204,0.584547
1995.596,0.0046925,0.586418
1995.615,0.004734,0.586029
1995.635,0.0042715,0.595055
1995.654,0.0044587,0.602462
1995.673,0.0047915,0.60833
1995.692,0.004073,0.614833
1995.712,0.0039978,0.619436
1995.731,0.0041949,0.621049
1995.75,0.0045818,0.624223
1995.769,0.0047949,0.625699
1995.789,0.0040665,0.619624
1995.808,0.0041595,0.612803
1995.827,0.0039596,0.60525
1995.846,0.0038746,0.594569
1995.865,0.0038442,0.58215
1995.885,0.0035004,0.567912
1995.904,0.0036626,0.558424
1995.923,0.003632,0.552397
1995.942,0.0038708,0.55167
1995.962,0.0037209,0.550059
1995.981,0.0036759,0.550639
1996,0.0040512,0.561333
1996.019,0.0037584,0.571359
1996.039,0.0036724,0.580945
1996.058,0.0033549,0.588181
1996.077,0.0037904,0.59363
1996.096,0.0034709,0.597019
1996.115,0.0038279,0.599549
1996.135,0.0038709,0.602665
1996.154,0.0037512,0.607068
1996.173,0.0036454,0.611306
1996.192,0.0036587,0.615897
1996.212,0.0038296,0.622465
1996.231,0.0040529,0.62982
1996.25,0.0043975,0.637672
1996.269,0.0046304,0.646477
1996.289,0.004768,0.653247
1996.308,0.0045355,0.657437
1996.327,0.0042643,0.654627
1996.346,0.0043792,0.649923
1996.365,0.0045287,0.642644
1996.385,0.0046639,0.634469
1996.404,0.0049456,0.626911
1996.423,0.0050102,0.624997
1996.442,0.0045688,0.620099
1996.462,0.0041725,0.613117
1996.481,0.0045049,0.607739
1996.5,0.0045575,0.603329
1996.519,0.0041059,0.600222
1996.539,0.0040862,0.598708
1996.558,0.0043934,0.598231
1996.577,0.0044381,0.600133
1996.596,0.0043336,0.596628
1996.615,0.0040685,0.589913
1996.635,0.0039406,0.585752
1996.654,0.0043337,0.585397
1996.673,0.004806,0.584685
1996.692,0.0048018,0.58305
1996.712,0.0044525,0.579155
1996.731,0.0041565,0.578841
1996.75,0.0040752,0.575538
1996.769,0.0040722,0.570332
1996.789,0.0039701,0.563106
1996.808,0.003957,0.554215
1996.827,0.0042655,0.547748
1996.846,0.0045855,0.548933
1996.865,0.004236,0.549613
1996.885,0.0037981,0.54929
1996.904,0.0038125,0.556582
1996.923,0.0041493,0.561382
1996.942,0.004263,0.563497
1996.962,0.0044895,0.566698
1996.981,0.0044522,0.571906
1997,0.0043004,0.575269
1997.019,0.0037976,0.57516
1997.039,0.0037256,0.569902
1997.058,0.0040619,0.568243
1997.077,0.0040953,0.562409
1997.096,0.003816,0.554696
1997.115,0.0035987,0.556103
1997.135,0.0035503,0.562622
1997.154,0.0037112,0.565495
1997.173,0.0038921,0.568489
1997.192,0.0034864,0.571688
1997.212,0.0035568,0.583161
1997.231,0.0037184,0.578922
1997.25,0.0038534,0.571082
1997.269,0.0039092,0.571273
1997.289,0.0040311,0.572536
1997.308,0.0041301,0.571926
1997.327,0.0042559,0.57233
1997.346,0.0044771,0.566799
1997.365,0.004871,0.563694
1997.385,0.0045572,0.566824
1997.404,0.0041787,0.559808
1997.423,0.004153,0.55883
1997.442,0.0044738,0.554156
1997.462,0.0044978,0.545045
1997.481,0.0045585,0.539179
1997.5,0.0044223,0.54079
1997.519,0.0042042,0.547833
1997.539,0.0040758,0.542998
1997.558,0.0043566,0.548475
1997.577,0.0041687,0.545114
1997.596,0.0041967,0.534803
1997.615,0.0046839,0.52896
1997.635,0.0045033,0.533299
1997.654,0.0040992,0.53117
1997.673,0.0039774,0.531042
1997.692,0.0037928,0.531962
1997.712,0.003945,0.535174
1997.731,0.0041609,0.546145
1997.75,0.0039269,0.554087
1997.769,0.0038158,0.55939
1997.789,0.0042146,0.562503
1997.808,0.0044789,0.564118
1997.827,0.0040979,0.569608
1997.846,0.00402,0.571012
1997.865,0.004064,0.568921
1997.885,0.0036623,0.564597
1997.904,0.0038649,0.563573
1997.923,0.0036252,0.570069
1997.942,0.0036072,0.577591
1997.962,0.0035874,0.583677
1997.981,0.0034429,0.58829
1998,0.0040374,0.598822
1998.019,0.0040937,0.604111
1998.039,0.0039499,0.601273
1998.058,0.003633,0.588747
1998.077,0.0036749,0.599187
1998.096,0.0037365,0.602263
1998.115,0.0038506,0.601448
1998.135,0.0039563,0.601314
1998.154,0.0039131,0.614363
1998.173,0.0034453,0.612704
1998.192,0.0038035,0.606826
1998.212,0.003749,0.602821
1998.231,0.0035149,0.607942
1998.25,0.0035273,0.609635
1998.269,0.0035705,0.61351
1998.289,0.0036476,0.61717
1998.308,0.0035982,0.615605
1998.327,0.0037039,0.619008
1998.346,0.003575,0.623533
1998.365,0.0039255,0.621647
1998.385,0.0040796,0.609313
1998.404,0.0040622,0.603091
1998.423,0.0042083,0.589105
1998.442,0.0040724,0.57571
1998.462,0.004336,0.565239
1998.481,0.0043728,0.554931
1998.5,0.0039155,0.542568
1998.519,0.0037393,0.541388
1998.539,0.0037139,0.547291
1998.558,0.0043834,0.550574
1998.577,0.0042382,0.566637
1998.596,0.0041785,0.578736
1998.615,0.0038064,0.582194
1998.635,0.0037185,0.576222
1998.654,0.0039124,0.584475
1998.673,0.0038936,0.597944
1998.692,0.0037468,0.608804
1998.712,0.0037585,0.614926
1998.731,0.0039512,0.619065
1998.75,0.0040332,0.613806
1998.769,0.0038471,0.608706
1998.789,0.0039046,0.606434
1998.808,0.0036102,0.608803
1998.827,0.0041197,0.588862
1998.846,0.003964,0.576738
1998.865,0.0038793,0.568203
1998.885,0.0040278,0.559718
1998.904,0.0036756,0.554608
1998.923,0.0037583,0.555558
1998.942,0.0037128,0.559601
1998.962,0.0036863,0.566094
1998.981,0.003765,0.576686
1999,0.003813,0.583767
1999.019,0.0039538,0.592347
1999.039,0.0038635,0.601217
1999.058,0.003883,0.607329
1999.077,0.0040326,0.608984
1999.096,0.0042182,0.61097
1999.115,0.0039688,0.614017
1999.135,0.0039163,0.61806
1999.154,0.003918,0.617741
1999.173,0.0040771,0.623212
1999.192,0.0038395,0.623304
1999.212,0.0040346,0.617975
1999.231,0.0041808,0.621353
1999.25,0.0044024,0.618015
1999.269,0.0043572,0.613883
1999.289,0.0041798,0.608666
1999.308,0.003941,0.600588
1999.327,0.0038607,0.603992
1999.346,0.0038314,0.600302
1999.365,0.0040033,0.596287
1999.385,0.0042592,0.597429
1999.404,0.0042552,0.602181
1999.423,0.0040884,0.599642
1999.442,0.004124,0.602695
1999.462,0.0044099,0.612059
1999.481,0.0042123,0.613712
1999.5,0.0040554,0.618513
1999.519,0.0039777,0.619562
1999.539,0.004168,0.616376
1999.558,0.0042151,0.609971
1999.577,0.0043007,0.617592
1999.596,0.0039553,0.619366
1999.615,0.0037811,0.610873
1999.635,0.0036694,0.596832
1999.654,0.0036161,0.584177
1999.673,0.0036252,0.575994
1999.692,0.0037594,0.571195
1999.712,0.0037037,0.568603
1999.731,0.0035968,0.571968
1999.75,0.003571,0.566934
1999.769,0.0036935,0.566419
1999.789,0.0037838,0.567634
1999.808,0.0037743,0.574243
1999.827,0.0037526,0.580218
1999.846,0.0036389,0.584222
1999.865,0.0034604,0.588272
1999.885,0.0036257,0.589046
1999.904,0.0036813,0.599545
1999.923,0.003732,0.600464
1999.942,0.00405,0.600464
1999.962,0.0040671,0.605339
1999.981,0.0039842,0.60113
2000,0.0039079,0.595835
2000.019,0.0037102,0.589505
2000.039,0.0035998,0.578935
2000.058,0.00363,0.56652
2000.077,0.0034959,0.554584
2000.096,0.0038754,0.53771
2000.115,0.0038757,0.529619
2000.135,0.0039251,0.516686
2000.154,0.0037666,0.510732
2000.173,0.0037885,0.51048
2000.192,0.003729,0.508776
2000.212,0.0035068,0.505806
2000.231,0.0034997,0.498638
2000.25,0.0035576,0.486415
2000.269,0.0036035,0.475396
2000.289,0.0036325,0.471617
2000.308,0.0037197,0.462487
2000.327,0.0035478,0.451512
2000.346,0.0035114,0.442205
2000.365,0.0040048,0.439809
2000.385,0.00376,0.433781
2000.404,0.003932,0.436026
2000.423,0.0034666,0.445935
2000.442,0.0034081,0.45384
2000.462,0.0039189,0.456279
2000.481,0.0038369,0.457064
2000.5,0.0038723,0.458508
2000.519,0.0041754,0.458594
2000.539,0.0039854,0.463632
2000.558,0.0043119,0.465515
2000.577,0.0040236,0.46893
2000.596,0.0043243,0.468613
2000.615,0.004301,0.468341
2000.635,0.0044619,0.472345
2000.654,0.004754,0.484402
2000.673,0.0045133,0.497025
2000.692,0.0041258,0.511898
2000.712,0.0042445,0.530627
2000.731,0.0039905,0.542899
2000.75,0.0041549,0.553471
2000.769,0.004029,0.560773
2000.789,0.0040716,0.563609
2000.808,0.003972,0.550853
2000.827,0.0039493,0.537009
2000.846,0.0039777,0.524133
2000.865,0.0039512,0.513873
2000.885,0.0038448,0.508245
2000.904,0.0036683,0.498452
2000.923,0.0036974,0.490321
2000.942,0.0037162,0.488557
2000.962,0.0037379,0.48712
2000.981,0.003543,0.489517
2001,0.0035609,0.493634
2001.019,0.0037822,0.497311
2001.039,0.0039508,0.49556
2001.058,0.0039072,0.498003
2001.077,0.0039993,0.503712
2001.096,0.0040696,0.511409
2001.115,0.0041315,0.520617
2001.135,0.0040179,0.521597
2001.154,0.003804,0.52313
2001.173,0.0041449,0.531695
2001.192,0.0041492,0.532558
2001.212,0.0041195,0.542574
2001.231,0.0041977,0.550674
2001.25,0.0040481,0.548249
2001.269,0.0040555,0.543015
2001.289,0.0044566,0.5367
2001.308,0.0038944,0.53282
2001.327,0.004078,0.534343
2001.346,0.0038477,0.527841
2001.365,0.0037705,0.525317
2001.385,0.0040233,0.523253
2001.404,0.0040169,0.51876
2001.423,0.0037697,0.514645
2001.442,0.0037204,0.507267
2001.462,0.0041825,0.500306
2001.481,0.0044821,0.497155
2001.5,0.0039427,0.498991
2001.519,0.0039284,0.499738
2001.539,0.0040705,0.498002
2001.558,0.0041111,0.492485
2001.577,0.0040617,0.490562
2001.596,0.0039462,0.49136
2001.615,0.0038601,0.493409
2001.635,0.0039464,0.495832
2001.654,0.004157,0.498469
2001.673,0.0043846,0.501702
2001.692,0.0043842,0.506833
2001.712,0.0041317,0.513288
2001.731,0.0040848,0.511767
2001.75,0.0041703,0.510136
2001.769,0.0042326,0.514129
2001.789,0.0041827,0.515598
2001.808,0.0038837,0.513868
2001.827,0.003703,0.511747
2001.846,0.0038153,0.50978
2001.865,0.0038451,0.512467
2001.885,0.003811,0.514517
2001.904,0.0038413,0.515357
2001.923,0.0039352,0.515934
2001.942,0.0039921,0.516357
2001.962,0.0040097,0.51911
2001.981,0.0040437,0.522309
2002,0.0040729,0.526188
2002.019,0.0040654,0.529154
2002.039,0.0040807,0.531321
2002.058,0.0040622,0.533316
2002.077,0.0040031,0.534918
2002.096,0.0038614,0.533362
2002.115,0.0037737,0.535043
2002.135,0.0037599,0.541887
2002.154,0.0038597,0.54591
2002.173,0.0038776,0.548802
2002.192,0.0039029,0.544193
2002.212,0.0039505,0.541509
2002.231,0.0040843,0.543555
2002.25,0.0041877,0.544358
2002.269,0.0042464,0.544235
2002.289,0.0042114,0.542159
2002.308,0.0042107,0.539916
2002.327,0.0042062,0.538336
2002.346,0.0041833,0.535587
2002.365,0.0042355,0.531556
2002.385,0.0042617,0.529479
2002.404,0.0042645,0.528158
2002.423,0.0042634,0.529875
2002.442,0.0040477,0.52971
2002.462,0.0037923,0.526487
2002.481,0.0036532,0.526137
2002.5,0.0038021,0.527233
2002.519,0.0038027,0.523768
2002.539,0.0035827,0.520515
2002.558,0.0039011,0.518759
2002.577,0.0038398,0.516389
2002.596,0.0037836,0.513445
2002.615,0.003909,0.512828
2002.635,0.004203,0.512977
2002.654,0.0042549,0.515434
2002.673,0.0043294,0.517619
2002.692,0.0043839,0.519432
2002.712,0.0043397,0.525067
2002.731,0.0040414,0.532301
2002.75,NA,0.533837
2002.769,NA,0.536606
2002.789,NA,0.542061
2002.808,NA,0.546995
2002.827,NA,0.551595
2002.846,NA,0.547974
2002.865,NA,0.543582
2002.885,NA,0.540169
2002.904,NA,0.53517
2002.923,NA,0.528667
2002.942,NA,0.521745
2002.962,NA,0.515226
2002.981,NA,0.514477
2003,NA,0.512517
2003.019,NA,0.508453
2003.039,NA,0.508264
2003.058,NA,0.510169
2003.077,NA,0.512596
2003.096,NA,0.515167
2003.115,NA,0.518106
2003.135,NA,0.51888
2003.154,NA,0.517906
2003.173,NA,0.520409
2003.192,NA,0.523455
