Age,Ba138Ca,BaCa,BCa,CdCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa,Dist
1976.477335,0.0042693,0.00445737,0.524848007,-5.40E-06,0.00634,10.03172077,0.00107387,5.06E-05,-0.00173944,9.059215769,0.001430773,0.000313411,573.5600332
1976.492874,0.00413558,0.00410151,0.507943835,-4.54E-06,0.00614,9.131067041,0.000496865,4.42E-05,-7.97E-06,9.044178079,0.001433038,0.000266912,573.3859038
1976.508413,0.00406809,0.00445767,0.524027966,2.52E-06,0.00637,10.13021226,0.000568424,3.97E-05,-0.000234077,9.170500365,0.001446758,0.000212727,573.2117745
1976.523952,0.00400401,0.00406335,0.487304647,-5.33E-06,0.00596,5.785001139,0.000887483,4.09E-05,-0.00511725,8.977467136,0.001373226,0.000248315,573.0376451
1976.539491,0.00386395,0.00393338,0.522095428,-7.81E-07,0.00624,7.565478136,0.000658866,3.78E-05,-0.000681969,8.964557653,0.001327222,0.000249027,572.8635158
1976.55503,0.00337273,0.00350378,0.479844051,-1.32E-06,0.00571,5.811343385,0.00199446,4.58E-05,-0.00276993,9.245783892,0.001656324,0.000331195,572.6893864
1976.57057,0.00333732,0.00358123,0.481172836,5.47E-06,0.00585,6.659163686,0.00165873,5.99E-05,0.00228115,9.301098174,0.001705415,0.000324783,572.5152571
1976.586109,0.00347068,0.00338968,0.485642159,1.15E-05,0.00596,5.250037156,0.00332583,5.63E-05,0.00453249,9.444813845,0.001803491,0.000343739,572.3411277
1976.601648,0.0037173,0.0034588,0.496181575,1.65E-05,0.00587,5.689088054,0.00195721,5.46E-05,0.000692684,9.70958169,0.001933596,0.000340621,572.1669984
1976.614539,0.00303334,0.00343944,0.515437732,1.81E-05,0.00615,5.448672357,0.00188853,4.91E-05,0.00391356,9.493238949,0.001724607,0.000351875,571.992869
1976.62743,0.00312686,0.0033359,0.544746157,6.05E-06,0.00651,6.298172896,0.0012123,5.86E-05,-0.00136431,9.513921835,0.001739666,0.000378261,571.8187397
1976.640321,0.00318897,0.00329156,0.519937486,-4.82E-06,0.00618,5.67670525,0.00125587,4.62E-05,0.000318641,9.5201159,0.00173209,0.000344363,571.6446103
1976.653212,0.0031679,0.00322856,0.539848289,1.54E-06,0.00602,5.837446489,0.00130842,4.83E-05,-0.00132865,9.326781685,0.001594153,0.000302797,571.4704809
1976.666103,0.00327806,0.00329031,0.531500489,5.47E-07,0.00658,5.71647787,0.000970735,4.73E-05,4.87E-05,9.595715491,0.001681741,0.000324952,571.2963516
1976.678994,0.00297856,0.00316644,0.522624365,1.17E-05,0.00599,5.499613389,0.000578027,4.23E-05,-0.00278231,9.232164229,0.001596787,0.000269497,571.1222222
1976.691885,0.00266588,0.00319343,0.564865768,9.91E-06,0.0064,9.947672994,0.000445642,5.01E-05,-0.00385382,9.139126588,0.001443012,0.000249092,570.9480929
1976.704776,0.00339131,0.00340217,0.587629975,2.38E-06,0.00664,10.84179539,0.00033325,4.46E-05,-0.0011168,9.213895317,0.001466131,0.000209974,570.7739635
1976.717667,0.0036095,0.00357619,0.599369643,-1.44E-06,0.00705,9.948415953,0.00040548,4.40E-05,0.00138573,9.203806127,0.001422765,0.00019934,570.5998342
1976.730557,0.00335048,0.00338814,0.518522198,8.47E-06,0.00626,7.22640986,0.000757657,4.52E-05,2.99E-06,9.404515035,0.00164711,0.000338613,570.4257048
1976.743448,0.00343675,0.00335815,0.512924078,2.20E-05,0.00629,8.039148935,0.000404922,6.24E-05,0.00335605,9.349819468,0.001665074,0.000434856,570.2515755
1976.756339,0.00288116,0.00306079,0.540087756,1.08E-05,0.00637,6.952792243,0.000461041,6.75E-05,-0.00277411,9.528338786,0.001723579,0.000461013,570.0774461
1976.76923,0.00300424,0.0029754,0.532497096,-1.29E-06,0.0064,6.65558729,0.000402582,4.61E-05,0.00137381,9.412570103,0.001666065,0.000331141,569.9033168
1976.782121,0.00269884,0.00264325,0.509844313,-1.14E-06,0.00607,4.834498138,0.000423098,4.26E-05,-0.0022792,9.387310499,0.001638991,0.000286724,569.7291874
1976.795012,0.00279482,0.00289992,0.526118418,2.31E-06,0.00652,5.274270747,0.000516911,4.42E-05,0.00260983,9.478421531,0.001673954,0.000303404,569.5550581
1976.807903,0.00252387,0.00253825,0.539097748,-5.56E-06,0.00624,4.546274531,0.000413796,4.79E-05,0.000365689,9.348994793,0.001668834,0.000328396,569.3809287
1976.820794,0.00250799,0.00248523,0.550648245,1.14E-05,0.00617,5.699440249,0.000453552,4.70E-05,0.000379662,9.219737507,0.001570732,0.000303182,569.2067994
1976.833685,0.00261349,0.00243525,0.532289621,-5.69E-06,0.00609,5.532576303,0.000396256,4.43E-05,0.00218065,9.368343949,0.001691844,0.000351634,569.03267
1976.846576,0.00240097,0.00236951,0.531288115,1.85E-06,0.00612,4.97518743,0.000345308,3.93E-05,0.00224275,9.386416506,0.001689882,0.000318966,568.8585406
1976.859467,0.00268779,0.00246166,0.528946613,5.13E-06,0.00587,5.029677604,0.000427504,5.36E-05,0.0014348,9.340448035,0.001662353,0.000413837,568.6844113
1976.872358,0.00233649,0.0024271,0.51746823,2.46E-05,0.00631,5.391100382,0.00050144,4.82E-05,0.00231771,9.363296222,0.001679318,0.000330804,568.5102819
1976.885249,0.0023263,0.00248722,0.511281865,1.93E-06,0.00586,6.450222753,0.000592053,4.98E-05,0.000290909,9.293703889,0.001576696,0.000385681,568.3361526
1976.89814,0.00237537,0.00236082,0.495095313,-5.20E-06,0.00586,7.030636477,0.000483407,4.66E-05,-0.000291457,9.125969967,0.001495551,0.000332278,568.1620232
1976.911031,0.00212539,0.00222085,0.49418012,-1.56E-06,0.0057,6.073783305,0.000421676,3.07E-05,-0.000262991,9.170023131,0.001562056,0.000321278,567.9878939
1976.923922,0.00208514,0.00240881,0.505972895,9.32E-06,0.00603,5.554818112,0.000460784,3.93E-05,-0.00231765,9.065724209,0.00144312,0.000294004,567.8137645
1976.936813,0.0024162,0.00236124,0.493039927,-4.77E-06,0.00613,4.673619633,0.000373974,3.47E-05,0.00280679,9.163188965,0.001446513,0.000272932,567.6396352
1976.949704,0.00251235,0.00249033,0.486216783,1.49E-05,0.00581,5.280078598,0.000399338,3.89E-05,0.00279237,9.239708196,0.001541296,0.000393159,567.4655058
1976.962595,0.00297063,0.00287611,0.482633971,-1.15E-06,0.00613,6.940271688,0.000478067,4.56E-05,0.0049801,9.169977411,0.001576188,0.000395466,567.2913765
1976.975486,0.00286157,0.00291814,0.488257742,-1.58E-06,0.00585,6.993213489,0.00044464,4.46E-05,0.00373374,9.045836316,0.001481801,0.000378478,567.1172471
1976.988377,0.00275444,0.00284624,0.4772257,1.35E-05,0.00593,6.629738591,0.000448097,4.31E-05,0.00177699,9.135117176,0.001377616,0.000401265,566.9431178
1977.001268,0.00253046,0.00277695,0.465281026,6.46E-06,0.00597,5.151026477,0.000558311,4.44E-05,0.00103458,9.089348565,0.001431031,0.000494468,566.7689884
1977.014159,0.00214231,0.00250385,0.461186013,1.36E-05,0.0056,5.009757815,0.000515202,4.15E-05,0.000508294,9.022880083,0.00140793,0.000409358,566.5948591
1977.02705,0.00272547,0.00282119,0.481837279,1.73E-05,0.00578,7.547179785,0.000539128,4.36E-05,0.000341188,9.134873476,0.001422775,0.000455769,566.4207297
1977.039941,0.00280647,0.00297429,0.480261484,3.16E-05,0.006,6.619781692,0.000586601,6.21E-05,0.0129231,9.13831804,0.001475617,0.000662816,566.2466003
1977.052832,0.00262432,0.00282984,0.51451174,1.36E-05,0.00611,7.650486318,0.000960872,5.17E-05,0.0119662,9.142348892,0.001352331,0.000493347,566.072471
1977.065723,0.00299602,0.00340777,0.586369356,5.15E-05,0.00644,12.12706203,0.00505112,5.37E-05,0.0346251,9.056704475,0.001393194,0.000528175,565.8983416
1977.078614,0.00389302,0.00330209,0.582659423,0.000166028,0.00634,6.349919978,0.00127636,5.24E-05,0.0700714,8.827834989,0.001307952,0.000518069,565.7242123
1977.091505,0.00251556,0.00288116,0.443161988,-4.42E-06,0.00579,5.162779672,0.000608696,4.35E-05,-0.00236247,8.884242831,0.001292047,0.000377561,565.5500829
1977.104396,0.00290745,0.00314866,0.462987119,-1.50E-06,0.00608,6.456950659,0.000615192,4.56E-05,0.00258078,8.842593995,0.00128743,0.000396568,565.3759536
1977.117146,0.00304705,0.00315167,0.477376025,-1.22E-06,0.00603,5.936474536,0.000580048,3.88E-05,0.000175377,8.895329787,0.001214843,0.000275472,565.2018242
1977.129896,0.00312155,0.0031272,0.477022771,9.14E-06,0.00622,6.106501727,0.000544005,3.41E-05,-0.00880885,8.883719286,0.001241502,0.000261633,565.0276949
1977.142646,0.00298152,0.00283205,0.454538216,-1.60E-06,0.00593,4.929528917,0.000530976,3.46E-05,-0.00538696,8.904184138,0.001262587,0.000235652,564.8535655
1977.155396,0.00289259,0.00295897,0.472816027,-4.80E-06,0.00609,6.100055628,0.000708254,3.73E-05,-0.0018182,8.901386442,0.001292462,0.000272735,564.6794362
1977.168146,0.00272858,0.0031698,0.468123807,-1.91E-06,0.00608,5.673928452,0.000839811,5.01E-05,-0.00574913,8.78219171,0.001237947,0.000272071,564.5053068
1977.180896,0.00348742,0.00351651,0.50394921,-1.12E-06,0.00642,7.425961388,0.00119782,3.39E-05,0.000382494,8.842081742,0.001161912,0.000211826,564.3311775
1977.193646,0.00339349,0.00322667,0.471763747,-1.37E-06,0.00594,4.885583264,0.00119909,3.36E-05,-0.0036771,8.947834146,0.001289428,0.000362084,564.1570481
1977.206396,0.00319428,0.00317454,0.458247157,-1.31E-06,0.00555,5.158561163,0.0012856,3.87E-05,-0.00705525,8.768502856,0.001261638,0.000353924,563.9829188
1977.219146,0.00280605,0.00309261,0.484889831,-1.60E-06,0.00555,4.740691446,0.000607752,3.04E-05,-0.0077555,8.74692955,0.001259818,0.00030628,563.8087894
1977.231896,0.00310134,0.00323141,0.495497174,-1.21E-06,0.00572,5.369354622,0.000691211,3.17E-05,-0.00254219,8.911973047,0.001333103,0.000304175,563.6346601
1977.244646,0.00423298,0.00379944,0.493904728,-9.83E-07,0.00585,6.629114644,0.000807564,3.54E-05,-0.00666979,9.041769176,0.001343186,0.000373839,563.4605307
1977.257396,0.00402122,0.00411671,0.51680986,8.13E-07,0.00607,9.196131747,0.00110257,5.59E-05,-0.00529213,9.066251616,0.00138992,0.000371144,563.2864013
1977.270146,0.0040085,0.00408959,0.521118401,5.73E-06,0.00592,8.142372859,0.00103026,4.00E-05,-0.00634717,8.891909443,0.001249814,0.000325019,563.112272
1977.282896,0.00391752,0.00382439,0.486668121,6.83E-06,0.00532,6.126796849,0.0013582,4.96E-05,-0.00201805,8.787222135,0.001267339,0.000416339,562.9381426
1977.295646,0.00374143,0.0037362,0.474380995,5.69E-06,0.00539,4.769674197,0.00164867,4.45E-05,-0.00642729,8.742465076,0.001306237,0.000403273,562.7640133
1977.308396,0.00431563,0.00414639,0.488891399,-5.00E-06,0.00555,5.452733929,0.00164506,4.79E-05,-0.00875265,8.935014798,0.001313874,0.0003358,562.5898839
1977.321147,0.00356251,0.00366732,0.454787245,1.06E-05,0.00556,4.968617081,0.00234503,4.22E-05,-0.00508503,9.049016608,0.001449564,0.000424145,562.4157546
1977.333897,0.00352775,0.00367698,0.464818125,1.45E-06,0.00553,4.781184343,0.0024512,3.73E-05,-0.00328565,8.97687253,0.001382419,0.00029686,562.2416252
1977.346647,0.00352039,0.00381299,0.43804828,1.48E-05,0.00514,4.048210666,0.00146129,3.37E-05,-0.00738408,9.050423829,0.001499484,0.000327329,562.0674959
1977.359397,0.00358306,0.00397984,0.459784117,-5.94E-06,0.00567,4.879071984,0.00165352,4.42E-05,-0.00691322,8.889391013,0.001338891,0.000387482,561.8933665
1977.372147,0.00410737,0.00430401,0.443689676,2.17E-06,0.00566,5.2990481,0.00245625,5.27E-05,0.00676789,9.115884702,0.001418573,0.000499994,561.7192372
1977.384897,0.00404286,0.00422294,0.456832239,-1.12E-06,0.00569,4.728897968,0.00235439,4.23E-05,-0.00708425,8.998007205,0.001287092,0.000395314,561.5451078
1977.397647,0.00446102,0.00427597,0.460944796,-1.30E-06,0.00575,4.202583033,0.00111667,3.63E-05,-0.00554659,8.925112826,0.001248653,0.000318368,561.3709785
1977.410397,0.00427204,0.00436629,0.463297784,1.66E-06,0.00569,4.640643762,0.000670029,4.68E-05,-0.00791476,8.707260098,0.001221073,0.000394657,561.1968491
1977.423147,0.00440268,0.00485888,0.47783295,-2.11E-06,0.00604,5.887523043,0.0010646,5.25E-05,-0.00493593,8.90707433,0.001273979,0.000379392,561.0227198
1977.435897,0.00450196,0.00410146,0.489049715,1.20E-06,0.0058,5.413464638,0.00196271,5.81E-05,-0.00663919,8.860961317,0.001393644,0.000396042,560.8485904
1977.448647,0.00371254,0.00412519,0.453446361,1.57E-06,0.0056,3.613833003,0.00268991,7.33E-05,-0.00488034,9.249544442,0.001730334,0.000545514,560.674461
1977.461397,0.00492246,0.00445471,0.470773386,-1.18E-06,0.0058,4.2174337,0.00149708,5.20E-05,-0.00266168,9.074698792,0.001351227,0.00040977,560.5003317
1977.474147,0.00418572,0.00421294,0.442192572,-6.06E-06,0.00571,3.816503762,0.00140536,5.81E-05,-0.00706909,9.200503122,0.001554772,0.000468297,560.3262023
1977.486897,0.00393684,0.00405233,0.434432158,9.87E-06,0.00575,3.672805048,0.00203552,6.46E-05,-0.00147171,9.214020711,0.001690808,0.000513639,560.152073
1977.499647,0.00420487,0.00426798,0.447023748,-1.44E-06,0.0061,4.260312494,0.00207028,6.48E-05,-0.00183441,9.211028614,0.001543592,0.000412073,559.9779436
1977.512397,0.00455427,0.00454969,0.457803239,2.00E-06,0.00583,4.533111657,0.0012958,5.66E-05,-0.00230591,9.29782355,0.001546339,0.000356815,559.8038143
1977.525147,0.00362706,0.00381824,0.478243865,2.34E-05,0.00604,4.234024376,0.000529646,4.98E-05,-0.00651929,9.140275894,0.00147647,0.000342369,559.6296849
1977.537898,0.00355179,0.00377743,0.472302686,1.64E-06,0.00595,4.426446995,0.00050694,4.20E-05,-0.000549654,9.36781823,0.001572875,0.00028151,559.4555556
1977.550648,0.00364867,0.00394777,0.444085191,-6.80E-07,0.00576,3.812857545,0.000555904,4.65E-05,0.0023349,9.338679397,0.001632629,0.00036359,559.2814262
1977.563398,0.00350369,0.00336188,0.461809258,2.01E-06,0.00576,3.429452278,0.000316926,4.80E-05,-0.00082546,9.296002888,0.001677256,0.000370675,559.1072969
1977.576148,0.00312556,0.00325446,0.461514135,6.49E-06,0.00578,3.192020097,0.000308639,4.41E-05,-0.000206002,9.423636705,0.001711666,0.00031527,558.9331675
1977.588898,0.00291858,0.00311713,0.49132003,1.43E-06,0.00601,3.378709691,0.000421342,3.67E-05,0.00110078,9.480977204,0.001764431,0.00033481,558.7590382
1977.601648,0.00309147,0.00292446,0.488153612,-1.23E-06,0.00616,3.380562539,0.000431496,5.64E-05,0.00558385,9.8058197,0.001882932,0.000435188,558.5849088
1977.615613,0.00308186,0.00322605,0.484585988,-5.56E-06,0.00571,3.139052165,0.000320065,5.74E-05,-0.00129037,9.854707376,0.001982766,0.000521911,558.4107795
1977.629578,0.00359957,0.00347,0.485473116,-6.58E-06,0.00588,3.626023619,0.000376218,5.70E-05,-0.00560628,9.723749386,0.001955037,0.000546083,558.2366501
1977.643543,0.00315314,0.00298567,0.496090727,2.72E-06,0.00624,3.599941975,0.000446659,4.48E-05,-0.0147816,9.799008881,0.001895178,0.000382682,558.0625207
1977.657509,0.00308861,0.00299342,0.525115942,1.62E-05,0.00619,3.952198393,0.000414761,5.25E-05,-0.00255375,9.431324275,0.001741193,0.000477181,557.8883914
1977.671474,0.00245725,0.0029809,0.496818189,-1.08E-06,0.00648,4.319123719,0.000365142,4.56E-05,-0.000646834,9.320854583,0.001607801,0.000424364,557.714262
1977.685439,0.00285934,0.00289965,0.485482041,-6.33E-06,0.00626,3.867974512,0.0003589,7.60E-05,0.00178743,9.542815009,0.001858277,0.000589735,557.5401327
1977.699404,0.00292704,0.00278427,0.498851372,2.19E-06,0.00628,4.218064448,0.000343557,5.83E-05,-0.00210406,9.380902578,0.00172649,0.000549405,557.3660033
1977.71337,0.00295921,0.00300926,0.537877634,-4.83E-06,0.00692,6.261683199,0.000366235,6.11E-05,0.00082168,9.450520419,0.001643523,0.000507716,557.191874
1977.727335,0.00263439,0.00297393,0.514004806,-5.35E-06,0.0063,4.284407344,0.000331369,5.49E-05,-0.0018168,9.491131157,0.001728567,0.000452029,557.0177446
1977.7413,0.00283704,0.00284869,0.518417846,-1.61E-06,0.00693,3.920670078,0.000359029,5.09E-05,-0.00225222,9.342077823,0.001653544,0.00039115,556.8436153
1977.755265,0.00256108,0.00271882,0.522575484,5.24E-06,0.00638,3.806766636,0.00038362,3.60E-05,-0.00490584,9.277114422,0.001507362,0.000265625,556.6694859
1977.76923,0.00281524,0.00271018,0.534296932,5.88E-06,0.00656,3.472213571,0.000407906,3.28E-05,-0.00297968,9.369698551,0.001586026,0.000337191,556.4953566
1977.783196,0.00254417,0.00250243,0.493536333,2.38E-06,0.00592,3.097655112,0.000374817,3.73E-05,-0.00343881,9.313821266,0.001678333,0.000492467,556.3212272
1977.797161,0.00209801,0.002252,0.491609751,2.73E-06,0.00618,3.221067823,0.000438006,4.10E-05,-0.00657639,9.229517824,0.001570009,0.000551455,556.1470979
1977.811126,0.00228871,0.00253579,0.523412315,9.78E-06,0.00632,3.965277161,0.000431093,4.13E-05,-0.00446792,9.045181995,0.001333029,0.000405096,555.9729685
1977.825091,0.00246474,0.0025192,0.519578249,1.93E-05,0.00667,4.058169049,0.000457484,3.45E-05,-0.000338804,9.103399626,0.001367404,0.000353836,555.7988392
1977.839056,0.0022621,0.00254948,0.523060414,1.20E-05,0.00666,4.625688818,0.00136267,3.68E-05,-0.0065382,8.980085938,0.001264949,0.000288911,555.6247098
1977.853022,0.00248782,0.00229406,0.506787433,2.79E-06,0.00593,4.020732483,0.00251915,3.65E-05,-0.00704261,8.811400689,0.001276107,0.000294337,555.4505804
1977.866987,0.002592,0.00243391,0.499802677,1.98E-06,0.00632,4.35610388,0.000730117,4.13E-05,-0.00933354,8.911302796,0.001301207,0.000291041,555.2764511
1977.880952,0.00251641,0.00249381,0.512008413,3.26E-06,0.00631,4.504049236,0.000521784,3.53E-05,-0.00957083,8.889508119,0.001251201,0.000259679,555.1023217
1977.894917,0.00243827,0.00224456,0.488511812,-1.42E-06,0.00599,3.753941491,0.000761557,3.52E-05,-0.00551804,9.052750837,0.001359219,0.000247794,554.9281924
1977.908883,0.00230189,0.00230523,0.482260001,-1.70E-06,0.00607,3.799910045,0.000584133,3.24E-05,-0.00218697,9.033278571,0.001372824,0.0002796,554.754063
1977.922848,0.00241273,0.00231704,0.498591738,9.25E-06,0.00637,4.075302996,0.000589475,3.14E-05,-0.00408169,9.031824146,0.00132614,0.000272308,554.5799337
1977.936813,0.00285285,0.00234659,0.469854254,-5.45E-06,0.00629,3.700718285,0.000558912,3.48E-05,-0.00505597,9.053929821,0.001471274,0.00034817,554.4058043
1977.950778,0.00264997,0.00267417,0.481323822,-4.83E-06,0.00594,3.732955167,0.000948428,5.02E-05,0.00257886,9.163819861,0.001549175,0.000501318,554.231675
1977.964743,0.00233079,0.00241824,0.476467557,6.08E-06,0.00581,4.569621644,0.00131438,4.58E-05,-0.000472883,9.057912549,0.001424812,0.000452325,554.0575456
1977.978709,0.00203386,0.00233121,0.473578167,5.80E-06,0.00546,4.683047156,0.0015314,5.10E-05,-0.0038988,8.877623849,0.001268106,0.000384247,553.8834163
1977.992674,0.00258127,0.00245859,0.472583938,1.28E-05,0.00615,5.345912277,0.00131571,3.65E-05,-0.00151606,8.876718189,0.001145685,0.000285068,553.7092869
1978.006639,0.00265072,0.0029347,0.486101678,1.69E-06,0.00708,6.121261898,0.000982303,3.90E-05,-0.00485799,8.888479144,0.00112436,0.00024181,553.5351576
1978.020604,0.00274474,0.00300075,0.47820729,5.78E-06,0.00679,5.358044412,0.000778093,3.73E-05,-0.00746981,8.907263565,0.001154996,0.000190489,553.3610282
1978.03457,0.00271005,0.00255548,0.453286478,1.45E-05,0.00595,4.304349218,0.00109683,3.67E-05,-0.0119661,9.044883492,0.001426381,0.000254177,553.1868989
1978.048535,0.00272542,0.00276847,0.476424679,-1.83E-06,0.00588,4.773630767,0.00110084,4.40E-05,-0.00214676,8.778900453,0.001338726,0.000299287,553.0127695
1978.0625,0.00308468,0.0032931,0.486728084,-5.36E-06,0.00631,5.72414603,0.00117085,5.14E-05,-0.00104955,9.125765068,0.0013923,0.000377431,552.8386402
1978.076465,0.00297987,0.00313222,0.489079701,6.00E-06,0.00652,5.266918053,0.00121961,4.35E-05,-0.00192567,9.010058643,0.001353587,0.000370273,552.6645108
1978.09043,0.00304482,0.00293408,0.464807443,8.90E-07,0.00584,4.497252433,0.000857049,3.71E-05,-0.00433512,8.864372571,0.00135752,0.000298256,552.4903814
1978.104396,0.00348365,0.00331561,0.455534193,-1.83E-06,0.00599,4.465534416,0.000760023,4.85E-05,0.0014046,9.147868047,0.001449319,0.000371237,552.3162521
1978.122155,0.00274235,0.00297213,0.453125867,1.04E-05,0.00639,4.584663832,0.000773435,4.08E-05,-0.0056998,8.894452475,0.001326684,0.000319206,552.1421227
1978.139914,0.00303701,0.00336386,0.477704395,2.44E-06,0.00665,5.950827511,0.000746697,3.97E-05,-0.00104084,8.779733388,0.001164322,0.000298039,551.9679934
1978.157673,0.00329764,0.00331893,0.449927453,2.21E-06,0.00648,5.697831223,0.000745517,3.13E-05,-0.004489,8.731780247,0.00108455,0.000268528,551.793864
1978.175432,0.00339849,0.00342072,0.465126872,2.06E-06,0.00645,5.603667525,0.000717611,2.68E-05,-0.00344455,8.719608305,0.001069647,0.000239131,551.6197347
1978.193191,0.00332732,0.00351075,0.460515988,-1.02E-06,0.00571,5.191559771,0.000751958,3.70E-05,-0.0021475,8.819179493,0.001255501,0.000366082,551.4456053
1978.21095,0.0037452,0.0036361,0.461044487,8.17E-06,0.00579,5.486875247,0.000897257,3.82E-05,-1.16E-05,8.885958693,0.001311698,0.000420287,551.271476
1978.228709,0.00396415,0.00402946,0.476062667,-1.56E-06,0.00592,4.662635748,0.000797697,4.84E-05,-0.00153834,9.051872291,0.001468666,0.000477231,551.0973466
1978.246468,0.00413412,0.00400818,0.487411251,2.01E-06,0.00624,5.317443278,0.000644275,5.32E-05,-0.00152693,8.957017242,0.001362783,0.000538709,550.9232173
1978.264227,0.00428922,0.00424927,0.46337338,5.15E-06,0.00575,4.435658513,0.000526547,5.92E-05,0.0027739,9.353105347,0.001654554,0.000655903,550.7490879
1978.281986,0.00459716,0.00487334,0.490918767,-1.22E-06,0.00609,5.681343249,0.000611768,5.90E-05,0.00532259,9.307066924,0.001482638,0.000536378,550.5749586
1978.299745,0.00434689,0.0047,0.508180732,2.41E-06,0.00611,7.037561943,0.000568054,5.53E-05,0.0010615,9.126121785,0.001246482,0.000403741,550.4008292
1978.317504,0.0042932,0.00438904,0.471283005,2.25E-06,0.00533,4.23677268,0.000570367,5.60E-05,-0.00123039,9.092973267,0.00148578,0.000601444,550.2266999
1978.335263,0.00463173,0.00450127,0.463938861,-1.36E-06,0.00559,4.279421307,0.000654686,5.88E-05,0.00360893,9.576332862,0.001713106,0.000703919,550.0525705
1978.353022,0.00481172,0.00471777,0.465044486,9.32E-06,0.00558,3.754414764,0.000683656,7.23E-05,-0.00454075,9.131503718,0.001552637,0.000682434,549.8784411
