Age,LuminGB
1972.667,0.812103823
1972.75,0.819655648
1972.833,0.817684188
1972.917,0.817509988
1973,0.837008218
1973.083,0.821201213
1973.167,0.827593158
1973.25,0.832484532
1973.333,0.821628862
1973.417,0.842572182
1973.5,0.817884037
1973.583,0.792863047
1973.667,0.833823479
1973.75,0.805807583
1973.833,0.819166901
1973.917,0.869158879
1974,0.899822126
1974.083,0.956840517
1974.167,0.933021922
1974.25,0.900203094
1974.333,0.873334135
1974.417,0.857168205
1974.5,0.823773999
1974.583,0.807458871
1974.667,0.844523331
1974.75,0.833711865
1974.833,0.84259894
1974.917,0.846885182
1975,0.855420179
1975.083,0.872430313
1975.167,0.877548404
1975.25,0.856085157
1975.333,0.835633116
1975.417,0.82985614
1975.5,0.822593547
1975.583,0.795535456
1975.667,0.82970242
1975.75,0.818222892
1975.833,0.835353417
1975.917,0.896794776
1976,0.916811154
1976.083,0.932533968
1976.167,0.898328484
1976.25,0.862066529
1976.333,0.847113724
1976.417,0.841565327
1976.5,0.809801416
1976.583,0.800250335
1976.667,0.81100216
1976.75,0.823560322
1976.833,0.815759881
1976.917,0.813649474
1977,0.833947964
1977.083,0.848529504
1977.167,0.847579211
1977.25,0.870552191
1977.333,0.874987189
1977.417,0.836104261
1977.5,0.855751736
1977.583,0.80011841
1977.667,0.836244373
1977.75,0.827382259
1977.833,0.824602814
1977.917,0.83913396
1978,0.837678859
1978.083,0.846604429
1978.167,0.851955453
1978.25,0.833382517
1978.333,0.836181419
1978.417,0.81207147
1978.5,0.821827326
1978.583,0.803808688
1978.667,0.824086818
1978.75,0.853772898
1978.833,0.835631336
1978.917,0.834974009
1979,0.841642329
1979.083,0.828507616
1979.167,0.849911171
1979.25,0.844763257
1979.333,0.809134337
1979.417,0.81850245
1979.5,0.795226741
1979.583,0.784708788
1979.667,0.815320501
1979.75,0.827272727
1979.833,0.8125
1979.917,0.794613971
1980,0.806722689
1980.083,0.833147705
1980.167,0.812142938
1980.25,0.822110061
1980.333,0.815671568
1980.417,0.823653679
1980.5,0.80468953
1980.583,0.787176042
1980.667,0.814661678
1980.75,0.825871099
1980.833,0.828080728
1980.917,0.83153979
1981,0.837030997
1981.083,0.815382922
1981.167,0.828828829
1981.25,0.818665459
1981.333,0.823893524
1981.417,0.796744525
1981.5,0.800947303
1981.583,0.783837722
1981.667,0.816741525
1981.75,0.793840397
1981.833,0.813837026
1981.917,0.80980417
1982,0.808118235
1982.083,0.805378746
1982.167,0.799734319
1982.25,0.806781333
1982.333,0.820536609
1982.417,0.80562693
1982.5,0.800379888
1982.583,0.779618192
1982.667,0.814205065
1982.75,0.821918296
1982.833,0.834317683
1982.917,0.825074947
1983,0.830188679
1983.086,0.854026471
1983.17,0.880247707
1983.253,0.879283314
1983.336,0.895190848
1983.42,0.851124216
1983.503,0.792736931
1983.586,0.779594416
1983.67,0.776682524
1983.753,0.787594757
1983.836,0.811187473
1983.92,0.792237832
1984.003,0.82764956
1984.086,0.809973684
1984.17,0.806174965
1984.253,0.800482505
1984.336,0.801724138
1984.42,0.7991138
1984.503,0.783790709
1984.586,0.774721071
1984.67,0.802897692
1984.753,0.790055432
1984.836,0.791073947
1984.92,0.791297697
1985.003,0.796502275
1985.086,0.791624231
1985.17,0.811881188
1985.253,0.807036446
1985.336,0.804641708
1985.42,0.813892808
1985.503,0.78786492
1985.586,0.763193369
1985.67,0.79952853
1985.753,0.795482555
1985.836,0.793990322
1985.919,0.8
1986.003,0.805760406
1986.086,0.82500115
1986.169,0.829329087
1986.253,0.821194336
1986.336,0.830792637
1986.419,0.818975073
1986.503,0.797278189
1986.586,0.772122013
1986.669,0.783100642
1986.753,0.797496052
1986.836,0.81405975
1986.919,0.816326531
1987.003,0.81567569
1987.086,0.796529581
1987.169,0.803807821
1987.253,0.804606082
1987.336,0.824434978
1987.419,0.82208691
1987.503,0.794362408
1987.586,0.764871635
1987.669,0.799996479
1987.753,0.786348851
1987.836,0.801399526
1987.919,0.825300933
1988.003,0.841590107
1988.086,0.843873006
1988.169,0.845841387
1988.253,0.822031602
1988.336,0.844953702
1988.419,0.83500807
1988.503,0.843880997
1988.586,0.795683742
1988.669,0.810498957
1988.752,0.816326531
1988.836,0.817954917
1988.919,0.807058437
1989.002,0.846856793
1989.086,0.846815998
1989.169,0.855533088
1989.252,0.87122192
1989.336,0.921613532
1989.419,0.839371916
1989.502,0.827109927
1989.586,0.802735856
1989.669,0.814816179
1989.752,0.831854157
1989.836,0.829381863
1989.919,0.85904873
1990.002,0.884970447
1990.086,0.878251013
1990.169,0.87254902
1990.252,0.866218003
1990.336,0.894736842
1990.419,0.874116352
1990.502,0.853135652
1990.586,0.82734251
1990.669,0.851485149
1990.752,0.83861925
1990.836,0.848585158
1990.919,0.903727707
1991.002,0.963670579
1991.086,0.878573422
1991.169,0.856877273
1991.252,0.815686786
1991.336,0.847079948
1991.419,0.807680002
1991.502,0.822754011
1991.585,0.796809673
1991.669,0.807134111
1991.752,0.817208547
1991.835,0.844062431
1991.919,0.866753711
1992.002,0.882181246
1992.085,0.910854002
1992.169,0.886874847
1992.252,0.855645255
1992.335,0.833383976
1992.419,0.81050178
1992.502,0.810830367
1992.585,0.77868726
1992.669,0.82774637
1992.752,0.81383237
1992.835,0.816887465
1992.919,0.800527516
1993.002,0.812973463
1993.085,0.80708224
1993.169,0.796296296
1993.252,0.844883635
1993.335,0.83951062
1993.419,0.820618329
1993.502,0.81
1993.585,0.790630284
1993.669,0.839343947
1993.752,0.836409665
1993.835,0.848069718
1993.919,0.83623722
1994.002,0.842446992
1994.085,0.847900819
1994.169,0.835281178
1994.252,0.858912188
1994.335,0.819994812
1994.418,0.803571429
1994.502,0.795805683
1994.585,0.772512244
1994.668,0.828787951
1994.752,0.796593963
1994.835,0.839543443
1994.918,0.814014092
1995.002,0.836895957
1995.085,0.83148329
1995.168,0.82728223
1995.252,0.84235376
1995.335,0.853730487
1995.418,0.842437723
1995.502,0.833877877
1995.585,0.81554238
1995.668,0.81863575
1995.752,0.834869861
1995.835,0.827897359
1995.918,0.857367836
1996.002,0.859208465
1996.085,0.848349609
1996.168,0.838152311
1996.252,0.824175824
1996.335,0.824956541
1996.418,0.800047194
1996.502,0.800178415
1996.585,0.765121948
1996.668,0.813953488
1996.752,0.800327528
1996.835,0.829268293
1996.918,0.822485115
1997.002,0.830118369
1997.085,0.852883638
1997.168,0.852679348
1997.251,0.835294118
1997.335,0.832765517
1997.418,0.821499621
1997.501,0.814834507
1997.585,0.779647073
1997.668,0.802741494
1997.751,0.809822513
1997.835,0.82284109
1997.918,0.846153846
1998.001,0.853910827
1998.085,0.850755182
1998.168,0.859065851
1998.251,0.835724552
1998.335,0.831684264
1998.418,0.83401507
1998.501,0.802446033
1998.585,0.82498373
1998.668,0.839391358
1998.751,0.845878685
1998.835,0.839490177
1998.918,0.831386977
1999.001,0.77785167
1999.085,0.822368664
1999.168,0.828191083
1999.251,0.813057598
1999.335,0.809733498
1999.418,0.822402939
1999.501,0.802197802
1999.585,0.793963877
1999.668,0.809559536
1999.751,0.848253718
1999.835,0.822986739
1999.918,0.835954074
2000.001,0.843049689
2000.084,0.828321051
2000.168,0.836801801
2000.251,0.854339241
2000.334,0.85484405
2000.418,0.82609892
2000.501,0.819233004
2000.584,0.775519533
2000.668,0.807439841
2000.751,0.798710231
2000.834,0.808098074
2000.918,0.822403297
2001.001,0.813266021
2001.084,0.837541353
2001.168,0.823473889
2001.251,0.824501899
2001.334,0.830121558
2001.418,0.815866538
2001.501,0.804718952
2001.584,0.760096107
2001.668,0.795187902
2001.751,0.817568072
2001.834,0.829100677
2001.918,0.82006709
2002.001,0.825429559
2002.084,0.813348406
2002.168,0.823079278
2002.251,0.840157748
2002.334,0.858591712
2002.418,0.837913943
2002.501,0.835443038
2002.584,0.823244229
2002.668,0.835443038
2002.751,0.861382715
2002.834,0.8477415
2002.918,0.849984498
2003.001,0.843757484
2003.084,0.855600473
2003.167,0.876532846
2003.251,0.854868895
2003.334,0.879259196
2003.417,0.807818789
2003.501,0.843166955
2003.584,0.818181818
2003.667,0.837991243
2003.751,0.826222817
2003.834,0.829464585
2003.917,0.885995939
2004.001,0.843478708
2004.084,0.860867577
2004.167,0.863982925
2004.251,0.855035418
2004.334,0.838642177
2004.417,0.873239437
2004.501,0.848873538
2004.584,0.809169963
2004.667,0.830094047
2004.751,0.84
2004.834,0.869297717
2004.917,0.867945966
2005.001,0.835072506
2005.084,0.854200406
2005.167,0.863728425
2005.251,0.828571429
2005.334,0.832400253
2005.417,0.856224186
2005.501,0.80855854
2005.584,0.795165163
2005.667,0.844155844
2005.751,0.872763559
2005.834,0.875246991
2005.917,0.872230537
2006,0.883292855
2006.084,0.841551967
2006.167,0.868617858
2006.25,0.854474432
2006.334,0.879095824
2006.417,0.839005352
2006.5,0.831590425
2006.584,0.815296196
2006.667,0.818973805
2006.75,0.830659817
2006.834,0.847222222
2006.917,0.844491176
2007,0.862179567
2007.084,0.852110316
2007.167,0.88877834
2007.25,0.855263158
2007.334,0.865671642
2007.417,0.852273386
2007.5,0.849288116
2007.584,0.822504607
2007.667,0.877151715
2007.75,0.873873874
2007.834,0.8722307
2007.917,0.887931665
2008,0.902741014
2008.084,0.883847488
2008.167,0.8532888
2008.25,0.876000284
2008.334,0.882867109
2008.417,0.916123239
2008.5,0.851713474
2008.584,0.816902814
2008.667,0.898008944
2008.75,0.852946486
2008.833,0.86689455
2008.917,0.856760244
2009,0.854427423
2009.083,0.843513574
2009.167,0.897372109
2009.25,0.881139676
2009.333,0.915324161
2009.417,0.92980597
2009.5,0.873668419
2009.583,0.835795711
2009.667,0.852373063
2009.75,0.855691104
2009.833,0.880540864
2009.917,0.884930519
2010,0.870346967
2010.083,0.886363636
2010.167,0.918002036
