Age,BaCa
1983.7264,0.00359
1983.7338,0.00385
1983.7411,0.00368
1983.7484,0.00382
1983.7557,0.00383
1983.7631,0.00385
1983.7703,0.0037
1983.7776,0.00383
1983.7849,0.00387
1983.7922,0.00395
1983.7996,0.00399
1983.8069,0.00408
1983.8142,0.0041
1983.8215,0.00409
1983.8289,0.00418
1983.8361,0.00404
1983.8434,0.00385
1983.8507,0.00381
1983.858,0.00386
1983.8654,0.00409
1983.8727,0.00408
1983.88,0.00415
1983.8873,0.00405
1983.8945,0.00443
1983.9019,0.00466
1983.9092,0.00495
1983.9165,0.00557
1983.9238,0.00659
1983.9312,0.00676
1983.9385,0.00705
1983.9458,0.00671
1983.9531,0.00741
1983.9603,0.00626
1983.9677,0.00635
1983.975,0.00635
1983.9905,0.00625
1984.0059,0.00609
1984.0212,0.00574
1984.0367,0.00563
1984.0521,0.00569
1984.0676,0.00559
1984.083,0.00493
1984.0985,0.00457
1984.1139,0.00492
1984.1293,0.00488
1984.1448,0.00463
1984.1602,0.0047
1984.1757,0.00486
1984.191,0.00443
1984.2065,0.00432
1984.2219,0.0043
1984.2373,0.0042
1984.2528,0.00417
1984.2682,0.00407
1984.2837,0.00408
1984.2991,0.00422
1984.3145,0.00409
1984.33,0.00391
1984.3453,0.00403
1984.3608,0.00406
1984.3762,0.0043
1984.3917,0.00433
1984.4055,0.00424
1984.4194,0.00404
1984.4333,0.00382
1984.4473,0.00378
1984.4611,0.00369
1984.475,0.00363
1984.4889,0.00391
1984.5028,0.00373
1984.5167,0.00369
1984.5305,0.0037
1984.5444,0.00365
1984.5583,0.00361
1984.5723,0.00362
1984.5861,0.00358
1984.6,0.00362
1984.6139,0.00358
1984.6278,0.00378
1984.6417,0.00376
1984.6555,0.00364
1984.6694,0.00376
1984.6833,0.00382
1984.6973,0.00388
1984.7111,0.0038
1984.725,0.00408
1984.7389,0.00379
1984.7528,0.00396
1984.7667,0.00354
1984.7805,0.00367
1984.7944,0.00365
1984.8083,0.00375
1984.8223,0.00386
1984.8361,0.00383
1984.85,0.004
1984.8639,0.00397
1984.8778,0.00371
1984.8917,0.00349
1984.9055,0.00347
1984.9194,0.00326
1984.9333,0.00325
1984.9473,0.00333
1984.9611,0.00333
1984.975,0.00322
1984.9868,0.00343
1984.9985,0.00354
1985.0103,0.00367
1985.0221,0.00372
1985.0338,0.00369
1985.0457,0.00365
1985.0574,0.00373
1985.0691,0.00377
1985.0809,0.00393
1985.0927,0.00397
1985.1045,0.00385
1985.1162,0.00383
1985.1279,0.00381
1985.1398,0.00371
1985.1515,0.00359
1985.1632,0.00356
1985.175,0.00363
1985.1868,0.00367
1985.1986,0.00378
1985.2103,0.00397
1985.222,0.00417
1985.2339,0.00442
1985.2456,0.00469
1985.2574,0.00482
1985.2692,0.0048
1985.2809,0.00478
1985.293,0.00422
1985.306,0.00427
1985.319,0.00429
1985.332,0.0042
1985.345,0.0043
1985.358,0.00435
1985.371,0.00431
1985.384,0.00413
1985.397,0.00403
1985.41,0.00405
1985.423,0.00418
1985.436,0.00408
1985.449,0.00404
1985.462,0.00402
1985.475,0.00402
1985.4917,0.00412
1985.5083,0.00399
1985.525,0.00399
1985.5416,0.00402
1985.5583,0.00399
1985.575,0.00404
1985.5917,0.00418
1985.6083,0.00423
1985.625,0.00411
1985.6417,0.00422
1985.6583,0.00377
1985.675,0.00383
1985.6917,0.00414
1985.7084,0.00378
1985.725,0.00386
1985.7417,0.00375
1985.7583,0.00375
1985.775,0.0039
1985.7916,0.00376
1985.8083,0.00379
1985.825,0.00376
1985.8417,0.00365
1985.8583,0.00372
1985.875,0.0034
1985.8917,0.00361
1985.9083,0.00368
1985.925,0.0034
1985.9417,0.00333
1985.9584,0.00306
1985.975,0.00339
1985.9917,0.00336
1986.0083,0.00349
1986.025,0.00331
1986.0416,0.00357
1986.0583,0.00345
1986.075,0.0036
1986.0917,0.00379
1986.1083,0.00403
1986.125,0.00449
1986.1417,0.00472
1986.1583,0.00501
1986.175,0.00456
1986.1917,0.00432
1986.2084,0.0047
1986.225,0.00473
1986.2343,0.00497
1986.2435,0.00507
1986.2528,0.00573
1986.2621,0.0056
1986.2712,0.00569
1986.2805,0.00529
1986.2898,0.0053
1986.2991,0.00497
1986.3083,0.00471
1986.3176,0.00448
1986.3269,0.00458
1986.3361,0.00452
1986.3453,0.00447
1986.3546,0.00442
1986.3639,0.00435
1986.3732,0.00436
1986.3824,0.00449
1986.3917,0.00442
1986.4009,0.00459
1986.4102,0.00479
1986.4194,0.00469
1986.4287,0.00486
1986.438,0.00468
1986.4473,0.00478
1986.4565,0.00439
1986.4657,0.00437
1986.475,0.00441
1986.4885,0.00425
1986.5021,0.00426
1986.5155,0.00402
1986.5291,0.00423
1986.5426,0.00419
1986.556,0.00419
1986.5696,0.00397
1986.5831,0.0041
1986.5967,0.00405
1986.6101,0.0039
1986.6237,0.00378
1986.6372,0.00363
1986.6506,0.00369
1986.6642,0.00359
1986.6777,0.00352
1986.6912,0.0037
1986.7047,0.00369
1986.7183,0.00391
1986.7318,0.00401
1986.7452,0.00429
1986.7588,0.00427
1986.7723,0.00406
1986.7858,0.00428
1986.7993,0.00409
1986.8129,0.00385
1986.8263,0.00391
1986.8398,0.00391
1986.8534,0.00395
1986.8669,0.00402
1986.8804,0.00374
1986.8939,0.00378
1986.9075,0.00375
1986.9209,0.00374
1986.9344,0.00369
1986.948,0.00364
1986.9615,0.00367
1986.975,0.00381
1986.9885,0.00384
1987.0021,0.004
1987.0155,0.00382
1987.0291,0.00376
1987.0426,0.00372
1987.056,0.00371
1987.0696,0.00398
1987.0831,0.00407
1987.0967,0.00397
1987.1101,0.00416
1987.1237,0.00391
1987.1372,0.00403
1987.1506,0.00408
1987.1642,0.00398
1987.1777,0.00414
1987.1912,0.00417
1987.2047,0.00422
1987.2183,0.00443
1987.2318,0.00418
1987.2452,0.00436
1987.2588,0.00436
1987.2723,0.00457
1987.2858,0.00443
1987.2993,0.00419
1987.3129,0.00409
1987.3263,0.00402
1987.3398,0.00388
1987.3534,0.00375
1987.3669,0.00393
1987.3804,0.00393
1987.3939,0.00385
1987.4075,0.00389
1987.4209,0.00392
1987.4344,0.00385
1987.448,0.0037
1987.4615,0.00374
1987.475,0.00395
1987.4916,0.00391
1987.5081,0.0039
1987.5245,0.0039
1987.5411,0.00396
1987.5576,0.00394
1987.5741,0.00385
1987.5907,0.0038
1987.6072,0.00382
1987.6237,0.00362
1987.6403,0.00389
1987.6567,0.00383
1987.6732,0.0039
1987.6898,0.004
1987.7063,0.00388
1987.7229,0.00404
1987.7394,0.00413
1987.7559,0.00362
1987.7725,0.00374
1987.7889,0.00343
1987.8054,0.0036
1987.822,0.00352
1987.8385,0.00357
1987.855,0.00365
1987.8716,0.00372
1987.8881,0.00373
1987.9047,0.00367
1987.9211,0.00351
1987.9376,0.00372
1987.9542,0.00354
1987.9707,0.00365
1987.9872,0.00354
1988.0038,0.00388
1988.0203,0.00407
1988.0367,0.00399
1988.0533,0.00415
1988.0698,0.00429
1988.0863,0.00417
1988.1029,0.00431
1988.1194,0.00441
1988.136,0.00454
1988.1525,0.00459
1988.1689,0.00449
1988.1855,0.00447
1988.202,0.00491
1988.2185,0.00561
1988.235,0.00504
1988.25,0.00503
1988.265,0.00563
1988.28,0.00539
1988.295,0.00457
1988.3101,0.00476
1988.3251,0.00478
1988.34,0.00478
1988.355,0.00455
1988.37,0.00482
1988.385,0.00468
1988.4,0.00463
1988.415,0.00432
1988.4301,0.00447
1988.4449,0.00454
1988.46,0.0044
1988.475,0.00415
1988.4878,0.00432
1988.5006,0.00398
1988.5134,0.00385
1988.5262,0.00397
1988.5391,0.00416
1988.5519,0.00411
1988.5647,0.00414
1988.5775,0.00395
1988.5903,0.00403
1988.6031,0.00406
1988.616,0.00407
1988.6289,0.00403
1988.6417,0.00379
1988.6545,0.00388
1988.6674,0.00395
1988.6802,0.00401
1988.693,0.00407
1988.7058,0.00416
1988.7186,0.0041
1988.7314,0.00414
1988.7443,0.0043
1988.7571,0.00427
1988.7699,0.0042
1988.7827,0.0043
1988.7955,0.00424
1988.8083,0.00401
1988.8212,0.00384
1988.834,0.00379
1988.8468,0.00408
1988.8596,0.00396
1988.8724,0.00402
1988.8853,0.00398
1988.8981,0.00399
1988.9109,0.00398
1988.9237,0.00404
1988.9365,0.00412
1988.9493,0.00401
1988.9622,0.00434
1988.975,0.00434
1988.9878,0.00463
1989.0006,0.00488
1989.0134,0.00508
1989.0262,0.00505
1989.0391,0.005
1989.0519,0.00518
1989.0647,0.00514
1989.0775,0.00502
1989.0903,0.00519
1989.1031,0.00538
1989.116,0.00514
1989.1289,0.0051
1989.1417,0.00513
1989.1545,0.00521
1989.1674,0.00529
1989.1802,0.00521
1989.193,0.00539
1989.2058,0.00527
1989.2186,0.00552
1989.2314,0.00559
1989.2443,0.00655
1989.2571,0.00748
1989.2699,0.00716
1989.2827,0.00807
1989.2955,0.00924
1989.3083,0.00894
1989.3212,0.00635
1989.334,0.00542
1989.3468,0.00557
1989.3596,0.00535
1989.3724,0.00545
1989.3853,0.00535
1989.3981,0.00548
1989.4109,0.00516
1989.4237,0.00516
1989.4365,0.00513
1989.4493,0.00507
1989.4622,0.0053
1989.475,0.00517
1989.4885,0.0053
1989.5021,0.00552
1989.5156,0.00544
1989.5292,0.0054
1989.5427,0.00546
1989.5563,0.00497
1989.5698,0.00543
1989.5834,0.00481
1989.5969,0.00419
1989.6105,0.0043
1989.6239,0.00427
1989.6375,0.00409
1989.651,0.00416
1989.6646,0.00429
1989.6781,0.00396
1989.6917,0.00407
1989.7052,0.00406
1989.7188,0.00421
1989.7323,0.00394
1989.7458,0.0041
1989.7594,0.00417
1989.7729,0.00426
1989.7865,0.00414
1989.8,0.00431
1989.8136,0.00437
1989.827,0.00438
1989.8406,0.00446
1989.8541,0.00437
1989.8677,0.0043
1989.8812,0.00439
1989.8948,0.00464
1989.9083,0.00447
1989.9219,0.00425
1989.9354,0.00449
1989.949,0.0048
1989.9625,0.00448
1989.9761,0.00439
1989.9896,0.00443
1990.0032,0.0044
1990.0167,0.00412
1990.0302,0.00393
1990.0437,0.004
1990.0573,0.00397
1990.0708,0.00395
1990.0844,0.00388
1990.0979,0.00387
1990.1115,0.00393
1990.125,0.0042
1990.1385,0.00417
1990.1521,0.00414
1990.1656,0.00402
1990.1792,0.00409
1990.1927,0.00424
1990.2063,0.00419
1990.2198,0.00421
1990.2333,0.0049
1990.2468,0.00497
1990.2604,0.0049
1990.2739,0.00498
1990.2875,0.00542
1990.301,0.00564
1990.3146,0.00645
1990.3281,0.00637
1990.3417,0.00598
1990.3552,0.00596
1990.3688,0.00562
1990.3823,0.00523
1990.3959,0.00548
1990.4094,0.00566
1990.423,0.00675
1990.4364,0.00752
1990.45,0.00649
1990.4635,0.00589
1990.4771,0.00591
1990.4906,0.00583
1990.5042,0.00558
1990.5177,0.00532
1990.5312,0.0049
1990.5448,0.00481
1990.5583,0.00484
1990.569,0.00433
1990.5797,0.00465
1990.5903,0.00457
1990.6011,0.00452
1990.6117,0.00457
1990.6224,0.00449
1990.6331,0.00446
1990.6438,0.00457
1990.6544,0.00474
1990.6652,0.0044
1990.6758,0.00476
1990.6864,0.00472
1990.6971,0.00464
1990.7078,0.00391
1990.7185,0.0041
1990.7291,0.00424
1990.7399,0.00437
1990.7505,0.00417
1990.7612,0.00422
1990.7719,0.0042
1990.7826,0.00431
1990.7836,0.00431
1990.7942,0.00422
1990.8049,0.00418
1990.8156,0.0041
1990.8262,0.00401
1990.8369,0.00417
1990.8475,0.00385
1990.8583,0.00389
1990.8689,0.00394
1990.8796,0.00401
1990.8903,0.00436
1990.8994,0.00433
1990.9088,0.00427
1990.9188,0.00418
1990.9281,0.00432
1990.9371,0.00423
1990.9465,0.00422
1990.9565,0.00385
1990.9658,0.00405
1990.975,0.00388
1990.9843,0.00397
1990.9943,0.00423
1991.0035,0.00423
1991.0127,0.00408
1991.0219,0.00413
1991.032,0.00429
1991.0414,0.00408
1991.0504,0.00419
1991.0596,0.00415
1991.0697,0.0041
1991.0791,0.00386
1991.0883,0.00378
1991.0973,0.00355
1991.1073,0.00363
1991.1168,0.00359
1991.126,0.00363
1991.1351,0.00379
1991.145,0.00459
1991.1547,0.00465
1991.1638,0.00423
1991.1729,0.0046
1991.1827,0.00615
1991.1924,0.00724
1991.2015,0.01042
1991.2107,0.00893
1991.2205,0.00924
1991.2302,0.00874
1991.2393,0.00946
1991.2484,0.00783
1991.2582,0.00754
1991.2679,0.00705
1991.2771,0.00568
1991.2861,0.00594
1991.2959,0.00575
1991.3057,0.00595
1991.3148,0.00565
1991.324,0.00593
1991.3335,0.0059
1991.3435,0.00582
1991.3994,0.00516
1991.403846,0.0051
1991.423077,0.00503
1991.442308,0.0049
1991.461538,0.00515
1991.480769,0.00524
1991.5,0.00521
1991.519231,0.00517
1991.538462,0.00511
1991.557692,0.00499
1991.576923,0.00488
1991.596154,0.00479
1991.615385,0.00473
1991.634615,0.00466
1991.653846,0.00459
1991.673077,0.00451
1991.692308,0.00443
1991.711538,0.00435
1991.730769,0.00429
1991.75,0.00422
1991.769231,0.00411
1991.788462,0.00376
1991.807692,0.00387
1991.826923,0.00398
1991.846154,0.00404
1991.865385,0.00416
1991.884615,0.00401
1991.903846,0.00402
1991.923077,0.00392
1991.942308,0.00382
1991.961538,0.00366
1991.980769,0.00352
1992,0.00349
1992.018868,0.00353
1992.037736,0.00338
1992.056604,0.00356
1992.075472,0.00387
1992.09434,0.00401
1992.113208,0.00352
1992.132075,0.00335
1992.150943,0.00344
1992.169811,0.00368
1992.188679,0.00374
1992.207547,0.00384
1992.226415,0.00394
1992.245283,0.00411
1992.264151,0.00432
1992.283019,0.00459
1992.301887,0.00457
1992.320755,0.00458
1992.339623,0.00462
1992.358491,0.00454
1992.377358,0.00442
1992.396226,0.00413
1992.415094,0.00401
1992.433962,0.00406
1992.45283,0.00401
1992.471698,0.00402
1992.490566,0.00404
1992.509434,0.00416
1992.528302,0.00437
1992.54717,0.00441
1992.566038,0.00434
1992.584906,0.00425
1992.603774,0.00411
1992.622642,0.00403
1992.641509,0.00398
1992.660377,0.00393
1992.679245,0.00393
1992.698113,0.00392
1992.716981,0.00392
1992.735849,0.00392
1992.754717,0.00392
1992.773585,0.00374
1992.792453,0.00344
1992.811321,0.00374
1992.830189,0.00442
1992.849057,0.0042
1992.867925,0.00426
1992.886792,0.00397
1992.90566,0.0037
1992.924528,0.00366
1992.943396,0.00352
1992.962264,0.00364
1992.981132,0.00361
1993,0.00377
1993.019231,0.00383
1993.038462,0.00391
1993.057692,0.00397
1993.076923,0.00406
1993.096154,0.00417
1993.115385,0.00402
1993.134615,0.00392
1993.153846,0.00401
1993.173077,0.00424
1993.192308,0.00418
1993.211538,0.00431
1993.230769,0.00415
1993.25,0.00411
1993.269231,0.00409
1993.288462,0.00412
1993.307692,0.00405
1993.326923,0.00393
1993.346154,0.00384
1993.365385,0.00379
1993.384615,0.00379
1993.403846,0.00381
1993.423077,0.00401
1993.442308,0.00412
1993.461538,0.00404
1993.480769,0.00389
1993.5,0.00387
1993.519231,0.00391
1993.538462,0.00393
1993.557692,0.00392
1993.576923,0.00391
1993.596154,0.0039
1993.615385,0.00393
1993.634615,0.00396
1993.653846,0.00399
1993.673077,0.00397
1993.692308,0.00396
1993.711538,0.00394
1993.730769,0.00392
1993.75,0.00391
1993.769231,0.00389
1993.788462,0.00386
1993.807692,0.00382
1993.826923,0.00378
1993.846154,0.0038
1993.865385,0.00382
1993.884615,0.00384
1993.903846,0.00389
1993.923077,0.00391
1993.942308,0.0035
1993.961538,0.00354
1993.980769,0.00366
1994,0.00354
1994.019231,0.0037
1994.038462,0.00385
1994.057692,0.00378
1994.076923,0.00375
1994.096154,0.00372
1994.115385,0.00364
1994.134615,0.00429
1994.153846,0.0052
1994.173077,0.00586
1994.192308,0.00609
1994.211538,0.00603
1994.230769,0.00601
1994.25,0.00549
1994.269231,0.00505
1994.288462,0.00472
1994.307692,0.00452
1994.326923,0.00427
1994.346154,0.00407
1994.365385,0.004
1994.384615,0.00411
1994.403846,0.00421
1994.423077,0.00413
1994.442308,0.00428
1994.461538,0.00412
1994.480769,0.00397
1994.5,0.00394
1994.519231,0.00399
1994.538462,0.00405
1994.557692,0.00396
1994.576923,0.00388
1994.596154,0.0038
1994.615385,0.00374
1994.634615,0.00367
1994.653846,0.00375
1994.673077,0.00374
1994.692308,0.00363
1994.711538,0.00379
1994.730769,0.00372
1994.75,0.00354
1994.769231,0.0035
1994.788462,0.00345
1994.807692,0.00341
1994.826923,0.0034
1994.846154,0.00336
1994.865385,0.00335
1994.884615,0.00343
1994.903846,0.00343
1994.923077,0.00344
1994.942308,0.00348
1994.961538,0.00351
1994.980769,0.00351
1995,0.00349
1995.019231,0.00358
1995.038462,0.00368
1995.057692,0.00365
1995.076923,0.00377
1995.096154,0.00373
1995.115385,0.00359
1995.134615,0.00364
1995.153846,0.00367
1995.173077,0.00377
1995.192308,0.00382
1995.211538,0.00388
1995.230769,0.00398
1995.25,0.00399
1995.269231,0.00402
1995.288462,0.00403
1995.307692,0.00391
1995.326923,0.00383
1995.346154,0.00384
1995.365385,0.00383
1995.384615,0.00381
1995.403846,0.00377
1995.423077,0.00373
1995.442308,0.00376
1995.461538,0.00381
1995.480769,0.00377
1995.5,0.00374
1995.519231,0.00372
1995.538462,0.00371
1995.557692,0.00371
1995.576923,0.00376
1995.596154,0.00386
1995.615385,0.00389
1995.634615,0.00391
1995.653846,0.00382
1995.673077,0.00377
1995.692308,0.00375
1995.711538,0.00374
1995.730769,0.00369
1995.75,0.00364
1995.769231,0.00364
1995.788462,0.00359
1995.807692,0.00361
1995.826923,0.00353
1995.846154,0.00353
1995.865385,0.00355
1995.884615,0.0035
1995.903846,0.00345
1995.923077,0.00351
1995.942308,0.00349
1995.961538,0.00338
1995.980769,0.00356
1996,0.00361
1996.019231,0.00362
1996.038462,0.00375
1996.057692,0.0041
1996.076923,0.00443
1996.096154,0.00428
1996.115385,0.00463
1996.134615,0.00481
1996.153846,0.00497
1996.173077,0.0051
1996.192308,0.00492
1996.211538,0.00439
1996.230769,0.00418
1996.25,0.00407
1996.269231,0.00387
1996.288462,0.00381
1996.307692,0.00391
1996.326923,0.004
1996.346154,0.00399
1996.365385,0.00401
1996.384615,0.00408
1996.403846,0.00407
1996.423077,0.00405
1996.442308,0.00404
1996.461538,0.00398
1996.480769,0.00383
1996.5,0.00374
1996.519231,0.00354
1996.538462,0.0032
1996.557692,0.00299
1996.576923,0.00297
1996.596154,0.0033
1996.615385,0.00351
1996.634615,0.00356
1996.653846,0.0037
1996.673077,0.00377
1996.692308,0.00378
1996.711538,0.0037
1996.730769,0.00358
1996.75,0.00354
1996.769231,0.00349
1996.788462,0.00358
1996.807692,0.00362
1996.826923,0.00356
1996.846154,0.00363
1996.865385,0.00361
1996.884615,0.00362
1996.903846,0.00357
1996.923077,0.00348
1996.942308,0.00346
1996.961538,0.00353
1996.980769,0.00349
1997,0.00349
1997.018868,0.00369
1997.037736,0.00382
1997.056604,0.00549
1997.075472,0.00685
1997.09434,0.00725
1997.113208,0.00704
1997.132075,0.00694
1997.150943,0.00706
1997.169811,0.00696
1997.188679,0.00654
1997.207547,0.00589
1997.226415,0.00511
1997.245283,0.00446
1997.264151,0.00405
1997.283019,0.00408
1997.301887,0.00411
1997.320755,0.00415
1997.339623,0.00417
1997.358491,0.0042
1997.377358,0.00419
1997.396226,0.00413
1997.415094,0.00407
1997.433962,0.00405
1997.45283,0.00404
1997.471698,0.00408
1997.490566,0.00415
1997.509434,0.00419
1997.528302,0.00415
1997.54717,0.00411
1997.566038,0.00409
1997.584906,0.00406
1997.603774,0.00402
1997.622642,0.00397
1997.641509,0.00391
1997.660377,0.00393
1997.679245,0.00397
1997.698113,0.00401
1997.716981,0.00399
1997.735849,0.00398
1997.754717,0.00398
1997.773585,0.00399
1997.792453,0.004
1997.811321,0.00397
1997.830189,0.00393
1997.849057,0.0039
1997.867925,0.00388
1997.886792,0.00386
1997.90566,0.00383
1997.924528,0.00381
1997.943396,0.00378
1997.962264,0.0038
1997.981132,0.00386
1998,0.00397
1998.019231,0.00369
1998.038462,0.00369
1998.057692,0.00487
1998.076923,0.00914
1998.096154,0.00714
1998.115385,0.00685
1998.134615,0.0065
1998.153846,0.00592
1998.173077,0.00505
1998.192308,0.00469
1998.211538,0.00454
1998.230769,0.00445
1998.25,0.00444
1998.269231,0.00444
1998.288462,0.00443
1998.307692,0.00445
1998.326923,0.00448
1998.346154,0.0045
1998.365385,0.0045
1998.384615,0.00451
1998.403846,0.00451
1998.423077,0.00442
1998.442308,0.00434
1998.461538,0.00425
1998.480769,0.00427
1998.5,0.0043
1998.519231,0.00432
1998.538462,0.00432
1998.557692,0.00432
1998.576923,0.00432
1998.596154,0.00438
1998.615385,0.00444
1998.634615,0.0045
1998.653846,0.00458
1998.673077,0.00466
1998.692308,0.00475
1998.711538,0.00481
1998.730769,0.00487
1998.75,0.00493
