Age,Ba138Ca,BaCa,BCa,CaCa,Cd,CdCa,LiCa,MgCa,Mn,MnCa,P,PbCa,PCa,SrCa,UCa,Y,YCa,Dist
1970.903296,0.00401573,0.004166539,0.536163061,1006.88315,0.014958971,1.33E-05,0.004456902,2.615032195,0.262951103,0.000479035,4.304240436,0.000237117,0.013907996,9.240855369,0.001615226,209.902601,0.000236294,297.1761164
1970.953571,0.003841398,0.00398248,0.542937453,976.1701343,0.001011318,9.00E-07,0.005569317,3.077359823,0.295703904,0.000538703,5.651150444,0.000407109,0.018260174,8.833350506,0.001379855,151.623752,0.000170687,296.9592214
1971.003846,0.004669118,0.004269437,0.521567383,1007.71538,0.015264799,1.36E-05,0.005145091,3.035790236,0.354151398,0.000645181,6.620694348,0.000269604,0.021392994,9.095907531,0.001378358,197.567025,0.000222407,296.7423265
1971.054121,0.004205746,0.004260941,0.481535183,992.4379951,0.000836364,7.45E-07,0.005113727,3.14683678,0.337651793,0.000615122,6.753503999,0.000302834,0.021822133,8.851382845,0.001311922,177.248229,0.000199534,296.5254315
1971.104396,0.003937743,0.004265506,0.506405959,986.0707108,0.012894266,1.15E-05,0.004977387,3.617199732,0.374969732,0.000683107,5.698242066,0.000287936,0.018412338,8.667286119,0.001184232,137.664661,0.000154973,296.3085365
1971.128074,0.003992369,0.00428537,0.532186528,999.6454635,0.012161262,1.08E-05,0.005630372,3.542711157,0.367022214,0.000668628,4.425844655,0.000289466,0.014300928,8.9259301,0.001248086,166.540712,0.00018748,296.0916415
1971.151753,0.004315491,0.00426016,0.516181798,1001.074241,0.002227864,1.98E-06,0.005912571,3.349568035,0.429517022,0.000782479,7.388018805,0.000356067,0.023872397,8.859152439,0.001290525,180.886427,0.000203629,295.8747466
1971.175432,0.003957066,0.003942277,0.486185458,989.6491151,-0.001187532,-1.06E-06,0.005321207,3.322423859,0.406016715,0.000739667,4.017362966,0.000293539,0.012981029,8.853052721,0.00126112,145.145464,0.000163395,295.6578516
1971.19911,0.004105217,0.0040819,0.467305701,998.8725361,-0.00489669,-4.36E-06,0.004220647,2.825233144,0.323603123,0.000589529,6.606950016,0.000338877,0.021348583,9.153877326,0.001515785,236.677843,0.000266435,295.4409566
1971.222789,0.004421191,0.004275927,0.494515035,997.7559554,-0.001511016,-1.35E-06,0.004943907,3.349781329,0.380020931,0.000692309,6.282714945,0.000336732,0.020300905,9.075016173,0.001326005,173.401724,0.000195204,295.2240616
1971.246468,0.003883078,0.00433137,0.448918905,1003.040561,0.010194443,9.08E-06,0.004657108,2.786645772,0.335626016,0.000611432,6.490383637,0.000331786,0.02097193,9.059587114,0.00141296,218.156409,0.000245585,295.0071667
1971.270146,0.004681951,0.004714801,0.445953165,1010.942484,-0.000849501,-7.56E-07,0.004439177,2.719501559,0.329931946,0.000601059,9.024133242,0.000324314,0.029159061,9.146821243,0.00154496,200.239933,0.000225416,294.7902717
1971.293825,0.004832762,0.005140092,0.440213242,995.8241929,0.004305619,3.83E-06,0.00493354,2.744483376,0.292049468,0.000532046,4.184333548,0.000280973,0.013520549,9.076811656,0.001409613,174.813722,0.000196793,294.5733767
1971.317504,0.005632071,0.005583078,0.432566592,1012.409874,0.004454422,3.97E-06,0.005353607,2.310247257,0.274559967,0.000500184,3.876929314,0.00023894,0.012527255,9.300463465,0.001543701,185.787033,0.000209146,294.3564817
1971.341182,0.005442904,0.005557295,0.399301684,987.6356483,0.002515804,2.24E-06,0.00446304,2.142465207,0.299672935,0.000545934,6.985374341,0.000219335,0.02257136,9.247589738,0.001520564,325.222016,0.000366112,294.1395867
1971.364861,0.005037515,0.005072604,0.376093152,990.7280916,0.001585976,1.41E-06,0.004368056,2.323711562,0.277525886,0.000505587,7.200427778,0.00030852,0.023266247,8.879700248,0.001341082,306.169615,0.000344664,293.9226918
1971.38854,0.005583051,0.005466122,0.460544256,990.557101,0.000244559,2.18E-07,0.00549927,3.223242151,0.370304738,0.000674608,7.015081111,0.000456197,0.022667349,9.099171643,0.001379216,167.250464,0.000188279,293.7057968
1971.412218,0.005344111,0.005514281,0.477458706,990.518554,0.004993563,4.45E-06,0.004726802,2.861967006,0.284819984,0.000518875,7.463921075,0.000393446,0.024117655,9.124213164,0.001443181,203.932102,0.000229572,293.4889018
1971.435897,0.005599811,0.005948213,0.463038344,999.1595035,0.007686159,6.84E-06,0.005143664,2.999148431,0.306003809,0.000557467,5.479300105,0.000266785,0.017704886,9.105679905,0.001386156,190.573635,0.000214534,293.2720068
1971.459576,0.005649219,0.005814239,0.459828932,1002.323387,0.001585632,1.41E-06,0.005502137,2.89545126,0.338426327,0.000616533,7.285717928,0.000391117,0.023541839,9.261364069,0.001455249,174.354095,0.000196276,293.0551119
1971.483254,0.00523533,0.005134802,0.480016137,985.1532884,0.015984275,1.42E-05,0.005326077,2.891232492,0.35892467,0.000653877,6.003430873,0.000497533,0.019398473,9.095335248,0.001433839,200.718676,0.000225955,292.8382169
1971.506933,0.004939517,0.005028276,0.504601391,1012.954482,0.008410742,7.49E-06,0.005260722,2.759099036,0.421963139,0.000768718,6.132112327,0.000625384,0.019814273,9.220660753,0.001535106,212.111916,0.000238781,292.6213219
1971.530612,0.005047305,0.005057221,0.471668999,996.8923291,0.008461598,7.53E-06,0.004834244,2.419994487,0.350699946,0.000638893,6.859787175,0.000489454,0.022165559,9.473073126,0.001703557,258.376191,0.000290862,292.4044269
1971.55429,0.005146813,0.005067718,0.46324063,994.7788611,0.004366822,3.89E-06,0.005374592,2.457997404,0.289660312,0.000527693,8.412937009,0.000401048,0.027184145,9.460052794,0.001653896,261.422957,0.000294292,292.1875319
1971.577969,0.0055976,0.005594827,0.431283074,1004.834424,0.012802581,1.14E-05,0.005518033,2.75668741,0.370870171,0.000675639,12.80977494,0.000712276,0.041391345,9.318432501,0.001589006,220.013648,0.000247676,291.970637
1971.601648,0.004485813,0.004777546,0.439425,994.6233987,0.001350631,1.20E-06,0.004495763,1.788026936,0.226024459,0.000411764,6.234227508,0.000191098,0.020144231,9.640237366,0.001896274,268.889672,0.000302697,291.753742
1971.628108,0.005010938,0.004804038,0.467368936,999.8574283,0.003974282,3.54E-06,0.004772192,1.856168103,0.196658994,0.000358267,3.861261999,0.000190456,0.01247663,9.648885847,0.00185716,249.559952,0.000280937,291.536847
1971.654569,0.004894356,0.004817795,0.486193704,999.3518315,0.00697647,6.21E-06,0.005103662,1.901564376,0.212668356,0.000387432,5.127062465,0.000159454,0.016566724,9.636631491,0.00176398,189.827786,0.000213695,291.319952
1971.681029,0.004502984,0.004533335,0.486021378,1005.532835,-0.00096533,-8.59E-07,0.005032716,1.862099159,0.225023216,0.00040994,4.810666632,0.000145205,0.015544376,9.710598757,0.00179214,174.676625,0.000196639,291.1030571
1971.707489,0.004097541,0.004402899,0.47309707,995.6925835,-0.000846406,-7.54E-07,0.004905071,2.328606392,0.251661151,0.000458468,6.52344109,0.000222692,0.021078747,9.214922986,0.001631265,159.700851,0.00017978,290.8861621
1971.73395,0.00457085,0.004588972,0.444270425,1010.283297,0.012224622,1.09E-05,0.004898879,2.4690214,0.282219992,0.000514139,7.329194702,0.000254859,0.023682323,9.114233217,0.001548655,193.388404,0.000217703,290.6692671
1971.76041,0.00409604,0.004141238,0.483776566,989.9617112,0.002094275,1.86E-06,0.005106349,2.298267177,0.224463325,0.00040892,4.537533318,0.000187412,0.014661819,8.989746239,0.001510389,198.32864,0.000223265,290.4523721
1971.786871,0.003974006,0.003914037,0.482852511,1003.650575,0.003766344,3.35E-06,0.004267363,2.368831055,0.241954432,0.000440784,5.875251768,0.000235085,0.018984297,8.973396197,0.001494358,236.805621,0.000266579,290.2354772
1971.813331,0.004020496,0.003959359,0.485220929,987.7212703,0.001550983,1.38E-06,0.004756837,2.422319457,0.249815675,0.000455106,3.980231505,0.000188136,0.012861048,8.946486829,0.00142565,196.092029,0.000220747,290.0185822
1971.839791,0.004307357,0.00418204,0.494774108,1014.43046,0.00668817,5.95E-06,0.005048631,2.804355057,0.340286432,0.000619922,5.404870775,0.000330727,0.017464387,8.996713449,0.001325059,232.847171,0.000262123,289.8016872
1971.866252,0.004290487,0.004381914,0.509312257,1000.317344,-0.003432784,-3.06E-06,0.005647087,3.169754059,0.333474077,0.000607512,6.370285493,0.000396413,0.020583866,8.859410183,0.001257568,206.88259,0.000232894,289.5847922
1971.892712,0.00433095,0.004351391,0.463505896,999.0809635,0.001809393,1.61E-06,0.004962887,3.018835366,0.360863254,0.000657408,10.10369044,0.000350221,0.03264736,9.024062215,0.001250707,225.273602,0.000253597,289.3678972
1971.919173,0.00436287,0.004334404,0.490797172,998.2330903,0.001811722,1.61E-06,0.005746509,3.192548687,0.346672828,0.000631557,8.314022905,0.000482322,0.026864531,8.902483957,0.001303134,207.281256,0.000233343,289.1510023
1971.945633,0.004060237,0.004395558,0.421812794,1008.503614,-0.001262812,-1.12E-06,0.004439303,2.61620762,0.307744597,0.000560639,9.76857708,0.000454881,0.031564532,9.114206049,0.001359954,349.274983,0.000393189,288.9341073
1971.972094,0.004102983,0.004083964,0.444092371,1012.839911,0.004082132,3.63E-06,0.004617476,2.765075808,0.350474161,0.000638482,11.4141589,0.000343416,0.036881787,8.983456705,0.001245606,311.544841,0.000350715,288.7172123
1971.998554,0.004483082,0.004572705,0.472795387,998.0187136,0.003059215,2.72E-06,0.005210587,3.105910874,0.37051284,0.000674988,7.81621022,0.000364921,0.025255983,9.058575504,0.001354493,216.57959,0.00024381,288.5003173
1972.025014,0.004410242,0.004582007,0.446389037,1002.887071,0.003294393,2.93E-06,0.004729243,2.714011237,0.36858849,0.000671482,7.162448412,0.000249306,0.023143527,9.141162807,0.001439473,285.343703,0.00032122,288.2834224
1972.051475,0.004921434,0.004731499,0.445582106,984.7735922,0.010001513,8.90E-06,0.004617819,2.998457953,0.414963996,0.000755967,9.179438121,0.000381881,0.029660887,8.969460184,0.001303457,366.069937,0.000412096,288.0665274
1972.077935,0.00519874,0.00507646,0.436990504,984.1083185,0.00143923,1.28E-06,0.004316425,3.105160919,0.439614114,0.000800874,13.28333877,0.00051754,0.042921539,8.906411963,0.001258129,240.267193,0.000270476,287.8496324
1972.104396,0.00534226,0.005456484,0.5029805,998.3162262,-0.001369698,-1.22E-06,0.005528169,3.118097943,0.417742646,0.000761029,21.58556164,0.000270628,0.069747941,8.807417465,0.001331233,219.547953,0.000247152,287.6327374
1972.139914,0.005212726,0.005334738,0.479931816,1006.083427,-0.001574487,-1.40E-06,0.005084396,3.237328343,0.454674559,0.00082831,24.3345251,0.000316086,0.078630478,9.068792725,0.001340597,222.039972,0.000249957,287.4158424
1972.175432,0.005337777,0.005155782,0.481063768,994.4345647,-0.004838529,-4.31E-06,0.005015267,2.914154646,0.348567711,0.000635009,10.76132958,0.000255874,0.034772344,8.994625216,0.001406175,210.333592,0.000236779,287.1989475
1972.21095,0.004417474,0.004767303,0.452925455,992.5820243,0.007360552,6.55E-06,0.004724917,2.887012213,0.313827703,0.000571721,4.861644558,0.00017953,0.015709098,8.894113939,0.001395395,190.070427,0.000213968,286.9820525
1972.246468,0.005396618,0.005282763,0.45681205,1003.376277,0.005653456,5.03E-06,0.006126079,3.541022827,0.435388158,0.000793175,8.946945015,0.000438467,0.028909648,8.894730863,0.001275542,181.498362,0.000204318,286.7651575
1972.281986,0.005299912,0.005457209,0.445861614,1000.829645,0.002632476,2.34E-06,0.005268347,3.398086296,0.435807939,0.00079394,11.06218359,0.000452391,0.035744473,8.94867739,0.001321031,206.110593,0.000232025,286.5482625
1972.317504,0.004724531,0.004774646,0.396513786,996.8386769,0.00390945,3.48E-06,0.005281838,2.716148952,0.357829486,0.000651881,7.124191307,0.000318496,0.02301991,8.862582823,0.001380242,246.976443,0.000278029,286.3313676
1972.353022,0.005108392,0.005145498,0.428425786,999.0013032,-0.003933089,-3.50E-06,0.005558133,3.120981973,0.383905248,0.000699385,6.913536106,0.000381158,0.022339234,8.990882175,0.001327405,217.832624,0.000245221,286.1144726
1972.38854,0.004743868,0.005052252,0.429820222,1012.953111,0.007418218,6.60E-06,0.005556224,3.087677459,0.347985651,0.000633948,5.96915513,0.000359446,0.019287721,9.015702955,0.001357989,214.847304,0.00024186,285.8975776
1972.424058,0.004732782,0.00469582,0.409167748,1001.938036,-0.001422741,-1.27E-06,0.004926783,2.994640056,0.355657186,0.000647924,7.824031852,0.000386477,0.025281256,9.102788365,0.00151865,212.649889,0.000239386,285.6806826
1972.459576,0.004754466,0.004809694,0.434789916,992.105697,-0.004338821,-3.86E-06,0.005120132,2.749429962,0.330503082,0.000602099,6.796736889,0.000461312,0.021961829,9.095528852,0.001587839,228.411875,0.00025713,285.4637877
1972.495094,0.005365503,0.005391127,0.439154332,1017.84046,0.009446486,8.41E-06,0.005196904,2.987489135,0.385360963,0.000702037,9.466687815,0.000585617,0.030589058,9.301111299,0.00151988,203.479208,0.000229063,285.2468927
1972.530612,0.005458962,0.005374225,0.443727416,1000.12086,0.007252733,6.46E-06,0.005605671,2.933353376,0.464353326,0.000845943,10.61830036,0.000561081,0.034310184,9.166229311,0.001543589,206.95222,0.000232972,285.0299977
1972.56613,0.004849657,0.004815305,0.465491295,1015.047149,0.01002393,8.92E-06,0.005101819,2.427827956,0.366946156,0.00066849,6.498031062,0.000499608,0.020996641,9.616244623,0.001750019,254.479644,0.000286475,284.8131027
1972.601648,0.004374662,0.00448743,0.46362542,986.7485675,0.014583872,1.30E-05,0.005383851,1.925083301,0.266174745,0.000484908,5.098632657,0.000353815,0.016474861,9.702304449,0.00192602,250.504014,0.000282,284.5962077
1972.647352,0.00464522,0.004575876,0.468875344,983.059369,-0.003972507,-3.54E-06,0.005536524,2.186915769,0.301559201,0.00054937,5.873398938,0.000259972,0.01897831,9.598072965,0.001782308,213.205149,0.000240011,284.3793128
1972.693056,0.004752317,0.004914937,0.459380395,996.268224,-0.000675922,-6.02E-07,0.005188375,2.495792854,0.332385487,0.000605528,9.643287084,0.000468837,0.031159691,9.356463683,0.001733563,206.06576,0.000231974,284.1624178
1972.738761,0.005445716,0.005190178,0.489077024,1005.510076,0.021995436,1.96E-05,0.005468602,2.823464222,0.438278915,0.000798441,10.40641052,0.001099935,0.033625519,9.424463837,0.001592313,138.236288,0.000155617,283.9455228
1972.784465,0.004208223,0.004459633,0.46964008,1004.493233,0.01158855,1.03E-05,0.005560971,2.383049335,0.461130129,0.000840071,7.905046247,0.000909646,0.025543032,9.409897349,0.001726208,212.502032,0.00023922,283.7286278
1972.83017,0.004870627,0.004527029,0.451801557,999.6713647,0.000507433,4.52E-07,0.005738082,2.465995181,0.460602552,0.00083911,8.065635242,0.000863358,0.026061933,9.375827063,0.00163369,201.578912,0.000226923,283.5117329
1972.875874,0.00457708,0.004381733,0.474331093,990.6454212,0.014152797,1.26E-05,0.00537059,2.300993797,0.358021398,0.000652231,4.968846805,0.000662856,0.016055493,9.346921417,0.001737546,225.490189,0.000253841,283.2948379
1972.921578,0.004177627,0.004400952,0.495666489,1006.796382,0.005768734,5.14E-06,0.00528799,2.51648929,0.337374547,0.000614617,5.509704575,0.000594484,0.01780313,9.264487102,0.001568585,229.455538,0.000258305,283.0779429
1972.967283,0.004723223,0.00468756,0.504802998,982.6156726,0.006760356,6.02E-06,0.005740437,2.764411724,0.506967798,0.000923576,7.750940895,0.001142602,0.025045082,9.109798355,0.001521533,218.089668,0.00024551,282.8610479
1973.012987,0.004130821,0.004455448,0.509946362,993.5219631,0.006836307,6.09E-06,0.005602797,2.958574425,0.441926215,0.000805086,9.550919948,0.001132989,0.030861231,8.975988681,0.001397578,185.186178,0.00020847,282.644153
1973.058691,0.004113787,0.004092806,0.545484245,1001.065511,-0.001045539,-9.31E-07,0.005828166,3.086128422,0.394430517,0.00071856,4.685173255,0.000683847,0.015138878,8.855197634,0.001285529,112.908136,0.000127104,282.427258
1973.104396,0.004220351,0.004283613,0.523626303,986.3147342,0.00872952,7.77E-06,0.005644993,3.262726166,0.409591771,0.00074618,6.333563456,0.000923546,0.020465208,8.756878513,0.001240568,116.97441,0.000131682,282.210363
1973.122155,0.00407926,0.004255449,0.466429115,1002.093842,0.006035466,5.37E-06,0.005538663,2.979545169,0.369517623,0.000673174,6.632129041,0.000655518,0.021429943,8.97781484,0.001350846,151.650776,0.000170718,281.993468
1973.139914,0.004257575,0.004354366,0.464906549,1004.282007,-0.000975326,-8.68E-07,0.005391546,3.011544471,0.396508149,0.000722345,9.115640841,0.000506301,0.029454744,9.076549315,0.001424376,199.753457,0.000224868,281.776573
1973.157673,0.004074331,0.004082,0.493122514,992.7435326,0.005963887,5.31E-06,0.005622732,2.814370089,0.381499931,0.000695003,6.683062161,0.000376476,0.021594519,9.025744321,0.001421852,183.19151,0.000206224,281.5596781
1973.175432,0.00369727,0.00395122,0.502246174,996.7310173,0.011882178,1.06E-05,0.005003165,3.024357184,0.334791019,0.000609911,6.967745659,0.000536433,0.022514398,8.839070013,0.001304763,154.946182,0.000174428,281.3427831
1973.193191,0.003855221,0.00389043,0.472426335,994.0518818,-0.000966059,-8.60E-07,0.004465667,2.808855076,0.392096712,0.000714308,5.911136808,0.000507484,0.01910025,8.950622613,0.001424269,189.951591,0.000213834,281.1258881
1973.21095,0.003748902,0.003784259,0.48773014,999.2165493,0.001611482,1.43E-06,0.004633249,2.668543986,0.375958658,0.000684909,7.162474499,0.000291062,0.023143611,8.980230534,0.001472439,201.613142,0.000226962,280.9089931
1973.228709,0.003857337,0.003768102,0.456584702,982.5544857,0.004143174,3.69E-06,0.004557144,2.550241191,0.390616458,0.000711612,5.733380331,0.000275244,0.018525878,8.812267054,0.001502294,199.026127,0.00022405,280.6920982
1973.246468,0.004311186,0.004035835,0.468135263,990.472717,0.004509604,4.02E-06,0.004929901,2.506254542,0.395533991,0.00072057,8.07801275,0.000328637,0.026101927,9.032548005,0.001618395,216.130269,0.000243304,280.4752032
1973.264227,0.005175543,0.005236924,0.398357497,993.2871959,0.006745552,6.01E-06,0.005315411,2.854128535,0.521288808,0.000949666,15.33052775,0.000550665,0.04953648,9.240407549,0.00162708,241.215295,0.000271543,280.2583082
1973.281986,0.005595917,0.005681351,0.401915073,1000.031713,0.007541562,6.71E-06,0.005625788,3.155717581,0.575435431,0.001048308,13.9506146,0.000807447,0.045077662,9.288809348,0.001504417,208.837122,0.000235094,280.0414132
1973.299745,0.003987095,0.004061035,0.447617493,1002.76395,0.009002478,8.02E-06,0.004991693,2.708070302,0.47253686,0.000860851,5.567072959,0.000320184,0.0179885,9.277863896,0.001582654,200.389326,0.000225584,279.8245182
1973.317504,0.003916197,0.004016325,0.45479029,987.4066969,0.001802365,1.60E-06,0.005249537,2.775682556,0.424483224,0.000773309,5.644032039,0.000281667,0.018237173,8.927337697,0.001463773,189.503829,0.00021333,279.6076233
1973.335263,0.003999841,0.004027437,0.41605791,1005.136214,-0.004179742,-3.72E-06,0.004795871,2.597798865,0.396544021,0.00072241,4.895101863,0.00028175,0.015817206,9.098062542,0.001495556,171.719483,0.00019331,279.3907283
1973.353022,0.004336003,0.004191985,0.425336498,989.6461084,0.004185955,3.73E-06,0.004881802,2.692691189,0.363881641,0.000662907,6.368632276,0.000331177,0.020578524,9.047651995,0.001488852,167.42455,0.000188475,279.1738333
1973.370781,0.004301424,0.004505411,0.40742035,1002.976318,0.001759118,1.57E-06,0.005290205,2.659182803,0.399775118,0.000728297,8.953280241,0.000444784,0.028930119,9.227145624,0.001641175,174.987665,0.000196989,278.9569383
1973.38854,0.004388316,0.004590508,0.440087948,1003.134414,0.007370799,6.56E-06,0.005252983,2.697824734,0.427438351,0.000778692,6.969296243,0.000435065,0.022519408,9.21746541,0.001623382,173.731836,0.000195575,278.7400434
1973.406299,0.004439903,0.004412767,0.421912769,994.2610866,-0.001166202,-1.04E-06,0.0052691,2.56045383,0.461184519,0.00084017,7.713391217,0.000352199,0.024923751,9.234138259,0.00168564,167.777361,0.000188872,278.5231484
1973.424058,0.004711867,0.004642933,0.431103817,997.1497777,0.004822774,4.29E-06,0.005481256,2.57576941,0.393723557,0.000717272,8.891748192,0.000338962,0.028731295,9.431984628,0.001735736,223.448024,0.000251542,278.3062534
1973.441817,0.004421628,0.004433611,0.439572315,998.4784557,0.001604256,1.43E-06,0.0051086,2.580532108,0.344361969,0.000627347,6.709911395,0.000232504,0.021681275,9.233817015,0.001587414,193.130902,0.000217413,278.0893584
1973.459576,0.004490038,0.004623066,0.434281837,1001.203321,0.001710957,1.52E-06,0.005247321,2.629038311,0.330795117,0.000602631,6.940117597,0.000283979,0.022425125,9.223361999,0.00161769,184.013113,0.000207149,277.8724635
1973.477335,0.005063903,0.005076103,0.385461417,979.4707837,0.001080525,9.62E-07,0.005641153,3.048258818,0.493325858,0.000898724,12.69815007,0.000411844,0.041030659,9.077174025,0.001593808,153.700202,0.000173025,277.6555685
1973.495094,0.00597605,0.005817816,0.392624659,1006.841704,-0.001153238,-1.03E-06,0.005911058,3.671107749,0.695999431,0.001267948,16.41157746,0.000824498,0.053029602,9.132351245,0.001511904,143.769859,0.000161846,277.4386735
1973.512853,0.00456074,0.00463819,0.437946194,999.8514542,0.011730462,1.04E-05,0.004927626,2.523676963,0.355464825,0.000647574,6.589061576,0.000354381,0.021290782,9.328011962,0.001690903,174.292148,0.000196206,277.2217785
1973.530612,0.004366758,0.004620536,0.445759678,999.4763815,0.011878438,1.06E-05,0.004904366,2.671416309,0.333635864,0.000607806,8.290114882,0.000365786,0.026787278,9.368951345,0.001729805,186.882453,0.000210379,277.0048835
1973.548371,0.004359698,0.004605931,0.447272652,994.5021057,-0.00416372,-3.71E-06,0.005614995,2.843895624,0.36417927,0.000663449,7.521689481,0.000430278,0.024304318,9.169582313,0.001604685,156.721408,0.000176426,276.7879886
1973.56613,0.004525955,0.0046231,0.430529905,988.1586761,-0.001026589,-9.14E-07,0.005030885,2.811762065,0.341973847,0.000622996,6.095659119,0.000436947,0.019696484,9.325444749,0.001651699,173.71286,0.000195554,276.5710936
1973.583889,0.004411055,0.004422386,0.433315513,991.4041254,0.003431867,3.06E-06,0.005307186,2.738590073,0.319907993,0.000582797,7.250142336,0.000410201,0.023426886,9.147133721,0.001619647,186.27384,0.000209694,276.3541986
1973.601648,0.004374987,0.004616651,0.441489319,998.8986031,0.003965706,3.53E-06,0.004831141,2.391953698,0.309116149,0.000563137,6.712365138,0.00025972,0.021689204,9.653645282,0.001815271,224.872454,0.000253146,276.1373036
1973.629578,0.00437104,0.004548181,0.447996226,993.1807953,0.007653771,6.81E-06,0.005042226,2.681930913,0.320820702,0.00058446,7.726291081,0.000363104,0.024965433,9.381165143,0.001710965,200.1969,0.000225368,275.9204087
1973.657509,0.00487091,0.004534808,0.431877521,972.7202547,0.00353296,3.15E-06,0.005844983,3.144675462,0.546335344,0.000995295,9.347870767,0.000464407,0.030205132,9.045693406,0.001497557,161.791692,0.000182134,275.7035137
1973.685439,0.005161993,0.005302151,0.432858534,999.1502664,-0.00164011,-1.46E-06,0.005493328,3.275590361,0.593770791,0.001081711,11.22304137,0.000529449,0.036264242,9.202858094,0.001563232,164.971494,0.000185713,275.4866187
1973.71337,0.004395103,0.004640481,0.42354916,987.6740182,-0.001523725,-1.36E-06,0.005307066,2.731228803,0.322755042,0.000587984,7.784985542,0.00037062,0.025155089,9.320262504,0.001652126,203.302819,0.000228864,275.2697237
1973.7413,0.004483912,0.004587307,0.451720226,1000.790774,0.006754687,6.01E-06,0.005523436,2.518043306,0.36386238,0.000662872,10.90396584,0.000417892,0.035233235,9.570666657,0.0017387,245.588118,0.000276466,275.0528288
1973.76923,0.004513391,0.004640944,0.437024778,1004.780501,0.007534865,6.71E-06,0.005311463,2.414108515,0.331936731,0.000604711,10.47379647,0.000399882,0.033843258,9.585251984,0.001765255,285.393781,0.000321276,274.8359338
1973.797161,0.004570699,0.004726121,0.465969199,984.6103296,0.003704285,3.30E-06,0.006097052,2.758315746,0.47894847,0.000872532,9.072308793,0.000393175,0.029314728,9.212053295,0.001557003,171.638844,0.000193219,274.6190388
1973.825091,0.004867574,0.005010893,0.463035567,1003.241972,0.006595664,5.87E-06,0.006160459,3.079571557,0.61569616,0.001121654,12.1815307,0.000556268,0.039361343,9.290599192,0.001522306,138.937194,0.000156406,274.4021438
1973.853022,0.00477437,0.004800248,0.480519025,996.5016052,0.000530874,4.73E-07,0.006065812,2.961317475,0.4643412,0.000845921,8.913434149,0.000367892,0.028801367,9.180981103,0.001537949,151.938176,0.000171041,274.1852488
1973.880952,0.00444204,0.004350383,0.454606948,984.0596584,0.003811381,3.39E-06,0.005160493,2.494843073,0.590479864,0.001075716,9.621657724,0.000360895,0.031089801,9.238926308,0.001615544,200.380332,0.000225574,273.9683539
1973.908883,0.004052194,0.004471995,0.467915419,1004.064059,0.019293007,1.72E-05,0.005572392,2.642863407,0.463112894,0.000843683,10.30645934,0.000473398,0.033302554,9.344567357,0.001649911,165.837557,0.000186688,273.7514589
1973.936813,0.004139453,0.004299558,0.428543219,992.2762412,0.007278076,6.48E-06,0.00513141,2.515500049,0.591663088,0.001077871,10.29559645,0.000355102,0.033267453,9.181927316,0.001564611,177.67171,0.00020001,273.5345639
1973.964743,0.004212882,0.004441032,0.459218652,981.4111177,0.000626279,5.58E-07,0.00509527,2.657340674,0.458152556,0.000834647,7.518733021,0.000450883,0.024294765,9.205920038,0.001683544,203.450707,0.000229031,273.3176689
1973.992674,0.004405196,0.004136914,0.497249983,988.1636053,0.009007105,8.02E-06,0.005913377,2.845567132,0.922181246,0.001679998,8.312524687,0.000620827,0.02685969,8.919074746,0.001445671,113.895783,0.000128216,273.100774
1974.020604,0.004320924,0.004199883,0.477199324,984.1583026,0.008428312,7.50E-06,0.005305633,2.689365565,0.395363477,0.00072026,6.779479705,0.000573276,0.021906067,9.137846343,0.0015345,147.29624,0.000165816,272.883879
1974.048535,0.004082408,0.00408382,0.483556001,997.3733973,-0.001877118,-1.67E-06,0.004979922,2.692114351,0.502408732,0.000915271,9.776123642,0.000532908,0.031588916,9.076466243,0.001446273,197.737416,0.000222599,272.666984
1974.076465,0.003939069,0.003840672,0.385406886,985.1484679,-0.003872542,-3.45E-06,0.004424183,2.160431454,0.35383398,0.000644603,10.22285198,0.000429837,0.033032399,9.026684486,0.001381071,295.074271,0.000332174,272.450089
1974.104396,0.004102942,0.00395534,0.263174698,995.3091866,0.003203727,2.85E-06,0.004036888,2.040210184,0.339869403,0.000619162,15.5276704,0.000445357,0.050173494,8.897759255,0.001238597,155.037822,0.000174531,272.233194
1974.110111,0.004403259,0.004302657,0.471021268,991.1475318,0.001310224,1.17E-06,0.005389114,3.031171392,0.351335366,0.000640051,10.69331837,0.000442168,0.034552584,8.94011523,0.001415879,130.103458,0.000146461,272.0162991
1974.115827,0.004072583,0.004538874,0.475478025,1001.22515,0.008846331,7.88E-06,0.005807846,3.018684073,0.389521091,0.000709616,10.49126001,0.000425818,0.033899687,9.121243928,0.001445054,183.943135,0.00020707,271.7994041
1974.121542,0.003829435,0.0041233,0.489512819,1001.434894,0.004050908,3.61E-06,0.005112927,2.920364949,0.371577344,0.000676927,10.59115684,0.000408795,0.034222477,9.018284468,0.001410879,209.301554,0.000235617,271.5825091
1974.127258,0.00396527,0.004181341,0.508603238,995.69373,0.003774989,3.36E-06,0.004958351,2.760853732,0.362936799,0.000661186,8.479648958,0.00032785,0.027399707,9.232758399,0.001515615,219.063948,0.000246607,271.3656141
1974.132973,0.004147773,0.004239174,0.482557696,1009.489375,0.009121375,8.12E-06,0.004784928,2.701853486,0.342133628,0.000623287,8.994929165,0.000282799,0.029064696,9.149465365,0.001525236,220.83011,0.000248595,271.1487192
