Age,Ba138Ca,BaCa,BCa,CdCa,FeCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa
2005.87,0.0126481569,0.0125497401,0.4492150651,0.0000163937,0.1585115305,0.0056728113,3.0618422054,0.0012713243,0.0004106657,0.0296937741,9.3193482085,0.0014828019,0.0000349139
2005.89,0.0105690345,0.0107243975,0.4376554318,0.0000159314,0.2115986753,0.0058624754,3.2205847903,0.0020896028,0.0006088614,0.0417842704,9.1257947338,0.0014235070,0.0000393821
2005.91,0.0098731657,0.0099657935,0.4475383150,0.0000140520,0.1535449968,0.0054264136,3.1789229377,0.0011648730,0.0004488453,0.0271614746,9.0780510600,0.0014131831,0.0000320168
2005.94,0.0101358319,0.0099249066,0.4490705655,0.0000169560,0.1573107744,0.0054254489,3.2456493305,0.0012999562,0.0004739741,0.0295311430,9.0645600704,0.0013647415,0.0000328469
2005.96,0.0096270772,0.0097505779,0.4406633605,0.0000248265,0.2072044235,0.0058979951,3.7261972571,0.0019466823,0.0005541567,0.0352228693,9.0202430028,0.0012449354,0.0000297056
2005.98,0.0092968047,0.0095173652,0.4480144516,0.0000246432,0.2164476980,0.0059917513,3.9966409191,0.0018171580,0.0007305594,0.0384319245,8.8075377347,0.0011299264,0.0000286220
2006,0.0094417411,0.0091748658,0.4585564358,0.0000273018,0.1980944548,0.0062030281,3.6579761460,0.0020415085,0.0011137151,0.0327025090,9.0288111109,0.0012709312,0.0000240274
2006.03,0.0086473115,0.0090357527,0.4574232535,0.0000285228,0.2446970348,0.0056796180,3.5611532443,0.0019813094,0.0011656462,0.0364371433,8.9386483054,0.0012840167,0.0000256753
2006.05,0.0088457436,0.0087748991,0.4701218306,0.0000343560,0.2931602129,0.0060592374,4.0362779660,0.0035903998,0.0012834761,0.0457497307,8.5759594070,0.0011601363,0.0000245144
2006.07,0.0081783840,0.0081908999,0.4715106615,0.0000270797,0.2189935174,0.0060850743,4.1772478432,0.0023382510,0.0008973934,0.0416108477,8.6299881905,0.0010333519,0.0000211208
2006.1,0.0080152220,0.0080477844,0.4728817321,0.0000114790,0.2817370948,0.0060318211,3.9419042379,0.0024851989,0.0007811701,0.0384926108,8.8355025260,0.0011063953,0.0000167323
2006.12,0.0078661291,0.0079940597,0.4477026276,0.0000284370,0.2428546253,0.0055951264,3.8790540485,0.0025872207,0.0007542679,0.0406241985,8.7104835776,0.0010149576,0.0000164577
2006.15,0.0073704069,0.0075246420,0.4267432804,0.0000274094,0.3089966542,0.0056619001,3.4562362994,0.0026837433,0.0008401802,0.0559979303,8.7253696381,0.0010899863,0.0000236427
2006.17,0.0081688325,0.0077344522,0.4449552877,0.0000331433,0.4587219526,0.0058085508,3.3173079832,0.0037573294,0.0011253679,0.0557435390,8.9509760261,0.0012388293,0.0000321834
2006.19,0.0075794492,0.0075042697,0.4927214595,0.0000486900,0.5313774358,0.0057516270,3.4198402565,0.0048385705,0.0012009727,0.0505046317,9.2375273509,0.0013117167,0.0000243919
2006.22,0.0075877623,0.0076439693,0.5139897558,0.0000382145,0.3475730440,0.0060487321,3.5189267288,0.0037257531,0.0010987538,0.0444079613,8.8755285367,0.0012574240,0.0000266719
2006.24,0.0082680539,0.0078887227,0.4770157085,0.0000279835,0.3831293389,0.0058043565,3.4407939641,0.0033951940,0.0010513098,0.0457148301,9.1205196233,0.0012880780,0.0000263453
2006.27,0.0078889318,0.0080743598,0.4963841783,0.0000319395,0.3652093702,0.0059330777,3.3453618656,0.0042732717,0.0012093923,0.0575558419,8.9063757853,0.0012016273,0.0000280937
2006.29,0.0085893258,0.0086768770,0.4396092073,0.0000490205,0.5444761610,0.0057435180,3.0900599165,0.0045334090,0.0015938516,0.0727973071,9.3529956177,0.0012442344,0.0000279400
2006.31,0.0078734562,0.0083807542,0.4429479354,0.0000488170,0.4077510698,0.0057230485,2.9486466959,0.0038030512,0.0012614698,0.0615470138,9.4564279423,0.0013221063,0.0000300578
2006.34,0.0079493175,0.0080318234,0.5247513358,0.0000403741,0.4181365120,0.0063917049,3.2691994450,0.0034763644,0.0014868963,0.0615272599,9.2570703575,0.0014142740,0.0000267281
2006.36,0.0063544314,0.0062160953,0.5299174303,0.0000445822,0.3056976383,0.0061249735,3.1472296606,0.0029848185,0.0009826544,0.0408515297,9.1077828251,0.0014235605,0.0000243435
2006.38,0.0065210794,0.0065496535,0.5239670325,0.0000256379,0.3074188986,0.0062026052,3.1395448293,0.0030810078,0.0008954851,0.0441682702,9.3147975889,0.0014037667,0.0000229673
2006.41,0.0070486352,0.0073010115,0.5504892562,0.0000610830,0.3871614657,0.0061935946,3.1912129984,0.0035493559,0.0013007367,0.0519377127,9.2196033332,0.0014079766,0.0000231812
2006.43,0.0079443489,0.0080826581,0.5623753158,0.0000486535,0.3791129025,0.0063668638,3.1724694238,0.0044711843,0.0013608580,0.0650201019,9.4308672819,0.0015305208,0.0000248811
2006.46,0.0082035438,0.0084024925,0.5565154725,0.0000719316,0.4011348065,0.0061862340,3.1672162616,0.0052432911,0.0013954125,0.0659873667,9.3915686278,0.0015596845,0.0000265346
2006.48,0.0072725082,0.0075521258,0.5434455880,0.0000306734,0.2936135818,0.0060790055,3.0074335528,0.0028250835,0.0009103422,0.0436351629,9.3279279130,0.0015370974,0.0000252970
2006.5,0.0082980293,0.0084897264,0.4861820972,0.0000432803,0.2220646111,0.0061208053,2.7664706858,0.0021966108,0.0005552812,0.0522437862,9.5104668464,0.0015071487,0.0000353203
2006.53,0.0092825022,0.0096644402,0.4369265870,0.0000452681,0.2428037038,0.0055336714,2.8354394150,0.0026038006,0.0007256732,0.0602827619,9.3997418989,0.0013715224,0.0000336510
2006.55,0.0087851179,0.0087244125,0.4638773534,0.0000482933,0.2245183021,0.0057252081,2.6547152345,0.0019911148,0.0005904118,0.0449518211,9.4560699185,0.0015389078,0.0000367105
2006.58,0.0074170532,0.0077277518,0.4740456089,0.0000372229,0.1955998798,0.0059465320,2.6358314041,0.0019597809,0.0004867559,0.0438987508,9.5080921658,0.0015464725,0.0000356216
2006.6,0.0074480019,0.0074932563,0.4406636221,0.0000323029,0.2367188137,0.0057106655,2.4099574178,0.0022497950,0.0005499908,0.0495735648,9.6879479990,0.0017498893,0.0000465175
2006.61,0.0068852104,0.0069457153,0.5050170669,0.0000355436,0.2519876197,0.0058981224,2.8176784237,0.0026308808,0.0007832828,0.0504446876,9.5313508393,0.0016884145,0.0000410029
2006.63,0.0070296737,0.0072939945,0.5115254547,0.0000324401,0.2095899874,0.0059699016,2.7372440429,0.0016506580,0.0006417058,0.0385751980,9.3259160694,0.0016341534,0.0000285157
2006.64,0.0081984995,0.0085167676,0.5045531533,0.0000425753,0.3168637344,0.0060128139,2.9332623036,0.0027719368,0.0009058373,0.0566367377,9.5183779784,0.0015957036,0.0000305194
2006.65,0.0087379193,0.0089458157,0.5183814112,0.0000320464,0.3227620312,0.0062690892,3.2301944451,0.0026747383,0.0008127313,0.0484443255,9.1998469911,0.0014817401,0.0000324949
2006.67,0.0083528889,0.0083716194,0.5116579462,0.0000272178,0.2073083597,0.0062526193,2.9097918923,0.0019371064,0.0006369762,0.0435172384,9.1815408432,0.0014658250,0.0000292978
2006.68,0.0090581047,0.0092627318,0.4983482226,0.0000319055,0.2632694255,0.0059635983,3.1553538739,0.0030448383,0.0006817116,0.0714186133,9.4172572968,0.0015333196,0.0000394317
2006.7,0.0109404697,0.0111985146,0.5042452178,0.0000679169,0.2852378376,0.0062809260,3.2249083072,0.0030491417,0.0005893795,0.0735254308,9.5321331520,0.0015043186,0.0000342077
2006.71,0.0101706279,0.0106010444,0.4862444911,0.0000420115,0.2537870959,0.0069934944,3.6615149667,0.0027194808,0.0004568575,0.0810504865,9.1071223463,0.0013060681,0.0000325772
2006.72,0.0146331620,0.0146266883,0.4077889917,0.0000374429,0.3395339469,0.0061699704,3.1403188206,0.0035716965,0.0005047562,0.0802162393,9.3049982525,0.0014209550,0.0000330353
2006.74,0.0117290642,0.0118323983,0.5036521979,0.0000245842,0.3528958209,0.0066310026,3.7002116221,0.0041195531,0.0004451280,0.0652263593,9.3350739120,0.0013924101,0.0000222647
2006.75,0.0085213927,0.0085626134,0.5095054925,0.0000449044,0.2587445095,0.0060331660,2.8495821339,0.0024707590,0.0004089387,0.0323089268,9.4411590926,0.0014781430,0.0000286551
2006.76,0.0113257507,0.0107043501,0.5110044111,0.0000381158,0.5176893187,0.0064496706,3.0012050509,0.0050221050,0.0004943882,0.0519354786,9.5719673550,0.0015292834,0.0000383661
2006.78,0.0097567250,0.0096132010,0.4801720283,0.0000339220,0.4022593121,0.0057534287,2.7825190710,0.0032338446,0.0004761976,0.0415682745,9.2583985312,0.0014955859,0.0000394463
2006.79,0.0098294662,0.0097140193,0.5023832503,0.0000217491,0.2639410739,0.0056620342,2.7443833690,0.0032456004,0.0004547438,0.0484350714,9.4105412631,0.0015642520,0.0000400337
2006.81,0.0097296143,0.0099808513,0.5067211370,0.0000293694,0.2823345214,0.0058857901,3.0329534309,0.0030088113,0.0005851301,0.0516059976,9.3172115845,0.0015282658,0.0000381787
2006.82,0.0096825107,0.0099316716,0.5358954296,0.0000267097,0.3179022908,0.0062868882,3.2914827890,0.0031305772,0.0006228085,0.0498455820,9.2637311022,0.0014006353,0.0000341092
2006.83,0.0101127594,0.0100112371,0.4846817239,0.0000415027,0.3061909012,0.0059030674,2.9628620606,0.0022888748,0.0004733186,0.0461852713,9.3138369597,0.0013824999,0.0000413508
2006.85,0.0090784307,0.0093785584,0.5334109136,0.0000416524,0.2564462372,0.0059452700,3.2313758601,0.0023234008,0.0003980638,0.0312418075,9.0617531247,0.0013584253,0.0000225402
2006.86,0.0093114516,0.0091205851,0.5406242530,0.0000380773,0.2425229767,0.0058857136,3.1790670617,0.0023710860,0.0003555048,0.0355669163,9.0891394374,0.0013187881,0.0000241035
2006.87,0.0094610177,0.0093069601,0.5433517519,0.0000282103,0.2870718796,0.0062549402,3.5125134919,0.0020301002,0.0003953858,0.0305139531,9.0569728404,0.0012920461,0.0000249440
2006.89,0.0091238762,0.0091935849,0.5434013304,0.0000402583,0.2490598612,0.0062250189,3.4750837548,0.0021616379,0.0003411115,0.0326935913,9.0021730521,0.0013005122,0.0000255164
2006.9,0.0094381697,0.0097836271,0.5161484567,0.0000414215,0.2878434975,0.0062731856,3.4935420308,0.0027674182,0.0004007807,0.0380793447,9.1993056449,0.0012807734,0.0000301475
2006.92,0.0101224586,0.0097435487,0.5071683815,0.0000358287,0.2430604754,0.0058613186,3.3263478138,0.0016339451,0.0004601147,0.0337272620,9.1044662776,0.0013568294,0.0000209662
2006.93,0.0098738173,0.0098052988,0.4863965120,0.0000310980,0.2144186520,0.0058324104,3.4366315549,0.0015812315,0.0004153092,0.0290627504,9.0592544630,0.0012865440,0.0000267709
2006.94,0.0093400981,0.0094011725,0.4812719819,0.0000315141,0.1892480681,0.0061225247,3.5789277855,0.0015593296,0.0003423808,0.0261215288,8.8619869385,0.0011793338,0.0000239897
2006.96,0.0096269886,0.0096607116,0.4457779144,0.0000241377,0.2224229220,0.0058103572,3.4275629321,0.0023364349,0.0006232750,0.0476005447,9.0722502829,0.0013358910,0.0000345263
2006.97,0.0091171596,0.0093601318,0.4238369364,0.0000402793,0.3142625114,0.0055253127,3.5412974447,0.0034565371,0.0009492273,0.0600757003,8.7163246760,0.0012086708,0.0000286160
2006.98,0.0092271128,0.0092904166,0.4386288703,0.0000385159,0.3495433703,0.0054959803,3.4281498400,0.0029204440,0.0016021683,0.0436995372,8.9858664302,0.0013370223,0.0000304936
2007,0.0083437715,0.0082064791,0.4341162151,0.0000352202,0.2568626452,0.0058759480,3.3220439724,0.0022325607,0.0010635221,0.0430590630,9.2238266943,0.0013440433,0.0000415970
2007.01,0.0084488856,0.0083863164,0.4371902523,0.0000434872,0.3184172341,0.0058363285,3.3323899674,0.0028493795,0.0014658295,0.0460515883,9.1782955046,0.0013169816,0.0000313906
2007.03,0.0084097470,0.0084096201,0.4622648008,0.0000369440,0.2422007852,0.0057680001,3.4308827749,0.0020321379,0.0010668659,0.0360946342,9.1026097543,0.0012728098,0.0000292042
2007.04,0.0082715473,0.0086665169,0.4566859651,0.0000356535,0.3620563453,0.0058041999,3.5081685898,0.0034117295,0.0019609513,0.0498203613,9.0003114637,0.0012769412,0.0000298666
2007.05,0.0107794184,0.0106004904,0.4453188872,0.0000593202,0.7539262637,0.0055557344,3.4825343114,0.0096068932,0.0049330630,0.0898710504,9.3392944790,0.0013558787,0.0000354287
2007.07,0.0086438373,0.0087656587,0.3768732689,0.0000577169,0.3699681259,0.0052769283,3.0164687263,0.0046325425,0.0026103329,0.0558286710,8.8869286797,0.0011720306,0.0000228123
2007.08,0.0085360055,0.0085882780,0.4154664504,0.0000456801,0.2770754165,0.0058354514,3.5300355246,0.0036256773,0.0014876566,0.0462740521,8.5848607488,0.0010322489,0.0000151539
2007.11,0.0097883764,0.0094690563,0.4364684494,0.0000420572,0.3159318431,0.0061046926,3.4171415787,0.0037600260,0.0013413374,0.0521677425,9.3375550645,0.0012296379,0.0000214582
2007.14,0.0083581865,0.0084915829,0.4179210407,0.0000389445,0.2259383909,0.0056267475,3.4241234494,0.0023789061,0.0008210866,0.0423117667,8.9406872692,0.0010373946,0.0000206435
2007.16,0.0078074284,0.0077546199,0.4119203821,0.0000345426,0.2500443007,0.0058259268,3.1651496746,0.0018535831,0.0007342693,0.0411695004,8.8155470690,0.0010992992,0.0000181841
2007.19,0.0077449292,0.0079304013,0.4815950234,0.0000332184,0.1869474323,0.0064521458,3.4916184818,0.0019103390,0.0004753881,0.0340291890,8.9897082012,0.0011768723,0.0000211082
2007.22,0.0064913751,0.0062930383,0.5149970151,0.0000242662,0.1704730328,0.0060641782,3.9099997227,0.0021766448,0.0003003378,0.0213896473,8.9078262856,0.0011100683,0.0000231526
2007.25,0.0068699479,0.0068629038,0.5084096803,0.0000270782,0.2219084790,0.0063380995,3.5521058866,0.0019243425,0.0003848108,0.0274530189,8.9995261632,0.0012117139,0.0000284070
2007.28,0.0067706159,0.0068544313,0.5129565238,0.0000281004,0.2031490231,0.0058482159,3.2087427570,0.0025495066,0.0003546400,0.0349864907,8.9865165095,0.0013245715,0.0000254555
2007.3,0.0072589830,0.0072862144,0.4880494292,0.0000290519,0.2085202635,0.0057849817,3.3080722711,0.0023007729,0.0003568165,0.0491361934,9.0792984789,0.0012898817,0.0000301170
2007.33,0.0074186437,0.0075356134,0.4444011617,0.0000176709,0.2191213519,0.0058202520,3.0154136047,0.0024711208,0.0002871559,0.0505736685,9.0638074694,0.0012122089,0.0000248344
2007.36,0.0094670021,0.0092264032,0.4348481698,0.0000126953,0.3001874529,0.0056307147,3.1749422294,0.0036576145,0.0003029916,0.0563865181,8.9570277526,0.0013415592,0.0000208591
2007.39,0.0069300941,0.0068398193,0.5790086462,0.0000206911,0.2009337152,0.0064484016,3.4871745502,0.0021047241,0.0002975566,0.0389986136,8.9699557207,0.0013119493,0.0000277609
2007.41,0.0061918400,0.0061420786,0.5309018648,0.0000145973,0.1408662009,0.0061612468,3.6071512517,0.0019931987,0.0002589521,0.0325265644,8.8392431751,0.0011879484,0.0000211204
2007.44,0.0071828376,0.0071662458,0.5532959107,0.0000188016,0.1933068828,0.0063133090,3.5077116650,0.0026233985,0.0003080910,0.0366251539,9.0551988676,0.0013391627,0.0000237773
2007.47,0.0082971891,0.0084296856,0.4566562767,0.0000169586,0.1919199531,0.0054722360,3.1983917660,0.0026840788,0.0002558308,0.0440283407,8.8646578105,0.0012122684,0.0000219934
2007.5,0.0114499338,0.0117935620,0.4204212788,0.0000142001,0.2748114024,0.0061561934,3.5303402255,0.0041984147,0.0003846722,0.0689898804,9.0402636716,0.0011908291,0.0000256197
2007.52,0.0092936410,0.0093900200,0.4380089391,0.0000118609,0.2204618928,0.0058805338,2.8780811618,0.0032946644,0.0003127828,0.0520892580,9.2970241370,0.0014209907,0.0000248357
2007.55,0.0080195422,0.0083741732,0.5505393830,0.0000146125,0.2034923979,0.0060555268,2.6300588922,0.0022596322,0.0002756576,0.0428370934,9.4690305249,0.0016170210,0.0000264662
2007.58,0.0090163377,0.0087969416,0.5556224353,0.0000159275,0.1882437782,0.0054700675,2.4121187117,0.0020746470,0.0002405099,0.0323622838,9.8680397759,0.0018803878,0.0000362363
2007.59,0.0082860453,0.0083991485,0.5628048357,0.0000064114,0.1659168808,0.0055541285,2.4751290621,0.0018467163,0.0002441895,0.0278697109,9.6090366495,0.0016597595,0.0000250173
2007.61,0.0083434124,0.0081517855,0.5623287763,0.0000110146,0.1841959863,0.0059640612,2.5535021827,0.0018177440,0.0002338165,0.0306369927,9.4838492994,0.0015457456,0.0000276998
2007.62,0.0080015237,0.0081551309,0.5291660957,0.0000104283,0.1436121029,0.0054476810,2.3562914140,0.0015443153,0.0001525716,0.0240165924,9.4448881189,0.0015836958,0.0000276464
2007.64,0.0086326868,0.0085919601,0.5444661085,0.0000081991,0.1328294923,0.0059964013,2.7101765726,0.0015614824,0.0001796043,0.0242655553,9.3968710594,0.0014507745,0.0000266589
2007.65,0.0092757045,0.0093861548,0.5536629121,0.0000149170,0.1494930590,0.0065032420,3.2234720092,0.0025731078,0.0003182114,0.0317730183,9.2104711316,0.0014030140,0.0000261091
2007.67,0.0094146622,0.0097368532,0.5953949270,0.0000239139,0.1794193734,0.0066955989,3.4974333106,0.0031704678,0.0003114811,0.0359614397,9.2869780864,0.0013285196,0.0000251290
2007.68,0.0095938958,0.0097269139,0.5739434946,0.0000280526,0.1868423888,0.0064793960,3.4173191963,0.0043060690,0.0003853171,0.0416049421,9.3247880245,0.0013589985,0.0000296958
2007.7,0.0084808361,0.0089438208,0.5475052614,0.0000241089,0.2113994571,0.0065065106,3.2992421421,0.0049842385,0.0004304584,0.0439149171,9.3037349952,0.0013302562,0.0000333574
2007.71,0.0088924073,0.0088694085,0.5882048191,0.0000298025,0.2296378250,0.0067466748,3.4783689498,0.0052044884,0.0003693022,0.0360850802,9.4690862509,0.0013384038,0.0000316022
2007.72,0.0086932732,0.0086297908,0.5761301797,0.0000714589,0.3733664536,0.0067627661,3.6257274478,0.0067341986,0.0005019790,0.0425233184,9.3370289882,0.0013445618,0.0000343714
2007.74,0.0089981700,0.0088279307,0.5597212871,0.0000444649,0.1868379994,0.0063868311,3.2693402797,0.0041985384,0.0002792556,0.0336958976,9.4119041271,0.0014129710,0.0000303701
2007.75,0.0077663571,0.0082416590,0.5805769137,0.0000354995,0.1475918377,0.0064018166,3.4428052098,0.0038782861,0.0002444524,0.0368064068,9.2505646131,0.0013104589,0.0000239486
2007.77,0.0074496149,0.0077998739,0.5496750844,0.0000351104,0.1503295812,0.0060630449,3.2050887843,0.0034741617,0.0002174475,0.0332052489,9.1801795875,0.0013153517,0.0000286402
2007.78,0.0079696056,0.0082628431,0.5425215104,0.0000438703,0.1398961680,0.0057548203,2.9843017822,0.0031821974,0.0002291154,0.0413879035,9.1976071371,0.0014097461,0.0000328935
2007.8,0.0079632766,0.0081507541,0.5397776311,0.0000293217,0.1240670336,0.0059123097,3.1771072854,0.0030238080,0.0001704703,0.0231269079,8.8749514944,0.0013221807,0.0000253115
2007.81,0.0095494731,0.0100221640,0.5910597572,0.0000299843,0.1157847228,0.0066875839,3.6482748471,0.0026795206,0.0001553956,0.0262871759,9.1547815088,0.0013164655,0.0000222129
2007.83,0.0088391342,0.0089429758,0.5547656876,0.0000275298,0.1014193640,0.0061965204,3.6923494530,0.0021513302,0.0001297928,0.0220062946,9.0517939363,0.0012243909,0.0000198708
2007.84,0.0061878415,0.0064846780,0.4653709375,0.0000149783,0.1044927598,0.0052950379,3.0864943898,0.0012484503,0.0001187996,0.0141450410,8.8367102173,0.0012506555,0.0000282626
2007.85,0.0072484065,0.0075230257,0.5124571685,0.0000308159,0.1073220147,0.0060648363,3.5295469324,0.0021984978,0.0001533667,0.0245489041,9.0610267640,0.0013108169,0.0000361711
2007.87,0.0084950485,0.0080185967,0.4988276132,0.0000362358,0.1506067661,0.0061581435,3.8475009674,0.0037879737,0.0001493906,0.0345806572,8.7279713077,0.0011463023,0.0000252228
2007.88,0.0074777899,0.0073886093,0.4194306446,0.0000823739,0.1748959227,0.0054355423,2.7400669743,0.0043403002,0.0004330072,0.0364132746,9.1010694844,0.0014538142,0.0000519126
2007.9,0.0063670330,0.0063151502,0.3867256481,0.0000547537,0.2185294008,0.0051886737,2.7671188197,0.0047645617,0.0003882209,0.0407296611,9.0312181635,0.0013595137,0.0000409660
2007.91,0.0072784185,0.0073238103,0.4209799950,0.0000523336,0.2303764144,0.0056697841,3.1922431589,0.0050049742,0.0004972553,0.0440143174,8.8763736151,0.0012668613,0.0000353973
2007.93,0.0076777414,0.0074059531,0.4497401211,0.0000526322,0.2266090052,0.0056863210,3.3954105320,0.0044151332,0.0004214823,0.0454080519,8.8718981033,0.0012067466,0.0000331963
2007.94,0.0082732393,0.0085256704,0.4451117539,0.0000672377,0.2145986864,0.0059061837,3.3231654269,0.0056926438,0.0004661764,0.0451854845,8.9242746186,0.0012428914,0.0000311106
2007.96,0.0081826572,0.0083926317,0.4611069045,0.0000585724,0.2299392174,0.0057725030,3.4504257395,0.0062787662,0.0005492191,0.0448503787,9.0979395599,0.0013032564,0.0000281719
2007.97,0.0091088756,0.0096616631,0.4595912827,0.0000318900,0.1817325487,0.0062951271,3.6610410873,0.0039656052,0.0003092276,0.0372573892,8.9574856864,0.0012387446,0.0000271708
2007.98,0.0112219691,0.0112925202,0.4669559642,0.0000321314,0.2196535876,0.0062085824,3.6088487284,0.0041901239,0.0004300414,0.0505134721,8.9843071256,0.0012379742,0.0000290347
2008,0.0108422668,0.0106637166,0.4910976717,0.0000402465,0.2261283500,0.0063155422,3.7689432596,0.0046280144,0.0006459614,0.0573843310,9.1294119734,0.0012750084,0.0000272675
2008.01,0.0098675374,0.0099174702,0.4729584828,0.0000184671,0.1890429852,0.0060617255,3.7090077308,0.0039244447,0.0005369500,0.0504266393,9.1043945421,0.0011937461,0.0000267263
2008.03,0.0086639980,0.0089706686,0.4772342232,0.0000249259,0.2113394707,0.0066943747,3.9486096207,0.0029785432,0.0004792201,0.0447381996,8.9071226417,0.0011714787,0.0000239214
2008.04,0.0092104511,0.0093845828,0.3988154262,0.0000228916,0.2573035577,0.0055514999,3.1467250385,0.0036979556,0.0005213765,0.0531767323,9.3027738446,0.0011608330,0.0000213055
2008.06,0.0092425441,0.0091817458,0.4291977623,0.0000239566,0.3170006948,0.0062267037,3.5069251582,0.0036057143,0.0005632714,0.0494378929,9.0646484651,0.0011004529,0.0000175434
2008.07,0.0085949772,0.0085874815,0.4372228230,0.0000291989,0.2501604785,0.0056580936,3.1128549097,0.0027864228,0.0005918366,0.0456987809,9.0018807859,0.0011673334,0.0000168877
2008.09,0.0077178082,0.0079988509,0.4368435469,0.0000249450,0.2519562312,0.0054969725,2.9080593361,0.0030221277,0.0006844105,0.0451971302,9.1274975885,0.0012616272,0.0000302455
2008.1,0.0108311398,0.0104891029,0.3857615346,0.0000285525,0.4301732595,0.0055886293,2.8490879464,0.0044383110,0.0011577056,0.0703670737,8.7351713447,0.0010668297,0.0000256403
2008.12,0.0109024007,0.0106564249,0.4199532369,0.0000323244,0.2860528330,0.0062544820,3.3718988858,0.0030011535,0.0009065395,0.0584210454,8.7715708421,0.0011572486,0.0000223863
2008.15,0.0084399442,0.0084009262,0.5266688941,0.0000194544,0.2218997317,0.0069504633,4.3491479636,0.0025451826,0.0006503360,0.0470278284,8.9814685427,0.0011147734,0.0000202669
2008.17,0.0086537994,0.0087814609,0.5054273046,0.0000164438,0.1757066007,0.0070730422,4.1030087962,0.0019885094,0.0004752405,0.0450071522,9.0114897097,0.0012177547,0.0000192798
2008.2,0.0080990554,0.0078332664,0.5100634459,0.0000170612,0.1643554228,0.0067098267,3.6892954924,0.0014282895,0.0005269906,0.0389109982,9.0948246106,0.0012245413,0.0000224393
2008.22,0.0075862109,0.0075100657,0.4813734250,0.0000125602,0.1878367431,0.0061083737,3.1805473006,0.0013823747,0.0004350639,0.0385220374,8.9597667296,0.0012365363,0.0000285468
2008.24,0.0092517837,0.0093687571,0.4380567526,0.0000352096,0.2704824692,0.0058004282,3.0397291547,0.0029427500,0.0007412920,0.0556956115,9.0078670289,0.0012228219,0.0000322697
2008.27,0.0118186721,0.0115621233,0.3565267312,0.0000218639,0.3511364073,0.0055931653,2.7806724084,0.0032613642,0.0007289815,0.0673267193,9.0052038172,0.0010320576,0.0000258106
2008.29,0.0103574219,0.0105324278,0.4435884647,0.0000200283,0.3119534874,0.0064879656,3.0997530018,0.0031130557,0.0006773921,0.0628784373,9.1053814454,0.0011457907,0.0000217639
2008.31,0.0087350735,0.0082064219,0.5179561356,0.0000196559,0.2875343270,0.0064276994,3.1310057204,0.0023587110,0.0005079044,0.0462376646,9.3737860217,0.0014963230,0.0000330156
2008.34,0.0075874256,0.0075962919,0.5245062807,0.0000161455,0.2405348361,0.0067006386,3.3689812297,0.0017333090,0.0003723148,0.0478226222,9.3313010213,0.0014136697,0.0000292272
2008.36,0.0059875676,0.0060090468,0.4981913271,0.0000102605,0.1790447785,0.0062953757,2.9566563372,0.0011952078,0.0002327405,0.0329451887,9.3038728932,0.0014238678,0.0000280567
2008.39,0.0074623332,0.0077821914,0.5112687184,0.0000152277,0.2633156072,0.0064519968,3.3099449359,0.0025207443,0.0005027792,0.0527562857,9.3723264030,0.0014264272,0.0000277619
2008.41,0.0086487959,0.0083418572,0.4976895293,0.0000129304,0.2609773215,0.0066211564,3.3646259398,0.0021706774,0.0003989861,0.0545023533,9.0181337162,0.0012937276,0.0000305410
2008.43,0.0075078012,0.0074308296,0.5275457733,0.0000109270,0.1793049468,0.0060438421,2.7806151705,0.0017941699,0.0002900581,0.0350068473,9.3247072328,0.0015590824,0.0000270682
2008.46,0.0066320196,0.0064795944,0.4972004496,0.0000177542,0.1703476531,0.0057597063,2.5092630595,0.0012464708,0.0002657893,0.0319429785,9.4429504725,0.0016211768,0.0000303532
2008.48,0.0101679266,0.0103453956,0.5061856089,0.0000242472,0.2999490165,0.0059041680,2.9910129652,0.0034280364,0.0005615454,0.0626345220,9.3855135702,0.0016144143,0.0000352232
2008.5,0.0084059917,0.0084564692,0.5151382312,0.0000042665,0.1326723127,0.0064165254,2.8741135292,0.0007132389,0.0001313560,0.0262357184,9.4759812189,0.0016227808,0.0000264253
2008.53,0.0080293314,0.0081696244,0.5084570709,0.0000020703,0.1077935062,0.0059298581,2.5138389180,0.0007578302,0.0000890869,0.0204547561,9.4184847756,0.0016158408,0.0000249559
2008.55,0.0074543216,0.0075907178,0.5293671424,0.0000108577,0.1144650748,0.0062199671,2.6455402402,0.0008996494,0.0001113631,0.0230498397,9.4456236100,0.0016570806,0.0000282490
2008.58,0.0080572075,0.0080749946,0.5035150115,0.0000073116,0.1257646435,0.0058846173,2.4581926090,0.0007251951,0.0001047602,0.0226991346,9.4125096542,0.0016552376,0.0000312647
2008.6,0.0085203398,0.0085096952,0.5504239110,0.0000082218,0.1318845140,0.0061306628,2.7701505132,0.0009011011,0.0001239737,0.0360367394,9.6550750835,0.0016579723,0.0000316030
2008.62,0.0084418769,0.0087115547,0.5460024390,0.0000108115,0.1138766313,0.0059042132,2.5768675006,0.0006457777,0.0001621181,0.0197087848,9.3888032284,0.0016286503,0.0000355795
2008.63,0.0093740620,0.0091903789,0.5456750932,0.0000031241,0.1145479489,0.0058555472,2.7899182794,0.0007140342,0.0002395649,0.0182770050,9.2926275209,0.0015423164,0.0000325497
2008.65,0.0087322170,0.0091182894,0.5176953353,0.0000073881,0.1218170472,0.0055459621,2.5265414542,0.0008135602,0.0002342148,0.0194836603,9.2873406155,0.0015697367,0.0000308799
