Age,BaCa
1889.05,0.00384
1889.07,0.00388
1889.09,0.00375
1889.11,0.00368
1889.13,0.0037
1889.15,0.00372
1889.17,0.00363
1889.19,0.00363
1889.21,0.00371
1889.23,0.00379
1889.25,0.00387
1889.27,0.00386
1889.29,0.00382
1889.31,0.00377
1889.33,0.00377
1889.35,0.00387
1889.37,0.00391
1889.39,0.00397
1889.41,0.00407
1889.43,0.0042
1889.45,0.00414
1889.47,0.00417
1889.49,0.004
1889.51,0.00437
1889.53,0.00435
1889.55,0.00433
1889.56282,0.00418
1889.57564,0.00396
1889.58846,0.00414
1889.60128,0.0038
1889.6141,0.00391
1889.62692,0.0042
1889.63974,0.00399
1889.65256,0.00377
1889.66538,0.00383
1889.67821,0.0042
1889.69103,0.00415
1889.70385,0.00427
1889.71667,0.00425
1889.72949,0.00368
1889.74231,0.00372
1889.75513,0.00366
1889.76795,0.00366
1889.78077,0.00351
1889.79359,0.00379
1889.80641,0.00401
1889.81923,0.00361
1889.83205,0.00387
1889.84487,0.0037
1889.85769,0.00388
1889.87051,0.00393
1889.88333,0.00377
1889.89615,0.00382
1889.90897,0.0039
1889.92179,0.00389
1889.93462,0.00389
1889.94744,0.00395
1889.96026,0.0039
1889.97308,0.00406
1889.9859,0.00393
1889.99872,0.00401
1890.01154,0.00416
1890.02436,0.00391
1890.03718,0.00417
1890.05,0.00419
1890.06282,0.0045
1890.07564,0.00455
1890.08846,0.0043
1890.10128,0.00423
1890.1141,0.00428
1890.12692,0.0042
1890.13974,0.00432
1890.15256,0.00456
1890.16538,0.00439
1890.17821,0.00446
1890.19103,0.00527
1890.20385,0.00551
1890.21667,0.0057
1890.22949,0.00555
1890.24231,0.0054
1890.25513,0.00541
1890.26795,0.00544
1890.28077,0.00564
1890.29359,0.00585
1890.30641,0.00602
1890.31923,0.00601
1890.33205,0.00583
1890.34487,0.00584
1890.35769,0.00665
1890.37051,0.00601
1890.38333,0.00559
1890.39615,0.00562
1890.40897,0.00518
1890.42179,0.00457
1890.43462,0.00439
1890.44744,0.00474
1890.46026,0.00512
1890.47308,0.00524
1890.4859,0.00528
1890.49872,0.005
1890.51154,0.00509
1890.52436,0.00495
1890.53718,0.00531
1890.55,0.00519
1890.56724,0.00506
1890.58448,0.0051
1890.60172,0.00557
1890.61897,0.00538
1890.63621,0.00532
1890.65345,0.00522
1890.67069,0.00496
1890.68793,0.00484
1890.70517,0.00485
1890.72241,0.0049
1890.73966,0.00475
1890.7569,0.00502
1890.77414,0.00482
1890.79138,0.00473
1890.80862,0.00425
1890.82586,0.00372
1890.8431,0.00366
1890.86034,0.00397
1890.87759,0.00389
1890.89483,0.00383
1890.91207,0.00379
1890.92931,0.00382
1890.94655,0.00402
1890.96379,0.00384
1890.98103,0.00387
1890.99828,0.00378
1891.01552,0.00404
1891.03276,0.00416
1891.05,0.00408
1891.06724,0.00401
1891.08448,0.00359
1891.10172,0.00384
1891.11897,0.0038
1891.13621,0.00379
1891.15345,0.00392
1891.17069,0.00398
1891.18793,0.00431
1891.20517,0.0048
1891.22241,0.00505
1891.23966,0.00514
1891.2569,0.00545
1891.27414,0.0053
1891.29138,0.00558
1891.30862,0.00569
1891.32586,0.00519
1891.3431,0.00495
1891.36034,0.00518
1891.37759,0.00505
1891.39483,0.005
1891.41207,0.0052
1891.42931,0.00448
1891.44655,0.00474
1891.46379,0.00463
1891.48103,0.00464
1891.49828,0.0045
1891.51552,0.00442
1891.53276,0.00431
1891.55,0.00419
1891.57128,0.00427
1891.59255,0.00432
1891.61383,0.00433
1891.63511,0.00442
1891.65638,0.00426
1891.67766,0.00415
1891.69894,0.00413
1891.72021,0.00398
1891.74149,0.00402
1891.76277,0.00405
1891.78404,0.00363
1891.80532,0.00388
1891.8266,0.00394
1891.84787,0.00398
1891.86915,0.00376
1891.89043,0.00376
1891.9117,0.0039
1891.93298,0.00411
1891.95426,0.00402
1891.97553,0.00412
1891.99681,0.00409
1892.01809,0.00405
1892.03936,0.00415
1892.06064,0.00386
1892.08191,0.00382
1892.10319,0.0038
1892.12447,0.00391
1892.14574,0.0037
1892.16702,0.00362
1892.1883,0.00373
1892.20957,0.00389
1892.23085,0.00384
1892.25213,0.0038
1892.2734,0.00389
1892.29468,0.00402
1892.31596,0.00396
1892.33723,0.00408
1892.35851,0.00426
1892.37979,0.00446
1892.40106,0.00413
1892.42234,0.00417
1892.44362,0.00421
1892.46489,0.00435
1892.48617,0.00412
1892.50745,0.00423
1892.52872,0.00374
1892.55,0.00383
1892.57,0.00395
1892.59,0.00374
1892.61,0.0038
1892.63,0.00403
1892.65,0.00377
1892.67,0.00303
1892.69,0.00338
1892.71,0.00372
1892.73,0.00347
1892.75,0.00352
1892.77,0.00354
1892.79,0.00382
1892.81,0.00368
1892.83,0.00365
1892.85,0.00376
1892.87,0.00385
1892.89,0.00376
1892.91,0.00385
1892.93,0.00372
1892.95,0.00369
1892.97,0.0038
1892.99,0.00384
1893.01,0.00377
1893.03,0.00385
1893.05,0.00365
1893.07,0.0037
1893.09,0.00381
1893.11,0.00377
1893.13,0.00385
1893.15,0.00376
1893.17,0.00377
1893.19,0.00386
1893.21,0.00398
1893.23,0.00436
1893.25,0.00444
1893.27,0.0044
1893.29,0.00435
1893.31,0.00424
1893.33,0.00434
1893.35,0.00459
1893.37,0.00445
1893.39,0.00479
1893.41,0.00466
1893.43,0.00447
1893.45,0.00448
1893.47,0.0044
1893.49,0.00424
1893.51,0.00463
1893.53,0.00419
1893.55,0.00416
1893.56639,0.00405
1893.58279,0.00384
1893.59918,0.00398
1893.61557,0.00391
1893.63197,0.0039
1893.64836,0.0038
1893.66475,0.00383
1893.68115,0.00372
1893.69754,0.0038
1893.71393,0.00373
1893.73033,0.00412
1893.74672,0.00377
1893.76311,0.00384
1893.77951,0.0037
1893.7959,0.00364
1893.8123,0.00377
1893.82869,0.0036
1893.84508,0.00362
1893.86148,0.00371
1893.87787,0.00374
1893.89426,0.00375
1893.91066,0.00389
1893.92705,0.00368
1893.94344,0.0038
1893.95984,0.00373
1893.97623,0.00389
1893.99262,0.00374
1894.00902,0.00388
1894.02541,0.00382
1894.0418,0.00387
1894.0582,0.00401
1894.07459,0.00415
1894.09098,0.00384
1894.10738,0.00433
1894.12377,0.00423
1894.14016,0.00454
1894.15656,0.00421
1894.17295,0.00396
1894.18934,0.00496
1894.20574,0.00621
1894.22213,0.00667
1894.23852,0.00631
1894.25492,0.0069
1894.27131,0.00717
1894.2877,0.00723
1894.3041,0.00619
1894.32049,0.00629
1894.33689,0.00609
1894.35328,0.00631
1894.36967,0.0061
1894.38607,0.00557
1894.40246,0.00563
1894.41885,0.00566
1894.43525,0.0053
1894.45164,0.0066
1894.46803,0.00727
1894.48443,0.00716
1894.50082,0.00607
1894.51721,0.00538
1894.53361,0.00464
1894.55,0.00466
1894.56299,0.00468
1894.57597,0.00469
1894.58896,0.00453
1894.60195,0.00473
1894.61494,0.00482
1894.62792,0.00429
1894.64091,0.00434
1894.6539,0.00392
1894.66688,0.00426
1894.67987,0.00446
1894.69286,0.00435
1894.70584,0.00432
1894.71883,0.00404
1894.73182,0.00404
1894.74481,0.00413
1894.75779,0.00407
1894.77078,0.00415
1894.78377,0.00414
1894.79675,0.00407
1894.80974,0.00388
1894.82273,0.00407
1894.83571,0.00429
1894.8487,0.00427
1894.86169,0.00433
1894.87468,0.00394
1894.88766,0.00452
1894.90065,0.00412
1894.91364,0.00418
1894.92662,0.0044
1894.93961,0.00529
1894.9526,0.00424
1894.96558,0.00527
1894.97857,0.00556
1894.99156,0.00748
1895.00455,0.00758
1895.01753,0.00697
1895.03052,0.00652
1895.04351,0.00644
1895.05649,0.00716
1895.06948,0.00682
1895.08247,0.00576
1895.09545,0.00508
1895.10844,0.00504
1895.12143,0.00571
1895.13442,0.00564
1895.1474,0.00516
1895.16039,0.00462
1895.17338,0.00465
1895.18636,0.00446
1895.19935,0.00454
1895.21234,0.00458
1895.22532,0.00466
1895.23831,0.00447
1895.2513,0.00457
1895.26429,0.00444
1895.27727,0.00461
1895.29026,0.00459
1895.30325,0.00456
1895.31623,0.00446
1895.32922,0.00449
1895.34221,0.00444
1895.35519,0.00445
1895.36818,0.00459
1895.38117,0.00509
1895.39416,0.00521
1895.40714,0.00618
1895.42013,0.00638
1895.43312,0.0058
1895.4461,0.00497
1895.45909,0.00479
1895.47208,0.00455
1895.48506,0.00444
1895.49805,0.00427
1895.51104,0.00484
1895.52403,0.00432
1895.53701,0.00444
1895.55,0.00445
1895.56639,0.00416
1895.58279,0.00418
1895.59918,0.00456
1895.61557,0.00407
1895.63197,0.00423
1895.64836,0.00423
1895.66475,0.00411
1895.68115,0.00403
1895.69754,0.00409
1895.71393,0.00395
1895.73033,0.00406
1895.74672,0.00412
1895.76311,0.00379
1895.77951,0.00375
1895.7959,0.00387
1895.8123,0.00382
1895.82869,0.00386
1895.84508,0.00381
1895.86148,0.00406
1895.87787,0.00393
1895.89426,0.00409
1895.91066,0.00398
1895.92705,0.00384
1895.94344,0.00377
1895.95984,0.00396
1895.97623,0.00384
1895.99262,0.00381
1896.00902,0.00399
1896.02541,0.004
1896.0418,0.00386
1896.0582,0.00371
1896.07459,0.0036
1896.09098,0.00395
1896.10738,0.00455
1896.12377,0.00496
1896.14016,0.00672
1896.15656,0.00741
1896.17295,0.00861
1896.18934,0.00879
1896.20574,0.01021
1896.22213,0.01007
1896.23852,0.0085
1896.25492,0.00619
1896.27131,0.00569
1896.2877,0.00551
1896.3041,0.00517
1896.32049,0.00607
1896.33689,0.00582
1896.35328,0.00566
1896.36967,0.00549
1896.38607,0.0055
1896.40246,0.00578
1896.41885,0.00524
1896.43525,0.00491
1896.45164,0.00516
1896.46803,0.00435
1896.48443,0.00515
1896.50082,0.00511
1896.51721,0.00464
1896.53361,0.00452
1896.55,0.00464
1896.56754,0.0046
1896.58509,0.00441
1896.60263,0.00409
1896.62018,0.00389
1896.63772,0.00435
1896.65526,0.00418
1896.67281,0.00446
1896.69035,0.00432
1896.70789,0.00433
1896.72544,0.00451
1896.74298,0.00446
1896.76053,0.00453
1896.77807,0.00458
1896.79561,0.00447
1896.81316,0.00445
1896.8307,0.0048
1896.84825,0.00485
1896.86579,0.00497
1896.88333,0.00497
1896.90088,0.00509
1896.91842,0.00483
1896.93596,0.00487
1896.95351,0.00479
1896.97105,0.00443
1896.9886,0.0048
1897.00614,0.00485
1897.02368,0.00481
1897.04123,0.00514
1897.05877,0.0049
1897.07632,0.00484
1897.09386,0.00465
1897.1114,0.00464
1897.12895,0.00476
1897.14649,0.00475
1897.16404,0.00496
1897.18158,0.00474
1897.19912,0.00416
1897.21667,0.00444
1897.23421,0.00462
1897.25175,0.00472
1897.2693,0.00486
1897.28684,0.00479
1897.30439,0.00464
1897.32193,0.00468
1897.33947,0.0046
1897.35702,0.0047
1897.37456,0.00454
1897.39211,0.00471
1897.40965,0.00484
1897.42719,0.00457
1897.44474,0.00445
1897.46228,0.0045
1897.47982,0.00429
1897.49737,0.00426
1897.51491,0.00428
1897.53246,0.00438
1897.55,0.00425
1897.56961,0.00452
1897.58922,0.00425
1897.60882,0.00426
1897.62843,0.00447
1897.64804,0.00409
1897.66765,0.0041
1897.68725,0.00417
1897.70686,0.00428
1897.72647,0.00411
1897.74608,0.00412
1897.76569,0.00401
1897.78529,0.00422
1897.8049,0.00417
1897.82451,0.00415
1897.84412,0.00429
1897.86373,0.0043
1897.88333,0.00431
1897.90294,0.00449
1897.92255,0.00439
1897.94216,0.00421
1897.96176,0.00417
1897.98137,0.00402
1898.00098,0.00406
1898.02059,0.00438
1898.0402,0.00434
1898.0598,0.0043
1898.07941,0.00462
1898.09902,0.00505
1898.11863,0.00513
1898.13824,0.00539
1898.15784,0.0053
1898.17745,0.0055
1898.19706,0.00659
1898.21667,0.00656
1898.23627,0.00612
1898.25588,0.00602
1898.27549,0.0052
1898.2951,0.00517
1898.31471,0.00523
1898.33431,0.00481
1898.35392,0.00499
1898.37353,0.00528
1898.39314,0.00484
1898.41275,0.0051
1898.43235,0.00504
1898.45196,0.00482
1898.47157,0.00471
1898.49118,0.00498
1898.51078,0.00516
1898.53039,0.0046
1898.55,0.00458
1898.57326,0.00445
1898.59651,0.00471
1898.61977,0.00481
1898.64302,0.00447
1898.66628,0.00457
1898.68953,0.00449
1898.71279,0.00454
1898.73605,0.00472
1898.7593,0.00453
1898.78256,0.00458
1898.80581,0.00443
1898.82907,0.00427
1898.85233,0.00423
1898.87558,0.00434
1898.89884,0.00431
1898.92209,0.00426
1898.94535,0.00436
1898.9686,0.00442
1898.99186,0.00432
1899.01512,0.00424
1899.03837,0.00417
1899.06163,0.004
1899.08488,0.00409
1899.10814,0.00407
1899.1314,0.00469
1899.15465,0.00499
1899.17791,0.00579
1899.20116,0.006
1899.22442,0.00604
1899.24767,0.00583
1899.27093,0.00571
1899.29419,0.00567
1899.31744,0.00543
1899.3407,0.00547
1899.36395,0.00483
1899.38721,0.00462
1899.41047,0.00456
1899.43372,0.00398
1899.45698,0.00406
1899.48023,0.00432
1899.50349,0.00442
1899.52674,0.00447
1899.55,0.0046
1899.57273,0.00434
1899.59545,0.00435
1899.61818,0.00431
1899.64091,0.00398
1899.66364,0.0039
1899.68636,0.00371
1899.70909,0.00364
1899.73182,0.0037
1899.75455,0.00376
1899.77727,0.00391
1899.8,0.004
1899.82273,0.00402
1899.84545,0.00409
1899.86818,0.00388
1899.89091,0.00397
1899.91364,0.00401
1899.93636,0.00415
1899.95909,0.0044
1899.98182,0.00464
1900.00455,0.00458
1900.02727,0.00435
1900.05,0.00431
1900.07273,0.00407
1900.09545,0.00388
1900.11818,0.00381
1900.14091,0.00399
1900.16364,0.0042
1900.18636,0.00426
1900.20909,0.00406
1900.23182,0.00388
1900.25455,0.00417
1900.27727,0.0042
1900.3,0.00399
1900.32273,0.00394
1900.34545,0.00392
1900.36818,0.00401
1900.39091,0.00385
1900.41364,0.00385
1900.43636,0.00398
1900.45909,0.00362
1900.48182,0.00365
1900.50455,0.00386
1900.52727,0.00371
1900.55,0.00386
1900.5803,0.00394
1900.61061,0.00394
1900.64091,0.00398
1900.67121,0.00406
1900.70152,0.00406
1900.73182,0.004
1900.76212,0.0039
1900.79242,0.00362
1900.82273,0.00357
1900.85303,0.00358
1900.88333,0.00361
1900.91364,0.00365
1900.94394,0.00405
1900.97424,0.00437
1901.00455,0.00492
1901.03485,0.00496
1901.06515,0.00496
1901.09545,0.00499
1901.12576,0.00507
1901.15606,0.00471
1901.18636,0.00469
1901.21667,0.00451
1901.24697,0.00418
1901.27727,0.00406
1901.30758,0.00413
1901.33788,0.00416
1901.36818,0.00422
1901.39848,0.00417
1901.42879,0.00399
1901.45909,0.00399
1901.48939,0.00427
1901.5197,0.00444
1901.55,0.00436
1901.58125,0.00404
1901.6125,0.0042
1901.64375,0.00398
1901.675,0.004
1901.70625,0.00397
1901.7375,0.00392
1901.76875,0.00388
1901.8,0.004
1901.83125,0.00402
1901.8625,0.00377
1901.89375,0.00372
1901.925,0.00367
1901.95625,0.00379
1901.9875,0.00372
1902.01875,0.00352
1902.05,0.00372
1902.08125,0.00371
1902.1125,0.00381
1902.14375,0.0038
1902.175,0.00393
1902.20625,0.00399
1902.2375,0.00395
1902.26875,0.00393
1902.3,0.00373
1902.33125,0.00372
1902.3625,0.00374
1902.39375,0.00432
1902.425,0.00415
1902.45625,0.00394
1902.4875,0.00421
1902.51875,0.00418
1902.55,0.00428
1902.57381,0.00386
1902.59762,0.00383
1902.62143,0.00399
1902.64524,0.00373
1902.66905,0.00363
1902.69286,0.00376
1902.71667,0.00398
1902.74048,0.00403
1902.76429,0.00407
1902.7881,0.00426
1902.8119,0.0043
1902.83571,0.00418
1902.85952,0.00408
1902.88333,0.00387
1902.90714,0.00381
1902.93095,0.00398
1902.95476,0.00417
1902.97857,0.00417
1903.00238,0.00417
1903.02619,0.00426
1903.05,0.00432
1903.07381,0.00437
1903.09762,0.00423
1903.12143,0.00497
1903.14524,0.00584
1903.16905,0.00637
1903.19286,0.0065
1903.21667,0.00618
1903.24048,0.00548
1903.26429,0.00502
1903.2881,0.00467
1903.3119,0.00478
1903.33571,0.00426
1903.35952,0.0043
1903.38333,0.00458
1903.40714,0.00429
1903.43095,0.00442
1903.45476,0.0045
1903.47857,0.0044
1903.50238,0.00433
1903.52619,0.00449
1903.55,0.00456
1903.57273,0.00421
1903.59545,0.0044
1903.61818,0.0043
1903.64091,0.00435
1903.66364,0.00401
1903.68636,0.00411
1903.70909,0.00395
1903.73182,0.00399
1903.75455,0.00397
1903.77727,0.00417
1903.8,0.00393
1903.82273,0.00395
1903.84545,0.00398
1903.86818,0.00397
1903.89091,0.00416
1903.91364,0.004
1903.93636,0.0038
1903.95909,0.004
1903.98182,0.00413
1904.00455,0.00407
1904.02727,0.00402
1904.05,0.0042
1904.07273,0.00447
1904.09545,0.0045
1904.11818,0.00414
1904.14091,0.0042
1904.16364,0.00443
1904.18636,0.00394
1904.20909,0.00387
1904.23182,0.00381
1904.25455,0.0039
1904.27727,0.00403
1904.3,0.00394
1904.32273,0.00425
1904.34545,0.00417
1904.36818,0.00441
1904.39091,0.00451
1904.41364,0.00427
1904.43636,0.00425
1904.45909,0.0041
1904.48182,0.00421
1904.50455,0.00419
1904.52727,0.00363
1904.55,0.00387
1904.57381,0.00396
1904.59762,0.00391
1904.62143,0.00386
1904.64524,0.00386
1904.66905,0.00366
1904.69286,0.00384
1904.71667,0.00381
1904.74048,0.00383
1904.76429,0.00392
1904.7881,0.004
1904.8119,0.00393
1904.83571,0.00391
1904.85952,0.00399
1904.88333,0.00393
1904.90714,0.00396
1904.93095,0.00381
1904.95476,0.0038
1904.97857,0.00384
1905.00238,0.00388
1905.02619,0.00407
1905.05,0.00399
1905.07381,0.00418
1905.09762,0.0043
1905.12143,0.00422
1905.14524,0.00411
1905.16905,0.00375
1905.19286,0.00401
1905.21667,0.00434
1905.24048,0.00439
1905.26429,0.00446
1905.2881,0.00465
1905.3119,0.00453
1905.33571,0.0044
1905.35952,0.00453
1905.38333,0.00448
1905.40714,0.00471
1905.43095,0.00442
1905.45476,0.00426
1905.47857,0.00429
1905.50238,0.00496
1905.52619,0.00461
1905.55,0.00439
1905.57041,0.00434
1905.59082,0.00404
1905.61122,0.00403
1905.63163,0.00416
1905.65204,0.00415
1905.67245,0.00411
1905.69286,0.00404
1905.71327,0.00416
1905.73367,0.004
1905.75408,0.00395
1905.77449,0.00385
1905.7949,0.00395
1905.81531,0.00388
1905.83571,0.00386
1905.85612,0.00368
1905.87653,0.0038
1905.89694,0.0039
1905.91735,0.00376
1905.93776,0.0039
1905.95816,0.00399
1905.97857,0.00403
1905.99898,0.00417
1906.01939,0.00385
1906.0398,0.0038
1906.0602,0.00374
1906.08061,0.00403
1906.10102,0.00422
1906.12143,0.00435
1906.14184,0.0047
1906.16224,0.00593
1906.18265,0.00682
1906.20306,0.0075
1906.22347,0.00743
1906.24388,0.00747
1906.26429,0.00736
1906.28469,0.00672
1906.3051,0.00625
1906.32551,0.0058
1906.34592,0.00522
1906.36633,0.00563
1906.38673,0.00595
1906.40714,0.00503
1906.42755,0.00478
1906.44796,0.00457
1906.46837,0.00435
1906.48878,0.00424
1906.50918,0.004
1906.52959,0.00411
1906.55,0.00395
1906.57222,0.00392
1906.59444,0.00408
1906.61667,0.00439
1906.63889,0.00438
1906.66111,0.00417
1906.68333,0.00413
1906.70556,0.00394
1906.72778,0.0042
1906.75,0.00397
1906.77222,0.00388
1906.79444,0.00403
1906.81667,0.0042
1906.83889,0.00411
1906.86111,0.00418
1906.88333,0.00448
1906.90556,0.00435
1906.92778,0.00433
1906.95,0.00451
1906.97222,0.00452
1906.99444,0.00426
1907.01667,0.00427
1907.03889,0.0045
1907.06111,0.00472
1907.08333,0.00477
1907.10556,0.00464
1907.12778,0.00432
1907.15,0.00416
1907.17222,0.00434
1907.19444,0.00439
1907.21667,0.00447
1907.23889,0.00466
1907.26111,0.00447
1907.28333,0.00447
1907.30556,0.00435
1907.32778,0.00458
1907.35,0.00462
1907.37222,0.0047
1907.39444,0.00471
1907.41667,0.00469
1907.43889,0.00431
1907.46111,0.00449
1907.48333,0.00429
1907.50556,0.00411
1907.52778,0.0041
1907.55,0.004
1907.57703,0.00407
1907.60405,0.00404
1907.63108,0.00414
1907.65811,0.00402
1907.68514,0.004
1907.71216,0.00415
1907.73919,0.0042
1907.76622,0.00401
1907.79324,0.004
1907.82027,0.00377
1907.8473,0.00369
1907.87432,0.00388
1907.90135,0.00428
1907.92838,0.0042
1907.95541,0.00418
1907.98243,0.0042
1908.00946,0.00417
1908.03649,0.00429
1908.06351,0.00401
1908.09054,0.00403
1908.11757,0.00458
1908.14459,0.00494
1908.17162,0.0051
1908.19865,0.00505
1908.22568,0.00495
1908.2527,0.00479
1908.27973,0.0043
1908.30676,0.00445
1908.33378,0.00427
1908.36081,0.00447
1908.38784,0.00478
1908.41486,0.00435
1908.44189,0.00417
1908.46892,0.00421
1908.49595,0.00411
1908.52297,0.00411
1908.55,0.00412
1908.57564,0.00432
1908.60128,0.00413
1908.62692,0.00396
1908.65256,0.00397
1908.67821,0.00377
1908.70385,0.00384
1908.72949,0.00366
1908.75513,0.00362
1908.78077,0.00374
1908.80641,0.00383
1908.83205,0.00377
1908.85769,0.00393
1908.88333,0.00404
1908.90897,0.00386
1908.93462,0.0038
1908.96026,0.00378
1908.9859,0.004
1909.01154,0.00392
1909.03718,0.00401
1909.06282,0.00404
1909.08846,0.00409
1909.1141,0.00399
1909.13974,0.00397
1909.16538,0.0043
1909.19103,0.00397
1909.21667,0.00402
1909.24231,0.00417
1909.26795,0.00445
1909.29359,0.0042
1909.31923,0.00422
1909.34487,0.0042
1909.37051,0.00438
1909.39615,0.00453
1909.42179,0.00434
1909.44744,0.00411
1909.47308,0.00392
1909.49872,0.00393
1909.52436,0.00384
1909.55,0.00387
1909.57273,0.00377
1909.59545,0.00369
1909.61818,0.00364
1909.64091,0.0038
1909.66364,0.00422
1909.68636,0.00375
1909.70909,0.00366
1909.73182,0.00372
1909.75455,0.00388
1909.77727,0.00383
1909.8,0.00388
1909.82273,0.00391
1909.84545,0.00423
1909.86818,0.00407
1909.89091,0.004
1909.91364,0.00409
1909.93636,0.00423
1909.95909,0.00423
1909.98182,0.00378
1910.00455,0.00401
1910.02727,0.00425
1910.05,0.00405
1910.07273,0.00431
1910.09545,0.00412
1910.11818,0.00425
1910.14091,0.00451
1910.16364,0.00564
1910.18636,0.00653
1910.20909,0.00664
1910.23182,0.00586
1910.25455,0.00526
1910.27727,0.0052
1910.3,0.00554
1910.32273,0.00718
1910.34545,0.00623
1910.36818,0.00581
1910.39091,0.00494
1910.41364,0.00458
1910.43636,0.00485
1910.45909,0.00507
1910.48182,0.00477
1910.50455,0.00412
1910.52727,0.00432
1910.55,0.00462
1910.57778,0.00465
1910.60556,0.00459
1910.63333,0.0045
1910.66111,0.00457
1910.68889,0.00454
1910.71667,0.00437
1910.74444,0.00451
1910.77222,0.00464
1910.8,0.00436
1910.82778,0.00435
1910.85556,0.00425
1910.88333,0.00442
1910.91111,0.00436
1910.93889,0.00442
1910.96667,0.0043
1910.99444,0.00432
1911.02222,0.00424
1911.05,0.00452
1911.07778,0.0047
1911.10556,0.00522
1911.13333,0.00479
1911.16111,0.00493
1911.18889,0.00507
1911.21667,0.00576
1911.24444,0.00642
1911.27222,0.00692
1911.3,0.00754
1911.32778,0.00724
1911.35556,0.00635
1911.38333,0.00588
1911.41111,0.00539
1911.43889,0.00513
1911.46667,0.00504
1911.49444,0.00511
1911.52222,0.00475
1911.55,0.00492
1911.57564,0.00509
1911.60128,0.00497
1911.62692,0.0048
1911.65256,0.00506
1911.67821,0.00518
1911.70385,0.00521
1911.72949,0.00489
1911.75513,0.00487
1911.78077,0.00461
1911.80641,0.00432
1911.83205,0.00396
1911.85769,0.0039
1911.88333,0.0043
1911.90897,0.00423
1911.93462,0.00411
1911.96026,0.00405
1911.9859,0.00406
1912.01154,0.00387
1912.03718,0.00401
1912.06282,0.00387
1912.08846,0.00395
1912.1141,0.00413
1912.13974,0.00404
1912.16538,0.00408
1912.19103,0.00418
1912.21667,0.00398
1912.24231,0.0038
1912.26795,0.00392
1912.29359,0.00393
1912.31923,0.00393
1912.34487,0.00394
1912.37051,0.00406
1912.39615,0.00387
1912.42179,0.00409
1912.44744,0.00426
1912.47308,0.0043
1912.49872,0.00435
1912.52436,0.00428
1912.55,0.0044
1912.57381,0.00432
1912.59762,0.0045
1912.62143,0.00441
1912.64524,0.0042
1912.66905,0.00423
1912.69286,0.00407
1912.71667,0.00404
1912.74048,0.00398
1912.76429,0.00388
1912.7881,0.00389
1912.8119,0.004
1912.83571,0.00406
1912.85952,0.00394
1912.88333,0.00377
1912.90714,0.00427
1912.93095,0.00368
1912.95476,0.0038
1912.97857,0.00373
1913.00238,0.00394
1913.02619,0.00386
1913.05,0.00386
1913.07381,0.00377
1913.09762,0.00381
1913.12143,0.00396
1913.14524,0.00397
1913.16905,0.00424
1913.19286,0.0043
1913.21667,0.00437
1913.24048,0.00475
1913.26429,0.00525
1913.2881,0.00527
1913.3119,0.0051
1913.33571,0.00433
1913.35952,0.00446
1913.38333,0.00427
1913.40714,0.00419
1913.43095,0.00421
1913.45476,0.00425
1913.47857,0.00429
1913.50238,0.00415
1913.52619,0.00413
1913.55,0.00416
1913.575,0.00421
1913.6,0.004
1913.625,0.00386
1913.65,0.00401
1913.675,0.00393
1913.7,0.00409
1913.725,0.00412
1913.75,0.00403
1913.775,0.00402
1913.8,0.00377
1913.825,0.0038
1913.85,0.00363
1913.875,0.00367
1913.9,0.00376
1913.925,0.00391
1913.95,0.00397
1913.975,0.00395
1914,0.00417
1914.025,0.004
1914.05,0.00416
1914.075,0.00428
1914.1,0.00428
1914.125,0.0043
1914.15,0.00438
1914.175,0.00474
1914.2,0.00474
1914.225,0.00453
1914.25,0.00441
1914.275,0.00433
1914.3,0.00446
1914.325,0.00428
1914.35,0.00422
1914.375,0.00442
1914.4,0.00427
1914.425,0.00425
1914.45,0.00418
1914.475,0.00423
1914.5,0.00414
1914.525,0.00405
1914.55,0.00407
1914.57222,0.00398
1914.59444,0.00407
1914.61667,0.00401
1914.63889,0.00388
1914.66111,0.00377
1914.68333,0.00387
1914.70556,0.0037
1914.72778,0.00372
1914.75,0.00397
1914.77222,0.00394
1914.79444,0.00417
1914.81667,0.0041
1914.83889,0.00385
1914.86111,0.00384
1914.88333,0.00384
1914.90556,0.00375
1914.92778,0.00381
1914.95,0.00384
1914.97222,0.00382
1914.99444,0.0037
1915.01667,0.00361
1915.03889,0.00344
1915.06111,0.00348
1915.08333,0.00354
1915.10556,0.00364
1915.12778,0.00377
1915.15,0.00377
1915.17222,0.0038
1915.19444,0.0039
1915.21667,0.00382
1915.23889,0.00393
1915.26111,0.00394
1915.28333,0.00407
1915.30556,0.00399
1915.32778,0.00397
1915.35,0.00406
1915.37222,0.00394
1915.39444,0.00394
1915.41667,0.00394
1915.43889,0.00397
1915.46111,0.00399
1915.48333,0.00405
1915.50556,0.00404
1915.52778,0.00394
1915.55,0.00405
1915.58448,0.00392
1915.61897,0.0039
1915.65345,0.00378
1915.68793,0.0035
1915.72241,0.00358
1915.7569,0.00372
1915.79138,0.00383
1915.82586,0.00385
1915.86034,0.00382
1915.89483,0.00382
1915.92931,0.00377
1915.96379,0.00379
1915.99828,0.0039
1916.03276,0.00394
1916.06724,0.00401
1916.10172,0.00399
1916.13621,0.00415
1916.17069,0.0041
1916.20517,0.00436
1916.23966,0.00422
1916.27414,0.00457
1916.30862,0.00496
1916.3431,0.0046
1916.37759,0.00471
1916.41207,0.00501
1916.44655,0.00572
1916.48103,0.00495
