Age,Ba138Ca,BaCa,BCa,Cd,CdCa,Ce,CeCa,Eu,EuCa,Gd,GdCa,La,LaCa,LiCa,Lu,LuCa,MgCa,Mn,MnCa,P,PbCa,PCa,Pr,PrCa,Sm,SmCa,SrCa,UCa,Y,Yb,YbCa,YCa,ZnCa,Dist
1986.839056,0.004736011,0.004801345,0.359193024,0.007396407,6.59E-06,28.75061134,2.05E-08,3.384185622,2.23E-09,17.82526948,1.13E-08,66.51615153,4.79E-08,0.004433759,1.463636539,8.37E-10,2.325029338,0.394475339,0.000718642,16.76075287,0.000525016,0.054157868,14.46980799,1.03E-08,13.67886902,9.11E-09,8.979872687,0.001343884,133.404147,6.96351166,4.03E-09,0.000150177,0.002497796,288.3696277
1986.853022,0.00582902,0.00557715,0.375488379,0.013307107,1.18E-05,29.56028602,2.11E-08,2.735154791,1.80E-09,18.13483223,1.15E-08,63.34928001,4.56E-08,0.005328385,1.115404463,6.38E-10,2.864061496,0.469063301,0.000854523,23.26902648,0.000526747,0.075187606,13.28966443,9.44E-09,16.09849647,1.07E-08,8.94363294,0.001236144,120.848641,6.432643827,3.72E-09,0.000136043,0.004908066,288.0781297
1986.866987,0.005703784,0.005891013,0.37065093,0.001764119,1.57E-06,32.10565239,2.29E-08,3.374426704,2.22E-09,16.19220075,1.03E-08,65.26748528,4.70E-08,0.005055525,1.181410824,6.76E-10,2.53578253,0.67363388,0.001227203,22.00132546,0.000492174,0.07109137,12.40249031,8.81E-09,6.463453982,4.30E-09,8.980609675,0.001311258,137.930493,6.245215467,3.61E-09,0.000155273,0.004309685,287.7866318
1986.880952,0.006112006,0.006180506,0.356327301,0.010946454,9.75E-06,34.15183788,2.44E-08,2.186819745,1.44E-09,16.16253945,1.03E-08,75.72805157,5.46E-08,0.004813482,1.61889141,9.26E-10,2.163410221,3.377327784,0.006152699,21.36382095,0.000493893,0.069031446,13.94675798,9.91E-09,7.260445892,4.83E-09,9.045152525,0.001465252,145.514916,6.982456561,4.04E-09,0.000163811,0.003853907,287.4951338
1986.894917,0.004727362,0.00483217,0.40572736,0.017027189,1.52E-05,26.40352192,1.89E-08,3.092664099,2.04E-09,12.58429262,8.01E-09,59.48227308,4.29E-08,0.005327548,0.946189741,5.41E-10,2.98503387,1.027259257,0.001871426,13.85041997,0.000484029,0.04475391,11.04184236,7.84E-09,9.413128963,6.27E-09,9.041601918,0.001373967,129.454023,6.490432547,3.75E-09,0.00014573,0.003837022,287.2036358
1986.908883,0.004714217,0.004756852,0.382051879,-0.000189993,-1.69E-07,26.56545771,1.90E-08,3.679049374,2.42E-09,20.99589466,1.34E-08,77.84627711,5.61E-08,0.004995542,1.572861961,9.00E-10,2.787872453,0.796337855,0.001450741,18.19523167,0.000790925,0.058793001,17.023392,1.21E-08,10.74513103,7.15E-09,8.979313351,0.001403484,142.447053,9.023936493,5.22E-09,0.000160357,0.003466561,286.9121378
1986.922848,0.00647008,0.006663947,0.354256937,0.006646399,5.92E-06,37.57107812,2.68E-08,4.166363223,2.74E-09,17.10820058,1.09E-08,79.60056103,5.74E-08,0.005050318,0.779000562,4.46E-10,2.747956114,0.546276953,0.000995189,26.17479012,0.000705034,0.0845768,14.17620771,1.01E-08,14.17788503,9.44E-09,9.037998038,0.001235177,143.985275,8.191572292,4.74E-09,0.000162089,0.003647055,286.6206399
1986.936813,0.007481795,0.007690282,0.357216343,0.013726251,1.22E-05,21.0055464,1.50E-08,1.671079212,1.10E-09,7.308000711,4.65E-09,43.36006567,3.12E-08,0.004943112,0.787648184,4.51E-10,2.689954289,0.539847367,0.000983475,25.50702478,0.00063037,0.082419096,7.312140135,5.19E-09,6.212989013,4.14E-09,8.867228974,0.00107826,78.227972,2.746766344,1.59E-09,8.81E-05,0.004427763,286.3291419
1986.950778,0.004394589,0.004562599,0.370148933,0.005948662,5.30E-06,21.99261657,1.57E-08,2.519925976,1.66E-09,13.24436408,8.43E-09,56.7104674,4.09E-08,0.005244362,1.010189588,5.78E-10,2.797746551,0.55048601,0.001002856,12.57916848,0.00056558,0.040646202,10.77346871,7.65E-09,8.53824952,5.68E-09,8.978985411,0.001310149,113.460879,10.31337332,5.97E-09,0.000127726,0.003605676,286.0376439
1986.964743,0.004386955,0.004207142,0.338395864,0.007493586,6.67E-06,27.57679781,1.97E-08,3.578996022,2.36E-09,18.61817013,1.18E-08,64.1671017,4.62E-08,0.004778651,1.341946066,7.68E-10,2.335703101,0.72943256,0.001328855,12.77941376,0.000720234,0.041293241,14.01010761,9.95E-09,13.54694386,9.02E-09,9.17024523,0.00139312,132.631327,7.528945558,4.35E-09,0.000149307,0.002546566,285.7461459
1986.978709,0.005424129,0.005252999,0.323447286,0.009547409,8.50E-06,25.4059403,1.81E-08,2.583104325,1.70E-09,13.40115026,8.53E-09,53.61625782,3.86E-08,0.004510176,1.371055812,7.84E-10,2.268661348,0.664076,0.001209791,16.2490018,0.000783286,0.052504282,12.13119021,8.62E-09,10.64183454,7.08E-09,9.056925869,0.001262222,118.37012,5.66419512,3.28E-09,0.000133253,0.003159929,285.454648
1986.992674,0.004313262,0.004376789,0.405195865,0.029000967,2.58E-05,23.94475762,1.71E-08,3.208144921,2.11E-09,11.16878313,7.11E-09,51.62479865,3.72E-08,0.005405771,1.220468704,6.98E-10,2.929692746,0.639458576,0.001164944,10.11130217,0.000363775,0.032671956,8.696508987,6.18E-09,12.93344199,8.61E-09,9.045080944,0.001369072,114.876451,4.800551544,2.78E-09,0.00012932,0.004114261,285.16315
1987.006639,0.004245065,0.004045583,0.415832025,0.001879748,1.67E-06,25.74116296,1.84E-08,3.276457068,2.16E-09,15.10428697,9.61E-09,56.70911736,4.09E-08,0.005755091,1.024714988,5.86E-10,2.834504062,0.473483771,0.000862576,9.266035272,0.000315712,0.029940703,9.649623241,6.85E-09,16.09673474,1.07E-08,9.089967803,0.001437683,122.152229,5.409193999,3.13E-09,0.00013751,0.002480294,284.871652
1987.020604,0.003931855,0.003799422,0.408637483,0.009656205,8.60E-06,20.48858754,1.46E-08,1.361770662,8.97E-10,16.43561649,1.05E-08,35.88694341,2.59E-08,0.007049981,0.054650509,3.13E-11,3.424836995,0.405294186,0.000738351,12.64289248,0.000272946,0.040852109,8.110904501,5.76E-09,3.870950474,2.58E-09,8.767098046,0.001250809,81.45038,5.90492251,3.42E-09,9.17E-05,0.002208325,284.580154
1987.03457,0.004417085,0.00428608,0.368829033,0.007680988,6.84E-06,38.91697297,2.78E-08,3.948833451,2.60E-09,21.80056504,1.39E-08,78.25970365,5.64E-08,0.006286857,1.747025008,9.99E-10,3.261724501,0.522906984,0.000952614,12.87065594,0.000611091,0.041588066,22.93481648,1.63E-08,13.76584371,9.16E-09,9.15568901,0.001392282,168.994274,6.065404453,3.51E-09,0.000190242,0.003802402,284.2905199
1987.048535,0.003614372,0.003603492,0.359586924,0.010608881,9.45E-06,23.06487649,1.65E-08,2.857337841,1.88E-09,21.86337148,1.39E-08,58.79319822,4.24E-08,0.005657836,1.650650249,9.44E-10,3.041578187,0.447608672,0.000815438,8.321885905,0.000454398,0.026889938,11.64314394,8.27E-09,10.87709912,7.24E-09,9.00518734,0.001388419,128.647184,6.773791438,3.92E-09,0.000144822,0.003258766,284.0008857
1987.0625,0.004144797,0.003968475,0.352072243,0.0116675,1.04E-05,20.52857868,1.47E-08,1.530215743,1.01E-09,12.71423682,8.09E-09,44.24997147,3.19E-08,0.00542427,0.938411214,5.37E-10,3.211723808,0.580321079,0.001057209,6.581626717,0.000347409,0.021266758,8.436525152,5.99E-09,5.345230827,3.56E-09,8.899673619,0.001284366,101.926175,5.024774825,2.91E-09,0.000114741,0.00429609,283.7112516
1987.076465,0.006426618,0.005979832,0.363213204,0.018854903,1.68E-05,26.67231831,1.91E-08,2.391740132,1.58E-09,11.52751859,7.34E-09,60.55161602,4.36E-08,0.006249117,0.552002508,3.16E-10,3.436580272,0.9062383,0.001650954,13.5354453,0.000562631,0.043736154,8.032539054,5.71E-09,10.72034037,7.14E-09,9.000673868,0.001300376,110.719914,5.800033351,3.35E-09,0.000124641,0.006864519,283.4216174
1987.09043,0.005520512,0.005527215,0.350125432,0.005500179,4.90E-06,23.17784944,1.66E-08,1.35280762,8.91E-10,13.88251494,8.84E-09,49.97043052,3.60E-08,0.005934639,1.108932347,6.34E-10,3.479661764,0.751400578,0.001368876,10.670962,0.000485121,0.034480346,9.283174162,6.59E-09,8.800418278,5.86E-09,8.989346292,0.001292134,105.383202,3.480317879,2.01E-09,0.000118633,0.003738859,283.1319833
1987.104396,0.004686516,0.004473898,0.339056575,0.011434868,1.02E-05,17.44901619,1.25E-08,2.287804755,1.51E-09,9.380923884,5.97E-09,46.84442438,3.38E-08,0.005400246,0.234050188,1.34E-10,3.460406775,0.708813144,0.001291291,8.138566026,0.000508446,0.026297589,9.891152105,7.03E-09,11.02123248,7.34E-09,8.797298244,0.001236434,107.156898,3.954112709,2.29E-09,0.00012063,0.004981089,282.8423491
1987.123521,0.004921398,0.004698174,0.285207204,0.006609769,5.88E-06,39.28547842,2.81E-08,1.809720264,1.19E-09,12.34495709,7.86E-09,66.3966328,4.78E-08,0.004572874,0.873791672,5.00E-10,2.696579874,0.720432519,0.001312459,11.27626616,0.000564614,0.036436224,12.97554127,9.22E-09,10.94995527,7.29E-09,8.899806665,0.001180821,112.731802,5.039874433,2.92E-09,0.000126906,0.004293414,282.552715
1987.142646,0.004314594,0.004367775,0.29605523,0.016682114,1.49E-05,31.13361934,2.22E-08,2.783196533,1.83E-09,21.60264216,1.37E-08,55.91882758,4.03E-08,0.005237301,1.614728079,9.24E-10,2.789993439,0.966959531,0.001761574,12.55367039,0.000679682,0.040563812,9.7573055,6.93E-09,11.92739643,7.94E-09,9.016295302,0.001204063,124.566037,8.35700635,4.83E-09,0.000140228,0.003570605,282.2630809
1987.161771,0.004502546,0.004623184,0.343555595,0.011591062,1.03E-05,14.74892024,1.05E-08,2.226120092,1.47E-09,9.847336124,6.27E-09,33.48286465,2.41E-08,0.006217983,0.130671392,7.47E-11,3.8717316,0.846826721,0.00154272,7.132242003,0.000428011,0.023045923,6.635880649,4.71E-09,4.200099539,2.80E-09,8.957755333,0.001250589,75.244454,3.586309434,2.07E-09,8.47E-05,0.004615892,281.9734467
1987.180896,0.00433639,0.004172157,0.356738844,0.014388609,1.28E-05,16.55019083,1.18E-08,2.507391993,1.65E-09,12.04896158,7.67E-09,43.07315724,3.10E-08,0.006117121,1.185176334,6.78E-10,3.58730176,0.477835065,0.000870503,7.672174393,0.000403372,0.02479057,7.502270929,5.33E-09,10.35381362,6.89E-09,9.008504403,0.001268484,95.265727,3.299994449,1.91E-09,0.000107243,0.00323537,281.6838126
1987.200021,0.003560902,0.003738463,0.342219732,0.003876097,3.45E-06,24.24715182,1.73E-08,1.977254512,1.30E-09,11.21268853,7.14E-09,53.97688652,3.89E-08,0.005352419,0.524308395,3.00E-10,3.247899705,0.422395424,0.000769505,7.844142037,0.000364838,0.025346237,10.41802231,7.40E-09,8.047345392,5.36E-09,9.072398586,0.001300821,126.011803,7.544675768,4.36E-09,0.000141855,0.002874818,281.3941784
1987.219146,0.004506442,0.004664878,0.307011714,0.011615697,1.03E-05,40.28854606,2.88E-08,3.806329122,2.51E-09,17.66783972,1.12E-08,71.13121576,5.13E-08,0.005105226,1.306544505,7.47E-10,2.713943375,0.558378218,0.001017234,11.70430853,0.00042983,0.037819328,14.62359797,1.04E-08,9.33935613,6.22E-09,9.026599186,0.001372794,151.540483,5.152584735,2.98E-09,0.000170594,0.003520662,281.1045443
1987.238271,0.004774868,0.005028102,0.339497247,0.013046204,1.16E-05,32.65260843,2.33E-08,2.417806281,1.59E-09,15.21469086,9.68E-09,56.76624788,4.09E-08,0.005775302,1.293372545,7.40E-10,3.363488748,1.036834862,0.00188887,9.546287033,0.000408943,0.030846261,9.687164622,6.88E-09,9.284860465,6.18E-09,8.904215051,0.001268678,107.924034,6.080667983,3.52E-09,0.000121493,0.006988117,280.8149101
1987.257396,0.00466707,0.004696101,0.367377156,0.034309995,3.05E-05,31.32508575,2.24E-08,3.285503348,2.16E-09,17.47062653,1.11E-08,69.46138502,5.00E-08,0.005337347,0.734393582,4.20E-10,2.947081557,0.55146225,0.001004635,10.3336098,0.000374682,0.033390283,12.83134417,9.11E-09,19.4862619,1.30E-08,9.083527451,0.001336464,148.049189,6.820477819,3.94E-09,0.000166663,0.002642628,280.525276
1987.276521,0.003394317,0.003437323,0.369394851,0.036221013,3.22E-05,19.38844246,1.38E-08,2.128310893,1.40E-09,16.47466403,1.05E-08,45.43936399,3.27E-08,0.005013828,1.283095521,7.34E-10,2.749455425,0.406630357,0.000740785,6.306360555,0.000241717,0.020377309,9.615883397,6.83E-09,7.4510681,4.96E-09,9.057937464,0.001464939,114.486737,6.594504382,3.81E-09,0.000128881,0.001829579,280.2356418
1987.295646,0.005619327,0.005553715,0.375866242,0.005912697,5.26E-06,14.96555779,1.07E-08,1.370227115,9.02E-10,12.71607168,8.09E-09,35.79032942,2.58E-08,0.005983365,0.356879668,2.04E-10,3.543980434,0.623622374,0.001136094,9.704052991,0.000340781,0.031356039,6.494688578,4.61E-09,7.942236983,5.29E-09,8.955630078,0.001336818,91.660263,5.241340962,3.03E-09,0.000103185,0.003901574,279.9460077
1987.314772,0.004485894,0.004412535,0.376267898,0.020589124,1.83E-05,26.96389365,1.93E-08,1.517283721,9.99E-10,7.060917154,4.49E-09,37.20083952,2.68E-08,0.005604463,0.011027941,6.31E-12,3.331526966,0.595406241,0.001084691,9.441261308,0.000424425,0.030506899,7.80897843,5.55E-09,10.63840883,7.08E-09,8.921254623,0.001351692,97.465927,4.491193394,2.60E-09,0.00010972,0.003977482,279.6563735
1987.333897,0.003514024,0.003593542,0.355213153,0.005952821,5.30E-06,28.42645478,2.03E-08,3.130933689,2.06E-09,17.2891861,1.10E-08,54.24986984,3.91E-08,0.005535033,0.801057126,4.58E-10,3.105157171,0.528254771,0.000962356,8.450878812,0.000399538,0.027306744,12.03838741,8.55E-09,10.50787274,6.99E-09,8.854489034,0.001266061,137.953826,5.684828155,3.29E-09,0.000155299,0.002843565,279.3667394
1987.353022,0.004415005,0.004351401,0.317542892,0.008850365,7.88E-06,31.18234405,2.23E-08,4.519328664,2.98E-09,18.17384482,1.16E-08,62.04436536,4.47E-08,0.005186374,1.473157627,8.43E-10,2.700108028,0.487171994,0.000887513,12.09350183,0.000599011,0.039076901,12.94950552,9.20E-09,13.03548876,8.68E-09,9.311339926,0.001474112,153.857346,8.282903061,4.79E-09,0.000173202,0.002030075,279.0771052
1987.372147,0.004360727,0.004232208,0.346169671,0.008346289,7.43E-06,23.65000416,1.69E-08,2.080024627,1.37E-09,13.59487649,8.65E-09,44.74694412,3.22E-08,0.005513722,0.687653739,3.93E-10,3.38612629,0.461100231,0.000840017,8.379039231,0.00051675,0.027074613,8.624299652,6.13E-09,12.58013165,8.37E-09,8.980192668,0.00124759,104.884098,5.72816285,3.31E-09,0.000118071,0.003164691,278.7874711
1987.391272,0.003854994,0.00352173,0.353916036,0.001893086,1.69E-06,21.45517105,1.53E-08,2.146811841,1.41E-09,16.14381882,1.03E-08,41.95657885,3.02E-08,0.005327293,0.347688197,1.99E-10,3.402600097,0.454221046,0.000827484,5.697425414,0.000338312,0.018409699,8.826958626,6.27E-09,6.238552586,4.15E-09,8.842662404,0.001156557,108.428142,4.504787112,2.61E-09,0.000122061,0.00259551,278.497837
1987.410397,0.003689338,0.003689253,0.363390267,0.010687422,9.52E-06,18.80757761,1.34E-08,3.023197018,1.99E-09,14.11583971,8.98E-09,39.96935644,2.88E-08,0.005495991,0.766632748,4.39E-10,3.598514634,0.434476274,0.000791514,6.533728485,0.00038665,0.021111988,7.183083653,5.10E-09,7.736126036,5.15E-09,8.864294063,0.001186348,102.360603,4.630809911,2.68E-09,0.00011523,0.002814595,278.2082028
1987.429522,0.003326444,0.003579648,0.352481588,0.004359989,3.88E-06,21.04057456,1.50E-08,2.082236951,1.37E-09,14.06366872,8.95E-09,39.15725936,2.82E-08,0.005660995,0.584495973,3.34E-10,3.330094234,0.36707197,0.000668719,7.113423436,0.000384478,0.022985116,7.43042287,5.28E-09,9.433970932,6.28E-09,8.921738541,0.001190437,104.718433,3.848421543,2.23E-09,0.000117885,0.002589805,277.9185687
1987.448647,0.004127421,0.003888275,0.35755356,0.008101994,7.21E-06,32.60067895,2.33E-08,3.603262871,2.37E-09,17.0798809,1.09E-08,59.30367545,4.27E-08,0.00556932,0.735674074,4.21E-10,2.73343741,0.415687774,0.000757286,11.80301686,0.000744412,0.038138277,12.13089468,8.62E-09,13.89500358,9.25E-09,9.275324334,0.001485309,136.760951,7.33189399,4.24E-09,0.000153956,0.003312234,277.6289345
1987.467772,0.003667516,0.003843361,0.396925563,0.007024238,6.25E-06,23.84997945,1.70E-08,1.987328132,1.31E-09,9.741059715,6.20E-09,42.87038353,3.09E-08,0.00565174,0.545782906,3.12E-10,2.948671288,0.349348921,0.000636432,9.256312873,0.000548175,0.029909287,9.460586224,6.72E-09,12.0043532,7.99E-09,9.233151494,0.001438922,103.7177,3.707891789,2.14E-09,0.000116758,0.002418222,277.3393004
1987.486897,0.003856905,0.003932723,0.399318308,0.002182558,1.94E-06,26.70093489,1.91E-08,2.142092622,1.41E-09,16.2604141,1.03E-08,42.93888721,3.09E-08,0.005502045,1.136776722,6.50E-10,2.722537787,0.325298569,0.000592618,9.019245507,0.000497525,0.029143268,8.61042066,6.12E-09,7.736106512,5.15E-09,9.431856683,0.001576381,108.282238,6.48962259,3.75E-09,0.000121897,0.001849878,277.0496662
1987.506022,0.003171269,0.003193604,0.38366568,0.009009874,8.02E-06,25.91593084,1.85E-08,3.318500542,2.19E-09,16.48020952,1.05E-08,43.98524048,3.17E-08,0.005215658,1.294804285,7.41E-10,2.562936905,0.229609588,0.000418295,7.136081729,0.000397387,0.02305833,10.84081574,7.70E-09,8.97046674,5.97E-09,9.120226012,0.001488503,111.454861,4.955468604,2.87E-09,0.000125468,0.001536286,276.7600321
1987.525147,0.00351612,0.003731504,0.416219792,0.008860685,7.89E-06,12.71177365,9.08E-09,1.090730903,7.18E-10,6.721211921,4.28E-09,27.16410795,1.96E-08,0.005836982,0.445475598,2.55E-10,3.353496815,0.351904227,0.000641087,5.400363263,0.00033664,0.017449823,6.500240932,4.62E-09,1.637348518,1.09E-09,9.185579619,0.001286069,75.298861,3.187986145,1.84E-09,8.48E-05,0.002907724,276.4703979
1987.544273,0.004965509,0.00499707,0.400318671,0.046674907,4.16E-05,10.18123012,7.27E-09,0.603300235,3.97E-10,2.330066456,1.48E-09,13.96687667,1.01E-08,0.006895877,0.153596894,8.79E-11,3.854764149,1.152643063,0.002099845,6.052633943,0.000395182,0.01955746,3.653663209,2.60E-09,0.988740261,6.58E-10,8.992635116,0.001166304,47.696373,2.278192728,1.32E-09,5.37E-05,0.01003795,276.1807638
1987.563398,0.00367503,0.003595264,0.432061777,0.021671264,1.93E-05,13.29773702,9.50E-09,0.682864151,4.50E-10,7.391249849,4.70E-09,26.08043254,1.88E-08,0.006395964,0.193170296,1.10E-10,3.310356702,0.394644042,0.000718949,6.823968155,0.000406691,0.022049819,5.521727618,3.92E-09,6.220932798,4.14E-09,9.355953398,0.001440343,71.686571,1.857557331,1.07E-09,8.07E-05,0.003709357,275.8911296
1987.582523,0.003256388,0.002998247,0.421820839,0.014536121,1.29E-05,22.4866024,1.61E-08,2.804384165,1.85E-09,9.243403845,5.88E-09,38.22994042,2.75E-08,0.005918033,0.946514657,5.41E-10,2.872372818,0.315161033,0.00057415,7.005558347,0.000412315,0.022636579,6.686827496,4.75E-09,6.027574075,4.01E-09,9.199066586,0.001471089,96.513237,4.825863359,2.79E-09,0.000108648,0.003231434,275.6014955
1987.601648,0.002385997,0.002552989,0.429754527,0.010208405,9.09E-06,30.02290859,2.14E-08,2.502864401,1.65E-09,14.60122269,9.29E-09,53.322364,3.84E-08,0.005502506,0.359755692,2.06E-10,2.477839889,0.278053992,0.000506549,6.572861295,0.000478642,0.021238435,9.574520346,6.80E-09,8.919362903,5.94E-09,9.543322568,0.001645027,120.300615,5.712455419,3.30E-09,0.000135426,0.002424793,275.3118613
1987.612345,0.002597422,0.002478311,0.431727167,0.004532005,4.04E-06,19.97058044,1.43E-08,2.28838925,1.51E-09,12.2959227,7.83E-09,39.11767236,2.82E-08,0.006185417,1.238959096,7.09E-10,2.672345027,0.234193845,0.000426646,6.518954848,0.000386911,0.021064251,7.354092202,5.22E-09,5.841678804,3.89E-09,9.461468235,0.001603284,110.417826,4.479731262,2.59E-09,0.000124301,0.001876964,275.0222272
1987.623041,0.003144317,0.00306012,0.419855229,0.013071066,1.16E-05,17.67092122,1.26E-08,2.34681531,1.55E-09,7.474487977,4.76E-09,36.16444917,2.61E-08,0.005957304,0.714656303,4.09E-10,2.794038157,0.38022498,0.000692681,6.786508797,0.000475956,0.021928779,6.413766831,4.56E-09,7.129316604,4.75E-09,9.290211675,0.001481617,86.289727,2.901504663,1.68E-09,9.71E-05,0.003437528,274.732593
1987.633738,0.002632595,0.002746045,0.446953959,0.000170572,1.52E-07,19.31129971,1.38E-08,1.51570643,9.98E-10,12.30839042,7.83E-09,35.99872375,2.59E-08,0.005622489,0.525680041,3.01E-10,2.661840908,0.317953106,0.000579236,6.747870092,0.000318514,0.021803929,6.278666283,4.46E-09,10.88680584,7.25E-09,9.228409136,0.001443483,84.301574,2.839843649,1.64E-09,9.49E-05,0.002232994,274.4429589
1987.644435,0.003961173,0.004039639,0.377920857,0.002068531,1.84E-06,29.66543397,2.12E-08,3.458298034,2.28E-09,17.07435564,1.09E-08,49.03268596,3.53E-08,0.005525841,0.669469932,3.83E-10,2.268229257,0.37607227,0.000685116,14.63736302,0.000463101,0.047296705,10.50894135,7.46E-09,6.801153894,4.53E-09,9.321010641,0.001351743,141.327991,5.709554462,3.30E-09,0.000159097,0.002589816,274.1533248
1987.655132,0.003570159,0.00345038,0.448997616,0.007484823,6.66E-06,14.6887918,1.05E-08,2.318990831,1.53E-09,10.73686162,6.83E-09,30.52049228,2.20E-08,0.006201129,0.8076762,4.62E-10,2.781209008,0.436255126,0.000794755,5.892291606,0.000351675,0.019039357,5.623209247,3.99E-09,6.759571418,4.50E-09,9.482268355,0.001557634,79.701755,2.706544036,1.57E-09,8.97E-05,0.00349359,273.8636906
1987.665828,0.003103055,0.003046957,0.423924184,0.005143172,4.58E-06,19.17905286,1.37E-08,1.900808441,1.25E-09,9.280949821,5.91E-09,38.29436018,2.76E-08,0.00600389,0.595932101,3.41E-10,2.833276508,0.489865101,0.000892419,7.892069568,0.000298743,0.025501102,6.641178524,4.72E-09,10.59585842,7.05E-09,9.338189792,0.001499835,92.21937,3.48795261,2.02E-09,0.000103814,0.003958382,273.5740565
1987.676525,0.003412705,0.003377496,0.444471537,0.0131335,1.17E-05,12.93114122,9.24E-09,1.315162893,8.66E-10,7.92176623,5.04E-09,31.54001873,2.27E-08,0.005860277,0.366068179,2.09E-10,2.815251108,0.332628357,0.000605971,6.146502826,0.000293022,0.019860772,5.309680409,3.77E-09,5.67474426,3.78E-09,9.389609768,0.001526561,72.331965,4.785701848,2.77E-09,8.14E-05,0.003029626,273.2844223
1987.687222,0.003004222,0.003079136,0.403066481,0.003747603,3.34E-06,23.46033721,1.68E-08,2.029410299,1.34E-09,12.36163409,7.87E-09,42.32829929,3.05E-08,0.005336383,0.526960751,3.01E-10,2.235437809,0.348353765,0.000634619,7.660194041,0.000384952,0.024751858,8.603029129,6.11E-09,9.439170306,6.28E-09,9.422372533,0.001731608,110.461192,8.725851601,5.05E-09,0.000124349,0.003110108,272.9947882
1987.697919,0.00329336,0.003604349,0.394210517,0.00376028,3.35E-06,22.50397868,1.61E-08,2.172928187,1.43E-09,9.626579168,6.13E-09,53.16339577,3.83E-08,0.005199233,1.211576391,6.93E-10,2.27678873,0.268988162,0.000490033,8.882230589,0.000331572,0.028700541,11.01653336,7.82E-09,8.333310163,5.55E-09,9.346743904,0.001645742,132.020273,3.989482594,2.31E-09,0.000148619,0.002289101,272.705154
1987.708615,0.004154042,0.004371992,0.452521563,0.009856074,8.78E-06,10.82731492,7.73E-09,1.195913973,7.88E-10,5.481537387,3.49E-09,23.77920118,1.71E-08,0.006344466,0.944357323,5.40E-10,3.099389405,0.459854755,0.000837748,7.91310349,0.00035322,0.025569067,4.256511016,3.02E-09,2.000031654,1.33E-09,9.213019251,0.001437028,63.823568,2.733927621,1.58E-09,7.18E-05,0.004824927,272.4155199
1987.719312,0.004042349,0.004315663,0.431955146,0.010951442,9.75E-06,17.76849343,1.27E-08,1.848575816,1.22E-09,5.963964804,3.80E-09,34.18120683,2.46E-08,0.005723971,0.364599391,2.09E-10,2.748767369,0.357974779,0.000652146,8.630538459,0.000325658,0.027887266,6.458474519,4.59E-09,4.264629951,2.84E-09,9.428768566,0.001513377,89.100624,4.667995717,2.70E-09,0.000100303,0.002956956,272.1258857
1987.730009,0.003166183,0.003118551,0.390220022,0.007728853,6.88E-06,22.12437723,1.58E-08,2.00408775,1.32E-09,17.09062366,1.09E-08,50.34651473,3.63E-08,0.00490962,1.08153874,6.19E-10,2.197247644,0.470415234,0.000856986,5.840824803,0.000575136,0.018873056,8.079322543,5.74E-09,5.685038186,3.78E-09,9.245015945,0.001763673,120.316952,7.135021998,4.13E-09,0.000135444,0.001396622,271.8362516
1987.740706,0.003123129,0.003016873,0.394441296,0.005371151,4.78E-06,21.53118274,1.54E-08,2.820018091,1.86E-09,12.86906766,8.19E-09,47.80545357,3.44E-08,0.00550155,0.2451427,1.40E-10,2.659253186,0.508980716,0.000927244,6.310423222,0.000625967,0.020390437,8.19638334,5.82E-09,8.497140563,5.66E-09,9.033390884,0.001485155,114.882049,5.249255958,3.04E-09,0.000129326,0.001724258,271.5466174
1987.751402,0.002863101,0.002950656,0.417699877,0.006953236,6.19E-06,14.9238121,1.07E-08,1.939119994,1.28E-09,8.9971456,5.73E-09,33.20523572,2.39E-08,0.005903347,0.890166598,5.09E-10,2.839131124,0.414906288,0.000755862,5.286527705,0.000356836,0.017081994,6.29552952,4.47E-09,5.017655176,3.34E-09,9.369015107,0.001494009,90.986989,5.347498122,3.09E-09,0.000102427,0.003454835,271.2569833
1987.762099,0.003061574,0.003042003,0.395768119,0.005715872,5.09E-06,16.39573461,1.17E-08,2.17872425,1.43E-09,13.0073767,8.28E-09,35.64529854,2.57E-08,0.005509393,0.857748061,4.91E-10,2.783999028,0.321631429,0.000585937,7.736121879,0.000321686,0.024997199,5.387316609,3.83E-09,6.775978614,4.51E-09,9.063549292,0.001399312,92.076837,4.863393427,2.81E-09,0.000103654,0.002501514,270.9673491
1987.772796,0.004708987,0.004667231,0.398407333,0.015970333,1.42E-05,20.5108293,1.47E-08,2.223083914,1.46E-09,12.16604228,7.74E-09,35.49232144,2.56E-08,0.005901964,0.702001084,4.02E-10,3.083135483,0.493259487,0.000898603,11.33485858,0.000479656,0.036625549,8.440726447,6.00E-09,5.390445315,3.59E-09,9.163409033,0.001308377,86.175587,4.60805855,2.67E-09,9.70E-05,0.004700123,270.677715
1987.783493,0.004657227,0.004688315,0.425047083,0.023508307,2.09E-05,13.40214394,9.57E-09,1.072353948,7.06E-10,6.736392436,4.29E-09,24.73812072,1.78E-08,0.006532442,0.250443032,1.43E-10,3.53506842,0.7051206,0.001284564,10.45173875,0.000411194,0.033771985,4.535641619,3.22E-09,3.502398455,2.33E-09,9.075723255,0.001327812,61.011982,3.102562689,1.79E-09,6.87E-05,0.007275618,270.3880809
