Age,Ba138Ca,BaCa,BCa,CaCa,MgCa,SrCa,UCa,Dist
-3816.6174,0.003044549,0.002942461,0.445432983,995.3084076,3.762194258,8.967138934,0.001219129,116.4568345
-3816.5871,0.00315049,0.003097594,0.434962742,998.2281554,3.816940227,9.048070013,0.001259793,116.2470024
-3816.5568,0.003013304,0.003171095,0.346829917,986.081548,2.836474843,9.183742225,0.001483713,116.0371703
-3816.5265,0.003215083,0.003258581,0.398457068,1000.608127,3.236973377,9.250473489,0.001476898,115.8273381
-3816.4962,0.003099484,0.003000572,0.348342713,1003.142093,2.883606509,9.242225563,0.001434173,115.617506
-3816.4659,0.003514007,0.003323979,0.411341015,993.4073574,3.394151819,9.255670922,0.001431265,115.4076739
-3816.4356,0.003223289,0.003260433,0.34920519,1013.588814,2.681678494,9.772938377,0.001630288,115.1978417
-3816.4053,0.002623268,0.002867137,0.350230561,995.0673538,2.564358224,9.434670677,0.001569561,114.9880096
-3816.375,0.002930921,0.002930507,0.327712168,1025.000647,2.405773453,9.811110544,0.001686126,114.7781775
-3816.355,0.003004454,0.003152469,0.34317812,1005.247198,2.75317251,9.512119894,0.001422385,114.5683453
-3816.335,0.003204085,0.002992213,0.313120018,1000.0181,2.385358733,9.42709841,0.001398168,114.3585132
-3816.315,0.002715733,0.002698943,0.309302834,998.3956397,2.116413729,9.445393379,0.001463785,114.1486811
-3816.295,0.002607158,0.002539929,0.343578341,1013.621155,2.269956949,9.485870547,0.001503602,113.9388489
-3816.275,0.002372909,0.002388793,0.342266694,1005.369233,2.397830592,9.399888539,0.00147396,113.7290168
-3816.255,0.002336605,0.002305348,0.365222366,994.6260791,2.603422237,9.404176471,0.001476463,113.5191847
-3816.235,0.00253185,0.002372146,0.463227939,993.9000118,3.33343492,9.087358894,0.001288709,113.3093525
-3816.215,0.002497811,0.002465285,0.47144776,999.6609094,3.600396344,9.077470327,0.001208498,113.0995204
-3816.195,0.002448519,0.002357562,0.3678241,1010.313011,2.642118235,9.458938624,0.001526257,112.8896882
-3816.175,0.002492953,0.002412697,0.359700396,1007.139957,2.666904124,9.440355086,0.001468227,112.6798561
-3816.155,0.002192212,0.002461351,0.413875922,999.1939047,3.039387853,9.133105148,0.001311948,112.470024
-3816.135,0.002204062,0.002276425,0.356527895,998.4496626,2.653787495,9.091306996,0.001302831,112.2601918
-3816.115,0.002276882,0.002307825,0.355515695,998.4333282,2.73514333,9.327043312,0.00149848,112.0503597
-3816.095,0.002210136,0.00222453,0.361630315,987.6175255,2.889995578,8.930233791,0.001311525,111.8405276
-3816.075,0.002566102,0.00251395,0.422967608,1006.605458,3.463804403,9.200501401,0.001247814,111.6306954
-3816.055,0.002534734,0.002493471,0.439794113,989.4441217,3.676090304,9.022835418,0.001250178,111.4208633
-3816.035,0.00227422,0.002216355,0.393590909,989.9944903,3.163359124,9.026336164,0.001258307,111.2110312
-3816.015,0.002105042,0.002252504,0.28163831,996.7240563,2.223710726,9.318645896,0.001392418,111.001199
-3815.995,0.002713342,0.00255129,0.30214528,1002.792942,2.644984096,9.218810743,0.001345853,110.7913669
-3815.975,0.002706487,0.002537472,0.332945935,1003.868525,2.787338937,9.232709777,0.001289683,110.5815348
-3815.955,0.002124638,0.002349958,0.361204694,991.1538462,2.881469468,9.037268197,0.001213978,110.3717026
-3815.935,0.002173404,0.002221301,0.266152272,1010.159293,2.128804409,9.185525565,0.001397433,110.1618705
-3815.915,0.002385028,0.002226268,0.414733865,1007.851306,3.753139747,8.832658655,0.001100946,109.9520384
-3815.895,0.00236582,0.002707675,0.392225443,1002.536339,3.950385709,9.069058352,0.001193996,109.7422062
-3815.875,0.002257517,0.002254545,0.303431655,998.9478892,2.482765003,9.274830178,0.001478725,109.5323741
-3815.855,0.002517665,0.002446149,0.372818137,1013.074285,3.267253686,9.113635972,0.001278101,109.322542
-3815.835,0.00285308,0.002765904,0.332667171,999.2076814,2.856099171,9.362763415,0.001498917,109.1127098
-3815.815,0.002454285,0.002721738,0.373938223,1002.009916,3.044826245,9.289958783,0.001456701,108.9028777
-3815.795,0.002651803,0.00264503,0.41084867,1010.25634,3.750168684,9.229305844,0.001329892,108.6930456
-3815.775,0.002333865,0.002266064,0.411379096,997.2798245,3.480904244,8.992029281,0.001271361,108.4832134
-3815.755,0.002199395,0.002286382,0.471923753,1016.643331,3.959434052,9.209236694,0.00125217,108.2733813
-3815.735,0.002409249,0.002431603,0.446169643,987.92481,3.844092109,9.225406377,0.001324958,108.0635492
-3815.715,0.002394927,0.002472233,0.419358421,1010.94387,3.664568538,9.087723051,0.001168389,107.853717
-3815.695,0.002380526,0.002481391,0.358395431,1004.626041,3.062685528,9.143869059,0.001205797,107.6438849
-3815.675,0.002558818,0.002707663,0.353059448,986.9367689,3.103501589,9.111978161,0.001196242,107.4340528
-3815.655,0.002622788,0.002543137,0.398272924,1003.806499,3.037378427,9.369202129,0.001320479,107.2242206
-3815.635,0.002411503,0.002520835,0.464249898,995.1848503,3.552375193,9.079516225,0.001282494,107.0143885
-3815.615,0.002237488,0.002402204,0.405774621,995.9339031,3.46733593,9.184586801,0.001230954,106.8045564
-3815.595,0.00227096,0.002360481,0.331810358,1008.220911,3.078123428,9.505114608,0.001372899,106.5947242
-3815.575,0.002403941,0.002472154,0.343721374,993.0314343,2.88493901,9.165434958,0.001391292,106.3848921
-3815.555,0.002269362,0.00245627,0.308677343,1004.494929,2.412950522,9.262417437,0.00141061,106.17506
-3815.535,0.002324426,0.00222662,0.343407719,1014.237468,2.885364313,9.387534337,0.00132,105.9652278
-3815.515,0.002417954,0.002348309,0.280004604,990.0440134,2.445516458,9.333029443,0.001465485,105.7553957
-3815.495,0.002213122,0.002099875,0.510113542,1001.882554,3.385171554,9.256984171,0.00131017,105.5455635
-3815.475,0.002284901,0.002233359,0.529372659,999.3508944,3.769194166,9.157790516,0.001242955,105.3357314
-3815.455,0.002285289,0.002253687,0.547672452,1012.963884,3.860072448,9.234658988,0.001270857,105.1258993
-3815.435,0.002197863,0.002330809,0.454299037,994.2540706,3.142162951,9.149573389,0.001309797,104.9160671
-3815.415,0.002275045,0.0023972,0.339815079,1001.922819,2.379802549,9.405415241,0.001444838,104.706235
-3815.395,0.002594099,0.002467293,0.365966304,997.843606,2.515657798,9.385640454,0.001488152,104.4964029
-3815.375,0.002590316,0.002556381,0.356142728,1006.648765,2.399238348,9.504230194,0.001485279,104.2865707
-3815.355,0.002197461,0.002343955,0.341739726,1001.713262,2.296310367,9.39761468,0.001546636,104.0767386
-3815.335,0.002112101,0.001963155,0.39187771,995.6449862,2.660862215,9.132572595,0.001410688,103.8669065
-3815.315,0.002104955,0.002121583,0.438727724,1001.982558,3.525222149,9.157422574,0.001347159,103.6570743
-3815.295,0.002605446,0.00257762,0.517927358,1009.033548,4.391018925,9.085035764,0.001222501,103.4472422
-3815.275,0.002347149,0.002280977,0.482496608,997.7125663,3.696117719,9.073196923,0.001290071,103.2374101
-3815.255,0.002167411,0.002147499,0.452863108,995.2635676,3.471507346,9.280961644,0.001369419,103.0275779
-3815.235,0.002385818,0.002310803,0.428419656,1001.190032,3.530368125,9.120524278,0.001214033,102.8177458
-3815.215,0.002464189,0.002498649,0.409263718,999.4489545,3.69369535,9.170678011,0.001281045,102.6079137
-3815.195,0.002201832,0.002301198,0.435870019,981.9182356,3.833244499,9.078467914,0.00124567,102.3980815
-3815.175,0.002369612,0.002260597,0.495429563,1006.781682,4.175682861,9.107017263,0.001144138,102.1882494
-3815.155,0.002430984,0.002519597,0.396296541,1010.651695,3.519756022,9.136412901,0.001230082,101.9784173
-3815.135,0.002286712,0.00239177,0.381150244,994.8750463,3.296853856,9.220077938,0.001328559,101.7685851
-3815.115,0.002482604,0.002561029,0.355944159,995.9386746,3.07050643,9.292491926,0.001432454,101.558753
-3815.095,0.002615707,0.002585218,0.345299584,997.5800509,3.025496415,9.24598726,0.001318452,101.3489209
-3815.075,0.002301794,0.002301069,0.318422543,998.5950482,2.633448157,9.110857269,0.001346664,101.1390887
-3815.055,0.002466208,0.002516852,0.411172376,1005.666359,4.042674703,9.147014043,0.001251861,100.9292566
-3815.035,0.002527998,0.002632785,0.429469911,998.6082189,4.164848045,9.209087391,0.001224833,100.7194245
-3815.015,0.002555691,0.002483234,0.401572698,996.6602409,3.83764349,9.083813867,0.001220346,100.5095923
-3814.995,0.002784962,0.002652111,0.382551109,996.9843358,3.727385293,9.111913785,0.001299802,100.2997602
-3814.975,0.002564636,0.002568089,0.369706901,1005.17665,3.355512466,9.305397156,0.001416843,100.0899281
-3814.955,0.002339149,0.002367128,0.387572368,981.6284521,3.338559927,9.111028189,0.001303638,99.88009592
-3814.935,0.002706909,0.002659723,0.318331214,998.2226562,3.412294796,9.163399852,0.001272348,99.67026379
-3814.915,0.003000575,0.002709107,0.375053034,1000.075815,3.566042253,9.26369351,0.001295756,99.46043165
-3814.895,0.002557646,0.002503665,0.331723838,1001.67948,3.107110098,9.326011381,0.001290287,99.25059952
-3814.875,0.002643884,0.002422039,0.490825044,1002.856576,4.51331957,9.012823478,0.001141948,99.04076739
-3814.855,0.002539519,0.002396148,0.410051023,1000.790293,4.008522376,9.051548626,0.001124944,98.83093525
-3814.835,0.002334922,0.002486249,0.435612891,1000.410583,4.165837524,9.072326392,0.001141583,98.62110312
-3814.815,0.002584409,0.002406807,0.336722803,1004.555309,3.226594913,9.327941557,0.001294318,98.41127098
-3814.795,0.002695236,0.002396667,0.287829797,1005.547967,2.718870127,9.497441835,0.00131577,98.20143885
-3814.775,0.002603818,0.00236909,0.320189516,983.4219833,3.112177005,9.25306871,0.001284988,97.99160671
-3814.755,0.002381837,0.002426286,0.326099914,992.4842914,3.403233221,9.349172955,0.001294032,97.78177458
-3814.735,0.002474154,0.002332631,0.416413343,984.7756404,3.751026587,8.923807752,0.001162091,97.57194245
-3814.715,0.002138304,0.002501995,0.480509899,1010.181463,4.288850184,9.246478158,0.001190646,97.36211031
-3814.695,0.002493804,0.002497717,0.508869868,1003.644183,5.201157155,9.292930087,0.001223041,97.15227818
-3814.675,0.002363887,0.002401241,0.426472802,1000.515372,4.495759322,9.395271023,0.001321951,96.94244604
-3814.655,0.002223734,0.002248482,0.373889688,1012.030419,3.810890992,9.609301927,0.001409555,96.73261391
-3814.635,0.002584767,0.002380916,0.42782029,992.9544655,4.524209289,9.341801113,0.001374355,96.52278177
-3814.615,0.002480866,0.002349537,0.412380917,990.6173195,4.397851164,9.639610307,0.00138253,96.31294964
-3814.595,0.002272366,0.002222846,0.419443253,1004.699171,4.272997728,9.573308788,0.001343575,96.10311751
-3814.575,0.002455021,0.002265509,0.467189817,995.4101339,4.477823581,9.468553266,0.00136512,95.89328537
-3814.555,0.002505481,0.002548741,0.498725467,997.0896576,5.391136033,9.135486868,0.001283213,95.68345324
-3814.535,0.002601225,0.002386038,0.518113188,989.42252,4.704394192,9.238998504,0.00133731,95.4736211
-3814.515,0.002336715,0.002553763,0.494386129,997.6817886,5.113453809,9.457188059,0.001458369,95.26378897
-3814.495,0.002487625,0.002429627,0.469271628,997.5837757,4.703846027,9.126712694,0.00134595,95.05395683
-3814.475,0.002308852,0.002480869,0.299140675,1004.893311,3.225110126,9.533274848,0.001538072,94.8441247
-3814.455,0.002188059,0.0023684,0.413281669,985.5097147,3.412713158,9.452674763,0.001449881,94.63429257
-3814.435,0.002467982,0.002436332,0.305873303,989.52348,2.862028463,9.532550542,0.001519521,94.42446043
-3814.415,0.00254108,0.002569205,0.371438022,989.9167422,3.463748686,9.477173634,0.001335584,94.2146283
-3814.395,0.002435074,0.002450512,0.294137043,993.6932053,2.959778156,9.558200663,0.00122638,94.00479616
-3814.375,0.002303432,0.002204043,0.310618307,993.5214984,2.894848601,9.662411842,0.001364342,93.79496403
-3814.3472,0.002231574,0.002208166,0.466425288,994.6947739,4.153976134,9.152764687,0.001226291,93.58513189
-3814.3194,0.002144203,0.00229225,0.468255421,999.0625222,4.211255489,9.06593555,0.001216284,93.37529976
-3814.2917,0.002619708,0.002385653,0.410949606,1000.854381,3.789606178,9.26022984,0.001316426,93.16546763
-3814.2639,0.002406405,0.002423408,0.442331522,1028.942283,3.882462072,9.123470275,0.00126354,92.95563549
-3814.2361,0.00246914,0.002569598,0.460843699,1008.949258,4.2293709,9.180849362,0.001280495,92.74580336
-3814.2083,0.002172333,0.002283397,0.437982315,999.612717,3.770507948,9.129763755,0.001291762,92.53597122
-3814.1806,0.002206458,0.002256245,0.362729847,985.6953971,3.367391539,9.086385514,0.001358808,92.32613909
-3814.1528,0.002654725,0.002776047,0.4434166,993.5862065,4.375808318,9.323563827,0.001289271,92.11630695
-3814.125,0.002842296,0.002773185,0.369237553,1001.385571,3.6759928,9.364235644,0.001338845,91.90647482
-3814.0972,0.002615179,0.002626461,0.399906486,991.1032067,3.964523655,9.159718187,0.001249992,91.69664269
-3814.0694,0.002100239,0.002189171,0.285978183,990.7511271,3.076067202,9.306969023,0.001330799,91.48681055
-3814.0417,0.002333934,0.002302835,0.464358056,981.1765773,4.462482071,8.895133123,0.00113311,91.27697842
-3814.0139,0.002643817,0.002419234,0.443620823,1003.246845,4.458496504,9.07828914,0.00117767,91.06714628
-3813.9861,0.002377632,0.00238441,0.45913979,983.9335047,4.4751082,8.8841611,0.001067718,90.85731415
-3813.9583,0.002372447,0.00239606,0.362310208,996.7579966,3.416704221,9.076328145,0.001293467,90.64748201
-3813.9306,0.002563126,0.002596617,0.350207957,1003.243431,3.640507064,9.164375133,0.001318222,90.43764988
-3813.9028,0.002260687,0.002509517,0.315971941,988.0591112,3.08938273,9.159537269,0.001350132,90.22781775
-3813.875,0.002659233,0.002669529,0.360756301,999.787617,3.762537493,9.170596813,0.001288891,90.01798561
-3813.8472,0.002388428,0.002490784,0.341434216,1005.811446,3.564940742,9.265921958,0.001236126,89.80815348
-3813.8194,0.002492269,0.002543067,0.400783523,1003.942558,4.572839447,9.041833906,0.00111481,89.59832134
-3813.7917,0.002747106,0.002467214,0.381917559,997.1396117,4.509520766,9.090909281,0.001167069,89.38848921
-3813.7639,0.002682426,0.002611407,0.359661195,1005.885633,4.62620053,9.318530091,0.001272863,89.17865707
-3813.7361,0.002477291,0.002538017,0.401052977,1003.235918,4.309096554,9.175068019,0.001341196,88.96882494
-3813.7083,0.002884457,0.002776838,0.345219321,998.3670364,3.913150825,9.463302559,0.001310055,88.75899281
-3813.6806,0.003027538,0.00284426,0.344156315,991.1188619,3.94713457,9.35130196,0.001228178,88.54916067
-3813.6528,0.002624456,0.002635573,0.374872363,1000.882362,4.156639188,9.311680341,0.001191591,88.33932854
-3813.625,0.002446477,0.002558364,0.314984993,995.0497104,3.773920558,9.329762999,0.001248701,88.1294964
-3813.5972,0.00267763,0.002363023,0.324589615,986.5021193,3.54197452,9.354091883,0.001272696,87.91966427
-3813.5694,0.002506762,0.002492543,0.426004323,1003.573132,4.34492788,9.288598661,0.001169109,87.70983213
-3813.5417,0.002380314,0.002369719,0.337416587,1006.329423,4.187199485,9.459933843,0.001244237,87.5
-3813.5139,0.002391561,0.002315229,0.41355336,1003.836303,4.169985911,9.156783539,0.001110824,87.29016787
-3813.4861,0.002271548,0.002288553,0.2696673,1010.55213,2.824806375,9.560246521,0.001217942,87.08033573
-3813.4583,0.002753022,0.002577062,0.40750662,1001.12586,4.282134381,9.157884196,0.001120001,86.8705036
-3813.4306,0.002389094,0.002385564,0.34982628,1012.588258,3.598095827,9.440093851,0.001260302,86.66067146
-3813.4028,0.002351664,0.002469614,0.400623106,1001.821061,3.902820908,9.363292943,0.001230571,86.45083933
-3813.375,0.002451644,0.0024131,0.366721451,1014.250286,3.670608566,9.477871482,0.00129203,86.24100719
-3813.3528,0.002126298,0.002236832,0.300297763,988.8353258,3.110396572,9.450234789,0.00133792,86.03117506
-3813.3306,0.002075578,0.002185758,0.337360971,978.0257722,3.706694907,9.237831663,0.001323404,85.82134293
-3813.3083,0.002188647,0.002065125,0.360513755,994.157267,3.833567777,9.477677912,0.001357922,85.61151079
-3813.2861,0.002027657,0.002086728,0.502711527,983.2550957,4.977357843,9.067656451,0.00126627,85.40167866
-3813.2639,0.002377531,0.002421528,0.593920254,1002.462929,5.652145237,9.066586788,0.001234543,85.19184652
-3813.2417,0.002379187,0.002481953,0.599885524,996.6593607,6.422423212,9.247865899,0.001268276,84.98201439
-3813.2194,0.002404643,0.002403199,0.523676748,995.0819913,5.687825111,9.359904914,0.0013982,84.77218225
-3813.1972,0.002225846,0.002379569,0.556975389,995.4084544,6.196576767,9.39867841,0.0013373,84.56235012
-3813.175,0.002252774,0.00235859,0.613793299,1004.183186,6.158569852,9.363353543,0.001376313,84.35251799
-3813.1528,0.002392275,0.002263125,0.577706076,994.9818585,5.863669648,9.239813426,0.001342039,84.14268585
-3813.1306,0.002799014,0.002734191,0.549647156,1003.082119,6.002788701,9.450951,0.001327998,83.93285372
-3813.1083,0.002445872,0.002395058,0.564412215,998.1788444,6.732743068,9.306494894,0.001265599,83.72302158
-3813.0861,0.002482806,0.002407161,0.581877684,1002.838123,7.517987536,9.321882137,0.001297443,83.51318945
-3813.0639,0.002216213,0.002166952,0.506408177,983.92594,7.087454229,9.199006171,0.001414443,83.30335731
-3813.0417,0.003919038,0.003793077,0.29803985,997.3380229,3.254214233,9.194886397,0.001515361,83.09352518
-3813.0194,0.004162517,0.00416951,0.336302925,999.4052726,3.36565071,9.011298233,0.001490658,82.88369305
-3812.9972,0.005353517,0.005422137,0.374311278,987.5051525,4.590509622,8.939587098,0.001236165,82.67386091
-3812.975,0.004725908,0.005005303,0.344536123,1007.515682,3.571129974,8.97949078,0.001398027,82.46402878
-3812.9528,0.005185609,0.005032717,0.325620255,1000.316494,3.272851564,8.942497012,0.001397267,82.25419664
-3812.9306,0.00522942,0.005254084,0.327958317,1009.086529,3.217643109,9.123780303,0.001393216,82.04436451
-3812.9083,0.005569052,0.005855687,0.265623704,1007.21232,2.638979169,9.15504402,0.001511354,81.83453237
-3812.8861,0.005452291,0.005313663,0.275938134,1009.54392,2.470991355,9.199204671,0.001375112,81.62470024
-3812.8639,0.005326289,0.00502072,0.253645401,1006.077339,2.177102748,9.438696485,0.001589177,81.41486811
-3812.8417,0.005370135,0.005497677,0.294728019,1005.748274,2.491852061,9.310011059,0.0016865,81.20503597
-3812.8194,0.004810654,0.004896152,0.279736121,1001.226711,2.183197953,9.514733573,0.001611587,80.99520384
-3812.7972,0.004845456,0.004972902,0.256674177,1001.58025,1.925848901,9.555703289,0.001647622,80.7853717
-3812.775,0.004566979,0.0045332,0.301612006,1004.509719,2.337149212,9.371349788,0.001543821,80.57553957
-3812.7528,0.0039662,0.003855388,0.295901726,998.0890922,2.2513084,9.275177014,0.00159957,80.36570743
-3812.7306,0.003690606,0.003652721,0.268937502,1013.774671,1.947159977,9.430962697,0.001705383,80.1558753
-3812.7083,0.003766082,0.003732493,0.275934179,1006.221975,1.959358298,9.354722966,0.001703786,79.94604317
-3812.6861,0.003392714,0.003499001,0.260505276,999.1326009,1.729984584,9.415740205,0.001599486,79.73621103
-3812.6639,0.003390754,0.003581865,0.237018308,1006.46518,1.527348425,9.379120909,0.001687086,79.5263789
-3812.6417,0.00410173,0.004251921,0.260030005,1003.996476,1.766941884,9.444673603,0.001734544,79.31654676
-3812.6194,0.00438152,0.004046045,0.26992731,991.0566855,1.739439027,9.312943149,0.001657737,79.10671463
-3812.5972,0.003637051,0.003703445,0.278774165,997.4314446,1.730038304,9.350992256,0.001723519,78.89688249
-3812.575,0.002838301,0.003018226,0.235250104,1006.54319,1.414389254,9.449816858,0.001788504,78.68705036
-3812.5528,0.003206349,0.003266596,0.302452719,997.5726935,1.78813048,9.336254472,0.001695363,78.47721823
-3812.5306,0.004065103,0.003818764,0.29844192,1004.515805,2.104101457,9.506335893,0.001731278,78.26738609
-3812.5083,0.004149283,0.003977801,0.348007639,1005.231952,2.686438764,9.472200116,0.001532512,78.05755396
-3812.4861,0.003975659,0.004027039,0.356938425,1005.848082,2.656495253,9.342702452,0.001636032,77.84772182
-3812.4639,0.004129391,0.004457306,0.310160152,1019.669067,2.199206508,9.536060426,0.001751944,77.63788969
-3812.4417,0.004758728,0.004566061,0.289590691,993.6299789,2.231333664,9.371604434,0.0017686,77.42805755
-3812.4194,0.004806044,0.004419752,0.260741126,1010.867293,1.922856708,9.494137342,0.001728664,77.21822542
-3812.3972,0.003419314,0.003534275,0.347409728,1008.018553,2.291029662,9.539730413,0.001773575,77.00839329
-3812.375,0.003388505,0.003637251,0.368705018,1003.988428,2.60193556,9.642177467,0.00167569,76.79856115
-3812.3523,0.003567651,0.003758195,0.354459273,986.8886529,2.863798182,9.260336167,0.00150326,76.58872902
-3812.3295,0.00341084,0.003728286,0.346012529,1015.822879,2.794704921,9.462040081,0.001551527,76.37889688
-3812.3068,0.003196883,0.003274668,0.404520787,1008.300344,2.733701093,9.407493082,0.00157348,76.16906475
-3812.2841,0.003796697,0.003842432,0.396204623,1000.602592,2.976314619,9.324625845,0.001545446,75.95923261
-3812.2614,0.003488463,0.003473116,0.354992382,999.5912355,2.541182922,9.458763827,0.001622677,75.74940048
-3812.2386,0.003784047,0.003906908,0.348831403,991.3801574,2.272993376,9.122254373,0.001638396,75.53956835
-3812.2159,0.015387332,0.009651594,0.741967079,981.6757303,86.25951677,10.11193142,0.00121216,75.32973621
-3812.1932,0.003744428,0.003697986,0.333335068,994.7408955,2.121924216,9.336351653,0.00164205,75.11990408
-3812.1705,0.003614823,0.003469892,0.311626972,989.5901725,1.966556259,9.160748328,0.001590467,74.91007194
-3812.1477,0.004095512,0.003678535,0.317136671,1003.675831,2.099706793,9.164744934,0.001565385,74.70023981
-3812.125,0.003872186,0.003951186,0.284149243,1001.5694,2.154502968,8.991170718,0.001433565,74.49040767
-3812.1023,0.002845847,0.002965683,0.310476501,1005.45117,2.279712574,8.925443298,0.001368352,74.28057554
-3812.0795,0.002884811,0.002806764,0.3417068,1006.638909,2.390109504,8.881549327,0.0013877,74.07074341
-3812.0568,0.002756168,0.002986377,0.360319242,1011.697542,2.55428035,8.900626227,0.001425847,73.86091127
-3812.0341,0.003636156,0.003509393,0.33622262,998.5949297,2.734163297,8.929765526,0.001377488,73.65107914
-3812.0114,0.004178437,0.003942182,0.3528179,1005.230841,3.233020558,8.977760042,0.001285025,73.441247
-3811.9886,0.003132703,0.003369285,0.376754595,999.5817312,3.092879035,8.8286316,0.001355559,73.23141487
-3811.9659,0.003487153,0.003240931,0.347979531,1005.513883,2.548849931,8.999585104,0.001480627,73.02158273
-3811.9432,0.003322152,0.003386843,0.280325445,996.7841848,2.217212497,9.125123271,0.001511574,72.8117506
-3811.9205,0.003190512,0.003138358,0.302592937,1001.338428,2.19437649,9.111538114,0.001592926,72.60191847
-3811.8977,0.002692053,0.002768404,0.339507228,1009.022392,2.418628184,8.978973227,0.001512742,72.39208633
-3811.875,0.00328208,0.002944072,0.355961533,1005.357476,2.567030129,9.01841952,0.001523412,72.1822542
-3811.8523,0.003046237,0.003010887,0.35296128,1006.546538,2.468919632,8.985512186,0.001472432,71.97242206
-3811.8295,0.002876715,0.003017921,0.355333723,1004.763112,2.518397407,9.029421207,0.001522802,71.76258993
-3811.8068,0.002955737,0.002911566,0.308199779,997.6510524,2.040279727,9.104884083,0.001522569,71.55275779
-3811.7841,0.003028099,0.002856747,0.301768716,992.2100438,1.979035204,8.909220043,0.001479771,71.34292566
-3811.7614,0.003075373,0.003182674,0.31838154,988.6165297,2.091815476,8.843976004,0.001517969,71.13309353
-3811.7386,0.00308266,0.003051033,0.294474734,1014.792596,1.923711308,9.156030953,0.001606489,70.92326139
-3811.7159,0.00335408,0.003447416,0.308571165,1000.084123,2.155054604,9.042083341,0.001520834,70.71342926
-3811.6932,0.00326612,0.003312484,0.294749215,1005.940838,2.027687992,9.086008283,0.001561127,70.50359712
-3811.6705,0.003196191,0.0032086,0.240482042,1006.801063,1.626646858,9.156102761,0.001691109,70.29376499
-3811.6477,0.003182081,0.003413283,0.294244505,1000.8726,2.000194993,9.217833015,0.001594099,70.08393285
-3811.625,0.003378653,0.003582673,0.283623248,1007.266213,1.981208235,9.110499978,0.001613323,69.87410072
-3811.6023,0.003471735,0.003350134,0.255886612,1005.258077,1.723213378,9.1778229,0.001735537,69.66426859
-3811.5795,0.003487089,0.003529677,0.277249784,992.8911708,1.839880297,9.172018121,0.001685546,69.45443645
-3811.5568,0.00331766,0.003491443,0.291076027,1003.840703,1.74819175,9.270394815,0.001716558,69.24460432
-3811.5341,0.003307817,0.003174555,0.349537785,1010.653023,1.771021372,9.367777484,0.001723476,69.03477218
-3811.5114,0.00326744,0.003141346,0.317773347,1005.522749,1.910311781,9.2234945,0.001626914,68.82494005
-3811.4886,0.003608246,0.003759771,0.345258956,998.9461976,2.439500147,9.170657839,0.001518995,68.61510791
-3811.4659,0.004259641,0.004073017,0.325536463,1007.641918,2.285492379,9.369754842,0.001625185,68.40527578
-3811.4432,0.003772149,0.003881786,0.290404006,1003.948599,1.986399863,9.297277228,0.001568229,68.19544365
-3811.4205,0.003715406,0.003943197,0.315668804,1005.838734,2.21478612,9.2289372,0.001597659,67.98561151
-3811.3977,0.003690187,0.003699335,0.354895502,1000.38012,2.158767228,9.361578552,0.001713472,67.77577938
-3811.375,0.003565751,0.003718901,0.338776932,1008.4432,1.986255782,9.448843798,0.001774689,67.56594724
-3811.3447,0.003149118,0.003235797,0.319672662,994.6335665,1.913250525,9.300531366,0.001730723,67.35611511
-3811.3144,0.003672422,0.003647478,0.344772995,1001.251615,2.17948976,9.370343598,0.001681883,67.14628297
-3811.2841,0.003655531,0.003381707,0.30696883,1004.110846,1.903133619,9.126858622,0.001585432,66.93645084
-3811.2538,0.003566366,0.00365272,0.289409101,1001.47218,1.793536969,9.316593502,0.001580489,66.72661871
-3811.2235,0.003539078,0.003778892,0.267665719,1004.583344,1.680319137,9.203536497,0.001549235,66.51678657
-3811.1932,0.003716628,0.003676928,0.330519851,1004.776872,2.220366111,9.05282534,0.001489307,66.30695444
-3811.1629,0.003836555,0.003722422,0.325198878,995.5088616,2.343171826,9.069731922,0.001411498,66.0971223
-3811.1326,0.003912258,0.003787774,0.333944852,1007.385238,2.347072727,9.16627904,0.001426422,65.88729017
-3811.1023,0.003455357,0.003508878,0.328178168,996.1321047,2.241779777,8.875604235,0.001420763,65.67745803
-3811.072,0.002905194,0.003211824,0.32169132,1001.142722,2.255255957,9.001742762,0.001345073,65.4676259
-3811.0417,0.002705973,0.002824359,0.250943142,991.0329222,1.768403064,8.876665682,0.001305261,65.25779376
-3811.0114,0.002431673,0.00270975,0.319652386,1002.006074,2.228349707,8.86736155,0.001369028,65.04796163
-3810.9811,0.002663477,0.002634436,0.33809312,997.3848916,2.472088463,8.685698689,0.001296278,64.8381295
-3810.9508,0.002522649,0.002639732,0.330640467,1008.09166,2.474304722,8.84981948,0.001326649,64.62829736
-3810.9205,0.002705119,0.00274618,0.326797864,1004.372696,2.48311261,8.895472753,0.001326574,64.41846523
-3810.8902,0.00261203,0.002558825,0.342058727,1004.656962,2.432882824,8.96133745,0.001417282,64.20863309
-3810.8598,0.002971543,0.002898443,0.390974665,1006.713947,2.980965922,8.84061596,0.001270508,63.99880096
-3810.8295,0.002808207,0.003038667,0.400584399,1005.555901,3.302237614,8.835253279,0.001233301,63.78896882
-3810.7992,0.003209042,0.003238094,0.386300176,1015.938343,3.19714036,9.061421776,0.001326528,63.57913669
-3810.7689,0.003205595,0.003329967,0.359790873,1001.641066,3.040094113,8.906163754,0.001338223,63.36930456
-3810.7386,0.002665372,0.002750577,0.341238828,998.1047285,2.563762793,8.871369428,0.0013652,63.15947242
-3810.7083,0.003140749,0.003046177,0.334964649,1003.919683,2.642191963,8.911780687,0.001355584,62.94964029
