Age,Ba138Ca,BaCa,BCa,CdCa,LiCa,MgCa,MnCa,PbCa,PCa,SrCa,UCa,YCa,Dist
1978.939314,0.00408403,0.00409442,0.525723,1.50E-06,0.00575775,4.906925,0.00118261,0.000164917,0.00415095,8.934557112,0.00130477,0.000181015,635.0631163
1978.946818,0.00379903,0.00377853,0.522634,3.47E-06,0.00593631,4.845982,0.0014057,0.000262069,0.00308249,8.901143791,0.00130726,0.000207833,634.8897416
1978.954322,0.0047561,0.00478584,0.542569,5.52E-06,0.00644947,5.695696,0.00187875,0.00113298,0.00285575,8.971743826,0.00128992,0.000192806,634.716367
1978.961825,0.00374576,0.00358819,0.545165,4.91E-06,0.00602898,5.426825,0.00125848,0.000310065,-0.00117956,8.924712736,0.00124063,0.000155663,634.5429924
1978.969329,0.0032881,0.0032782,0.581485,2.99E-06,0.00613061,5.952656,0.000967198,0.000190548,0.00319847,8.80479467,0.00121209,0.000155349,634.3696178
1978.976833,0.00349984,0.00369775,0.576049,1.05E-05,0.00645602,6.23281,0.00132051,0.000244735,0.00262212,8.96273505,0.00133238,0.000192478,634.1962432
1978.984336,0.0036461,0.00373029,0.592967,5.85E-06,0.00643,6.71265,0.00112143,0.000333928,0.00151627,8.879238841,0.00129607,0.000163822,634.0228686
1978.99184,0.00350578,0.00377206,0.599091,3.15E-06,0.0064376,6.454207,0.00087695,0.000316979,0.00279001,8.800272963,0.00121106,0.000135487,633.849494
1978.999344,0.00426878,0.00422271,0.592237,5.90E-07,0.00671192,6.696054,0.00118908,0.00051278,0.00466138,8.955733578,0.00126234,0.000156096,633.6761194
1979.006848,0.00373885,0.0035491,0.604975,2.71E-06,0.00664464,7.279142,0.00104611,0.00058323,0.00577928,9.021171581,0.00130526,0.000154169,633.5027447
1979.014351,0.00304393,0.00288257,0.540647,3.55E-06,0.00628896,5.278678,0.00114231,0.000241493,-0.000681832,8.761599901,0.00122858,0.00016314,633.3293701
1979.021855,0.00288774,0.00294328,0.545155,8.62E-07,0.00616481,5.760066,0.00150797,0.000397601,0.00580511,8.930056104,0.00122335,0.000160572,633.1559955
1979.029359,0.00341208,0.00295716,0.544347,3.66E-06,0.0063325,5.681778,0.00105819,0.00034163,-0.000377746,8.833920733,0.00123916,0.000151739,632.9826209
1979.036862,0.00320561,0.00310362,0.567177,9.12E-06,0.00643422,6.742808,0.00128324,0.000373689,0.00451356,8.976664381,0.00123417,0.000140332,632.8092463
1979.044366,0.00286098,0.00314748,0.586411,1.47E-05,0.0066599,6.991886,0.00172367,0.000286889,0.00623372,8.856113831,0.00127806,0.000142111,632.6358717
1979.05187,0.0031763,0.00316108,0.569341,3.57E-06,0.0061695,6.545135,0.00113097,0.000373091,0.00263385,8.89779803,0.00132797,0.000146205,632.4624971
1979.059373,0.00336918,0.00322493,0.559446,-1.43E-06,0.00643089,6.237503,0.00127384,0.000303503,0.00805487,9.071415575,0.00138226,0.000205555,632.2891224
1979.066877,0.00319318,0.00314117,0.560845,-1.17E-06,0.00646561,6.752221,0.00153088,0.00034617,0.00639669,8.996448138,0.00137362,0.000196608,632.1157478
1979.074381,0.00357128,0.00373807,0.595018,3.30E-06,0.00697266,8.124194,0.00182556,0.000714683,0.00450414,8.888842875,0.00127072,0.000144996,631.9423732
1979.081884,0.00320665,0.00361548,0.546907,3.03E-06,0.00657008,6.906441,0.00142625,0.000557049,0.000159227,8.901725474,0.00118533,0.00013558,631.7689986
1979.089388,0.00409318,0.00411319,0.538476,-1.21E-06,0.00671015,6.04587,0.00118985,0.000343127,0.00403371,8.869223191,0.00120462,0.000116035,631.595624
1979.096892,0.00413192,0.00376647,0.53328,7.75E-06,0.00641987,6.031244,0.00123616,0.000461458,-0.00101271,8.776323208,0.00117446,0.00013506,631.4222494
1979.104396,0.00331466,0.00343861,0.53889,3.66E-06,0.0064001,6.008293,0.00130451,0.000236511,-0.00213997,8.743221868,0.00115223,0.000134667,631.2488748
1979.119464,0.00269141,0.00297864,0.510538,8.80E-07,0.00608416,5.476794,0.00237168,0.000183983,0.000247699,8.840691634,0.00123746,0.000152702,631.0755002
1979.134532,0.00329584,0.0033563,0.55825,6.79E-06,0.00650528,6.650229,0.00122793,0.000262313,0.0020831,8.93620286,0.00125035,0.000148491,630.9021255
1979.1496,0.00351797,0.0035606,0.534279,-1.16E-06,0.00639613,5.921778,0.00114592,0.000184304,0.00207785,8.965325271,0.00122797,0.000144497,630.7287509
1979.164669,0.00368384,0.00348997,0.520861,3.75E-06,0.00612279,5.592788,0.00122406,0.000193551,0.00381025,8.809373769,0.00117011,0.00015303,630.5553763
1979.179737,0.00351195,0.00365029,0.526314,9.34E-06,0.00633209,5.435611,0.000978992,0.000176901,0.000157585,8.942109026,0.00123652,0.000144304,630.3820017
1979.194805,0.00423444,0.00421628,0.524554,1.11E-06,0.00643613,6.139071,0.00193428,0.000381161,0.00358145,8.825237971,0.00120003,0.000161603,630.2086271
1979.209873,0.00450744,0.0045985,0.519422,7.59E-07,0.00625871,5.253397,0.00180745,0.000201687,0.0026541,8.969670216,0.00123397,0.000206034,630.0352525
1979.224942,0.00380972,0.00386238,0.498113,-2.05E-06,0.00561652,4.573812,0.00161732,0.000201179,-0.00454199,8.920183248,0.0012025,0.000202798,629.8618779
1979.24001,0.00339309,0.00358328,0.489546,3.08E-06,0.00590172,5.312668,0.00138606,0.000195903,0.00520969,8.76155454,0.00121337,0.000217567,629.6885033
1979.255078,0.00452046,0.00443576,0.544215,8.92E-06,0.00673141,6.35446,0.00142205,0.000318893,0.00437104,8.809491843,0.00120209,0.000138783,629.5151286
1979.270146,0.00442736,0.00443015,0.496662,9.20E-06,0.00631372,5.955758,0.00192767,0.000246021,0.00509679,8.815456047,0.00120813,0.000160272,629.341754
1979.285215,0.00458614,0.0045609,0.509431,7.43E-06,0.00639113,6.169932,0.0018933,0.000300679,0.00711141,8.916178096,0.00125287,0.000144088,629.1683794
1979.300283,0.00443974,0.00443222,0.500645,1.42E-06,0.00640811,5.344702,0.00250394,0.000171587,0.00837304,8.943789954,0.00129304,0.000181237,628.9950048
1979.315351,0.00320537,0.00307116,0.476876,7.54E-06,0.00585546,4.457268,0.00233109,0.000108237,0.0027407,8.885117826,0.00132012,0.0001429,628.8216302
1979.330419,0.00313529,0.00310888,0.50952,6.43E-06,0.00597745,4.448154,0.000943754,8.78E-05,0.00490382,9.007295445,0.00133134,0.000144256,628.6482556
1979.345488,0.00317808,0.00262397,0.512973,7.51E-06,0.00597676,4.485858,0.00116043,9.55E-05,0.00338618,8.896646327,0.00130725,0.000147224,628.474881
1979.360556,0.00194693,0.00210082,0.502775,3.74E-06,0.00570994,4.216642,0.00378036,0.000137879,0.00615275,9.117370906,0.00149234,0.000197978,628.3015063
1979.375624,0.00196113,0.00217416,0.49322,4.97E-06,0.00565203,4.812608,0.00365978,0.000188145,0.00929991,8.929984979,0.0013802,0.000221384,628.1281317
1979.390692,0.00289471,0.00266348,0.511031,1.20E-06,0.00615958,5.224884,0.0019315,0.000238251,0.00719169,9.002884435,0.00136069,0.000206145,627.9547571
1979.405761,0.00241499,0.00236393,0.484809,-1.23E-06,0.00584165,4.4906,0.00171964,0.000212718,0.00752197,9.065415277,0.00140507,0.000188627,627.7813825
1979.420829,0.00279883,0.00294469,0.559686,3.30E-06,0.00697045,5.850209,0.00125301,0.000680394,0.00369565,8.964437157,0.00133133,0.000118772,627.6080079
1979.435897,0.0030407,0.00322817,0.555592,3.60E-06,0.0067017,5.902695,0.0014957,0.000504195,0.00955782,9.05122687,0.00133714,0.000135383,627.4346333
1979.450965,0.00299673,0.00296537,0.534504,4.53E-06,0.00634229,5.053257,0.00199815,0.000207077,0.00635415,9.05903232,0.00132914,0.000126194,627.2612587
1979.466034,0.00399735,0.0037519,0.5962,3.83E-06,0.00759832,6.73993,0.00212334,0.000216351,0.00628028,9.186848327,0.00137358,0.000120439,627.0878841
1979.481102,0.00328132,0.00341369,0.579221,8.74E-06,0.00739973,6.314397,0.00301157,0.000184562,0.0060205,9.060004037,0.0013733,0.000135097,626.9145094
1979.49617,0.00317215,0.00301109,0.520094,-1.21E-06,0.00609883,4.151454,0.00175738,0.000102319,0.00460931,9.034430346,0.00144061,0.00015111,626.7411348
1979.511238,0.00283306,0.0029215,0.5324,8.86E-06,0.00612187,3.853064,0.00157424,8.36E-05,0.0070516,9.071118032,0.00147502,0.000142205,626.5677602
1979.526307,0.0026436,0.00257541,0.524283,1.69E-06,0.00624955,3.705854,0.00161524,8.61E-05,0.00541894,9.175136277,0.00154277,0.000175174,626.3943856
1979.541375,0.00299467,0.00305149,0.563703,9.83E-07,0.00677943,5.095917,0.00151451,0.000238449,0.00990803,9.209591729,0.00142099,0.000188763,626.221011
1979.556443,0.00311092,0.00289697,0.548336,5.46E-06,0.00631922,4.421605,0.00129036,0.000174519,0.00671967,9.188182587,0.00149698,0.00015666,626.0476364
1979.571511,0.00308885,0.00301228,0.55388,1.99E-06,0.00617781,3.824139,0.00248153,0.000106207,0.00765468,9.233536441,0.00161755,0.000198086,625.8742618
1979.58658,0.00304922,0.00320701,0.566965,-3.47E-06,0.0062064,4.130629,0.00136748,0.00010767,0.00879757,9.310604776,0.0016077,0.000169694,625.7008872
1979.601648,0.00348886,0.00363257,0.552322,-4.56E-06,0.0061566,3.787892,0.00179881,0.000105648,0.00679682,9.360625686,0.001623,0.000196727,625.5275125
1979.609041,0.00284044,0.00291433,0.561555,-3.73E-06,0.0060289,3.546059,0.00193779,8.25E-05,0.00102307,9.183709241,0.00152663,0.000143009,625.3541379
1979.616434,0.00267858,0.00294214,0.584479,3.65E-06,0.00634193,3.665862,0.00234849,9.54E-05,0.00553156,9.168902764,0.00153656,0.000145773,625.1807633
1979.623828,0.00302513,0.00319938,0.595976,8.95E-07,0.00687566,3.825238,0.00173619,0.000167415,0.000386816,9.155757611,0.00149873,0.000132339,625.0073887
1979.631221,0.0031176,0.0030494,0.585153,-1.10E-06,0.00645655,3.94912,0.00282323,0.000292753,0.00462601,9.235712469,0.00146661,0.000153927,624.8340141
1979.638615,0.00315846,0.00303421,0.587075,3.67E-06,0.00628199,4.24015,0.00260515,0.000228497,0.00477984,9.204415877,0.00157975,0.000176965,624.6606395
1979.646008,0.00348167,0.00332159,0.557443,-1.38E-06,0.00652845,4.208437,0.00301358,0.000290485,0.00727452,9.1104939,0.00147728,0.000197254,624.4872649
1979.653401,0.00410851,0.00406684,0.534901,6.46E-06,0.00630547,4.179128,0.00445794,0.00050975,0.0122424,9.24728395,0.00148947,0.000217972,624.3138902
1979.660795,0.00368945,0.00368633,0.549298,-1.28E-06,0.00624049,3.826951,0.00516312,0.000282037,0.00703366,9.116704332,0.00149333,0.000155528,624.1405156
1979.668188,0.00266183,0.00277494,0.580826,3.35E-06,0.0063275,3.637874,0.000996017,0.000175081,0.00427022,9.276614556,0.00155569,0.000132099,623.967141
1979.675581,0.0028275,0.00306953,0.581995,6.37E-06,0.00626481,3.433572,0.00114291,0.00028031,0.00355477,9.310326541,0.00163469,0.000163872,623.7937664
1979.682975,0.00337677,0.0033332,0.633547,5.57E-06,0.00709595,4.349875,0.00161477,0.000134235,0.00332686,9.21303726,0.00147307,0.000115859,623.6203918
1979.690368,0.00315408,0.00310625,0.588577,3.20E-06,0.00644403,3.945723,0.00165406,0.000119748,0.00329447,9.138585125,0.00155728,0.000182723,623.4470172
1979.697761,0.00358084,0.00340045,0.560813,3.43E-06,0.00653457,4.099821,0.00132855,0.000146309,0.00542378,9.229415811,0.00150083,0.000181018,623.2736426
1979.705155,0.00339312,0.00324108,0.573322,1.18E-06,0.00668638,4.119398,0.00153314,0.000143883,0.00661156,9.082480745,0.00151043,0.000180985,623.100268
1979.712548,0.00360423,0.0039701,0.621872,7.14E-06,0.00765704,5.58613,0.00170679,0.00021686,0.00647093,9.142156221,0.00145112,0.000109057,622.9268933
1979.719941,0.00324432,0.00329409,0.559178,1.58E-05,0.00638083,4.32572,0.00233662,0.000200813,0.00367564,9.103704136,0.00144555,0.000173758,622.7535187
1979.727335,0.00383182,0.00380102,0.556594,1.55E-05,0.00712127,5.332933,0.00213106,0.000212102,0.0088467,9.187189372,0.00140371,0.000217074,622.5801441
1979.734728,0.00332956,0.00330887,0.546102,3.97E-06,0.00641681,4.486502,0.00281372,0.000135125,0.00806913,9.118222705,0.00142116,0.000219464,622.4067695
1979.742121,0.00328333,0.00336957,0.541684,1.14E-05,0.00638543,4.376671,0.00355696,0.00014851,0.00709027,9.216903559,0.00145682,0.000210334,622.2333949
1979.749515,0.00341274,0.00346429,0.457055,1.65E-05,0.00530899,3.81059,0.00367029,0.000132922,0.0112756,9.060006493,0.00140764,0.000251353,622.0600203
1979.756908,0.00292677,0.00298975,0.480016,5.80E-06,0.00562088,3.85852,0.00149039,9.40E-05,0.00818239,9.040198692,0.0014182,0.000232472,621.8866457
1979.764301,0.00248807,0.00242091,0.532684,2.46E-06,0.00632262,3.998934,0.00134322,7.61E-05,0.00542367,9.041186588,0.00138469,0.000158277,621.7132711
1979.771695,0.00232229,0.00219442,0.517837,3.15E-06,0.0060285,3.843856,0.00126402,6.86E-05,0.00294717,8.975926928,0.00135876,0.00013748,621.5398964
1979.779088,0.00218094,0.00206423,0.532999,1.32E-06,0.00635026,3.834887,0.00170019,7.13E-05,0.00556303,9.009193394,0.00136194,0.000166846,621.3665218
1979.786482,0.0021813,0.00218315,0.540063,3.23E-06,0.00625096,4.032032,0.00125345,8.37E-05,0.00440683,9.020892136,0.00134534,0.000141227,621.1931472
1979.793875,0.00210759,0.00209886,0.546251,1.30E-05,0.0062887,4.232443,0.00124817,8.36E-05,0.00245973,9.018472899,0.00129392,0.000138813,621.0197726
1979.801268,0.00221487,0.00215364,0.538461,1.19E-06,0.00670284,4.386364,0.00110874,7.22E-05,0.00316001,8.920325108,0.0012681,0.0001138,620.846398
1979.808662,0.00219877,0.00218809,0.53176,5.83E-06,0.00645966,4.301569,0.00108174,7.63E-05,0.00370437,8.896863051,0.0012378,0.0001099,620.6730234
1979.816055,0.00230137,0.00223542,0.528704,5.90E-06,0.00647506,4.33194,0.00101214,6.12E-05,0.00115484,8.965362632,0.00119955,9.95E-05,620.4996488
1979.823448,0.00245456,0.00251078,0.500099,1.49E-06,0.00604882,3.983227,0.00117203,4.89E-05,0.00364337,8.980201413,0.00124534,0.000135879,620.3262742
1979.830842,0.00211444,0.0022111,0.51619,1.24E-06,0.00632492,4.408233,0.00142931,5.29E-05,-0.00108048,8.856477612,0.00119109,0.000155399,620.1528995
1979.838235,0.00188349,0.00189539,0.501807,1.17E-06,0.00585454,4.23151,0.00108528,5.46E-05,0.00294818,8.897833497,0.00121396,0.000160198,619.9795249
1979.845628,0.00198654,0.00178954,0.504523,8.07E-06,0.00627099,4.379656,0.00148354,5.80E-05,0.00255291,8.938450303,0.00122288,0.000178442,619.8061503
1979.853022,0.00202017,0.00203742,0.517508,1.70E-06,0.0061907,4.551025,0.00133311,7.74E-05,0.00579464,8.938784864,0.00123498,0.000197999,619.6327757
1979.860415,0.00216302,0.00211878,0.505867,-1.39E-06,0.00599818,4.234346,0.00174539,5.99E-05,0.00692366,8.897814605,0.00127464,0.000185769,619.4594011
1979.867808,0.00216963,0.00203657,0.500031,1.39E-05,0.00595148,4.053996,0.00247681,6.13E-05,0.00315083,8.893266026,0.00131175,0.000174369,619.2860265
1979.875202,0.00260099,0.00270302,0.496509,-1.36E-06,0.00620574,4.578505,0.00228869,7.74E-05,0.0052471,8.978647503,0.00123782,0.000160998,619.1126519
1979.882595,0.00272828,0.00259001,0.491849,5.42E-06,0.00660095,4.859646,0.00155982,8.14E-05,0.00597817,8.894449109,0.00120604,0.000162345,618.9392772
1979.889988,0.00288685,0.00310132,0.505165,6.93E-06,0.00647651,5.103304,0.00200923,9.99E-05,0.0052414,9.012356264,0.00123696,0.000170282,618.7659026
1979.897382,0.00303394,0.00296247,0.488736,5.22E-06,0.00633426,4.704096,0.00135575,8.55E-05,0.00840187,8.990145868,0.00122697,0.000149956,618.592528
1979.904775,0.00370899,0.00324265,0.484623,6.34E-06,0.00608855,4.401756,0.00172949,7.89E-05,0.00790478,8.959350748,0.00128428,0.000170065,618.4191534
1979.912168,0.00292731,0.00284115,0.458165,-1.09E-06,0.00578427,4.085991,0.00121618,6.92E-05,0.00557764,9.065811157,0.00128761,0.000169202,618.2457788
1979.919562,0.00246408,0.0025679,0.477106,1.48E-06,0.00584642,4.347305,0.00129374,6.87E-05,0.00330935,8.724420107,0.00111412,0.000131699,618.0724042
1979.926955,0.00260209,0.00266232,0.474533,8.52E-06,0.00595976,4.154414,0.00124163,6.61E-05,0.00214407,8.926325158,0.00120614,0.000141867,617.8990296
1979.934349,0.00199713,0.00208187,0.433167,1.46E-06,0.00539927,3.509868,0.00103574,4.85E-05,0.00199454,8.797060967,0.00129682,0.000151679,617.725655
1979.941742,0.00248258,0.00247154,0.461383,-3.68E-06,0.00578344,3.736005,0.00112274,5.81E-05,0.00559749,8.918259284,0.00124858,0.000155576,617.5522803
1979.949135,0.00274599,0.00245655,0.460685,-1.25E-06,0.00576636,3.780173,0.00121992,5.41E-05,0.00264909,8.978118096,0.00126426,0.000142377,617.3789057
1979.956529,0.00276958,0.00272419,0.44981,2.02E-06,0.00544288,3.546769,0.00135182,4.45E-05,0.00127327,8.97027873,0.00126211,0.000140989,617.2055311
1979.963922,0.00278764,0.00271535,0.46454,8.58E-06,0.00580799,3.450141,0.00164238,5.98E-05,0.00258249,9.13671164,0.00132566,0.000171204,617.0321565
1979.971315,0.00235748,0.00237672,0.441415,6.11E-06,0.00536998,3.312825,0.0011227,5.65E-05,0.00395617,9.062781972,0.00134921,0.000207327,616.8587819
1979.978709,0.00280016,0.00290279,0.482923,1.72E-06,0.00616069,4.339348,0.0012895,6.61E-05,0.00384113,8.916315843,0.0012467,0.000167472,616.6854073
1979.986102,0.00379182,0.00375073,0.486912,9.26E-07,0.00663909,4.919761,0.0014533,8.33E-05,0.0030629,8.921925368,0.00115027,0.000153152,616.5120327
1979.993495,0.00277708,0.00280457,0.459222,1.37E-06,0.00586324,4.111373,0.00127595,5.80E-05,0.00472491,8.947322009,0.00119866,0.000148502,616.3386581
1980.000889,0.00308955,0.00292854,0.471775,2.06E-06,0.00626511,4.521546,0.001365,6.75E-05,-0.000976851,8.853427009,0.00115406,0.000120605,616.1652834
1980.008282,0.00276338,0.00251461,0.462843,-1.24E-06,0.00608047,4.189121,0.0015918,5.65E-05,0.000813971,8.837005494,0.00117911,0.000130453,615.9919088
1980.015675,0.00210563,0.00226464,0.438996,-9.80E-07,0.0059458,4.064106,0.00140194,5.30E-05,0.00393066,8.843950484,0.00118742,0.000154339,615.8185342
1980.023069,0.00240415,0.00246926,0.442824,5.63E-06,0.0060007,4.465107,0.00136442,6.27E-05,0.00266274,8.829380939,0.00115424,0.000141258,615.6451596
1980.030462,0.00219926,0.002279,0.431315,-1.13E-06,0.00575121,4.076693,0.00154655,5.29E-05,0.0014919,8.757731238,0.00115335,0.000152445,615.471785
1980.037855,0.00298083,0.00299041,0.428942,3.61E-06,0.00594302,4.033812,0.00171531,5.26E-05,0.00490609,8.942309008,0.00122162,0.000135802,615.2984104
1980.045249,0.00311252,0.00312416,0.407354,6.62E-06,0.00573063,3.977826,0.00249399,4.90E-05,0.00208156,8.765565388,0.00117553,0.000160262,615.1250358
1980.052642,0.00306113,0.00303494,0.40531,3.63E-06,0.00546789,3.757376,0.00174122,4.75E-05,0.00413984,8.901235357,0.00124758,0.000150269,614.9516611
1980.060035,0.00288652,0.00289779,0.436079,6.33E-06,0.00590123,4.223192,0.00179819,4.55E-05,0.0037537,8.859357348,0.00117408,0.000140376,614.7782865
1980.067429,0.00310087,0.00326056,0.427033,4.80E-06,0.00587728,4.11297,0.00147468,5.75E-05,0.00417351,8.871807074,0.00117356,0.000130288,614.6049119
1980.074822,0.00315512,0.00334595,0.417709,-1.65E-06,0.00559784,3.967138,0.00133308,5.72E-05,0.00283262,8.839098612,0.00117583,0.000132763,614.4315373
